"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-DC)"
"96109700423461","Nodes","-423461","21.000000","25.895071","Default Known Flow Node","Known Flow","589135.551465","134071.063692","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700423468","Nodes","-423468","21.000000","25.809984","DDS demands","Known Flow","589167.926473","134036.438683","","0.000000","","","","","-4.500000","","","","","-4.023980","-4.500000","","","","","","","D1 PROFILE","","","",""
"96109700001454","Nodes","","21.000000","29.526223","Default Known Flow Node","Known Flow","588738.667357","133848.432631","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700031001","Nodes","-31001","21.000000","29.483220","Default Known Flow Node","Known Flow","588744.396737","133841.082548","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700432713","Nodes","-432713","21.000000","29.151627","Default Known Flow Node","Known Flow","588682.926341","133950.188659","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700432714","Nodes","-432714","21.000000","29.147216","DDS demands","Known Flow","588685.301342","133971.938665","","0.000000","","","","","-1.599999","","","","","-1.430748","-1.599999","","","","","","","D1 PROFILE","","","",""
"96109700001458","Nodes","","21.000000","27.483456","Default Known Flow Node","Known Flow","589113.940459","134203.882728","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001459","Nodes","","21.000000","27.517628","Default Known Flow Node","Known Flow","589109.796458","134209.650730","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001460","Nodes","","21.000000","28.997271","Default Known Flow Node","Known Flow","588826.794381","134068.054691","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701075","Nodes","5701075","21.000000","28.913008","DDS demands","Known Flow","588822.877931","134067.688750","","0.000000","","","","","-3.010000","","","","","-2.691595","-3.010000","","","","","","","D1 PROFILE","","","",""
"96109700424631","Nodes","-424631","21.000000","28.678077","Default Known Flow Node","Known Flow","588824.467380","134163.335717","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001463","Nodes","","21.000000","28.516025","DDS demands","Known Flow","588867.599392","134146.890713","","0.000000","","","","","-8.960000","","","","","-8.012192","-8.960000","","","","","","","D1 PROFILE","","","",""
"96109705701003","Nodes","Turners Avenue DG, Site ID 3354","21.000000","30.000000","Default Known Pressure Node","Known Pressure","588696.508345","133875.393639","","8350.000154","","","","","","","","","","384.721785","430.232701","","","","","","","","","","",""
"96109701470472","Nodes","-1470472","21.000000","29.987269","Default Known Flow Node","Known Flow","588698.270433","133879.078423","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001466","Nodes","","21.000000","29.866175","DDS demands","Known Flow","588929.990409","133791.758616","","0.000000","","","","","-1.059999","","","","","-0.947870","-1.059999","","","","","","","D1 PROFILE","","","",""
"96109700001467","Nodes","","21.000000","29.860270","DDS demands","Known Flow","588870.145392","133769.322610","","0.000000","","","","","-1.150000","","","","","-1.028350","-1.150000","","","","","","","D1 PROFILE","","","",""
"96109700001253","Nodes","","21.000000","28.002114","Default Known Flow Node","Known Flow","588560.568308","134106.188702","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700424618","Nodes","-424618","21.000000","28.002114","Default Known Flow Node","Known Flow","588561.110683","134105.832031","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701116","Nodes","5701116","21.000000","27.310656","DDS demands","Known Flow","589130.630463","134218.619732","","0.000000","","","","","-11.549999","","","","","-10.328216","-11.549999","","","","","","","D1 PROFILE","","","",""
"96109700423465","Nodes","-423465","21.000000","27.344938","Default Known Flow Node","Known Flow","589163.159472","134253.944742","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001486","Nodes","","21.000000","29.470462","Default Known Flow Node","Known Flow","588794.608590","133740.500693","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700424651","Nodes","-424651","21.000000","28.798889","DDS demands","Known Flow","588914.926405","134026.938680","","0.000000","","","","","-5.389999","","","","","-4.819834","-5.389999","","","","","","","D1 PROFILE","","","",""
"96109705701109","Nodes","5701109, 107811, The Lindens, 17.02 scmh","24.000000","29.062575","CSEP Unmatched","Known Flow","588821.391379","134022.604679","","","","","","","-19.120001","-17.020000","","","","-32.317036","-36.140001","","","","","","","D1 PROFILE","DC PROFILE","","",""
"96109700432715","Nodes","-432715","21.000000","28.863383","DDS demands","Known Flow","588714.176350","133953.438660","","0.000000","","","","","-10.329999","","","","","-9.237270","-10.329999","","","","","","","D1 PROFILE","","","",""
"96109700423405","Nodes","-423405","21.000000","29.225448","DDS demands","Known Flow","588664.301336","133947.063658","","0.000000","","","","","-9.699999","","","","","-8.673912","-9.699999","","","","","","","D1 PROFILE","","","",""
"96109705701074","Nodes","5701074","21.000000","29.266359","DDS demands","Known Flow","588666.176337","133946.063658","","0.000000","","","","","-8.279999","","","","","-7.404124","-8.279999","","","","","","","D1 PROFILE","","","",""
"96109700001478","Nodes","","21.000000","30.177561","Default Known Flow Node","Known Flow","588960.699549","133739.847683","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700426639","Nodes","-426639","21.000000","30.179433","Default Known Flow Node","Known Flow","588961.219655","133738.997811","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425049","Nodes","-425049","21.000000","29.890594","Default Known Flow Node","Known Flow","588991.801425","133748.813604","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425075","Nodes","-425075","21.000000","28.278560","Default Known Flow Node","Known Flow","589094.926454","133825.063625","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001481","Nodes","","21.000000","30.064402","Default Known Flow Node","Known Flow","588978.862422","133743.869603","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001482","Nodes","","21.000000","29.561866","Default Known Flow Node","Known Flow","588732.405355","133843.906630","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701072","Nodes","","21.000000","29.302643","DDS demands","Known Flow","588776.969367","133848.995632","","0.000000","","","","","-9.270000","","","","","-8.289400","-9.270000","","","","","","","D1 PROFILE","","","",""
"96109700426618","Nodes","-426618","21.000000","29.302643","Default Known Flow Node","Known Flow","588778.234492","133850.248738","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001484","Nodes","","21.000000","27.259153","Default Known Flow Node","Known Flow","589019.098433","134172.396720","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701114","Nodes","5701114","21.000000","27.241185","DDS demands","Known Flow","589014.647945","134172.248755","","0.000000","","","","","-5.659999","","","","","-5.061273","-5.659999","","","","","","","D1 PROFILE","","","",""
"96109700001472","Nodes","","21.000000","29.535885","Default Known Flow Node","Known Flow","588770.005365","133793.853617","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001487","Nodes","","21.000000","29.217457","DDS demands","Known Flow","588782.365369","133734.362600","","0.000000","","","-20.809999","","","","","","","-18.608673","-20.809999","","","","","C3 PROFILE","","","","","",""
"96109700021000","Nodes","-21000","21.000000","29.555919","DDS demands","Known Flow","588737.553715","133837.129554","","0.000000","","","","","-8.060000","","","","","-7.207396","-8.060000","","","","","","","D1 PROFILE","","","",""
"96109705701082","Nodes","","21.000000","30.188051","DDS demands","Known Flow","588963.615615","133735.082722","","0.000000","","","-2.250000","","-53.040000","","","","","-49.441309","-55.290001","","","","","C3 PROFILE","","D1 PROFILE","","","",""
"96109701470473","Nodes","-1470473","21.000000","29.987269","Default Known Flow Node","Known Flow","588698.801346","133880.188640","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700423443","Nodes","-423443","21.000000","27.189772","Default Known Flow Node","Known Flow","589037.734438","134171.736719","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700423445","Nodes","-423445","21.000000","26.709137","Default Known Flow Node","Known Flow","589044.160440","134131.033708","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701064","Nodes","","21.000000","29.507732","DDS demands","Known Flow","588626.881326","133909.731648","","0.000000","","","","","-17.629998","","","","","-15.765060","-17.629998","","","","","","","D1 PROFILE","","","",""
"96109700000076","Nodes","","21.000000","29.638824","Default Known Flow Node","Known Flow","588658.517335","133892.382643","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109701470470","Nodes","-1470470","21.000000","29.961288","Default Known Flow Node","Known Flow","588696.747534","133879.271782","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001496","Nodes","","21.000000","28.769906","Default Known Flow Node","Known Flow","588593.287317","134012.791676","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001497","Nodes","","21.000000","28.752660","Default Known Flow Node","Known Flow","588598.706319","134020.112678","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001498","Nodes","","21.000000","24.994753","DDS demands","Known Flow","588614.519323","134043.183684","","0.000000","","","","","-8.989999","","","","","-8.039018","-8.989999","","","","","","","D1 PROFILE","","","",""
"96109700681000","Nodes","-681000","21.000000","26.514044","Default Known Flow Node","Known Flow","588620.070326","134055.132148","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701083","Nodes","5701083","21.000000","26.183160","DDS demands","Known Flow","589052.174442","134091.409698","","0.000000","","","","","-12.430000","","","","","-11.115128","-12.430000","","","","","","","D1 PROFILE","","","",""
"96109700424667","Nodes","-424667","21.000000","26.141558","Default Known Flow Node","Known Flow","589057.127443","134088.313697","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001502","Nodes","","21.000000","25.400006","DDS demands","Known Flow","589086.301451","133958.113661","","0.000000","","","","","-30.110000","","","","","-26.924900","-30.110000","","","","","","","D1 PROFILE","","","",""
"96109705701085","Nodes","5701085","21.000000","25.399762","DDS demands","Known Flow","589084.659451","133959.617662","","0.000000","","","","","-8.989999","","","","","-8.039018","-8.989999","","","","","","","D1 PROFILE","","","",""
"96109700001278","Nodes","","21.000000","28.946144","Default Known Flow Node","Known Flow","588546.603304","133867.537637","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700426574","Nodes","-426574","21.000000","29.045540","DDS demands","Known Flow","588582.144420","133843.078275","","0.000000","","","","","-5.099999","","","","","-4.560511","-5.099999","","","","","","","D1 PROFILE","","","",""
"96109700001505","Nodes","","21.000000","29.434086","Default Known Flow Node","Known Flow","588626.926326","133917.562650","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701063","Nodes","5701063","21.000000","28.978899","DDS demands","Known Flow","588709.551349","134035.188682","","0.000000","","","","","-6.550000","","","","","-5.857127","-6.550000","","","","","","","D1 PROFILE","","","",""
"96109700081000","Nodes","-81000","21.000000","28.804997","Default Known Flow Node","Known Flow","588869.459392","134341.531766","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001628","Nodes","","21.000000","28.679651","Default Known Flow Node","Known Flow","588859.864635","134313.458873","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001509","Nodes","","21.000000","28.781180","Default Known Flow Node","Known Flow","588820.594379","134095.246699","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701111","Nodes","5701111","21.000000","28.778028","DDS demands","Known Flow","588822.914273","134095.117459","","0.000000","","","0.000000","","","","","","","0.000000","0.000000","","","","","C3 PROFILE","","","","","",""
"96109705701095","Nodes","5701095","21.000000","25.579197","DDS demands","Known Flow","588997.426427","134078.063694","","0.000000","","","","","-10.549999","","","","","-9.433998","-10.549999","","","","","","","D1 PROFILE","","","",""
"96109700424663","Nodes","-424663","21.000000","25.579197","Default Known Flow Node","Known Flow","588987.676424","134078.063694","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700423434","Nodes","-423434","21.000000","25.600140","Default Known Flow Node","Known Flow","588999.301428","134075.063693","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001543","Nodes","","21.000000","25.623139","Default Known Flow Node","Known Flow","589010.187550","134068.030717","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001544","Nodes","","21.000000","26.128073","Default Known Flow Node","Known Flow","589058.000387","134086.633667","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701065","Nodes","5701065","21.000000","28.903944","DDS demands","Known Flow","588554.616307","133892.189643","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001516","Nodes","","21.000000","29.077065","Default Known Flow Node","Known Flow","588582.608314","133944.876658","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701108","Nodes","-423403","21.000000","28.803555","DDS demands","Known Flow","588586.212926","133998.499750","","0.000000","","","","","-4.880000","","","","","-4.363783","-4.880000","","","","","","","D1 PROFILE","","","",""
"96109700426578","Nodes","-426578","21.000000","29.085823","Default Known Flow Node","Known Flow","588584.191615","133941.943970","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425054","Nodes","-425054","21.000000","25.258801","Default Known Flow Node","Known Flow","589014.681432","133896.818645","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001539","Nodes","","21.000000","25.397543","Default Known Flow Node","Known Flow","589073.952170","133951.397417","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001520","Nodes","","21.000000","28.023572","Default Known Flow Node","Known Flow","589117.013460","133840.900629","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700426643","Nodes","","21.000000","27.872041","Default Known Flow Node","Known Flow","589081.825390","133873.500749","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700426556","Nodes","-426556","21.000000","28.859168","Default Known Flow Node","Known Flow","588544.404882","133876.517766","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700003358","Nodes","Logger 3358, Ashford Road/Homewood Road","21.000000","28.733542","Val Log Post","Known Flow","588839.748384","134253.419742","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001532","Nodes","","21.000000","28.762461","Default Known Flow Node","Known Flow","588833.817408","134232.069810","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700432712","Nodes","-432712","21.000000","29.212491","Default Known Flow Node","Known Flow","588673.301339","133943.438657","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700000075","Nodes","","21.000000","29.413690","Default Known Flow Node","Known Flow","588636.923329","133910.924648","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700423408","Nodes","-423408","21.000000","28.978899","Default Known Flow Node","Known Flow","588723.551353","134060.563689","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700423409","Nodes","-423409","21.000000","29.186107","Default Known Flow Node","Known Flow","588739.176357","133999.188672","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701110","Nodes","","21.000000","28.786069","DDS demands","Known Flow","588820.547742","134092.235718","","0.000000","","","","","-1.100000","","","","","-0.983639","-1.100000","","","","","","","D1 PROFILE","","","",""
"96109700001461","Nodes","","21.000000","28.914194","Default Known Flow Node","Known Flow","588821.903379","134067.597691","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001527","Nodes","","21.000000","28.786069","Default Known Flow Node","Known Flow","588819.548379","134092.276698","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001528","Nodes","","21.000000","25.242847","DDS demands","Known Flow","589007.124430","133885.352641","","0.000000","","","","","-4.070000","","","","","-3.639466","-4.070000","","","","","","","D1 PROFILE","","","",""
"96109700425053","Nodes","-425053","21.000000","25.244684","Default Known Flow Node","Known Flow","589007.994730","133886.673121","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700423449","Nodes","-423449","21.000000","25.474156","Default Known Flow Node","Known Flow","589058.676444","134095.438699","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700423448","Nodes","-423448","21.000000","25.474156","Default Known Flow Node","Known Flow","589054.551443","134118.438705","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001531","Nodes","","21.000000","28.770035","Default Known Flow Node","Known Flow","588592.716224","134011.847645","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001533","Nodes","","21.000000","28.718712","Default Known Flow Node","Known Flow","588824.143380","134235.102737","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701084","Nodes","5701084","21.000000","27.218864","DDS demands","Known Flow","589169.926474","133892.188643","","0.000000","","","-2.250000","","-9.649999","","","","","-10.641192","-11.899999","","","","","C3 PROFILE","","D1 PROFILE","","","",""
"96109700001503","Nodes","","21.000000","25.589670","Default Known Flow Node","Known Flow","589009.886430","134047.316686","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001537","Nodes","","21.000000","25.584381","Default Known Flow Node","Known Flow","589004.998429","134040.130684","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700423447","Nodes","-423447","21.000000","25.474156","Default Known Flow Node","Known Flow","589051.735442","134094.882698","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001519","Nodes","","21.000000","25.397898","Default Known Flow Node","Known Flow","589075.626448","133952.780660","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700423439","Nodes","-423439","21.000000","25.579565","Default Known Flow Node","Known Flow","589010.885388","134032.702185","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700423438","Nodes","-423438","21.000000","25.587595","Default Known Flow Node","Known Flow","589011.437640","134043.306660","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701070","Nodes","","21.000000","29.643252","DDS demands","Known Flow","588721.064352","133877.038639","","0.000000","","","-3.359999","","-16.729999","","","","","-17.964837","-20.090000","","","","","C3 PROFILE","","D1 PROFILE","","","",""
"96109705701069","Nodes","","21.000000","29.636658","DDS demands","Known Flow","588713.728350","133861.928635","","0.000000","","","","","-4.590000","","","","","-4.104460","-4.590000","","","","","","","D1 PROFILE","","","",""
"96109705701068","Nodes","","21.000000","29.819129","DDS demands","Known Flow","588694.753345","133885.427641","","0.000000","","","","","-2.959999","","","","","-2.646885","-2.959999","","","","","","","D1 PROFILE","","","",""
"96109700001499","Nodes","","21.000000","28.645929","Default Known Flow Node","Known Flow","588637.180329","134052.594687","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700426608","Nodes","-426608","21.000000","29.177119","DDS demands","Known Flow","588724.426353","133971.438665","","0.000000","","","","","-5.059999","","","","","-4.524742","-5.059999","","","","","","","D1 PROFILE","","","",""
"96109700000003","Nodes","3, P07111227, 27 Ashford Road, 4.38 scmh","22.999998","25.607085","CSEP Unmatched","Known Flow","589014.110444","134061.763213","","","","","","","","-4.380000","","","","-3.916674","-4.380000","","","","","","","","DC PROFILE","","",""
"96109700001522","Nodes","","21.000000","29.635867","Default Known Flow Node","Known Flow","588697.636345","133838.811629","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700494041","Nodes","-494041","21.000000","29.635629","DDS demands","Known Flow","588694.448761","133833.309171","","0.000000","","","","","-8.839999","","","","","-7.904886","-8.839999","","","","","","","D1 PROFILE","","","",""
"96109700001546","Nodes","","21.000000","28.645083","Default Known Flow Node","Known Flow","588857.325389","134262.401744","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001547","Nodes","","21.000000","27.232648","Default Known Flow Node","Known Flow","589161.841472","134175.925721","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701117","Nodes","5701117","21.000000","27.234672","DDS demands","Known Flow","589160.625558","134177.904621","","0.000000","","","","","-4.460000","","","","","-3.988211","-4.460000","","","","","","","D1 PROFILE","","","",""
"96109700001549","Nodes","","21.000000","28.726812","Default Known Flow Node","Known Flow","588841.164277","134258.387774","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701112","Nodes","5701112","21.000000","28.683415","DDS demands","Known Flow","588843.809265","134257.856095","","0.000000","","","","","-20.490000","","","","","-18.322526","-20.490000","","","","","","","D1 PROFILE","","","",""
"96109705701113","Nodes","","21.000000","28.723632","Default Known Flow Node","Known Flow","588845.191817","134271.849596","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001000","Nodes","1000 ,P07113600, Crayside, 6.46 scmh","22.999998","28.278544","CSEP Unmatched","Known Flow","588968.804419","133874.795639","","0.000000","","","","","","-6.459999","","","","-5.776647","-6.459999","","","","","","","","DC PROFILE","","",""
"96109700423433","Nodes","-423433","21.000000","25.572067","DDS demands","Known Flow","588998.926427","134081.813695","","0.000000","","","","","-5.929999","","","","","-5.302711","-5.929999","","","","","","","D1 PROFILE","","","",""
"96109700424665","Nodes","-424665","21.000000","25.474156","DDS demands","Known Flow","589050.520012","134092.449982","","0.000000","","","","","-4.990000","","","","","-4.462147","-4.990000","","","","","","","D1 PROFILE","","","",""
"96109700425208","Nodes","-425208","21.000000","29.434072","DDS demands","Known Flow","588625.051326","134656.188851","","0.000000","","","","","-3.980000","","","","","-3.558987","-3.980000","","","","","","","D1 PROFILE","","","",""
"96109700425205","Nodes","-425205","21.000000","29.389230","DDS demands","Known Flow","588612.801322","134653.688851","","0.000000","","","","","-1.190000","","","","","-1.064119","-1.190000","","","","","","","D1 PROFILE","","","",""
"96109700425222","Nodes","-425222","21.000000","29.730148","Default Known Flow Node","Known Flow","588771.676366","134678.063857","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425224","Nodes","-425224","21.000000","29.773570","Default Known Flow Node","Known Flow","588775.926367","134672.563856","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700424624","Nodes","-424624","21.000000","29.696395","Default Known Flow Node","Known Flow","588698.551346","134858.188906","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700424621","Nodes","-424621","21.000000","29.660786","DDS demands","Known Flow","588676.801340","134920.813923","","0.000000","","","","","-4.289999","","","","","-3.836194","-4.289999","","","","","","","D1 PROFILE","","","",""
"96109700425213","Nodes","-425213","21.000000","29.636221","DDS demands","Known Flow","588685.801342","134826.063897","","0.000000","","","","","-0.430000","","","","","-0.384513","-0.430000","","","","","","","D1 PROFILE","","","",""
"96109700425219","Nodes","-425219","21.000000","29.790423","Default Known Flow Node","Known Flow","588734.801356","134780.938885","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701144","Nodes","5701144","21.000000","29.632245","DDS demands","Known Flow","588683.176342","134833.188899","","0.000000","","","","","-18.979998","","","","","-16.972255","-18.979998","","","","","","","D1 PROFILE","","","",""
"96109705701127","Nodes","5701127","21.000000","27.879350","DDS demands","Known Flow","589148.926468","134464.938799","","0.000000","","","","","-11.499999","","","","","-10.283505","-11.499999","","","","","","","D1 PROFILE","","","",""
"96109700423470","Nodes","-423470","21.000000","27.659959","DDS demands","Known Flow","589243.676494","134514.063813","","0.000000","","","","","-3.430000","","","","","-3.067167","-3.430000","","","","","","","D1 PROFILE","","","",""
"96109700425217","Nodes","-425217","21.000000","29.692627","DDS demands","Known Flow","588706.801348","134670.313855","","0.000000","","","","","-12.720000","","","","","-11.374452","-12.720000","","","","","","","D1 PROFILE","","","",""
"96109700425216","Nodes","-425216","21.000000","29.667267","DDS demands","Known Flow","588705.301348","134644.438848","","0.000000","","","","","-3.629999","","","","","-3.246011","-3.629999","","","","","","","D1 PROFILE","","","",""
"96109700425204","Nodes","-425204","21.000000","29.136206","DDS demands","Known Flow","588609.176321","134869.063909","","0.000000","","","","","-8.790000","","","","","-7.860175","-8.790000","","","","","","","D1 PROFILE","","","",""
"96109700425211","Nodes","-425211","21.000000","29.284645","Default Known Flow Node","Known Flow","588669.801338","134895.313916","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425203","Nodes","-425203","21.000000","29.253926","Default Known Flow Node","Known Flow","588604.801320","134614.938840","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425207","Nodes","-425207","21.000000","29.253926","Default Known Flow Node","Known Flow","588620.426324","134618.063841","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425215","Nodes","-425215","21.000000","29.696504","Default Known Flow Node","Known Flow","588698.176346","134854.188905","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701141","Nodes","5701141","21.000000","29.689428","DDS demands","Known Flow","588690.551344","134855.563905","","0.000000","","","","","-4.239999","","","","","-3.791483","-4.239999","","","","","","","D1 PROFILE","","","",""
"96109705701139","Nodes","5701139","21.000000","29.748865","DDS demands","Known Flow","588732.051355","134766.563881","","0.000000","","","","","-9.880000","","","","","-8.834873","-9.880000","","","","","","","D1 PROFILE","","","",""
"96109705701140","Nodes","5701140","21.000000","29.797851","DDS demands","Known Flow","588737.176356","134776.313884","","0.000000","","","","","-16.249999","","","","","-14.531040","-16.249999","","","","","","","D1 PROFILE","","","",""
"96109700003363","Nodes","Logger 3363, Chalk Avenue","21.000000","29.770933","Val Log Post","Known Flow","588769.176365","134712.813867","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701138","Nodes","5701138","21.000000","29.934972","DDS demands","Known Flow","588772.426366","134719.688868","","0.000000","","","","","-11.810000","","","","","-10.560714","-11.810000","","","","","","","D1 PROFILE","","","",""
"96109700424626","Nodes","-424626","21.000000","29.961171","DDS demands","Known Flow","588774.551366","134717.688868","","0.000000","","","","","-2.390000","","","","","-2.137181","-2.390000","","","","","","","D1 PROFILE","","","",""
"96109700425225","Nodes","-425225","21.000000","30.152271","DDS demands","Known Flow","588789.061206","134711.730670","","0.000000","","","","","-2.409999","","","","","-2.155065","-2.409999","","","","","","","D1 PROFILE","","","",""
"96109700425210","Nodes","-425210","21.000000","29.329943","Default Known Flow Node","Known Flow","588654.176334","134661.688853","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
