"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"96108600408421","Nodes","","21.000000","32.149606","Default Known Flow Node","Known Flow","610660.645321","166232.872443","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502033","Nodes","5502033","21.000000","32.270102","DDS demands","Known Flow","610664.560000","166218.945000","0.000000","","","","","","-19.390000","","","","","","","","","-17.338884","-19.390000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600409661","Nodes","","21.000000","32.210432","Default Known Flow Node","Known Flow","610662.174616","166222.643522","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600409371","Nodes","","21.000000","32.418951","Default Known Flow Node","Known Flow","610671.589501","166200.633526","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502036","Nodes","5502036","21.000000","30.321966","DDS demands","Known Flow","610983.560000","166298.820000","0.000000","","","-1.909999","","","-29.290001","","","","","","","","","-27.899599","-31.200002","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","","",""
"96108605502037","Nodes","5502037","21.000000","27.607685","DDS demands","Known Flow","610920.372500","166406.070000","0.000000","","","","","","-19.089999","","","","","","","","","-17.070619","-19.089999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600409521","Nodes","","21.000000","32.383783","Default Known Flow Node","Known Flow","610668.730386","166206.171469","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600409381","Nodes","","21.000000","32.418951","Default Known Flow Node","Known Flow","610669.648323","166199.620434","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600409511","Nodes","","21.000000","32.383783","Default Known Flow Node","Known Flow","610670.504323","166207.096436","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600409651","Nodes","","21.000000","32.206393","Default Known Flow Node","Known Flow","610663.171321","166222.019440","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600409691","Nodes","","21.000000","32.153710","Default Known Flow Node","Known Flow","610661.258321","166221.931440","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600409921","Nodes","","21.000000","31.885637","Default Known Flow Node","Known Flow","610638.147315","166218.246439","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600409931","Nodes","","21.000000","31.885637","Default Known Flow Node","Known Flow","610638.406315","166221.235440","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410001","Nodes","","21.000000","25.336863","Default Known Flow Node","Known Flow","611059.432429","166669.697562","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502051","Nodes","5502051","21.000000","25.325668","DDS demands","Known Flow","611064.185000","166673.195000","0.000000","","","","","","-8.420000","","","","","","","","","-7.529314","-8.420000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600410061","Nodes","","21.000000","28.655858","Default Known Flow Node","Known Flow","610998.845413","166385.458485","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410071","Nodes","","21.000000","28.655858","Default Known Flow Node","Known Flow","611023.545419","166405.270490","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2446881","Nodes","-244688","21.000000","26.109721","Default Known Flow Node","Known Flow","610587.185000","166681.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2446931","Nodes","-244693","21.000000","26.335428","Default Known Flow Node","Known Flow","610606.810000","166744.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410131","Nodes","","21.000000","24.495503","Default Known Flow Node","Known Flow","610919.307391","166912.447628","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502047","Nodes","5502047","21.000000","25.991418","DDS demands","Known Flow","610652.435000","166737.945000","0.000000","","","","-6.000000","","-18.389999","","","","","","","","","-21.809973","-24.389998","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","","","",""
"96108605502059","Nodes","5502059","21.000000","24.705010","DDS demands","Known Flow","610976.060000","166819.070000","0.000000","","","","","","-49.649999","","","","","","","","","-44.397917","-49.649999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108605502058","Nodes","5502058","21.000000","24.533418","DDS demands","Known Flow","610933.015095","166889.999355","0.000000","","","","","","-9.079999","","","","","","","","","-8.119498","-9.079999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108605502066","Nodes","5502066","21.000000","23.149672","DDS demands","Known Flow","611015.810000","166912.070000","0.000000","","","","","","-28.479998","","","","","","","","","-25.467324","-28.479998","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600410331","Nodes","","21.000000","26.019908","Default Known Flow Node","Known Flow","610576.307298","166708.197573","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410341","Nodes","","21.000000","26.019908","Default Known Flow Node","Known Flow","610581.557299","166713.447574","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502067","Nodes","5502067","21.000000","22.382819","DDS demands","Known Flow","611153.810000","166700.195000","0.000000","","","","","","-35.210000","","","","","","","","","-31.485412","-35.210000","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-2703301","Nodes","-270330","21.000000","22.382819","Default Known Flow Node","Known Flow","611129.810000","166686.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-4263511","Nodes","-426351","21.000000","24.870372","Default Known Flow Node","Known Flow","610803.060000","166860.570000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502054","Nodes","5502054","21.000000","24.878638","DDS demands","Known Flow","610815.310000","166856.570000","0.000000","","","","","","-37.660000","","","","","","","","","-33.676246","-37.660000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600410461","Nodes","","21.000000","24.816744","Default Known Flow Node","Known Flow","610732.764340","166889.393622","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410471","Nodes","","21.000000","24.816744","Default Known Flow Node","Known Flow","610730.012340","166891.598623","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410491","Nodes","","21.000000","26.664445","Default Known Flow Node","Known Flow","610606.807306","166686.697567","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410481","Nodes","","21.000000","26.664445","Default Known Flow Node","Known Flow","610605.682306","166693.447569","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600411531","Nodes","","21.000000","26.664445","Default Known Flow Node","Known Flow","610605.841452","166692.704886","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410521","Nodes","","21.000000","22.354128","Default Known Flow Node","Known Flow","611116.807445","166895.822624","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410531","Nodes","","21.000000","22.352795","Default Known Flow Node","Known Flow","611123.807447","166899.447625","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-3372493","Nodes","-3372493","21.000000","26.855831","Default Known Flow Node","Known Flow","610617.060000","166708.945000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410571","Nodes","","21.000000","26.664445","Default Known Flow Node","Known Flow","610605.682306","166698.072570","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410631","Nodes","","21.000000","23.146037","Default Known Flow Node","Known Flow","611018.807418","166908.072627","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410641","Nodes","","21.000000","22.805703","Default Known Flow Node","Known Flow","611073.182433","166815.197602","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2447101","Nodes","-244710","21.000000","24.870372","Default Known Flow Node","Known Flow","610805.185000","166859.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600411731","Nodes","","21.000000","22.406879","Default Known Flow Node","Known Flow","611156.245744","166701.953707","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-9910171","Nodes","-991017","21.000000","24.495022","Default Known Flow Node","Known Flow","610918.435000","166914.273125","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410751","Nodes","","21.000000","22.522503","Default Known Flow Node","Known Flow","611095.057439","166936.072635","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502057","Nodes","5502057","21.000000","24.533971","DDS demands","Known Flow","610926.755767","166902.397638","0.000000","","","","","","-11.669999","","","","","","","","","-10.435522","-11.669999","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-4954581","Nodes","-495458","21.000000","27.205728","Default Known Flow Node","Known Flow","610912.810000","166430.820000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2871291","Nodes","5502230","21.000000","24.082957","Default Known Flow Node","Known Flow","610473.185000","166370.570000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410851","Nodes","","21.000000","22.752812","Default Known Flow Node","Known Flow","611081.932435","166800.947598","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410861","Nodes","5502273","21.000000","24.729818","Default Known Flow Node","Known Flow","610950.685000","166810.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410701","Nodes","","21.000000","22.459077","Default Known Flow Node","Known Flow","611145.182452","166705.947572","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410871","Nodes","","21.000000","22.425997","Default Known Flow Node","Known Flow","611166.241458","166717.223575","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410881","Nodes","","21.000000","22.425997","Default Known Flow Node","Known Flow","611152.482454","166736.657581","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600411051","Nodes","","21.000000","24.790666","Default Known Flow Node","Known Flow","610988.432410","166796.572597","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410971","Nodes","410971","21.000000","26.982840","Default Known Flow Node","Known Flow","610989.990577","166466.182737","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502072","Nodes","5502072","21.000000","22.973227","DDS demands","Known Flow","611260.270413","166656.656073","0.000000","","","","","","-29.549998","","","","","","","","","-26.424137","-29.549998","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108605502068","Nodes","5502068","21.000000","22.526789","DDS demands","Known Flow","611094.810000","166938.945000","0.000000","","","-24.340000","","","-12.680000","","","","","","","","","-33.103947","-37.020001","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","","",""
"961086-3458053","Nodes","-3458053","21.000000","24.790666","Default Known Flow Node","Known Flow","610967.310000","166735.570000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600411141","Nodes","","21.000000","24.816744","Default Known Flow Node","Known Flow","610711.911335","166883.712621","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600411151","Nodes","","21.000000","22.345447","DDS demands","Known Flow","611146.057453","166863.322615","0.000000","","","","","","-2.019999","","","","","","","","","-1.806320","-2.019999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600411161","Nodes","","21.000000","22.428243","Default Known Flow Node","Known Flow","611187.307464","166790.447595","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2447011","Nodes","-244701","21.000000","24.845842","Default Known Flow Node","Known Flow","610731.935000","166888.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600411321","Nodes","","21.000000","22.339632","Default Known Flow Node","Known Flow","611148.913453","166828.401605","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600411331","Nodes","","21.000000","22.339632","Default Known Flow Node","Known Flow","611153.438455","166831.006606","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600411351","Nodes","","21.000000","22.487781","Default Known Flow Node","Known Flow","611138.182451","166704.822572","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600408651","Nodes","","21.000000","31.516755","Default Known Flow Node","Known Flow","610685.465327","166330.068470","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502031","Nodes","5502031","21.000000","31.439072","DDS demands","Known Flow","610685.810000","166333.570000","0.000000","-5.960000","","","","","-7.560000","","","","","","","","","-12.089825","-13.520000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"961086-2447311","Nodes","-244731","21.000000","25.390154","Default Known Flow Node","Known Flow","611066.310000","166604.070000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502063","Nodes","5502063","21.000000","29.107936","DDS demands","Known Flow","611047.185000","166339.366875","0.000000","","","","","","-7.499999","","","","","","","","","-6.706634","-7.499999","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-2447151","Nodes","-244715","21.000000","24.820734","Default Known Flow Node","Known Flow","610824.560000","166857.570000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600411521","Nodes","","21.000000","26.664445","Default Known Flow Node","Known Flow","610590.182302","166692.572569","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502050","Nodes","5502050","21.000000","24.824244","DDS demands","Known Flow","610732.560000","166889.070000","0.000000","","","","","","-8.319999","","","","","","","","","-7.439892","-8.319999","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-4865031","Nodes","-486503","21.000000","24.505384","Default Known Flow Node","Known Flow","610891.685000","166970.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600411611","Nodes","","21.000000","26.664445","Default Known Flow Node","Known Flow","610602.182305","166712.447574","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-4263551","Nodes","-426355","21.000000","24.822171","Default Known Flow Node","Known Flow","610822.060000","166858.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600411631","Nodes","","21.000000","24.500510","Default Known Flow Node","Known Flow","610906.932388","166947.447638","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600410741","Nodes","","21.000000","24.494326","Default Known Flow Node","Known Flow","610921.182392","166915.197629","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502060","Nodes","5502060","21.000000","25.457450","DDS demands","Known Flow","611068.310000","166585.695000","0.000000","-10.580000","-15.999999","","","","-20.120000","","","","-8.380000","","","","","-49.253523","-55.080001","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","I2 PROFILE","","","","",""
"96108605502069","Nodes","5502069","21.000000","22.340014","DDS demands","Known Flow","611119.435000","166891.070000","0.000000","","","","","","-21.550000","","","","","","","","","-19.270395","-21.550000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600411721","Nodes","","21.000000","26.664445","Default Known Flow Node","Known Flow","610606.682306","166698.572570","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414891","Nodes","","21.000000","22.435521","DDS demands","Known Flow","611192.290461","166718.740585","0.000000","","","","","","-1.029999","","","","","","","","","-0.921044","-1.029999","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-4865051","Nodes","-486505","21.000000","24.505384","Default Known Flow Node","Known Flow","610893.685000","166969.570000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502074","Nodes","5502074","21.000000","22.467847","DDS demands","Known Flow","611182.310000","166942.820000","0.000000","","","","","","-3.640000","","","","","","","","","-3.254953","-3.640000","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-2703471","Nodes","-270347","21.000000","22.443748","Default Known Flow Node","Known Flow","611188.810000","166931.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-3474113","Nodes","-3474113","21.000000","25.162014","Default Known Flow Node","Known Flow","611138.060000","167051.820000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2703411","Nodes","-270341","21.000000","22.456987","Default Known Flow Node","Known Flow","611158.560000","166992.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2703401","Nodes","-270340","21.000000","22.486223","Default Known Flow Node","Known Flow","611155.810000","166963.070000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-3474111","Nodes","-3474111","21.000000","25.118532","Default Known Flow Node","Known Flow","611124.685000","167045.820000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2703491","Nodes","-270349","21.000000","22.500685","Default Known Flow Node","Known Flow","611196.310000","166952.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-4865061","Nodes","-486506","21.000000","24.505384","Default Known Flow Node","Known Flow","610893.935000","166971.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600413661","Nodes","","21.000000","22.312192","Default Known Flow Node","Known Flow","611206.307469","166918.447630","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-3557660","Nodes","-3557660","21.000000","22.355908","Default Known Flow Node","Known Flow","611230.810000","166872.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600413701","Nodes","","21.000000","22.467070","Default Known Flow Node","Known Flow","611347.334507","166504.728517","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600413751","Nodes","","21.000000","30.327664","Default Known Flow Node","Known Flow","611544.245561","166520.244522","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600007318","Nodes","Logger 7318, opposite 1 Queens Road","21.000000","31.803221","Val Log Post","Known Flow","611639.560000","166586.195000","0.000000","","","","","","-1.779999","","","","","","","","","-1.591707","-1.779999","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-3072121","Nodes","-307212","21.000000","27.761629","Default Known Flow Node","Known Flow","611522.810000","166890.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600413831","Nodes","","21.000000","27.829979","Default Known Flow Node","Known Flow","611522.951555","166886.678621","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600413841","Nodes","","21.000000","22.492611","Default Known Flow Node","Known Flow","611518.115554","166515.954520","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600413851","Nodes","","21.000000","22.492611","Default Known Flow Node","Known Flow","611520.743555","166511.259519","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600413881","Nodes","","21.000000","22.492611","Default Known Flow Node","Known Flow","611511.410552","166509.686519","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600413901","Nodes","P14134880, STATION ROAD CSEP, 18.74 SCMH","24.000000","22.356528","CSEP Unmatched","Known Flow","611261.465045","166800.309203","0.000000","","","","","","","","","","","","","-18.740000","","-16.757644","-18.740000","","","","","","","","","","","","","","","DC PROFILE","",""
"961086-3557661","Nodes","-3557661","21.000000","22.355908","Default Known Flow Node","Known Flow","611266.935000","166792.570000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600413941","Nodes","","21.000000","27.818129","Default Known Flow Node","Known Flow","611460.887538","166666.435561","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2703971","Nodes","-270397","21.000000","22.475287","Default Known Flow Node","Known Flow","611367.060000","166511.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414001","Nodes","","21.000000","22.434093","Default Known Flow Node","Known Flow","611406.008523","166507.986518","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502232","Nodes","5502232","21.000000","22.405135","DDS demands","Known Flow","611427.810000","166505.570000","0.000000","","","","","","-6.659999","","","","","","","","","-5.955491","-6.659999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600414021","Nodes","","21.000000","27.350486","Default Known Flow Node","Known Flow","611349.887508","166874.123618","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704271","Nodes","-270427","21.000000","28.583346","Default Known Flow Node","Known Flow","611495.560000","166682.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414051","Nodes","","21.000000","28.103370","Default Known Flow Node","Known Flow","611463.561539","166661.948560","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704211","Nodes","-270421","21.000000","27.932950","Default Known Flow Node","Known Flow","611461.810000","166664.945000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414061","Nodes","","21.000000","28.011702","Default Known Flow Node","Known Flow","611535.038559","166881.409620","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414071","Nodes","","21.000000","28.089297","Default Known Flow Node","Known Flow","611540.251560","166876.373619","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414081","Nodes","","21.000000","26.190423","Default Known Flow Node","Known Flow","611395.485521","167047.935665","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502081","Nodes","5502081","21.000000","26.735808","DDS demands","Known Flow","611345.712053","166927.671287","0.000000","","","","","","-75.210000","","","","","","","","","-67.254129","-75.210000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600414341","Nodes","","21.000000","26.872417","Default Known Flow Node","Known Flow","611360.062580","166923.641794","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414171","Nodes","","21.000000","22.472363","Default Known Flow Node","Known Flow","611342.807506","166509.197519","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414191","Nodes","","21.000000","22.457869","Default Known Flow Node","Known Flow","611224.432474","166731.447579","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502077","Nodes","5502077","21.000000","22.359224","DDS demands","Known Flow","611285.685000","166759.195000","0.000000","","","","","","-15.680000","","","","","","","","","-14.021337","-15.680000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108605502082","Nodes","5502082","21.000000","27.426399","DDS demands","Known Flow","611444.163522","166898.142015","0.000000","","","","","","-16.709999","","","","","","","","","-14.942380","-16.709999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600414221","Nodes","","21.000000","28.840317","Default Known Flow Node","Known Flow","611529.264557","166707.608573","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2703481","Nodes","-270348","21.000000","22.426566","Default Known Flow Node","Known Flow","611194.310000","166758.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414231","Nodes","","21.000000","22.426513","Default Known Flow Node","Known Flow","611202.580468","166763.014588","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414241","Nodes","","21.000000","22.492611","Default Known Flow Node","Known Flow","611518.663554","166516.054520","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414281","Nodes","5502278","21.000000","22.400462","Default Known Flow Node","Known Flow","611403.310000","166549.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2703871","Nodes","-270387","21.000000","22.475287","Default Known Flow Node","Known Flow","611342.435000","166510.070000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414011","Nodes","","21.000000","22.405135","Default Known Flow Node","Known Flow","611432.853531","166506.914518","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108600414251","Nodes","","21.000000","22.405135","Default Known Flow Node","Known Flow","611455.906537","166505.246518","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502083","Nodes","5502083","21.000000","28.845980","DDS demands","Known Flow","611529.853561","166706.866015","0.000000","","","","","","-27.629999","","","","","","","","","-24.707240","-27.629999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108600411741","Nodes","","21.000000","22.497689","Default Known Flow Node","Known Flow","611212.154471","166727.981578","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
