"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"96106900774132","Nodes","","21.000000","29.269402","DDS demands","Known Flow","630951.992237","154972.985962","","0.000000","","","","","-1.749999","","","-1.564881","-1.749999","","","","","","","D1 PROFILE","",""
"96106900705388","Nodes","","21.000000","23.091049","Default Known Flow Node","Known Flow","630749.699422","155269.924100","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900705389","Nodes","","21.000000","23.091517","DDS demands","Known Flow","630751.155569","155269.967709","","0.000000","","","","","-0.980000","","","-0.876333","-0.980000","","","","","","","D1 PROFILE","",""
"96106900705390","Nodes","","21.000000","23.091632","DDS demands","Known Flow","630753.461786","155274.006461","","0.000000","","","","","-1.080000","","","-0.965755","-1.080000","","","","","","","D1 PROFILE","",""
"96106900705392","Nodes","","21.000000","23.133301","Default Known Flow Node","Known Flow","630788.184889","155245.228019","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900705393","Nodes","","21.000000","23.133168","DDS demands","Known Flow","630789.259638","155244.691072","","0.000000","","","","","-0.389999","","","-0.348744","-0.389999","","","","","","","D1 PROFILE","",""
"96106905208067","Nodes","","21.000000","23.102599","DDS demands","Known Flow","630780.955794","155227.434449","","0.000000","","","","","-0.869999","","","-0.777969","-0.869999","","","","","","","D1 PROFILE","",""
"96106901438093","Nodes","","21.000000","22.893663","Default Known Flow Node","Known Flow","630457.419706","154825.790339","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106901438094","Nodes","","21.000000","22.966645","Default Known Flow Node","Known Flow","630475.526711","154820.427338","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106905208108","Nodes","","21.000000","22.965856","Default Known Flow Node","Known Flow","630477.492711","154819.737338","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106901438096","Nodes","","21.000000","22.850867","DDS demands","Known Flow","630478.160711","154827.426340","","0.000000","","","","","-2.390000","","","-2.137181","-2.390000","","","","","","","D1 PROFILE","",""
"96106905208109","Nodes","","21.000000","22.947585","DDS demands","Known Flow","630481.957498","154812.470591","","0.000000","","","","","-1.290000","","","-1.153541","-1.290000","","","","","","","D1 PROFILE","",""
"96106905208110","Nodes","","21.000000","22.948953","DDS demands","Known Flow","630478.524711","154771.193325","","0.000000","","","","","-5.369999","","","-4.801949","-5.369999","","","","","","","D1 PROFILE","",""
"96106901438099","Nodes","","21.000000","22.939828","DDS demands","Known Flow","630488.015714","154809.632335","","0.000000","","","","","-2.689999","","","-2.405446","-2.689999","","","","","","","D1 PROFILE","",""
"96106901438101","Nodes","","21.000000","22.750182","DDS demands","Known Flow","630515.894722","154851.276346","","0.000000","","","","","-3.380000","","","-3.022456","-3.380000","","","","","","","D1 PROFILE","",""
"96106901438100","Nodes","","21.000000","22.829574","DDS demands","Known Flow","630505.266719","154772.405325","","0.000000","","","","","-5.550000","","","-4.962909","-5.550000","","","","","","","D1 PROFILE","",""
"96106901438102","Nodes","","21.000000","22.845784","DDS demands","Known Flow","630521.807723","154837.929343","","0.000000","","","","","-1.379999","","","-1.234020","-1.379999","","","","","","","D1 PROFILE","",""
"96106905208111","Nodes","","21.000000","22.766656","DDS demands","Known Flow","630550.736731","154830.805341","","0.000000","","","","","-2.419999","","","-2.164007","-2.419999","","","","","","","D1 PROFILE","",""
"96106900004804","Nodes","Logger 4804, Manjulip, Gore Lane","21.000000","23.909941","Default Known Flow Node","Known Flow","630287.074217","154599.754623","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106902795619","Nodes","","21.000000","25.389321","Default Known Flow Node","Known Flow","630713.315600","154621.863713","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106903455819","Nodes","","21.000000","26.194589","Default Known Flow Node","Known Flow","630801.968016","154773.395882","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106902795620","Nodes","","21.000000","25.336108","Default Known Flow Node","Known Flow","630715.542240","154616.484498","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106902795621","Nodes","","21.000000","25.328972","Default Known Flow Node","Known Flow","630718.506777","154610.215281","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106903455818","Nodes","","21.000000","24.942070","DDS demands","Known Flow","630792.367797","154759.189321","","0.000000","","","","","-5.859999","","","-5.240117","-5.859999","","","","","","","D1 PROFILE","",""
"96106900000008","Nodes","","21.000000","23.944994","Default Known Flow Node","Known Flow","629523.163452","154315.789201","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000076","Nodes","","21.000000","23.832157","DDS demands","Known Flow","630182.344477","154508.135265","","0.000000","","","","","-1.590000","","","-1.421806","-1.590000","","","","","","","D1 PROFILE","",""
"96106900000029","Nodes","","21.000000","27.439741","Default Known Flow Node","Known Flow","630670.821802","152832.813196","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000055","Nodes","","21.000000","24.743299","DDS demands","Known Flow","630503.153600","154508.992588","","0.000000","","","","","-5.199999","","","-4.649932","-5.199999","","","","","","","D1 PROFILE","",""
"96106900000036","Nodes","","21.000000","24.844443","DDS demands","Known Flow","630612.399748","154436.263233","","0.000000","","","","","-3.049999","","","-2.727364","-3.049999","","","","","","","D1 PROFILE","",""
"96106900000065","Nodes","","21.000000","24.749568","DDS demands","Known Flow","630669.699763","154490.689248","","0.000000","","","","","-7.050000","","","-6.304236","-7.050000","","","","","","","D1 PROFILE","",""
"96106900000079","Nodes","","21.000000","23.475403","DDS demands","Known Flow","630212.561472","154586.548271","","0.000000","","","","","-1.029999","","","-0.921044","-1.029999","","","","","","","D1 PROFILE","",""
"96106900000113","Nodes","","21.000000","27.100495","DDS demands","Known Flow","630786.254795","154938.685370","","0.000000","","","","","-1.749999","","","-1.564881","-1.749999","","","","","","","D1 PROFILE","",""
"96106900000114","Nodes","","21.000000","27.144026","Default Known Flow Node","Known Flow","630794.437797","154920.962365","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000118","Nodes","","21.000000","24.259811","DDS demands","Known Flow","631282.615930","154519.278256","","0.000000","","","","","-5.150000","","","-4.605222","-5.150000","","","","","","","D1 PROFILE","",""
"96106900000149","Nodes","","21.000000","29.918870","Default Known Flow Node","Known Flow","630935.648836","155048.071400","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000199","Nodes","","21.000000","29.748265","Default Known Flow Node","Known Flow","630933.620835","155034.211396","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000198","Nodes","","21.000000","29.741437","Default Known Flow Node","Known Flow","630926.587754","155037.800241","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106905208113","Nodes","","21.000000","23.268873","Default Known Flow Node","Known Flow","629761.082516","154114.481146","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106905208114","Nodes","","21.000000","23.240743","Default Known Flow Node","Known Flow","629680.373494","154163.329159","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106905208112","Nodes","","21.000000","23.672815","Default Known Flow Node","Known Flow","630215.501284","154528.715168","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106905208116","Nodes","","21.000000","23.803854","DDS demands","Known Flow","630098.782608","154310.491199","","0.000000","","","","","-4.869999","","","-4.354840","-4.869999","","","","","","","D1 PROFILE","",""
"96106905208128","Nodes","","21.000000","27.546888","Default Known Flow Node","Known Flow","630652.712660","152753.704680","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106905208127","Nodes","","21.000000","27.440308","Default Known Flow Node","Known Flow","630671.702856","152834.814210","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106905208033","Nodes","","21.000000","27.314024","Default Known Flow Node","Known Flow","630824.201783","153204.532224","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106905208098","Nodes","","21.000000","24.845053","DDS demands","Known Flow","630600.282201","154463.426816","","0.000000","","","","","-5.199999","","","-4.649932","-5.199999","","","","","","","D1 PROFILE","",""
"96106905208096","Nodes","","21.000000","24.925541","Default Known Flow Node","Known Flow","630610.965747","154576.083271","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106905208025","Nodes","","21.000000","25.188171","DDS demands","Known Flow","630672.300669","154600.742648","","0.000000","","-28.829999","","","-9.750000","","","-34.498927","-38.580001","","","","C2 PROFILE","","","D1 PROFILE","",""
"96106905208092","Nodes","","21.000000","26.343263","DDS demands","Known Flow","630870.031818","154809.719335","","0.000000","","","","","-3.869999","","","-3.460623","-3.869999","","","","","","","D1 PROFILE","",""
"96106905208001","Nodes","Woodnesborough Lane DG, Site ID 4801","21.000000","32.999988","Default Known Pressure Node","Known Pressure","630906.351828","155413.936499","","0.000000","","","","","","","","852.851400","953.740003","","","","","","","","",""
"96106905208013","Nodes","","21.000000","32.961288","Default Known Flow Node","Known Flow","630907.289528","155412.150041","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106905208046","Nodes","","21.000000","32.925038","Default Known Flow Node","Known Flow","630909.316821","155414.337589","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106905208026","Nodes","","21.000000","24.503506","DDS demands","Known Flow","630478.821266","154572.216757","","0.000000","","","","","-23.719998","","","-21.210847","-23.719998","","","","","","","D1 PROFILE","",""
"96106905208053","Nodes","","21.000000","31.111878","DDS demands","Known Flow","630921.099047","155203.101222","","0.000000","","","","","-5.599999","","","-5.007620","-5.599999","","","","","","","D1 PROFILE","",""
"96106900000001","Nodes","","21.000000","25.445327","Default Known Flow Node","Known Flow","630702.715557","154951.366265","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000306","Nodes","","21.000000","23.681735","DDS demands","Known Flow","629579.899467","154277.084190","","0.000000","","","-2.570000","","-8.270000","","","-9.693322","-10.840001","","","","","C3 PROFILE","","D1 PROFILE","",""
"96106900000308","Nodes","","21.000000","23.673535","Default Known Flow Node","Known Flow","630216.979640","154529.672259","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000318","Nodes","","21.000000","27.282191","Default Known Flow Node","Known Flow","630564.346735","150854.586259","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000312","Nodes","","21.000000","24.384803","DDS demands","Known Flow","630170.147628","151260.687369","","0.000000","","","","","-3.680000","","","-3.290721","-3.680000","","","","","","","D1 PROFILE","",""
"96106900000314","Nodes","","21.000000","25.250390","Default Known Flow Node","Known Flow","630164.786166","151334.990729","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000313","Nodes","","21.000000","27.130011","Default Known Flow Node","Known Flow","630518.169722","151508.954437","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000303","Nodes","","21.000000","26.415744","DDS demands","Known Flow","630186.652632","151397.041406","","0.000000","","","","","-2.030000","","","-1.815262","-2.030000","","","","","","","D1 PROFILE","",""
"96106900000311","Nodes","","21.000000","27.282191","Default Known Flow Node","Known Flow","630564.274735","150852.877258","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000320","Nodes","","21.000000","26.658254","Default Known Flow Node","Known Flow","630463.549713","150876.787293","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000321","Nodes","","21.000000","26.686600","DDS demands","Known Flow","630217.931641","151435.476417","","0.000000","","","","","-1.559999","","","-1.394979","-1.559999","","","","","","","D1 PROFILE","",""
"96106900000322","Nodes","","21.000000","26.685291","Default Known Flow Node","Known Flow","630234.649645","151511.301438","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000323","Nodes","","21.000000","27.762666","Default Known Flow Node","Known Flow","630591.677742","152183.207620","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000324","Nodes","","21.000000","27.546656","Default Known Flow Node","Known Flow","630652.518759","152752.706775","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000325","Nodes","","21.000000","27.440098","Default Known Flow Node","Known Flow","630671.338764","152833.976797","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000327","Nodes","","21.000000","27.439486","Default Known Flow Node","Known Flow","630670.453764","152831.984797","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000329","Nodes","","21.000000","23.832946","Default Known Flow Node","Known Flow","630184.133749","154509.433719","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000335","Nodes","","21.000000","23.652954","Default Known Flow Node","Known Flow","630192.542634","154566.372269","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000331","Nodes","","21.000000","24.330692","Default Known Flow Node","Known Flow","630415.455694","154573.297271","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000330","Nodes","","21.000000","23.652954","Default Known Flow Node","Known Flow","630191.634633","154567.747269","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000337","Nodes","","21.000000","25.438536","Default Known Flow Node","Known Flow","630700.093772","154945.154372","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000339","Nodes","","21.000000","24.834725","Default Known Flow Node","Known Flow","630570.755737","154535.378260","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000342","Nodes","","21.000000","25.438536","Default Known Flow Node","Known Flow","630706.100773","154942.515371","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000343","Nodes","","21.000000","25.525848","Default Known Flow Node","Known Flow","630685.490768","154898.649359","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000332","Nodes","","21.000000","24.243094","Default Known Flow Node","Known Flow","630414.742694","154590.624275","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000345","Nodes","","21.000000","25.389765","Default Known Flow Node","Known Flow","630688.218768","155002.114387","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000374","Nodes","","21.000000","23.962930","Default Known Flow Node","Known Flow","630310.730544","154583.623940","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000354","Nodes","","21.000000","24.738458","Default Known Flow Node","Known Flow","630589.740742","155007.396389","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000356","Nodes","","21.000000","25.328972","DDS demands","Known Flow","630715.840776","154615.763282","","0.000000","","","","","-13.829999","","","-12.367033","-13.829999","","","","","","","D1 PROFILE","",""
"96106900000346","Nodes","","21.000000","25.394068","Default Known Flow Node","Known Flow","630711.838775","154985.478383","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000361","Nodes","","21.000000","25.394465","Default Known Flow Node","Known Flow","630715.156776","154985.205383","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000373","Nodes","","21.000000","24.845281","Default Known Flow Node","Known Flow","630599.702744","154464.839241","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000378","Nodes","","21.000000","25.482188","Default Known Flow Node","Known Flow","630666.168762","154879.727354","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000381","Nodes","","21.000000","24.155442","Default Known Flow Node","Known Flow","630433.719895","154630.945988","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000389","Nodes","","21.000000","25.496489","Default Known Flow Node","Known Flow","630733.966569","155052.266962","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000391","Nodes","","21.000000","24.609485","Default Known Flow Node","Known Flow","630626.965292","155060.972567","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000355","Nodes","","21.000000","24.613494","Default Known Flow Node","Known Flow","630634.563754","155074.974407","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000396","Nodes","","21.000000","26.891890","Default Known Flow Node","Known Flow","630961.089843","154104.263143","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000326","Nodes","","21.000000","27.313810","Default Known Flow Node","Known Flow","630823.771805","153203.702898","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000398","Nodes","","21.000000","26.968329","DDS demands","Known Flow","630966.171844","154236.843179","","0.000000","","","","","-1.609999","","","-1.439690","-1.609999","","","","","","","D1 PROFILE","",""
"96106900000400","Nodes","","21.000000","26.897555","Default Known Flow Node","Known Flow","630972.361846","154111.617145","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000401","Nodes","","21.000000","22.503467","Default Known Flow Node","Known Flow","631161.945897","154011.823118","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000399","Nodes","","21.000000","27.320024","Default Known Flow Node","Known Flow","630971.361845","154381.912219","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000403","Nodes","","21.000000","27.308757","Default Known Flow Node","Known Flow","630968.853845","154461.693240","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000406","Nodes","","21.000000","24.729705","DDS demands","Known Flow","631210.058910","154599.147278","","0.000000","","","","","-5.119999","","","-4.578395","-5.119999","","","","","","","D1 PROFILE","",""
"96106900000407","Nodes","","21.000000","24.729705","Default Known Flow Node","Known Flow","631209.170910","154596.638277","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000408","Nodes","","21.000000","26.794174","Default Known Flow Node","Known Flow","630874.758819","154681.248300","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000446","Nodes","","21.000000","25.726754","Default Known Flow Node","Known Flow","630790.427781","154719.339092","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000414","Nodes","","21.000000","24.773285","Default Known Flow Node","Known Flow","631199.950908","154569.927270","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000417","Nodes","","21.000000","26.332593","Default Known Flow Node","Known Flow","630803.677800","154776.053326","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000416","Nodes","","21.000000","26.275340","Default Known Flow Node","Known Flow","630803.514800","154773.282325","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000347","Nodes","","21.000000","25.885929","DDS demands","Known Flow","630779.736793","154649.915292","","0.000000","","","","","-1.640000","","-11.629999","-11.866271","-13.269999","","","","","","","D1 PROFILE","","I2 PROFILE"
"96106900000420","Nodes","","21.000000","25.778161","Default Known Flow Node","Known Flow","630763.341789","154707.833307","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000402","Nodes","","21.000000","27.323020","Default Known Flow Node","Known Flow","630964.058844","154466.928242","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000422","Nodes","","21.000000","24.193115","Default Known Flow Node","Known Flow","631288.748932","154556.230266","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000429","Nodes","","21.000000","26.362143","Default Known Flow Node","Known Flow","630869.668818","154797.679332","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000430","Nodes","","21.000000","28.106399","Default Known Flow Node","Known Flow","630949.065839","154779.015327","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000431","Nodes","","21.000000","28.149856","Default Known Flow Node","Known Flow","630922.462832","154779.380327","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000436","Nodes","","21.000000","24.711092","Default Known Flow Node","Known Flow","631214.460912","154597.323277","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000438","Nodes","","21.000000","27.032909","Default Known Flow Node","Known Flow","630844.687811","154951.553374","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000440","Nodes","","21.000000","24.264550","Default Known Flow Node","Known Flow","631331.994944","154583.228273","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000441","Nodes","","21.000000","27.453506","Default Known Flow Node","Known Flow","630963.886576","154477.337635","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000476","Nodes","","21.000000","27.319535","DDS demands","Known Flow","630967.031844","154473.816244","","0.000000","","","","","-15.869999","","","-14.191237","-15.869999","","","","","","","D1 PROFILE","",""
"96106900000443","Nodes","","21.000000","27.637696","Default Known Flow Node","Known Flow","630963.228843","154670.273297","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000444","Nodes","","21.000000","27.639746","Default Known Flow Node","Known Flow","630973.213846","154681.963300","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000411","Nodes","","21.000000","25.726754","Default Known Flow Node","Known Flow","630790.684796","154720.988311","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000433","Nodes","","21.000000","25.728338","Default Known Flow Node","Known Flow","630783.192794","154719.328310","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000447","Nodes","","21.000000","28.106399","Default Known Flow Node","Known Flow","630956.708842","154779.274327","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000448","Nodes","","21.000000","26.692111","Default Known Flow Node","Known Flow","630868.846818","154721.711311","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000449","Nodes","","21.000000","26.692111","Default Known Flow Node","Known Flow","630843.542811","154695.699304","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000424","Nodes","","21.000000","27.191003","DDS demands","Known Flow","630911.317829","154688.604302","","0.000000","","","","","-12.380000","","","-11.070417","-12.380000","","","","","","","D1 PROFILE","",""
"96106900000459","Nodes","","21.000000","24.211776","Default Known Flow Node","Known Flow","631290.493932","154567.003269","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000437","Nodes","","21.000000","24.206545","Default Known Flow Node","Known Flow","631297.432934","154565.783269","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000460","Nodes","","21.000000","26.809838","Default Known Flow Node","Known Flow","630880.328297","154682.933176","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000463","Nodes","","21.000000","27.187563","Default Known Flow Node","Known Flow","630794.161797","154841.421344","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000421","Nodes","","21.000000","27.555633","Default Known Flow Node","Known Flow","630964.725844","154529.187259","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000466","Nodes","","21.000000","27.771860","Default Known Flow Node","Known Flow","630809.155801","154535.324260","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000435","Nodes","","21.000000","27.591824","DDS demands","Known Flow","631016.720858","154867.588351","","0.000000","","","","","-8.760000","","","-7.833349","-8.760000","","","","","","","D1 PROFILE","",""
"96106900000471","Nodes","","21.000000","26.740228","Default Known Flow Node","Known Flow","630871.056487","154709.233634","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000472","Nodes","","21.000000","26.696641","Default Known Flow Node","Known Flow","630879.102820","154709.709308","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000475","Nodes","","21.000000","27.704419","Default Known Flow Node","Known Flow","630956.652750","154696.644388","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000453","Nodes","","21.000000","27.694081","Default Known Flow Node","Known Flow","630952.806840","154696.054304","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000442","Nodes","","21.000000","27.316387","Default Known Flow Node","Known Flow","630968.480845","154473.753244","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000458","Nodes","","21.000000","27.698701","Default Known Flow Node","Known Flow","630958.431842","154691.085303","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000445","Nodes","","21.000000","26.531625","Default Known Flow Node","Known Flow","631074.340873","154651.699292","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000482","Nodes","","21.000000","23.091640","Default Known Flow Node","Known Flow","630753.587786","155274.129461","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000387","Nodes","","21.000000","23.091517","Default Known Flow Node","Known Flow","630752.411786","155269.422460","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000505","Nodes","","21.000000","22.453515","Default Known Flow Node","Known Flow","630881.910821","155479.511517","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000485","Nodes","","21.000000","32.920412","Default Known Flow Node","Known Flow","630910.448829","155415.783500","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000486","Nodes","","21.000000","32.920412","Default Known Flow Node","Known Flow","630910.579200","155414.573613","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000488","Nodes","","21.000000","28.717190","Default Known Flow Node","Known Flow","630875.721819","155009.183389","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000489","Nodes","","21.000000","28.717190","Default Known Flow Node","Known Flow","630879.648821","155034.541396","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000491","Nodes","","21.000000","28.525666","Default Known Flow Node","Known Flow","631042.589865","155267.284460","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000492","Nodes","","21.000000","27.996681","DDS demands","Known Flow","631079.706875","155348.414482","","0.000000","","","-1.990000","","-6.119999","","","-7.252106","-8.109999","","","","","C3 PROFILE","","D1 PROFILE","",""
"96106900000493","Nodes","","21.000000","22.780170","Default Known Flow Node","Known Flow","630813.210802","155354.786483","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000495","Nodes","","21.000000","31.479619","Default Known Flow Node","Known Flow","630843.157811","155166.218432","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000497","Nodes","","21.000000","22.833414","Default Known Flow Node","Known Flow","630802.046799","155347.652481","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000498","Nodes","","21.000000","23.054496","Default Known Flow Node","Known Flow","630778.991793","155300.327469","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000501","Nodes","","21.000000","28.717190","Default Known Flow Node","Known Flow","630879.229820","155039.649398","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000483","Nodes","","21.000000","23.133168","Default Known Flow Node","Known Flow","630790.417796","155244.112453","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"96106900000509","Nodes","","21.000000","29.740999","DDS demands","Known Flow","630926.021833","155037.709397","","0.000000","","","","","-8.790000","","","-7.860175","-8.790000","","","","","","","D1 PROFILE","",""
"96106900000481","Nodes","","21.000000","21.887815","Default Known Flow Node","Known Flow","630866.735817","155366.782487","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
