"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"62502500002844","Nodes","-1462662","21.000000","25.810121","Default Known Flow Node","Known Flow","205635.042113","561046.824875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002911","Nodes","-243","21.000000","26.085571","Default Known Flow Node","Known Flow","205686.813260","561016.787205","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002915","Nodes","-253","21.000000","25.866762","DDS demands","Known Flow","205581.754720","561090.391882","","0.000000","","","","","","-4.309999","","","","","","","-3.854079","-4.309999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002919","Nodes","-257","21.000000","25.815653","Default Known Flow Node","Known Flow","205527.337084","561124.436897","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002914","Nodes","-252","21.000000","25.866762","Default Known Flow Node","Known Flow","205575.792097","561083.044885","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002910","Nodes","-242","21.000000","26.085571","Default Known Flow Node","Known Flow","205688.421220","561015.853473","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002908","Nodes","-240","21.000000","26.085571","Default Known Flow Node","Known Flow","205680.348125","561006.939865","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002806","Nodes","-1462576","21.000000","26.085571","Default Known Flow Node","Known Flow","205690.065128","561014.898867","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002907","Nodes","-238","21.000000","26.085571","Default Known Flow Node","Known Flow","205681.940126","561001.298863","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500003023","Nodes","-453","21.000000","27.159542","Default Known Flow Node","Known Flow","207049.493498","561072.207882","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000193","Nodes","193","21.000000","27.449474","DDS demands","Known Flow","207326.964573","561066.295881","","0.000000","","","","","","-10.119999","","","","","","","-9.049484","-10.119999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500003018","Nodes","-439","21.000000","27.109528","Default Known Flow Node","Known Flow","207272.766558","561001.284863","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000399","Nodes","399","21.000000","26.194044","DDS demands","Known Flow","207344.419578","561218.310922","","0.000000","","","","","","-7.129999","","","","","","","-6.375773","-7.129999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500003019","Nodes","-440","21.000000","27.109528","Default Known Flow Node","Known Flow","207285.520562","561001.495863","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000199","Nodes","199","21.000000","28.436977","DDS demands","Known Flow","207399.700593","561020.559868","","0.000000","","","","","","-9.439999","","","","","","","-8.441416","-9.439999","-2.880000","","","","","","","","D1 PROFILE","","","","","","","TT PROFILE"
"62502500003033","Nodes","-4904541","21.000000","26.969309","Default Known Flow Node","Known Flow","207064.811752","560976.209826","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000473","Nodes","473","21.000000","27.160259","DDS demands","Known Flow","207229.016546","561056.173878","","0.000000","","","","","","-2.259999","","","","","","","-2.020932","-2.259999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000191","Nodes","191","21.000000","27.185634","DDS demands","Known Flow","207257.951554","561055.425878","","0.000000","","","","","","-11.819999","","","","","","","-10.569655","-11.819999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000300","Nodes","300","21.000000","27.807775","DDS demands","Known Flow","207419.760598","561139.182901","","0.000000","","","","","","-12.830000","","","","","","","-11.472815","-12.830000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000196","Nodes","196","21.000000","27.775591","DDS demands","Known Flow","207403.278594","561204.823918","","0.000000","","","","","","-3.319999","","","","","","","-2.968803","-3.319999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002820","Nodes","-1462606","21.000000","27.775591","Default Known Flow Node","Known Flow","207402.591594","561207.371919","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500003024","Nodes","-454","21.000000","27.284648","Default Known Flow Node","Known Flow","207052.513498","561080.459885","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002808","Nodes","-1462582","21.000000","27.159542","Default Known Flow Node","Known Flow","207051.971498","561073.529883","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000474","Nodes","474","21.000000","26.549393","DDS demands","Known Flow","207342.651577","561128.655898","","0.000000","","","","","","-8.279999","","","","","","","-7.404124","-8.279999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000198","Nodes","198","21.000000","31.194614","DDS demands","Known Flow","207508.337622","561049.402876","","0.000000","","","","","","-9.819999","","","","","","","-8.781219","-9.819999","-2.880000","","","","","","","","D1 PROFILE","","","","","","","TT PROFILE"
"62502500000197","Nodes","197","21.000000","27.759712","DDS demands","Known Flow","207522.354626","561261.833934","","0.000000","","","","","","-3.229999","","","","","","","-2.888323","-3.229999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500003039","Nodes","-4904548","21.000000","27.778636","Default Known Flow Node","Known Flow","207502.096451","561177.038673","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500003034","Nodes","-4904542","21.000000","27.809031","Default Known Flow Node","Known Flow","207538.468227","561193.880741","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000039","Nodes","39","21.000000","27.808135","DDS demands","Known Flow","207540.999631","561195.052916","","0.000000","","","","","","-5.280000","","","","","","","-4.721470","-5.280000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000353","Nodes","353","21.000000","26.020444","DDS demands","Known Flow","204701.024859","561786.759077","","0.000000","","","","","","-8.409999","","","","","","","-7.520372","-8.409999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002949","Nodes","-308","21.000000","26.020486","Default Known Flow Node","Known Flow","204702.334859","561789.580078","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000354","Nodes","354","21.000000","25.630725","DDS demands","Known Flow","204927.180920","561609.837029","","0.000000","","","","","","-8.109999","","","","","","","-7.252106","-8.109999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002942","Nodes","-297","21.000000","25.661073","DDS demands","Known Flow","204825.608893","561677.750047","","0.000000","","","","","","-8.680000","","","","","","","-7.761811","-8.680000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000376","Nodes","376","21.000000","25.743318","DDS demands","Known Flow","204805.404887","561904.038109","","0.000000","","","","","","-4.210000","","","","","","","-3.764657","-4.210000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000405","Nodes","405","21.000000","26.188515","DDS demands","Known Flow","204724.385865","561867.028099","","0.000000","","","","","","-0.950000","","","","","","","-0.849507","-0.950000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000351","Nodes","351","21.000000","26.167071","DDS demands","Known Flow","204717.088863","561830.451089","","0.000000","","","","","","-6.910000","","","","","","","-6.179045","-6.910000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000352","Nodes","352","21.000000","25.957537","DDS demands","Known Flow","204809.577888","561800.314081","","0.000000","","","","","","-2.480000","","","","","","","-2.217660","-2.480000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002765","Nodes","-1462476","21.000000","25.704585","Default Known Flow Node","Known Flow","204892.447911","561658.786042","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000343","Nodes","343","21.000000","26.903543","DDS demands","Known Flow","204971.741932","561509.634001","","0.000000","","","","","","-15.030000","","","","","","","-13.440095","-15.030000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002948","Nodes","2948,","21.000000","26.643194","DDS demands","Known Flow","204917.322580","561746.483870","","0.000000","-4.980000","","","","","-3.690000","","","","","","","-7.752869","-8.670000","","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"62502500000349","Nodes","349","21.000000","26.479706","DDS demands","Known Flow","204845.426898","561879.146102","","0.000000","","","","","","-1.190000","","","","","","","-1.064119","-1.190000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002849","Nodes","-1462672","21.000000","26.901244","Default Known Flow Node","Known Flow","204973.455933","561508.745001","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000051","Nodes","51","21.000000","25.353114","DDS demands","Known Flow","205236.789004","561604.250027","","0.000000","","","","","","-6.469999","","","","","","","-5.785589","-6.469999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002946","Nodes","2946","21.000000","26.711812","DDS demands","Known Flow","205013.083944","561698.691053","","0.000000","","","","","","-7.550000","","","","","","","-6.751345","-7.550000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002945","Nodes","-303","21.000000","26.670211","Default Known Flow Node","Known Flow","205002.681941","561696.819052","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000050","Nodes","50","21.000000","23.812981","DDS demands","Known Flow","205088.713964","561875.055101","","0.000000","","","","","","-10.130000","","","","","","","-9.058427","-10.130000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002940","Nodes","-294","21.000000","25.374950","Default Known Flow Node","Known Flow","205241.320006","561615.074030","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000403","Nodes","403","21.000000","26.783808","DDS demands","Known Flow","205032.068949","561529.155007","","0.000000","","","","","","-4.150000","","","","","","","-3.711004","-4.150000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000404","Nodes","404","21.000000","26.724159","Default Known Flow Node","Known Flow","205008.941942","561687.708050","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002943","Nodes","-298","21.000000","26.730620","Default Known Flow Node","Known Flow","205008.306942","561685.715049","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000052","Nodes","52","21.000000","26.614852","Default Known Flow Node","Known Flow","205025.039947","561693.778052","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000048","Nodes","48","21.000000","26.599246","DDS demands","Known Flow","205023.585946","561689.978050","","0.000000","","","","","","-2.890000","","","","","","","-2.584289","-2.890000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000346","Nodes","346","21.000000","26.569468","DDS demands","Known Flow","205023.587946","561655.049041","","0.000000","","","","","","-3.349999","","","","","","","-2.995629","-3.349999","-0.959999","","","","","","","","D1 PROFILE","","","","","","","TT PROFILE"
"62502500000347","Nodes","347","21.000000","26.591602","DDS demands","Known Flow","205045.714952","561678.060047","","0.000000","","","","","","-2.089999","","","","","","","-1.868915","-2.089999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000047","Nodes","47","21.000000","27.562730","DDS demands","Known Flow","205023.450946","561596.175025","","0.000000","","","","","","-13.869999","","","","","","","-12.402802","-13.869999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000345","Nodes","345","21.000000","27.584873","DDS demands","Known Flow","204972.279933","561653.167040","","0.000000","","","","","","-1.789999","","","","","","","-1.600649","-1.789999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000344","Nodes","344","21.000000","27.407998","DDS demands","Known Flow","205019.529945","561611.902029","","0.000000","","","","","","-5.339999","","","","","","","-4.775123","-5.339999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000364","Nodes","364","21.000000","25.408222","DDS demands","Known Flow","205224.486001","561610.928029","","0.000000","","","","","","-11.830000","","","","","","","-10.578598","-11.830000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002939","Nodes","-291","21.000000","25.408222","Default Known Flow Node","Known Flow","205222.856990","561606.077984","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000070","Nodes","Stranraer OPR, Site ID 0096","21.000000","25.694272","Low Point","Known Flow","205168.263986","561635.913036","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000044","Nodes","44","21.000000","23.814977","DDS demands","Known Flow","205029.683948","561841.821092","","0.000000","","","","","","-7.459999","","","","","","","-6.670865","-7.459999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002944","Nodes","-300","21.000000","26.723013","Default Known Flow Node","Known Flow","205007.585942","561688.205050","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002947","Nodes","-305","21.000000","26.663471","Default Known Flow Node","Known Flow","205008.088942","561705.204055","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000053","Nodes","53","21.000000","26.660041","DDS demands","Known Flow","205002.482941","561707.348055","","0.000000","","","","","","-16.469999","","","","","","","-14.727768","-16.469999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000363","Nodes","363","21.000000","23.491416","DDS demands","Known Flow","204793.378884","562248.664203","","0.000000","","","","","","-0.950000","","","","","","","-0.849507","-0.950000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000360","Nodes","360","21.000000","23.754933","DDS demands","Known Flow","204795.700884","562144.446174","","0.000000","","","","","","-5.840000","","","","","","","-5.222232","-5.840000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002769","Nodes","-1462490","21.000000","25.950894","Default Known Flow Node","Known Flow","204793.390884","562242.756201","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000043","Nodes","43","21.000000","22.997806","DDS demands","Known Flow","204953.983928","562065.963153","","0.000000","","","","","","-7.349999","","","","","","","-6.572501","-7.349999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002804","Nodes","-1462572","21.000000","22.866897","Default Known Flow Node","Known Flow","204942.011924","562079.806157","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000361","Nodes","361","21.000000","23.045710","DDS demands","Known Flow","204714.790862","562142.714174","","0.000000","","","","","","-9.949999","","","","","","","-8.897467","-9.949999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000362","Nodes","362","21.000000","21.887919","DDS demands","Known Flow","204589.111828","562109.802165","","0.000000","","","","","","-10.949999","","","","","","","-9.791686","-10.949999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000368","Nodes","368","21.000000","22.546449","DDS demands","Known Flow","204681.193853","562071.493154","","0.000000","","","","","","-11.159999","","","","","","","-9.979471","-11.159999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000356","Nodes","356","21.000000","25.444848","DDS demands","Known Flow","204738.844869","562012.602138","","0.000000","","","","","","-10.320000","","","","","","","-9.228329","-10.320000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000357","Nodes","357,","21.000000","24.371714","DDS demands","Known Flow","204916.416917","561895.263106","","0.000000","","","","","","-8.180000","","","","","","","-7.314702","-8.180000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500003043","Nodes","-5","21.000000","49.005246","Default Known Flow Node","Known Flow","206234.434276","559551.656469","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002954","Nodes","-326835","21.000000","49.005246","Default Known Flow Node","Known Flow","206234.053276","559541.389466","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500003048","Nodes","-68","21.000000","35.537000","Default Known Flow Node","Known Flow","205449.072062","560315.179676","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500003044","Nodes","-53","21.000000","35.060106","Default Known Flow Node","Known Flow","205397.697048","560223.304651","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500003049","Nodes","-69","21.000000","35.545569","Default Known Flow Node","Known Flow","205449.697062","560316.679677","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500003051","Nodes","-82","21.000000","35.502710","Default Known Flow Node","Known Flow","205358.197037","560376.304693","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002783","Nodes","2783","21.000000","35.502710","Point Loads","Known Flow","205362.324039","560398.308699","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-2.880000","","","","","","","","","","","","","","","TT PROFILE"
"62502500003047","Nodes","-67","21.000000","37.015406","Default Known Flow Node","Known Flow","206153.599185","560309.596979","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002965","Nodes","-334","21.000000","39.403525","Default Known Flow Node","Known Flow","206434.052330","560217.574650","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002958","Nodes","-326866","21.000000","37.015406","Default Known Flow Node","Known Flow","206132.856248","560302.521673","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002823","Nodes","-1462609","21.000000","37.015406","Default Known Flow Node","Known Flow","206127.419247","560300.676672","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000450","Nodes","450,","21.000000","39.403110","DDS demands","Known Flow","206433.942330","560224.310652","","0.000000","","-6.000000","","","","","","","","","","","-5.365307","-6.000000","","","","","C2 PROFILE","","","","","","","","","","",""
"62502500002829","Nodes","-1462621","21.000000","24.683579","Default Known Flow Node","Known Flow","206609.047378","560381.164694","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002971","Nodes","-340","21.000000","24.727146","Default Known Flow Node","Known Flow","206594.573374","560374.778693","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000391","Nodes","391","21.000000","24.683579","DDS demands","Known Flow","206586.446372","560412.943703","","0.000000","","","","","","-16.870000","","","","","","","-15.085456","-16.870000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002785","Nodes","-1462525","21.000000","24.770718","Default Known Flow Node","Known Flow","206553.900363","560326.922680","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002905","Nodes","-235","21.000000","24.531382","Default Known Flow Node","Known Flow","205021.708946","560989.679860","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000401","Nodes","401","21.000000","35.255300","DDS demands","Known Flow","205484.380072","560545.126739","","0.000000","","","","","","-15.890000","","","","","","","-14.209122","-15.890000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002903","Nodes","-231","21.000000","26.858116","Default Known Flow Node","Known Flow","205878.822179","560968.304854","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002743","Nodes","2743","21.000000","31.285112","Point Loads","Known Flow","206211.362270","560579.950748","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-5.760000","","","","","","","","","","","","","","","TT PROFILE"
"62502500002836","Nodes","2836","21.000000","31.240946","DDS demands","Known Flow","206233.218276","560579.155748","","0.000000","","","","","","-5.709999","","","","","","","-5.105984","-5.709999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002807","Nodes","-1462581","21.000000","31.354060","Default Known Flow Node","Known Flow","206226.792274","560630.014762","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002750","Nodes","2750","21.000000","31.354060","DDS demands","Known Flow","206211.779270","560613.834758","","0.000000","","","","","","-8.369999","","","","","","","-7.484603","-8.369999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002747","Nodes","-125","21.000000","32.429856","Default Known Flow Node","Known Flow","206045.095224","560603.680755","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002744","Nodes","-118","21.000000","32.670602","Default Known Flow Node","Known Flow","206054.595986","560582.538560","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002748","Nodes","-128","21.000000","31.473950","Default Known Flow Node","Known Flow","206270.169286","560611.805757","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002850","Nodes","-1462674","21.000000","32.294578","Default Known Flow Node","Known Flow","206476.581342","560785.046804","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002882","Nodes","-201","21.000000","30.305888","Default Known Flow Node","Known Flow","206079.210234","560867.392827","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002753","Nodes","2753","21.000000","32.344344","DDS demands","Known Flow","206092.351237","560623.917760","","0.000000","","","","","","-4.449999","","","","","","","-3.979269","-4.449999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002825","Nodes","-1462615","21.000000","32.627620","Default Known Flow Node","Known Flow","206086.296236","560534.705736","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002746","Nodes","2746","21.000000","32.253034","DDS demands","Known Flow","206102.893547","560594.076579","","0.000000","","","","","","-8.339999","","","","","","","-7.457777","-8.339999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002742","Nodes","2742","21.000000","32.207570","DDS demands","Known Flow","206113.923243","560563.179744","","0.000000","","","","","","-7.770000","","","","","","","-6.948073","-7.770000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002798","Nodes","2798","21.000000","32.253034","Point Loads","Known Flow","206159.835256","560613.528758","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-0.959999","","","","","","","","","","","","","","","TT PROFILE"
"62502500002741","Nodes","2741","21.000000","31.912520","Point Loads","Known Flow","206161.072256","560523.804733","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-2.880000","","","","","","","","","","","","","","","TT PROFILE"
"62502500002817","Nodes","-1462602","21.000000","32.207570","Default Known Flow Node","Known Flow","206166.100257","560582.158749","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002768","Nodes","2768","21.000000","31.870754","DDS demands","Known Flow","206149.704253","560519.426732","","0.000000","","","","","","-7.820000","","","","","","","-6.992784","-7.820000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002784","Nodes","-1462523","21.000000","31.955553","Default Known Flow Node","Known Flow","206178.303261","560523.054733","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002843","Nodes","-1462661","21.000000","31.285112","Default Known Flow Node","Known Flow","206210.595269","560562.957744","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002880","Nodes","-199","21.000000","30.305888","Default Known Flow Node","Known Flow","206077.837233","560867.012827","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002986","Nodes","-367","21.000000","49.402669","Default Known Flow Node","Known Flow","207590.747645","560687.604778","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000465","Nodes","465","21.000000","45.947284","Default Known Flow Node","Known Flow","207752.239689","560954.813850","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002802","Nodes","-1462569","21.000000","45.947284","Default Known Flow Node","Known Flow","207753.232689","560952.817850","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002913","Nodes","-247","21.000000","24.531382","Default Known Flow Node","Known Flow","204963.041930","561030.087871","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002912","Nodes","-246","21.000000","24.531382","Default Known Flow Node","Known Flow","204963.031930","561027.586870","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002845","Nodes","-1462664","21.000000","24.531382","Default Known Flow Node","Known Flow","204954.470928","561026.821870","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002838","Nodes","-1462643","21.000000","24.487738","Default Known Flow Node","Known Flow","205005.981942","561153.290904","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002933","Nodes","-280","21.000000","29.066668","Default Known Flow Node","Known Flow","205197.934994","561410.926975","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002809","Nodes","-1462584","21.000000","29.066668","Default Known Flow Node","Known Flow","205195.686993","561415.796976","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002800","Nodes","2800","21.000000","29.001161","DDS demands","Known Flow","205127.301975","561411.674975","","0.000000","","","","","","-5.570000","","","","","","","-4.980793","-5.570000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000462","Nodes","462","21.000000","47.463885","DDS demands","Known Flow","207783.699697","561142.443902","","0.000000","","","","","","-18.690000","","","","","","","-16.712933","-18.690000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002773","Nodes","-1462498","21.000000","47.463885","Default Known Flow Node","Known Flow","207787.344698","561143.966902","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500003025","Nodes","-456","21.000000","49.142975","Default Known Flow Node","Known Flow","207654.161662","561090.661887","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500003026","Nodes","-457","21.000000","48.965095","Default Known Flow Node","Known Flow","207665.315147","561094.967630","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002763","Nodes","-1462473","21.000000","49.354619","Default Known Flow Node","Known Flow","207536.120630","561039.955874","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500003027","Nodes","-459","21.000000","48.163683","Default Known Flow Node","Known Flow","207728.759682","561119.961895","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
