"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"62600200321990","Nodes","-321990","21.000000","31.992774","Default Known Flow Node","Known Flow","310997.725781","968695.540800","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319275","Nodes","-319275","21.000000","24.760251","Default Known Flow Node","Known Flow","311268.350855","968451.540734","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000139","Nodes","139","21.000000","28.641532","DDS demands","Known Flow","311063.475799","968592.165772","","0.000000","","","","","-14.590000","","","-0.999999","","","","-11.741975","-13.131000","","","","","","","D1 PROFILE","","","DM PROFILE","","",""
"62600200321993","Nodes","-321993","21.000000","31.863137","Default Known Flow Node","Known Flow","311011.975785","968769.040820","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000195","Nodes","195","21.000000","23.987037","DDS demands","Known Flow","311311.350866","968417.540725","","0.000000","","","","","-11.549999","","","","","","","-9.295394","-10.394999","","","","","","","D1 PROFILE","","","","","",""
"62600200000140","Nodes","140","21.000000","25.245876","DDS demands","Known Flow","311269.850855","968554.040762","","0.000000","","","","","-6.079999","","","","","","","-4.893160","-5.471999","","","","","","","D1 PROFILE","","","","","",""
"62600200000298","Nodes","298","21.000000","24.295612","DDS demands","Known Flow","311365.850881","968623.040781","","0.000000","","","","","-4.210000","","","","","","","-3.388191","-3.789000","","","","","","","D1 PROFILE","","","","","",""
"62600200000146","Nodes","Logger 10205, 20 Bayview Ter","21.000000","22.222814","Val Log Cath","Known Flow","311157.850825","968626.040781","","0.000000","","","","","-19.629998","","","","","","","-15.798145","-17.666997","","","","","","","D1 PROFILE","","","","","",""
"62600200000211","Nodes","211","21.000000","26.486092","Default Known Flow Node","Known Flow","311167.100827","968561.540764","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000138","Nodes","138","21.000000","28.763246","DDS demands","Known Flow","311085.850805","968507.415749","","0.000000","","","","","-8.660000","","","-0.999999","","","","-6.969534","-7.793999","","","","","","","D1 PROFILE","","","DM PROFILE","","",""
"62600200321997","Nodes","-321997","21.000000","28.641532","Default Known Flow Node","Known Flow","311064.475799","968596.915774","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000147","Nodes","147","21.000000","22.106334","DDS demands","Known Flow","311091.100806","968645.790787","","0.000000","","","","","-10.979999","","","","","","","-8.836660","-9.881999","","","","","","","D1 PROFILE","","","","","",""
"62600200000149","Nodes","149","21.000000","21.450969","DDS demands","Known Flow","311256.350851","968723.915808","","0.000000","","","","","-8.499999","","","","","","","-6.840766","-7.649999","","","","","","","D1 PROFILE","","","","","",""
"62600200000150","Nodes","150","21.000000","21.361725","DDS demands","Known Flow","311287.850860","968706.790803","","0.000000","","","","","-0.829999","","","","","","","-0.667980","-0.746999","","","","","","","D1 PROFILE","","","","","",""
"62600200000148","Nodes","148","21.000000","21.378202","DDS demands","Known Flow","311126.475816","968781.790824","","0.000000","","","","","-9.540000","","","","","","","-7.677755","-8.586000","","","","","","","D1 PROFILE","","","","","",""
"62600200000144","Nodes","144","21.000000","26.379716","DDS demands","Known Flow","311145.850821","968508.165749","","0.000000","","","","","-7.360000","","","","","","","-5.923299","-6.623999","","","","","","","D1 PROFILE","","","","","",""
"62600200000222","Nodes","222","21.000000","26.755357","DDS demands","Known Flow","311726.850979","968656.790790","","0.000000","","","-1.059999","","-3.270000","","","","","","","-3.484767","-3.896999","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"62600200000086","Nodes","86","21.000000","26.989259","DDS demands","Known Flow","311817.226004","968637.915785","","0.000000","-6.000000","","","","-6.949999","","","","","","","-10.422109","-11.654999","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"62600200000082","Nodes","82","21.000000","30.362316","DDS demands","Known Flow","311967.351045","968505.165749","","0.000000","","","","","-2.829999","","","","","","","-2.277573","-2.546999","","","","","","","D1 PROFILE","","","","","",""
"62600200319230","Nodes","-319230","21.000000","30.466012","Default Known Flow Node","Known Flow","311982.976049","968540.665758","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000132","Nodes","132","21.000000","29.020833","DDS demands","Known Flow","311545.600930","968542.040759","","0.000000","-6.480000","","-0.750000","","-21.019999","","","","","","","-22.735490","-25.424997","","","C1 PROFILE","","C3 PROFILE","","D1 PROFILE","","","","","",""
"62600200319188","Nodes","9188, P11126127, Rose Street, 5.72scm/h","22.999998","35.872890","CSEP DDS Matched","Known Flow","311562.738253","968471.484850","","0.000000","","","","","","-5.719999","","","","","","-5.114926","-5.719999","","","","","","","","DC PROFILE","","","","",""
"62600200000109","Nodes","109","21.000000","35.798477","DDS demands","Known Flow","311590.725942","968505.915749","","0.000000","","","","","-8.699999","","","","","","","-7.001725","-7.829999","","","","","","","D1 PROFILE","","","","","",""
"62600200319198","Nodes","-319198","21.000000","24.219276","Default Known Flow Node","Known Flow","311657.475960","968630.415783","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319220","Nodes","-319220","21.000000","27.819946","Default Known Flow Node","Known Flow","311885.851023","968681.165796","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319224","Nodes","","21.000000","28.079783","DDS demands","Known Flow","311935.351036","968690.290799","","0.000000","","","","","-2.009999","","","","","","","-1.617640","-1.808999","","","","","","","D1 PROFILE","","","","","",""
"62600200000239","Nodes","239","21.000000","24.190813","DDS demands","Known Flow","311561.225934","968612.665778","","0.000000","","","","","-18.430000","","","","","","","-14.832392","-16.587000","","","","","","","D1 PROFILE","","","","","",""
"62600200319185","Nodes","-319185","21.000000","24.765594","Default Known Flow Node","Known Flow","311559.850934","968583.540770","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000110","Nodes","110","21.000000","25.771321","DDS demands","Known Flow","311608.225947","968576.790768","","0.000000","","","","","-4.679999","","","","","","","-3.766445","-4.211999","","","","","","","D1 PROFILE","","","","","",""
"62600200000200","Nodes","200","21.000000","26.820950","DDS demands","Known Flow","311733.475981","968585.290770","","0.000000","","","","","-4.650000","","","","","","","-3.742301","-4.185000","","","","","","","D1 PROFILE","","","","","",""
"62600200000223","Nodes","223","21.000000","27.029566","DDS demands","Known Flow","311854.851014","968659.790791","","0.000000","","","","","-1.109999","","","","","","","-0.893323","-0.998999","","","","","","","D1 PROFILE","","","","","",""
"62600200000083","Nodes","83","21.000000","28.130372","DDS demands","Known Flow","311937.101037","968658.415790","","0.000000","","","","","-16.489999","","","","","","","-13.271087","-14.840998","","","","","","","D1 PROFILE","","","","","",""
"62600200319222","Nodes","-319222","21.000000","28.220549","Default Known Flow Node","Known Flow","311895.351025","968649.165788","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000087","Nodes","87","21.000000","26.975560","DDS demands","Known Flow","311750.975986","968581.540769","","0.000000","","","","","-2.779999","","","","","","","-2.237333","-2.501999","","","","","","","D1 PROFILE","","","","","",""
"62600200000221","Nodes","221","21.000000","27.089675","DDS demands","Known Flow","311718.225977","968517.415752","","0.000000","","","","","-4.860000","","","","","","","-3.911308","-4.373999","","","","","","","D1 PROFILE","","","","","",""
"62600200319214","Nodes","-319214","21.000000","27.476922","Default Known Flow Node","Known Flow","311789.100996","968572.915767","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000224","Nodes","224","21.000000","27.460812","DDS demands","Known Flow","311775.350993","968541.040758","","0.000000","","","","","-1.890000","","","","","","","-1.521064","-1.700999","","","","","","","D1 PROFILE","","","","","",""
"62600200000225","Nodes","225","21.000000","27.547543","Default Known Flow Node","Known Flow","311746.850985","968551.415761","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000226","Nodes","226","21.000000","27.502003","DDS demands","Known Flow","311809.101002","968519.290752","","0.000000","-0.980000","","","","","","","","","","","-0.788700","-0.881999","","","C1 PROFILE","","","","","","","","","",""
"62600200000238","Nodes","238","21.000000","29.352328","Default Known Flow Node","Known Flow","311843.226011","968551.290761","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000079","Nodes","79","21.000000","29.505856","DDS demands","Known Flow","311862.101016","968543.665759","","0.000000","-17.110001","","","","-5.989999","","","","","","","-18.590789","-20.789999","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"62600200000080","Nodes","80","21.000000","30.692527","Default Known Flow Node","Known Flow","311911.476030","968516.790752","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319218","Nodes","","21.000000","28.641337","Default Known Flow Node","Known Flow","311884.226022","968617.040779","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000231","Nodes","231","21.000000","30.674755","DDS demands","Known Flow","311927.476034","968545.540760","","0.000000","","","","","-5.179999","","","","","","","-4.168843","-4.661999","","","","","","","D1 PROFILE","","","","","",""
"62600200000232","Nodes","232","21.000000","30.674755","Default Known Flow Node","Known Flow","311947.851039","968535.290757","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000081","Nodes","81","21.000000","30.580885","DDS demands","Known Flow","311940.101037","968563.665765","","0.000000","-2.499999","","","","-19.030000","","","","","","","-17.327259","-19.376999","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"62600200000230","Nodes","230","21.000000","30.442400","DDS demands","Known Flow","311905.726028","968571.915767","","0.000000","","","","","-2.140000","","","","","","","-1.722263","-1.926000","","","","","","","D1 PROFILE","","","","","",""
"62600200319227","Nodes","-319227","21.000000","30.475930","Default Known Flow Node","Known Flow","311980.226048","968556.540763","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319212","Nodes","-319212","21.000000","27.089675","Default Known Flow Node","Known Flow","311759.225988","968522.040753","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000285","Nodes","285","21.000000","29.188361","Default Known Flow Node","Known Flow","311539.223197","968533.787399","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319189","Nodes","-319189","21.000000","27.490404","Default Known Flow Node","Known Flow","311597.975944","968513.790751","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319195","Nodes","-319195","21.000000","24.380385","Default Known Flow Node","Known Flow","311647.350958","968580.290769","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319200","Nodes","-319200","21.000000","24.380385","Default Known Flow Node","Known Flow","311665.725963","968573.665767","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319199","Nodes","-319199","21.000000","24.380385","Default Known Flow Node","Known Flow","311658.725961","968559.540763","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319217","Nodes","-319217","21.000000","28.511570","Default Known Flow Node","Known Flow","311866.976017","968624.540781","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319219","Nodes","-319219","21.000000","28.554820","Default Known Flow Node","Known Flow","311885.726023","968664.290792","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319221","Nodes","","21.000000","28.328660","DDS demands","Known Flow","311890.476024","968634.415784","","0.000000","","","","","-2.819999","","","","","","","-2.269524","-2.537999","","","","","","","D1 PROFILE","","","","","",""
"62600200319225","Nodes","","21.000000","28.187907","DDS demands","Known Flow","311961.601043","968620.290780","","0.000000","","","","","-10.719999","","","","","","","-8.627414","-9.648000","","","","","","","D1 PROFILE","","","","","",""
"62600200319229","Nodes","-319229","21.000000","28.187907","Default Known Flow Node","Known Flow","311981.601049","968614.415778","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319226","Nodes","-319226","21.000000","28.187907","Default Known Flow Node","Known Flow","311965.976044","968640.040785","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319232","Nodes","-319232","21.000000","28.187907","Default Known Flow Node","Known Flow","311993.726052","968637.790785","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319228","Nodes","-319228","21.000000","30.605341","Default Known Flow Node","Known Flow","311980.726048","968586.040771","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319231","Nodes","-319231","21.000000","30.471956","Default Known Flow Node","Known Flow","311988.226050","968552.790762","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319237","Nodes","-319237","21.000000","27.059632","Default Known Flow Node","Known Flow","312031.601062","968679.165796","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319236","Nodes","-319236","21.000000","30.336650","Default Known Flow Node","Known Flow","312024.601060","968517.540752","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200315362","Nodes","-315362","21.000000","28.128484","Default Known Flow Node","Known Flow","312476.101183","968926.040863","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200315365","Nodes","-315365","21.000000","28.128484","Default Known Flow Node","Known Flow","312498.601189","968939.290867","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319234","Nodes","-319234","21.000000","28.123109","Default Known Flow Node","Known Flow","312008.726056","968698.540801","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000084","Nodes","84","21.000000","26.874560","DDS demands","Known Flow","312043.726066","968686.540798","","0.000000","","","","","-16.719998","","","","","","","-13.456189","-15.047998","","","","","","","D1 PROFILE","","","","","",""
"62600200319241","Nodes","-319241","21.000000","26.874560","Default Known Flow Node","Known Flow","312060.226070","968678.915796","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000201","Nodes","201","21.000000","26.874560","Default Known Flow Node","Known Flow","312058.476070","968720.290807","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319238","Nodes","-319238","21.000000","26.996471","Default Known Flow Node","Known Flow","312035.046654","968684.078954","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319239","Nodes","-319239","21.000000","27.059632","Default Known Flow Node","Known Flow","312038.101064","968663.790792","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319233","Nodes","-319233","21.000000","26.996471","Default Known Flow Node","Known Flow","312000.726054","968675.165795","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200315364","Nodes","-315364","21.000000","29.069618","Default Known Flow Node","Known Flow","312492.476188","968833.165838","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000069","Nodes","69","21.000000","28.128484","DDS demands","Known Flow","312511.601193","968951.915870","","0.000000","","","","","-10.090000","","","","","","","-8.120392","-9.081000","","","","","","","D1 PROFILE","","","","","",""
"62600200315368","Nodes","-315368","21.000000","28.661651","Default Known Flow Node","Known Flow","312565.101207","968904.540857","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201647410","Nodes","-1647410","21.000000","46.542838","Default Known Flow Node","Known Flow","311249.975850","967944.540596","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201647413","Nodes","-1647413","21.000000","46.476941","Default Known Flow Node","Known Flow","311254.011501","967946.998799","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201647411","Nodes","-1647411","21.000000","46.513845","Default Known Flow Node","Known Flow","311251.725576","967945.664895","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201647418","Nodes","-1647418","21.000000","45.586876","Default Known Flow Node","Known Flow","311314.168590","967940.944550","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201647415","Nodes","-1647415","21.000000","46.257640","Default Known Flow Node","Known Flow","311267.600854","967954.915599","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201647414","Nodes","-1647414","21.000000","46.216150","Default Known Flow Node","Known Flow","311264.725854","967957.540600","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000240","Nodes","240","21.000000","46.279803","Default Known Flow Node","Known Flow","311266.228561","967954.113872","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201647416","Nodes","-1647416","21.000000","45.737904","Default Known Flow Node","Known Flow","311299.725863","967947.290597","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201647419","Nodes","","21.000000","45.565363","Default Known Flow Node","Known Flow","311316.225868","967940.040595","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201647417","Nodes","-1647417","21.000000","45.426129","Default Known Flow Node","Known Flow","311302.600864","967952.415598","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000111","Nodes","111","21.000000","45.600413","DDS demands","Known Flow","311301.504782","967949.376226","","0.000000","","-1.529999","0.000000","","-1.669999","","","","","","","-2.575347","-2.879999","","","","C2 PROFILE","C3 PROFILE","","D1 PROFILE","","","","","",""
"62600201647421","Nodes","-1647421","21.000000","45.541276","Default Known Flow Node","Known Flow","311318.475868","967938.915595","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201614742","Nodes","-1614742","21.000000","38.176458","Default Known Flow Node","Known Flow","311698.975972","967589.165499","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000206","Nodes","","21.000000","37.963885","Default Known Flow Node","Known Flow","311563.850935","967604.290503","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201614743","Nodes","-1614743","21.000000","38.176458","Default Known Flow Node","Known Flow","311712.475975","967609.790505","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201188722","Nodes","-1188722","21.000000","35.711502","Default Known Flow Node","Known Flow","310536.100655","968416.790725","","0.000000","","","","","","","","-3.000000","","","","0.000000","0.000000","","","","","","","","","","DM PROFILE","","",""
"62600200000173","Nodes","173","21.000000","35.700143","DDS demands","Known Flow","310545.499658","968424.764727","","0.000000","","","","","-5.050000","","","","","","","-4.064220","-4.545000","","","","","","","D1 PROFILE","","","","","",""
"62600201188721","Nodes","-1188721","21.000000","35.582263","Default Known Flow Node","Known Flow","310527.475653","968443.665732","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201338361","Nodes","-1338361","21.000000","45.324376","Default Known Flow Node","Known Flow","311120.423888","968072.239142","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201188739","Nodes","-1188739","21.000000","29.720184","Default Known Flow Node","Known Flow","311870.346009","968479.282122","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000233","Nodes","Logger 0100, OPR in the High Street, at Town Hall","21.000000","29.701465","OPR","Known Flow","311856.351015","968487.415744","","0.000000","","","","","-4.539999","","","","","","","-3.653774","-4.085999","","","","","","","D1 PROFILE","","","","","",""
"62600200000062","Nodes","62","21.000000","30.601828","Default Known Flow Node","Known Flow","312481.851185","968334.165702","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200319243","Nodes","-319243","21.000000","30.688308","Default Known Flow Node","Known Flow","312519.976195","968307.165695","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201562785","Nodes","-1562785","21.000000","24.263818","Default Known Flow Node","Known Flow","311392.350888","968516.290752","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201188740","Nodes","","21.000000","28.886752","Default Known Flow Node","Known Flow","311877.893535","968496.324314","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201577232","Nodes","-1577232","21.000000","28.235584","Default Known Flow Node","Known Flow","311796.100998","968554.915762","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201577233","Nodes","-1577233","21.000000","28.235584","Default Known Flow Node","Known Flow","311805.476001","968550.415761","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201577231","Nodes","-1577231","21.000000","28.235584","Default Known Flow Node","Known Flow","311787.850996","968556.415763","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201577235","Nodes","","21.000000","28.235584","Default Known Flow Node","Known Flow","311820.351005","968544.040759","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000311","Nodes","L*ogger 10199, Empty M/Box at the cottages,Thurso East Mains (near Castle)","21.000000","28.301664","Val Log Cath","Known Flow","312527.971671","968972.419489","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600201188728","Nodes","-1188728","21.000000","28.301664","Default Known Flow Node","Known Flow","312530.351198","968970.915875","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000205","Nodes","205","21.000000","28.171770","Default Known Flow Node","Known Flow","312572.476209","969018.040888","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200001002","Nodes","1002, P00089367, SINCLAIR STREET, 9.10","22.999998","35.441867","CSEP DDS Matched","Known Flow","311559.071772","968199.658686","","0.000000","","","","","","-9.200000","","","","","","-8.226804","-9.200000","","","","","","","","DC PROFILE","","","","",""
"62600200000071","Nodes","71, P00100453, RIVERSIDE PLACE,  -26.10SCMH","24.000000","37.682891","CSEP DDS Matched","Known Flow","311815.415633","968286.472086","","0.000000","","","","","","-26.099999","","","","","","-23.339087","-26.099999","","","","","","","","DC PROFILE","","","","",""
"62600200000473","Nodes","","21.000000","29.710646","Default Known Flow Node","Known Flow","311863.214115","968483.427041","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000003","Nodes","Thurso Kebab Centre","21.000000","35.509770","PL demand","Known Flow","311670.605398","968340.832584","","0.000000","","","","","","","","","","-12.919999","","-11.553295","-12.919999","","","","","","","","","","","","PL-AF PROFILE",""
"62600200000001","Nodes","","21.000000","44.314098","Default Known Flow Node","Known Flow","311318.314232","967972.484023","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000476","Nodes","","21.000000","46.620912","Default Known Flow Node","Known Flow","310885.735750","968033.131620","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000478","Nodes","","21.000000","49.009479","Default Known Flow Node","Known Flow","310903.600755","967677.040523","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000479","Nodes","","21.000000","48.967393","Default Known Flow Node","Known Flow","310905.350756","967670.415521","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000484","Nodes","","21.000000","48.939032","Default Known Flow Node","Known Flow","310877.600748","967678.790524","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000486","Nodes","","21.000000","48.033943","Default Known Flow Node","Known Flow","310980.481776","967901.296584","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000487","Nodes","","21.000000","48.049153","DDS demands","Known Flow","311020.117233","967941.175987","","0.000000","","","","","-1.580000","","","","","","","-1.271577","-1.422000","","","","","","","D1 PROFILE","","","","","",""
"62600200000492","Nodes","","21.000000","47.091013","Default Known Flow Node","Known Flow","310868.832746","968001.642612","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000493","Nodes","","21.000000","47.985088","Default Known Flow Node","Known Flow","310956.420770","967912.697587","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000494","Nodes","","21.000000","46.617107","Default Known Flow Node","Known Flow","310924.703257","968063.109471","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000506","Nodes","","21.000000","47.430223","Default Known Flow Node","Known Flow","310904.632117","968003.015062","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000496","Nodes","","21.000000","48.822562","Default Known Flow Node","Known Flow","310967.162773","967776.391550","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000497","Nodes","","21.000000","48.377407","Default Known Flow Node","Known Flow","311013.884144","967834.526897","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000498","Nodes","","21.000000","49.287575","Default Known Flow Node","Known Flow","310983.404093","967679.674463","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000499","Nodes","","21.000000","49.388593","Default Known Flow Node","Known Flow","310999.730781","967696.882529","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000502","Nodes","","21.000000","48.896942","Default Known Flow Node","Known Flow","310901.975755","967664.165520","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000504","Nodes","","21.000000","47.743198","Default Known Flow Node","Known Flow","310924.486761","967992.112609","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000491","Nodes","","21.000000","47.409946","Default Known Flow Node","Known Flow","310956.480428","968011.861381","","0.000000","","","","","","","","-0.999999","","","","0.000000","0.000000","","","","","","","","","","DM PROFILE","","",""
"62600200000485","Nodes","","21.000000","49.105500","Default Known Flow Node","Known Flow","310909.850757","967690.790527","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000507","Nodes","","21.000000","47.430223","Default Known Flow Node","Known Flow","310897.356754","967993.778609","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62600200000508","Nodes","","21.000000","49.367597","Default Known Flow Node","Known Flow","310989.155779","967709.422532","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
