"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"62500600202519","Nodes","202519","21.000000","37.057731","Default Known Flow Node","Known Flow","234038.704840","638750.326019","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202523","Nodes","202523","21.000000","38.183526","Default Known Flow Node","Known Flow","234075.704850","638685.326002","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202521","Nodes","202521","21.000000","38.140914","Default Known Flow Node","Known Flow","234053.579844","638694.201004","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202527","Nodes","202527","21.000000","38.376574","Default Known Flow Node","Known Flow","234152.079871","638675.700999","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202530","Nodes","202530","21.000000","38.333978","Default Known Flow Node","Known Flow","234156.954872","638672.825998","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202526","Nodes","202526","21.000000","38.434113","Default Known Flow Node","Known Flow","234145.704869","638679.701000","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202534","Nodes","202534","21.000000","40.484830","Default Known Flow Node","Known Flow","234232.612164","638829.100510","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202531","Nodes","202531","21.000000","40.759955","Default Known Flow Node","Known Flow","234188.704881","638839.701044","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202533","Nodes","202533","21.000000","40.442382","Default Known Flow Node","Known Flow","234217.454889","638812.076036","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202539","Nodes","202539","21.000000","27.390302","Default Known Flow Node","Known Flow","234326.704919","638778.451027","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202537","Nodes","202537","21.000000","27.524108","Default Known Flow Node","Known Flow","234312.829915","638755.951021","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202540","Nodes","202540","21.000000","27.357906","Default Known Flow Node","Known Flow","234330.329920","638792.076031","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202542","Nodes","Logger 29 Stronsay Way","21.000000","26.809144","Val Log Cath","Known Flow","234336.579921","638774.951026","","0.000000","","","","","","","-5.820000","","","","","","","","-5.204348","-5.820000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000857","Nodes","857","21.000000","27.300059","DDS demands","Known Flow","234334.204921","638816.951037","","0.000000","","","","","","","-6.150000","","","","","","","","-5.499440","-6.150000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202543","Nodes","202543","21.000000","27.357906","Default Known Flow Node","Known Flow","234348.454925","638784.576029","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000934","Nodes","Logger 21 Lewis Wynd","21.000000","24.203144","Val Log Cath","Known Flow","234092.579855","638900.076060","","0.000000","","","","","","","-18.790001","","","","","","","","-16.802355","-18.790001","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000935","Nodes","935","21.000000","24.064419","DDS demands","Known Flow","234058.704846","638884.076056","","0.000000","","","","","","","-7.999999","","","","","","","","-7.153743","-7.999999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000647","Nodes","647","21.000000","27.008650","DDS demands","Known Flow","234517.579971","638945.701072","","0.000000","","","","","","","-5.599999","","","","","","","","-5.007620","-5.599999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202546","Nodes","202546","21.000000","28.370948","DDS demands","Known Flow","234507.954968","638743.451017","","0.000000","","","","","","","-6.849999","","","","","","","","-6.125392","-6.849999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000827","Nodes","827","21.000000","28.495226","DDS demands","Known Flow","234527.704973","638703.951007","","0.000000","","","","","","","-22.039999","","","","","","","","-19.708563","-22.039999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001470","Nodes","1470","21.000000","29.193208","Default Known Flow Node","Known Flow","234514.454970","638676.950999","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202553","Nodes","202553","21.000000","29.186676","Default Known Flow Node","Known Flow","234513.204969","638674.325999","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000648","Nodes","648","21.000000","26.990116","DDS demands","Known Flow","234541.579977","638954.326075","","0.000000","","","","","","","-2.850000","","","","","","","","-2.548521","-2.850000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202559","Nodes","202559","21.000000","28.468286","Default Known Flow Node","Known Flow","234519.704971","638702.201006","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000656","Nodes","656","21.000000","24.492287","DDS demands","Known Flow","234609.329996","638952.576074","","0.000000","","","","","","","-20.679999","","","","","","","","-18.492425","-20.679999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000652","Nodes","652","21.000000","25.580132","DDS demands","Known Flow","234549.954979","638899.451060","","0.000000","","","","","","","-17.639999","","","","","","","","-15.774003","-17.639999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202561","Nodes","202561","21.000000","28.631920","DDS demands","Known Flow","234627.805379","638671.510723","","0.000000","","","","","","","-2.440000","","","","","","","","-2.181891","-2.440000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202564","Nodes","202564","21.000000","28.544603","DDS demands","Known Flow","234648.080006","638720.576011","","0.000000","","","","","","","-6.249999","","","","","","","","-5.588861","-6.249999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202563","Nodes","202563","21.000000","28.650425","DDS demands","Known Flow","234636.580003","638668.200997","","0.000000","","","","","","","-1.019999","","","","","","","","-0.912102","-1.019999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202567","Nodes","202567","21.000000","28.728164","DDS demands","Known Flow","234669.455012","638650.075992","","0.000000","","","","","","","-0.680000","","","","","","","","-0.608068","-0.680000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202566","Nodes","202566","21.000000","28.728158","DDS demands","Known Flow","234665.705011","638645.075991","","0.000000","","","","","","","-0.720000","","","","","","","","-0.643836","-0.720000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000635","Nodes","635","21.000000","31.268365","DDS demands","Known Flow","234695.830019","638848.576046","","0.000000","","","","","","","-2.740000","","","","","","","","-2.450157","-2.740000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000633","Nodes","633","21.000000","32.434356","DDS demands","Known Flow","234698.705020","638861.701050","","0.000000","","","","","","","-4.519999","","","","","","","","-4.041864","-4.519999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202570","Nodes","202570","21.000000","30.605779","Default Known Flow Node","Known Flow","234710.330023","638701.076006","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000823","Nodes","823","21.000000","30.648963","DDS demands","Known Flow","234709.705023","638728.076013","","0.000000","","","","","","","-9.350000","","","","","","","","-8.360937","-9.350000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000627","Nodes","627","21.000000","38.970838","DDS demands","Known Flow","234766.580038","638881.826055","","0.000000","","","","","","","-3.940000","","","","","","","","-3.523218","-3.940000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000628","Nodes","628","21.000000","38.742530","DDS demands","Known Flow","234759.955037","638833.451042","","0.000000","","","","","","","-8.130000","","","","","","","","-7.269991","-8.130000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000623","Nodes","623","21.000000","39.944595","DDS demands","Known Flow","234831.330056","638877.951054","","0.000000","","","","","","","-8.120000","","","","","","","","-7.261049","-8.120000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000624","Nodes","624","21.000000","39.803857","DDS demands","Known Flow","234824.080054","638820.576038","","0.000000","","","","","","","-3.650000","","","","","","","","-3.263895","-3.650000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202584","Nodes","202584","21.000000","29.257651","Default Known Flow Node","Known Flow","234971.455094","638638.450989","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202683","Nodes","202683","21.000000","29.214365","Default Known Flow Node","Known Flow","234972.873026","638618.205139","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000971","Nodes","971","21.000000","29.212191","DDS demands","Known Flow","234975.205095","638590.075976","","0.000000","","","","","","","-2.039999","","","","","","","","-1.824204","-2.039999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202586","Nodes","202586","21.000000","29.212215","Default Known Flow Node","Known Flow","234977.705096","638589.950976","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000952","Nodes","952","21.000000","44.113504","DDS demands","Known Flow","234952.330089","638926.076067","","0.000000","","","","","","","-10.280000","","","","","","","","-9.192560","-10.280000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000619","Nodes","619","21.000000","44.208214","DDS demands","Known Flow","234963.455092","638891.201058","","0.000000","-3.739999","","","","","","-5.409999","","","","","","","","-8.182093","-9.149999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","",""
"62500600202684","Nodes","202684","21.000000","29.197560","Default Known Flow Node","Known Flow","234997.830101","638604.200980","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001355","Nodes","1355","21.000000","29.197560","DDS demands","Known Flow","234997.830101","638614.950982","","0.000000","","","","","","","-3.710000","","","","","","","","-3.317548","-3.710000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000642","Nodes","642","21.000000","31.692687","DDS demands","Known Flow","234794.080046","638982.576083","","0.000000","","","","","","","-10.470000","","","","","","","","-9.362461","-10.470000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202577","Nodes","202577","21.000000","30.777513","Default Known Flow Node","Known Flow","234821.205053","638983.201083","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000951","Nodes","951","21.000000","44.113504","Default Known Flow Node","Known Flow","234925.080081","638954.826075","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000829","Nodes","829","21.000000","28.935070","DDS demands","Known Flow","234505.579967","638658.325994","","0.000000","","","","","","","-4.990000","","","","","","","","-4.462147","-4.990000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000830","Nodes","830","21.000000","26.452061","DDS demands","Known Flow","234558.329982","638630.450987","","0.000000","","","","","","","-14.739999","","","","","","","","-13.180771","-14.739999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202547","Nodes","202547","21.000000","29.110918","Default Known Flow Node","Known Flow","234508.922835","638665.341308","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202548","Nodes","202548","21.000000","29.152556","Default Known Flow Node","Known Flow","234510.173519","638667.965983","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202550","Nodes","202550","21.000000","29.139173","Default Known Flow Node","Known Flow","234511.704969","638664.450996","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202549","Nodes","202549","21.000000","29.139173","Default Known Flow Node","Known Flow","234510.579969","638661.950995","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202551","Nodes","202551","21.000000","29.185538","Default Known Flow Node","Known Flow","234511.833387","638671.449369","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202552","Nodes","202552","21.000000","29.172438","Default Known Flow Node","Known Flow","234512.829969","638667.700997","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202554","Nodes","202554","21.000000","29.252048","Default Known Flow Node","Known Flow","234513.454969","638670.450998","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202555","Nodes","202555","21.000000","29.579278","Default Known Flow Node","Known Flow","234515.079970","638673.075998","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202556","Nodes","202556","21.000000","31.199786","Default Known Flow Node","Known Flow","234516.329970","638676.075999","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202558","Nodes","202558","21.000000","26.877149","Default Known Flow Node","Known Flow","234518.704971","638976.826081","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000649","Nodes","649","21.000000","26.813816","DDS demands","Known Flow","234518.329971","638991.826085","","0.000000","","","","","","","-7.210000","","","","","","","","-6.447311","-7.210000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202560","Nodes","202560","21.000000","26.990116","Default Known Flow Node","Known Flow","234541.579977","638965.951078","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000831","Nodes","831","21.000000","26.223329","DDS demands","Known Flow","234547.329979","638611.825982","","0.000000","","","","","","","-4.550000","","","","","","","","-4.068691","-4.550000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202557","Nodes","202557","21.000000","26.223329","Default Known Flow Node","Known Flow","234518.204971","638632.450987","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000835","Nodes","835","21.000000","26.049068","DDS demands","Known Flow","234575.329986","638562.700968","","0.000000","","","","","","","-6.860000","","","","","","","","-6.134335","-6.860000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000837","Nodes","837","21.000000","26.136164","DDS demands","Known Flow","234597.579992","638544.950963","","0.000000","","","","","","","-5.889999","","","","","","","","-5.266943","-5.889999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000825","Nodes","825","21.000000","28.571293","DDS demands","Known Flow","234614.454997","638674.575999","","0.000000","","","","","","","-7.560000","","","","","","","","-6.760287","-7.560000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202679","Nodes","202679","21.000000","28.568046","DDS demands","Known Flow","234582.579988","638671.825998","","0.000000","","","","","","","-1.059999","","","","","","","","-0.947870","-1.059999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202565","Nodes","202565","21.000000","28.647510","Default Known Flow Node","Known Flow","234649.330006","638748.076019","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000824","Nodes","824","21.000000","28.863033","DDS demands","Known Flow","234693.455018","638683.701001","","0.000000","","","","","","","-8.130000","","","","","","","","-7.269991","-8.130000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000641","Nodes","641","21.000000","33.541376","DDS demands","Known Flow","234734.705030","638924.826067","","0.000000","","","","","","","-2.480000","","","","","","","","-2.217660","-2.480000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000963","Nodes","963","21.000000","28.580994","DDS demands","Known Flow","234715.455024","638673.200998","","0.000000","","","","","","","-9.469999","","","","","","","","-8.468243","-9.469999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202568","Nodes","202568","21.000000","29.127336","Default Known Flow Node","Known Flow","234697.705020","638729.576014","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202569","Nodes","202569","21.000000","29.127336","Default Known Flow Node","Known Flow","234701.830021","638761.701022","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000821","Nodes","821","21.000000","31.174444","DDS demands","Known Flow","234770.580039","638714.076009","","0.000000","","","","","","","-7.269999","","","","","","","","-6.500963","-7.269999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202571","Nodes","202571","21.000000","28.624317","Default Known Flow Node","Known Flow","234719.080025","638686.951002","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000964","Nodes","964","21.000000","28.437059","DDS demands","Known Flow","234671.580012","638628.825986","","0.000000","","","","","","","-4.969999","","","","","","","","-4.444263","-4.969999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000816","Nodes","816","21.000000","33.529952","DDS demands","Known Flow","234734.580030","638936.826070","","0.000000","","","","","","","-9.930000","","","","","","","","-8.879584","-9.930000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202572","Nodes","202572","21.000000","33.572965","Default Known Flow Node","Known Flow","234748.455033","638980.826082","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001001","Nodes","1001","21.000000","33.973083","DDS demands","Known Flow","234749.205034","638921.326066","","0.000000","","","","","","","-7.880000","","","","","","","","-7.046437","-7.880000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202680","Nodes","202680","21.000000","34.016061","Default Known Flow Node","Known Flow","234756.455036","638979.576082","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000629","Nodes","629","21.000000","38.890241","DDS demands","Known Flow","234748.705033","638838.201043","","0.000000","","","","","","","-2.730000","","","","","","","","-2.441214","-2.730000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202681","Nodes","202681","21.000000","39.012764","Default Known Flow Node","Known Flow","234770.705039","638882.201055","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000822","Nodes","822","21.000000","31.038485","DDS demands","Known Flow","234751.955034","638635.825988","","0.000000","","","","","","","-4.070000","","","","","","","","-3.639466","-4.070000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001006","Nodes","1006","21.000000","31.254469","DDS demands","Known Flow","234780.455042","638711.576009","","0.000000","","","","","","","-8.020000","","","","","","","","-7.171628","-8.020000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000985","Nodes","985","21.000000","24.162632","DDS demands","Known Flow","234776.330041","638540.450962","","0.000000","","","","","","","-11.119999","","","","","","","","-9.943702","-11.119999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000986","Nodes","986","21.000000","23.429799","DDS demands","Known Flow","234642.080004","638515.950956","","0.000000","","","","","","","-8.879999","","","","","","","","-7.940654","-8.879999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202573","Nodes","202573","21.000000","24.162632","Default Known Flow Node","Known Flow","234792.705045","638538.575962","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000983","Nodes","983","21.000000","24.476342","DDS demands","Known Flow","234777.955041","638558.575967","","0.000000","-19.059998","","","","","","-9.850000","","","","","","","","-25.851838","-28.909997","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","",""
"62500600000984","Nodes","984","21.000000","23.785792","DDS demands","Known Flow","234670.205012","638570.950971","","0.000000","-3.229999","","","","","","-7.099999","","","","","","","","-9.237270","-10.329999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","",""
"62500600001007","Nodes","1007","21.000000","30.869771","DDS demands","Known Flow","234731.955029","638617.700983","","0.000000","","","","","","","-6.049999","","","","","","","","-5.410018","-6.049999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000819","Nodes","819","21.000000","31.923022","DDS demands","Known Flow","234827.705055","638688.701003","","0.000000","","","","","","","-6.020000","","","","","","","","-5.383191","-6.020000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001000","Nodes","1000","21.000000","35.761696","DDS demands","Known Flow","234799.955047","638914.076064","","0.000000","","","","","","","-12.960000","","","","","","","","-11.589064","-12.960000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000625","Nodes","625","21.000000","39.364353","DDS demands","Known Flow","234804.330049","638877.826054","","0.000000","","","","","","","-4.780000","","","","","","","","-4.274362","-4.780000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000626","Nodes","626","21.000000","39.282395","DDS demands","Known Flow","234812.080051","638828.826041","","0.000000","","","","","","","-3.319999","","","","","","","","-2.968803","-3.319999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202576","Nodes","202576","21.000000","36.891408","Default Known Flow Node","Known Flow","234817.580052","638965.326078","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202738","Nodes","202738","21.000000","29.900536","Default Known Flow Node","Known Flow","234840.955059","639000.076087","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000818","Nodes","818","21.000000","31.937309","DDS demands","Known Flow","234826.580055","638608.325981","","0.000000","","","","","","","-12.859999","","","","","","","","-11.499641","-12.859999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202574","Nodes","202574","21.000000","31.894230","Default Known Flow Node","Known Flow","234798.955047","638609.325981","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001471","Nodes","1471","21.000000","31.980424","Default Known Flow Node","Known Flow","234828.205055","638576.575972","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202682","Nodes","202682","21.000000","31.980396","Default Known Flow Node","Known Flow","234847.080060","638647.325991","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000982","Nodes","982","21.000000","31.957335","Default Known Flow Node","Known Flow","234826.955055","638569.700970","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000012","Nodes","GIGHA WYND DG, Clocked, Site ID 3091","21.000000","32.000001","Default Known Pressure Node","Known Pressure","234838.455058","638568.825970","","999998.967025","","","","","","","","","","","","","","","392.221865","438.619997","","","","","","","","","","","","","","","","","",""
"62500600000820","Nodes","820","21.000000","31.594112","DDS demands","Known Flow","234845.955060","638685.701002","","0.000000","","","","","","","-8.100000","","","","","","","","-7.243165","-8.100000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000621","Nodes","621","21.000000","41.676530","DDS demands","Known Flow","234869.080066","638873.451053","","0.000000","","","","","","","-5.630000","","","","","","","","-5.034446","-5.630000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202578","Nodes","202578","21.000000","31.550990","Default Known Flow Node","Known Flow","234840.080058","638659.325995","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202580","Nodes","202580","21.000000","31.249219","Default Known Flow Node","Known Flow","234860.205064","638700.951006","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000631","Nodes","631","21.000000","40.635673","DDS demands","Known Flow","234856.830063","638920.576066","","0.000000","","","","","","","-3.319999","","","","","","","","-2.968803","-3.319999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202581","Nodes","202581","21.000000","41.460316","Default Known Flow Node","Known Flow","234868.455066","638883.701056","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600202579","Nodes","202579","21.000000","40.678162","Default Known Flow Node","Known Flow","234856.205063","638949.576074","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000950","Nodes","950","21.000000","40.694538","DDS demands","Known Flow","234894.330073","638938.201070","","0.000000","","","","","","","-3.459999","","","","","","","","-3.093993","-3.459999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000965","Nodes","965","21.000000","30.371575","DDS demands","Known Flow","234911.080078","638699.451005","","0.000000","","","","","","","-4.019999","","","","","","","","-3.594755","-4.019999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600202582","Nodes","202582","21.000000","31.249219","Default Known Flow Node","Known Flow","234890.580072","638705.076007","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600001922","Nodes","1922","21.000000","42.898453","Default Known Flow Node","Known Flow","234916.955079","638878.951054","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000622","Nodes","622","21.000000","41.352674","DDS demands","Known Flow","234877.080068","638810.576036","","0.000000","","","","","","","-8.920000","","","","","","","","-7.976423","-8.920000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001003","Nodes","1003","21.000000","40.579593","DDS demands","Known Flow","234855.330062","638984.576083","","0.000000","","","","","","","-4.190000","","","","","","","","-3.746773","-4.190000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000967","Nodes","967","21.000000","30.240130","DDS demands","Known Flow","234920.455080","638703.076006","","0.000000","","","","","","","-9.279999","","","","","","","","-8.298341","-9.279999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600000966","Nodes","966","21.000000","30.006035","DDS demands","Known Flow","234887.205071","638621.575984","","0.000000","","","","","","","-7.739999","","","","","","","","-6.921246","-7.739999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"62500600001004","Nodes","1004","21.000000","44.017882","Default Known Flow Node","Known Flow","234933.580084","638886.701056","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"62500600000968","Nodes","968","21.000000","30.132652","DDS demands","Known Flow","234899.955075","638602.075979","","0.000000","","","","","","","-9.649999","","","","","","","","-8.629202","-9.649999","","","","","","","","","","D1 PROFILE","","","","","","","",""
