"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"62500800394431","Nodes","-320533",21.000000,31.125359,"Default Known Flow Node","Known Flow",250390.084289,658713.081451,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001227","Nodes","1227",21.000000,34.371299,"Default Known Flow Node","Known Flow",250363.834282,658887.831499,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001229","Nodes","1229",21.000000,34.356683,"DDS demands","Known Flow",250365.209283,658893.081500,,0.000000,,,,,,-4.419999,,,,,,-3.952443,-4.419999,,"",,,,,,"D1 PROFILE",,,,,
"62500800001075","Nodes","1075",21.000000,34.585822,"DDS demands","Known Flow",250352.709279,658912.206506,,0.000000,,,,,,-0.839999,,,,,,-0.751143,-0.839999,,"",,,,,,"D1 PROFILE",,,,,
"62500800000275","Nodes","275",21.000000,32.365699,"DDS demands","Known Flow",250459.834308,658951.331516,,0.000000,,,,,,-21.170001,,,,,,-18.930594,-21.170001,,"",,,,,,"D1 PROFILE",,,,,
"62500800394429","Nodes","-320529",21.000000,35.380712,"Default Known Flow Node","Known Flow",250331.709273,658948.331515,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001073","Nodes","1073",21.000000,35.768267,"DDS demands","Known Flow",250319.334270,658966.831520,,0.000000,-13.760000,,,,,-5.680000,,,,,,-17.383597,-19.440000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"62500800394427","Nodes","-320527",21.000000,35.768267,"Default Known Flow Node","Known Flow",250318.459270,658968.456521,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001072","Nodes","1072",21.000000,35.798078,"DDS demands","Known Flow",250311.459268,658972.706522,,0.000000,-15.089999,,,,,-1.019999,,,,,,-14.405850,-16.110000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"62500800001071","Nodes","1071",21.000000,35.858814,"DDS demands","Known Flow",250300.084265,658965.081520,,0.000000,-2.920000,-113.039999,,,,-1.630000,,,,,,-105.151086,-117.589997,,"","C1 PROFILE","C2 PROFILE",,,,"D1 PROFILE",,,,,
"62500800394426","Nodes","-320526",21.000000,35.815696,"Default Known Flow Node","Known Flow",250292.334263,658987.206526,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800000900","Nodes","900",21.000000,36.577040,"DDS demands","Known Flow",250247.209250,658929.956510,,0.000000,,,,-6.179999,,-3.640000,,,,,,-8.781219,-9.819999,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,
"62500800001202","Nodes","1202",21.000000,31.923270,"Default Known Flow Node","Known Flow",250484.209315,658925.331509,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394422","Nodes","-320521",21.000000,36.575861,"Default Known Flow Node","Known Flow",250245.209250,658933.081511,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394418","Nodes","-320517",21.000000,36.827277,"Default Known Flow Node","Known Flow",250222.755866,658913.636649,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001177","Nodes","1177",21.000000,36.575404,"DDS demands","Known Flow",250242.959249,658936.581512,,0.000000,,,,-4.480000,,-4.230000,,,,,,-7.788638,-8.710000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,
"62500800394420","Nodes","-320519",21.000000,36.575404,"Default Known Flow Node","Known Flow",250238.209248,658957.206518,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001173","Nodes","1173",21.000000,37.286804,"DDS demands","Known Flow",250189.334235,658891.331500,,0.000000,-9.270000,-19.960000,,,,-2.619999,,,,,,-28.480841,-31.849999,,"","C1 PROFILE","C2 PROFILE",,,,"D1 PROFILE",,,,,
"62500800394417","Nodes","-320516",21.000000,37.211249,"Default Known Flow Node","Known Flow",250197.834237,658877.081496,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800002173","Nodes","2173",21.000000,37.504896,"DDS demands","Known Flow",250156.834226,658871.956495,,0.000000,,,,,,-5.619999,,,,,,-5.025504,-5.619999,,"",,,,,,"D1 PROFILE",,,,,
"62500800001063","Nodes","1063",21.000000,37.008095,"Default Known Flow Node","Known Flow",250115.707588,658809.829308,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394402","Nodes","-320499",21.000000,36.998495,"Default Known Flow Node","Known Flow",250114.584214,658808.331477,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394407","Nodes","-320505",21.000000,37.504896,"Default Known Flow Node","Known Flow",250136.209220,658855.081490,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001176","Nodes","1176",21.000000,37.936733,"Default Known Flow Node","Known Flow",250132.834219,658903.331503,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001226","Nodes","1226",21.000000,35.375431,"DDS demands","Known Flow",250260.459254,658790.581472,,0.000000,-24.729998,-6.000000,,,,-9.949999,,,,,,-36.376780,-40.679998,,"","C1 PROFILE","C2 PROFILE",,,,"D1 PROFILE",,,,,
"62500800394409","Nodes","-320507",21.000000,36.510600,"Default Known Flow Node","Known Flow",250152.329239,658789.453312,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001506","Nodes","1506",21.000000,36.919480,"Default Known Flow Node","Known Flow",250118.459215,658776.331469,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800000272","Nodes","272",21.000000,35.474801,"DDS demands","Known Flow",250156.629686,658706.506031,,0.000000,,-4.819999,,,,-24.709998,,,,,,-26.406253,-29.529999,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,
"62500800394416","Nodes","-320515",21.000000,35.317967,"Default Known Flow Node","Known Flow",250191.584235,658710.331451,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394412","Nodes","-320511",21.000000,35.397623,"Default Known Flow Node","Known Flow",250160.459227,658701.331448,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001050","Nodes","1050",21.000000,36.090973,"Default Known Flow Node","Known Flow",250234.097229,658824.715282,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394424","Nodes","-320523",21.000000,35.373907,"Default Known Flow Node","Known Flow",250255.959253,658783.956471,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800000278","Nodes","278",21.000000,31.389015,"DDS demands","Known Flow",250207.459240,658638.081431,,0.000000,,,-0.739999,,,-6.010000,,,,,,-6.035971,-6.750000,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,
"62500800000871","Nodes","871",21.000000,30.796372,"DDS demands","Known Flow",250215.334242,658626.331428,,0.000000,,,,,,-3.869999,,,,,,-3.460623,-3.869999,,"",,,,,,"D1 PROFILE",,,,,
"62500800394411","Nodes","-320510",21.000000,30.412916,"Default Known Flow Node","Known Flow",250158.334226,658596.831420,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800000780","Nodes","780",21.000000,30.398584,"DDS demands","Known Flow",250154.209225,658596.081420,,0.000000,,,,,,-26.270001,,,,,,-23.491104,-26.270001,,"",,,,,,"D1 PROFILE",,,,,
"62500800394400","Nodes","-320496",21.000000,28.942971,"Default Known Flow Node","Known Flow",250087.322069,658527.458497,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394396","Nodes","-320492",21.000000,34.745225,"Default Known Flow Node","Known Flow",250016.334188,658579.831415,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001060","Nodes","1060",21.000000,38.031775,"Default Known Flow Node","Known Flow",250132.084219,658904.706504,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800000035","Nodes","35",21.000000,38.031775,"Default Known Flow Node","Known Flow",250129.959219,658921.831508,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394413","Nodes","-320512",21.000000,37.945881,"Default Known Flow Node","Known Flow",250162.709227,658998.206529,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394397","Nodes","-320493",21.000000,29.117680,"Default Known Flow Node","Known Flow",250041.834195,658533.331402,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800000784","Nodes","784",21.000000,29.018162,"DDS demands","Known Flow",250082.584206,658501.956394,,0.000000,,,,,,-2.589999,,,,,,-2.316024,-2.589999,,"",,,,,,"D1 PROFILE",,,,,
"62500800394398","Nodes","-320494",21.000000,37.113930,"Default Known Flow Node","Known Flow",250060.334200,658814.331479,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001020","Nodes","1020",21.000000,37.325163,"DDS demands","Known Flow",250010.959186,658815.331479,,0.000000,,,,,,-4.570000,,,,,,-4.086576,-4.570000,,"",,,,,,"D1 PROFILE",,,,,
"62500800000002","Nodes","Glen Street DG, Tel, Profiled, Site ID 3345",21.000000,39.000000,"Default Known Pressure Node","Known Pressure",250124.459217,658906.206504,,27680.000553,,,,,,,,,,,,3516.158033,3932.104258,,"",,,,,,,,,,,
"62500800394405","Nodes","-320503",21.000000,38.738490,"Default Known Flow Node","Known Flow",250125.084217,658903.331503,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800000936","Nodes","936",21.000000,36.467495,"Default Known Flow Node","Known Flow",250180.334232,658805.956477,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394414","Nodes","-320513",21.000000,37.988826,"Default Known Flow Node","Known Flow",250175.584231,658994.206528,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001174","Nodes","1174",21.000000,37.227088,"DDS demands","Known Flow",250196.750469,658880.104146,,0.000000,-15.999999,,,,,-3.960000,,,,,,-17.848589,-19.960000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"62500800394421","Nodes","-320520",21.000000,36.870330,"Default Known Flow Node","Known Flow",250239.459248,658898.956502,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394419","Nodes","-320518",21.000000,35.402760,"Default Known Flow Node","Known Flow",250167.209229,658707.081450,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800000901","Nodes","901",21.000000,35.991040,"DDS demands","Known Flow",250162.709227,658914.206506,,0.000000,,,,,,-7.659999,,,,,,-6.849708,-7.659999,,"",,,,,,"D1 PROFILE",,,,,
"62500800001049","Nodes","1049",21.000000,35.373894,"DDS demands","Known Flow",250257.584253,658785.081471,,0.000000,,,-3.589999,,,-7.349999,,,,,,-9.782743,-10.939999,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,
"62500800394428","Nodes","-320528",21.000000,35.423863,"Default Known Flow Node","Known Flow",250319.834270,658940.331513,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800000350","Nodes","350",21.000000,34.316855,"DDS demands","Known Flow",250369.959284,658876.581496,,0.000000,,,,,,-2.949999,,,,,,-2.637942,-2.949999,,"",,,,,,"D1 PROFILE",,,,,
"62500800394434","Nodes","-320536",21.000000,31.215403,"Default Known Flow Node","Known Flow",250450.084306,658674.456441,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001205","Nodes","1205",21.000000,31.513061,"DDS demands","Known Flow",250495.834318,658832.706484,,0.000000,,,,,,-5.929999,,,,,,-5.302711,-5.929999,,"",,,,,,"D1 PROFILE",,,,,
"62500800001206","Nodes","1206",21.000000,31.373178,"DDS demands","Known Flow",250473.334312,658852.581489,,0.000000,,,,,,-7.469999,,,,,,-6.679807,-7.469999,,"",,,,,,"D1 PROFILE",,,,,
"62500800001207","Nodes","1207",21.000000,31.468611,"DDS demands","Known Flow",250494.959318,658799.956475,,0.000000,,,,,,-12.570000,,,,,,-11.240319,-12.570000,,"",,,,,,"D1 PROFILE",,,,,
"62500800394787","Nodes","-83014",21.000000,35.377145,"Default Known Flow Node","Known Flow",250010.334186,658842.956487,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394786","Nodes","-83011",21.000000,35.377145,"Default Known Flow Node","Known Flow",250004.334184,658856.081490,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800000917","Nodes","917",21.000000,27.606531,"DDS demands","Known Flow",250674.619541,658493.912609,,0.000000,,,,,,-2.490000,,,,,,-2.226602,-2.490000,,"",,,,,,"D1 PROFILE",,,,,
"62500800000310","Nodes","310",21.000000,27.303955,"DDS demands","Known Flow",250694.489372,658575.500414,,0.000000,,,,,,-4.280000,,,,,,-3.827252,-4.280000,,"",,,,,,"D1 PROFILE",,,,,
"62500800000324","Nodes","324",21.000000,23.985695,"DDS demands","Known Flow",250888.107425,658537.486404,,0.000000,,,,,,-9.580000,,,,,,-8.566607,-9.580000,,"",,,,,,"D1 PROFILE",,,,,
"62500800000327","Nodes","327",21.000000,24.018276,"DDS demands","Known Flow",250947.245441,658500.678394,,0.000000,-0.090000,,,,,-10.790000,,,,,,-9.729090,-10.880000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"62500800001203","Nodes","1203",21.000000,31.790288,"DDS demands","Known Flow",250500.959319,658892.581500,,0.000000,,,,,,-2.289999,,,,,,-2.047759,-2.289999,,"",,,,,,"D1 PROFILE",,,,,
"62500800001434","Nodes","1434",21.000000,31.289712,"DDS demands","Known Flow",250546.584332,658816.956480,,0.000000,,,,,,-4.570000,,,,,,-4.086576,-4.570000,,"",,,,,,"D1 PROFILE",,,,,
"62500800001208","Nodes","1208",21.000000,30.751240,"DDS demands","Known Flow",250549.834333,658735.956458,,0.000000,,,,,,-15.129999,,,,,,-13.529516,-15.129999,,"",,,,,,"D1 PROFILE",,,,,
"62500800001254","Nodes","1254",21.000000,24.310647,"Default Known Flow Node","Known Flow",250877.334422,658761.581465,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001253","Nodes","1253",21.000000,24.310647,"Default Known Flow Node","Known Flow",250881.334423,658740.956459,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800000611","Nodes","611",21.000000,30.543708,"DDS demands","Known Flow",250606.334348,658515.581398,,0.000000,,,,,,-2.269999,,,,,,-2.029874,-2.269999,,"",,,,,,"D1 PROFILE",,,,,
"62500800000718","Nodes","718",21.000000,30.501389,"DDS demands","Known Flow",250545.459332,658598.831420,,0.000000,,,,,,-4.210000,,,,,,-3.764657,-4.210000,,"",,,,,,"D1 PROFILE",,,,,
"62500800001435","Nodes","1435",21.000000,30.838123,"Default Known Flow Node","Known Flow",250562.584336,658682.706443,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001016","Nodes","1016",21.000000,31.612762,"Default Known Flow Node","Known Flow",250499.015139,658858.208868,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001015","Nodes","1015",21.000000,31.753848,"Default Known Flow Node","Known Flow",250516.413118,658902.475701,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800000927","Nodes","927",21.000000,31.321293,"Default Known Flow Node","Known Flow",250529.311594,658817.803287,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001046","Nodes","1046",21.000000,43.434171,"DDS demands","Known Flow",250691.084371,658939.081513,,0.000000,,,,,,-19.000000,,,,,,-16.990140,-19.000000,,"",,,,,,"D1 PROFILE",,,,,
"62500800001045","Nodes","1045",21.000000,46.468372,"DDS demands","Known Flow",250815.459405,658917.456507,,0.000000,,,,,,-26.760000,,,,,,-23.929272,-26.760000,,"",,,,,,"D1 PROFILE",,,,,
"62500800000355","Nodes","355",21.000000,24.549448,"DDS demands","Known Flow",250933.084437,658975.706523,,0.000000,,-7.150000,,,,-0.839999,,,,,,-7.144800,-7.990000,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,
"62500800000933","Nodes","933",21.000000,24.568058,"DDS demands","Known Flow",250974.459448,658806.456477,,0.000000,,,,,,-24.040001,,,,,,-21.496999,-24.040001,,"",,,,,,"D1 PROFILE",,,,,
"62500800002105","Nodes","2105",21.000000,42.670978,"DDS demands","Known Flow",250760.209390,658649.956434,,0.000000,,,,,,-24.160000,,,,,,-21.604304,-24.160000,,"",,,,,,"D1 PROFILE",,,,,
"62500800001044","Nodes","1044",21.000000,49.645114,"DDS demands","Known Flow",250839.084411,658920.206508,,0.000000,,,,,,-15.959999,,,,,,-14.271717,-15.959999,,"",,,,,,"D1 PROFILE",,,,,
"62500800394456","Nodes","-323295",21.000000,27.496864,"Default Known Flow Node","Known Flow",250722.709380,658512.706397,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394457","Nodes","-323296",21.000000,26.003866,"Default Known Flow Node","Known Flow",250786.709397,658613.331424,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394458","Nodes","-323297",21.000000,25.960083,"Default Known Flow Node","Known Flow",250792.090855,658634.083835,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394460","Nodes","-323299",21.000000,26.139538,"Default Known Flow Node","Known Flow",250830.084409,658592.081418,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394463","Nodes","-323302",21.000000,26.139538,"Default Known Flow Node","Known Flow",250853.209415,658610.081423,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394462","Nodes","-323301",21.000000,25.993564,"Default Known Flow Node","Known Flow",250852.584415,658708.331450,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001055","Nodes","1055",21.000000,25.993564,"DDS demands","Known Flow",250836.459411,658687.581444,,0.000000,,,,,,-0.869999,,,,,,-0.777969,-0.869999,,"",,,,,,"D1 PROFILE",,,,,
"62500800001262","Nodes","1262",21.000000,24.644254,"DDS demands","Known Flow",250901.334428,658722.581454,,0.000000,,,,,,-2.779999,,,,,,-2.485925,-2.779999,,"",,,,,,"D1 PROFILE",,,,,
"62500800001252","Nodes","1252",21.000000,24.547520,"DDS demands","Known Flow",250898.584428,658753.706462,,0.000000,,,,,,-5.070000,,,,,,-4.533684,-5.070000,,"",,,,,,"D1 PROFILE",,,,,
"62500800394469","Nodes","-323308",21.000000,24.681573,"Default Known Flow Node","Known Flow",250910.709431,658720.331453,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001059","Nodes","1059",21.000000,24.621826,"DDS demands","Known Flow",250891.209426,658723.456454,,0.000000,,,,,,-4.269999,,,,,,-3.818310,-4.269999,,"",,,,,,"D1 PROFILE",,,,,
"62500800394468","Nodes","-323307",21.000000,24.547520,"Default Known Flow Node","Known Flow",250894.584427,658771.831467,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001255","Nodes","1255",21.000000,24.017606,"DDS demands","Known Flow",250861.584418,658739.081458,,0.000000,,,,,,-9.090000,,,,,,-8.128440,-9.090000,,"",,,,,,"D1 PROFILE",,,,,
"62500800001057","Nodes","1057",21.000000,24.707102,"DDS demands","Known Flow",250916.959433,658718.206453,,0.000000,,,,,,-4.829999,,,,,,-4.319072,-4.829999,,"",,,,,,"D1 PROFILE",,,,,
"62500800001058","Nodes","1058",21.000000,24.568520,"DDS demands","Known Flow",250928.334436,658770.206467,,0.000000,,,,,,-3.450000,,,,,,-3.085051,-3.450000,,"",,,,,,"D1 PROFILE",,,,,
"62500800001056","Nodes","1056",21.000000,25.126595,"DDS demands","Known Flow",250965.225562,658669.817097,,0.000000,,,,,,-8.899999,,,,,,-7.958538,-8.899999,,"",,,,,,"D1 PROFILE",,,,,
"62500800394464","Nodes","-323303",21.000000,23.973703,"Default Known Flow Node","Known Flow",250863.834418,658794.331473,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001257","Nodes","1257",21.000000,23.859833,"DDS demands","Known Flow",250808.834403,658693.956446,,0.000000,,,,,,-6.969999,,,,,,-6.232698,-6.969999,,"",,,,,,"D1 PROFILE",,,,,
"62500800001053","Nodes","1053",21.000000,26.037575,"DDS demands","Known Flow",250831.084409,658647.206433,,0.000000,,,,,,-10.410000,,,,,,-9.308808,-10.410000,,"",,,,,,"D1 PROFILE",,,,,
"62500800394465","Nodes","-323304",21.000000,25.993564,"Default Known Flow Node","Known Flow",250867.584419,658679.831442,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001052","Nodes","1052",21.000000,26.135784,"DDS demands","Known Flow",250848.459414,658615.956425,,0.000000,,,,,,-0.499999,,,,,,-0.447108,-0.499999,,"",,,,,,"D1 PROFILE",,,,,
"62500800001054","Nodes","1054",21.000000,25.931488,"DDS demands","Known Flow",250795.334400,658646.456433,,0.000000,,,,,,-4.960000,,,,,,-4.435321,-4.960000,,"",,,,,,"D1 PROFILE",,,,,
"62500800394459","Nodes","-323298",21.000000,25.931488,"Default Known Flow Node","Known Flow",250814.584405,658653.206435,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001432","Nodes","1432",21.000000,25.386728,"DDS demands","Known Flow",250926.362435,658639.078431,,0.000000,,,,,,-1.249999,,,,,,-1.117772,-1.249999,,"",,,,,,"D1 PROFILE",,,,,
"62500800001051","Nodes","1051",21.000000,26.143348,"Default Known Flow Node","Known Flow",250867.970419,658591.819418,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001433","Nodes","1433",21.000000,25.429598,"DDS demands","Known Flow",250892.459426,658641.831432,,0.000000,,,,,,-0.529999,,,,,,-0.473935,-0.529999,,"",,,,,,"D1 PROFILE",,,,,
"62500800394466","Nodes","-323305",21.000000,25.429598,"Default Known Flow Node","Known Flow",250884.834424,658635.956430,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800000328","Nodes","328",21.000000,23.857143,"DDS demands","Known Flow",250995.084454,658537.706404,,0.000000,,,,,,-4.999999,,,,,,-4.471089,-4.999999,,"",,,,,,"D1 PROFILE",,,,,
"62500800000326","Nodes","326",21.000000,24.045397,"DDS demands","Known Flow",250967.584446,658572.331413,,0.000000,,,,,,-13.220000,,,,,,-11.821560,-13.220000,,"",,,,,,"D1 PROFILE",,,,,
"62500800394470","Nodes","-323309",21.000000,25.430089,"Default Known Flow Node","Known Flow",250911.709431,658657.706436,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800000325","Nodes","325",21.000000,25.489152,"DDS demands","Known Flow",250919.764433,658633.245430,,0.000000,,,,,,-19.669999,,,,,,-17.589266,-19.669999,,"",,,,,,"D1 PROFILE",,,,,
"62500800000910","Nodes","910",21.000000,26.553819,"DDS demands","Known Flow",250696.834373,658538.206404,,0.000000,,,,,,-2.910000,,,,,,-2.602174,-2.910000,,"",,,,,,"D1 PROFILE",,,,,
"62500800394534","Nodes","-324910",21.000000,27.496864,"Default Known Flow Node","Known Flow",250755.554389,658501.732394,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800000610","Nodes","610",21.000000,30.505630,"DDS demands","Known Flow",250520.709325,658637.706431,,0.000000,,,,,,-13.139999,,,,,,-11.750022,-13.139999,,"",,,,,,"D1 PROFILE",,,,,
"62500800000276","Nodes","276",21.000000,30.540365,"DDS demands","Known Flow",250379.709286,658877.331496,,0.000000,,,,,,-9.409999,,,,,,-8.414590,-9.409999,,"",,,,,,"D1 PROFILE",,,,,
"62500800000819","Nodes","819",21.000000,30.631857,"Default Known Flow Node","Known Flow",250498.959319,658567.331412,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001436","Nodes","1436",21.000000,30.555490,"DDS demands","Known Flow",250584.834342,658730.456456,,0.000000,,,,,,-21.550000,,,,,,-19.270395,-21.550000,,"",,,,,,"D1 PROFILE",,,,,
"62500800001437","Nodes","1437",21.000000,30.614567,"DDS demands","Known Flow",250573.334339,658781.706470,,0.000000,,,,,,-2.740000,,,,,,-2.450157,-2.740000,,"",,,,,,"D1 PROFILE",,,,,
"62500800394454","Nodes","-323293",21.000000,30.468636,"Default Known Flow Node","Known Flow",250674.334367,658774.956468,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800002143","Nodes","2143",21.000000,30.425218,"Default Known Flow Node","Known Flow",250682.580304,658781.453267,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394455","Nodes","-323294",21.000000,30.425218,"Default Known Flow Node","Known Flow",250702.334374,658792.081473,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800001047","Nodes","1047",21.000000,43.814157,"DDS demands","Known Flow",250754.459388,658957.581518,,0.000000,,,,,,-19.010001,,,,,,-16.999083,-19.010001,,"",,,,,,"D1 PROFILE",,,,,
"62500800001043","Nodes","Aurs Road DG, Clocked, Site ID 3341",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",250847.317759,658937.454189,,249.000000,,,,,,,,,,,,93.794520,104.890005,,"",,,,,,,,,,,
"62500800394461","Nodes","-323300",21.000000,49.999998,"Default Known Flow Node","Known Flow",250845.209413,658940.081513,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394467","Nodes","-323306",21.000000,24.681573,"Default Known Flow Node","Known Flow",250894.459427,658699.206448,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394471","Nodes","-323310",21.000000,25.430089,"Default Known Flow Node","Known Flow",250912.209431,658659.706437,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62500800394472","Nodes","-323311",21.000000,25.430089,"Default Known Flow Node","Known Flow",250921.709434,658667.206439,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
