"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-AF)"
"62505300000449","Nodes","449","21.000000","69.120249","DDS demands","Known Flow","245582.457981","670810.709743","","0.000000","","","","","","-0.689999","","","","-0.617010","-0.689999","","","","","","","","D1 PROFILE","","",""
"62505300005026","Nodes","5026","21.000000","65.081002","Default Known Flow Node","Known Flow","245640.332997","670999.584795","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005028","Nodes","5028","21.000000","66.397359","Default Known Flow Node","Known Flow","245672.708006","670986.084791","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000455","Nodes","455","21.000000","67.964212","DDS demands","Known Flow","245654.333001","670871.959760","","0.000000","","","","","","-3.420000","","","","-3.058225","-3.420000","","","","","","","","D1 PROFILE","","",""
"62505300000500","Nodes","500","21.000000","67.962248","DDS demands","Known Flow","245699.333013","670865.334758","","0.000000","","","","","","-0.799999","","","","-0.715374","-0.799999","","","","","","","","D1 PROFILE","","",""
"62505300000454","Nodes","454","21.000000","68.013133","DDS demands","Known Flow","245615.582990","670885.209764","","0.000000","","","","","","-4.269999","","","","-3.818310","-4.269999","","","","","","","","D1 PROFILE","","",""
"62505300000456","Nodes","456","21.000000","67.652187","DDS demands","Known Flow","245621.207992","670911.709771","","0.000000","","","","","","-1.840000","","","","-1.645360","-1.840000","","","","","","","","D1 PROFILE","","",""
"62505300000457","Nodes","457","21.000000","67.652187","Default Known Flow Node","Known Flow","245614.207990","670914.334771","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000458","Nodes","458","21.000000","67.510710","Default Known Flow Node","Known Flow","245628.457994","670920.084773","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000459","Nodes","459","21.000000","67.410173","DDS demands","Known Flow","245632.207995","670928.334775","","0.000000","","","","","","-5.099999","","","","-4.560511","-5.099999","","","","","","","","D1 PROFILE","","",""
"62505300000494","Nodes","494","21.000000","56.430862","DDS demands","Known Flow","245758.333029","670851.584754","","0.000000","","","","","","-28.990000","","","","-25.923377","-28.990000","","","","","","","","D1 PROFILE","","",""
"62505300005029","Nodes","5029","21.000000","54.879091","Default Known Flow Node","Known Flow","245771.208033","670909.959770","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005030","Nodes","5030","21.000000","56.389491","Default Known Flow Node","Known Flow","245822.708047","670884.709763","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005027","Nodes","5027","21.000000","66.664532","Default Known Flow Node","Known Flow","245668.333005","670957.959783","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000445","Nodes","445","21.000000","69.107378","DDS demands","Known Flow","245544.082971","670914.459771","","0.000000","","","","","","-1.409999","","","","-1.260847","-1.409999","","","","","","","","D1 PROFILE","","",""
"62505300000447","Nodes","447","21.000000","69.107378","Default Known Flow Node","Known Flow","245546.707971","670924.959774","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000446","Nodes","446","21.000000","69.083534","DDS demands","Known Flow","245568.457977","670907.209769","","0.000000","","","","","","-3.739999","","","","-3.344374","-3.739999","","","","","","","","D1 PROFILE","","",""
"62505300000443","Nodes","443","21.000000","69.171545","DDS demands","Known Flow","245530.332967","670877.959762","","0.000000","","","","","","-6.059999","","","","-5.418960","-6.059999","","","","","","","","D1 PROFILE","","",""
"62505300000444","Nodes","444","21.000000","69.130236","DDS demands","Known Flow","245553.207973","670867.459759","","0.000000","","","","","","-0.699999","","","","-0.625952","-0.699999","","","","","","","","D1 PROFILE","","",""
"62505300000451","Nodes","451","21.000000","68.804193","DDS demands","Known Flow","245592.910083","670833.107103","","0.000000","","","","","","-11.810000","","","","-10.560714","-11.810000","","","","","","","","D1 PROFILE","","",""
"62505300005025","Nodes","5025","21.000000","68.778282","Default Known Flow Node","Known Flow","245593.832984","670835.084750","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000453","Nodes","453","21.000000","68.792238","DDS demands","Known Flow","245580.582981","670839.209751","","0.000000","","","","","","-3.599999","","","","-3.219184","-3.599999","","","","","","","","D1 PROFILE","","",""
"62505300000490","Nodes","490","21.000000","67.130864","DDS demands","Known Flow","245610.332989","670714.584717","","0.000000","","","","","","-51.400002","","","","-45.962800","-51.400002","","","","","","","","D1 PROFILE","","",""
"62505300000440","Nodes","440","21.000000","70.916850","DDS demands","Known Flow","245523.462965","670787.204737","","0.000000","","","","","","-8.020000","","","","-7.171628","-8.020000","","","","","","","","D1 PROFILE","","",""
"62505300000450","Nodes","450","21.000000","69.087151","DDS demands","Known Flow","245612.707989","670795.959739","","0.000000","","","","","","-3.829999","","","","-3.424854","-3.829999","","","","","","","","D1 PROFILE","","",""
"62505300000491","Nodes","491","21.000000","62.368315","DDS demands","Known Flow","245822.333046","670823.959747","","0.000000","","","","","","-15.880000","","","","-14.200180","-15.880000","","","","","","","","D1 PROFILE","","",""
"62505300000492","Nodes","492","21.000000","62.160690","DDS demands","Known Flow","245817.333045","670834.209750","","0.000000","","","","","","-1.890000","","","","-1.690071","-1.890000","","","","","","","","D1 PROFILE","","",""
"62505300000493","Nodes","493","21.000000","62.391506","DDS demands","Known Flow","245835.958050","670795.209739","","0.000000","","","","","","-2.880000","","","","-2.575347","-2.880000","","","","","","","","D1 PROFILE","","",""
"62505300000460","Nodes","460","21.000000","66.640162","DDS demands","Known Flow","245669.083005","670960.084784","","0.000000","","","","","","-6.190000","","","","-5.535208","-6.190000","","","","","","","","D1 PROFILE","","",""
"62505300000461","Nodes","461","21.000000","66.397918","DDS demands","Known Flow","245675.708007","670984.959791","","0.000000","","","","","","-7.970000","","","","-7.126916","-7.970000","","","","","","","","D1 PROFILE","","",""
"62505300000481","Nodes","481","21.000000","62.497303","DDS demands","Known Flow","245726.708020","670986.959791","","0.000000","","","","","","-4.600000","","","","-4.113402","-4.600000","","","","","","","","D1 PROFILE","","",""
"62505300000482","Nodes","482","21.000000","62.537865","DDS demands","Known Flow","245718.833018","670990.209792","","0.000000","","","","","","-0.839999","","","","-0.751143","-0.839999","","","","","","","","D1 PROFILE","","",""
"62505300000452","Nodes","452","21.000000","68.749564","DDS demands","Known Flow","245628.332994","670821.584746","","0.000000","","","","","","-3.400000","","","","-3.040340","-3.400000","","","","","","","","D1 PROFILE","","",""
"62505300000463","Nodes","463","21.000000","65.081002","Default Known Flow Node","Known Flow","245634.582995","670984.084790","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000032","Nodes","32","21.000000","48.060434","DDS demands","Known Flow","246084.023535","670786.559941","","0.000000","","","","","","-9.569999","","","","-8.557664","-9.569999","","","","","","","","D1 PROFILE","","",""
"62505300000022","Nodes","22","21.000000","48.182579","DDS demands","Known Flow","246204.458150","670729.959721","","0.000000","","","","","","-7.329999","","","","-6.554617","-7.329999","","","","","","","","D1 PROFILE","","",""
"62505300005068","Nodes","5068","21.000000","48.152386","Default Known Flow Node","Known Flow","246232.833158","670693.959711","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000036","Nodes","36","21.000000","48.221427","DDS demands","Known Flow","246120.583128","670755.834728","","0.000000","","","","","","-2.209999","","","","-1.976221","-2.209999","","","","","","","","D1 PROFILE","","",""
"62505300005062","Nodes","5062","21.000000","48.232913","Default Known Flow Node","Known Flow","246109.958125","670728.834721","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000038","Nodes","38","21.000000","48.347678","DDS demands","Known Flow","246168.958141","670691.334711","","0.000000","","","","","","-9.390000","","","","-8.396706","-9.390000","","","","","","","","D1 PROFILE","","",""
"62505300000039","Nodes","39","21.000000","48.220363","DDS demands","Known Flow","246196.458148","670655.209701","","0.000000","","","","","","-2.470000","","","","-2.208718","-2.470000","","","","","","","","D1 PROFILE","","",""
"62505300000041","Nodes","41","21.000000","48.138471","DDS demands","Known Flow","246203.833150","670621.334692","","0.000000","","","","","","-3.700000","","","","-3.308606","-3.700000","","","","","","","","D1 PROFILE","","",""
"62505300000043","Nodes","43","21.000000","48.272698","DDS demands","Known Flow","246224.958156","670688.084710","","0.000000","","","","","","-5.889999","","","","-5.266943","-5.889999","","","","","","","","D1 PROFILE","","",""
"62505300000045","Nodes","45","21.000000","48.061954","DDS demands","Known Flow","246238.208160","670668.959705","","0.000000","","","","","","-0.490000","","","","-0.438166","-0.490000","","","","","","","","D1 PROFILE","","",""
"62505300000051","Nodes","51","21.000000","39.067208","DDS demands","Known Flow","246123.833128","670923.459774","","0.000000","","","","","","-20.679999","","","","-18.492425","-20.679999","","","","","","","","D1 PROFILE","","",""
"62505300000026","Nodes","26","21.000000","46.116998","DDS demands","Known Flow","246173.083142","670930.834776","","0.000000","","","","","","-22.370001","","","","-20.003655","-22.370001","","","","","","","","D1 PROFILE","","",""
"62505300000028","Nodes","28","21.000000","46.839243","DDS demands","Known Flow","246214.458153","670899.084767","","0.000000","","","","","","-3.250000","","","","-2.906208","-3.250000","","","","","","","","D1 PROFILE","","",""
"62505300000029","Nodes","29","21.000000","45.272891","DDS demands","Known Flow","246205.083151","670872.459760","","0.000000","","","","","","-8.020000","","","","-7.171628","-8.020000","","","","","","","","D1 PROFILE","","",""
"62505300000023","Nodes","23","21.000000","48.904656","DDS demands","Known Flow","246324.083183","670845.709753","","0.000000","","","","","","-5.519999","","","","-4.936082","-5.519999","","","","","","","","D1 PROFILE","","",""
"62505300005075","Nodes","5075","21.000000","48.412121","Default Known Flow Node","Known Flow","246352.208191","670881.584763","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000065","Nodes","65","21.000000","46.890074","DDS demands","Known Flow","246446.458216","670981.584790","","0.000000","","","","","","-25.540000","","","","-22.838325","-25.540000","","","","","","","","D1 PROFILE","","",""
"62505300005103","Nodes","5103","21.000000","46.536530","Default Known Flow Node","Known Flow","246476.833225","670967.459786","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000305","Nodes","305","21.000000","47.683391","DDS demands","Known Flow","246409.944099","670915.597561","","0.000000","","","","","","-4.330000","","","","-3.871963","-4.330000","","","","","","","","D1 PROFILE","","",""
"62505300005092","Nodes","5092","21.000000","47.590629","Default Known Flow Node","Known Flow","246419.583209","670905.209769","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005064","Nodes","5064","21.000000","48.116205","Default Known Flow Node","Known Flow","246127.583130","670774.209733","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000034","Nodes","34","21.000000","48.240105","DDS demands","Known Flow","246121.583128","670758.584729","","0.000000","","","","","","-1.279999","","","","-1.144598","-1.279999","","","","","","","","D1 PROFILE","","",""
"62505300005065","Nodes","5065","21.000000","46.276623","Default Known Flow Node","Known Flow","246179.583144","670924.584774","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000027","Nodes","27","21.000000","40.051062","DDS demands","Known Flow","246134.958132","670889.334765","","0.000000","","","","","","-24.120001","","","","-21.568536","-24.120001","","","","","","","","D1 PROFILE","","",""
"62505300005071","Nodes","5071","21.000000","28.946873","Default Known Flow Node","Known Flow","246325.333183","670619.084691","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005073","Nodes","5073","21.000000","28.946873","Default Known Flow Node","Known Flow","246334.208186","670620.584691","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005079","Nodes","5079","21.000000","47.664671","Default Known Flow Node","Known Flow","246370.958196","670851.334754","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005085","Nodes","5085","21.000000","47.590629","Default Known Flow Node","Known Flow","246389.083201","670876.084761","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005086","Nodes","5086","21.000000","47.590629","Default Known Flow Node","Known Flow","246399.958204","670886.584764","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005087","Nodes","5087","21.000000","28.801469","Default Known Flow Node","Known Flow","246400.208204","670655.459701","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000321","Nodes","321","21.000000","28.801469","DDS demands","Known Flow","246403.833205","670646.709699","","0.000000","","","","","","-4.050000","","","","-3.621582","-4.050000","","","","","","","","D1 PROFILE","","",""
"62505300005088","Nodes","5088","21.000000","47.391959","Default Known Flow Node","Known Flow","246400.583204","670863.834758","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005089","Nodes","5089","21.000000","47.476103","Default Known Flow Node","Known Flow","246413.458207","670875.334761","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005090","Nodes","5090","21.000000","33.407151","Default Known Flow Node","Known Flow","246414.833208","670763.459730","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005091","Nodes","5091","21.000000","33.407151","Default Known Flow Node","Known Flow","246419.208209","670757.709729","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005094","Nodes","5094","21.000000","32.356115","Default Known Flow Node","Known Flow","246436.958214","670733.209722","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005096","Nodes","5096","21.000000","35.176223","Default Known Flow Node","Known Flow","246439.708214","670784.834736","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000405","Nodes","405","21.000000","35.718780","DDS demands","Known Flow","246447.583217","670795.084739","","0.000000","","","","","","-22.419998","","","","-20.048364","-22.419998","","","","","","","","D1 PROFILE","","",""
"62505300005102","Nodes","5102","21.000000","31.849838","Default Known Flow Node","Known Flow","246460.583220","670703.334714","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005104","Nodes","5104","21.000000","31.849838","Default Known Flow Node","Known Flow","246477.708225","670718.084718","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005108","Nodes","5108","21.000000","46.536530","Default Known Flow Node","Known Flow","246487.458227","670977.959789","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005111","Nodes","5111","21.000000","46.536530","Default Known Flow Node","Known Flow","246493.708229","670973.584788","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005109","Nodes","5109","21.000000","38.813827","Default Known Flow Node","Known Flow","246487.708227","670794.209739","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005107","Nodes","5107","21.000000","38.813827","Default Known Flow Node","Known Flow","246484.208227","670789.834738","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005351","Nodes","5351","21.000000","40.228206","Default Known Flow Node","Known Flow","246480.458226","670836.584750","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005110","Nodes","5110","21.000000","40.228206","Default Known Flow Node","Known Flow","246490.083228","670851.959754","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000049","Nodes","49","21.000000","48.312340","DDS demands","Known Flow","246067.958113","670749.209726","","0.000000","","","","","","-6.520000","","","","-5.830300","-6.520000","","","","","","","","D1 PROFILE","","",""
"62505300000033","Nodes","33","21.000000","48.311855","DDS demands","Known Flow","246038.208105","670759.084729","","0.000000","","","","","","-3.270000","","","","-2.924092","-3.270000","","","","","","","","D1 PROFILE","","",""
"62505300005059","Nodes","5059","21.000000","48.060434","Default Known Flow Node","Known Flow","246035.583104","670795.209739","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000035","Nodes","35","21.000000","48.075824","DDS demands","Known Flow","246132.333131","670775.584734","","0.000000","","","","","","-10.840000","","","","-9.693321","-10.840000","","","","","","","","D1 PROFILE","","",""
"62505300000031","Nodes","31","21.000000","48.073930","DDS demands","Known Flow","246141.708133","670794.584739","","0.000000","","","","","","-1.049999","","","","-0.938928","-1.049999","","","","","","","","D1 PROFILE","","",""
"62505300000037","Nodes","37","21.000000","48.170369","DDS demands","Known Flow","246190.833147","670742.834725","","0.000000","","","","","","-4.230000","","","","-3.782541","-4.230000","","","","","","","","D1 PROFILE","","",""
"62505300000030","Nodes","30","21.000000","48.158394","DDS demands","Known Flow","246172.958142","670762.334730","","0.000000","","","","","","-2.130000","","","","-1.904684","-2.130000","","","","","","","","D1 PROFILE","","",""
"62505300005067","Nodes","5067","21.000000","48.187728","Default Known Flow Node","Known Flow","246205.083151","670731.459722","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000046","Nodes","46","21.000000","48.233127","DDS demands","Known Flow","246111.208125","670728.334721","","0.000000","","","","","","-6.380000","","","","-5.705110","-6.380000","","","","","","","","D1 PROFILE","","",""
"62505300005063","Nodes","5063","21.000000","48.324722","Default Known Flow Node","Known Flow","246126.208129","670720.459719","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000047","Nodes","47","21.000000","48.523445","DDS demands","Known Flow","246103.833123","670712.584717","","0.000000","","","","","","-1.720000","","","","-1.538054","-1.720000","","","","","","","","D1 PROFILE","","",""
"62505300000044","Nodes","44","21.000000","48.346388","DDS demands","Known Flow","246159.708138","670680.209708","","0.000000","","","","","","-1.049999","","","","-0.938928","-1.049999","","","","","","","","D1 PROFILE","","",""
"62505300005066","Nodes","5066","21.000000","48.221785","Default Known Flow Node","Known Flow","246191.333147","670662.959703","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000042","Nodes","42","21.000000","48.204656","DDS demands","Known Flow","246182.708145","670644.584698","","0.000000","","","","","","-3.339999","","","","-2.986687","-3.339999","","","","","","","","D1 PROFILE","","",""
"62505300000040","Nodes","40","21.000000","48.041053","DDS demands","Known Flow","246238.833160","670644.834698","","0.000000","","","","","","-3.270000","","","","-2.924092","-3.270000","","","","","","","","D1 PROFILE","","",""
"62505300005350","Nodes","5350","21.000000","43.638427","Default Known Flow Node","Known Flow","246163.833139","670970.209787","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005069","Nodes","5069","21.000000","47.405356","Default Known Flow Node","Known Flow","246247.958162","670879.959762","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000024","Nodes","24","21.000000","48.058523","DDS demands","Known Flow","246290.583174","670858.834756","","0.000000","","","","","","-31.270001","","","","-27.962195","-31.270001","","","","","","","","D1 PROFILE","","",""
"62505300000025","Nodes","25","21.000000","43.816331","DDS demands","Known Flow","246302.958177","670911.459771","","0.000000","","","","","","-14.279999","","","","-12.769430","-14.279999","","","","","","","","D1 PROFILE","","",""
"62505300005070","Nodes","5070","21.000000","49.409507","Default Known Flow Node","Known Flow","246309.958179","670797.584740","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000074","Nodes","74","21.000000","49.722814","DDS demands","Known Flow","246300.317830","670772.664525","","0.000000","","","","","","-8.520000","","","","-7.618736","-8.520000","","","","","","","","D1 PROFILE","","",""
"62505300005398","Nodes","5398","21.000000","49.953145","Default Known Flow Node","Known Flow","246314.458180","670766.834731","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000306","Nodes","306","21.000000","47.105039","DDS demands","Known Flow","246445.458216","670880.709762","","0.000000","","","","","","-14.569999","","","","-13.028754","-14.569999","","","","","","","","D1 PROFILE","","",""
"62505300000307","Nodes","307","21.000000","46.527271","DDS demands","Known Flow","246493.458229","670959.834784","","0.000000","","","","","","-17.200001","","","","-15.380549","-17.200001","","","","","","","","D1 PROFILE","","",""
"62505300000404","Nodes","404","21.000000","41.290269","DDS demands","Known Flow","246479.208225","670837.334750","","0.000000","","","","","","-6.000000","","","","-5.365307","-6.000000","","","","","","","","D1 PROFILE","","",""
"62505300005113","Nodes","5113","21.000000","46.527271","Default Known Flow Node","Known Flow","246495.708230","670958.959784","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000320","Nodes","320","21.000000","28.946873","DDS demands","Known Flow","246357.708192","670624.334693","","0.000000","","","","","","-20.709999","","","","-18.519252","-20.709999","","","","","","","","D1 PROFILE","","",""
"62505300005077","Nodes","5077","21.000000","28.946873","Default Known Flow Node","Known Flow","246358.833192","670616.459690","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005076","Nodes","5076","21.000000","29.940861","Default Known Flow Node","Known Flow","246352.333191","670662.209703","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000319","Nodes","319","21.000000","31.579457","DDS demands","Known Flow","246440.333215","670662.709703","","0.000000","","","","","","-4.469999","","","","-3.997153","-4.469999","","","","","","","","D1 PROFILE","","",""
"62505300005100","Nodes","5100","21.000000","31.579457","Default Known Flow Node","Known Flow","246455.583219","670666.459704","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000318","Nodes","318","21.000000","31.685875","DDS demands","Known Flow","246396.208203","670706.084715","","0.000000","","","","","","-12.789999","","","","-11.437046","-12.789999","","","","","","","","D1 PROFILE","","",""
"62505300000316","Nodes","316","21.000000","32.360114","DDS demands","Known Flow","246435.958213","670734.709723","","0.000000","","","","","","-22.049998","","","","-19.717504","-22.049998","","","","","","","","D1 PROFILE","","",""
"62505300005099","Nodes","5099","21.000000","35.718780","Default Known Flow Node","Known Flow","246449.333217","670797.459740","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005058","Nodes","5058","21.000000","48.060434","Default Known Flow Node","Known Flow","246033.458104","670795.334739","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005060","Nodes","5060","21.000000","48.060434","Default Known Flow Node","Known Flow","246035.583104","670796.459739","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005057","Nodes","5057","21.000000","48.018409","Default Known Flow Node","Known Flow","246016.458099","670826.709748","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005061","Nodes","5061","21.000000","48.060434","Default Known Flow Node","Known Flow","246037.208105","670796.334739","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000346","Nodes","346","21.000000","48.331157","DDS demands","Known Flow","246218.333154","670747.584726","","0.000000","","","","","","-6.550000","","","","-5.857127","-6.550000","","","","","","","","D1 PROFILE","","",""
"62505300000050","Nodes","50","21.000000","48.152312","DDS demands","Known Flow","246251.083163","670704.334714","","0.000000","","","","","","-1.399999","","","","-1.251905","-1.399999","","","","","","","","D1 PROFILE","","",""
"62505300005072","Nodes","5072","21.000000","49.367593","Default Known Flow Node","Known Flow","246331.708185","670788.459737","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005074","Nodes","5074","21.000000","49.367593","Default Known Flow Node","Known Flow","246338.083187","670786.084737","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005080","Nodes","5080","21.000000","29.940861","Default Known Flow Node","Known Flow","246374.083197","670673.334706","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005082","Nodes","5082","21.000000","31.236867","Default Known Flow Node","Known Flow","246379.458198","670699.209713","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005078","Nodes","5078","21.000000","47.664671","Default Known Flow Node","Known Flow","246368.708195","670869.834759","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005083","Nodes","5083","21.000000","31.284086","Default Known Flow Node","Known Flow","246381.208199","670699.959713","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005081","Nodes","5081","21.000000","31.236867","Default Known Flow Node","Known Flow","246376.708197","670705.709715","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005084","Nodes","5084","21.000000","31.284086","Default Known Flow Node","Known Flow","246387.208200","670685.584709","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005093","Nodes","5093","21.000000","47.223732","Default Known Flow Node","Known Flow","246432.083212","670892.959766","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005097","Nodes","5097","21.000000","34.603863","Default Known Flow Node","Known Flow","246441.458215","670783.334736","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005098","Nodes","5098","21.000000","47.117754","Default Known Flow Node","Known Flow","246444.083216","670882.084763","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005353","Nodes","5353","21.000000","34.009410","Default Known Flow Node","Known Flow","246499.208231","670736.959723","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005095","Nodes","5095","21.000000","47.117754","Default Known Flow Node","Known Flow","246439.458214","670877.459761","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005101","Nodes","5101","21.000000","35.718780","Default Known Flow Node","Known Flow","246458.083219","670808.209743","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005105","Nodes","5105","21.000000","46.536530","Default Known Flow Node","Known Flow","246478.225913","670981.708061","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005106","Nodes","5106","21.000000","46.536530","Default Known Flow Node","Known Flow","246478.458225","670984.084790","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005112","Nodes","5112","21.000000","40.228206","Default Known Flow Node","Known Flow","246495.208230","670860.834757","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300005352","Nodes","5352","21.000000","38.894223","Default Known Flow Node","Known Flow","246488.958228","670830.959749","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000309","Nodes","309","21.000000","38.813827","DDS demands","Known Flow","246493.833229","670827.959748","","0.000000","","","","","","-16.629998","","","","-14.870842","-16.629998","","","","","","","","D1 PROFILE","","",""
"62505300005377","Nodes","5377","21.000000","49.246771","Default Known Flow Node","Known Flow","246278.083170","670759.209729","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62505300000347","Nodes","347","21.000000","48.329957","DDS demands","Known Flow","246247.208162","670711.959716","","0.000000","","","","","","-3.839999","","","","-3.433796","-3.839999","","","","","","","","D1 PROFILE","","",""
"62505300005378","Nodes","5378","21.000000","49.951982","Default Known Flow Node","Known Flow","246313.833180","670764.834731","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
