"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"62501000000116","Nodes","116","21.000000","37.394669","DDS demands","Known Flow","185260.292573","730969.864113","","0.000000","","","-5.980000","","-1.669999","","","","-6.840766","-7.649999","","","","","C3 PROFILE","","D1 PROFILE","","",""
"62501000002466","Nodes","-217","21.000000","37.470984","Default Known Flow Node","Known Flow","185274.684825","730951.615288","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002423","Nodes","-1462527","21.000000","35.026280","Default Known Flow Node","Known Flow","185668.691684","729716.475772","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002426","Nodes","-1462546","21.000000","22.852279","Default Known Flow Node","Known Flow","186400.973883","730856.165082","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002405","Nodes","-1462490","21.000000","45.970474","Default Known Flow Node","Known Flow","185951.717761","729953.645836","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002501","Nodes","-84","21.000000","43.118612","Default Known Flow Node","Known Flow","186517.740915","729776.923788","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002477","Nodes","-326855","21.000000","36.969400","Default Known Flow Node","Known Flow","185742.903704","729878.759816","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002380","Nodes","-114","21.000000","36.969811","Default Known Flow Node","Known Flow","185741.249704","729883.728817","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000149","Nodes","149","21.000000","37.035486","Default Known Flow Node","Known Flow","185748.567706","729873.112814","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000123","Nodes","","21.000000","39.732088","DDS demands","Known Flow","186137.788287","729984.034215","","0.000000","","","","","-4.019999","","","","-3.594755","-4.019999","","","","","","","D1 PROFILE","","",""
"62501000000146","Nodes","","21.000000","35.178713","DDS demands","Known Flow","185723.588984","729711.186817","","0.000000","-15.999999","","","","","","","","-14.307486","-15.999999","","","C1 PROFILE","","","","","","",""
"62501000000002","Nodes","","21.000000","36.504181","Default Known Flow Node","Known Flow","185896.750133","729815.361552","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000526","Nodes","","21.000000","30.019190","Default Known Flow Node","Known Flow","186063.652840","730729.656849","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000007","Nodes","","21.000000","22.475314","Default Known Flow Node","Known Flow","184872.025138","729261.883485","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000941","Nodes","","21.000000","27.974658","Default Known Flow Node","Known Flow","185829.748728","728752.541510","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000005","Nodes","","21.000000","27.900753","Default Known Flow Node","Known Flow","185903.016986","728864.371155","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000396","Nodes","","21.000000","27.652605","Default Known Flow Node","Known Flow","185824.318726","728731.857504","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000394","Nodes","","21.000000","22.744990","DDS demands","Known Flow","186180.964823","730976.782115","","0.000000","","-39.999997","","","","","","","-35.768714","-39.999997","","","","C2 PROFILE","","","","","",""
"62501000000392","Nodes","","21.000000","22.744990","Default Known Flow Node","Known Flow","186180.201823","730980.932116","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000393","Nodes","","21.000000","22.480139","Default Known Flow Node","Known Flow","186175.268822","730972.191114","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000900","Nodes","","21.000000","37.805673","Default Known Flow Node","Known Flow","185507.115346","730673.009237","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002017","Nodes","","21.000000","23.289760","Default Known Flow Node","Known Flow","185397.261680","729523.973376","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002011","Nodes","","21.000000","25.734445","Default Known Flow Node","Known Flow","185049.299516","729625.999747","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002019","Nodes","","21.000000","24.057095","Default Known Flow Node","Known Flow","185248.090744","729447.560916","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002030","Nodes","","21.000000","28.068213","Default Known Flow Node","Known Flow","185968.637766","729028.098585","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002036","Nodes","","21.000000","27.651035","Default Known Flow Node","Known Flow","185887.450744","728857.616538","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002037","Nodes","","21.000000","28.127621","Default Known Flow Node","Known Flow","185983.017770","728475.407434","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002038","Nodes","","21.000000","28.258349","Default Known Flow Node","Known Flow","186008.813777","728527.437448","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002045","Nodes","","21.000000","34.321918","Default Known Flow Node","Known Flow","185622.668672","729550.760727","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002072","Nodes","","21.000000","42.987015","Default Known Flow Node","Known Flow","186018.454814","729635.905359","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002074","Nodes","","21.000000","40.041302","Default Known Flow Node","Known Flow","186053.470918","729264.800612","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002054","Nodes","","21.000000","43.984570","Default Known Flow Node","Known Flow","185951.926761","729704.452769","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002055","Nodes","","21.000000","43.942475","Default Known Flow Node","Known Flow","185953.051761","729645.863753","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002046","Nodes","","21.000000","34.193062","Default Known Flow Node","Known Flow","185631.163674","729530.135721","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002065","Nodes","","21.000000","39.829168","Default Known Flow Node","Known Flow","185992.224772","729311.304662","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002073","Nodes","","21.000000","43.113529","Default Known Flow Node","Known Flow","186030.034782","729591.456738","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002078","Nodes","","21.000000","36.717539","Default Known Flow Node","Known Flow","185824.728727","729792.681793","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002136","Nodes","","21.000000","37.074087","Default Known Flow Node","Known Flow","185851.525503","729892.812104","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002098","Nodes","","21.000000","39.243128","Default Known Flow Node","Known Flow","186162.635818","730333.190940","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002071","Nodes","","21.000000","36.600826","Default Known Flow Node","Known Flow","185818.386725","729787.948791","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002110","Nodes","","21.000000","46.096355","Default Known Flow Node","Known Flow","185976.218768","729948.979835","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002137","Nodes","","21.000000","36.658028","Default Known Flow Node","Known Flow","185874.291384","729852.231057","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002135","Nodes","","21.000000","36.937542","Default Known Flow Node","Known Flow","185851.364734","729883.638817","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002080","Nodes","","21.000000","37.032552","Default Known Flow Node","Known Flow","185849.709733","729879.285816","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002138","Nodes","","21.000000","36.863450","Default Known Flow Node","Known Flow","185873.237219","729851.324431","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002139","Nodes","","21.000000","37.337356","Default Known Flow Node","Known Flow","185783.097715","730129.910884","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002165","Nodes","","21.000000","36.646484","Default Known Flow Node","Known Flow","185820.876488","729790.887038","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002064","Nodes","","21.000000","35.638034","Default Known Flow Node","Known Flow","185862.496737","729720.677773","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002156","Nodes","","21.000000","36.662729","Default Known Flow Node","Known Flow","185822.568724","729791.069795","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002164","Nodes","","21.000000","36.645711","Default Known Flow Node","Known Flow","185821.400567","729790.198005","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002157","Nodes","","21.000000","36.656228","Default Known Flow Node","Known Flow","185822.027352","729791.741966","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002163","Nodes","","21.000000","45.206673","Default Known Flow Node","Known Flow","185976.909828","730077.645437","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002162","Nodes","","21.000000","44.743575","Default Known Flow Node","Known Flow","185944.391759","730107.407878","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002116","Nodes","","21.000000","37.032170","Default Known Flow Node","Known Flow","185842.589731","729877.200816","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002189","Nodes","","21.000000","33.665013","Default Known Flow Node","Known Flow","185984.189770","730625.439019","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002201","Nodes","","21.000000","22.744589","Default Known Flow Node","Known Flow","186087.634798","730911.499097","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002210","Nodes","","21.000000","34.235801","DDS demands","Known Flow","185944.381987","730682.926910","","0.000000","","","","","-4.630000","","","","-4.140228","-4.630000","","","","","","","D1 PROFILE","","",""
"62501000002211","Nodes","","21.000000","32.468429","Default Known Flow Node","Known Flow","185991.169510","730805.761654","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002212","Nodes","","21.000000","32.686476","Default Known Flow Node","Known Flow","186018.687779","730729.362047","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002213","Nodes","","21.000000","32.701239","Default Known Flow Node","Known Flow","186021.679780","730727.496047","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002219","Nodes","","21.000000","38.406817","Default Known Flow Node","Known Flow","185820.537725","730610.050015","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002221","Nodes","","21.000000","37.462317","Default Known Flow Node","Known Flow","185871.076873","730431.021014","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002222","Nodes","","21.000000","36.036780","Default Known Flow Node","Known Flow","185878.906741","730547.128998","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002238","Nodes","","21.000000","40.936068","DDS demands","Known Flow","186325.867863","729425.191693","","0.000000","","","","","-3.729999","","","","-3.335432","-3.729999","","","","","","","D1 PROFILE","","",""
"62501000002240","Nodes","","21.000000","38.418061","Default Known Flow Node","Known Flow","186626.697945","729484.644709","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002274","Nodes","","21.000000","38.418061","Default Known Flow Node","Known Flow","186625.654842","729492.566484","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002242","Nodes","","21.000000","40.968003","Default Known Flow Node","Known Flow","186087.538798","729323.789665","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002243","Nodes","","21.000000","40.840963","Default Known Flow Node","Known Flow","186086.244798","729326.792666","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002275","Nodes","","21.000000","41.064735","Default Known Flow Node","Known Flow","186355.804610","729425.723687","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002251","Nodes","","21.000000","39.336921","Default Known Flow Node","Known Flow","186492.486908","729420.080691","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002252","Nodes","","21.000000","39.336921","DDS demands","Known Flow","186461.360900","729428.779694","","0.000000","","","","","-3.629999","","","","-3.246011","-3.629999","","","","","","","D1 PROFILE","","",""
"62501000002255","Nodes","","21.000000","38.498457","Default Known Flow Node","Known Flow","186516.418915","729503.385714","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002256","Nodes","","21.000000","38.498457","DDS demands","Known Flow","186535.372920","729485.961709","","0.000000","","","","","-2.910000","","","","-2.602174","-2.910000","","","","","","","D1 PROFILE","","",""
"62501000002259","Nodes","","21.000000","38.415098","Default Known Flow Node","Known Flow","186558.359926","729460.791702","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002260","Nodes","","21.000000","38.415098","Default Known Flow Node","Known Flow","186545.910923","729438.086696","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002261","Nodes","","21.000000","40.899574","DDS demands","Known Flow","186067.292638","729326.679572","","0.000000","","","","","-3.049999","","","","-2.727364","-3.049999","","","","","","","D1 PROFILE","","",""
"62501000002265","Nodes","","21.000000","39.373365","Default Known Flow Node","Known Flow","186459.857899","729426.229693","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002266","Nodes","","21.000000","39.373365","Default Known Flow Node","Known Flow","186451.458897","729430.451694","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002267","Nodes","","21.000000","38.358763","DDS demands","Known Flow","186600.197937","729498.329712","","0.000000","","","","","-3.940000","","","","-3.523218","-3.940000","","","","","","","D1 PROFILE","","",""
"62501000002296","Nodes","","21.000000","38.358763","Default Known Flow Node","Known Flow","186602.485938","729486.652709","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002270","Nodes","","21.000000","42.420071","Default Known Flow Node","Known Flow","186423.265889","729573.217733","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002271","Nodes","","21.000000","38.464643","Default Known Flow Node","Known Flow","186539.844921","729487.807710","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002241","Nodes","","21.000000","38.332807","Default Known Flow Node","Known Flow","186624.362944","729502.377714","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002273","Nodes","","21.000000","38.418061","Default Known Flow Node","Known Flow","186636.925947","729494.134711","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002278","Nodes","","21.000000","40.966252","DDS demands","Known Flow","186204.781511","729377.174255","","0.000000","","","","","-7.550000","","","","-6.751345","-7.550000","","","","","","","D1 PROFILE","","",""
"62501000002291","Nodes","","21.000000","40.969273","Default Known Flow Node","Known Flow","186202.652462","729376.288776","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002284","Nodes","Logger 9170, Flat C, 27A Glencruitten Drive","21.000000","38.729017","Val Log Cath","Known Flow","186511.681913","729470.350705","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002285","Nodes","","21.000000","38.729017","Default Known Flow Node","Known Flow","186522.160916","729455.588701","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002286","Nodes","","21.000000","38.431224","Default Known Flow Node","Known Flow","186554.980996","729465.683701","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002287","Nodes","","21.000000","38.431224","Default Known Flow Node","Known Flow","186563.858927","729471.885705","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002288","Nodes","","21.000000","38.353487","Default Known Flow Node","Known Flow","186605.117939","729499.113713","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002289","Nodes","","21.000000","38.353487","Default Known Flow Node","Known Flow","186615.525941","729506.338715","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002293","Nodes","","21.000000","39.499472","Default Known Flow Node","Known Flow","186445.683895","729417.811691","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002294","Nodes","","21.000000","39.499472","DDS demands","Known Flow","186453.948898","729413.897690","","0.000000","","","","","-3.370000","","","","-3.013514","-3.370000","","","","","","","D1 PROFILE","","",""
"62501000002268","Nodes","","21.000000","38.358763","Default Known Flow Node","Known Flow","186604.895939","729477.124707","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002297","Nodes","","21.000000","38.358763","Default Known Flow Node","Known Flow","186586.910934","729484.265709","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002283","Nodes","","21.000000","39.699535","Default Known Flow Node","Known Flow","186450.091897","729400.121686","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002309","Nodes","","21.000000","38.409542","DDS demands","Known Flow","186155.052816","730473.787978","","0.000000","","","","","-6.820000","","","","-6.098566","-6.820000","","","","","","","D1 PROFILE","","",""
"62501000002312","Nodes","","21.000000","39.479853","Default Known Flow Node","Known Flow","186283.283851","730545.332997","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002313","Nodes","","21.000000","39.824068","Default Known Flow Node","Known Flow","186216.334833","730439.068968","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002314","Nodes","","21.000000","39.565871","Default Known Flow Node","Known Flow","186272.405848","730408.019960","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002320","Nodes","","21.000000","39.522860","DDS demands","Known Flow","186202.447829","730359.923947","","0.000000","","","","","-2.180000","","","","-1.949395","-2.180000","","","","","","","D1 PROFILE","","",""
"62501000002321","Nodes","","21.000000","39.387301","DDS demands","Known Flow","186206.598830","730328.829938","","0.000000","","","","","-8.899999","","","","-7.958538","-8.899999","","","","","","","D1 PROFILE","","",""
"62501000002324","Nodes","","21.000000","22.480139","Default Known Flow Node","Known Flow","186177.401822","730975.193114","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002315","Nodes","","21.000000","39.350865","Default Known Flow Node","Known Flow","186275.346849","730593.293010","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002217","Nodes","","21.000000","38.106196","Default Known Flow Node","Known Flow","185593.989664","730651.218026","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002298","Nodes","","21.000000","38.414005","Default Known Flow Node","Known Flow","186633.554946","729504.147714","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002366","Nodes","","21.000000","27.651165","Default Known Flow Node","Known Flow","185882.179728","728843.158161","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002367","Nodes","","21.000000","36.633588","Default Known Flow Node","Known Flow","185817.670510","729788.486665","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000002370","Nodes","","21.000000","36.655303","Default Known Flow Node","Known Flow","185823.983820","729793.188766","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000004","Nodes","Logger 9769, Tigh Na Coille, Villa Road","21.000000","21.622425","Val Log Cath","Known Flow","185325.804182","729626.178384","","0.000000","","","","","-1.789999","","","","-1.600649","-1.789999","","","","","","","D1 PROFILE","","",""
"62501000000006","Nodes","Logger 10166, Post opposite 5 Albany Street","21.000000","36.675346","Val Log Post","Known Flow","185852.424476","729814.574961","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000003","Nodes","Logger 9582, o/s Ferndale Near Pulpit Hill","21.000000","22.139223","Val Log Cath","Known Flow","185119.513419","729391.694635","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000009","Nodes","","21.000000","36.903321","Default Known Flow Node","Known Flow","185862.012518","729827.189445","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000224","Nodes","","21.000000","32.227000","Default Known Flow Node","Known Flow","185980.953417","730796.220799","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000182","Nodes","","21.000000","36.930798","Default Known Flow Node","Known Flow","185891.290527","730505.245414","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000270","Nodes","","21.000000","41.193024","Default Known Flow Node","Known Flow","186357.123839","729435.876818","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000227","Nodes","","21.000000","43.842858","DDS demands","Known Flow","186011.684125","729802.529175","","0.000000","","","","","-5.739999","","","","-5.132810","-5.739999","","","","","","","D1 PROFILE","","",""
"62501000000211","Nodes","","21.000000","39.399424","Default Known Flow Node","Known Flow","186190.226230","730351.607506","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000080","Nodes","","21.000000","39.099900","DDS demands","Known Flow","186475.957598","729445.605771","","0.000000","","","","","-3.960000","","","","-3.541102","-3.960000","","","","","","","D1 PROFILE","","",""
"62501000000253","Nodes","","21.000000","38.375863","Default Known Flow Node","Known Flow","186573.778792","729452.530314","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000067","Nodes","","21.000000","40.016048","DDS demands","Known Flow","186449.179334","729382.051351","","0.000000","","","","","-3.930000","","","","-3.514276","-3.930000","","","","","","","D1 PROFILE","","",""
"62501000000255","Nodes","","21.000000","38.425364","DDS demands","Known Flow","186553.549223","729490.516640","","0.000000","","","","","-3.029999","","","","-2.709480","-3.029999","","","","","","","D1 PROFILE","","",""
"62501000000203","Nodes","","21.000000","42.622650","Default Known Flow Node","Known Flow","186423.481709","729654.689908","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000286","Nodes","","21.000000","23.555137","Default Known Flow Node","Known Flow","185211.400939","729407.348111","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000281","Nodes","","21.000000","27.489832","Default Known Flow Node","Known Flow","185927.175357","728926.519255","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000276","Nodes","","21.000000","32.980569","DDS demands","Known Flow","186002.594930","729121.730781","","0.000000","","","","","-5.260000","","","","-4.703586","-5.260000","","","","","","","D1 PROFILE","","",""
"62501000000293","Nodes","","21.000000","35.094466","Default Known Flow Node","Known Flow","185829.703911","729687.543870","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000289","Nodes","","21.000000","36.320790","DDS demands","Known Flow","185916.988899","729808.902936","","0.000000","","","","","-4.190000","","","","-3.746773","-4.190000","","","","","","","D1 PROFILE","","",""
"62501000000222","Nodes","","21.000000","32.526152","Default Known Flow Node","Known Flow","185968.360774","730781.344119","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000181","Nodes","","21.000000","37.265237","Default Known Flow Node","Known Flow","185879.699948","730464.469345","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000219","Nodes","","21.000000","31.479430","DDS demands","Known Flow","185937.408583","730746.517073","","0.000000","","","","","-6.300000","","","","-5.633573","-6.300000","","","","","","","D1 PROFILE","","",""
"62501000000267","Nodes","","21.000000","40.308713","Default Known Flow Node","Known Flow","186060.102310","729282.107985","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000254","Nodes","","21.000000","38.592747","Default Known Flow Node","Known Flow","186525.730347","729479.522681","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000250","Nodes","","21.000000","38.446487","Default Known Flow Node","Known Flow","186546.800134","729477.641455","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000273","Nodes","","21.000000","40.936068","Default Known Flow Node","Known Flow","186334.674994","729406.672559","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000159","Nodes","","21.000000","38.841756","DDS demands","Known Flow","186149.240458","730031.015885","","0.000000","","","","","-5.850000","","","","-5.231174","-5.850000","","","","","","","D1 PROFILE","","",""
"62501000000210","Nodes","","21.000000","38.565883","Default Known Flow Node","Known Flow","186143.529960","730446.307714","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000241","Nodes","","21.000000","29.206265","Default Known Flow Node","Known Flow","186069.932731","730744.105869","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000284","Nodes","","21.000000","23.257436","Default Known Flow Node","Known Flow","185175.846879","729362.340384","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000003016","Nodes","","21.000000","24.397619","Default Known Flow Node","Known Flow","185267.016575","729452.367700","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000287","Nodes","","21.000000","24.167428","DDS demands","Known Flow","185305.646117","729480.248765","","0.000000","","","","","-6.869999","","","","-6.143277","-6.869999","","","","","","","D1 PROFILE","","",""
"62501000000278","Nodes","","21.000000","28.917459","Default Known Flow Node","Known Flow","185974.818124","729045.257509","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000283","Nodes","","21.000000","27.746020","Default Known Flow Node","Known Flow","185944.781141","728947.340803","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000279","Nodes","","21.000000","39.734800","Default Known Flow Node","Known Flow","186047.107536","729244.246836","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000238","Nodes","","21.000000","43.962107","Default Known Flow Node","Known Flow","185952.527070","729673.189222","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000288","Nodes","","21.000000","36.151364","Default Known Flow Node","Known Flow","185953.110429","729803.815081","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000158","Nodes","","21.000000","38.153000","DDS demands","Known Flow","186076.031807","730098.850227","","0.000000","-2.869999","","","","-4.969999","","","","-7.010667","-7.839999","","","C1 PROFILE","","","","D1 PROFILE","","",""
"62501000000150","Nodes","","21.000000","39.124134","DDS demands","Known Flow","186055.834997","730252.465945","","0.000000","","","","","-5.030000","","","","-4.497916","-5.030000","","","","","","","D1 PROFILE","","",""
"62501000000237","Nodes","","21.000000","43.963816","Default Known Flow Node","Known Flow","185981.636491","729716.448088","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000236","Nodes","","21.000000","43.805145","Default Known Flow Node","Known Flow","186019.679186","729713.152295","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"62501000000225","Nodes","","21.000000","44.941493","Default Known Flow Node","Known Flow","185983.983226","729796.051141","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
