"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"62502300000209","Nodes","209",21.000000,68.665658,"DDS demands","Known Flow",234995.125000,637886.875000,,0.000000,,,,-4.880000,,,,-4.363783,-4.880000,,"",,,,"D1 PROFILE",,,
"62502300000210","Nodes","210",21.000000,68.523487,"DDS demands","Known Flow",234978.250000,637927.000000,,0.000000,,,,-3.589999,,,,-3.210242,-3.589999,,"",,,,"D1 PROFILE",,,
"62502300000207","Nodes","207",21.000000,74.851500,"DDS demands","Known Flow",234887.875000,637840.250000,,0.000000,,,,-3.240000,,,,-2.897266,-3.240000,,"",,,,"D1 PROFILE",,,
"62502300000208","Nodes","208",21.000000,74.633206,"DDS demands","Known Flow",234855.125000,637823.875000,,0.000000,,,,-5.420000,,,,-4.846660,-5.420000,,"",,,,"D1 PROFILE",,,
"62502300000265","Nodes","265",21.000000,26.937238,"DDS demands","Known Flow",234808.000000,637909.000000,,0.000000,,,,-9.029999,,-6.000000,,-13.440095,-15.030000,,"",,,,"D1 PROFILE",,"I2 PROFILE",
"62502300000088","Nodes","88",21.000000,26.560197,"DDS demands","Known Flow",234905.513966,637955.597245,,0.000000,-2.689999,,,-19.709998,,0.000000,,-20.030480,-22.399999,,"","C1 PROFILE",,,"D1 PROFILE",,"I2 PROFILE",
"62502300000060","Nodes","60",21.000000,29.778552,"DDS demands","Known Flow",234627.125000,637891.875000,,0.000000,,,,-9.869999,,,,-8.825930,-9.869999,,"",,,,"D1 PROFILE",,,
"62502300000061","Nodes","61",21.000000,28.986919,"DDS demands","Known Flow",234602.625000,637896.500000,,0.000000,,,,-15.890000,,,,-14.209122,-15.890000,,"",,,,"D1 PROFILE",,,
"62502300000065","Nodes","65",21.000000,28.302770,"DDS demands","Known Flow",234716.375000,637859.500000,,0.000000,,,,-10.660000,,,,-9.532363,-10.660000,,"",,,,"D1 PROFILE",,,
"62502300000066","Nodes","66",21.000000,24.828590,"DDS demands","Known Flow",234772.000000,637816.375000,,0.000000,,,,-17.629998,,,,-15.765060,-17.629998,,"",,,,"D1 PROFILE",,,
"62502300000068","Nodes","68",21.000000,24.651988,"DDS demands","Known Flow",234830.125000,637773.125000,,0.000000,,,,-7.979999,,,,-7.135858,-7.979999,,"",,,,"D1 PROFILE",,,
"62502300000067","Nodes","67",21.000000,24.612316,"DDS demands","Known Flow",234729.625000,637783.500000,,0.000000,,,,-7.889999,,,,-7.055379,-7.889999,,"",,,,"D1 PROFILE",,,
"62502300000079","Nodes","79",21.000000,25.668694,"DDS demands","Known Flow",234556.125000,637829.500000,,0.000000,,,,-3.759999,,,,-3.362259,-3.759999,,"",,,,"D1 PROFILE",,,
"62502300000077","Nodes","77",21.000000,25.654066,"DDS demands","Known Flow",234556.375000,637837.125000,,0.000000,,,,-0.939999,,,,-0.840564,-0.939999,,"",,,,"D1 PROFILE",,,
"62502300000070","Nodes","70",21.000000,25.600020,"DDS demands","Known Flow",234517.375000,637838.375000,,0.000000,,,,-2.990000,,,,-2.673711,-2.990000,,"",,,,"D1 PROFILE",,,
"62502300000078","Nodes","78",21.000000,25.642707,"DDS demands","Known Flow",234575.250000,637834.625000,,0.000000,,,,-2.910000,,,,-2.602174,-2.910000,,"",,,,"D1 PROFILE",,,
"62502300000076","Nodes","76",21.000000,25.650708,"DDS demands","Known Flow",234539.125000,637838.000000,,0.000000,,,,-1.669999,,,,-1.493343,-1.669999,,"",,,,"D1 PROFILE",,,
"62502300000063","Nodes","63",21.000000,25.927142,"DDS demands","Known Flow",234590.875000,637827.750000,,0.000000,,,,-7.960000,,,,-7.117974,-7.960000,,"",,,,"D1 PROFILE",,,
"62502300000064","Nodes","64",21.000000,24.947224,"DDS demands","Known Flow",234689.500000,637797.125000,,0.000000,,,,-13.520000,,,,-12.089825,-13.520000,,"",,,,"D1 PROFILE",,,
"62502300000075","Nodes","75",21.000000,27.906356,"DDS demands","Known Flow",234470.750000,637887.750000,,0.000000,,,,-7.309999,,,,-6.536732,-7.309999,,"",,,,"D1 PROFILE",,,
"62502300000069","Nodes","69",21.000000,27.961433,"DDS demands","Known Flow",234503.875000,637863.750000,,0.000000,,,,-6.150000,,,,-5.499440,-6.150000,,"",,,,"D1 PROFILE",,,
"62502300000255","Nodes","255",21.000000,69.900653,"DDS demands","Known Flow",234961.500000,637839.125000,,0.000000,,,,-1.789999,,,,-1.600649,-1.789999,,"",,,,"D1 PROFILE",,,
"62502300000197","Nodes","197",21.000000,70.768666,"DDS demands","Known Flow",234925.375000,637839.250000,,0.000000,,,,-2.939999,,,,-2.629000,-2.939999,,"",,,,"D1 PROFILE",,,
"62502300000201","Nodes","201",21.000000,70.461367,"DDS demands","Known Flow",234905.875000,637822.625000,,0.000000,,,,-1.379999,,,,-1.234020,-1.379999,,"",,,,"D1 PROFILE",,,
"62502300000200","Nodes","200",21.000000,70.100380,"DDS demands","Known Flow",234878.500000,637773.125000,,0.000000,,,,-2.390000,,,,-2.137181,-2.390000,,"",,,,"D1 PROFILE",,,
"62502300002132","Nodes","2132",21.000000,70.287695,"Default Known Flow Node","Known Flow",234945.875000,637839.625000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300002050","Nodes","2050",21.000000,70.287695,"Default Known Flow Node","Known Flow",234934.250000,637829.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300000251","Nodes","251",21.000000,68.479494,"DDS demands","Known Flow",234998.875000,637938.625000,,0.000000,,,,-0.950000,,,,-0.849507,-0.950000,,"",,,,"D1 PROFILE",,,
"62502300000253","Nodes","253",21.000000,68.408854,"DDS demands","Known Flow",234969.000000,637893.750000,,0.000000,,,,-3.209999,,,,-2.870439,-3.209999,,"",,,,"D1 PROFILE",,,
"62502300000202","Nodes","202",21.000000,74.840346,"DDS demands","Known Flow",234913.000000,637843.250000,,0.000000,,,,-2.369999,,,,-2.119296,-2.369999,,"",,,,"D1 PROFILE",,,
"62502300000149","Nodes","149",21.000000,65.546603,"DDS demands","Known Flow",235125.125000,637719.375000,,0.000000,,,,-3.829999,,,,-3.424854,-3.829999,,"",,,,"D1 PROFILE",,,
"62502300000147","Nodes","147",21.000000,65.679186,"DDS demands","Known Flow",235251.375000,637764.375000,,0.000000,,,,-5.039999,,,,-4.506857,-5.039999,,"",,,,"D1 PROFILE",,,
"62502300000113","Nodes","113",21.000000,30.358811,"DDS demands","Known Flow",235472.625000,637997.625000,,0.000000,,,,-0.469999,,,,-0.420282,-0.469999,,"",,,,"D1 PROFILE",,,
"62502300000112","Nodes","112",21.000000,30.359604,"DDS demands","Known Flow",235433.625000,637963.750000,,0.000000,,,,-9.920000,,,,-8.870642,-9.920000,,"",,,,"D1 PROFILE",,,
"62502300000246","Nodes","246",21.000000,68.793668,"DDS demands","Known Flow",235259.750000,637874.500000,,0.000000,,,,-4.439999,,,,-3.970327,-4.439999,,"",,,,"D1 PROFILE",,,
"62502300000244","Nodes","244",21.000000,68.846994,"DDS demands","Known Flow",235297.500000,637892.000000,,0.000000,,,,-6.690000,,,,-5.982318,-6.690000,,"",,,,"D1 PROFILE",,,
"62502300000188","Nodes","188",21.000000,65.321972,"DDS demands","Known Flow",235044.375000,637783.625000,,0.000000,,,,-4.559999,,,,-4.077633,-4.559999,,"",,,,"D1 PROFILE",,,
"62502300000187","Nodes","187",21.000000,66.012072,"DDS demands","Known Flow",235085.000000,637799.625000,,0.000000,,,,-5.099999,,,,-4.560511,-5.099999,,"",,,,"D1 PROFILE",,,
"62502300000215","Nodes","215",21.000000,68.340039,"DDS demands","Known Flow",235011.375000,637972.625000,,0.000000,,,,-2.030000,,,,-1.815262,-2.030000,,"",,,,"D1 PROFILE",,,
"62502300000214","Nodes","214",21.000000,68.431999,"DDS demands","Known Flow",235048.500000,637985.750000,,0.000000,,,,-4.860000,,,,-4.345898,-4.860000,,"",,,,"D1 PROFILE",,,
"62502300000229","Nodes","229",21.000000,69.221576,"DDS demands","Known Flow",235173.750000,637949.750000,,0.000000,,,,-0.939999,,,,-0.840564,-0.939999,,"",,,,"D1 PROFILE",,,
"62502300000228","Nodes","228",21.000000,69.222562,"DDS demands","Known Flow",235167.125000,637965.000000,,0.000000,,,,-4.239999,,,,-3.791483,-4.239999,,"",,,,"D1 PROFILE",,,
"62502300000182","Nodes","182",21.000000,74.785335,"DDS demands","Known Flow",235113.250000,637889.875000,,0.000000,,,,-2.740000,,,,-2.450157,-2.740000,,"",,,,"D1 PROFILE",,,
"62502300000181","Nodes","181",21.000000,70.925480,"Default Known Flow Node","Known Flow",235135.000000,637847.375000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300000146","Nodes","146",21.000000,65.964216,"DDS demands","Known Flow",235241.625000,637788.500000,,0.000000,,,,-2.650000,,,,-2.369677,-2.650000,,"",,,,"D1 PROFILE",,,
"62502300000148","Nodes","148",21.000000,65.364815,"DDS demands","Known Flow",235341.500000,637781.125000,,0.000000,,,,-6.849999,,,,-6.125392,-6.849999,,"",,,,"D1 PROFILE",,,
"62502300000114","Nodes","114",21.000000,30.259731,"DDS demands","Known Flow",235477.750000,637914.375000,,0.000000,,,,-11.069999,,,,-9.898992,-11.069999,,"",,,,"D1 PROFILE",,,
"62502300000186","Nodes","186",21.000000,65.957246,"DDS demands","Known Flow",235066.500000,637841.000000,,0.000000,,,,-4.269999,,,,-3.818310,-4.269999,,"",,,,"D1 PROFILE",,,
"62502300000179","Nodes","179",21.000000,67.197559,"DDS demands","Known Flow",235120.125000,637814.000000,,0.000000,,,,-5.070000,,,,-4.533684,-5.070000,,"",,,,"D1 PROFILE",,,
"62502300000180","Nodes","180",21.000000,68.759780,"DDS demands","Known Flow",235111.625000,637835.000000,,0.000000,,,,-2.559999,,,,-2.289197,-2.559999,,"",,,,"D1 PROFILE",,,
"62502300000176","Nodes","176",21.000000,66.944494,"DDS demands","Known Flow",235141.250000,637767.875000,,0.000000,,,,-2.880000,,,,-2.575347,-2.880000,,"",,,,"D1 PROFILE",,,
"62502300000175","Nodes","175",21.000000,66.941662,"DDS demands","Known Flow",235152.875000,637741.500000,,0.000000,,,,-1.209999,,,,-1.082003,-1.209999,,"",,,,"D1 PROFILE",,,
"62502300000177","Nodes","177",21.000000,66.851033,"DDS demands","Known Flow",235107.750000,637753.750000,,0.000000,,,,-2.119999,,,,-1.895741,-2.119999,,"",,,,"D1 PROFILE",,,
"62502300000185","Nodes","185",21.000000,68.715384,"DDS demands","Known Flow",235084.750000,637823.875000,,0.000000,,,,-1.429999,,,,-1.278731,-1.429999,,"",,,,"D1 PROFILE",,,
"62502300000167","Nodes","167",21.000000,67.804957,"DDS demands","Known Flow",235188.250000,637815.625000,,0.000000,,,,-4.539999,,,,-4.059749,-4.539999,,"",,,,"D1 PROFILE",,,
"62502300000171","Nodes","171",21.000000,67.804143,"DDS demands","Known Flow",235193.375000,637804.375000,,0.000000,,,,-0.990000,,,,-0.885275,-0.990000,,"",,,,"D1 PROFILE",,,
"62502300000166","Nodes","166",21.000000,69.802368,"DDS demands","Known Flow",235166.500000,637863.750000,,0.000000,,,,-1.389999,,,,-1.242962,-1.389999,,"",,,,"D1 PROFILE",,,
"62502300000249","Nodes","249",21.000000,70.925480,"Default Known Flow Node","Known Flow",235158.375000,637859.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300000250","Nodes","250",21.000000,69.802368,"Default Known Flow Node","Known Flow",235161.750000,637861.625000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300000165","Nodes","165",21.000000,70.006558,"DDS demands","Known Flow",235169.875000,637867.500000,,0.000000,,,,-0.860000,,,,-0.769027,-0.860000,,"",,,,"D1 PROFILE",,,
"62502300000163","Nodes","163",21.000000,72.159789,"DDS demands","Known Flow",235203.125000,637882.625000,,0.000000,,,,-3.569999,,,,-3.192357,-3.569999,,"",,,,"D1 PROFILE",,,
"62502300000172","Nodes","172",21.000000,69.955377,"DDS demands","Known Flow",235162.875000,637884.625000,,0.000000,,,,-3.029999,,,,-2.709480,-3.029999,,"",,,,"D1 PROFILE",,,
"62502300000168","Nodes","168",21.000000,66.784113,"DDS demands","Known Flow",235221.875000,637831.875000,,0.000000,,,,-3.609999,,,,-3.228126,-3.609999,,"",,,,"D1 PROFILE",,,
"62502300002055","Nodes","2055",21.000000,66.784113,"Default Known Flow Node","Known Flow",235229.000000,637836.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300000169","Nodes","169",21.000000,66.365830,"DDS demands","Known Flow",235229.375000,637813.500000,,0.000000,,,,-2.630000,,,,-2.351793,-2.630000,,"",,,,"D1 PROFILE",,,
"62502300000170","Nodes","170",21.000000,66.359711,"DDS demands","Known Flow",235208.000000,637804.375000,,0.000000,,,,-1.980000,,,,-1.770551,-1.980000,,"",,,,"D1 PROFILE",,,
"62502300000164","Nodes","164",21.000000,72.152835,"DDS demands","Known Flow",235214.125000,637856.250000,,0.000000,,,,-1.909999,,,,-1.707956,-1.909999,,"",,,,"D1 PROFILE",,,
"62502300000162","Nodes","162",21.000000,74.524433,"DDS demands","Known Flow",235207.000000,637905.750000,,0.000000,,,,-0.810000,,,,-0.724316,-0.810000,,"",,,,"D1 PROFILE",,,
"62502300000173","Nodes","173",21.000000,69.947659,"DDS demands","Known Flow",235151.625000,637906.625000,,0.000000,,,,-2.150000,,,,-1.922568,-2.150000,,"",,,,"D1 PROFILE",,,
"62502300000174","Nodes","174",21.000000,69.949073,"DDS demands","Known Flow",235186.500000,637897.375000,,0.000000,,,,-1.850000,,,,-1.654303,-1.850000,,"",,,,"D1 PROFILE",,,
"62502300000242","Nodes","242",21.000000,69.664631,"DDS demands","Known Flow",235276.000000,637917.000000,,0.000000,,,,-5.330000,,,,-4.766181,-5.330000,,"",,,,"D1 PROFILE",,,
"62502300000243","Nodes","243",21.000000,69.476149,"DDS demands","Known Flow",235353.750000,637947.875000,,0.000000,,,,-5.650000,,,,-5.052331,-5.650000,,"",,,,"D1 PROFILE",,,
"62502300000233","Nodes","233",21.000000,72.883225,"DDS demands","Known Flow",235237.375000,637970.250000,,0.000000,,,,-7.060000,,,,-6.313178,-7.060000,,"",,,,"D1 PROFILE",,,
"62502300000245","Nodes","245",21.000000,67.648595,"DDS demands","Known Flow",235280.375000,637814.500000,,0.000000,,,,-14.140000,,,,-12.644242,-14.140000,,"",,,,"D1 PROFILE",,,
"62502300000189","Nodes","189",21.000000,65.308826,"DDS demands","Known Flow",235060.875000,637742.875000,,0.000000,,,,-2.109999,,,,-1.886799,-2.109999,,"",,,,"D1 PROFILE",,,
"62502300002137","Nodes","2137",21.000000,65.145403,"Default Known Flow Node","Known Flow",235023.000000,637775.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300000192","Nodes","192",21.000000,65.014694,"DDS demands","Known Flow",235007.875000,637811.750000,,0.000000,,,,-1.919999,,,,-1.716898,-1.919999,,"",,,,"D1 PROFILE",,,
"62502300000193","Nodes","193",21.000000,64.982022,"DDS demands","Known Flow",235028.875000,637821.000000,,0.000000,,,,-4.719999,,,,-4.220708,-4.719999,,"",,,,"D1 PROFILE",,,
"62502300000194","Nodes","194",21.000000,65.013362,"DDS demands","Known Flow",234996.750000,637829.000000,,0.000000,,,,-0.939999,,,,-0.840564,-0.939999,,"",,,,"D1 PROFILE",,,
"62502300000252","Nodes","252",21.000000,68.337922,"DDS demands","Known Flow",235019.000000,637953.875000,,0.000000,,,,-1.249999,,,,-1.117772,-1.249999,,"",,,,"D1 PROFILE",,,
"62502300000216","Nodes","216",21.000000,68.338317,"DDS demands","Known Flow",234991.750000,637963.625000,,0.000000,,,,-1.090000,,,,-0.974697,-1.090000,,"",,,,"D1 PROFILE",,,
"62502300000213","Nodes","213",21.000000,68.588205,"DDS demands","Known Flow",235058.250000,637965.500000,,0.000000,,,,-3.530000,,,,-3.156589,-3.530000,,"",,,,"D1 PROFILE",,,
"62502300002035","Nodes","2035",21.000000,68.623272,"Default Known Flow Node","Known Flow",235055.250000,637964.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300000212","Nodes","212",21.000000,68.556323,"DDS demands","Known Flow",235020.500000,637950.375000,,0.000000,,,,-3.899999,,,,-3.487449,-3.899999,,"",,,,"D1 PROFILE",,,
"62502300000211","Nodes","211",21.000000,68.517368,"DDS demands","Known Flow",235035.125000,637900.750000,,0.000000,,,,-5.989999,,,,-5.356365,-5.989999,,"",,,,"D1 PROFILE",,,
"62502300000190","Nodes","190",21.000000,65.133933,"DDS demands","Known Flow",235016.625000,637772.625000,,0.000000,,,,-5.199999,,,,-4.649932,-5.199999,,"",,,,"D1 PROFILE",,,
"62502300002036","Nodes","2036",21.000000,69.077608,"Default Known Flow Node","Known Flow",235083.625000,637971.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300000225","Nodes","225",21.000000,69.433392,"DDS demands","Known Flow",235124.125000,637974.000000,,0.000000,,,,-4.920000,,,,-4.399552,-4.920000,,"",,,,"D1 PROFILE",,,
"62502300000226","Nodes","226",21.000000,69.455379,"DDS demands","Known Flow",235149.750000,637984.500000,,0.000000,,,,-3.150000,,,,-2.816786,-3.150000,,"",,,,"D1 PROFILE",,,
"62502300000218","Nodes","218",21.000000,69.749708,"DDS demands","Known Flow",235112.500000,637999.375000,,0.000000,,,,-0.739999,,,,-0.661721,-0.739999,,"",,,,"D1 PROFILE",,,
"62502300000230","Nodes","230",21.000000,69.241335,"DDS demands","Known Flow",235170.875000,637996.000000,,0.000000,,,,-2.819999,,,,-2.521694,-2.819999,,"",,,,"D1 PROFILE",,,
"62502300000234","Nodes","234",21.000000,72.815433,"DDS demands","Known Flow",235247.125000,637975.750000,,0.000000,,,,-6.569999,,,,-5.875011,-6.569999,,"",,,,"D1 PROFILE",,,
"62502300000232","Nodes","232",21.000000,73.850854,"Default Known Flow Node","Known Flow",235211.000000,637955.375000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300000247","Nodes","247",21.000000,72.506606,"DDS demands","Known Flow",235244.375000,637998.250000,,0.000000,,,,-0.899999,,,,-0.804796,-0.899999,,"",,,,"D1 PROFILE",,,
"62502300000191","Nodes","191",21.000000,66.782551,"DDS demands","Known Flow",235112.250000,637743.375000,,0.000000,,,,-1.729999,,,,-1.546996,-1.729999,,"",,,,"D1 PROFILE",,,
"62502300000178","Nodes","178",21.000000,66.595113,"DDS demands","Known Flow",235099.625000,637768.625000,,0.000000,,,,-2.869999,,,,-2.566405,-2.869999,,"",,,,"D1 PROFILE",,,
"62502300002061","Nodes","2061",21.000000,69.077608,"Default Known Flow Node","Known Flow",235082.875000,637969.375000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300002079","Nodes","2079",21.000000,73.850854,"Default Known Flow Node","Known Flow",235208.875000,637954.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300000231","Nodes","THE GLEBE (1) RRI",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",235210.250000,637949.500000,,999998.967025,,,,,,,,62.970817,70.420000,,"",,,,,,,
"62502300000254","Nodes","254",21.000000,74.523973,"DDS demands","Known Flow",235208.875000,637906.625000,,0.000000,,,,-1.830000,,,,-1.636418,-1.830000,,"",,,,"D1 PROFILE",,,
"62502300000003","Nodes","ERISKEY COURT RRI",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",235207.000000,637910.500000,,999998.967025,,,,,,,,44.281663,49.519997,,"",,,,,,,
"62502300000184","Nodes","184",21.000000,74.677935,"DDS demands","Known Flow",235058.625000,637871.125000,,0.000000,,,,-2.660000,,,,-2.378619,-2.660000,,"",,,,"D1 PROFILE",,,
"62502300000183","Nodes","THE GLEBE (2) RRI",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",235112.375000,637892.000000,,78.999999,,,,,,,,48.368238,54.090001,,"",,,,,,,
"62502300000115","Nodes","115",21.000000,30.259731,"Default Known Flow Node","Known Flow",235529.375000,637949.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300002134","Nodes","2134",21.000000,30.231364,"Default Known Flow Node","Known Flow",235507.125000,637881.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300000151","Nodes","151",21.000000,27.397895,"DDS demands","Known Flow",235626.500000,637949.750000,,0.000000,,,,-2.079999,,,,-1.859973,-2.079999,,"",,,,"D1 PROFILE",,,
"62502300000150","Nodes","150",21.000000,27.023650,"DDS demands","Known Flow",235650.000000,637920.000000,,0.000000,,,,-1.350000,,,,-1.207194,-1.350000,,"",,,,"D1 PROFILE",,,
"62502300000116","Nodes","116",21.000000,29.982678,"Default Known Flow Node","Known Flow",235587.677403,637789.703744,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300002067","Nodes","2067",21.000000,29.982678,"Default Known Flow Node","Known Flow",235589.908019,637787.473128,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300000152","Nodes","152",21.000000,26.893713,"DDS demands","Known Flow",235658.750000,637898.125000,,0.000000,,,,-10.310000,,,,-9.219387,-10.310000,,"",,,,"D1 PROFILE",,,
"62502300000153","Nodes","153",21.000000,26.980705,"Default Known Flow Node","Known Flow",235707.125000,637906.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300000154","Nodes","154",21.000000,26.893713,"Default Known Flow Node","Known Flow",235631.250000,637880.375000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300000134","Nodes","134",21.000000,27.580180,"DDS demands","Known Flow",235615.000000,637950.250000,,0.000000,,,,-7.840000,,,,-7.010668,-7.840000,,"",,,,"D1 PROFILE",,,
"62502300002032","Nodes","2032",21.000000,27.989456,"Default Known Flow Node","Known Flow",235601.250000,637955.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300000119","Nodes","119",21.000000,28.360884,"DDS demands","Known Flow",235590.250000,637963.125000,,0.000000,,,,-6.789999,,,,-6.071739,-6.789999,,"",,,,"D1 PROFILE",,,
"62502300000120","Nodes","120",21.000000,28.360884,"Default Known Flow Node","Known Flow",235553.500000,637936.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300002087","Nodes","2087",21.000000,30.231364,"Default Known Flow Node","Known Flow",235525.625000,637898.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300002135","Nodes","2135",21.000000,27.989456,"Default Known Flow Node","Known Flow",235582.875000,637926.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300002039","Nodes","2039",21.000000,25.089076,"Default Known Flow Node","Known Flow",234811.250000,638023.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62502300000127","Nodes","127",21.000000,25.045490,"DDS demands","Known Flow",234806.250000,638035.375000,,0.000000,,,,-12.859999,,,,-11.499641,-12.859999,,"",,,,"D1 PROFILE",,,
"62502300000052","Nodes","52",21.000000,26.507452,"DDS demands","Known Flow",234638.375000,638072.750000,,0.000000,,,,-14.550000,,,,-13.010870,-14.550000,,"",,,,"D1 PROFILE",,,
"62502300000097","Nodes","97",21.000000,26.772007,"DDS demands","Known Flow",234576.625000,638071.875000,,0.000000,,,,-9.469999,,,,-8.468243,-9.469999,,"",,,,"D1 PROFILE",,,
