"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"62500300006862","Nodes","-4506",21.000000,27.809029,"Default Known Flow Node","Known Flow",234095.204856,673155.210381,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004678","Nodes","-4678",21.000000,38.875746,"Default Known Flow Node","Known Flow",234286.204908,673491.835473,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301463883","Nodes","-1463883",21.000000,38.789161,"Default Known Flow Node","Known Flow",234261.204901,673478.835469,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301463885","Nodes","-1463885",21.000000,25.922529,"Default Known Flow Node","Known Flow",234295.329910,673208.085396,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006884","Nodes","-4551",21.000000,25.922529,"Default Known Flow Node","Known Flow",234308.829914,673211.835397,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006941","Nodes","-4674",21.000000,38.812052,"Default Known Flow Node","Known Flow",234316.204916,673478.585469,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301463061","Nodes","-1463061",21.000000,39.288711,"Default Known Flow Node","Known Flow",234298.204911,673461.460465,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006934","Nodes","-4664",21.000000,39.127122,"Default Known Flow Node","Known Flow",234394.204937,673450.960462,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006931","Nodes","-4660",21.000000,39.127122,"Default Known Flow Node","Known Flow",234393.704937,673438.835458,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006923","Nodes","-4637",21.000000,26.290889,"Default Known Flow Node","Known Flow",234455.829954,673379.335442,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301464251","Nodes","-1464251",21.000000,26.290889,"Default Known Flow Node","Known Flow",234427.454946,673375.835441,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301463418","Nodes","-1463418",21.000000,38.718431,"Default Known Flow Node","Known Flow",234486.954962,673461.710465,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300003801","Nodes","3801",21.000000,38.761787,"DDS demands","Known Flow",234441.954950,673484.960471,,0.000000,,,,,,,-12.350000,,,,,,,,,,-11.043591,-12.350000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300003800","Nodes","3800",21.000000,39.096325,"DDS demands","Known Flow",234409.704941,673454.210463,,0.000000,,,,,,,-17.639999,,,,,,,,,,-15.774003,-17.639999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300002106","Nodes","2106",21.000000,25.325148,"DDS demands","Known Flow",234453.629749,673349.361779,,0.000000,,,,,,,-17.940000,,,,,,,,,,-16.042270,-17.940000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300004975","Nodes","4975",21.000000,25.083465,"Default Known Flow Node","Known Flow",234434.829948,673351.210435,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300002107","Nodes","2107",21.000000,25.338469,"DDS demands","Known Flow",234449.864952,673292.857419,,0.000000,,,,,,,-12.329999,,,,,,,,,,-11.025706,-12.329999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300002108","Nodes","2108",21.000000,25.159453,"DDS demands","Known Flow",234379.829933,673298.460420,,0.000000,,,,,,,-7.699999,,,,,,,,,,-6.885477,-7.699999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300003868","Nodes","3868",21.000000,24.162539,"Default Known Flow Node","Known Flow",234368.079930,673386.210444,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006910","Nodes","-4605",21.000000,25.083465,"Default Known Flow Node","Known Flow",234427.204946,673329.585429,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006925","Nodes","-4644",21.000000,23.971663,"Default Known Flow Node","Known Flow",234353.329926,673387.710444,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006922","Nodes","-4628",21.000000,24.296134,"Default Known Flow Node","Known Flow",234360.204928,673365.335438,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004973","Nodes","4973",21.000000,24.892584,"DDS demands","Known Flow",234355.079926,673316.585425,,0.000000,,,,,,,-1.279999,,,,,,,,,,-1.144598,-1.279999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300006912","Nodes","-4608",21.000000,24.803568,"Default Known Flow Node","Known Flow",234370.079931,673335.085430,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004972","Nodes","4972",21.000000,25.144690,"Default Known Flow Node","Known Flow",234366.454930,673307.085423,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004878","Nodes","4878",21.000000,25.505689,"Default Known Flow Node","Known Flow",234263.704902,673375.210441,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300002109","Nodes","2109",21.000000,24.766241,"DDS demands","Known Flow",234274.204904,673410.335451,,0.000000,,,,,,,-21.770001,,,,,,,,,,-19.467124,-21.770001,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300004976","Nodes","4976",21.000000,25.683287,"Default Known Flow Node","Known Flow",234304.704913,673408.835450,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004877","Nodes","4877",21.000000,26.384183,"DDS demands","Known Flow",234243.079896,673272.835413,,0.000000,,,,,,,-1.679999,,,,,,,,,,-1.502286,-1.679999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300002129","Nodes","2129",21.000000,25.290200,"DDS demands","Known Flow",234429.782576,673223.796127,,0.000000,,,,,,,-6.480000,,,,,,,,,,-5.794532,-6.480000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300002128","Nodes","2128",21.000000,25.723869,"DDS demands","Known Flow",234345.868889,673189.085116,,0.000000,,,,,,,-6.040000,,,,,,,,,,-5.401076,-6.040000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300006873","Nodes","-4536",21.000000,25.673034,"Default Known Flow Node","Known Flow",234361.754179,673192.646856,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300002121","Nodes","2121",21.000000,26.467618,"DDS demands","Known Flow",234255.329899,673194.835392,,0.000000,,,,,,,-27.440001,,,,,,,,,,-24.537340,-27.440001,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500301463415","Nodes","-1463415",21.000000,26.467618,"Default Known Flow Node","Known Flow",234258.704900,673195.460392,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300002134","Nodes","2134",21.000000,24.421460,"DDS demands","Known Flow",234449.579952,673156.960382,,0.000000,,,,,,,-8.859999,,,,,,,,,,-7.922770,-8.859999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500301462923","Nodes","-1462923",21.000000,24.457941,"Default Known Flow Node","Known Flow",234394.954937,673121.585372,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006866","Nodes","-4513",21.000000,24.515482,"Default Known Flow Node","Known Flow",234447.405384,673163.789825,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004963","Nodes","4963,",21.000000,23.558677,"DDS demands","Known Flow",234444.454951,673069.835358,,0.000000,,-15.999999,,,,,-10.949999,,,,,,,,,,-24.099171,-26.949999,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,,
"62500300002132","Nodes","2132",21.000000,23.858022,"DDS demands","Known Flow",234405.329940,673075.835360,,0.000000,,,,,,,-12.859999,,,,,,,,,,-11.499641,-12.859999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300004950","Nodes","4950",21.000000,23.360852,"Default Known Flow Node","Known Flow",234287.204908,673041.210350,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006845","Nodes","-4461",21.000000,23.203064,"Default Known Flow Node","Known Flow",234259.704900,673049.710352,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300002123","Nodes","2123",21.000000,23.383668,"DDS demands","Known Flow",234276.579905,673008.585341,,0.000000,,,,,,,-3.000000,,,,,,,,,,-2.682653,-3.000000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500301463001","Nodes","-1463001",21.000000,30.461730,"Default Known Flow Node","Known Flow",234086.329853,673099.335366,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006865","Nodes","-4511",21.000000,27.809029,"Default Known Flow Node","Known Flow",234093.454855,673158.085382,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004176","Nodes","4176",21.000000,27.809029,"DDS demands","Known Flow",234101.329857,673163.460383,,0.000000,,,,,,,-3.599999,,,,,,,,,,-3.219184,-3.599999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300003742","Nodes","3742",21.000000,27.610718,"Default Known Flow Node","Known Flow",234136.454867,673171.960386,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300003743","Nodes","3743",21.000000,27.483861,"Default Known Flow Node","Known Flow",234123.329863,673214.460397,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300002120","Nodes","2120",21.000000,27.361938,"DDS demands","Known Flow",234170.454876,673180.835388,,0.000000,,,,,,,-3.940000,,,,,,,,,,-3.523218,-3.940000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300002118","Nodes","2118",21.000000,27.479965,"Default Known Flow Node","Known Flow",234173.829877,673172.460386,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006875","Nodes","-4538",21.000000,26.469264,"Default Known Flow Node","Known Flow",234251.954898,673194.710392,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004561","Nodes","4561",21.000000,27.426984,"Default Known Flow Node","Known Flow",234140.079868,673246.085406,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300003744","Nodes","3744,",21.000000,27.159006,"DDS demands","Known Flow",234028.204837,673371.460440,,0.000000,,-154.889991,,,,,,,,,,,,,,,-138.505399,-154.889991,,"",,"C2 PROFILE",,,,,,,,,,,,,,
"62500300002110","Nodes","2110",21.000000,25.926409,"DDS demands","Known Flow",234156.079872,673378.960442,,0.000000,,-11.989999,,,,,,,,,,,,,,,-10.721671,-11.989999,,"",,"C2 PROFILE",,,,,,,,,,,,,,
"62500300002117","Nodes","2117",21.000000,27.580681,"Default Known Flow Node","Known Flow",234151.579871,673150.460380,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006872","Nodes","-4532",21.000000,25.922529,"Default Known Flow Node","Known Flow",234314.593915,673187.257390,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006842","Nodes","-4456",21.000000,23.203064,"Default Known Flow Node","Known Flow",234256.329900,673036.335349,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301464366","Nodes","-1464366",21.000000,23.247741,"Default Known Flow Node","Known Flow",234256.704900,673018.335344,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300002122","Nodes","2122",21.000000,23.173789,"DDS demands","Known Flow",234254.704899,673051.585353,,0.000000,,,,,,,-10.180000,,,,,,,,,,-9.103139,-10.180000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300006943","Nodes","-4677",21.000000,38.869422,"Default Known Flow Node","Known Flow",234288.954908,673490.085472,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301463680","Nodes","-1463680",21.000000,25.922529,"Default Known Flow Node","Known Flow",234322.579918,673216.085398,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006843","Nodes","-4458",21.000000,23.560198,"Default Known Flow Node","Known Flow",234327.581471,673039.579169,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301463915","Nodes","-1463915",21.000000,23.604849,"Default Known Flow Node","Known Flow",234311.204914,673023.335345,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004632","Nodes","-4632",21.000000,23.811935,"DDS demands","Known Flow",234337.954922,673372.085440,,0.000000,,,,,,,-35.110000,,,,,,,,,,-31.395991,-35.110000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500301464664","Nodes","-1464664",21.000000,23.678234,"Default Known Flow Node","Known Flow",234324.079918,673381.210443,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004649","Nodes","-4649",21.000000,23.971663,"Default Known Flow Node","Known Flow",234347.829924,673408.460450,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301463195","Nodes","-1463195",21.000000,23.971663,"Default Known Flow Node","Known Flow",234326.579919,673411.710451,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006841","Nodes","-4455",21.000000,23.696499,"Default Known Flow Node","Known Flow",234351.204925,673029.085347,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301462529","Nodes","-1462529",21.000000,23.696499,"Default Known Flow Node","Known Flow",234337.204922,673025.460346,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006852","Nodes","-4478",21.000000,24.604105,"Default Known Flow Node","Known Flow",234357.329927,673100.460366,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301464721","Nodes","-1464721",21.000000,24.604105,"Default Known Flow Node","Known Flow",234352.954926,673083.335362,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006921","Nodes","-4626",21.000000,24.296134,"Default Known Flow Node","Known Flow",234368.454930,673360.585437,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301464833","Nodes","-1464833",21.000000,24.296134,"Default Known Flow Node","Known Flow",234355.079926,673352.085435,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006881","Nodes","-4549",21.000000,25.506003,"Default Known Flow Node","Known Flow",234400.134363,673210.354217,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301463532","Nodes","-1463532",21.000000,25.665394,"Default Known Flow Node","Known Flow",234380.704933,673183.335389,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301464268","Nodes","-1464268",21.000000,24.207065,"Default Known Flow Node","Known Flow",234379.454933,673354.335435,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006908","Nodes","-4600",21.000000,24.848073,"Default Known Flow Node","Known Flow",234403.204940,673315.585425,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301464025","Nodes","-1464025",21.000000,24.803568,"Default Known Flow Node","Known Flow",234362.204928,673341.835432,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006930","Nodes","-4659",21.000000,39.127122,"Default Known Flow Node","Known Flow",234384.329934,673438.835458,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006932","Nodes","-4661",21.000000,39.127122,"Default Known Flow Node","Known Flow",234400.454939,673438.835458,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006877","Nodes","-4540",21.000000,25.426739,"Default Known Flow Node","Known Flow",234406.454940,673196.710392,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301463357","Nodes","-1463357",21.000000,24.848073,"Default Known Flow Node","Known Flow",234416.329943,673313.460424,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006871","Nodes","-4530",21.000000,25.382241,"DDS demands","Known Flow",234391.579936,673186.460390,,0.000000,,,,,,,-1.019999,,,,,,,,,,-0.912102,-1.019999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500301462770","Nodes","-1462770",21.000000,25.426739,"Default Known Flow Node","Known Flow",234409.954941,673189.710391,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006913","Nodes","-4609",21.000000,25.172368,"Default Known Flow Node","Known Flow",234409.454941,673336.085430,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301462532","Nodes","-1462532",21.000000,25.172368,"Default Known Flow Node","Known Flow",234387.829935,673343.585432,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301463553","Nodes","-1463553",21.000000,25.216827,"Default Known Flow Node","Known Flow",234424.954945,673315.335425,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006936","Nodes","-4667",21.000000,29.626193,"Default Known Flow Node","Known Flow",234424.079945,673455.585463,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006854","Nodes","-4482",21.000000,23.810779,"Default Known Flow Node","Known Flow",234498.079965,673106.835368,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301463178","Nodes","-1463178",21.000000,23.810779,"Default Known Flow Node","Known Flow",234490.079963,673104.835367,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301464022","Nodes","-1464022",21.000000,31.299880,"Default Known Flow Node","Known Flow",234038.954840,673237.710404,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004984","Nodes","4984",21.000000,22.158912,"DDS demands","Known Flow",234629.580001,673024.835346,,0.000000,,,,,,,-6.800000,,,,,,,,,,-6.080681,-6.800000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300004774","Nodes","4774",21.000000,22.305715,"DDS demands","Known Flow",234607.579995,673090.210363,,0.000000,,,,,,,-17.610000,,,,,,,,,,-15.747177,-17.610000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300006906","Nodes","-4597",21.000000,26.032913,"Default Known Flow Node","Known Flow",234538.853917,673306.074973,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004603","Nodes","-4603",21.000000,25.944135,"Default Known Flow Node","Known Flow",234520.454971,673317.585425,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300002101","Nodes","2101",21.000000,30.828969,"DDS demands","Known Flow",234747.705033,673492.085473,,0.000000,,,,,,,-17.840000,,,,,,,,,,-15.952847,-17.840000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300002102","Nodes","2102",21.000000,30.920769,"DDS demands","Known Flow",234646.580006,673416.335452,,0.000000,,,,,,,-19.830000,,,,,,,,,,-17.732341,-19.830000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300006929","Nodes","-4655",21.000000,30.949175,"Default Known Flow Node","Known Flow",234688.326692,673424.250843,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300002103","Nodes","2103",21.000000,30.213913,"DDS demands","Known Flow",234679.455015,673384.335444,,0.000000,,,,,,,-22.800000,,,,,,,,,,-20.388169,-22.800000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300006926","Nodes","-4646",21.000000,30.460780,"Default Known Flow Node","Known Flow",234665.580011,673391.710446,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006916","Nodes","-4613",21.000000,26.205013,"Default Known Flow Node","Known Flow",234546.704979,673341.710432,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300002104","Nodes","2104",21.000000,26.427218,"DDS demands","Known Flow",234656.580008,673277.710415,,0.000000,,,,,,,-23.010000,,,,,,,,,,-20.575954,-23.010000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300006918","Nodes","-4618",21.000000,28.894449,"Default Known Flow Node","Known Flow",234775.702771,673348.458282,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006904","Nodes","-4595",21.000000,26.404825,"Default Known Flow Node","Known Flow",234651.455007,673297.835420,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300002141","Nodes","2141",21.000000,26.537970,"DDS demands","Known Flow",234643.580005,673274.710414,,0.000000,,,,,,,-12.099999,,,,,,,,,,-10.820037,-12.099999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300002137","Nodes","2137",21.000000,25.745042,"DDS demands","Known Flow",234541.704977,673251.210407,,0.000000,,,,,,,-17.819999,,,,,,,,,,-15.934962,-17.819999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500300006897","Nodes","-4581",21.000000,26.359122,"Default Known Flow Node","Known Flow",234619.204998,673269.210412,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004321","Nodes","4321",21.000000,23.845030,"Default Known Flow Node","Known Flow",234761.330037,673232.710402,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006885","Nodes","-4552",21.000000,24.188547,"Default Known Flow Node","Known Flow",234750.080034,673211.960397,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004322","Nodes","4322",21.000000,24.188547,"Default Known Flow Node","Known Flow",234745.455033,673203.085394,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006874","Nodes","-4537",21.000000,24.188547,"Default Known Flow Node","Known Flow",234737.455030,673194.460392,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004323","Nodes","4323",21.000000,24.197212,"Default Known Flow Node","Known Flow",234763.205037,673169.835385,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006867","Nodes","-4517",21.000000,24.197212,"Default Known Flow Node","Known Flow",234792.830046,673171.585386,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006870","Nodes","-4526",21.000000,23.944690,"Default Known Flow Node","Known Flow",234657.830009,673175.960387,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004319","Nodes","4319",21.000000,23.944690,"Default Known Flow Node","Known Flow",234670.705012,673175.585387,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500301462809","Nodes","-1462809",21.000000,23.944690,"Default Known Flow Node","Known Flow",234677.830014,673175.460387,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004317","Nodes","4317",21.000000,23.661911,"Default Known Flow Node","Known Flow",234619.829998,673141.960378,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004494","Nodes","-4494",21.000000,23.660174,"Default Known Flow Node","Known Flow",234624.845520,673125.089987,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300006864","Nodes","-4510",21.000000,23.661911,"Default Known Flow Node","Known Flow",234615.204997,673157.335382,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004316","Nodes","4316",21.000000,23.748964,"DDS demands","Known Flow",234626.705000,673118.835371,,0.000000,,,,,,,-1.179999,,,,,,,,,,-1.055177,-1.179999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"62500301462917","Nodes","-1462917",21.000000,23.748964,"Default Known Flow Node","Known Flow",234629.705001,673107.960368,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"62500300004775","Nodes","4775,",21.000000,20.892097,"DDS demands","Known Flow",234716.580025,673104.960368,,0.000000,-8.669999,,,,,,-8.660000,,,,,,,,,,-15.496796,-17.329999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
