"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"62501300011024","Nodes","11024,","21.000000","34.005843","DDS demands","Known Flow","229589.453630","682270.712862","","0.000000","","","","","","","-24.999999","","","","","-22.355443","-24.999999","","","","","","","","","I2 PROFILE","","","",""
"62501300010674","Nodes","-1462954","21.000000","36.182696","Default Known Flow Node","Known Flow","229736.078670","682228.712850","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010932","Nodes","-59","21.000000","36.277977","Default Known Flow Node","Known Flow","229739.203671","682219.212848","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010749","Nodes","10749","21.000000","36.622981","DDS demands","Known Flow","229772.569937","682466.562556","","0.000000","-0.410000","","","","","","","","","","","-0.366629","-0.410000","","","C1 PROFILE","","","","","","","","","",""
"62501300010579","Nodes","-1462739","21.000000","37.099320","Default Known Flow Node","Known Flow","229763.578677","682450.212910","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010746","Nodes","10746","21.000000","32.952325","DDS demands","Known Flow","229819.807744","682450.277146","","0.000000","","-17.600000","","","","","","","","","","-15.738233","-17.600000","","","","C2 PROFILE","","","","","","","","",""
"62501300010910","Nodes","10910","21.000000","36.346845","DDS demands","Known Flow","229794.703686","682205.587844","","0.000000","","","","","-6.030000","","","","","","","-5.392133","-6.030000","","","","","","","D1 PROFILE","","","","","",""
"62501300010949","Nodes","10949","21.000000","35.722803","DDS demands","Known Flow","229800.578687","682224.962849","","0.000000","","","","","-13.760000","","","","","","","-12.304437","-13.760000","","","","","","","D1 PROFILE","","","","","",""
"62501300010961","Nodes","10961","21.000000","35.674297","DDS demands","Known Flow","229802.703688","682232.712851","","0.000000","","","","","-6.560000","","","","","","","-5.866069","-6.560000","","","","","","","D1 PROFILE","","","","","",""
"62501300010538","Nodes","10538","21.000000","35.613521","DDS demands","Known Flow","229810.328690","682248.712856","","0.000000","","","","","-7.840000","","","","","","","-7.010667","-7.840000","","","","","","","D1 PROFILE","","","","","",""
"62501300010732","Nodes","-161","21.000000","31.401648","Default Known Flow Node","Known Flow","229858.203703","682415.462901","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010542","Nodes","-1462642","21.000000","31.401648","Default Known Flow Node","Known Flow","229862.828704","682413.837901","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010502","Nodes","-1462540","21.000000","31.401648","Default Known Flow Node","Known Flow","229854.203702","682416.962901","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010739","Nodes","-172","21.000000","31.444737","Default Known Flow Node","Known Flow","229864.953705","682434.712906","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010865","Nodes","10865","21.000000","36.514607","DDS demands","Known Flow","229893.967338","682181.894922","","0.000000","","","","","-5.850000","","","","","","","-5.231174","-5.850000","","","","","","","D1 PROFILE","","","","","",""
"62501300010827","Nodes","-34","21.000000","36.471970","Default Known Flow Node","Known Flow","229890.578712","682152.837830","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000383","Nodes","383","21.000000","29.670168","DDS demands","Known Flow","229915.578719","682384.087892","","0.000000","","","","","-5.929999","","-2.990000","","","","","-7.976422","-8.920000","","","","","","","D1 PROFILE","","I2 PROFILE","","","",""
"62501300010470","Nodes","-1462481","21.000000","29.979649","Default Known Flow Node","Known Flow","229883.203710","682400.087897","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010555","Nodes","-1462662","21.000000","36.535850","Default Known Flow Node","Known Flow","229916.453719","682148.462828","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010566","Nodes","-1462693","21.000000","25.372838","Default Known Flow Node","Known Flow","229965.328732","682357.837885","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010735","Nodes","-168","21.000000","40.639260","Default Known Flow Node","Known Flow","229501.328606","682430.212905","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010629","Nodes","-1462862","21.000000","40.639260","Default Known Flow Node","Known Flow","229512.578609","682463.587914","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010761","Nodes","-208","21.000000","39.247805","Default Known Flow Node","Known Flow","229646.078645","682494.712923","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010497","Nodes","-1462531","21.000000","39.247805","Default Known Flow Node","Known Flow","229652.703647","682492.462922","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010627","Nodes","-1462859","21.000000","39.247805","Default Known Flow Node","Known Flow","229641.078644","682496.462923","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010762","Nodes","-209","21.000000","39.494717","Default Known Flow Node","Known Flow","229670.953652","682498.712924","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010653","Nodes","-1462914","21.000000","39.537210","Default Known Flow Node","Known Flow","229675.953653","682484.087920","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010755","Nodes","10755","21.000000","31.025613","DDS demands","Known Flow","229915.203718","682478.962918","","0.000000","-23.970000","","","","","","","","","","","-21.434400","-23.970000","","","C1 PROFILE","","","","","","","","","",""
"62501300010753","Nodes","-193","21.000000","31.068774","Default Known Flow Node","Known Flow","229955.453729","682475.212917","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300011054","Nodes","Helenburgh HS, Tel, Profiled, Fogger, Site ID 1018","21.000000","45.000001","Default Known Pressure Node","Known Pressure","229848.578700","682288.087866","","15681.110549","","","","","","","","","","","","5003.895178","5595.835088","","","","","","","","","","","","",""
"62501300000120","Nodes","120","21.000000","41.964231","DDS demands","Known Flow","229650.078646","682368.587888","","0.000000","-2.570000","","","","-5.500000","","","","","","","-7.216337","-8.070000","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"62501300000119","Nodes","","21.000000","41.988095","Default Known Flow Node","Known Flow","229630.471899","682375.491672","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000408","Nodes","408,","21.000000","33.559635","DDS demands","Known Flow","229513.578609","682335.712879","","0.000000","-5.689999","","","","-11.629999","","","","","","","-15.487852","-17.320000","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"62501300000121","Nodes","121,","21.000000","40.943843","DDS demands","Known Flow","229536.828616","682408.212899","","0.000000","-8.600000","","","","-4.300000","","-5.339999","","","","","-16.310532","-18.240000","","","C1 PROFILE","","","","D1 PROFILE","","I2 PROFILE","","","",""
"62501300010492","Nodes","-1462523","21.000000","41.410455","Default Known Flow Node","Known Flow","229580.703627","682438.337907","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300011055","Nodes","-99","21.000000","34.091485","Default Known Flow Node","Known Flow","229593.578631","682289.587867","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010461","Nodes","-139","21.000000","41.826506","Default Known Flow Node","Known Flow","229614.578637","682381.087892","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010512","Nodes","-1462573","21.000000","41.784235","Default Known Flow Node","Known Flow","229608.078635","682362.087886","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000407","Nodes","407,","21.000000","34.563289","DDS demands","Known Flow","229652.453647","682333.087879","","0.000000","-17.959999","","","","-4.880000","","0.000000","","","","","-20.423932","-22.839999","","","C1 PROFILE","","","","D1 PROFILE","","I2 PROFILE","","","",""
"62501300010443","Nodes","-103","21.000000","34.674955","Default Known Flow Node","Known Flow","229627.203640","682300.212870","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010975","Nodes","-73","21.000000","35.764211","Default Known Flow Node","Known Flow","229709.078662","682244.462854","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300011009","Nodes","-83","21.000000","44.036963","Default Known Flow Node","Known Flow","229738.453670","682264.462860","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010700","Nodes","-1463034","21.000000","32.952325","Default Known Flow Node","Known Flow","229814.828691","682434.837906","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000869","Nodes","869","21.000000","40.009744","DDS demands","Known Flow","229959.703731","682272.212862","","0.000000","","","","","-14.029999","","","","","","","-12.545874","-14.029999","","","","","","","D1 PROFILE","","","","","",""
"62501300000870","Nodes","870","21.000000","39.512064","DDS demands","Known Flow","229905.078716","682290.587867","","0.000000","","","","","-14.170000","","","","","","","-12.671065","-14.170000","","","","","","","D1 PROFILE","","","","","",""
"62501300010463","Nodes","10463","21.000000","25.469923","Default Known Flow Node","Known Flow","229950.453728","682388.712894","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000878","Nodes","878","21.000000","25.453491","DDS demands","Known Flow","229958.078730","682420.212902","","0.000000","-6.560000","","","","","","","","","","","-5.866069","-6.560000","","","C1 PROFILE","","","","","","","","","",""
"62501300000553","Nodes","553","21.000000","29.519864","DDS demands","Known Flow","228425.578313","682725.337985","","0.000000","","-24.999999","","","","","","","","","","-22.355443","-24.999999","","","","C2 PROFILE","","","","","","","","",""
"62501300010809","Nodes","-307","21.000000","29.476692","Default Known Flow Node","Known Flow","228428.828314","682724.087985","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010813","Nodes","-312","21.000000","29.587522","Default Known Flow Node","Known Flow","228430.203314","682740.337989","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010482","Nodes","-1462498","21.000000","29.587522","Default Known Flow Node","Known Flow","228453.453321","682734.587988","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010818","Nodes","-321","21.000000","29.655495","Default Known Flow Node","Known Flow","228435.078316","682763.587996","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010707","Nodes","-1463047","21.000000","29.655495","Default Known Flow Node","Known Flow","228455.078321","682759.087994","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000024","Nodes","24","21.000000","25.897736","DDS demands","Known Flow","228185.652248","682977.666054","","0.000000","","","","","-30.820000","","","","","","","-27.559792","-30.820000","","","","","","","D1 PROFILE","","","","","",""
"62501300000265","Nodes","265","21.000000","25.653723","Default Known Flow Node","Known Flow","228134.953234","682927.838040","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000025","Nodes","25","21.000000","30.255379","DDS demands","Known Flow","228385.697302","682811.145009","","0.000000","","","","","-20.109999","","","","","","","-17.982719","-20.109999","","","","","","","D1 PROFILE","","","","","",""
"62501300000022","Nodes","22","21.000000","26.754500","DDS demands","Known Flow","228085.828221","682853.338020","","0.000000","","","","","-23.270000","","","","","","","-20.808448","-23.270000","","","","","","","D1 PROFILE","","","","","",""
"62501300008123","Nodes","8123","21.000000","29.571751","DDS demands","Known Flow","228345.203291","682640.712962","","0.000000","","","","","-11.719999","","","","","","","-10.480232","-11.719999","","","","","","","D1 PROFILE","","","","","",""
"62501300000841","Nodes","841","21.000000","31.300077","DDS demands","Known Flow","228411.703309","682881.463028","","0.000000","","","","","-12.459999","","","","","","","-11.141953","-12.459999","","","","","","","D1 PROFILE","","","","","",""
"62501300000551","Nodes","551","21.000000","29.667433","DDS demands","Known Flow","228435.703316","682767.712997","","0.000000","","","","","-6.329999","","","","","","","-5.660398","-6.329999","","","","","","","D1 PROFILE","","","","","",""
"62501300010511","Nodes","-1462570","21.000000","29.579465","Default Known Flow Node","Known Flow","228427.453314","682737.962989","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010632","Nodes","-1462868","21.000000","29.579465","Default Known Flow Node","Known Flow","228431.703315","682736.837988","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000031","Nodes","31","21.000000","32.408408","DDS demands","Known Flow","228467.223654","682880.554751","","0.000000","","","","","-22.110001","","","","","","","-19.771157","-22.110001","","","","","","","D1 PROFILE","","","","","",""
"62501300010594","Nodes","-1462763","21.000000","32.408408","Default Known Flow Node","Known Flow","228445.078319","682885.463029","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000509","Nodes","509","21.000000","31.394244","DDS demands","Known Flow","228418.953311","682879.838027","","0.000000","","","","","-10.660000","","","","","","","-9.532362","-10.660000","","","","","","","D1 PROFILE","","","","","",""
"62501300010848","Nodes","-385","21.000000","31.638880","Default Known Flow Node","Known Flow","228503.335945","682861.999024","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300008124","Nodes","8124","21.000000","28.388835","DDS demands","Known Flow","228506.328335","682755.462993","","0.000000","","","","","-3.960000","","","","","","","-3.541102","-3.960000","","","","","","","D1 PROFILE","","","","","",""
"62501300000768","Nodes","768","21.000000","32.906121","DDS demands","Known Flow","228782.453410","682966.213051","","0.000000","","","-2.959999","","-5.670000","","","","","","","-7.717099","-8.630000","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"62501300000039","Nodes","39","21.000000","32.808559","DDS demands","Known Flow","228759.703404","682815.213010","","0.000000","","","","","-11.119999","","","","","","","-9.943701","-11.119999","","","","","","","D1 PROFILE","","","","","",""
"62501300010476","Nodes","-1462488","21.000000","31.926895","Default Known Flow Node","Known Flow","228757.578404","682679.462973","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010805","Nodes","-292","21.000000","31.926895","Default Known Flow Node","Known Flow","228754.203403","682680.337973","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000029","Nodes","29","21.000000","32.678971","DDS demands","Known Flow","228734.328397","682549.337937","","0.000000","","","","","-16.719998","","","","","","","-14.951320","-16.719998","","","","","","","D1 PROFILE","","","","","",""
"62501300010765","Nodes","-212","21.000000","33.079883","Default Known Flow Node","Known Flow","228896.328441","682502.962925","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000032","Nodes","32","21.000000","31.784569","DDS demands","Known Flow","228546.078346","682852.963020","","0.000000","","","","","-14.259999","","","","","","","-12.751546","-14.259999","","","","","","","D1 PROFILE","","","","","",""
"62501300000701","Nodes","701","21.000000","31.807328","DDS demands","Known Flow","228533.578343","682801.338006","","0.000000","","","","","-8.430000","","","","","","","-7.538256","-8.430000","","","","","","","D1 PROFILE","","","","","",""
"62501300010826","Nodes","-337","21.000000","31.940880","Default Known Flow Node","Known Flow","228597.828360","682785.963002","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000697","Nodes","697","21.000000","32.031455","DDS demands","Known Flow","228618.328366","682836.963016","","0.000000","","","","","-6.939999","","","","","","","-6.205871","-6.939999","","","","","","","D1 PROFILE","","","","","",""
"62501300000698","Nodes","698","21.000000","31.903503","DDS demands","Known Flow","228613.078364","682802.088006","","0.000000","","","","","-4.139999","","","","","","","-3.702061","-4.139999","","","","","","","D1 PROFILE","","","","","",""
"62501300000035","Nodes","35","21.000000","32.126334","DDS demands","Known Flow","228649.828374","682829.713014","","0.000000","","","","","-4.400000","","","","","","","-3.934558","-4.400000","","","","","","","D1 PROFILE","","","","","",""
"62501300000034","Nodes","34","21.000000","32.414464","DDS demands","Known Flow","228635.703370","682843.213017","","0.000000","","","","","-29.790001","","","","","","","-26.638749","-29.790001","","","","","","","D1 PROFILE","","","","","",""
"62501300000699","Nodes","699","21.000000","32.000188","DDS demands","Known Flow","228662.453378","682771.462998","","0.000000","","","","","-20.940001","","","","","","","-18.724921","-20.940001","","","","","","","D1 PROFILE","","","","","",""
"62501300000037","Nodes","37","21.000000","32.523635","DDS demands","Known Flow","228743.453400","682809.463008","","0.000000","","","","","-5.500000","","","","","","","-4.918197","-5.500000","","","","","","","D1 PROFILE","","","","","",""
"62501300000700","Nodes","700","21.000000","32.017035","DDS demands","Known Flow","228668.578379","682805.588007","","0.000000","","","","","-5.659999","","","","","","","-5.061272","-5.659999","","","","","","","D1 PROFILE","","","","","",""
"62501300000036","Nodes","36","21.000000","32.068742","DDS demands","Known Flow","228638.828371","682776.962999","","0.000000","","","","","-20.389998","","","","","","","-18.233099","-20.389998","","","","","","","D1 PROFILE","","","","","",""
"62501300010830","Nodes","-347","21.000000","32.498252","Default Known Flow Node","Known Flow","228739.093123","682810.406085","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000374","Nodes","374","21.000000","32.822263","DDS demands","Known Flow","228783.078410","682806.713007","","0.000000","","","","","-21.340000","","","","","","","-19.082608","-21.340000","","","","","","","D1 PROFILE","","","","","",""
"62501300000369","Nodes","369,","21.000000","33.601902","DDS demands","Known Flow","228975.703463","682740.712989","","0.000000","","","","","-9.330000","","0.000000","","","","","-8.343052","-9.330000","","","","","","","D1 PROFILE","","I2 PROFILE","","","",""
"62501300000375","Nodes","375","21.000000","32.794139","DDS demands","Known Flow","228779.078409","682794.713004","","0.000000","","","","","-8.539999","","","","","","","-7.636620","-8.539999","","","","","","","D1 PROFILE","","","","","",""
"62501300010820","Nodes","-323","21.000000","32.874492","Default Known Flow Node","Known Flow","228858.703431","682766.712997","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000060","Nodes","60,","21.000000","33.388140","DDS demands","Known Flow","228934.453452","682626.962959","","0.000000","","-24.999999","","","-18.579999","","","","","","","-38.970012","-43.580001","","","","C2 PROFILE","","","D1 PROFILE","","","","","",""
"62501300000051","Nodes","51","21.000000","32.644132","DDS demands","Known Flow","228837.329941","682653.718691","","0.000000","","","","","-4.699999","","","","","","","-4.202823","-4.699999","","","","","","","D1 PROFILE","","","","","",""
"62501300010500","Nodes","-1462536","21.000000","32.644132","Default Known Flow Node","Known Flow","228836.203425","682650.337965","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000373","Nodes","373","21.000000","32.896194","DDS demands","Known Flow","228827.203422","682668.587970","","0.000000","","","","","-19.080000","","","","","","","-17.061676","-19.080000","","","","","","","D1 PROFILE","","","","","",""
"62501300000372","Nodes","372","21.000000","32.614030","DDS demands","Known Flow","228818.578420","682665.212969","","0.000000","","","","","-2.570000","","","","","","","-2.298139","-2.570000","","","","","","","D1 PROFILE","","","","","",""
"62501300008127","Nodes","8127","21.000000","31.957902","DDS demands","Known Flow","228755.953403","682686.587975","","0.000000","","","","","-8.899999","","","","","","","-7.958537","-8.899999","","","","","","","D1 PROFILE","","","","","",""
"62501300000052","Nodes","52","21.000000","32.644987","DDS demands","Known Flow","228829.203423","682661.462968","","0.000000","","","","","-3.880000","","","","","","","-3.469565","-3.880000","","","","","","","D1 PROFILE","","","","","",""
"62501300010683","Nodes","-1462990","21.000000","32.644395","Default Known Flow Node","Known Flow","228838.453426","682657.962967","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010794","Nodes","-273","21.000000","32.560124","Default Known Flow Node","Known Flow","228817.487368","682627.369248","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010573","Nodes","-1462726","21.000000","31.957902","Default Known Flow Node","Known Flow","228752.578402","682687.837975","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000500","Nodes","500","21.000000","32.514384","DDS demands","Known Flow","228816.703420","682625.087958","","0.000000","","","","","-17.979999","","","","","","","-16.078035","-17.979999","","","","","","","D1 PROFILE","","","","","",""
"62501300000053","Nodes","53","21.000000","32.549308","DDS demands","Known Flow","228733.953397","682645.962964","","0.000000","","","","","-5.630000","","","","","","","-5.034446","-5.630000","","","","","","","D1 PROFILE","","","","","",""
"62501300000057","Nodes","57","21.000000","32.411020","DDS demands","Known Flow","228818.703420","682588.337948","","0.000000","","","","","-1.019999","","","","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","","","","",""
"62501300008126","Nodes","8126","21.000000","31.306804","DDS demands","Known Flow","228681.578383","682685.587974","","0.000000","","","","","-9.949999","","","","","","","-8.897466","-9.949999","","","","","","","D1 PROFILE","","","","","",""
"62501300010583","Nodes","-1462743","21.000000","31.306804","Default Known Flow Node","Known Flow","228678.953382","682684.587974","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000054","Nodes","54","21.000000","29.999275","DDS demands","Known Flow","228615.703365","682687.337975","","0.000000","","","","","-25.620001","","","","","","","-22.909861","-25.620001","","","","","","","D1 PROFILE","","","","","",""
"62501300000055","Nodes","55","21.000000","28.880078","DDS demands","Known Flow","228679.828382","682585.212947","","0.000000","","","","","-17.209999","","","","","","","-15.389487","-17.209999","","","","","","","D1 PROFILE","","","","","",""
"62501300000056","Nodes","56","21.000000","28.812779","DDS demands","Known Flow","228521.578339","682618.462956","","0.000000","","","","","-26.270001","","","","","","","-23.491102","-26.270001","","","","","","","D1 PROFILE","","","","","",""
"62501300000769","Nodes","769","21.000000","32.663589","DDS demands","Known Flow","228697.828387","682983.588056","","0.000000","","","","","-23.549999","","","","","","","-21.058828","-23.549999","","","","","","","D1 PROFILE","","","","","",""
"62501300010867","Nodes","-431","21.000000","32.663589","Default Known Flow Node","Known Flow","228680.828383","682986.713056","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010679","Nodes","-1462973","21.000000","31.897871","Default Known Flow Node","Known Flow","228650.078374","682744.087990","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000038","Nodes","38","21.000000","32.430624","Default Known Flow Node","Known Flow","228740.958388","682819.359945","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010652","Nodes","-1462907","21.000000","32.560124","Default Known Flow Node","Known Flow","228867.828434","682622.087957","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000554","Nodes","554","21.000000","28.033199","DDS demands","Known Flow","228497.328333","682716.712983","","0.000000","","","","","-12.700000","","","","","","","-11.356566","-12.700000","","","","","","","D1 PROFILE","","","","","",""
"62501300010490","Nodes","-1462518","21.000000","28.388835","Default Known Flow Node","Known Flow","228571.203353","682742.462990","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010697","Nodes","-1463027","21.000000","31.638880","Default Known Flow Node","Known Flow","228495.828332","682829.713014","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010554","Nodes","-1462658","21.000000","33.079883","Default Known Flow Node","Known Flow","228899.801573","682501.868648","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010768","Nodes","-217","21.000000","33.173428","Default Known Flow Node","Known Flow","229002.453470","682510.462927","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000368","Nodes","368","21.000000","32.910744","DDS demands","Known Flow","229112.578500","682515.087928","","0.000000","","","","","-12.560000","","","","","","","-11.231375","-12.560000","","","","","","","D1 PROFILE","","","","","",""
"62501300000703","Nodes","703","21.000000","37.615633","DDS demands","Known Flow","229261.703541","682503.712925","","0.000000","","","","","-7.889999","","","","","","","-7.055378","-7.889999","","","","","","","D1 PROFILE","","","","","",""
"62501300000125","Nodes","125","21.000000","39.774363","DDS demands","Known Flow","229385.328574","682502.962925","","0.000000","","","","","-1.990000","","","","","","","-1.779493","-1.990000","","","","","","","D1 PROFILE","","","","","",""
"62501300000113","Nodes","113","21.000000","33.659638","DDS demands","Known Flow","229473.578598","682625.462958","","0.000000","","","","","-3.579999","","","","","","","-3.201299","-3.579999","","","","","","","D1 PROFILE","","","","","",""
"62501300010798","Nodes","-282","21.000000","33.749219","Default Known Flow Node","Known Flow","229481.328600","682649.212965","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000064","Nodes","64","21.000000","34.301240","DDS demands","Known Flow","229159.578513","682667.962970","","0.000000","","","","","-4.839999","","","","","","","-4.328014","-4.839999","","","","","","","D1 PROFILE","","","","","",""
"62501300000063","Nodes","63","21.000000","34.102350","DDS demands","Known Flow","229125.203504","682561.962941","","0.000000","0.000000","","","","-9.670000","","","","","","","-8.647086","-9.670000","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"62501300000402","Nodes","402","21.000000","35.087579","DDS demands","Known Flow","229213.578528","682547.587937","","0.000000","","","","","-2.959999","","","","","","","-2.646884","-2.959999","","","","","","","D1 PROFILE","","","","","",""
"62501300000401","Nodes","401","21.000000","35.204780","DDS demands","Known Flow","229229.703532","682597.337950","","0.000000","","","","","-11.010000","","","","","","","-9.845337","-11.010000","","","","","","","D1 PROFILE","","","","","",""
"62501300000396","Nodes","396","21.000000","31.460579","Default Known Flow Node","Known Flow","229059.578486","682720.212984","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010812","Nodes","-310","21.000000","31.503648","Default Known Flow Node","Known Flow","229063.203487","682730.712987","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010662","Nodes","-1462931","21.000000","32.123251","Default Known Flow Node","Known Flow","229410.453581","682826.338013","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300000100","Nodes","100","21.000000","32.123251","DDS demands","Known Flow","229411.203581","682828.713013","","0.000000","","","-3.910000","","-17.639999","","","","","","","-19.270393","-21.550000","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"62501300010781","Nodes","-241","21.000000","39.005412","Default Known Flow Node","Known Flow","229321.328557","682551.337938","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"62501300010802","Nodes","-289","21.000000","33.810417","Default Known Flow Node","Known Flow","229494.203604","682674.212971","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
