"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"62502000000076","Nodes","76",21.000000,35.620047,"DDS demands","Known Flow",249685.578808,636902.661361,,0.000000,,,,,-2.119999,,,,,,,-1.895741,-2.119999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000073","Nodes","73,",21.000000,35.522403,"DDS demands","Known Flow",249652.220008,636917.950634,,0.000000,,,,,-2.329999,,,,,,,-2.083527,-2.329999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000077","Nodes","77",21.000000,35.098839,"DDS demands","Known Flow",249654.375000,636847.500000,,0.000000,,,,,-6.969999,,,,,,,-6.232698,-6.969999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000203","Nodes","203",21.000000,35.039176,"DDS demands","Known Flow",249669.750000,636879.875000,,0.000000,,,,,-2.580000,,,,,,,-2.307082,-2.580000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000362","Nodes","362",21.000000,35.799915,"DDS demands","Known Flow",249806.500000,636964.250000,,0.000000,,,,-5.059999,,,,,,,,-4.524742,-5.059999,,"",,,,"C4 PROFILE",,,,,,,
"62502000000103","Nodes","103",21.000000,35.528793,"DDS demands","Known Flow",249502.750000,636741.250000,,0.000000,,,,,-12.669999,,,,,,,-11.329740,-12.669999,,"",,,,,"D1 PROFILE",,,,,,
"625020-169339","Nodes","-169339",21.000000,35.571915,"Default Known Flow Node","Known Flow",249539.250000,636724.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169348","Nodes","-169348",21.000000,36.023872,"Default Known Flow Node","Known Flow",249772.375000,636672.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169351","Nodes","-169351",21.000000,36.023872,"Default Known Flow Node","Known Flow",249785.125000,636673.750000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169354","Nodes","-169354",21.000000,35.687880,"Default Known Flow Node","Known Flow",249811.875000,636554.750000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169357","Nodes","-169357",21.000000,35.687880,"Default Known Flow Node","Known Flow",249823.250000,636566.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169356","Nodes","-169356",21.000000,35.601623,"Default Known Flow Node","Known Flow",249820.500000,636591.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169359","Nodes","-169359",21.000000,35.687880,"Default Known Flow Node","Known Flow",249839.250000,636568.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169361","Nodes","-169361",21.000000,35.445188,"Default Known Flow Node","Known Flow",249847.625000,636623.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169363","Nodes","-169363",21.000000,35.445188,"Default Known Flow Node","Known Flow",249856.000000,636595.500000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-169369","Nodes","-169369",21.000000,34.815384,"Default Known Flow Node","Known Flow",249895.375000,636706.500000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000033","Nodes","33, Galston Parish Church Cross Street(REF:5342)",21.000000,30.922964,"Point Loads","Known Flow",249978.625000,636696.500000,,0.000000,,,,,,,,,-12.740000,,,-11.392336,-12.740000,,"",,,,,,,,,"PL-AF PROFILE",,
"62502000000290","Nodes","290",21.000000,34.080997,"DDS demands","Known Flow",249558.250000,636542.000000,,0.000000,,,,,-13.329999,,,,,,,-11.919924,-13.329999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000291","Nodes","291",21.000000,34.080997,"Default Known Flow Node","Known Flow",249533.500000,636537.500000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-172995","Nodes","-172995",21.000000,36.589402,"Default Known Flow Node","Known Flow",249944.250000,636765.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-172992","Nodes","-172992",21.000000,36.589402,"Default Known Flow Node","Known Flow",249929.000000,636772.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000027","Nodes","27",21.000000,35.330637,"DDS demands","Known Flow",249757.750000,636523.875000,,0.000000,,,,,-26.169999,,,,,,,-23.401681,-26.169999,,"",,,,,"D1 PROFILE",,,,,,
"625020-174585","Nodes","-174585",21.000000,35.330637,"Default Known Flow Node","Known Flow",249773.250000,636504.500000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000367","Nodes","367",21.000000,34.866967,"Default Known Flow Node","Known Flow",249950.750000,636658.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-174591","Nodes","-174591",21.000000,34.823776,"Default Known Flow Node","Known Flow",249934.375000,636680.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-294097","Nodes","-294097",21.000000,36.165633,"Default Known Flow Node","Known Flow",249784.375000,636577.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-294107","Nodes","-294107",21.000000,36.197511,"Default Known Flow Node","Known Flow",249819.750000,636671.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-294105","Nodes","-294105",21.000000,36.198065,"Default Known Flow Node","Known Flow",249816.875000,636669.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000383","Nodes","383",21.000000,36.716285,"DDS demands","Known Flow",249876.625000,636768.750000,,0.000000,,,,,-12.700000,,,,,,,-11.356567,-12.700000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000384","Nodes","384",21.000000,36.213739,"DDS demands","Known Flow",249824.875000,636664.375000,,0.000000,,,,,-0.150000,,,,,,,-0.134132,-0.150000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000388","Nodes","388",21.000000,36.862394,"Default Known Flow Node","Known Flow",249904.250000,636817.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-294109","Nodes","-294109",21.000000,36.818351,"Default Known Flow Node","Known Flow",249916.250000,636843.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000389","Nodes","P14134671, CHAPEL HALL ISEP 2, 29.08 SCMH",22.999998,30.684698,"CSEP Unmatched","Known Flow",249970.209369,636660.499706,,0.000000,,,,,,,,,,-8.220000,,-7.350471,-8.220000,,"",,,,,,,,,,"DC PROFILE",
"62502000000022","Nodes","22",21.000000,36.868982,"DDS demands","Known Flow",249884.375000,636818.500000,,0.000000,0.000000,,,-4.980000,-37.330001,,,,,,,-37.834361,-42.309999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,,,
"625020-294108","Nodes","-294108",21.000000,36.868982,"Default Known Flow Node","Known Flow",249886.250000,636817.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000387","Nodes","387",21.000000,36.165456,"DDS demands","Known Flow",249784.000000,636576.375000,,0.000000,,,,,-10.569999,,,,,,,-9.451883,-10.569999,,"",,,,,"D1 PROFILE",,,,,,
"625020-294104","Nodes","-294104",21.000000,36.198065,"Default Known Flow Node","Known Flow",249815.375000,636670.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-294111","Nodes","-294111",21.000000,36.818351,"Default Known Flow Node","Known Flow",249917.000000,636840.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-159099","Nodes","-159099",21.000000,36.818351,"Default Known Flow Node","Known Flow",249916.500000,636839.500000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000407","Nodes","407",21.000000,35.980791,"Default Known Flow Node","Known Flow",249782.375000,636720.875000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-158643","Nodes","-158643",21.000000,36.188770,"Default Known Flow Node","Known Flow",249813.625000,636644.750000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-158645","Nodes","-158645",21.000000,36.188770,"Default Known Flow Node","Known Flow",249817.125000,636651.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000049","Nodes","49",21.000000,28.712805,"DDS demands","Known Flow",250099.625000,636361.375000,,0.000000,,,,-2.759999,-15.140000,,-2.900000,,,,,-18.599732,-20.800000,,"",,,,"C4 PROFILE","D1 PROFILE",,"DH PROFILE",,,,
"62502000000217","Nodes","217",21.000000,26.888568,"DDS demands","Known Flow",250150.000000,636332.625000,,0.000000,,,,,-13.380000,,,,,,,-11.964636,-13.380000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000201","Nodes","201",21.000000,26.348273,"DDS demands","Known Flow",250468.750000,636165.250000,,0.000000,,,,,-14.829999,,,,,,,-13.261251,-14.829999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000202","Nodes","202",21.000000,25.957664,"DDS demands","Known Flow",250367.750000,636134.500000,,0.000000,,,,,-18.129999,,0.000000,,,,,-16.212169,-18.129999,,"",,,,,"D1 PROFILE",,"DH PROFILE",,,,
"625020-171489","Nodes","-171489",21.000000,31.377271,"Default Known Flow Node","Known Flow",250352.750000,636359.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000321","Nodes","321, ''4129321'','' Cemetery Road'', 9.32",22.999998,25.680451,"CSEP DDS Matched","Known Flow",250056.500000,636343.625000,,0.000000,,,,,,-9.319999,,,,,,-8.334110,-9.319999,,"",,,,,,"DC PROFILE",,,,,
"625020-171470","Nodes","-171470",21.000000,26.035060,"Default Known Flow Node","Known Flow",250065.750000,636409.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-171493","Nodes","-171493",21.000000,31.197764,"Default Known Flow Node","Known Flow",250382.625000,636491.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000222","Nodes","222",21.000000,31.197764,"DDS demands","Known Flow",250382.625000,636488.500000,,0.000000,,-8.779999,,,-18.870000,,,,,,,-24.725124,-27.650001,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,,
"625020-171495","Nodes","-171495",21.000000,27.124791,"Default Known Flow Node","Known Flow",250451.500000,636186.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000151","Nodes","151",21.000000,27.124791,"DDS demands","Known Flow",250450.000000,636188.375000,,0.000000,,,,,-14.900000,,,,,,,-13.323847,-14.900000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000312","Nodes","312",21.000000,25.883030,"DDS demands","Known Flow",250181.750000,636303.000000,,0.000000,,,,,-6.380000,,,,,,,-5.705110,-6.380000,,"",,,,,"",,,,,,
"62502000000353","Nodes","P10125056, THE OLD SCHOOL, 8.68",22.999998,26.507423,"CSEP Unmatched","Known Flow",250048.096520,636454.273040,,0.000000,,,,,,,,,,-8.680000,,-7.761811,-8.680000,,"",,,,,,,,,,"DC PROFILE",
"62502000000313","Nodes","313",21.000000,22.902241,"DDS demands","Known Flow",250262.375000,636250.625000,,0.000000,,,,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000314","Nodes","314",21.000000,22.372174,"DDS demands","Known Flow",250181.250000,636230.750000,,0.000000,,,,,-9.560000,,,,,,,-8.548724,-9.560000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000369","Nodes","369",21.000000,21.775828,"DDS demands","Known Flow",250284.500000,636235.250000,,0.000000,,,,,-12.020000,,,,,,,-10.748499,-12.020000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000315","Nodes","315",21.000000,21.507607,"DDS demands","Known Flow",250239.625000,636194.750000,,0.000000,,,,,-6.000000,,,,,,,-5.365307,-6.000000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000370","Nodes","370",21.000000,21.468083,"Default Known Flow Node","Known Flow",250325.500000,636256.500000,,0.000000,,,,,-10.320000,,,,,,,-9.228329,-10.320000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000311","Nodes","311",21.000000,26.692920,"DDS demands","Known Flow",250230.875000,636287.750000,,0.000000,,,,,-6.579999,,,,,,,-5.883953,-6.579999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000401","Nodes","401",21.000000,28.737693,"Default Known Flow Node","Known Flow",250181.500000,636304.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000352","Nodes","352",21.000000,29.975088,"DDS demands","Known Flow",250154.875000,636457.750000,,0.000000,-6.000000,,,,-10.209999,,,,,,,-14.495271,-16.209999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,
"62502000000371","Nodes","371",21.000000,21.420046,"DDS demands","Known Flow",250301.250000,636294.375000,,0.000000,,,,,-0.999999,,,,,,,-0.894217,-0.999999,,"",,,,,"",,,,,,
"62502000000372","Nodes","372",21.000000,21.465147,"DDS demands","Known Flow",250350.875000,636229.375000,,0.000000,,,,,-1.059999,,,,,,,-0.947870,-1.059999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000070","Nodes","70",21.000000,27.342604,"DDS demands","Known Flow",250387.500000,636251.125000,,0.000000,,,,,-21.979999,,,,,,,-19.654909,-21.979999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000318","Nodes","318",21.000000,31.388392,"DDS demands","Known Flow",250291.750000,636417.625000,,0.000000,,,,,-3.839999,,,,,,,-3.433796,-3.839999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000061","Nodes","61",21.000000,31.392734,"DDS demands","Known Flow",250297.000000,636422.500000,,0.000000,,,,,-5.480000,,,,,,,-4.900314,-5.480000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000228","Nodes","228",21.000000,31.390794,"DDS demands","Known Flow",250222.625000,636461.375000,,0.000000,-15.999999,,,-1.490000,-15.550000,,,,,,,-29.544958,-33.039999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,,,
"62502000000317","Nodes","317",21.000000,31.388669,"DDS demands","Known Flow",250301.625000,636419.000000,,0.000000,,,,,-6.780000,,,,,,,-6.062797,-6.780000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000316","Nodes","316",21.000000,31.224994,"DDS demands","Known Flow",250384.125000,636454.375000,,0.000000,,,,,-15.810000,,,,,,,-14.137584,-15.810000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000060","Nodes","60",21.000000,31.564817,"Default Known Flow Node","Known Flow",250251.250000,636420.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-171483","Nodes","-171483",21.000000,31.564817,"Default Known Flow Node","Known Flow",250241.625000,636382.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000220","Nodes","220",21.000000,26.035636,"DDS demands","Known Flow",250064.625000,636412.000000,,0.000000,,-81.000001,-3.209999,,-2.669999,,,,,,,-77.689654,-86.879996,,"",,"C2 PROFILE","C3  PROFILE",,"D1 PROFILE",,,,,,
"625020-171471","Nodes","-171471",21.000000,25.860016,"Default Known Flow Node","Known Flow",250105.875000,636436.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-171463","Nodes","-171463",21.000000,26.078979,"Default Known Flow Node","Known Flow",250024.000000,636385.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-171486","Nodes","-171486",21.000000,31.388312,"OPR","Known Flow",250297.250000,636412.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000408","Nodes","408",21.000000,25.957664,"Default Known Flow Node","Known Flow",250337.750000,636140.000000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-87612","Nodes","-87612",21.000000,27.342604,"Default Known Flow Node","Known Flow",250384.250000,636252.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-87611","Nodes","-87611",21.000000,30.237792,"Default Known Flow Node","Known Flow",250161.125000,636472.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000398","Nodes","353",21.000000,24.916069,"Default Known Flow Node","Known Flow",250238.125000,636274.500000,,0.000000,,,,,-9.620000,,,,,,,-8.602376,-9.620000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000330","Nodes","330",21.000000,24.218660,"Default Known Flow Node","Known Flow",250421.750000,636066.750000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000172","Nodes","172",21.000000,24.439023,"DDS demands","Known Flow",250567.125000,636036.250000,,0.000000,,,,,-10.819999,,,,,,,-9.675437,-10.819999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000170","Nodes","170",21.000000,25.780943,"DDS demands","Known Flow",250508.375000,636135.000000,,0.000000,,,,,-7.920000,,,,,,,-7.082205,-7.920000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000191","Nodes","191",21.000000,25.337820,"DDS demands","Known Flow",250527.625000,636244.125000,,0.000000,,,,,-7.239999,,,,,,,-6.474137,-7.239999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000190","Nodes","190",21.000000,25.465698,"DDS demands","Known Flow",250559.375000,636192.375000,,0.000000,,,,,-11.839999,,,,,,,-10.587540,-11.839999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000173","Nodes","173",21.000000,23.712830,"DDS demands","Known Flow",250710.750000,636056.375000,,0.000000,,,,,-6.130000,,,,,,,-5.481555,-6.130000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000251","Nodes","251",21.000000,23.801211,"Default Known Flow Node","Known Flow",250746.375000,636053.000000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-173003","Nodes","-173003",21.000000,23.558032,"Default Known Flow Node","Known Flow",250789.250000,636034.000000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-173004","Nodes","-173004",21.000000,23.558032,"Default Known Flow Node","Known Flow",250793.500000,636033.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000204","Nodes","204",21.000000,25.442432,"DDS demands","Known Flow",250596.375000,636197.750000,,0.000000,,,,,-5.440000,,,,,,,-4.864545,-5.440000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000207","Nodes","207",21.000000,25.413455,"DDS demands","Known Flow",250592.500000,636238.375000,,0.000000,,,,,-3.180000,,,,,,,-2.843613,-3.180000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000309","Nodes","309",21.000000,25.445779,"DDS demands","Known Flow",250654.625000,636222.875000,,0.000000,,,,,-9.130000,,,,,,,-8.164209,-9.130000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000310","Nodes","310",21.000000,25.445779,"Default Known Flow Node","Known Flow",250649.250000,636169.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000205","Nodes","205",21.000000,25.436995,"DDS demands","Known Flow",250670.625000,636222.125000,,0.000000,,,,,-2.580000,,,,,,,-2.307082,-2.580000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000206","Nodes","206",21.000000,25.427070,"DDS demands","Known Flow",250747.750000,636211.750000,,0.000000,,,,,-15.120000,,,,,,,-13.520574,-15.120000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000192","Nodes","192",21.000000,25.048901,"DDS demands","Known Flow",250495.875000,636247.750000,,0.000000,,,,,-7.989999,,,,,,,-7.144800,-7.989999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000304","Nodes","304",21.000000,23.558032,"DDS demands","Known Flow",250791.625000,636040.625000,,0.000000,,,,,-9.170000,,,,,,,-8.199978,-9.170000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000068","Nodes","68",21.000000,32.982726,"DDS demands","Known Flow",250578.250000,636480.000000,,0.000000,,,,,-7.430000,,,,,,,-6.644039,-7.430000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000137","Nodes","137",21.000000,32.145743,"DDS demands","Known Flow",250749.750000,636472.875000,,0.000000,,,,,-22.440000,,,,,,,-20.066249,-22.440000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000138","Nodes","138",21.000000,32.063516,"DDS demands","Known Flow",250831.625000,636473.750000,,0.000000,,,,,-12.090000,,,,,,,-10.811094,-12.090000,,"",,,,,"D1 PROFILE",,,,,,
"625020-172570","Nodes","-172570",21.000000,24.854832,"Default Known Flow Node","Known Flow",250592.750000,636078.000000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000171","Nodes","171",21.000000,24.833634,"DDS demands","Known Flow",250596.000000,636077.125000,,0.000000,,,,,-3.819999,,,,,,,-3.415912,-3.819999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000351","Nodes","351",21.000000,23.867851,"Default Known Flow Node","Known Flow",250922.125000,635947.000000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000176","Nodes","176",21.000000,32.535709,"Default Known Flow Node","Known Flow",250535.000000,636493.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000041","Nodes","41",21.000000,34.231638,"DDS demands","Known Flow",250056.375000,636662.625000,,0.000000,-2.339999,,,-2.369999,-5.320000,,,,,,,-8.969005,-10.029999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,,,
"62502000000037","Nodes","37",21.000000,35.033858,"DDS demands","Known Flow",250013.875000,636764.500000,,0.000000,-7.639999,,,,-14.779999,,,,,,,-20.048364,-22.419998,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,
"625020-173000","Nodes","-173000",21.000000,26.760009,"Default Known Flow Node","Known Flow",250025.500000,636497.750000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-172999","Nodes","-172999",21.000000,26.935364,"Default Known Flow Node","Known Flow",250024.500000,636500.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-171484","Nodes","-171484",21.000000,29.016999,"Default Known Flow Node","Known Flow",250277.000000,636731.250000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000332","Nodes","332",21.000000,31.407565,"Default Known Flow Node","Known Flow",250116.500000,636742.625000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000050","Nodes","50",21.000000,31.407565,"DDS demands","Known Flow",250156.625000,636744.750000,,0.000000,,,,,-4.119999,,,,,,,-3.684177,-4.119999,,"",,,,,"D1 PROFILE",,,,,,
"625020-298774","Nodes","-298774",21.000000,34.625751,"Default Known Flow Node","Known Flow",250043.750000,636728.000000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000303","Nodes","303",21.000000,34.625751,"DDS demands","Known Flow",250046.875000,636728.875000,,0.000000,,,,,-10.159999,,,,,,,-9.085253,-10.159999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000056","Nodes",,21.000000,32.257804,"DDS demands","Known Flow",250230.625000,636598.500000,,0.000000,,,,,-0.799999,,,,,,,-0.715374,-0.799999,,"",,,,,"",,,,,,
"625020-172580","Nodes","-172580",21.000000,32.253563,"Default Known Flow Node","Known Flow",250374.125000,636668.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000057","Nodes","57",21.000000,32.152553,"DDS demands","Known Flow",250370.125000,636647.250000,,0.000000,,,,,-3.700000,,,,,,,-3.308606,-3.700000,,"",,,,,"D1 PROFILE",,,,,,
"62502000000221","Nodes","221",21.000000,32.147015,"DDS demands","Known Flow",250372.625000,636615.250000,,0.000000,,,,,-11.069999,,,,,,,-9.898992,-11.069999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000058","Nodes","58",21.000000,31.523265,"DDS demands","Known Flow",250350.500000,636563.375000,,0.000000,,,-1.330000,,-12.210000,,,,,,,-12.107710,-13.540000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,,
"625020-171490","Nodes","-171490",21.000000,31.523265,"Default Known Flow Node","Known Flow",250353.500000,636564.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000227","Nodes","227",21.000000,31.492445,"DDS demands","Known Flow",250156.625000,636709.500000,,0.000000,-0.810000,,,,-15.429999,,,-8.920000,,,,-22.498522,-25.159999,,"","C1 PROFILE",,,,"D1 PROFILE",,,"IA PROFILE",,,
"62502000000247","Nodes","247",21.000000,31.375332,"DDS demands","Known Flow",250252.000000,636750.625000,,0.000000,-2.269999,,,,,,,-12.000000,,,,-12.760490,-14.269999,,"","C1 PROFILE",,,,,,,"IA PROFILE",,,
"62502000000409","Nodes","409",21.000000,31.375332,"Default Known Flow Node","Known Flow",250280.750000,636753.125000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-171474","Nodes","-171474",21.000000,31.492445,"Default Known Flow Node","Known Flow",250156.375000,636708.000000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"625020-171475","Nodes","-171475",21.000000,31.500831,"Default Known Flow Node","Known Flow",250158.000000,636709.375000,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"62502000000040","Nodes","40",21.000000,32.207354,"DDS demands","Known Flow",250153.875000,636657.750000,,0.000000,-3.710000,,,-2.769999,-4.709999,,,,,,,-10.006298,-11.190000,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,,,
"62502000000051","Nodes","51",21.000000,32.152489,"DDS demands","Known Flow",250158.500000,636657.250000,,0.000000,,,,,-0.469999,,,,,,,-0.420282,-0.469999,,"",,,,,"D1 PROFILE",,,,,,
"62502000000302","Nodes","302",21.000000,32.809733,"DDS demands","Known Flow",250118.000000,636659.625000,,0.000000,,,-0.170000,,-5.619999,,,,,,,-5.177521,-5.789999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,,
