"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"62505501462495","Nodes","-1462495",21.000000,70.996987,"DDS demands","Known Flow",220909.575000,671596.710000,,0.000000,,,,,-3.199999,,,,,,-2.861497,-3.199999,,"",,,,,"D1 PROFILE",,,,,
"62505500000093","Nodes","-93",21.000000,43.527763,"Default Known Flow Node","Known Flow",220893.700000,672179.335000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000097","Nodes","-97",21.000000,43.527763,"Default Known Flow Node","Known Flow",220912.700000,672193.710000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505501462498","Nodes","-1462498",21.000000,43.527763,"Default Known Flow Node","Known Flow",220922.075000,672199.710000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505501462509","Nodes","-1462509",21.000000,43.527763,"Default Known Flow Node","Known Flow",220919.700000,672211.710000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000015","Nodes","15, 334496, MAIN STREET CSEP, 57.60",22.999998,36.530466,"CSEP DDS Matched","Known Flow",221016.082297,672315.347153,,0.000000,,,,,,-57.599998,,,,,-51.506948,-57.599998,,"",,,,,,"DC PROFILE",,,,
"62505500000035","Nodes","35, 337281, STATION AVENUE, 15.90",22.999998,35.481783,"CSEP DDS Matched","Known Flow",220673.870774,671919.276351,,0.000000,,,,,,-15.899998,,,,,-14.218063,-15.899998,,"",,,,,,"DC PROFILE",,,,
"62505500000136","Nodes","-12",21.000000,66.470049,"DDS demands","Known Flow",221558.325000,671653.210000,,0.000000,,,,,-3.020000,,,,,,-2.700538,-3.020000,,"",,,,,"D1 PROFILE",,,,,
"62505500000074","Nodes",,21.000000,36.758392,"Default Known Flow Node","Known Flow",220699.654937,671997.449926,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000070","Nodes",,21.000000,37.015308,"DDS demands","Known Flow",220747.075224,671964.789057,,0.000000,,,,,-2.460000,,,,,,-2.199776,-2.460000,,"",,,,,"D1 PROFILE",,,,,
"62505500000071","Nodes",,21.000000,37.281084,"DDS demands","Known Flow",220728.676219,671923.820046,,0.000000,,,,,-3.559999,,,,,,-3.183415,-3.559999,,"",,,,,"D1 PROFILE",,,,,
"62505500000075","Nodes",,21.000000,39.102921,"Default Known Flow Node","Known Flow",220818.115244,672026.471074,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000076","Nodes",,21.000000,36.206465,"DDS demands","Known Flow",220623.658191,672053.822081,,0.000000,,,,,-3.800000,,,,,,-3.398028,-3.800000,,"",,,,,"D1 PROFILE",,,,,
"62505500000077","Nodes",,21.000000,36.205660,"DDS demands","Known Flow",220614.940188,672068.776086,,0.000000,,,,,-1.019999,,,,,,-0.912102,-1.019999,,"",,,,,"D1 PROFILE",,,,,
"62505500000104","Nodes",,21.000000,39.102921,"Default Known Flow Node","Known Flow",220791.576236,672049.585080,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000079","Nodes",,21.000000,65.850121,"Default Known Flow Node","Known Flow",221467.490982,671931.406336,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000127","Nodes",,21.000000,66.121030,"DDS demands","Known Flow",221537.034855,671760.898980,,0.000000,,-10.130000,,,-1.900000,,,,,,-10.757441,-12.030000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,
"62505500000080","Nodes",,21.000000,65.887403,"Default Known Flow Node","Known Flow",221463.950000,671933.585000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000081","Nodes",,21.000000,36.558198,"Default Known Flow Node","Known Flow",221014.836297,672317.041153,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000084","Nodes",,21.000000,70.550422,"Default Known Flow Node","Known Flow",221205.005305,671996.038107,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000086","Nodes",,21.000000,47.064218,"Default Known Flow Node","Known Flow",220918.116628,672225.122726,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000085","Nodes",,21.000000,46.897377,"DDS demands","Known Flow",220907.487268,672243.208133,,0.000000,,,,,-1.700000,,,,,,-1.520170,-1.700000,,"",,,,,"D1 PROFILE",,,,,
"62505500000087","Nodes",,21.000000,73.653191,"Default Known Flow Node","Known Flow",221369.107393,672167.590112,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000078","Nodes",,21.000000,39.230478,"Default Known Flow Node","Known Flow",220835.175248,672023.936073,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000119","Nodes",,21.000000,36.557265,"Default Known Flow Node","Known Flow",221015.554004,672317.591997,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000125","Nodes",,21.000000,70.545227,"Default Known Flow Node","Known Flow",221203.955792,671995.199004,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000134","Nodes",,21.000000,69.458905,"Default Known Flow Node","Known Flow",221607.539463,672551.817770,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000089","Nodes",,21.000000,69.458905,"Default Known Flow Node","Known Flow",221606.076458,672554.835218,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"62505500000377","Nodes","P10124378, MAIN STREET, 7.48",22.999998,36.491967,"CSEP Unmatched","Known Flow",220639.066028,672045.892506,,0.000000,,,,,,,,,-7.479999,,-6.688749,-7.479999,,"",,,,,,,,,"DC PROFILE",
