"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"62101500000185","Nodes","185","21.000000","31.032828","DDS demands","Known Flow","257091.336113","651757.329559","","0.000000","","","","","-3.520000","","","","","-3.147647","-3.520000","","","","","","","D1 PROFILE","","","",""
"62101500000184","Nodes","184","21.000000","30.678819","DDS demands","Known Flow","257057.586103","651737.454553","","0.000000","","","","","-6.749999","","","","","-6.035970","-6.749999","","","","","","","D1 PROFILE","","","",""
"62101500000183","Nodes","183","21.000000","29.934318","DDS demands","Known Flow","257035.711098","651724.704550","","0.000000","","","","","-4.150000","","","","","-3.711004","-4.150000","","","","","","","D1 PROFILE","","","",""
"62101500000147","Nodes","147","21.000000","33.764905","DDS demands","Known Flow","257110.986021","651975.848973","","0.000000","","","","","-3.180000","","","","","-2.843613","-3.180000","","","","","","","D1 PROFILE","","","",""
"62101500000146","Nodes","146","21.000000","34.547475","DDS demands","Known Flow","257139.048783","651999.413317","","0.000000","","","","","-2.460000","","","","","-2.199776","-2.460000","","","","","","","D1 PROFILE","","","",""
"62101500000148","Nodes","148","21.000000","32.923386","DDS demands","Known Flow","257079.815617","651949.846056","","0.000000","","","","","-3.700000","","","","","-3.308606","-3.700000","","","","","","","D1 PROFILE","","","",""
"62101500000149","Nodes","149","21.000000","33.087712","DDS demands","Known Flow","257042.237628","651917.750901","","0.000000","","","","","-1.049999","","","","","-0.938928","-1.049999","","","","","","","D1 PROFILE","","","",""
"62101500000424","Nodes","424","21.000000","34.615436","DDS demands","Known Flow","257092.973682","651959.688609","","0.000000","","","","","-2.669999","","","","","-2.387561","-2.669999","","","","","","","D1 PROFILE","","","",""
"62101500000423","Nodes","423","21.000000","31.941418","DDS demands","Known Flow","257038.226431","651915.217379","","0.000000","","","","","-1.080000","","","","","-0.965755","-1.080000","","","","","","","D1 PROFILE","","","",""
"62101500001475","Nodes","1475","21.000000","36.985534","Default Known Flow Node","Known Flow","257424.836203","651952.579612","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000271","Nodes","271","21.000000","33.623657","DDS demands","Known Flow","257464.836214","651977.954619","","0.000000","","","","","-3.670000","","","","","-3.281779","-3.670000","","","","","","","D1 PROFILE","","","",""
"62101500000272","Nodes","272","21.000000","31.426576","DDS demands","Known Flow","257493.961222","651997.204624","","0.000000","","","","","-4.900000","","","","","-4.381668","-4.900000","","","","","","","D1 PROFILE","","","",""
"62101500000436","Nodes","436","21.000000","33.667900","Default Known Flow Node","Known Flow","257452.336211","651951.454611","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000203","Nodes","203","21.000000","33.655874","Default Known Flow Node","Known Flow","257520.461229","651826.454577","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000236","Nodes","236","21.000000","24.390178","DDS demands","Known Flow","257515.336228","651554.454503","","0.000000","","","","","-1.420000","","","","","-1.269789","-1.420000","","","","","","","D1 PROFILE","","","",""
"62101500000263","Nodes","263","21.000000","27.272433","Default Known Flow Node","Known Flow","257670.461270","651646.204528","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000262","Nodes","262","21.000000","27.272433","DDS demands","Known Flow","257653.836266","651670.204535","","0.000000","","","","","-2.400000","","","","","-2.146123","-2.400000","","","","","","","D1 PROFILE","","","",""
"62101500000216","Nodes","216","21.000000","21.714229","DDS demands","Known Flow","257500.711224","651710.204546","","0.000000","","","","","-3.749999","","","","","-3.353317","-3.749999","","","","","","","D1 PROFILE","","","",""
"62101500000261","Nodes","261","21.000000","25.961562","DDS demands","Known Flow","257711.086281","651674.079536","","0.000000","","","","","-1.659999","","","","","-1.484401","-1.659999","","","","","","","D1 PROFILE","","","",""
"62101500000260","Nodes","260","21.000000","25.878022","DDS demands","Known Flow","257698.586278","651701.329543","","0.000000","","","","","-1.760000","","","","","-1.573823","-1.760000","","","","","","","D1 PROFILE","","","",""
"62101500000265","Nodes","265","21.000000","23.754824","DDS demands","Known Flow","257756.336294","651747.329556","","0.000000","","","","","-9.819999","","","","","-8.781219","-9.819999","","","","","","","D1 PROFILE","","","",""
"62101500000266","Nodes","266","21.000000","23.667173","DDS demands","Known Flow","257727.836286","651735.829553","","0.000000","","","","","-0.639999","","","","","-0.572299","-0.639999","","","","","","","D1 PROFILE","","","",""
"62101500000238","Nodes","238","21.000000","24.531263","DDS demands","Known Flow","257547.586237","651555.704504","","0.000000","","","","","-7.719999","","","","","-6.903361","-7.719999","","","","","","","D1 PROFILE","","","",""
"62101500000239","Nodes","239","21.000000","24.699300","DDS demands","Known Flow","257574.961244","651564.704506","","0.000000","","","","","-3.450000","","","","","-3.085051","-3.450000","","","","","","","D1 PROFILE","","","",""
"62101500000240","Nodes","240","21.000000","24.970128","DDS demands","Known Flow","257598.211251","651576.579509","","0.000000","","","","","-1.729999","","","","","-1.546996","-1.729999","","","","","","","D1 PROFILE","","","",""
"62101500000221","Nodes","221","21.000000","23.850268","DDS demands","Known Flow","257576.961245","651606.829518","","0.000000","","","","","-6.639999","","","","","-5.937606","-6.639999","","","","","","","D1 PROFILE","","","",""
"62101500000211","Nodes","211","21.000000","25.376315","DDS demands","Known Flow","257627.461259","651604.829517","","0.000000","","","","","-8.260000","","","","","-7.386240","-8.260000","","","","","","","D1 PROFILE","","","",""
"62101500000212","Nodes","212","21.000000","25.970225","DDS demands","Known Flow","257646.086264","651639.329527","","0.000000","","","","","-5.330000","","","","","-4.766181","-5.330000","","","","","","","D1 PROFILE","","","",""
"62101500000210","Nodes","210","21.000000","26.412662","DDS demands","Known Flow","257639.211262","651660.329532","","0.000000","","","","","-1.830000","","","","","-1.636418","-1.830000","","","","","","","D1 PROFILE","","","",""
"62101500000209","Nodes","209","21.000000","27.061171","DDS demands","Known Flow","257620.961257","651686.204539","","0.000000","","","","","-3.660000","","","","","-3.272837","-3.660000","","","","","","","D1 PROFILE","","","",""
"62101500000220","Nodes","220","21.000000","23.241304","DDS demands","Known Flow","257561.711241","651629.454524","","0.000000","","","","","-5.789999","","","","","-5.177521","-5.789999","","","","","","","D1 PROFILE","","","",""
"62101500000219","Nodes","219","21.000000","22.674130","DDS demands","Known Flow","257546.586237","651650.579530","","0.000000","","","","","-3.190000","","","","","-2.852555","-3.190000","","","","","","","D1 PROFILE","","","",""
"62101500000218","Nodes","218","21.000000","22.381350","DDS demands","Known Flow","257533.586233","651668.954535","","0.000000","","","","","-3.339999","","","","","-2.986687","-3.339999","","","","","","","D1 PROFILE","","","",""
"62101500000243","Nodes","243","21.000000","22.637676","DDS demands","Known Flow","257525.461231","651635.329525","","0.000000","","","","","-1.890000","","","","","-1.690071","-1.890000","","","","","","","D1 PROFILE","","","",""
"62101500000242","Nodes","242","21.000000","22.877989","DDS demands","Known Flow","257500.836224","651622.329522","","0.000000","","","","","-4.119999","","","","","-3.684177","-4.119999","","","","","","","D1 PROFILE","","","",""
"62101500000241","Nodes","241","21.000000","22.869617","DDS demands","Known Flow","257512.086227","651611.454519","","0.000000","","","","","-6.249999","","","","","-5.588861","-6.249999","","","","","","","D1 PROFILE","","","",""
"62101500000217","Nodes","217","21.000000","22.011378","DDS demands","Known Flow","257517.336229","651692.454541","","0.000000","","","","","-6.040000","","","","","-5.401076","-6.040000","","","","","","","D1 PROFILE","","","",""
"62101500000258","Nodes","258","21.000000","27.151253","DDS demands","Known Flow","257635.711261","651696.579542","","0.000000","","","","","-2.730000","","","","","-2.441214","-2.730000","","","","","","","D1 PROFILE","","","",""
"62101500000208","Nodes","208","21.000000","27.755865","DDS demands","Known Flow","257604.711252","651713.954547","","0.000000","","","","","-2.329999","","","","","-2.083527","-2.329999","","","","","","","D1 PROFILE","","","",""
"62101500000246","Nodes","246","21.000000","27.385377","DDS demands","Known Flow","257617.836256","651723.079549","","0.000000","","","","","-0.540000","","","","","-0.482877","-0.540000","","","","","","","D1 PROFILE","","","",""
"62101500000205","Nodes","205","21.000000","32.089518","Default Known Flow Node","Known Flow","257539.711235","651800.579570","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000248","Nodes","248","21.000000","26.032746","Default Known Flow Node","Known Flow","257667.211269","651745.204555","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000247","Nodes","247","21.000000","26.323256","DDS demands","Known Flow","257651.086265","651746.079556","","0.000000","","","","","-2.769999","","","","","-2.476983","-2.769999","","","","","","","D1 PROFILE","","","",""
"62101500000249","Nodes","249","21.000000","25.332743","DDS demands","Known Flow","257703.961279","651754.454558","","0.000000","","","","","-4.600000","","","","","-4.113402","-4.600000","","","","","","","D1 PROFILE","","","",""
"62101500000259","Nodes","259","21.000000","25.858438","DDS demands","Known Flow","257681.086273","651726.204550","","0.000000","","","","","-4.519999","","","","","-4.041864","-4.519999","","","","","","","D1 PROFILE","","","",""
"62101500000250","Nodes","250","21.000000","24.798183","DDS demands","Known Flow","257736.086288","651776.704564","","0.000000","","","","","-6.199999","","","","","-5.544150","-6.199999","","","","","","","D1 PROFILE","","","",""
"62101500000251","Nodes","251","21.000000","24.600374","Default Known Flow Node","Known Flow","257751.211292","651793.454568","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000252","Nodes","252","21.000000","24.253189","DDS demands","Known Flow","257766.836296","651818.204575","","0.000000","","","","","-4.010000","","","","","-3.585814","-4.010000","","","","","","","D1 PROFILE","","","",""
"62101500000264","Nodes","264","21.000000","24.211834","DDS demands","Known Flow","257764.711296","651774.329563","","0.000000","","","","","-3.029999","","","","","-2.709480","-3.029999","","","","","","","D1 PROFILE","","","",""
"62101500000267","Nodes","267","21.000000","23.623455","DDS demands","Known Flow","257739.586289","651719.579548","","0.000000","","","","","-5.889999","","","","","-5.266943","-5.889999","","","","","","","D1 PROFILE","","","",""
"62101500000253","Nodes","253","21.000000","23.914423","DDS demands","Known Flow","257742.836290","651851.079584","","0.000000","","","","","-5.339999","","","","","-4.775123","-5.339999","","","","","","","D1 PROFILE","","","",""
"62101500000254","Nodes","254","21.000000","23.864452","DDS demands","Known Flow","257721.586284","651880.079592","","0.000000","","","","","-1.820000","","","","","-1.627476","-1.820000","","","","","","","D1 PROFILE","","","",""
"62101500000255","Nodes","255","21.000000","23.851122","DDS demands","Known Flow","257692.461276","651874.329590","","0.000000","","","","","-0.569999","","","","","-0.509704","-0.569999","","","","","","","D1 PROFILE","","","",""
"62101500000256","Nodes","256","21.000000","23.847884","DDS demands","Known Flow","257669.586270","651905.579599","","0.000000","","","","","-2.880000","","","","","-2.575347","-2.880000","","","","","","","D1 PROFILE","","","",""
"62101500000257","Nodes","257","21.000000","23.756072","DDS demands","Known Flow","257682.086273","651914.579601","","0.000000","","","","","-1.330000","","","","","-1.189309","-1.330000","","","","","","","D1 PROFILE","","","",""
"62101500001494","Nodes","1494","21.000000","32.271176","Default Known Flow Node","Known Flow","257537.099839","651804.089693","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000432","Nodes","432","21.000000","31.686810","DDS demands","Known Flow","257502.711225","651788.579567","","0.000000","","","-18.340000","","","","","","","-16.399957","-18.340000","","","","","C3 PROFILE","","","","","",""
"62101500001496","Nodes","1496, P14134131,CHEAPSIDE STREET, SCH 8.03","22.999998","25.432581","CSEP Unmatched","Known Flow","257632.438923","652001.663466","","0.000000","","","","","","","","","-8.029999","-7.180569","-8.029999","","","","","","","","","","","PL-DC PROFILE"
"62101500000433","Nodes","433","21.000000","25.334136","DDS demands","Known Flow","257646.961264","651980.704619","","0.000000","-7.050000","","","","","","","","","-6.304236","-7.050000","","","C1 PROFILE","","","","","","","",""
"62101500000096","Nodes","96","21.000000","31.897725","DDS demands","Known Flow","256703.711007","652014.829629","","0.000000","","","","","-1.259999","","","","","-1.126714","-1.259999","","","","","","","D1 PROFILE","","","",""
"62101500000121","Nodes","121","21.000000","31.950922","DDS demands","Known Flow","256798.836033","652013.079628","","0.000000","","","","","-5.850000","","","","","-5.231174","-5.850000","","","","","","","D1 PROFILE","","","",""
"62101500000085","Nodes","85","21.000000","33.180837","Default Known Flow Node","Known Flow","256930.336069","652013.079628","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000092","Nodes","92","21.000000","31.947416","DDS demands","Known Flow","256706.586008","652019.329630","","0.000000","","","","","-0.379999","","","","","-0.339802","-0.379999","","","","","","","D1 PROFILE","","","",""
"62101500000054","Nodes","54","21.000000","34.863803","DDS demands","Known Flow","256844.211045","652289.579703","","0.000000","","","","","-2.190000","","","","","-1.958337","-2.190000","","","","","","","D1 PROFILE","","","",""
"62101500000056","Nodes","56","21.000000","33.210581","DDS demands","Known Flow","256884.586056","652282.454702","","0.000000","","","","","-7.860000","","","","","-7.028552","-7.860000","","","","","","","D1 PROFILE","","","",""
"62101500001479","Nodes","1479","21.000000","33.236272","Default Known Flow Node","Known Flow","256935.711070","652095.829651","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000081","Nodes","81","21.000000","33.236272","DDS demands","Known Flow","256933.086070","652092.704650","","0.000000","","","","","-2.049999","","","","","-1.833146","-2.049999","","","","","","","D1 PROFILE","","","",""
"62101500000074","Nodes","74","21.000000","33.427847","DDS demands","Known Flow","256918.086066","652052.579639","","0.000000","","","","","-2.369999","","","","","-2.119296","-2.369999","","","","","","","D1 PROFILE","","","",""
"62101500000073","Nodes","73","21.000000","33.427847","Default Known Flow Node","Known Flow","256913.211064","652066.579643","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000075","Nodes","75","21.000000","33.322777","DDS demands","Known Flow","256926.461068","652026.579632","","0.000000","","","","","-2.880000","","","","","-2.575347","-2.880000","","","","","","","D1 PROFILE","","","",""
"62101500000083","Nodes","83","21.000000","33.160193","DDS demands","Known Flow","256951.461075","652033.579634","","0.000000","","","","","-0.899999","","","","","-0.804796","-0.899999","","","","","","","D1 PROFILE","","","",""
"62101500000084","Nodes","84","21.000000","33.192050","DDS demands","Known Flow","256960.461077","652021.954631","","0.000000","","","","","-3.299999","","","","","-2.950918","-3.299999","","","","","","","D1 PROFILE","","","",""
"62101500000082","Nodes","82","21.000000","33.187287","DDS demands","Known Flow","256944.961073","652054.579640","","0.000000","","","","","-4.960000","","","","","-4.435321","-4.960000","","","","","","","D1 PROFILE","","","",""
"62101500000077","Nodes","77","21.000000","33.488825","Default Known Flow Node","Known Flow","256914.586065","652075.704645","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000079","Nodes","79","21.000000","34.688685","DDS demands","Known Flow","256908.586063","652121.079658","","0.000000","","","","","-4.340000","","","","","-3.880905","-4.340000","","","","","","","D1 PROFILE","","","",""
"62101500000078","Nodes","78","21.000000","34.687505","DDS demands","Known Flow","256915.836065","652091.204649","","0.000000","","","","","-0.730000","","","","","-0.652779","-0.730000","","","","","","","D1 PROFILE","","","",""
"62101500000076","Nodes","76","21.000000","33.521492","DDS demands","Known Flow","256894.836059","652056.704640","","0.000000","","","","","-3.150000","","","","","-2.816786","-3.150000","","","","","","","D1 PROFILE","","","",""
"62101500000070","Nodes","70","21.000000","33.678659","Default Known Flow Node","Known Flow","256864.711051","652035.204634","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000069","Nodes","69","21.000000","34.083487","Default Known Flow Node","Known Flow","256829.086041","652035.579634","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000071","Nodes","71","21.000000","33.453069","DDS demands","Known Flow","256874.461054","652021.204630","","0.000000","","","","","-2.650000","","","","","-2.369677","-2.650000","","","","","","","D1 PROFILE","","","",""
"62101500000072","Nodes","72","21.000000","33.480569","DDS demands","Known Flow","256894.086059","652035.454634","","0.000000","","","","","-2.939999","","","","","-2.629000","-2.939999","","","","","","","D1 PROFILE","","","",""
"62101500000366","Nodes","366","21.000000","33.341200","DDS demands","Known Flow","256870.711053","652012.829628","","0.000000","","","","","-8.310000","","","","","-7.430950","-8.310000","","","","","","","D1 PROFILE","","","",""
"62101500000068","Nodes","68","21.000000","34.224147","Default Known Flow Node","Known Flow","256820.711039","652037.204635","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000065","Nodes","65","21.000000","34.673027","DDS demands","Known Flow","256839.211044","652141.954663","","0.000000","","","","","-4.889999","","","","","-4.372725","-4.889999","","","","","","","D1 PROFILE","","","",""
"62101500000063","Nodes","63","21.000000","34.876054","DDS demands","Known Flow","256854.211048","652175.454672","","0.000000","","","","","-2.119999","","","","","-1.895741","-2.119999","","","","","","","D1 PROFILE","","","",""
"62101500000088","Nodes","88","21.000000","33.370522","DDS demands","Known Flow","256791.336031","652044.579637","","0.000000","","","","","-1.549999","","","","","-1.386037","-1.549999","","","","","","","D1 PROFILE","","","",""
"62101500000089","Nodes","89","21.000000","32.657207","Default Known Flow Node","Known Flow","256748.461019","652053.954639","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000090","Nodes","90","21.000000","32.203740","DDS demands","Known Flow","256746.336019","652088.829649","","0.000000","","","","","-8.669999","","","","","-7.752868","-8.669999","","","","","","","D1 PROFILE","","","",""
"62101500000091","Nodes","91","21.000000","32.135484","DDS demands","Known Flow","256750.836020","652117.829657","","0.000000","","","","","-6.130000","","","","","-5.481555","-6.130000","","","","","","","D1 PROFILE","","","",""
"62101500000094","Nodes","94","21.000000","30.879162","DDS demands","Known Flow","256667.585997","652074.079645","","0.000000","","","","","-7.519999","","","","","-6.724518","-7.519999","","","","","","","D1 PROFILE","","","",""
"62101500000095","Nodes","95","21.000000","30.739536","DDS demands","Known Flow","256663.835996","652116.204656","","0.000000","","","","","-4.070000","","","","","-3.639466","-4.070000","","","","","","","D1 PROFILE","","","",""
"62101500000093","Nodes","93","21.000000","31.171520","DDS demands","Known Flow","256677.961000","652039.454635","","0.000000","","","","","-8.550000","","","","","-7.645563","-8.550000","","","","","","","D1 PROFILE","","","",""
"62101500000367","Nodes","367","21.000000","32.322937","Default Known Flow Node","Known Flow","256724.086013","652045.829637","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000080","Nodes","Logger 10075, 32 Quarry Lane","21.000000","29.013138","Val Log Cath","Known Flow","256882.336056","651870.329589","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000064","Nodes","64","21.000000","34.824943","Default Known Flow Node","Known Flow","256871.461053","652150.829666","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000062","Nodes","62","21.000000","35.025043","Default Known Flow Node","Known Flow","256842.961045","652198.329679","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000061","Nodes","61","21.000000","34.944910","Default Known Flow Node","Known Flow","256834.961043","652236.829689","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000059","Nodes","59","21.000000","31.550304","DDS demands","Known Flow","256943.461072","652190.829677","","0.000000","","","","","-3.810000","","","","","-3.406970","-3.810000","","","","","","","D1 PROFILE","","","",""
"62101500000060","Nodes","60","21.000000","31.588854","DDS demands","Known Flow","256938.586071","652168.079670","","0.000000","","","","","-5.889999","","","","","-5.266943","-5.889999","","","","","","","D1 PROFILE","","","",""
"62101500000058","Nodes","58","21.000000","31.698792","DDS demands","Known Flow","256941.336072","652220.079685","","0.000000","","","","","-9.520000","","","","","-8.512955","-9.520000","","","","","","","D1 PROFILE","","","",""
"62101500000057","Nodes","57","21.000000","32.428097","DDS demands","Known Flow","256919.086066","652261.204696","","0.000000","","","","","-5.789999","","","","","-5.177521","-5.789999","","","","","","","D1 PROFILE","","","",""
"62101500000043","Nodes","43","21.000000","37.519210","DDS demands","Known Flow","256939.461071","652426.829741","","0.000000","","","","","-8.529999","","","","","-7.627678","-8.529999","","","","","","","D1 PROFILE","","","",""
"62101500000042","Nodes","42","21.000000","38.779159","DDS demands","Known Flow","256982.836083","652432.329742","","0.000000","","","","","-9.779999","","","","","-8.745450","-9.779999","","","","","","","D1 PROFILE","","","",""
"62101500000045","Nodes","45","21.000000","36.564678","DDS demands","Known Flow","256916.787683","652392.848830","","0.000000","","","","","-3.059999","","","","","-2.736306","-3.059999","","","","","","","D1 PROFILE","","","",""
"62101500000046","Nodes","46","21.000000","37.564942","DDS demands","Known Flow","256954.461075","652376.829727","","0.000000","","","","","-8.779999","","","","","-7.851233","-8.779999","","","","","","","D1 PROFILE","","","",""
"62101500000049","Nodes","49","21.000000","35.965771","DDS demands","Known Flow","256909.211063","652364.329724","","0.000000","","","","","-2.559999","","","","","-2.289197","-2.559999","","","","","","","D1 PROFILE","","","",""
"62101500001478","Nodes","1478","21.000000","36.466919","Default Known Flow Node","Known Flow","256916.336065","652391.704731","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000400","Nodes","400","21.000000","35.840227","DDS demands","Known Flow","256900.336061","652364.204724","","0.000000","","","","","-2.509999","","","","","-2.244486","-2.509999","","","","","","","D1 PROFILE","","","",""
"62101500000401","Nodes","401","21.000000","35.298286","DDS demands","Known Flow","256900.086061","652337.704717","","0.000000","","","","","-2.859999","","","","","-2.557463","-2.859999","","","","","","","D1 PROFILE","","","",""
"62101500000402","Nodes","402","21.000000","35.326124","DDS demands","Known Flow","256955.211076","652281.829701","","0.000000","","","","","-2.309999","","","","","-2.065643","-2.309999","","","","","","","D1 PROFILE","","","",""
"62101500000403","Nodes","403","21.000000","35.119675","Default Known Flow Node","Known Flow","256987.211084","652255.204694","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000053","Nodes","53","21.000000","34.994509","Default Known Flow Node","Known Flow","256848.961047","652306.454708","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000055","Nodes","55","21.000000","35.118240","Default Known Flow Node","Known Flow","256836.711043","652265.954697","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000052","Nodes","52","21.000000","34.980290","Default Known Flow Node","Known Flow","256869.336052","652335.704716","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000047","Nodes","47","21.000000","38.690576","DDS demands","Known Flow","256990.211085","652354.204721","","0.000000","","","","","-5.760000","","","","","-5.150695","-5.760000","","","","","","","D1 PROFILE","","","",""
"62101500000426","Nodes","426","21.000000","37.456859","DDS demands","Known Flow","257182.463772","652034.223088","","0.000000","","","","","-1.549999","","","","","-1.386037","-1.549999","","","","","","","D1 PROFILE","","","",""
"62101500000404","Nodes","404","21.000000","35.099221","DDS demands","Known Flow","257000.961088","652218.079684","","0.000000","","","","","-3.970000","","","","","-3.550045","-3.970000","","","","","","","D1 PROFILE","","","",""
"62101500000041","Nodes","41","21.000000","40.196332","DDS demands","Known Flow","257016.586092","652418.329739","","0.000000","","","","","-5.960000","","","","","-5.329538","-5.960000","","","","","","","D1 PROFILE","","","",""
"62101500000048","Nodes","48","21.000000","39.457480","DDS demands","Known Flow","257015.211092","652336.454716","","0.000000","","","","","-2.300000","","","","","-2.056701","-2.300000","","","","","","","D1 PROFILE","","","",""
"62101500000362","Nodes","362","21.000000","30.035595","DDS demands","Known Flow","257422.711203","652182.704674","","0.000000","","","","","-3.229999","","","","","-2.888323","-3.229999","","","","","","","D1 PROFILE","","","",""
"62101500000361","Nodes","361","21.000000","29.691505","DDS demands","Known Flow","257451.211211","652189.829676","","0.000000","","","","","-4.539999","","","","","-4.059749","-4.539999","","","","","","","D1 PROFILE","","","",""
"62101500000410","Nodes","410","21.000000","34.902495","Default Known Flow Node","Known Flow","257011.211091","652157.579668","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000411","Nodes","411","21.000000","34.667056","DDS demands","Known Flow","257015.711092","652115.704656","","0.000000","","","","","-6.969999","","","","","-6.232698","-6.969999","","","","","","","D1 PROFILE","","","",""
"62101500000039","Nodes","39","21.000000","42.782086","DDS demands","Known Flow","257086.961111","652449.579747","","0.000000","","","","","-6.939999","","","","","-6.205872","-6.939999","","","","","","","D1 PROFILE","","","",""
"62101500000040","Nodes","40","21.000000","41.535177","DDS demands","Known Flow","257057.586103","652419.829739","","0.000000","","","","","-6.449999","","","","","-5.767705","-6.449999","","","","","","","D1 PROFILE","","","",""
"62101500001487","Nodes","1487","21.000000","40.463719","Default Known Flow Node","Known Flow","257364.586187","652187.704676","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000419","Nodes","419","21.000000","40.463719","Default Known Flow Node","Known Flow","257368.836188","652181.454674","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500000358","Nodes","358","21.000000","29.703090","DDS demands","Known Flow","257473.836217","652229.704687","","0.000000","","","","","-7.459999","","","","","-6.670865","-7.459999","","","","","","","D1 PROFILE","","","",""
"62101500000357","Nodes","357","21.000000","29.831994","DDS demands","Known Flow","257453.461211","652261.704696","","0.000000","","","","","-5.980000","","","","","-5.347423","-5.980000","","","","","","","D1 PROFILE","","","",""
"62101500000359","Nodes","359","21.000000","29.647760","DDS demands","Known Flow","257457.961212","652219.079684","","0.000000","","","","","-2.840000","","","","","-2.539578","-2.840000","","","","","","","D1 PROFILE","","","",""
"62101500000363","Nodes","363","21.000000","30.209324","DDS demands","Known Flow","257407.586199","652206.204681","","0.000000","","","","","-6.190000","","","","","-5.535208","-6.190000","","","","","","","D1 PROFILE","","","",""
"62101500000360","Nodes","360","21.000000","29.676086","DDS demands","Known Flow","257469.086215","652201.329679","","0.000000","","","","","-0.600000","","","","","-0.536530","-0.600000","","","","","","","D1 PROFILE","","","",""
"62101500000364","Nodes","364","21.000000","30.538258","DDS demands","Known Flow","257394.086195","652230.454687","","0.000000","","","","","-6.619999","","","","","-5.919722","-6.619999","","","","","","","D1 PROFILE","","","",""
"62101500000355","Nodes","355","21.000000","30.993774","DDS demands","Known Flow","257394.086195","652249.704693","","0.000000","","","","","-4.079999","","","","","-3.648408","-4.079999","","","","","","","D1 PROFILE","","","",""
"62101500000354","Nodes","354","21.000000","31.408915","DDS demands","Known Flow","257378.711191","652273.079699","","0.000000","","","","","-2.069999","","","","","-1.851031","-2.069999","","","","","","","D1 PROFILE","","","",""
"62101500001485","Nodes","1485","21.000000","40.507449","Default Known Flow Node","Known Flow","257357.086185","652173.079672","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"62101500001483","Nodes","1483","21.000000","40.507449","Default Known Flow Node","Known Flow","257348.961183","652134.329661","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
