"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(D1)"
"62101800001028","Nodes",,0.000000,49.802462,"DDS demands","Known Flow",257107.484624,653965.601499,,0.000000,-4.760000,-4.256477,-4.760000,,"","D1 PROFILE"
"62101800001026","Nodes",,0.000000,55.597046,"DDS demands","Known Flow",257141.760177,654166.786378,,0.000000,-12.610000,-11.276088,-12.610000,,"","D1 PROFILE"
"62101800001025","Nodes",,21.000000,72.698343,"DDS demands","Known Flow",257127.845000,653847.700000,,0.000000,-3.629999,-3.246011,-3.629999,,"","D1 PROFILE"
"62101800001024","Nodes",,21.000000,72.697529,"DDS demands","Known Flow",257127.720000,653850.450000,,0.000000,-2.099999,-1.877857,-2.099999,,"","D1 PROFILE"
"62101800000020","Nodes","RIVERSIDE RD RRI",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",257118.595000,653848.200000,,999998.967025,,81.946117,91.639994,,"",
"62101800001022","Nodes",,0.000000,41.077935,"DDS demands","Known Flow",257170.844497,653930.402989,,0.000000,-15.120000,-13.520574,-15.120000,,"","D1 PROFILE"
"62101800001027","Nodes",,0.000000,74.346792,"DDS demands","Known Flow",257025.258293,654515.687674,,0.000000,-3.059999,-2.736306,-3.059999,,"","D1 PROFILE"
"62101800001034","Nodes",,0.000000,61.460119,"DDS demands","Known Flow",257135.437554,653796.160902,,0.000000,-8.790000,-7.860175,-8.790000,,"","D1 PROFILE"
"62101800001023","Nodes",,0.000000,25.654514,"DDS demands","Known Flow",257269.728412,654066.374038,,0.000000,-15.649999,-13.994510,-15.649999,,"","D1 PROFILE"
"62101800001029","Nodes",,0.000000,50.659958,"DDS demands","Known Flow",257184.440859,654064.585652,,0.000000,-6.829999,-6.107508,-6.829999,,"","D1 PROFILE"
"62101800001030","Nodes",,0.000000,28.705030,"DDS demands","Known Flow",257328.039887,654035.125141,,0.000000,-15.989999,-14.298544,-15.989999,,"","D1 PROFILE"
"62101800001031","Nodes",,0.000000,30.539767,"DDS demands","Known Flow",257296.893368,653985.480641,,0.000000,-5.339999,-4.775123,-5.339999,,"","D1 PROFILE"
"62101800001032","Nodes",,0.000000,36.992257,"DDS demands","Known Flow",257234.573496,653888.922228,,0.000000,-11.779999,-10.533886,-11.779999,,"","D1 PROFILE"
"62101800001033","Nodes",,0.000000,48.940430,"DDS demands","Known Flow",257195.400937,653808.551256,,0.000000,-7.989999,-7.144800,-7.989999,,"","D1 PROFILE"
"62101800001036","Nodes",,0.000000,74.668886,"DDS demands","Known Flow",257002.633462,654511.607315,,0.000000,-1.630000,-1.457575,-1.630000,,"","D1 PROFILE"
"62101800001035","Nodes",,0.000000,29.189976,"DDS demands","Known Flow",257238.976807,654017.973558,,0.000000,-11.010000,-9.845339,-11.010000,,"","D1 PROFILE"
"62101800001037","Nodes",,0.000000,74.264666,"DDS demands","Known Flow",257043.065690,654532.932775,,0.000000,-4.380000,-3.916674,-4.380000,,"","D1 PROFILE"
"62101800001039","Nodes",,0.000000,50.083814,"DDS demands","Known Flow",257155.205629,654022.208439,,0.000000,-6.800000,-6.080681,-6.800000,,"","D1 PROFILE"
"62101800001038","Nodes",,0.000000,32.455239,"DDS demands","Known Flow",257270.418933,653943.163589,,0.000000,-12.989999,-11.615890,-12.989999,,"","D1 PROFILE"
"62101800001040","Nodes",,0.000000,23.940161,"DDS demands","Known Flow",257263.129980,654117.111913,,0.000000,-8.760000,-7.833349,-8.760000,,"","D1 PROFILE"
"62101800000015","Nodes",,21.000000,74.946283,"Default Known Flow Node","Known Flow",256994.619989,654513.014958,,0.000000,,0.000000,0.000000,,"",
"62101800000016","Nodes",,21.000000,74.827648,"Default Known Flow Node","Known Flow",257118.970000,653847.575000,,0.000000,,0.000000,0.000000,,"",
