"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"62501700000359","Nodes","359","21.000000","30.625096","Default Known Flow Node","Known Flow","230558.963894","610374.971298","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001007","Nodes","Logger 10246, 38 Ladywell Road","21.000000","32.881238","Val Log Cath","Known Flow","230030.157730","609732.567834","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001001","Nodes","1001","21.000000","30.563613","Default Known Flow Node","Known Flow","229781.419046","610380.935811","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011848","Nodes","-347","21.000000","23.230982","Default Known Flow Node","Known Flow","229995.687096","610432.352410","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001002","Nodes","1002","21.000000","25.163592","DDS demands","Known Flow","229384.106381","609986.942730","","0.000000","","","","","","-9.379999","","","","","-8.387763","-9.379999","","","","","","","","D1 PROFILE","","","",""
"62501700011811","Nodes","-190","21.000000","25.168153","Default Known Flow Node","Known Flow","229392.334642","609986.161506","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000117","Nodes","117","21.000000","31.742448","DDS demands","Known Flow","229909.418082","609451.168287","","0.000000","","","","","","-4.010000","","","","","-3.585814","-4.010000","","","","","","","","D1 PROFILE","","","",""
"62501700011787","Nodes","-1462633","21.000000","30.656833","Default Known Flow Node","Known Flow","229789.326271","609389.575366","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011815","Nodes","-21","21.000000","30.656177","Default Known Flow Node","Known Flow","229795.370368","609399.322889","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000116","Nodes","116","21.000000","31.804639","DDS demands","Known Flow","229887.206711","609472.920053","","0.000000","","","","","","-4.289999","","","","","-3.836194","-4.289999","","","","","","","","D1 PROFILE","","","",""
"62501700011833","Nodes","-29","21.000000","31.462833","Default Known Flow Node","Known Flow","229961.450673","609438.348060","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011766","Nodes","-14","21.000000","30.497230","Default Known Flow Node","Known Flow","229835.945957","609364.855654","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011856","Nodes","-4904545","21.000000","30.130987","Default Known Flow Node","Known Flow","229877.286775","609313.727938","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000118","Nodes","118","21.000000","31.239261","DDS demands","Known Flow","229983.996819","609435.451343","","0.000000","","","","","","-5.280000","","","","","-4.721470","-5.280000","","","","","","","","D1 PROFILE","","","",""
"62501700011869","Nodes","-8","21.000000","30.131365","Default Known Flow Node","Known Flow","229878.139655","609313.417221","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011868","Nodes","-76","21.000000","27.886149","Default Known Flow Node","Known Flow","229802.150825","609734.222952","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011806","Nodes","-177","21.000000","27.996809","Default Known Flow Node","Known Flow","229841.643878","609959.726736","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011753","Nodes","-116","21.000000","27.480952","Default Known Flow Node","Known Flow","229810.093690","609817.151146","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000258","Nodes","258","21.000000","28.009478","DDS demands","Known Flow","229837.066736","609752.422253","","0.000000","","","","-1.739999","","","","","","","-1.555939","-1.739999","","","","","","C4 PROFILE","","","","","",""
"62501700000098","Nodes","98","21.000000","28.009478","Default Known Flow Node","Known Flow","229839.516698","609774.326135","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011795","Nodes","-150","21.000000","27.788119","Default Known Flow Node","Known Flow","229803.002729","609879.107228","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000048","Nodes","48","21.000000","27.864765","DDS demands","Known Flow","229820.895723","609915.918237","","0.000000","-2.840000","","","","","-6.179999","","","","","-8.065845","-9.020000","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"62501700011805","Nodes","-176","21.000000","27.972753","Default Known Flow Node","Known Flow","229841.351838","609958.993480","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011798","Nodes","-161","21.000000","27.818462","Default Known Flow Node","Known Flow","229823.531658","609912.679911","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000261","Nodes","261","21.000000","27.281289","DDS demands","Known Flow","229874.812091","609878.912951","","0.000000","-5.739999","","","","","-3.780000","","","","","-8.512954","-9.519999","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"62501700011793","Nodes","-149","21.000000","27.697651","Default Known Flow Node","Known Flow","229806.911226","609873.885111","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001003","Nodes","1003","21.000000","32.583162","Default Known Flow Node","Known Flow","230270.900646","609972.819277","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011784","Nodes","-1462607","21.000000","31.169792","Default Known Flow Node","Known Flow","230130.206777","609994.475195","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000053","Nodes","53","21.000000","31.057157","DDS demands","Known Flow","230149.610782","609974.646189","","0.000000","","","","","","-8.169999","","","","","-7.305760","-8.169999","","","","","","","","D1 PROFILE","","","",""
"62501700011803","Nodes","-172","21.000000","31.057157","Default Known Flow Node","Known Flow","230168.784787","609947.847182","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011807","Nodes","Logger 10243, At Jct Kirkland Street and Swan Court","21.000000","32.583162","Val Log Post","Known Flow","230278.922817","609969.924188","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011804","Nodes","-174","21.000000","32.583162","Default Known Flow Node","Known Flow","230303.533774","609954.220657","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011809","Nodes","-187","21.000000","32.670218","Default Known Flow Node","Known Flow","230350.106553","609981.362226","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000040","Nodes","40","21.000000","29.008988","DDS demands","Known Flow","229897.337845","610013.729917","","0.000000","","","","","","-3.329999","","","","","-2.977745","-3.329999","","","","","","","","D1 PROFILE","","","",""
"62501700011814","Nodes","-205","21.000000","29.007917","Default Known Flow Node","Known Flow","229898.111753","610012.748775","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011772","Nodes","-1462483","21.000000","23.183556","Default Known Flow Node","Known Flow","229993.213492","610439.439462","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011769","Nodes","-1462478","21.000000","24.972658","Default Known Flow Node","Known Flow","229666.313771","610281.071783","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011835","Nodes","-303","21.000000","24.974152","Default Known Flow Node","Known Flow","229666.585287","610284.445051","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011834","Nodes","-296","21.000000","24.538413","Default Known Flow Node","Known Flow","229683.028883","610271.163196","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000320","Nodes","320","21.000000","24.542632","DDS demands","Known Flow","229681.125441","610272.290720","","0.000000","","","","","","-7.239999","","","","","-6.474137","-7.239999","","","","","","","","D1 PROFILE","","","",""
"62501700011783","Nodes","-1462602","21.000000","24.538413","Default Known Flow Node","Known Flow","229716.300793","610269.349994","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000001","Nodes","Gardenrose Estate DG, Clocked, Tel, Site ID 3682","21.000000","24.999999","Default Known Pressure Node","Known Pressure","229671.230652","610282.742273","","290.290015","","","","","","","","","","","160.413749","179.390003","","","","","","","","","","","",""
"62501700011792","Nodes","-1462650","21.000000","23.216100","Default Known Flow Node","Known Flow","229998.758331","610424.494593","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011842","Nodes","-326842","21.000000","24.974819","Default Known Flow Node","Known Flow","229665.714050","610286.764804","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011776","Nodes","-1462525","21.000000","24.920832","Default Known Flow Node","Known Flow","229677.557221","610278.291584","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011840","Nodes","-326840","21.000000","24.917242","Default Known Flow Node","Known Flow","229677.171243","610290.524692","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011816","Nodes","-212","21.000000","29.268989","Default Known Flow Node","Known Flow","229919.372106","610023.283059","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011813","Nodes","-201","21.000000","32.677521","Default Known Flow Node","Known Flow","230279.368799","610004.635538","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000042","Nodes","42","21.000000","30.193689","DDS demands","Known Flow","230018.651071","610060.885696","","0.000000","","","","-7.459999","","-7.610000","","","","","-13.475863","-15.070000","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"62501700000284","Nodes","284","21.000000","32.630887","DDS demands","Known Flow","230364.984815","610123.555926","","0.000000","","","","","","-10.719999","","","","","-9.586015","-10.719999","","","","","","","","D1 PROFILE","","","",""
"62501700000003","Nodes","Ashgrove Estate DG, Clocked, Tel, Site ID 3680","21.000000","30.500000","Default Known Pressure Node","Known Pressure","230000.597742","610155.204238","","350.040025","","","","","","","","","","","250.210580","279.809415","","","","","","","","","","","",""
"62501700011820","Nodes","-227","21.000000","30.276368","Default Known Flow Node","Known Flow","230024.437980","610063.494841","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011829","Nodes","-257","21.000000","32.754609","Default Known Flow Node","Known Flow","230348.475037","610131.718439","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011825","Nodes","-246","21.000000","32.474365","Default Known Flow Node","Known Flow","230479.538479","610112.259567","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011828","Nodes","-255","21.000000","32.620328","Default Known Flow Node","Known Flow","230470.671114","610128.728064","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011827","Nodes","-252","21.000000","32.533231","Default Known Flow Node","Known Flow","230459.451300","610122.407371","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011819","Nodes","-226","21.000000","30.226242","Default Known Flow Node","Known Flow","230021.046840","610062.120087","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011832","Nodes","-286","21.000000","32.043209","Default Known Flow Node","Known Flow","230480.919535","610196.145908","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000356","Nodes","356","21.000000","30.801470","Default Known Flow Node","Known Flow","230639.714004","610444.379839","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011849","Nodes","-348","21.000000","30.801470","Default Known Flow Node","Known Flow","230630.980893","610436.891730","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011791","Nodes","-1462643","21.000000","30.970993","Default Known Flow Node","Known Flow","230624.320612","610440.004980","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000059","Nodes","59","21.000000","30.970035","DDS demands","Known Flow","230623.482368","610440.913879","","0.000000","","","","","","-3.329999","","","","","-2.977745","-3.329999","","","","","","","","D1 PROFILE","","","",""
"62501700011847","Nodes","-344","21.000000","30.846620","Default Known Flow Node","Known Flow","230617.534036","610422.709863","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000318","Nodes","318","21.000000","30.708030","DDS demands","Known Flow","230614.616499","610397.221825","","0.000000","","","","","","-8.810000","","","","","-7.878060","-8.810000","","","","","","","","D1 PROFILE","","","",""
"62501700011865","Nodes","-67","21.000000","27.138906","Default Known Flow Node","Known Flow","229714.421735","609686.586633","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011858","Nodes","-5","21.000000","30.350627","Default Known Flow Node","Known Flow","229866.298386","609300.848687","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000024","Nodes","24","21.000000","23.674630","Default Known Flow Node","Known Flow","229627.977913","610392.703364","","0.000000","","-37.330001","","","","","","","","","-33.381156","-37.330001","","","","C2 PROFILE","","","","","","","",""
"62501700011861","Nodes","-59","21.000000","26.908816","Default Known Flow Node","Known Flow","229718.567453","609658.221498","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001012","Nodes","1012","21.000000","30.794921","Default Known Flow Node","Known Flow","230178.497790","609937.589179","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001020","Nodes","1020","21.000000","24.068101","Default Known Flow Node","Known Flow","229629.026845","610375.449719","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011733","Nodes","11733","21.000000","27.167219","Default Known Flow Node","Known Flow","229739.515377","609638.404433","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000062","Nodes","","21.000000","30.667616","Default Known Flow Node","Known Flow","229914.130798","609700.267074","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000061","Nodes","","21.000000","32.462895","Default Known Flow Node","Known Flow","229905.824471","609642.659491","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000064","Nodes","","21.000000","25.770316","Default Known Flow Node","Known Flow","229589.968814","609964.208486","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700011749","Nodes","","21.000000","26.909710","Default Known Flow Node","Known Flow","229723.688308","609671.806174","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000005","Nodes","","21.000000","33.306024","Default Known Flow Node","Known Flow","230065.350831","609795.921012","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000067","Nodes","","21.000000","32.723189","Default Known Flow Node","Known Flow","230242.028482","609928.327630","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000034","Nodes","","21.000000","33.015533","Default Known Flow Node","Known Flow","230054.450904","609750.266335","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000013","Nodes","","21.000000","33.311917","Default Known Flow Node","Known Flow","230075.457327","609783.802762","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000020","Nodes","","21.000000","33.008662","Default Known Flow Node","Known Flow","230049.625721","609751.427037","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000012","Nodes","","21.000000","33.119113","Default Known Flow Node","Known Flow","230068.752193","609772.282712","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000007","Nodes","","21.000000","33.111823","Default Known Flow Node","Known Flow","230067.293331","609770.447126","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700000073","Nodes","","21.000000","33.114936","Default Known Flow Node","Known Flow","230067.916162","609771.230792","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001022","Nodes","","21.000000","25.252992","Default Known Flow Node","Known Flow","229332.187560","609586.229084","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001023","Nodes","","21.000000","24.878098","Default Known Flow Node","Known Flow","229358.224567","609509.968063","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001025","Nodes","","21.000000","23.981637","Default Known Flow Node","Known Flow","229364.885569","609802.103142","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001027","Nodes","","21.000000","24.383260","DDS demands","Known Flow","229423.213584","609767.668133","","0.000000","","","","","","-5.460000","","","","","-4.882429","-5.460000","","","","","","","","D1 PROFILE","","","",""
"62501700001028","Nodes","","21.000000","24.427654","Default Known Flow Node","Known Flow","229436.718588","609814.184146","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001029","Nodes","","21.000000","27.173352","Default Known Flow Node","Known Flow","229726.663667","609667.854106","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001030","Nodes","","21.000000","26.908816","Default Known Flow Node","Known Flow","229723.718666","609665.203105","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001068","Nodes","","21.000000","26.816216","Default Known Flow Node","Known Flow","229773.464636","609654.814484","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001035","Nodes","","21.000000","23.981637","Default Known Flow Node","Known Flow","229359.242567","609821.598148","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001036","Nodes","","21.000000","24.070526","Default Known Flow Node","Known Flow","229369.286570","609835.802151","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001037","Nodes","","21.000000","24.678415","Default Known Flow Node","Known Flow","229444.378590","609670.164106","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001039","Nodes","","21.000000","24.350001","Default Known Flow Node","Known Flow","229414.759582","609772.780134","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001041","Nodes","","21.000000","24.854819","Default Known Flow Node","Known Flow","229499.801605","609837.072152","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001042","Nodes","","21.000000","24.854819","Default Known Flow Node","Known Flow","229509.685608","609854.961157","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001044","Nodes","","21.000000","24.879508","Default Known Flow Node","Known Flow","229358.503567","609654.221102","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001045","Nodes","","21.000000","24.968160","Default Known Flow Node","Known Flow","229334.869560","609709.188117","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001046","Nodes","","21.000000","25.252714","Default Known Flow Node","Known Flow","229330.615559","609585.580083","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001048","Nodes","","21.000000","24.682418","Default Known Flow Node","Known Flow","229483.120601","609732.608123","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001049","Nodes","","21.000000","25.665275","Default Known Flow Node","Known Flow","229623.917639","609618.179092","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001079","Nodes","","21.000000","25.515903","Default Known Flow Node","Known Flow","229632.169641","609625.000094","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001052","Nodes","","21.000000","25.338917","Default Known Flow Node","Known Flow","229420.219584","609637.555097","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001047","Nodes","","21.000000","25.228384","Default Known Flow Node","Known Flow","229429.573586","609608.527090","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001055","Nodes","","21.000000","24.804935","Default Known Flow Node","Known Flow","229477.138599","609850.904156","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001050","Nodes","","21.000000","27.025485","Default Known Flow Node","Known Flow","229712.142663","609683.663110","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001057","Nodes","","21.000000","27.131484","Default Known Flow Node","Known Flow","229719.230665","609677.727108","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001058","Nodes","","21.000000","27.138887","Default Known Flow Node","Known Flow","229711.839663","609684.812110","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001038","Nodes","","21.000000","24.660935","Default Known Flow Node","Known Flow","229437.357588","609674.791108","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001054","Nodes","","21.000000","25.434065","Default Known Flow Node","Known Flow","229488.935602","609630.224095","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001064","Nodes","","21.000000","25.593014","Default Known Flow Node","Known Flow","229552.592620","609847.534155","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001065","Nodes","","21.000000","26.670521","Default Known Flow Node","Known Flow","229700.879660","609702.026115","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001067","Nodes","","21.000000","26.398706","Default Known Flow Node","Known Flow","229787.063683","609637.009097","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001071","Nodes","","21.000000","26.681785","DDS demands","Known Flow","229736.437670","609622.779093","","0.000000","","","","","","-4.790000","","","","","-4.283303","-4.790000","","","","","","","","D1 PROFILE","","","",""
"62501700001074","Nodes","","21.000000","30.712125","Default Known Flow Node","Known Flow","229748.275673","609435.991043","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001076","Nodes","","21.000000","25.265919","Default Known Flow Node","Known Flow","229351.872377","609590.750671","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001077","Nodes","","21.000000","25.265919","Default Known Flow Node","Known Flow","229349.190564","609599.456087","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001078","Nodes","","21.000000","25.180196","Default Known Flow Node","Known Flow","229376.216572","609637.795098","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001083","Nodes","","21.000000","24.981637","Default Known Flow Node","Known Flow","229177.603518","609574.434080","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001056","Nodes","","21.000000","24.884630","Default Known Flow Node","Known Flow","229533.268614","609816.136146","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001201","Nodes","","21.000000","27.480952","Default Known Flow Node","Known Flow","229810.856204","609815.728244","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001087","Nodes","","21.000000","25.329755","Default Known Flow Node","Known Flow","229402.455579","609891.675167","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001088","Nodes","","21.000000","25.329755","Default Known Flow Node","Known Flow","229376.600572","609901.039169","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001089","Nodes","","21.000000","25.233422","Default Known Flow Node","Known Flow","229408.248580","609864.061159","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001091","Nodes","","21.000000","25.598352","Default Known Flow Node","Known Flow","229554.233620","609849.166155","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001092","Nodes","","21.000000","25.603339","Default Known Flow Node","Known Flow","229560.986622","609859.189158","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001093","Nodes","","21.000000","25.809682","Default Known Flow Node","Known Flow","229499.040605","610031.891205","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001094","Nodes","","21.000000","25.756146","Default Known Flow Node","Known Flow","229494.964604","609976.592190","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001097","Nodes","","21.000000","25.803150","Default Known Flow Node","Known Flow","229499.983605","610044.303208","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001142","Nodes","","21.000000","25.803150","Default Known Flow Node","Known Flow","229499.739548","610041.090869","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001098","Nodes","","21.000000","25.381727","Default Known Flow Node","Known Flow","229578.013627","610146.581236","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001102","Nodes","","21.000000","24.406238","Default Known Flow Node","Known Flow","229630.221641","610357.100293","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001104","Nodes","","21.000000","23.552277","Default Known Flow Node","Known Flow","229639.895643","610424.499312","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001103","Nodes","","21.000000","23.521701","DDS demands","Known Flow","229630.871641","610455.153320","","0.000000","","","","","","-2.419999","","","","","-2.164007","-2.419999","","","","","","","","D1 PROFILE","","","",""
"62501700001105","Nodes","","21.000000","23.552277","Default Known Flow Node","Known Flow","229657.679648","610424.710312","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001106","Nodes","","21.000000","23.832627","Default Known Flow Node","Known Flow","229629.341641","610385.821301","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001107","Nodes","","21.000000","23.787888","Default Known Flow Node","Known Flow","229675.792653","610389.121302","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001171","Nodes","","21.000000","24.460179","Default Known Flow Node","Known Flow","229635.492030","610352.867218","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001109","Nodes","","21.000000","25.845306","Default Known Flow Node","Known Flow","229619.921638","609965.323187","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001111","Nodes","","21.000000","30.600924","Default Known Flow Node","Known Flow","229774.603680","610412.416308","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001179","Nodes","","21.000000","25.381168","Default Known Flow Node","Known Flow","229459.746052","609916.743950","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001114","Nodes","","21.000000","25.520383","Default Known Flow Node","Known Flow","229182.792519","610110.015226","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62501700001115","Nodes","","21.000000","25.431371","Default Known Flow Node","Known Flow","229245.737536","610082.270218","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
