"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"62600500011768","Nodes",,41.000000,45.687064,"Default Known Flow Node","Known Flow",142452.340960,932725.122011,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011769","Nodes",,41.000000,45.562975,"Default Known Flow Node","Known Flow",142458.839962,932729.713012,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011770","Nodes",,41.000000,45.770394,"Default Known Flow Node","Known Flow",142638.634011,932578.461971,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011771","Nodes",,41.000000,45.025806,"Default Known Flow Node","Known Flow",142677.419021,932512.366953,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011774","Nodes",,41.000000,45.795788,"Default Known Flow Node","Known Flow",142718.165032,932624.244983,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011775","Nodes",,41.000000,45.733708,"Default Known Flow Node","Known Flow",142766.866045,932640.797988,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011951","Nodes",,41.000000,45.733708,"Default Known Flow Node","Known Flow",142755.885987,932637.283161,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011776","Nodes",,41.000000,45.687064,"Default Known Flow Node","Known Flow",142446.407959,932717.889009,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011777","Nodes",,41.000000,44.930438,"Default Known Flow Node","Known Flow",142141.562876,932826.832038,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011779","Nodes",,41.000000,46.089094,"Default Known Flow Node","Known Flow",142653.356015,932760.156020,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011781","Nodes",,41.000000,42.541378,"Default Known Flow Node","Known Flow",142434.432955,933315.002171,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011783","Nodes",,41.000000,45.699866,"Default Known Flow Node","Known Flow",142598.939000,932809.360034,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011825","Nodes",,41.000000,45.699866,"Default Known Flow Node","Known Flow",142602.336967,932810.111346,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011785","Nodes",,41.000000,45.361412,"Default Known Flow Node","Known Flow",142532.413982,932745.207016,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011786","Nodes",,41.000000,45.361412,"Default Known Flow Node","Known Flow",142525.966980,932750.993018,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011791","Nodes",,41.000000,44.291006,"Default Known Flow Node","Known Flow",142575.652994,933276.904161,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011792","Nodes",,41.000000,44.229333,"Default Known Flow Node","Known Flow",142562.244990,933262.179157,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011793","Nodes",,41.000000,44.933052,"Default Known Flow Node","Known Flow",142664.114018,933161.452129,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011795","Nodes",,41.000000,44.667256,"Default Known Flow Node","Known Flow",142471.766966,932987.057082,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011796","Nodes",,41.000000,44.667256,"Default Known Flow Node","Known Flow",142485.129969,932989.679083,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011819","Nodes",,41.000000,45.079045,"Default Known Flow Node","Known Flow",142317.568000,932851.318056,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011798","Nodes",,41.000000,44.369824,"DDS demands","Known Flow",142344.817931,933087.182109,,0.000000,,,,,-16.500000,,,,,-37.125016,-16.500000,,"",,,,,"D1 PROFILE",,,,
"62600500011799","Nodes",,41.000000,44.369824,"Default Known Flow Node","Known Flow",142333.375928,933078.500107,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011801","Nodes",,41.000000,42.852429,"Default Known Flow Node","Known Flow",142413.357950,933325.696174,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011802","Nodes",,41.000000,45.559872,"Default Known Flow Node","Known Flow",142575.637994,932866.385049,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011804","Nodes",,41.000000,44.533624,"Default Known Flow Node","Known Flow",142368.174938,932977.631079,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011806","Nodes",,41.000000,44.809402,"Default Known Flow Node","Known Flow",142315.954923,932970.631078,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011808","Nodes",,41.000000,44.625786,"Default Known Flow Node","Known Flow",142458.431962,933173.185133,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011810","Nodes",,41.000000,46.079247,"Default Known Flow Node","Known Flow",142725.766034,932805.760033,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011812","Nodes",,41.000000,45.239233,"Default Known Flow Node","Known Flow",142449.773960,933307.771169,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011814","Nodes",,41.000000,44.938941,"Default Known Flow Node","Known Flow",142145.937877,932766.355022,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011815","Nodes",,41.000000,45.015795,"Default Known Flow Node","Known Flow",142196.712891,932778.427025,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011817","Nodes",,41.000000,44.608636,"Default Known Flow Node","Known Flow",142456.220961,933125.880120,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011821","Nodes",,41.000000,44.391489,"Default Known Flow Node","Known Flow",142342.527931,933101.257113,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011816","Nodes",,41.000000,45.050475,"Default Known Flow Node","Known Flow",142333.547928,932803.145032,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011822","Nodes",,41.000000,45.046062,"Default Known Flow Node","Known Flow",142334.230928,932806.883033,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011818","Nodes",,41.000000,44.644415,"Default Known Flow Node","Known Flow",142478.401967,933003.847087,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011841","Nodes",,41.000000,44.664593,"Default Known Flow Node","Known Flow",142482.285611,933004.720231,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011784","Nodes",,41.000000,45.942928,"Default Known Flow Node","Known Flow",142722.009033,932836.888041,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011826","Nodes",,41.000000,45.569024,"Default Known Flow Node","Known Flow",142578.303994,932852.014045,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011828","Nodes",,41.000000,45.717537,"Default Known Flow Node","Known Flow",142604.131001,933485.549218,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011905","Nodes",,41.000000,45.717537,"Default Known Flow Node","Known Flow",142604.623243,933482.931178,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011803","Nodes",,41.000000,44.970926,"Default Known Flow Node","Known Flow",142550.522987,933018.359091,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011830","Nodes",,41.000000,44.625786,"Default Known Flow Node","Known Flow",142460.246962,933126.567120,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011831","Nodes",,41.000000,44.946963,"Default Known Flow Node","Known Flow",142511.737976,932840.185042,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011832","Nodes",,41.000000,44.885175,"Default Known Flow Node","Known Flow",142544.689985,932846.732044,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011834","Nodes",,41.000000,44.809402,"Default Known Flow Node","Known Flow",142315.804923,932988.829082,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011836","Nodes",,41.000000,44.362311,"Default Known Flow Node","Known Flow",142360.951936,933034.230095,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011813","Nodes",,41.000000,44.991737,"Default Known Flow Node","Known Flow",142514.613977,933229.702148,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011840","Nodes",,41.000000,44.591528,"Default Known Flow Node","Known Flow",142386.396942,932986.777082,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011842","Nodes",,41.000000,44.937515,"Default Known Flow Node","Known Flow",142139.386876,932765.366022,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011843","Nodes",,41.000000,44.498023,"Default Known Flow Node","Known Flow",142359.346935,932884.828054,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011845","Nodes",,41.000000,44.338624,"Default Known Flow Node","Known Flow",142335.167929,933134.308122,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011824","Nodes",,41.000000,44.783216,"Default Known Flow Node","Known Flow",142607.430002,933151.083127,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011852","Nodes",,41.000000,44.238929,"Default Known Flow Node","Known Flow",142380.068941,933036.170095,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011811","Nodes",,41.000000,45.865971,"Default Known Flow Node","Known Flow",142710.314030,932893.329057,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011853","Nodes",,41.000000,45.865897,"Default Known Flow Node","Known Flow",142719.700033,932899.627058,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011854","Nodes",,41.000000,45.013715,"Default Known Flow Node","Known Flow",142189.032889,932808.987034,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011790","Nodes",,41.000000,45.653941,"Default Known Flow Node","Known Flow",142585.385996,932820.183037,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011858","Nodes",,41.000000,45.559872,"Default Known Flow Node","Known Flow",142574.584993,932871.286051,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011859","Nodes",,41.000000,44.890148,"Default Known Flow Node","Known Flow",142527.808318,933141.576274,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011862","Nodes",,41.000000,45.079045,"Default Known Flow Node","Known Flow",142296.997918,932840.935042,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011863","Nodes",,41.000000,45.058534,"Default Known Flow Node","Known Flow",142333.829246,932801.503111,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011868","Nodes",,41.000000,45.745971,"Default Known Flow Node","Known Flow",142514.166977,933641.955260,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011869","Nodes",,41.000000,45.939993,"Default Known Flow Node","Known Flow",142512.155977,933507.050224,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011870","Nodes",,41.000000,44.593299,"Default Known Flow Node","Known Flow",142690.123025,933731.265285,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011871","Nodes",,41.000000,44.593299,"Default Known Flow Node","Known Flow",142695.019026,933676.517270,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011878","Nodes",,41.000000,45.764012,"Default Known Flow Node","Known Flow",142599.546000,933497.738221,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011879","Nodes",,41.000000,46.010444,"Default Known Flow Node","Known Flow",142512.129977,933487.906218,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011881","Nodes",,41.000000,44.623156,"DDS demands","Known Flow",142714.229031,933721.719282,,0.000000,,,,,-39.499999,,,,,-88.875041,-39.499999,,"",,,,,"D1 PROFILE",,,,
"62600500011885","Nodes",,41.000000,44.623156,"Default Known Flow Node","Known Flow",142715.206432,933686.355833,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011883","Nodes",,41.000000,44.613868,"Default Known Flow Node","Known Flow",142703.062028,933726.685283,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011882","Nodes",,41.000000,44.623156,"Default Known Flow Node","Known Flow",142712.854031,933649.142262,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011886","Nodes",,41.000000,44.623156,"Default Known Flow Node","Known Flow",142772.220047,933651.812263,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011887","Nodes",,41.000000,44.210589,"Default Known Flow Node","Known Flow",142729.086035,933789.859300,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011890","Nodes",,41.000000,45.710764,"Default Known Flow Node","Known Flow",142660.395017,933503.293223,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011892","Nodes",,41.000000,44.535568,"Default Known Flow Node","Known Flow",142566.896991,933781.754298,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011898","Nodes",,41.000000,45.705019,"Default Known Flow Node","Known Flow",142662.641583,933505.147837,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011880","Nodes",,41.000000,46.010444,"Default Known Flow Node","Known Flow",142519.526979,933509.008224,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011904","Nodes",,41.000000,42.849503,"Default Known Flow Node","Known Flow",142509.827976,933459.152210,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012031","Nodes",,41.000000,44.623156,"Default Known Flow Node","Known Flow",142722.799034,933649.202262,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011907","Nodes","Logger 9715, Opp Stile Park 15 Willowglen Road",41.000000,43.440550,"Val Log Cath","Known Flow",142162.789882,934043.619370,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011920","Nodes",,41.000000,43.870393,"Default Known Flow Node","Known Flow",142248.178905,934020.309363,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011908","Nodes",,41.000000,44.561405,"Default Known Flow Node","Known Flow",142715.665032,933615.736253,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012027","Nodes",,41.000000,44.623156,"Default Known Flow Node","Known Flow",142738.121038,933634.878258,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011910","Nodes",,41.000000,44.593299,"Default Known Flow Node","Known Flow",142676.867021,933677.985270,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011911","Nodes",,41.000000,44.561405,"Default Known Flow Node","Known Flow",142695.936026,933611.344252,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011917","Nodes",,41.000000,42.447051,"Default Known Flow Node","Known Flow",142626.027007,933988.487355,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011918","Nodes",,41.000000,42.447051,"Default Known Flow Node","Known Flow",142660.041017,934078.532379,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011921","Nodes",,41.000000,43.624581,"Default Known Flow Node","Known Flow",142250.972906,934028.810365,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011927","Nodes",,41.000000,42.496362,"Default Known Flow Node","Known Flow",142475.400967,934005.933359,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011924","Nodes",,41.000000,42.324408,"Default Known Flow Node","Known Flow",142699.020027,934069.247377,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011926","Nodes",,41.000000,42.916572,"Default Known Flow Node","Known Flow",142562.206990,934013.015361,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011928","Nodes",,41.000000,42.435038,"Default Known Flow Node","Known Flow",142476.388967,934039.971369,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011929","Nodes","Gordon Diesel Services Ltd",41.000000,47.785259,"DDS demands","Known Flow",143326.166197,932422.502928,,0.000000,,,,,,,,-16.889998,,-38.002517,-16.889998,,"",,,,,,,,"I2 PROFILE",
"62600500011930","Nodes",,41.000000,47.785259,"Default Known Flow Node","Known Flow",143318.266195,932426.008929,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011931","Nodes",,41.000000,48.643593,"Default Known Flow Node","Known Flow",143399.928217,932565.675967,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011934","Nodes",,41.000000,46.783817,"Default Known Flow Node","Known Flow",143076.596129,932342.483907,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011935","Nodes",,41.000000,49.999998,"Default Known Flow Node","Known Flow",143201.677163,932678.236998,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011940","Nodes",,41.000000,47.086406,"Default Known Flow Node","Known Flow",143310.475193,932284.703891,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011941","Nodes",,41.000000,47.667643,"Default Known Flow Node","Known Flow",143314.987626,932404.261293,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011943","Nodes",,41.000000,47.753878,"Default Known Flow Node","Known Flow",143303.840191,932425.913929,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011944","Nodes",,41.000000,48.127149,"Default Known Flow Node","Known Flow",143037.054119,932772.894024,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011945","Nodes",,41.000000,49.446300,"Default Known Flow Node","Known Flow",143234.632172,932721.720010,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012065","Nodes",,41.000000,48.692880,"Default Known Flow Node","Known Flow",143463.312234,932713.303008,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011948","Nodes",,41.000000,46.689962,"Default Known Flow Node","Known Flow",143150.770149,932378.794917,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011936","Nodes",,41.000000,49.937261,"Default Known Flow Node","Known Flow",143261.618179,932653.045991,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011950","Nodes",,41.000000,46.966620,"Default Known Flow Node","Known Flow",143410.681220,932280.481890,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011952","Nodes",,41.000000,45.733708,"Default Known Flow Node","Known Flow",142795.199053,932644.212989,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011953","Nodes",,41.000000,44.794842,"Default Known Flow Node","Known Flow",142834.729064,932475.899943,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011954","Nodes",,41.000000,45.693639,"Default Known Flow Node","Known Flow",142772.641047,933391.358192,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011955","Nodes","Proposed New Development 24 Flats Robertson Road, NA:16537",41.000000,44.218845,"Point Loads","Known Flow",142734.510037,933352.371181,,0.000000,,,,,,,,,-13.420000,-30.195015,-13.420000,,"",,,,,,,,,"PL-AF PROFILE"
"62600500011959","Nodes",,41.000000,45.633343,"Default Known Flow Node","Known Flow",142982.365104,933273.068160,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011961","Nodes",,41.000000,45.379638,"Default Known Flow Node","Known Flow",143103.272137,933378.370189,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011962","Nodes",,41.000000,48.081471,"Default Known Flow Node","Known Flow",143029.707117,932773.495024,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011965","Nodes",,41.000000,45.337424,"Default Known Flow Node","Known Flow",142872.531074,932987.967082,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011966","Nodes","Maximo 326207, Nicholson Institute",41.000000,46.691901,"Point Loads","Known Flow",142838.915171,932795.360066,,0.000000,,,,,,,,,-73.839994,-166.140072,-73.839994,,"",,,,,,,,,"PL-AF PROFILE"
"62600500011967","Nodes",,41.000000,45.845736,"Default Known Flow Node","Known Flow",142898.716161,933222.492411,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011956","Nodes",,41.000000,45.722250,"Default Known Flow Node","Known Flow",142905.227083,933226.757147,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011969","Nodes",,41.000000,46.871626,"Default Known Flow Node","Known Flow",143037.491119,933039.385096,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011970","Nodes",,41.000000,46.465282,"Default Known Flow Node","Known Flow",142904.901083,933001.533086,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011976","Nodes","Proposed Care Facility Sandwick Road, Stornoway HS1 2BW",41.000000,47.888180,"Default Known Flow Node","Known Flow",142998.595108,932776.315025,,0.000000,,,,,,,,,-12.919999,-29.070013,-12.919999,,"",,,,,,,,,"PL-AF PROFILE"
"62600500011977","Nodes",,41.000000,48.075015,"Default Known Flow Node","Known Flow",143023.286115,932774.160024,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011978","Nodes",,41.000000,45.927171,"Default Known Flow Node","Known Flow",142736.009037,932905.360060,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011980","Nodes",,41.000000,45.346144,"Default Known Flow Node","Known Flow",143141.346147,933400.175194,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011982","Nodes",,41.000000,46.175987,"Default Known Flow Node","Known Flow",142729.802035,932798.859031,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011996","Nodes",,41.000000,46.175987,"Default Known Flow Node","Known Flow",142733.573953,932805.424611,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011983","Nodes",,41.000000,48.127149,"Default Known Flow Node","Known Flow",143037.165119,932768.076022,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011984","Nodes",,41.000000,46.293756,"Default Known Flow Node","Known Flow",142894.293080,932996.962085,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011985","Nodes",,41.000000,46.450553,"Default Known Flow Node","Known Flow",143163.608153,933095.123111,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011963","Nodes",,41.000000,46.828882,"Default Known Flow Node","Known Flow",143035.373118,933055.840101,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011986","Nodes",,41.000000,45.977707,"Default Known Flow Node","Known Flow",143344.331202,933263.802157,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011988","Nodes",,41.000000,47.888180,"Default Known Flow Node","Known Flow",142997.970108,932772.191024,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011990","Nodes",,41.000000,45.802540,"Default Known Flow Node","Known Flow",142752.305042,932990.365083,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011991","Nodes",,41.000000,46.315499,"Default Known Flow Node","Known Flow",143200.980163,933116.801117,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011992","Nodes",,41.000000,46.319991,"Default Known Flow Node","Known Flow",143196.597162,933121.510119,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011994","Nodes",,41.000000,45.856544,"Default Known Flow Node","Known Flow",143150.637149,933154.510128,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011995","Nodes",,41.000000,46.079362,"Default Known Flow Node","Known Flow",142727.331069,932808.161919,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500011997","Nodes",,41.000000,45.183133,"Default Known Flow Node","Known Flow",142881.691077,933553.473236,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012004","Nodes",,41.000000,45.463872,"Default Known Flow Node","Known Flow",143048.279122,933433.411204,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012005","Nodes",,41.000000,45.388112,"Default Known Flow Node","Known Flow",143104.551137,933483.453217,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012007","Nodes",,41.000000,44.945475,"Default Known Flow Node","Known Flow",142878.005076,933663.331266,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012043","Nodes",,41.000000,45.054429,"Default Known Flow Node","Known Flow",142817.966542,933630.145320,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012013","Nodes",,41.000000,45.410801,"Default Known Flow Node","Known Flow",143247.197176,933483.728217,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012016","Nodes",,41.000000,43.350977,"Default Known Flow Node","Known Flow",142862.667072,933846.881316,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012017","Nodes",,41.000000,45.297664,"Default Known Flow Node","Known Flow",142933.620091,933595.059247,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012020","Nodes",,41.000000,45.516327,"Default Known Flow Node","Known Flow",142996.223108,933503.865223,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012018","Nodes",,41.000000,45.516327,"Default Known Flow Node","Known Flow",143003.902110,933508.728224,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"62600500012021","Nodes",,41.000000,45.370786,"Default Known Flow Node","Known Flow",143098.766135,933392.347192,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
