"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"62504400000308","Nodes","308","21.000000","62.580157","DDS demands","Known Flow","231032.962023","653586.840056","","0.000000","","","","","-1.949999","","","","","","-1.743724","-1.949999","","","","","","","D1 PROFILE","","","","",""
"62504400000233","Nodes","233","21.000000","62.531302","DDS demands","Known Flow","231037.968024","653633.956069","","0.000000","","","","","-9.330000","","","","","","-8.343053","-9.330000","","","","","","","D1 PROFILE","","","","",""
"62504400000230","Nodes","230","21.000000","62.934700","DDS demands","Known Flow","231016.958018","653556.186048","","0.000000","","","","","-5.260000","","","","","","-4.703586","-5.260000","","","","","","","D1 PROFILE","","","","",""
"62504400000163","Nodes","163","21.000000","71.802204","DDS demands","Known Flow","231293.975094","653697.569087","","0.000000","","","","","-5.940000","","","","","","-5.311654","-5.940000","","","","","","","D1 PROFILE","","","","",""
"62504400000164","Nodes","164","21.000000","71.764355","DDS demands","Known Flow","231314.981099","653818.875120","","0.000000","","","","","-5.530000","","","","","","-4.945025","-5.530000","","","","","","","D1 PROFILE","","","","",""
"62504400000261","Nodes","261","21.000000","66.133584","DDS demands","Known Flow","231129.952049","653782.950110","","0.000000","","","","","-1.159999","","","","","","-1.037292","-1.159999","","","","","","","D1 PROFILE","","","","",""
"62504400000080","Nodes","80","21.000000","59.751440","DDS demands","Known Flow","231091.086038","653818.342119","","0.000000","","","","","-4.800000","","","","","","-4.292246","-4.800000","","","","","","","D1 PROFILE","","","","",""
"62504400000136","Nodes","136","21.000000","67.758342","DDS demands","Known Flow","231139.296051","653793.435113","","0.000000","","","","","-17.569999","","","","","","-15.711408","-17.569999","","","","","","","D1 PROFILE","","","","",""
"62504400000262","Nodes","262","21.000000","59.695093","DDS demands","Known Flow","231083.963036","653812.709118","","0.000000","","","","","-2.890000","","","","","","-2.584289","-2.890000","","","","","","","D1 PROFILE","","","","",""
"62504400005059","Nodes","5059","21.000000","59.693030","DDS demands","Known Flow","231084.715037","653811.337118","","0.000000","","","","","-4.480000","","","","","","-4.006096","-4.480000","","","","","","","D1 PROFILE","","","","",""
"62504400000263","Nodes","263","21.000000","59.693006","DDS demands","Known Flow","231013.583017","653783.165110","","0.000000","","","","","-3.849999","","","","","","-3.442738","-3.849999","","","","","","","D1 PROFILE","","","","",""
"62504400000257","Nodes","257","21.000000","69.198011","DDS demands","Known Flow","231241.447079","653843.603126","","0.000000","","","","","-11.000000","","","","","","-9.836397","-11.000000","","","","","","","D1 PROFILE","","","","",""
"62504400000258","Nodes","258","21.000000","69.198011","Default Known Flow Node","Known Flow","231262.938085","653862.685132","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000259","Nodes","259","21.000000","68.655240","DDS demands","Known Flow","231190.960066","653843.072126","","0.000000","","","","","-5.359999","","","","","","-4.793007","-5.359999","","","","","","","D1 PROFILE","","","","",""
"62504400000260","Nodes","260","21.000000","67.828899","DDS demands","Known Flow","231221.844074","653915.218146","","0.000000","","","","","-16.059999","","","","","","-14.361139","-16.059999","","","","","","","D1 PROFILE","","","","",""
"62504400000235","Nodes","235","21.000000","55.373151","DDS demands","Known Flow","231007.067015","653689.845084","","0.000000","","","","","-3.450000","","","","","","-3.085051","-3.450000","","","","","","","D1 PROFILE","","","","",""
"62504400000236","Nodes","236","21.000000","55.305988","DDS demands","Known Flow","230984.072009","653681.443082","","0.000000","","","","","-6.919999","","","","","","-6.187987","-6.919999","","","","","","","D1 PROFILE","","","","",""
"62504400000125","Nodes","125","21.000000","28.677955","Default Known Flow Node","Known Flow","231477.539797","653731.187145","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000252","Nodes","252","21.000000","73.578224","Default Known Flow Node","Known Flow","231231.864077","653599.066060","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000253","Nodes","253","21.000000","72.879017","DDS demands","Known Flow","231218.812073","653671.080079","","0.000000","","","","","-3.599999","","","","","","-3.219184","-3.599999","","","","","","","D1 PROFILE","","","","",""
"62504400000254","Nodes","254","21.000000","72.469027","DDS demands","Known Flow","231241.230079","653685.700083","","0.000000","","","","","-5.330000","","","","","","-4.766181","-5.330000","","","","","","","D1 PROFILE","","","","",""
"62504400000255","Nodes","255","21.000000","72.410926","DDS demands","Known Flow","231204.993069","653738.902098","","0.000000","","","","","-8.569999","","","","","","-7.663447","-8.569999","","","","","","","D1 PROFILE","","","","",""
"62504400000256","Nodes","256","21.000000","71.719018","DDS demands","Known Flow","231288.418092","653697.968087","","0.000000","","","","","-21.749999","","","","","","-19.449238","-21.749999","","","","","","","D1 PROFILE","","","","",""
"62504400005050","Nodes","5050","21.000000","71.719018","Default Known Flow Node","Known Flow","231286.530092","653700.103087","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000155","Nodes","155","21.000000","36.494544","DDS demands","Known Flow","231291.586093","653571.240052","","0.000000","","","","","-9.930000","","","","","","-8.879584","-9.930000","","","","","","","D1 PROFILE","","","","",""
"62504400000124","Nodes","124","21.000000","28.368004","DDS demands","Known Flow","231494.305148","653677.607081","","0.000000","","-24.999999","","","","","","","","","-22.355447","-24.999999","","","","C2 PROFILE","","","","","","","",""
"62504400005001","Nodes","5001","21.000000","28.510939","Default Known Flow Node","Known Flow","231485.722146","653709.231090","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005033","Nodes","5033","21.000000","28.154658","DDS demands","Known Flow","231465.250140","653692.570085","","0.000000","","","","","-2.640000","","","","","","-2.360735","-2.640000","","","","","","","D1 PROFILE","","","","",""
"62504400005010","Nodes","5010","21.000000","29.343829","DDS demands","Known Flow","231501.497512","653854.458194","","0.000000","","","","","-14.630000","","","","","","-13.082408","-14.630000","","","","","","","D1 PROFILE","","","","",""
"62504400000123","Nodes","123","21.000000","27.033075","DDS demands","Known Flow","231611.795180","653674.348080","","0.000000","","","","","-12.000000","","","","","","-10.730614","-12.000000","","","","","","","D1 PROFILE","","","","",""
"62504400005189","Nodes","5189","21.000000","27.231986","Default Known Flow Node","Known Flow","231595.402176","653652.554074","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000119","Nodes","119","21.000000","27.766889","DDS demands","Known Flow","231540.710161","653602.320061","","0.000000","","","","","-14.640000","","","","","","-13.091350","-14.640000","","","","","","","D1 PROFILE","","","","",""
"62504400000120","Nodes","120","21.000000","27.701421","DDS demands","Known Flow","231571.166169","653545.933045","","0.000000","","","","","-2.059999","","","","","","-1.842088","-2.059999","","","","","","","D1 PROFILE","","","","",""
"62504400005036","Nodes","5036","21.000000","29.369302","DDS demands","Known Flow","231484.081145","653878.211136","","0.000000","","","","","-4.839999","","","","","","-4.328014","-4.839999","","","","","","","D1 PROFILE","","","","",""
"62504400005016","Nodes","5016","21.000000","30.614939","Default Known Flow Node","Known Flow","231477.376143","653955.590157","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005187","Nodes","5187","21.000000","27.523543","Default Known Flow Node","Known Flow","231567.815168","653622.797066","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005031","Nodes","5031","21.000000","27.523543","Default Known Flow Node","Known Flow","231556.198165","653624.579067","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005004","Nodes","5004","21.000000","27.559161","DDS demands","Known Flow","231659.232193","653768.118106","","0.000000","","","","","-8.029999","","","","","","-7.180569","-8.029999","","","","","","","D1 PROFILE","","","","",""
"62504400000398","Nodes","398","21.000000","27.364652","Default Known Flow Node","Known Flow","231631.197185","653715.823092","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005005","Nodes","5005","21.000000","28.029447","DDS demands","Known Flow","231684.094115","653815.198818","","0.000000","","","","","-2.190000","","","","","","-1.958337","-2.190000","","","","","","","D1 PROFILE","","","","",""
"62504400000246","Nodes","246","21.000000","34.517122","DDS demands","Known Flow","230966.629004","654006.702171","","0.000000","","","","","-14.149999","","","","","","-12.653183","-14.149999","","","","","","","D1 PROFILE","","","","",""
"62504400000245","Nodes","245","21.000000","36.388681","DDS demands","Known Flow","230879.681981","654027.575176","","0.000000","","","","","-5.859999","","","","","","-5.240117","-5.859999","","","","","","","D1 PROFILE","","","","",""
"62504400000251","Nodes","251","21.000000","26.720105","DDS demands","Known Flow","230940.792997","654246.379236","","0.000000","","","","","-8.350000","","","","","","-7.466719","-8.350000","","","","","","","D1 PROFILE","","","","",""
"62504400000249","Nodes","249","21.000000","27.237530","DDS demands","Known Flow","230912.719990","654170.570215","","0.000000","","","","","-24.849999","","","","","","-22.221314","-24.849999","","","","","","","D1 PROFILE","","","","",""
"62504400000250","Nodes","250","21.000000","26.943554","DDS demands","Known Flow","230980.541008","654182.252218","","0.000000","","","","","-7.590000","","","","","","-6.787114","-7.590000","","","","","","","D1 PROFILE","","","","",""
"62504400000247","Nodes","247","21.000000","31.934056","DDS demands","Known Flow","230898.352986","654094.731195","","0.000000","","","","","-16.049999","","","","","","-14.352197","-16.049999","","","","","","","D1 PROFILE","","","","",""
"62504400000248","Nodes","248","21.000000","31.877222","DDS demands","Known Flow","230880.101981","654075.487189","","0.000000","","","","","-5.830000","","","","","","-5.213290","-5.830000","","","","","","","D1 PROFILE","","","","",""
"62504400000038","Nodes","38","21.000000","27.006780","DDS demands","Known Flow","230808.126961","654429.973286","","0.000000","","","","","-2.589999","","","","","","-2.316024","-2.589999","","","","","","","D1 PROFILE","","","","",""
"62504400000040","Nodes","40","21.000000","27.375158","Default Known Flow Node","Known Flow","230667.456923","654422.588284","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000360","Nodes","360","21.000000","27.093437","Default Known Flow Node","Known Flow","230815.710963","654430.239286","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000242","Nodes","242","21.000000","33.616555","DDS demands","Known Flow","230994.959012","654031.122177","","0.000000","","","","","-27.379998","","","","","","-24.483685","-27.379998","","","","","","","D1 PROFILE","","","","",""
"62504400000265","Nodes","265","21.000000","52.717534","DDS demands","Known Flow","231117.467046","653883.112137","","0.000000","","","","","-37.130001","","","","","","-33.202311","-37.130001","","","","","","","D1 PROFILE","","","","",""
"62504400000267","Nodes","267","21.000000","45.956012","DDS demands","Known Flow","231164.160058","654012.241172","","0.000000","","","","","-15.500000","","","","","","-13.860377","-15.500000","","","","","","","D1 PROFILE","","","","",""
"62504400005080","Nodes","5080","21.000000","33.480930","Default Known Flow Node","Known Flow","231051.727028","654081.227191","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000266","Nodes","266","21.000000","49.728901","DDS demands","Known Flow","231072.584033","654027.338176","","0.000000","","","","","-19.619999","","","","","","-17.544556","-19.619999","","","","","","","D1 PROFILE","","","","",""
"62504400000106","Nodes","106","21.000000","27.546337","DDS demands","Known Flow","231234.324962","654131.201364","","0.000000","","","","","-1.120000","","","","","","-1.001524","-1.120000","","","","","","","D1 PROFILE","","","","",""
"62504400000105","Nodes","105","21.000000","27.547274","DDS demands","Known Flow","231243.507913","654144.000189","","0.000000","","","","","-4.230000","","","","","","-3.782541","-4.230000","","","","","","","D1 PROFILE","","","","",""
"62504400005088","Nodes","5088","21.000000","28.050615","Default Known Flow Node","Known Flow","231458.336138","654167.577214","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005082","Nodes","5082","21.000000","29.795802","Default Known Flow Node","Known Flow","231495.867148","654116.230201","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005084","Nodes","5084","21.000000","29.926453","Default Known Flow Node","Known Flow","231497.824149","654126.831203","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000270","Nodes","270","21.000000","43.331727","DDS demands","Known Flow","231217.204073","654105.207198","","0.000000","","","","","-13.529999","","","","","","-12.098767","-13.529999","","","","","","","D1 PROFILE","","","","",""
"62504400000268","Nodes","268","21.000000","45.419702","DDS demands","Known Flow","231255.848083","654068.474188","","0.000000","","","","","-8.339999","","","","","","-7.457777","-8.339999","","","","","","","D1 PROFILE","","","","",""
"62504400000272","Nodes","272","21.000000","29.359805","DDS demands","Known Flow","231179.193062","654212.109227","","0.000000","","","","","-13.009999","","","","","","-11.633774","-13.009999","","","","","","","D1 PROFILE","","","","",""
"62504400000279","Nodes","279","21.000000","29.377277","DDS demands","Known Flow","231142.076052","654211.872227","","0.000000","","","","","-14.510000","","","","","","-12.975102","-14.510000","","","","","","","D1 PROFILE","","","","",""
"62504400000278","Nodes","278","21.000000","30.272955","DDS demands","Known Flow","231100.580041","654176.606217","","0.000000","","","","","-15.810000","","","","","","-14.137584","-15.810000","","","","","","","D1 PROFILE","","","","",""
"62504400000276","Nodes","276","21.000000","32.374853","DDS demands","Known Flow","231063.472031","654144.948208","","0.000000","","","","","-12.260000","","","","","","-10.963111","-12.260000","","","","","","","D1 PROFILE","","","","",""
"62504400005091","Nodes","5091","21.000000","29.742513","Default Known Flow Node","Known Flow","231082.976036","654197.952223","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000277","Nodes","277","21.000000","32.199702","DDS demands","Known Flow","230985.517010","654233.080232","","0.000000","","","","","-4.739999","","","","","","-4.238592","-4.739999","","","","","","","D1 PROFILE","","","","",""
"62504400000280","Nodes","280","21.000000","27.527069","DDS demands","Known Flow","231009.789016","654292.341248","","0.000000","","","","","-19.399998","","","","","","-17.347825","-19.399998","","","","","","","D1 PROFILE","","","","",""
"62504400000281","Nodes","281","21.000000","27.234970","DDS demands","Known Flow","230963.317004","654281.683246","","0.000000","","","","","-10.930000","","","","","","-9.773801","-10.930000","","","","","","","D1 PROFILE","","","","",""
"62504400000282","Nodes","282","21.000000","26.203650","DDS demands","Known Flow","231074.329034","654306.681252","","0.000000","","","","","-19.580000","","","","","","-17.508786","-19.580000","","","","","","","D1 PROFILE","","","","",""
"62504400000283","Nodes","283","21.000000","25.925406","DDS demands","Known Flow","231115.282045","654265.332241","","0.000000","","","","","-6.840000","","","","","","-6.116450","-6.840000","","","","","","","D1 PROFILE","","","","",""
"62504400005098","Nodes","5098","21.000000","26.036833","Default Known Flow Node","Known Flow","231139.558052","654335.694260","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000285","Nodes","285","21.000000","26.019553","DDS demands","Known Flow","231124.575047","654365.204268","","0.000000","","","","","-2.599999","","","","","","-2.324966","-2.599999","","","","","","","D1 PROFILE","","","","",""
"62504400000275","Nodes","275","21.000000","26.257595","DDS demands","Known Flow","231166.704059","654316.601255","","0.000000","","","","","-3.530000","","","","","","-3.156589","-3.530000","","","","","","","D1 PROFILE","","","","",""
"62504400000393","Nodes","393","21.000000","26.098588","DDS demands","Known Flow","231196.201067","654344.456263","","0.000000","","","","","-3.839999","","","","","","-3.433796","-3.839999","","","","","","","D1 PROFILE","","","","",""
"62504400000273","Nodes","273","21.000000","26.908452","DDS demands","Known Flow","231203.216069","654276.075244","","0.000000","","","","","-7.539999","","","","","","-6.742402","-7.539999","","","","","","","D1 PROFILE","","","","",""
"62504400000274","Nodes","274","21.000000","27.037896","DDS demands","Known Flow","231240.322079","654321.330256","","0.000000","","","","","-3.229999","","","","","","-2.888323","-3.229999","","","","","","","D1 PROFILE","","","","",""
"62504400005089","Nodes","5089","21.000000","27.660627","Default Known Flow Node","Known Flow","231297.968095","654175.427217","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005086","Nodes","5086","21.000000","28.207419","Default Known Flow Node","Known Flow","231440.836134","654151.181210","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000302","Nodes","302","21.000000","27.856745","DDS demands","Known Flow","231393.063121","654237.349233","","0.000000","","","","","-2.700000","","","","","","-2.414388","-2.700000","","","","","","","D1 PROFILE","","","","",""
"62504400000303","Nodes","303","21.000000","27.591660","DDS demands","Known Flow","231432.208131","654228.842231","","0.000000","","","","","-6.040000","","","","","","-5.401076","-6.040000","","","","","","","D1 PROFILE","","","","",""
"62504400005099","Nodes","5099","21.000000","27.627274","DDS demands","Known Flow","231317.981864","654347.743914","","0.000000","","","","","-5.810000","","","","","","-5.195405","-5.810000","","","","","","","D1 PROFILE","","","","",""
"62504400005094","Nodes","5094","21.000000","27.571632","DDS demands","Known Flow","231344.493107","654303.205251","","0.000000","","","","","-2.990000","","","","","","-2.673711","-2.990000","","","","","","","D1 PROFILE","","","","",""
"62504400000063","Nodes","63","21.000000","28.330093","DDS demands","Known Flow","231417.218127","654394.730276","","0.000000","","","","","-4.940000","","","","","","-4.417436","-4.940000","","","","","","","D1 PROFILE","","","","",""
"62504400000305","Nodes","305","21.000000","28.149957","DDS demands","Known Flow","231413.561126","654351.827265","","0.000000","","","","","-10.169999","","","","","","-9.094195","-10.169999","","","","","","","D1 PROFILE","","","","",""
"62504400005104","Nodes","5104","21.000000","28.506172","Default Known Flow Node","Known Flow","231428.196378","654397.305986","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005020","Nodes","5020","21.000000","28.018596","Default Known Flow Node","Known Flow","231436.222132","654348.950264","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000352","Nodes","352","21.000000","26.299299","DDS demands","Known Flow","231067.593032","654449.437291","","0.000000","","","","","-11.939999","","","","","","-10.676961","-11.939999","","","","","","","D1 PROFILE","","","","",""
"62504400005110","Nodes","5110","21.000000","26.258735","Default Known Flow Node","Known Flow","231049.673027","654441.856289","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000351","Nodes","351","21.000000","26.258478","DDS demands","Known Flow","231081.465036","654464.838295","","0.000000","","","","","-9.760000","","","","","","-8.727566","-9.760000","","","","","","","D1 PROFILE","","","","",""
"62504400000353","Nodes","353","21.000000","26.158644","DDS demands","Known Flow","231005.314015","654423.495284","","0.000000","","","","","-5.780000","","","","","","-5.168579","-5.780000","","","","","","","D1 PROFILE","","","","",""
"62504400005025","Nodes","5025","21.000000","26.214785","Default Known Flow Node","Known Flow","231062.665031","654409.522280","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000243","Nodes","243","21.000000","33.479979","DDS demands","Known Flow","231052.737028","654082.234191","","0.000000","","","","","-3.099999","","","","","","-2.772075","-3.099999","","","","","","","D1 PROFILE","","","","",""
"62504400000315","Nodes","315","21.000000","33.196643","DDS demands","Known Flow","231072.316033","654081.191191","","0.000000","","","","","-2.200000","","","","","","-1.967279","-2.200000","","","","","","","D1 PROFILE","","","","",""
"62504400005072","Nodes","5072","21.000000","29.742513","Default Known Flow Node","Known Flow","231075.466034","654218.599228","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005093","Nodes","5093","21.000000","27.568371","Default Known Flow Node","Known Flow","231273.724088","654298.328250","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005051","Nodes","5051","21.000000","27.660627","Default Known Flow Node","Known Flow","231308.700098","654191.235221","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005100","Nodes","5100","21.000000","27.627274","Default Known Flow Node","Known Flow","231300.675095","654356.870266","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005105","Nodes","5105","21.000000","27.734355","Default Known Flow Node","Known Flow","231334.747105","654400.825278","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000104","Nodes","104","21.000000","27.519925","DDS demands","Known Flow","231369.557114","654299.192250","","0.000000","","","","","-5.059999","","","","","","-4.524742","-5.059999","","","","","","","D1 PROFILE","","","","",""
"62504400005096","Nodes","5096","21.000000","27.571632","Default Known Flow Node","Known Flow","231353.357110","654315.436255","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005056","Nodes","5056","21.000000","27.925947","Default Known Flow Node","Known Flow","231363.239112","654407.308280","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005029","Nodes","5029","21.000000","28.201908","DDS demands","Known Flow","231394.707121","654437.444288","","0.000000","","","","","-8.660000","","","","","","-7.743927","-8.660000","","","","","","","D1 PROFILE","","","","",""
"62504400005022","Nodes","5022","21.000000","28.138144","Default Known Flow Node","Known Flow","231460.659139","654186.693220","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005074","Nodes","5074","21.000000","29.795802","Default Known Flow Node","Known Flow","231493.969148","654106.959198","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000067","Nodes","67","21.000000","29.460523","DDS demands","Known Flow","231508.839375","654159.185877","","0.000000","-2.859999","","","","-18.090000","","","","","","-18.733864","-20.950000","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"62504400005035","Nodes","5035","21.000000","29.926453","Default Known Flow Node","Known Flow","231502.435150","654148.107209","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005083","Nodes","5083","21.000000","29.926453","Default Known Flow Node","Known Flow","231502.622181","654125.752614","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005032","Nodes","5032","21.000000","28.257515","DDS demands","Known Flow","231585.972173","654234.577233","","0.000000","","","","","-7.679999","","","","","","-6.867593","-7.679999","","","","","","","D1 PROFILE","","","","",""
"62504400005090","Nodes","5090","21.000000","28.970785","DDS demands","Known Flow","231568.036168","654185.952219","","0.000000","","","","","-0.810000","","","","","","-0.724316","-0.810000","","","","","","","D1 PROFILE","","","","",""
"62504400005075","Nodes","5075","21.000000","28.610435","Default Known Flow Node","Known Flow","231596.870176","654310.324253","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000374","Nodes","374","21.000000","28.828428","DDS demands","Known Flow","231568.353168","654247.786236","","0.000000","","","","","-15.020000","","","","","","-13.431153","-15.020000","","","","","","","D1 PROFILE","","","","",""
"62504400000127","Nodes","127","21.000000","28.818664","DDS demands","Known Flow","231528.155888","654420.441496","","0.000000","","","","","-3.599999","","","","","","-3.219184","-3.599999","","","","","","","D1 PROFILE","","","","",""
"62504400000061","Nodes","61","21.000000","29.171204","DDS demands","Known Flow","231547.776974","654426.399713","","0.000000","","","","","-5.969999","","","","","","-5.338480","-5.969999","","","","","","","D1 PROFILE","","","","",""
"62504400000166","Nodes","166","21.000000","29.188698","DDS demands","Known Flow","231549.131163","654432.989287","","0.000000","-3.640000","","","","","","","","","","-3.254953","-3.640000","","","C1 PROFILE","","","","","","","","",""
"62504400000167","Nodes","167","21.000000","29.204793","DDS demands","Known Flow","231536.520190","654383.405264","","0.000000","","","","","-7.909999","","","","","","-7.073263","-7.909999","","","","","","","D1 PROFILE","","","","",""
"62504400000165","Nodes","165","21.000000","29.196028","DDS demands","Known Flow","231557.797165","654383.308273","","0.000000","","","","","-2.970000","","","","","","-2.655827","-2.970000","","","","","","","D1 PROFILE","","","","",""
"62504400000382","Nodes","382","21.000000","29.205667","DDS demands","Known Flow","231534.343159","654376.394271","","0.000000","-0.319999","","","-3.940000","","","","","","","-3.809368","-4.260000","","","C1 PROFILE","","","C4 PROFILE","","","","","",""
"62504400005048","Nodes","5048","21.000000","29.204793","Default Known Flow Node","Known Flow","231548.438163","654402.819278","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000134","Nodes","134","21.000000","34.678538","DDS demands","Known Flow","231792.319229","654256.251239","","0.000000","","","","","-7.409999","","","","","","-6.626154","-7.409999","","","","","","","D1 PROFILE","","","","",""
"62504400005171","Nodes","5171","21.000000","34.633637","Default Known Flow Node","Known Flow","231791.444229","654195.323222","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005112","Nodes","5112","21.000000","34.588957","Default Known Flow Node","Known Flow","231782.221226","654141.481207","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000294","Nodes","294","21.000000","34.557297","DDS demands","Known Flow","231757.611220","654136.788206","","0.000000","","","","","-3.769999","","","","","","-3.371201","-3.769999","","","","","","","D1 PROFILE","","","","",""
"62504400000295","Nodes","295","21.000000","34.544208","Default Known Flow Node","Known Flow","231769.158223","654062.794186","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000296","Nodes","296","21.000000","34.391721","DDS demands","Known Flow","231751.658218","654101.444196","","0.000000","","","","","-6.599999","","","","","","-5.901837","-6.599999","","","","","","","D1 PROFILE","","","","",""
"62504400005164","Nodes","5164","21.000000","34.500597","Default Known Flow Node","Known Flow","231762.324221","654002.338170","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005030","Nodes","5030","21.000000","29.325233","DDS demands","Known Flow","231499.311149","654254.074238","","0.000000","-15.229999","","","","","","","","","","-13.618938","-15.229999","","","C1 PROFILE","","","","","","","","",""
"62504400005095","Nodes","5095","21.000000","29.301644","DDS demands","Known Flow","231491.140147","654303.729252","","0.000000","-9.249999","","","","","","","","","","-8.271515","-9.249999","","","C1 PROFILE","","","","","","","","",""
"62504400000059","Nodes","59","21.000000","34.749084","DDS demands","Known Flow","231646.861629","654420.852937","","0.000000","","","","","-6.419999","","","","","","-5.740878","-6.419999","","","","","","","D1 PROFILE","","","","",""
"62504400005108","Nodes","5108","21.000000","34.748217","Default Known Flow Node","Known Flow","231648.420190","654418.990283","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000159","Nodes","159","21.000000","34.500597","Default Known Flow Node","Known Flow","231761.839221","653998.327168","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005166","Nodes","5166","21.000000","33.931284","Default Known Flow Node","Known Flow","231869.182250","654030.476177","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400005065","Nodes","5065","21.000000","34.590490","Default Known Flow Node","Known Flow","231769.353223","654207.225225","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"62504400000160","Nodes","160","21.000000","33.452434","DDS demands","Known Flow","231886.090255","653966.328160","","0.000000","","","","","-10.759999","","","","","","-9.621784","-10.759999","","","","","","","D1 PROFILE","","","","",""
"62504400005165","Nodes","5165","21.000000","33.888095","Default Known Flow Node","Known Flow","231870.454250","654017.353174","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
