"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"62101900000006","Nodes",,21.000000,63.382013,"DDS demands","Known Flow",247796.043583,685904.279850,,0.000000,,,,,-10.229999,,,-9.147848,-10.229999,,"",,,,,"D1 PROFILE",,
"62101900001119","Nodes",,21.000000,61.118838,"Default Known Flow Node","Known Flow",247610.664533,685835.508832,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62101900000001","Nodes",,21.000000,62.932563,"Default Known Flow Node","Known Flow",247606.363532,686577.410033,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62101900504640","Nodes",,21.000000,55.077326,"Default Known Flow Node","Known Flow",247620.141536,688418.644535,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62101900504621","Nodes",,21.000000,67.110686,"Default Known Flow Node","Known Flow",247637.248540,685934.095858,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62101900001128","Nodes",,21.000000,35.542116,"Default Known Flow Node","Known Flow",247720.481563,688668.719603,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62101900001035","Nodes",,21.000000,69.940689,"Default Known Flow Node","Known Flow",247358.096464,687950.307407,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62101900000095","Nodes",,21.000000,61.110989,"DDS demands","Known Flow",247605.865532,685831.560831,,0.000000,,,,,-11.170000,,,-9.988414,-11.170000,,"",,,,,"D1 PROFILE",,
"62101900000011","Nodes",,21.000000,61.808420,"DDS demands","Known Flow",247414.271480,688300.903502,,0.000000,,,,,-2.390000,,,-2.137181,-2.390000,,"",,,,,"D1 PROFILE",,
"62101900000018","Nodes",,21.000000,54.716643,"DDS demands","Known Flow",247272.571441,688521.030562,,0.000000,,,,,-10.899999,,,-9.746974,-10.899999,,"",,,,,"D1 PROFILE",,
"62101900000066","Nodes",,21.000000,74.372724,"Default Known Flow Node","Known Flow",246474.837224,688478.430551,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62101900000097","Nodes",,21.000000,72.326498,"DDS demands","Known Flow",245787.967037,688930.661674,,0.000000,,,,,-0.029999,,,-0.026826,-0.029999,,"",,,,,"D1 PROFILE",,
"62101900000061","Nodes",,21.000000,73.530856,"Default Known Flow Node","Known Flow",246516.031235,688465.382547,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62101900000062","Nodes",,21.000000,71.657982,"DDS demands","Known Flow",246580.171253,688526.694564,,0.000000,,,,,-20.150000,,,-18.018490,-20.150000,,"",,,,,"D1 PROFILE",,
"62101900000081","Nodes",,21.000000,62.979807,"DDS demands","Known Flow",247399.595476,688239.580486,,0.000000,,,,,-6.760000,,,-6.044912,-6.760000,,"",,,,,"D1 PROFILE",,
"62101900000019","Nodes",,21.000000,54.435526,"DDS demands","Known Flow",247263.117438,688558.209572,,0.000000,,,,,-3.530000,,,-3.156589,-3.530000,,"",,,,,"D1 PROFILE",,
"62101900000023","Nodes",,21.000000,34.146029,"Default Known Flow Node","Known Flow",247080.723389,688926.660673,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"62101900000032","Nodes",,21.000000,25.416313,"DDS demands","Known Flow",247244.152433,688909.327668,,0.000000,,,,,-22.659999,,,-20.262976,-22.659999,,"",,,,,"D1 PROFILE",,
"62101900000012","Nodes",,21.000000,61.907190,"DDS demands","Known Flow",247362.543466,688304.896504,,0.000000,,,,,-1.159999,,,-1.037292,-1.159999,,"",,,,,"D1 PROFILE",,
"62101900000054","Nodes",,21.000000,55.241126,"DDS demands","Known Flow",247579.847557,688432.106470,,0.000000,,,,,-17.479999,,,-15.630928,-17.479999,,"",,,,,"D1 PROFILE",,
"62101900000052","Nodes",,21.000000,34.906280,"DDS demands","Known Flow",247370.321468,688607.327586,,0.000000,,,,,-4.800000,,-6.000000,-9.657554,-10.800000,,"",,,,,"D1 PROFILE",,"I2 PROFILE"
"62101900000020","Nodes",,21.000000,54.578437,"DDS demands","Known Flow",247350.642462,688498.309556,,0.000000,,,,,-3.499999,,,-3.129762,-3.499999,,"",,,,,"D1 PROFILE",,
"62101900000046","Nodes",,21.000000,61.994165,"DDS demands","Known Flow",247673.500550,686404.881987,,0.000000,,,,,-7.309999,,,-6.536732,-7.309999,,"",,,,,"D1 PROFILE",,
"62101900000047","Nodes",,21.000000,61.416615,"DDS demands","Known Flow",247659.317546,686469.523004,,0.000000,,-12.229999,,,-0.220000,,,-11.133013,-12.449999,,"",,"C2 PROFILE",,,"D1 PROFILE",,
"62101900000077","Nodes",,21.000000,65.323735,"DDS demands","Known Flow",247711.549560,686140.630915,,0.000000,,,,,-6.769999,,,-6.053854,-6.769999,,"",,,,,"D1 PROFILE",,
"62101900000008","Nodes",,21.000000,64.616363,"DDS demands","Known Flow",247807.851587,686169.950923,,0.000000,,,,,-6.459999,,,-5.776647,-6.459999,,"",,,,,"D1 PROFILE",,
"62101900000048","Nodes",,21.000000,61.810828,"DDS demands","Known Flow",247689.168554,686341.145969,,0.000000,,,,,-2.079999,,,-1.859973,-2.079999,,"",,,,,"D1 PROFILE",,
"62101900000043","Nodes",,21.000000,62.742745,"DDS demands","Known Flow",247729.791565,685890.777847,,0.000000,,,,,-2.059999,,,-1.842088,-2.059999,,"",,,,,"D1 PROFILE",,
"62101900000004","Nodes",,21.000000,66.713822,"DDS demands","Known Flow",247677.480551,685928.509857,,0.000000,,,,,-2.539999,,,-2.271313,-2.539999,,"",,,,,"D1 PROFILE",,
"62101900000009","Nodes",,21.000000,63.911304,"DDS demands","Known Flow",247864.527602,686118.461909,,0.000000,,,,,-1.490000,,,-1.332384,-1.490000,,"",,,,,"D1 PROFILE",,
