"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"625009-1462789","Nodes","-1462789","21.000000","32.501799","Default Known Flow Node","Known Flow","232250.329354","630953.073898","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462576","Nodes","-1462576","21.000000","32.382906","Default Known Flow Node","Known Flow","232277.954361","630921.073889","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000964","Nodes","964","21.000000","32.248689","DDS demands","Known Flow","232291.829365","630867.198874","","0.000000","","","","","-6.589999","","","","","","","-5.892895","-6.589999","","","","","","","","D1 PROFILE","","","","","","",""
"625009-21","Nodes","-21","21.000000","31.514133","Default Known Flow Node","Known Flow","232338.204378","630690.448826","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000210","Nodes","210","21.000000","31.139766","DDS demands","Known Flow","232401.829395","630742.198840","","0.000000","-4.790000","","","","-26.429999","","","","","","","-27.917483","-31.219999","","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"625009-1462607","Nodes","-1462607","21.000000","31.791478","Default Known Flow Node","Known Flow","232095.704312","630907.448885","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000776","Nodes","776","21.000000","31.791478","DDS demands","Known Flow","232094.397021","630908.651664","","0.000000","-6.820000","","","","-3.400000","","","","","","","-9.138906","-10.220000","","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"62500900000925","Nodes","925","21.000000","31.807883","DDS demands","Known Flow","232109.820315","630914.086887","","0.000000","-15.569999","","","0.000000","-13.859999","","","","","","","-26.316832","-29.429997","","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"625009-1462751","Nodes","-1462751","21.000000","31.610144","Default Known Flow Node","Known Flow","232187.829337","630777.198850","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000930","Nodes","930","21.000000","31.610144","Default Known Flow Node","Known Flow","232185.211137","630775.065502","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000929","Nodes","929","21.000000","31.623416","DDS demands","Known Flow","232218.151345","630806.816858","","0.000000","-15.999999","","","","-1.720000","","","","","","","-15.845541","-17.719999","","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"625009-36","Nodes","-36","21.000000","31.627077","Default Known Flow Node","Known Flow","232219.079345","630805.823858","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000923","Nodes","923","21.000000","31.631898","DDS demands","Known Flow","232209.454343","630796.198855","","0.000000","","","-1.360000","","-8.939999","","","","","","","-9.210444","-10.299999","","","","","","C3 PROFILE","","D1 PROFILE","","","","","","",""
"62500900000934","Nodes","934","21.000000","32.250082","Default Known Flow Node","Known Flow","232329.329375","630863.573873","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-122","Nodes","-122","21.000000","32.661058","Default Known Flow Node","Known Flow","232212.321133","630997.084283","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000212","Nodes","212","21.000000","31.350117","DDS demands","Known Flow","232429.704403","630554.823789","","0.000000","","","","","-42.530000","","","","","","","-38.031089","-42.530000","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000935","Nodes","935","21.000000","32.223018","Default Known Flow Node","Known Flow","232325.579374","630894.573882","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462762","Nodes","-1462762","21.000000","32.248689","Default Known Flow Node","Known Flow","232294.484203","630868.159449","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-103","Nodes","-103","21.000000","32.501799","Default Known Flow Node","Known Flow","232247.079353","630950.823897","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-87","Nodes","-87","21.000000","32.382906","Default Known Flow Node","Known Flow","232274.454360","630917.823888","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-58","Nodes","-58","21.000000","32.250082","Default Known Flow Node","Known Flow","232327.834300","630862.318010","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462520","Nodes","-1462520","21.000000","32.250082","Default Known Flow Node","Known Flow","232329.704375","630859.948872","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000921","Nodes","921","21.000000","31.554660","Default Known Flow Node","Known Flow","232331.329376","630684.823825","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-33","Nodes","-33","21.000000","31.628699","Default Known Flow Node","Known Flow","232211.811011","630793.553172","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000920","Nodes","920","21.000000","31.550861","Default Known Flow Node","Known Flow","232340.204378","630674.948822","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-18","Nodes","-18","21.000000","31.542730","Default Known Flow Node","Known Flow","232338.829378","630673.198821","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462489","Nodes","-1462489","21.000000","31.550861","Default Known Flow Node","Known Flow","232341.829379","630673.073821","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000924","Nodes","924","21.000000","31.789454","DDS demands","Known Flow","232101.079313","630902.198884","","0.000000","-58.119998","","","","-2.150000","","","","","","","-53.894512","-60.270000","","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"625009-80","Nodes","-80","21.000000","31.804630","Default Known Flow Node","Known Flow","232111.454316","630911.573886","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-76","Nodes","-76","21.000000","31.789906","Default Known Flow Node","Known Flow","232098.704312","630905.698885","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-326849","Nodes","-326849","21.000000","31.804630","Default Known Flow Node","Known Flow","232115.079317","630914.948887","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-34","Nodes","-34","21.000000","31.630903","Default Known Flow Node","Known Flow","232209.954343","630795.198855","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462793","Nodes","-1462793","21.000000","31.627077","Default Known Flow Node","Known Flow","232221.079346","630807.073858","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462984","Nodes","-1462984","21.000000","31.542730","Default Known Flow Node","Known Flow","232336.454377","630675.948822","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462939","Nodes","-1462939","21.000000","29.560259","Default Known Flow Node","Known Flow","234284.829907","630711.698832","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-532","Nodes","-532","21.000000","34.460272","Default Known Flow Node","Known Flow","233015.079562","631179.823959","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-534","Nodes","-534","21.000000","34.476186","Default Known Flow Node","Known Flow","233015.579562","631182.573960","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-531","Nodes","-531","21.000000","34.593803","Default Known Flow Node","Known Flow","233035.831706","631178.483200","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-527","Nodes","-527","21.000000","34.987613","Default Known Flow Node","Known Flow","233103.454586","631164.823955","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462817","Nodes","-1462817","21.000000","35.005469","Default Known Flow Node","Known Flow","233100.579585","631162.198955","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-526","Nodes","-526","21.000000","35.005469","Default Known Flow Node","Known Flow","233103.329586","631161.698954","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-326897","Nodes","-326897","21.000000","34.476186","Default Known Flow Node","Known Flow","233012.954561","631183.198960","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-326903","Nodes","-326903","21.000000","34.987613","Default Known Flow Node","Known Flow","233106.454587","631164.323955","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462529","Nodes","-1462529","21.000000","26.457543","Default Known Flow Node","Known Flow","230790.078956","631624.699080","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-649","Nodes","-649","21.000000","30.706972","Default Known Flow Node","Known Flow","232720.079482","631572.824066","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462510","Nodes","-1462510","21.000000","30.706972","Default Known Flow Node","Known Flow","232707.829478","631575.199067","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-662","Nodes","-662","21.000000","31.484131","Default Known Flow Node","Known Flow","232806.204505","631596.199073","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-4904555","Nodes","-4904555","21.000000","31.484131","Default Known Flow Node","Known Flow","232823.824969","631593.324813","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000021","Nodes","21","21.000000","33.340214","Default Known Flow Node","Known Flow","232584.954445","633472.699583","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-409","Nodes","-409","21.000000","30.936803","Default Known Flow Node","Known Flow","232720.217079","630389.832124","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-589","Nodes","-589","21.000000","32.536087","Default Known Flow Node","Known Flow","232806.321296","631392.398662","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462671","Nodes","-1462671","21.000000","32.536087","Default Known Flow Node","Known Flow","232809.079506","631391.949017","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900001001","Nodes","1001","21.000000","28.549229","Default Known Flow Node","Known Flow","231306.329097","631047.698923","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-671","Nodes","-671","21.000000","30.214490","Default Known Flow Node","Known Flow","233902.204803","631606.199075","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-673","Nodes","-673","21.000000","30.214490","Default Known Flow Node","Known Flow","233906.704804","631607.949076","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-66","Nodes","-66","21.000000","28.315801","Default Known Flow Node","Known Flow","231399.457738","630885.403273","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462863","Nodes","-1462863","21.000000","28.315801","Default Known Flow Node","Known Flow","231415.329127","630867.323874","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-141","Nodes","-141","21.000000","29.053579","Default Known Flow Node","Known Flow","231407.954125","631042.323922","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-178","Nodes","-178","21.000000","35.599860","Default Known Flow Node","Known Flow","232154.829328","631136.573948","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-177","Nodes","-177","21.000000","35.610508","Default Known Flow Node","Known Flow","232161.329329","631131.823946","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000183","Nodes","183","21.000000","28.299117","DDS demands","Known Flow","231294.787881","630819.542327","","0.000000","","","","","-13.910000","","","","","","","-12.438570","-13.910000","","","","","","","","D1 PROFILE","","","","","","",""
"625009-27","Nodes","-27","21.000000","28.502741","Default Known Flow Node","Known Flow","231343.775465","630755.388249","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-350","Nodes","-350","21.000000","32.466982","Default Known Flow Node","Known Flow","233231.829621","629873.573604","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462807","Nodes","-1462807","21.000000","33.380506","Default Known Flow Node","Known Flow","231949.376808","631038.823921","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-139","Nodes","-139","21.000000","33.385992","Default Known Flow Node","Known Flow","231950.079272","631040.698921","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000859","Nodes","859","21.000000","38.789531","DDS demands","Known Flow","232165.079331","631302.198993","","0.000000","-64.999999","","","","","","","","","","","-58.124162","-64.999999","","","","C1 PROFILE","","","","","","","","","","",""
"625009-209","Nodes","-209","21.000000","38.789618","Default Known Flow Node","Known Flow","232165.248633","631297.859792","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-326868","Nodes","-326868","21.000000","30.848619","Default Known Flow Node","Known Flow","231632.704186","631072.198930","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-374","Nodes","-374","21.000000","28.162148","Default Known Flow Node","Known Flow","233167.704603","630002.948639","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462518","Nodes","-1462518","21.000000","39.946921","Default Known Flow Node","Known Flow","234567.079984","631772.574121","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-863","Nodes","-863","21.000000","36.870214","Default Known Flow Node","Known Flow","234406.329940","631914.199159","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-388","Nodes","-388","21.000000","29.962905","Default Known Flow Node","Known Flow","232674.704469","630093.448664","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-129","Nodes","-129","21.000000","32.709767","Default Known Flow Node","Known Flow","232606.329451","631020.573916","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-478","Nodes","-478","21.000000","32.665919","Default Known Flow Node","Known Flow","232646.704462","630971.948903","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000658","Nodes","658","21.000000","39.946921","DDS demands","Known Flow","234566.454984","631755.449116","","0.000000","","","","","-2.019999","","","","","","","-1.806320","-2.019999","","","","","","","","D1 PROFILE","","","","","","",""
"625009-182","Nodes","-182","21.000000","26.730379","Default Known Flow Node","Known Flow","231003.954015","631151.573952","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-4904593","Nodes","-4904593","21.000000","26.730379","Default Known Flow Node","Known Flow","231006.096830","631154.307889","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-183","Nodes","-183","21.000000","26.730379","Default Known Flow Node","Known Flow","231010.454016","631158.948954","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-907","Nodes","-907","21.000000","21.283092","Default Known Flow Node","Known Flow","232716.829481","632270.449256","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-909","Nodes","-909","21.000000","20.546999","Default Known Flow Node","Known Flow","232672.079468","632286.324260","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-188","Nodes","-188","21.000000","35.557149","Default Known Flow Node","Known Flow","231998.079285","631187.198961","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462491","Nodes","-1462491","21.000000","28.315801","Default Known Flow Node","Known Flow","231418.204127","630894.073882","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-53","Nodes","-53","21.000000","28.315801","Default Known Flow Node","Known Flow","231354.422409","630840.732464","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-386","Nodes","-386","21.000000","29.949754","Default Known Flow Node","Known Flow","232674.542973","630089.188276","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-118","Nodes","-118","21.000000","29.444243","Default Known Flow Node","Known Flow","231462.454139","630982.698906","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-115","Nodes","-115","21.000000","29.401084","Default Known Flow Node","Known Flow","231484.204145","630973.698903","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462915","Nodes","-1462915","21.000000","35.599860","Default Known Flow Node","Known Flow","232108.704315","631174.948958","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-38","Nodes","-38","21.000000","28.315801","Default Known Flow Node","Known Flow","231343.204107","630806.948858","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462662","Nodes","-1462662","21.000000","32.380993","Default Known Flow Node","Known Flow","233205.579614","629951.698625","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462891","Nodes","-1462891","21.000000","32.078757","Default Known Flow Node","Known Flow","232313.954371","630998.323910","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-108","Nodes","-108","21.000000","32.078757","Default Known Flow Node","Known Flow","232387.573603","630957.442061","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-214","Nodes","-214","21.000000","39.053634","Default Known Flow Node","Known Flow","232109.329315","631309.323995","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-4904542","Nodes","-4904542","21.000000","39.053634","Default Known Flow Node","Known Flow","232160.204329","631310.573995","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462582","Nodes","-1462582","21.000000","39.053634","Default Known Flow Node","Known Flow","232163.954330","631311.448995","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-117","Nodes","-117","21.000000","29.401084","Default Known Flow Node","Known Flow","231481.079144","630977.573904","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-375","Nodes","-375","21.000000","28.171986","Default Known Flow Node","Known Flow","233109.315004","630021.469741","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-200","Nodes","-200","21.000000","36.355874","Default Known Flow Node","Known Flow","232294.712625","631239.813929","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-107","Nodes","-107","21.000000","32.078757","Default Known Flow Node","Known Flow","232390.819897","630954.693972","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-407","Nodes","-407","21.000000","30.936803","Default Known Flow Node","Known Flow","232711.079479","630383.448743","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462595","Nodes","9 Dom","21.000000","20.130270","Point Loads","Known Flow","232644.704461","632294.324263","","0.000000","","","","","","","","","-9.000000","","","-8.047961","-9.000000","","","","","","","","","","","","PL-AF PROFILE","","",""
"625009-910","Nodes","-910","21.000000","20.424316","Default Known Flow Node","Known Flow","232665.954467","632290.699262","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462725","Nodes","-1462725","21.000000","33.196104","Default Known Flow Node","Known Flow","232295.793389","631051.944481","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-646","Nodes","-646","21.000000","30.192072","Default Known Flow Node","Known Flow","233842.329787","631559.199063","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-47","Nodes","-47","21.000000","28.315801","Default Known Flow Node","Known Flow","231322.329101","630823.073862","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-42","Nodes","-42","21.000000","28.315801","Default Known Flow Node","Known Flow","231324.103843","630815.220271","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462583","Nodes","-1462583","21.000000","28.315801","Default Known Flow Node","Known Flow","231337.204105","630813.823860","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000073","Nodes","73","21.000000","33.422541","DDS demands","Known Flow","231953.954273","631036.823920","","0.000000","-12.930000","","","-1.080000","-11.239999","","","","","","","-22.579002","-25.250000","","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"625009-82","Nodes","-82","21.000000","28.775967","Default Known Flow Node","Known Flow","231372.954115","630915.698887","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-77","Nodes","-77","21.000000","28.775967","Default Known Flow Node","Known Flow","231380.822258","630907.081101","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-305","Nodes","-305","21.000000","24.654822","Default Known Flow Node","Known Flow","234109.329859","629139.448404","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-304","Nodes","-304","21.000000","24.654822","Default Known Flow Node","Known Flow","234107.329859","629137.448404","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462542","Nodes","-1462542","21.000000","24.654822","Default Known Flow Node","Known Flow","234105.829859","629136.073403","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-4904601","Nodes","-4904601","21.000000","30.006021","Default Known Flow Node","Known Flow","232676.096633","630094.418960","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-4904572","Nodes","-4904572","21.000000","30.006021","Default Known Flow Node","Known Flow","232678.827087","630096.322004","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462616","Nodes","-1462616","21.000000","30.006021","Default Known Flow Node","Known Flow","232720.704482","630121.948671","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-62","Nodes","-62","21.000000","28.442546","Default Known Flow Node","Known Flow","231330.079103","630875.198876","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-368","Nodes","-368","21.000000","28.162148","Default Known Flow Node","Known Flow","233162.954602","629986.323635","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000421","Nodes","421","21.000000","28.162148","DDS demands","Known Flow","233163.204602","629987.573635","","0.000000","","","","","-3.499999","","","","","","","-3.129762","-3.499999","","","","","","","","D1 PROFILE","","","","","","",""
"625009-4904606","Nodes","-4904606","21.000000","29.428840","Default Known Flow Node","Known Flow","231460.401248","630980.880023","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-4904594","Nodes","-4904594","21.000000","29.457712","Default Known Flow Node","Known Flow","231464.327149","630984.197313","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462938","Nodes","-1462938","21.000000","29.359894","Default Known Flow Node","Known Flow","231535.329159","631031.323919","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-90","Nodes","-90","21.000000","28.934908","Default Known Flow Node","Known Flow","231401.329123","630926.573890","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-4904544","Nodes","-4904544","21.000000","29.220060","Default Known Flow Node","Known Flow","231438.329133","630961.323900","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-648","Nodes","-648","21.000000","31.613267","Default Known Flow Node","Known Flow","232894.077066","631569.576836","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-881","Nodes","-881","21.000000","37.105259","Default Known Flow Node","Known Flow","234483.454961","631995.949181","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-4904569","Nodes","-4904569","21.000000","37.148097","Default Known Flow Node","Known Flow","234499.572625","631962.194571","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-878","Nodes","-878","21.000000","37.105259","Default Known Flow Node","Known Flow","234519.954971","631983.449178","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-121","Nodes","-121","21.000000","29.514959","Default Known Flow Node","Known Flow","231456.579138","630989.198907","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-4904551","Nodes","-4904551","21.000000","30.838553","Default Known Flow Node","Known Flow","231631.454185","631071.823930","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-153","Nodes","-153","21.000000","30.838553","Default Known Flow Node","Known Flow","231632.204186","631068.323929","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-404","Nodes","-404","21.000000","31.489170","Default Known Flow Node","Known Flow","233190.454609","630340.448731","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462653","Nodes","-1462653","21.000000","36.355874","Default Known Flow Node","Known Flow","232294.204366","631197.948964","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-160","Nodes","-160","21.000000","32.241614","Default Known Flow Node","Known Flow","231812.954235","631080.198932","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-682","Nodes","-682","21.000000","31.169007","Default Known Flow Node","Known Flow","232811.204506","631628.699081","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000648","Nodes","648","21.000000","39.887414","DDS demands","Known Flow","232222.829346","631361.074009","","0.000000","","","","","-20.250000","","","","","","","-18.107912","-20.250000","","","","","","","","D1 PROFILE","","","","","","",""
"625009-224","Nodes","-224","21.000000","39.952695","Default Known Flow Node","Known Flow","232225.954347","631356.699007","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
