"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"80009100000287","Nodes","287",21.000000,38.355726,"DDS demands","Known Flow",431011.250000,226230.625000,,0.000000,,,,,-2.939999,,,,,,,,-2.629000,-2.939999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000049","Nodes","49",21.000000,36.414267,"DDS demands","Known Flow",431130.750000,226420.500000,,0.000000,,,,,-1.529999,,,,,,,,-1.368153,-1.529999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000058","Nodes","58",21.000000,36.287794,"DDS demands","Known Flow",431101.625000,226391.375000,,0.000000,,,,,-5.270000,,,,,,,,-4.712528,-5.270000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000052","Nodes","52",21.000000,36.162978,"DDS demands","Known Flow",431137.375000,226335.375000,,0.000000,,,,,-8.709999,,,,,,,,-7.788637,-8.709999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000416","Nodes","416",21.000000,36.220648,"Default Known Flow Node","Known Flow",431087.375000,226377.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000383","Nodes","383",21.000000,40.542639,"DDS demands","Known Flow",431321.250000,226329.875000,,0.000000,-1.580000,,,,-3.380000,,,,,,,,-4.435321,-4.960000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,,
"80009100000079","Nodes","79",21.000000,34.956795,"DDS demands","Known Flow",431066.250000,226477.375000,,0.000000,,,,,-12.529999,,,,,,,,-11.204550,-12.529999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000050","Nodes","50",21.000000,36.290963,"DDS demands","Known Flow",431100.750000,226390.625000,,0.000000,,,,,-3.309999,,,,,,,,-2.959861,-3.309999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000366","Nodes","366",21.000000,40.493102,"Default Known Flow Node","Known Flow",431219.250000,226367.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-133503","Nodes","-133503",21.000000,40.596927,"Default Known Flow Node","Known Flow",431222.125000,226364.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000047","Nodes","47",21.000000,40.726075,"DDS demands","Known Flow",431228.625000,226360.875000,,0.000000,,,,,-40.219998,,,,,,,,-35.965442,-40.219998,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000419","Nodes","419",21.000000,40.431652,"DDS demands","Known Flow",431327.250000,226334.000000,,0.000000,,,,,-17.139999,,,,,,,,-15.326894,-17.139999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000384","Nodes","384",21.000000,40.240420,"DDS demands","Known Flow",431369.000000,226392.500000,,0.000000,,,,,-21.810000,,,,,,,,-19.502891,-21.810000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-133537","Nodes","-133537",21.000000,39.987721,"Default Known Flow Node","Known Flow",431471.125000,226331.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000385","Nodes","385",21.000000,39.985045,"DDS demands","Known Flow",431472.375000,226331.000000,,0.000000,,,,,-20.629999,,,,,,,,-18.447715,-20.629999,,"",,,,,"D1 PROFILE",,,,,,,
"800091-5465","Nodes","-5465",21.000000,35.995294,"Default Known Flow Node","Known Flow",431032.375000,226332.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000417","Nodes","417",21.000000,35.686359,"DDS demands","Known Flow",430957.125000,226280.125000,,0.000000,,,,,-4.600000,,,,,,,,-4.113402,-4.600000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-5473","Nodes","-5473",21.000000,40.759552,"Default Known Flow Node","Known Flow",431229.750000,226361.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000386","Nodes","386",21.000000,39.933836,"DDS demands","Known Flow",431504.500000,226321.375000,,0.000000,,,,,-1.720000,,,,,,,,-1.538054,-1.720000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000306","Nodes","306",21.000000,44.752468,"DDS demands","Known Flow",431531.875000,226467.875000,,0.000000,,,,-4.050000,-11.149999,,,,,,,,-13.592112,-15.200000,,"",,,,"C4 PROFILE","D1 PROFILE",,,,,,,
"80009100000307","Nodes","307",21.000000,48.792907,"DDS demands","Known Flow",431620.500000,226368.250000,,0.000000,,-6.000000,,,-12.520000,,,,,,,,-16.560915,-18.520000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,,,
"80009100000365","Nodes","365",21.000000,44.528339,"DDS demands","Known Flow",431513.250000,226454.250000,,0.000000,,,-9.909999,,,,,,,,,,-8.861699,-9.909999,,"",,,"C3  PROFILE",,,,,,,,,
"80009100000342","Nodes","342",21.000000,20.108900,"DDS demands","Known Flow",430400.000000,226711.250000,,0.000000,,,,,-14.539999,,,,,,,,-13.001927,-14.539999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000187","Nodes","187",21.000000,20.019827,"DDS demands","Known Flow",430004.250000,226778.625000,,0.000000,,,,,-7.099999,,,,,,,,-6.348946,-7.099999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100001001","Nodes","1001",21.000000,21.226981,"Default Known Flow Node","Known Flow",430141.375000,226939.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-127018","Nodes","-127018",21.000000,21.045980,"Default Known Flow Node","Known Flow",430133.750000,226895.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000405","Nodes","405",21.000000,20.108730,"Default Known Flow Node","Known Flow",430374.000000,226667.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000012","Nodes","12",21.000000,20.053675,"DDS demands","Known Flow",430321.375000,226630.000000,,0.000000,,,,,-1.469999,,,,,,,,-1.314500,-1.469999,,"",,,,,"D1 PROFILE",,,,,,,
"800091-127024","Nodes","-127024",21.000000,20.103574,"Default Known Flow Node","Known Flow",430401.250000,226709.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000406","Nodes","406",21.000000,20.008186,"DDS demands","Known Flow",430438.375000,226670.375000,,0.000000,,,,,-11.369999,,,,,,,,-10.167257,-11.369999,,"",,,,,"D1 PROFILE",,,,,,,
"800091-127027","Nodes","-127027",21.000000,20.103574,"Default Known Flow Node","Known Flow",430409.375000,226717.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000343","Nodes","343",21.000000,19.984166,"DDS demands","Known Flow",430451.875000,226698.000000,,0.000000,,,,,-7.089999,,,,,,,,-6.340004,-7.089999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000407","Nodes","407",21.000000,19.953974,"DDS demands","Known Flow",430401.000000,226661.500000,,0.000000,,,,,-1.700000,,,,,,,,-1.520170,-1.700000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-195518","Nodes","-195518",21.000000,19.984166,"Default Known Flow Node","Known Flow",430451.375000,226698.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-195517","Nodes","-195517",21.000000,19.984166,"Default Known Flow Node","Known Flow",430440.250000,226709.875000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000344","Nodes","344",21.000000,19.927209,"DDS demands","Known Flow",430479.000000,226709.875000,,0.000000,,,,,-1.990000,,,,,,,,-1.779493,-1.990000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-2135","Nodes","-2135",21.000000,21.306120,"Default Known Flow Node","Known Flow",430167.500000,226925.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000285","Nodes","285",21.000000,33.307557,"DDS demands","Known Flow",430940.250000,226517.875000,,0.000000,,,,,-3.150000,,,,,,,,-2.816786,-3.150000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-127112","Nodes","-127112",21.000000,33.319212,"Default Known Flow Node","Known Flow",430949.250000,226503.875000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000283","Nodes","283",21.000000,33.325158,"DDS demands","Known Flow",430956.375000,226508.500000,,0.000000,,,,,-1.990000,,,,,,,,-1.779493,-1.990000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-202991","Nodes","-202991",21.000000,27.311096,"Default Known Flow Node","Known Flow",430634.125000,226723.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000193","Nodes","193",21.000000,26.764409,"DDS demands","Known Flow",430721.000000,226832.750000,,0.000000,,,,,-2.369999,,,,,,,,-2.119296,-2.369999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000091","Nodes","91",21.000000,25.417248,"DDS demands","Known Flow",430791.750000,226903.500000,,0.000000,,,,,-3.099999,,,,-12.830000,,,,-14.244891,-15.930000,,"",,,,,"D1 PROFILE",,,,"I2 PROFILE",,,
"80009100000194","Nodes","194",21.000000,26.809061,"Default Known Flow Node","Known Flow",430749.000000,226815.875000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000088","Nodes","88",21.000000,25.272662,"Default Known Flow Node","Known Flow",430798.250000,226913.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000196","Nodes","196",21.000000,25.770608,"DDS demands","Known Flow",430829.375000,226882.750000,,0.000000,-7.960000,,,,-2.099999,,,,,,,,-8.995832,-10.060000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,,
"80009100003005","Nodes","3005",21.000000,25.101040,"Default Known Flow Node","Known Flow",430806.000000,226924.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000362","Nodes","362",21.000000,25.317424,"Default Known Flow Node","Known Flow",430776.875000,226932.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-127092","Nodes","-127092",21.000000,25.860135,"Default Known Flow Node","Known Flow",430831.375000,226857.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-127113","Nodes","-127113",21.000000,33.319212,"Default Known Flow Node","Known Flow",430950.000000,226502.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000281","Nodes","281",21.000000,33.621082,"DDS demands","Known Flow",430976.750000,226522.750000,,0.000000,,,,,-4.829999,,,,,,,,-4.319072,-4.829999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000284","Nodes","284",21.000000,33.319318,"DDS demands","Known Flow",430969.000000,226493.625000,,0.000000,,,,,-1.940000,,,,,,,,-1.734782,-1.940000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-127130","Nodes","-127130",21.000000,33.398923,"Default Known Flow Node","Known Flow",430999.000000,226555.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-127132","Nodes","-127132",21.000000,33.678596,"Default Known Flow Node","Known Flow",430999.250000,226538.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000282","Nodes","282",21.000000,33.606663,"DDS demands","Known Flow",430991.875000,226503.250000,,0.000000,,,,,-2.740000,,,,,,,,-2.450157,-2.740000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000200","Nodes","200",21.000000,30.036064,"DDS demands","Known Flow",430999.375000,226874.750000,,0.000000,,,,,-7.949999,,,,,,,,-7.109032,-7.949999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000259","Nodes","259",21.000000,33.806482,"DDS demands","Known Flow",431009.625000,226542.375000,,0.000000,,,,,-14.500000,,,,,,,,-12.966160,-14.500000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-133439","Nodes","-133439",21.000000,33.796718,"Default Known Flow Node","Known Flow",431008.500000,226543.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000275","Nodes","275",21.000000,30.610534,"DDS demands","Known Flow",431054.500000,226737.875000,,0.000000,,,,,-4.469999,,,,,,,,-3.997153,-4.469999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000276","Nodes","276",21.000000,30.389563,"DDS demands","Known Flow",431104.750000,226743.250000,,0.000000,,,,,-1.809999,,,,,,,,-1.618534,-1.809999,,"",,,,,"D1 PROFILE",,,,,,,
"800091-133456","Nodes","-133456",21.000000,30.451219,"Default Known Flow Node","Known Flow",431066.750000,226774.875000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000146","Nodes","146",21.000000,35.420370,"DDS demands","Known Flow",431157.000000,226599.875000,,0.000000,,,,,-2.529999,,,,,,,,-2.262371,-2.529999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000080","Nodes","80",21.000000,35.088775,"DDS demands","Known Flow",431149.875000,226579.000000,,0.000000,,,,,-13.789999,,,,,,,,-12.331264,-13.789999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000085","Nodes","85",21.000000,35.188157,"DDS demands","Known Flow",431201.625000,226712.000000,,0.000000,-1.850000,,,,-26.340000,,,,,,,,-25.208003,-28.190000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,,
"80009100000379","Nodes","379",21.000000,29.446762,"DDS demands","Known Flow",431204.625000,226866.250000,,0.000000,,,,,-3.880000,,,,,,,,-3.469565,-3.880000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000273","Nodes","273",21.000000,29.420054,"DDS demands","Known Flow",431208.000000,226882.875000,,0.000000,,,,,-5.700000,,,,,,,,-5.097042,-5.700000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000408","Nodes","408",21.000000,34.523742,"CSEP Unmatched","Known Flow",431269.500000,226851.000000,,0.000000,-4.880000,-7.199999,,,-1.080000,-11.819999,,,,,,,-22.337562,-24.979999,,"","C1 PROFILE","C2 PROFILE",,,"D1 PROFILE","DC PROFILE",,,,,,
"800091-133506","Nodes","-133506",21.000000,34.701729,"Default Known Flow Node","Known Flow",431284.250000,226830.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000311","Nodes","311",21.000000,44.668665,"DDS demands","Known Flow",431403.750000,226606.750000,,0.000000,,,,,-4.300000,,,,,,,,-3.845137,-4.300000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000267","Nodes","267",21.000000,26.481167,"DDS demands","Known Flow",431098.125000,226917.250000,,0.000000,,,,,-4.480000,,,,,,,,-4.006096,-4.480000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000266","Nodes","266",21.000000,26.492185,"Default Known Flow Node","Known Flow",431107.375000,226954.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000363","Nodes","363",21.000000,31.162498,"DDS demands","Known Flow",431030.000000,226684.125000,,0.000000,,,,,-5.559999,,,,,,,,-4.971851,-5.559999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000265","Nodes","265",21.000000,27.759712,"DDS demands","Known Flow",431043.750000,226964.500000,,0.000000,,,,,-3.859999,,,,,,,,-3.451680,-3.859999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000198","Nodes","198",21.000000,27.018943,"Default Known Flow Node","Known Flow",431052.000000,226980.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000197","Nodes","197",21.000000,26.418623,"DDS demands","Known Flow",431078.625000,226986.000000,,0.000000,,,,,-0.479999,,,,,,,,-0.429224,-0.479999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000264","Nodes","264",21.000000,27.010191,"DDS demands","Known Flow",431043.375000,226997.000000,,0.000000,,,,,-1.729999,,,,,,,,-1.546996,-1.729999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000268","Nodes","268",21.000000,29.831903,"DDS demands","Known Flow",431064.125000,226866.875000,,0.000000,,,,,-3.599999,,,,,,,,-3.219184,-3.599999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000269","Nodes","269",21.000000,30.035129,"DDS demands","Known Flow",431013.625000,226867.500000,,0.000000,,,,,-2.359999,,,,,,,,-2.110354,-2.359999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000105","Nodes","105",21.000000,26.417448,"Default Known Flow Node","Known Flow",431079.000000,226983.875000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000081","Nodes","81",21.000000,33.895040,"DDS demands","Known Flow",431087.375000,226618.500000,,0.000000,,,,,-9.109999,,,,,,,,-8.146324,-9.109999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000145","Nodes","145",21.000000,33.670266,"DDS demands","Known Flow",431069.875000,226591.500000,,0.000000,,,,,-1.029999,,,,,,,,-0.921044,-1.029999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000147","Nodes","147",21.000000,34.675777,"DDS demands","Known Flow",431102.500000,226633.750000,,0.000000,,,,,-9.020000,,,,,,,,-8.065845,-9.020000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-133480","Nodes","-133480",21.000000,34.675777,"Default Known Flow Node","Known Flow",431113.000000,226652.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-133476","Nodes","-133476",21.000000,30.384009,"Default Known Flow Node","Known Flow",431105.500000,226744.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000277","Nodes","277",21.000000,30.027933,"DDS demands","Known Flow",431120.000000,226685.750000,,0.000000,,,,,-12.329999,,,,,,,,-11.025706,-12.329999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000387","Nodes","387",21.000000,30.096878,"Default Known Flow Node","Known Flow",431109.500000,226750.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000278","Nodes","278",21.000000,29.251986,"DDS demands","Known Flow",431121.875000,226773.375000,,0.000000,,,,,-4.829999,,,,,,,,-4.319072,-4.829999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000388","Nodes","388",21.000000,30.052991,"DDS demands","Known Flow",431085.500000,226755.375000,,0.000000,,,,,-4.349999,,,,,,,,-3.889847,-4.349999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000322","Nodes","322",21.000000,29.245554,"DDS demands","Known Flow",431128.375000,226786.250000,,0.000000,,,,,-4.699999,,,,,,,,-4.202823,-4.699999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000279","Nodes","279",21.000000,29.130946,"DDS demands","Known Flow",431097.250000,226788.375000,,0.000000,,,,,-3.720000,,,,,,,,-3.326490,-3.720000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000280","Nodes","280",21.000000,29.168931,"DDS demands","Known Flow",431170.125000,226816.125000,,0.000000,,,,,-3.749999,,,,,,,,-3.353317,-3.749999,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000274","Nodes","274",21.000000,29.710909,"DDS demands","Known Flow",431182.875000,226851.000000,,0.000000,,,,,-3.260000,,,,,,,,-2.915150,-3.260000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000317","Nodes","317",21.000000,36.084435,"DDS demands","Known Flow",431208.006317,226709.243651,,0.000000,,,,,-1.220000,,,,,,,,-1.090945,-1.220000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-133501","Nodes","-133501",21.000000,29.420054,"Default Known Flow Node","Known Flow",431213.375000,226893.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000414","Nodes","414",21.000000,40.788184,"DDS demands","Known Flow",431362.000000,226739.125000,,0.000000,,,,,-5.189999,,,,,,,,-4.640990,-5.189999,,"",,,,,"D1 PROFILE",,,,,,,
"800091-165990","Nodes","-165990",21.000000,38.189382,"Default Known Flow Node","Known Flow",431355.750000,226814.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-133525","Nodes","-133525",21.000000,45.528426,"Default Known Flow Node","Known Flow",431404.625000,226612.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000415","Nodes","415",21.000000,40.576408,"DDS demands","Known Flow",431337.125000,226732.750000,,0.000000,,,-6.919999,,-3.790000,,,,,,,,-9.577073,-10.710000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,,,,
"80009100000308","Nodes","308",21.000000,45.560410,"DDS demands","Known Flow",431407.961773,226608.560988,,0.000000,-12.979999,,,,-1.869999,,,,,,,,-13.279135,-14.849999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,,
"80009100000381","Nodes","381, P08117122,  PEAR TREE COTTAGE, 10.52",22.999998,26.252388,"CSEP Unmatched","Known Flow",431467.931701,227020.508577,,0.000000,,,,,,-10.520000,,,,,,,-9.407172,-10.520000,,"",,,,,,"DC PROFILE",,,,,,
"800091-140393","Nodes","-140393",21.000000,35.750621,"Default Known Flow Node","Known Flow",431343.500000,226873.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000300","Nodes","300",21.000000,26.617129,"DDS demands","Known Flow",431129.750000,226995.125000,,0.000000,,,,,-1.720000,,,,,,,,-1.538054,-1.720000,,"",,,,,"D1 PROFILE",,,,,,,
"80009100000413","Nodes","413",21.000000,38.287055,"DDS demands","Known Flow",431378.625000,226815.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-165989","Nodes","-165989",21.000000,38.189382,"Default Known Flow Node","Known Flow",431352.625000,226816.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-165995","Nodes","-165995",21.000000,37.938837,"Default Known Flow Node","Known Flow",431423.125000,226778.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-165991","Nodes","-165991",21.000000,38.065425,"Default Known Flow Node","Known Flow",431372.250000,226780.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000245","Nodes","245",21.000000,37.752241,"DDS demands","Known Flow",431431.750000,226748.125000,,0.000000,,,,,-10.100000,,,,,,,,-9.031600,-10.100000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-165996","Nodes","-165996",21.000000,37.938837,"Default Known Flow Node","Known Flow",431424.750000,226776.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000305","Nodes","305",21.000000,49.880068,"DDS demands","Known Flow",431512.812500,226498.593750,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000002","Nodes","BURFORD ROAD DG - 2/ OB79D, SITE ID 5191",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",431515.250000,226501.750000,,7150.000080,,,,,,,,,,,,,3204.956953,3584.089863,,"",,,,,,,,,,,,
"80009100000382","Nodes","382",21.000000,28.993180,"DDS demands","Known Flow",431502.750000,226965.375000,,0.000000,,,,,-3.010000,,,,,,,,-2.691595,-3.010000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-133552","Nodes","-133552",21.000000,28.267210,"Default Known Flow Node","Known Flow",431596.875000,226889.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-133554","Nodes","-133554",21.000000,28.267210,"Default Known Flow Node","Known Flow",431612.125000,226876.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-133558","Nodes","-133558",21.000000,25.248796,"Default Known Flow Node","Known Flow",431656.000000,226861.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-133557","Nodes","-133557",21.000000,25.248796,"Default Known Flow Node","Known Flow",431651.375000,226851.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800091-133556","Nodes","-133556",21.000000,23.873288,"Default Known Flow Node","Known Flow",431638.375000,226984.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000010","Nodes","10",21.000000,20.887140,"Default Known Flow Node","Known Flow",430686.125000,227049.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000389","Nodes","389",21.000000,21.085550,"Default Known Flow Node","Known Flow",430744.875000,227081.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000013","Nodes","13",21.000000,22.476820,"Default Known Flow Node","Known Flow",430838.000000,227106.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000014","Nodes","14",21.000000,23.699618,"DDS demands","Known Flow",430997.000000,227153.125000,,0.000000,,,,,-3.940000,,,,,,,,-3.523218,-3.940000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-134029","Nodes","-134029",21.000000,23.597285,"Default Known Flow Node","Known Flow",430978.000000,227144.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000212","Nodes","212",21.000000,20.276654,"DDS demands","Known Flow",431112.750000,227295.250000,,0.000000,-29.360000,,,,-4.239999,,,,,,,,-30.045722,-33.600000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,,
"800091-129540","Nodes","-129540",21.000000,23.717433,"Default Known Flow Node","Known Flow",431002.875000,227153.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80009100000183","Nodes","183",21.000000,24.801351,"Daily Metered Site","Known Flow",431094.625000,227130.500000,,0.000000,,-111.089993,,,-10.300000,,,,,,,,-108.549108,-121.389992,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,,,
"80009100000185","Nodes","185",21.000000,25.466013,"DDS demands","Known Flow",431046.875000,227030.875000,,0.000000,,,,,-3.700000,,,,,,,,-3.308606,-3.700000,,"",,,,,"D1 PROFILE",,,,,,,
"800091-129543","Nodes","-129543",21.000000,25.569420,"Default Known Flow Node","Known Flow",431068.250000,227013.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
