"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)"
"80019200000142","Nodes","142",21.000000,34.914881,"DDS demands","Known Flow",487506.906250,239222.796875,,0.000000,,,,-11.069999,,-9.898992,-11.069999,,"",,,,"D1 PROFILE",
"80019200000111","Nodes","111",21.000000,40.278466,"DDS demands","Known Flow",487520.312500,239401.906250,,0.000000,,,,-6.350000,,-5.678283,-6.350000,,"",,,,"D1 PROFILE",
"80019200000148","Nodes","148",21.000000,39.204358,"Default Known Flow Node","Known Flow",487511.093750,239316.296875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000116","Nodes","116",21.000000,32.534788,"DDS demands","Known Flow",487560.500000,239265.000000,,0.000000,-8.970000,,-2.170000,-5.579999,,-14.951323,-16.720000,,"","C1 PROFILE",,"C4 PROFILE","D1 PROFILE",
"80019200000150","Nodes","150",21.000000,32.179282,"DDS demands","Known Flow",487599.000000,239257.593750,,0.000000,,,,-4.079999,,-3.648408,-4.079999,,"",,,,"D1 PROFILE",
"80019200000151","Nodes","151",21.000000,32.176319,"DDS demands","Known Flow",487605.312500,239283.593750,,0.000000,,,,-1.249999,,-1.117772,-1.249999,,"",,,,"D1 PROFILE",
"80019200000152","Nodes","152",21.000000,31.970317,"DDS demands","Known Flow",487606.406250,239215.593750,,0.000000,,,,-8.439999,,-7.547198,-8.439999,,"",,,,"D1 PROFILE",
"80019200000002","Nodes","2",21.000000,29.122706,"Default Known Flow Node","Known Flow",487457.943551,238680.806999,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000003","Nodes","3",21.000000,29.122706,"Default Known Flow Node","Known Flow",487415.638549,238663.168926,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200009000","Nodes","9000",21.000000,43.805013,"Default Known Flow Node","Known Flow",487352.496792,239232.185094,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000005","Nodes","5",21.000000,24.895605,"Default Known Flow Node","Known Flow",487216.618051,237698.963603,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000004","Nodes","4",21.000000,24.895605,"Default Known Flow Node","Known Flow",487198.330300,237673.601089,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
