"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"80013900000377","Nodes","377",21.000000,31.704983,"DDS demands","Known Flow",478688.271411,240288.342595,,0.000000,-16.500000,,,,,,,,,,,,-14.754595,-16.500000,,"","C1 PROFILE",,,,,,,,,,,
"80013900000027","Nodes","27",21.000000,25.537435,"DDS demands","Known Flow",478695.271413,240497.217651,,0.000000,-15.469999,-107.059995,,,,,-11.279999,,,,,,-119.655297,-133.809995,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,,,
"80013900000028","Nodes","28",21.000000,32.629634,"DDS demands","Known Flow",478759.146431,240440.967636,,0.000000,-2.209999,,,-7.570000,,,-3.250000,,,,,,-11.651659,-13.030000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80013900000386","Nodes","386",21.000000,30.769573,"DDS demands","Known Flow",478700.396415,240381.717620,,0.000000,-1.469999,-35.639998,,,,,-4.389999,,,,,,-37.110040,-41.499997,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,,,
"80013900003708","Nodes","3708",21.000000,32.629954,"Default Known Flow Node","Known Flow",478758.396431,240439.842636,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000262","Nodes","262",21.000000,33.668272,"DDS demands","Known Flow",478824.896449,240385.092621,,0.000000,-9.750000,-23.280001,,-7.349999,,,-1.789999,,,,,,-37.709172,-42.170001,,"","C1 PROFILE","C2 PROFILE",,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80013900000385","Nodes","385",21.000000,32.736362,"DDS demands","Known Flow",478764.021432,240447.717638,,0.000000,-1.330000,,,-26.770001,,,-3.390000,,,,,,-28.158924,-31.490002,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80013900003716","Nodes","3716",21.000000,35.383778,"Default Known Flow Node","Known Flow",478860.506376,240366.822142,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003709","Nodes","3709",21.000000,32.585922,"Default Known Flow Node","Known Flow",478775.271435,240185.217566,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000037","Nodes","37",21.000000,32.526286,"DDS demands","Known Flow",478774.146435,240183.967566,,0.000000,,,,,,,-18.219999,,,,,,-16.292649,-18.219999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000265","Nodes","265",21.000000,34.878125,"DDS demands","Known Flow",478796.896441,240318.467603,,0.000000,-0.699999,,,,,,,,,,,,-0.625952,-0.699999,,"","C1 PROFILE",,,,,,,,,,,
"80013900003711","Nodes","3711",21.000000,34.834773,"Default Known Flow Node","Known Flow",478782.271437,240327.342605,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000263","Nodes","263",21.000000,33.668272,"Default Known Flow Node","Known Flow",478798.896442,240352.217612,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003710","Nodes","3710",21.000000,33.668272,"Default Known Flow Node","Known Flow",478779.646436,240356.967613,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000128","Nodes","128",21.000000,32.860899,"DDS demands","Known Flow",478800.771442,240152.842558,,0.000000,,,,,,,-6.630000,,,,,,-5.928664,-6.630000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003712","Nodes","3712",21.000000,33.067686,"Default Known Flow Node","Known Flow",478810.822843,240164.673895,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003713","Nodes","3713",21.000000,33.067686,"Default Known Flow Node","Known Flow",478815.521446,240161.717560,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000374","Nodes","374",21.000000,33.224919,"DDS demands","Known Flow",478816.146446,240172.717563,,0.000000,,,,,,,-5.260000,,,,,,-4.703586,-5.260000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000264","Nodes","264",21.000000,34.921551,"DDS demands","Known Flow",478847.771455,240365.467616,,0.000000,-12.340000,,,,,,,,,,,,-11.034649,-12.340000,,"","C1 PROFILE",,,,,,,,,,,
"80013900000040","Nodes","40",21.000000,34.089724,"DDS demands","Known Flow",478840.396453,240215.217575,,0.000000,,,-1.999999,,,,-8.270000,,,,,,-9.183618,-10.270000,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,
"80013900000041","Nodes","41",21.000000,33.956053,"DDS demands","Known Flow",478897.521468,240170.842563,,0.000000,,,,,,,-4.050000,,,,,,-3.621582,-4.050000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003715","Nodes","3715",21.000000,35.372752,"Default Known Flow Node","Known Flow",478854.771457,240359.717614,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003717","Nodes","3717",21.000000,36.085006,"Default Known Flow Node","Known Flow",478875.896463,240340.342609,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000082","Nodes","82",21.000000,34.849958,"DDS demands","Known Flow",478868.396460,240296.467597,,0.000000,-6.000000,,,,,,-11.419999,,,,,,-15.577275,-17.419999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"80013900000435","Nodes","435",21.000000,37.719310,"DDS demands","Known Flow",478874.275325,240473.595971,,0.000000,,-37.250000,,,,,-7.389999,,,,,,-39.917889,-44.640003,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,
"80013900003720","Nodes","3720",21.000000,37.766168,"Default Known Flow Node","Known Flow",478902.010879,240441.708002,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003718","Nodes","3718",21.000000,37.719310,"Default Known Flow Node","Known Flow",478884.146465,240482.842647,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000266","Nodes","266",21.000000,36.326975,"Default Known Flow Node","Known Flow",478883.271465,240333.967607,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000404","Nodes","404",21.000000,36.145339,"DDS demands","Known Flow",478891.771467,240316.967602,,0.000000,,,,-7.400000,,,-1.949999,,,,,,-8.360937,-9.350000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80013900000039","Nodes","39",21.000000,35.977783,"DDS demands","Known Flow",478909.920427,240299.616160,,0.000000,-8.539999,,,,,,-12.109999,,,,,,-18.465599,-20.649998,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"80013900000406","Nodes","406",21.000000,36.243666,"DDS demands","Known Flow",478956.133180,240264.451573,,0.000000,-17.920000,-6.000000,,,,,-9.689999,,,,,,-30.054663,-33.609998,,"","C1 PROFILE","",,,,,"D1 PROFILE",,,,,
"80013900000031","Nodes","31",21.000000,31.077678,"DDS demands","Known Flow",478665.771405,240236.092580,,0.000000,,,,,,,-7.659999,,,,,,-6.849708,-7.659999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000375","Nodes","375",21.000000,31.424840,"DDS demands","Known Flow",478685.146411,240263.592588,,0.000000,,,,,,,-5.249999,,,,,,-4.694643,-5.249999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003643","Nodes","3643",21.000000,31.361723,"Default Known Flow Node","Known Flow",478671.699531,240278.890491,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003642","Nodes","3642",21.000000,31.361723,"Default Known Flow Node","Known Flow",478666.896406,240284.217593,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000376","Nodes","376",21.000000,31.377002,"DDS demands","Known Flow",478657.021403,240253.217585,,0.000000,,,,,,,-3.690000,,,,,,-3.299664,-3.690000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000030","Nodes","30",21.000000,31.653765,"DDS demands","Known Flow",478697.021414,240277.092591,,0.000000,-3.059999,,,,,,-18.909999,,,,,,-19.645966,-21.969998,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"80013900003644","Nodes","3644",21.000000,31.704983,"Default Known Flow Node","Known Flow",478700.771415,240329.592606,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000036","Nodes","36",21.000000,28.311731,"DDS demands","Known Flow",478826.146449,239973.217509,,0.000000,,,,,,,-4.469999,,,,,,-3.997153,-4.469999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000042","Nodes","42",21.000000,31.351315,"DDS demands","Known Flow",478884.113351,240047.820259,,0.000000,,,,,,,-3.899999,,,,,,-3.487449,-3.899999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003645","Nodes","3645",21.000000,30.827391,"Default Known Flow Node","Known Flow",478899.330151,240006.503862,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000043","Nodes","43",21.000000,31.153748,"DDS demands","Known Flow",478911.521472,240007.467518,,0.000000,,,,,,,-3.910000,,,,,,-3.496392,-3.910000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000365","Nodes","365",21.000000,27.993624,"DDS demands","Known Flow",478889.146466,239798.967461,,0.000000,,,,,,,-12.619999,,,,,,-11.285030,-12.619999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000367","Nodes","367",21.000000,30.632701,"DDS demands","Known Flow",478957.271485,240066.967534,,0.000000,,,,,,,-14.609999,,,,,,-13.064523,-14.609999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000407","Nodes","407",21.000000,36.159546,"DDS demands","Known Flow",478917.021474,240217.092575,,0.000000,,,,,,,-5.739999,,,,,,-5.132810,-5.739999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000368","Nodes","368",21.000000,29.649937,"DDS demands","Known Flow",478986.396493,240105.092545,,0.000000,,,,,,,-8.649999,,,,,,-7.734984,-8.649999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000044","Nodes","44",21.000000,29.600414,"DDS demands","Known Flow",478991.896494,240109.592546,,0.000000,,,,-4.099999,,,-2.589999,,,,,,-5.982317,-6.689999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80013900000409","Nodes","409",21.000000,37.879741,"DDS demands","Known Flow",478966.771487,240402.092625,,0.000000,,,,,,,-2.570000,,,,,,-2.298140,-2.570000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000408","Nodes","408",21.000000,38.134560,"Default Known Flow Node","Known Flow",478969.396488,240413.342629,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000465","Nodes","465",21.000000,37.817710,"DDS demands","Known Flow",478958.021485,240400.342625,,0.000000,,,,-8.669999,,,-0.939999,,,,,,-8.593433,-9.609999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80013900000410","Nodes","410",21.000000,37.810379,"DDS demands","Known Flow",478984.271492,240386.217621,,0.000000,,,,,,,-1.960000,,,,,,-1.752667,-1.960000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003658","Nodes","3658",21.000000,37.810379,"Default Known Flow Node","Known Flow",478977.646490,240380.092619,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000067","Nodes","67",21.000000,30.734303,"DDS demands","Known Flow",479078.271518,240122.092549,,0.000000,,,,,,,-9.659999,,,,,,-8.638144,-9.659999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003727","Nodes","3727",21.000000,36.748250,"Default Known Flow Node","Known Flow",479009.646499,240223.467577,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003661","Nodes","3661",21.000000,29.599337,"Default Known Flow Node","Known Flow",479005.521498,240122.217549,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003726","Nodes","3726",21.000000,38.715530,"Default Known Flow Node","Known Flow",479003.013140,240452.851576,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000300","Nodes","300",21.000000,39.289114,"Default Known Flow Node","Known Flow",479397.021604,240189.217568,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000301","Nodes","301",21.000000,39.167639,"DDS demands","Known Flow",479398.909828,240160.739148,,0.000000,,,,,,,-5.879999,,,,,,-5.258001,-5.879999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003698","Nodes","3698",21.000000,39.301410,"Default Known Flow Node","Known Flow",479397.973022,240188.637896,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003699","Nodes","3699",21.000000,40.461249,"Default Known Flow Node","Known Flow",479450.395784,240114.464764,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000315","Nodes","315",21.000000,37.259882,"DDS demands","Known Flow",479399.146605,240279.217592,,0.000000,,,,,,,-2.240000,,,,,,-2.003048,-2.240000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000390","Nodes","390",21.000000,39.389746,"DDS demands","Known Flow",479055.521511,240483.967648,,0.000000,,-6.000000,,,,,-12.380000,,,,,,-16.435725,-18.380000,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,
"80013900000391","Nodes","391",21.000000,39.276058,"DDS demands","Known Flow",479107.771526,240425.842632,,0.000000,,,,,,,-4.689999,,,,,,-4.193881,-4.689999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000101","Nodes","101",21.000000,38.547616,"DDS demands","Known Flow",479230.271559,240305.342599,,0.000000,,,,,,,-18.879998,,,,,,-16.882833,-18.879998,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000100","Nodes","100",21.000000,39.856543,"DDS demands","Known Flow",479181.271546,240374.092618,,0.000000,,,,,,,-9.970000,,,,,,-8.915352,-9.970000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000341","Nodes","341",21.000000,37.185926,"DDS demands","Known Flow",479297.271577,240090.967541,,0.000000,,,,,,,-2.079999,,,,,,-1.859973,-2.079999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000107","Nodes","107",21.000000,41.537893,"DDS demands","Known Flow",479389.015602,240484.101648,,0.000000,,,,,,,-6.599999,,,,,,-5.901837,-6.599999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003639","Nodes","3639",21.000000,38.928053,"Default Known Flow Node","Known Flow",479392.896603,240078.967538,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000302","Nodes","302",21.000000,38.928053,"DDS demands","Known Flow",479376.771599,240089.842541,,0.000000,,,,,,,-10.569999,,,,,,-9.451883,-10.569999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003660","Nodes","3660",21.000000,29.599337,"Default Known Flow Node","Known Flow",479001.021497,240131.842552,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003659","Nodes","3659",21.000000,29.599337,"Default Known Flow Node","Known Flow",478986.646493,240144.217555,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000411","Nodes","411",21.000000,37.680569,"DDS demands","Known Flow",479012.521500,240331.217606,,0.000000,,,,,,,-5.140000,,,,,,-4.596280,-5.140000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000441","Nodes","441",21.000000,36.897104,"DDS demands","Known Flow",479108.271526,240007.592518,,0.000000,,,,,,,-13.270000,,,,,,-11.866272,-13.270000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003664","Nodes","3664",21.000000,37.589414,"Default Known Flow Node","Known Flow",479176.021544,240091.217541,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003665","Nodes","3665",21.000000,37.641027,"Default Known Flow Node","Known Flow",479295.972349,240007.149384,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003666","Nodes","3666",21.000000,38.627169,"Default Known Flow Node","Known Flow",479304.433931,240002.768260,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000134","Nodes","134",21.000000,37.502989,"DDS demands","Known Flow",479174.512720,240094.332248,,0.000000,,,,,,,-15.920000,,,,,,-14.235949,-15.920000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003682","Nodes","3682",21.000000,41.475600,"Default Known Flow Node","Known Flow",479478.521627,240038.467527,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000183","Nodes","183",21.000000,41.475600,"DDS demands","Known Flow",479489.396629,240029.717524,,0.000000,,,,,,,-2.809999,,,,,,-2.512752,-2.809999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003697","Nodes","3697",21.000000,37.213711,"Default Known Flow Node","Known Flow",479287.146574,240121.967549,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000303","Nodes","303",21.000000,39.152955,"DDS demands","Known Flow",479415.271609,240150.717557,,0.000000,,,,,,,-2.990000,,,,,,-2.673711,-2.990000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000085","Nodes","85",21.000000,39.308162,"DDS demands","Known Flow",479049.638388,240480.481352,,0.000000,-5.469999,,,-5.110000,,,-18.409999,,,,,,-25.923377,-28.990000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80013900003632","Nodes","3632",21.000000,39.265965,"Default Known Flow Node","Known Flow",479046.646509,240485.592648,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003663","Nodes","3663",21.000000,39.673986,"DDS demands","Known Flow",479075.269231,240495.216349,,0.000000,,,,-2.669999,,,-6.170000,,,,,,-7.904886,-8.840000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80013900000103","Nodes","103",21.000000,40.337225,"DDS demands","Known Flow",479297.521577,240367.342616,,0.000000,,,,,,,-17.159999,,,,,,-15.344779,-17.159999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000168","Nodes","168",21.000000,41.205682,"DDS demands","Known Flow",479398.339605,240364.493615,,0.000000,,,,,,,-8.479999,,,,,,-7.582967,-8.479999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000106","Nodes","106",21.000000,41.147987,"DDS demands","Known Flow",479412.097624,240380.982928,,0.000000,,,,,,,-9.409999,,,,,,-8.414590,-9.409999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003640","Nodes","3640",21.000000,41.062581,"Default Known Flow Node","Known Flow",479496.842422,240395.302335,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000369","Nodes","369",21.000000,29.598028,"DDS demands","Known Flow",479024.646503,240110.217546,,0.000000,,,,,,,-4.559999,,,,,,-4.077633,-4.559999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000271","Nodes","271",21.000000,37.637406,"DDS demands","Known Flow",479308.271580,239998.217516,,0.000000,,,,,,,-10.869999,,,,,,-9.720147,-10.869999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000316","Nodes","316",21.000000,37.223467,"DDS demands","Known Flow",479416.646610,240288.342595,,0.000000,,,,,,,-3.530000,,,,,,-3.156589,-3.530000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003681","Nodes","3681",21.000000,40.748744,"Default Known Flow Node","Known Flow",479456.146620,240090.217541,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000179","Nodes","179",21.000000,45.130243,"DDS demands","Known Flow",479855.646729,240005.592518,,0.000000,,,,,,,-0.930000,,,,,,-0.831622,-0.930000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000181","Nodes","181",21.000000,44.951323,"DDS demands","Known Flow",479820.853720,240004.643517,,0.000000,,,,,,,-4.269999,,,,,,-3.818310,-4.269999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000135","Nodes","135",21.000000,41.267416,"DDS demands","Known Flow",479505.396634,240058.342532,,0.000000,,,,,,,-0.769999,,,,,,-0.688547,-0.769999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000137","Nodes","137",21.000000,41.432942,"DDS demands","Known Flow",479507.521634,240014.717520,,0.000000,,,,,,,-14.880000,,,,,,-13.305963,-14.880000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003598","Nodes","3598",21.000000,41.711984,"Default Known Flow Node","Known Flow",479577.646653,240075.467537,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003596","Nodes","3596",21.000000,41.711984,"Default Known Flow Node","Known Flow",479553.382853,240047.451275,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003599","Nodes","3599",21.000000,41.315416,"Default Known Flow Node","Known Flow",479592.896658,240189.217568,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000169","Nodes","169",21.000000,41.315416,"DDS demands","Known Flow",479573.396652,240164.967561,,0.000000,,,,,,,-5.310000,,,,,,-4.748297,-5.310000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000344","Nodes","344",21.000000,41.565571,"Default Known Flow Node","Known Flow",479599.396659,240285.717594,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000147","Nodes","147",21.000000,41.595875,"DDS demands","Known Flow",479594.646658,240266.842589,,0.000000,,,,,,,-12.080000,,,,,,-10.802152,-12.080000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000170","Nodes","170",21.000000,41.734730,"DDS demands","Known Flow",479624.646666,240195.842569,,0.000000,,,,,,,-4.190000,,,,,,-3.746773,-4.190000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003603","Nodes","3603",21.000000,41.765980,"Default Known Flow Node","Known Flow",479645.021672,240179.717565,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003601","Nodes","3601",21.000000,41.660367,"Default Known Flow Node","Known Flow",479631.646668,240237.592581,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003604","Nodes","3604",21.000000,42.257183,"Default Known Flow Node","Known Flow",479656.396675,240104.217544,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000145","Nodes","145",21.000000,41.809340,"DDS demands","Known Flow",479653.146674,240173.217563,,0.000000,,,,,,,-13.780000,,,,,,-12.322322,-13.780000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003605","Nodes","3605",21.000000,42.834803,"Default Known Flow Node","Known Flow",479657.146675,240033.092525,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000131","Nodes","131",21.000000,42.016283,"DDS demands","Known Flow",479586.646656,240020.217522,,0.000000,,,,,,,-13.789999,,,,,,-12.331264,-13.789999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000171","Nodes","171",21.000000,42.436382,"DDS demands","Known Flow",479683.646682,240150.217557,,0.000000,,,,,,,-4.119999,,,,,,-3.684177,-4.119999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000172","Nodes","172",21.000000,42.440332,"DDS demands","Known Flow",479714.896691,240133.717552,,0.000000,,,,,,,-15.789999,,,,,,-14.119700,-15.789999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003610","Nodes","3610",21.000000,42.874140,"Default Known Flow Node","Known Flow",479730.396695,240108.092545,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000349","Nodes","349",21.000000,43.127407,"DDS demands","Known Flow",479750.146700,240091.342541,,0.000000,,,,,,,-6.710000,,,,,,-6.000202,-6.710000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000152","Nodes","152",21.000000,45.110841,"DDS demands","Known Flow",479930.521749,240065.217534,,0.000000,,,,,,,-9.419999,,,,,,-8.423532,-9.419999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003615","Nodes","3615",21.000000,45.133193,"Default Known Flow Node","Known Flow",479943.021753,240080.342538,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000167","Nodes","167",21.000000,41.082188,"DDS demands","Known Flow",479528.995960,240400.901880,,0.000000,,,,,,,-2.799999,,,,,,-2.503810,-2.799999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000136","Nodes","136",21.000000,41.471005,"DDS demands","Known Flow",479527.146640,240039.717527,,0.000000,,,,,,,-7.430000,,,,,,-6.644039,-7.430000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003594","Nodes","3594",21.000000,41.288811,"Default Known Flow Node","Known Flow",479544.646644,240128.592551,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003684","Nodes","3684",21.000000,41.262028,"Default Known Flow Node","Known Flow",479525.396639,240113.217547,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003595","Nodes","3595",21.000000,41.644796,"Default Known Flow Node","Known Flow",479546.146645,240053.592531,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003597","Nodes","3597",21.000000,41.644796,"Default Known Flow Node","Known Flow",479562.396649,240072.217536,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000403","Nodes","403",21.000000,41.316645,"DDS demands","Known Flow",479560.271649,240149.842557,,0.000000,,,,,,,-5.659999,,,,,,-5.061273,-5.659999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000399","Nodes","399",21.000000,41.522610,"Default Known Flow Node","Known Flow",479572.896652,240297.467597,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003600","Nodes","3600",21.000000,41.660367,"Default Known Flow Node","Known Flow",479617.771664,240227.592578,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000345","Nodes","345",21.000000,41.686044,"DDS demands","Known Flow",479646.396672,240225.967578,,0.000000,,,,,,,-9.549999,,,,,,-8.539781,-9.549999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000144","Nodes","144",21.000000,41.728472,"DDS demands","Known Flow",479682.146682,240192.842569,,0.000000,,,,,,,-3.349999,,,,,,-2.995629,-3.349999,,"",,,,,,,"D1 PROFILE",,,,,
