"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80003300000919","Nodes","919",21.000000,41.038018,"DDS demands","Known Flow",481323.693031,214365.253959,,0.000000,,,,,,,-7.060000,,,,,,,,,-6.313178,-7.060000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300012595","Nodes","12595",21.000000,37.444650,"Default Known Flow Node","Known Flow",481326.216837,214531.675857,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000556","Nodes","556",21.000000,35.741424,"DDS demands","Known Flow",481354.698102,214923.337508,,0.000000,,,,,,,-11.000000,,,,,,,,,-9.836397,-11.000000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000134","Nodes","134",21.000000,35.101079,"Default Known Flow Node","Known Flow",481195.960575,215062.629003,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012645","Nodes",,0.000000,33.364097,"Default Known Flow Node","Known Flow",481466.265167,215115.778745,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002921","Nodes","2921",21.000000,33.834916,"DDS demands","Known Flow",481682.897226,215053.960728,,0.000000,,,,,,,-12.090000,,,,,,,,,-10.811094,-12.090000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300012586","Nodes",,0.000000,34.805907,"Default Known Flow Node","Known Flow",481391.059147,214995.663712,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000133","Nodes","133",21.000000,35.025857,"DDS demands","Known Flow",481155.740312,215103.136104,,0.000000,,,,,,,-14.819999,,,,,,,,,-13.252309,-14.819999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002525","Nodes","2525",21.000000,34.950409,"Default Known Flow Node","Known Flow",481370.144141,214992.427711,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000562","Nodes","562",21.000000,34.219975,"DDS demands","Known Flow",481450.917924,215011.350148,,0.000000,,,,,,,-11.220000,,,,,,,,,-10.033124,-11.220000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000528","Nodes","528",21.000000,35.887750,"DDS demands","Known Flow",481327.153060,214783.046473,,0.000000,,,,,,,-21.110000,,,,,,,,,-18.876941,-21.110000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000157","Nodes","157",21.000000,32.977971,"DDS demands","Known Flow",481519.086300,215125.879657,,0.000000,,,,,,,-12.130000,,,,,,,,,-10.846863,-12.130000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-120095","Nodes","-120095",21.000000,36.669863,"Default Known Flow Node","Known Flow",481304.520848,214812.433601,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-972464","Nodes","-972464",21.000000,33.916891,"Default Known Flow Node","Known Flow",481433.007393,215079.525104,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012603","Nodes",,0.000000,35.923725,"Default Known Flow Node","Known Flow",481286.522118,214900.710686,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-90850","Nodes","-90850",21.000000,47.099047,"Default Known Flow Node","Known Flow",481920.397291,211282.584702,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003370","Nodes","3370",21.000000,46.664182,"DDS demands","Known Flow",481868.772277,211243.709691,,0.000000,,,,,,,-6.469999,,,,,,,,,-5.785589,-6.469999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300004117","Nodes","4117",21.000000,40.808107,"DDS demands","Known Flow",482073.147333,211286.084703,,0.000000,,,,,,,-2.209999,,,,,,,,,-1.976221,-2.209999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300004107","Nodes","4107",21.000000,46.689653,"DDS demands","Known Flow",481886.147282,211237.459690,,0.000000,,,,,,,-3.020000,,,,,,,,,-2.700538,-3.020000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001617","Nodes","1617",21.000000,40.346558,"DDS demands","Known Flow",481809.570979,212107.645964,,0.000000,,,,,,,-13.300000,,,,,,,,,-11.893098,-13.300000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300003161","Nodes","3161",21.000000,37.406804,"DDS demands","Known Flow",482118.397345,211668.459807,,0.000000,,,,,,,-0.129999,,,,,,,,,-0.116248,-0.129999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001132","Nodes","1132",21.000000,41.548525,"Default Known Flow Node","Known Flow",481826.937020,211779.196825,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004514","Nodes","4514",21.000000,42.065327,"DDS demands","Known Flow",481743.647243,211573.584781,,0.000000,,,,,,,-1.249999,,,,,,,,,-1.117772,-1.249999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-90876","Nodes","-90876",21.000000,37.162160,"Default Known Flow Node","Known Flow",482015.018836,211771.339036,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002141","Nodes","2141",21.000000,38.757522,"DDS demands","Known Flow",482131.397348,212190.834949,,0.000000,,,,,,,-1.700000,,,,,,,,,-1.520170,-1.700000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001657","Nodes","1657",21.000000,37.236749,"DDS demands","Known Flow",482126.022347,211808.334845,,0.000000,,,,,,,-2.689999,,,,,,,,,-2.405446,-2.689999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300013718","Nodes",,0.000000,43.561828,"Default Known Flow Node","Known Flow",482236.536377,211905.750871,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001729","Nodes","1729",21.000000,43.576557,"DDS demands","Known Flow",482237.416521,211906.202700,,0.000000,,,,,,,-6.070000,,,,,,,,,-5.427902,-6.070000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001618","Nodes","1618",21.000000,40.356590,"DDS demands","Known Flow",481824.276469,212119.455397,,0.000000,,,,,,,-15.580000,,,,,,,,,-13.931915,-15.580000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001592","Nodes","1592",21.000000,41.234934,"DDS demands","Known Flow",481928.419631,212507.599927,,0.000000,,,,,,,-1.749999,,,,,,,,,-1.564881,-1.749999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-102123","Nodes","-102123",21.000000,40.527335,"Default Known Flow Node","Known Flow",481878.522280,212376.585000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001785","Nodes","1785",21.000000,35.000895,"DDS demands","Known Flow",482156.917665,212436.089824,,0.000000,,,,,,,-0.860000,,,,,,,,,-0.769027,-0.859999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001539","Nodes","1539",21.000000,39.162432,"DDS demands","Known Flow",482089.397337,213114.960200,,0.000000,,,,,,,-11.019999,,,,,,,,,-9.854281,-11.019999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-103404","Nodes","-103404",21.000000,37.568464,"Default Known Flow Node","Known Flow",481974.397830,213004.589670,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-114901","Nodes","-114901",21.000000,36.769875,"Default Known Flow Node","Known Flow",482262.772384,212965.085160,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-117253","Nodes","-117253",21.000000,29.914260,"Default Known Flow Node","Known Flow",482316.898620,213328.336534,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000718","Nodes","718",21.000000,37.222168,"DDS demands","Known Flow",481945.397298,213835.335396,,0.000000,-66.739996,,,-15.250000,,,-4.419999,,,,,,,,,-77.269369,-86.410001,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"800033-101474","Nodes","-101474",21.000000,30.387845,"Default Known Flow Node","Known Flow",481882.772281,213731.960368,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000438","Nodes","438",21.000000,28.454276,"Default Known Flow Node","Known Flow",482076.647333,213550.835319,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002199","Nodes","2199",21.000000,30.490164,"Default Known Flow Node","Known Flow",482110.772343,213913.585418,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300013290","Nodes",,0.000000,38.005051,"Default Known Flow Node","Known Flow",481876.522279,213987.585438,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300013536","Nodes",,0.000000,45.239726,"Default Known Flow Node","Known Flow",482026.672320,214694.341630,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-88402","Nodes","-88402",21.000000,45.077048,"Default Known Flow Node","Known Flow",481997.022312,214675.835625,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-101477","Nodes","-101477",21.000000,43.825421,"Default Known Flow Node","Known Flow",481898.268781,214100.713662,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-88400","Nodes","-88400",21.000000,44.134048,"Default Known Flow Node","Known Flow",481957.401532,214501.872789,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001179","Nodes","1179",21.000000,43.797164,"Default Known Flow Node","Known Flow",482035.149079,214455.646215,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001219","Nodes","1219",21.000000,43.797164,"Default Known Flow Node","Known Flow",482079.648378,214500.336621,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300012490","Nodes",,0.000000,44.527320,"Default Known Flow Node","Known Flow",481775.147251,214355.710538,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-101483","Nodes","-101483",21.000000,43.816487,"Default Known Flow Node","Known Flow",481913.650474,214086.971138,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000399","Nodes","399, P07113949, New Street, 16.52",24.000000,44.102531,"CSEP Unmatched","Known Flow",481819.449523,214155.255676,,0.000000,,,,,,,,-16.520000,,,,,,,,-14.772480,-16.520000,,"",,,,,,,,"DC PROFILE",,,,,,,
"800033-97953","Nodes","-97953",21.000000,35.228221,"Default Known Flow Node","Known Flow",482000.772313,215056.710729,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-80607","Nodes","-80607",21.000000,35.232512,"Default Known Flow Node","Known Flow",482003.020057,215064.960701,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-80618","Nodes","-80618",21.000000,36.248790,"Default Known Flow Node","Known Flow",482099.008340,215067.728732,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004214","Nodes","4214",21.000000,35.081324,"DDS demands","Known Flow",482296.897393,215239.085778,,0.000000,,,,,,,-1.090000,,,,,,,,,-0.974697,-1.090000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002363","Nodes","2363",21.000000,40.472661,"Default Known Flow Node","Known Flow",482150.251354,214922.821692,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000218","Nodes","218",21.000000,42.040838,"DDS demands","Known Flow",482040.511786,214801.915061,,0.000000,,,,,,,-2.430000,,,,,,,,,-2.172949,-2.430000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000314","Nodes","314",21.000000,36.183785,"DDS demands","Known Flow",481875.647279,214980.460708,,0.000000,,,,,,,-6.679999,,,,,,,,,-5.973375,-6.679999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000323","Nodes","323",21.000000,35.272827,"DDS demands","Known Flow",482022.826697,215065.784010,,0.000000,,,,,,,-2.750000,,,,,,,,,-2.459099,-2.750000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-80644","Nodes","-80644",21.000000,38.354452,"Default Known Flow Node","Known Flow",482293.180770,215001.109905,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000355","Nodes","355",21.000000,43.131130,"DDS demands","Known Flow",482172.033900,214790.075400,,0.000000,,,,,,,-14.919999,,,,,,,,,-13.341730,-14.919999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-168807","Nodes","-168807",21.000000,35.156406,"Default Known Flow Node","Known Flow",482400.887792,215247.927931,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-159950","Nodes","-159950",21.000000,35.498892,"Default Known Flow Node","Known Flow",481855.272273,214899.710686,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004172","Nodes","4172",21.000000,35.156640,"DDS demands","Known Flow",482342.272406,215341.335806,,0.000000,,,,,,,-4.070000,,,,,,,,,-3.639467,-4.070000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001879","Nodes","1879",21.000000,25.466633,"DDS demands","Known Flow",482358.167329,211659.113651,,0.000000,,,,,,,-2.319999,,,,,,,,,-2.074585,-2.319999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000054","Nodes","54",0.000000,47.723081,"Point Loads","Known Flow",482375.710348,211974.828713,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300013799","Nodes",,0.000000,30.215236,"Default Known Flow Node","Known Flow",482728.780511,212203.997953,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001775","Nodes","1775",21.000000,29.702260,"DDS demands","Known Flow",482700.654501,212330.225412,,0.000000,,,,,,,-4.030000,,,,,,,,,-3.603698,-4.030000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-165756","Nodes","-165756",21.000000,34.154156,"Default Known Flow Node","Known Flow",482497.022448,212543.085045,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001322","Nodes","1322",21.000000,34.157285,"Default Known Flow Node","Known Flow",482502.616341,212553.605289,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001391","Nodes","1391",21.000000,38.785319,"Default Known Flow Node","Known Flow",482661.519110,212569.889943,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001387","Nodes","1387",21.000000,38.873893,"Default Known Flow Node","Known Flow",482727.379513,212611.008827,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004278","Nodes","4278",21.000000,34.429867,"DDS demands","Known Flow",482442.647433,212373.959999,,0.000000,,,,,,,-2.319999,,,,,,,,,-2.074585,-2.319999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001958","Nodes","1958",21.000000,42.318018,"DDS demands","Known Flow",482916.897562,212204.959953,,0.000000,,,,,,,-13.609999,,,,,,,,,-12.170305,-13.609999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001358","Nodes","1358",21.000000,34.283933,"Default Known Flow Node","Known Flow",482534.416449,212487.317626,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-94241","Nodes","-94241",21.000000,34.738234,"Default Known Flow Node","Known Flow",482457.121475,212325.173783,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001359","Nodes","1359",21.000000,34.203379,"Default Known Flow Node","Known Flow",482520.866465,212489.987220,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001766","Nodes","1766",21.000000,33.076242,"DDS demands","Known Flow",482541.950884,212324.743248,,0.000000,0.000000,,,,,,-6.159999,,,,,,,,,-5.508382,-6.159999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80003300001759","Nodes","1759",21.000000,35.942218,"DDS demands","Known Flow",482352.916389,212363.396734,,0.000000,,,,,,,-5.400000,,,,,,,,,-4.828776,-5.400000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300001941","Nodes","1941",21.000000,42.098352,"DDS demands","Known Flow",482904.772559,212377.085000,,0.000000,,,,,,,-5.559999,,,,,,,,,-4.971851,-5.559999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300013849","Nodes",,0.000000,34.157285,"Default Known Flow Node","Known Flow",482513.522452,212566.335051,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001415","Nodes","1415",21.000000,38.904801,"DDS demands","Known Flow",482490.708704,212272.294011,,0.000000,,,,,,,-13.970000,,,,,,,,,-12.492224,-13.970000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300013900","Nodes",,0.000000,31.573835,"Default Known Flow Node","Known Flow",482662.263493,212384.579002,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001330","Nodes","1330",21.000000,34.157285,"Default Known Flow Node","Known Flow",482529.647457,212582.335055,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001820","Nodes","1820",21.000000,38.830837,"DDS demands","Known Flow",482776.216453,212822.331128,,0.000000,,-16.040000,,,,,-5.209999,,,,,,,,,-19.002130,-21.250001,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"80003300004260","Nodes","4260",21.000000,37.377556,"Default Known Flow Node","Known Flow",482494.648828,213263.462007,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300015017","Nodes",,0.000000,31.722473,"Default Known Flow Node","Known Flow",482966.750576,213164.205214,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003966","Nodes","3966",21.000000,37.071359,"DDS demands","Known Flow",482504.518747,212884.338696,,0.000000,,,,,,,-1.179999,,,,,,,,,-1.055176,-1.179999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-109227","Nodes","-109227",21.000000,30.525163,"Default Known Flow Node","Known Flow",482998.141258,213145.458735,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001484","Nodes","1484",21.000000,26.561565,"Default Known Flow Node","Known Flow",482726.772510,212901.335142,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-65421","Nodes","-65421",21.000000,37.131905,"Default Known Flow Node","Known Flow",482470.298290,213227.707048,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-111553","Nodes","-111553",21.000000,37.027279,"Default Known Flow Node","Known Flow",482568.664685,212998.858243,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-117271","Nodes","-117271",21.000000,36.815886,"Default Known Flow Node","Known Flow",482376.272415,213041.585180,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000828","Nodes","828",21.000000,38.191934,"Default Known Flow Node","Known Flow",482453.772436,213720.460365,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000986","Nodes","986",21.000000,43.741413,"Default Known Flow Node","Known Flow",482735.647513,213673.835353,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001282","Nodes","1282",21.000000,42.929382,"Default Known Flow Node","Known Flow",482719.772508,213648.460346,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000420","Nodes","420",21.000000,37.048123,"DDS demands","Known Flow",482374.272414,213637.960343,,0.000000,,,,,,,-2.630000,,,,,,,,,-2.351793,-2.630000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-109128","Nodes","-109128",21.000000,37.222053,"Default Known Flow Node","Known Flow",482504.397649,213506.085288,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001013","Nodes","1013",21.000000,37.676345,"DDS demands","Known Flow",482432.397430,213717.210364,,0.000000,,,,,,,-3.069999,,,,,,,,,-2.745248,-3.069999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-109143","Nodes","-109143",21.000000,40.967395,"Default Known Flow Node","Known Flow",482607.647478,213673.085352,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001010","Nodes","1010",21.000000,35.964246,"DDS demands","Known Flow",482394.022420,213731.085368,,0.000000,,,,-6.749999,,,,,,,,,,,,-6.035970,-6.749999,,"",,,,"C4 PROFILE",,,,,,,,,,,
"80003300000428","Nodes","428",21.000000,36.405588,"DDS demands","Known Flow",482415.323187,213526.507976,,0.000000,,,,,,,-6.449999,,,,,,,,,-5.767705,-6.449999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000308","Nodes","308",21.000000,41.930442,"DDS demands","Known Flow",482539.022459,214475.460571,,0.000000,,,,,,,-18.889999,,,,,,,,,-16.891776,-18.889999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300004362","Nodes","4362",21.000000,39.878632,"Default Known Flow Node","Known Flow",482819.897536,214702.460632,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003260","Nodes","3260",21.000000,43.606331,"Default Known Flow Node","Known Flow",482473.022441,214066.710459,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300014281","Nodes",,0.000000,45.256506,"Default Known Flow Node","Known Flow",482611.147479,214410.585553,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004166","Nodes","4166",21.000000,43.524969,"Default Known Flow Node","Known Flow",482447.772434,214348.085536,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300014522","Nodes",,0.000000,41.520222,"Default Known Flow Node","Known Flow",482770.572522,214553.305592,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000074","Nodes",,0.000000,46.877035,"Default Known Flow Node","Known Flow",482450.555102,214241.096548,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300014310","Nodes",,0.000000,46.749152,"Default Known Flow Node","Known Flow",482486.970445,214219.014501,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004455","Nodes","4455",21.000000,34.949788,"DDS demands","Known Flow",482520.874341,215150.653502,,0.000000,,,,,,,-11.979999,,,,,,,,,-10.712730,-11.979999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-82064","Nodes","-82064",21.000000,36.559463,"Default Known Flow Node","Known Flow",482657.522492,215272.335787,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000372","Nodes","372",21.000000,38.670867,"DDS demands","Known Flow",482537.262068,214724.172310,,0.000000,,,,,,,-18.239999,,,,,,,,,-16.310533,-18.239999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300014616","Nodes",,0.000000,35.385870,"Default Known Flow Node","Known Flow",482476.772442,215197.335767,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001368","Nodes","1368",21.000000,36.563425,"DDS demands","Known Flow",482672.147496,215020.335719,,0.000000,,,,,,,-1.630000,,,,,,,,,-1.457575,-1.630000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-117345","Nodes","-117345",21.000000,34.903876,"Default Known Flow Node","Known Flow",482387.518928,215162.838749,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004372","Nodes","4372",21.000000,35.387961,"DDS demands","Known Flow",482477.390525,215197.953849,,0.000000,,,,,,,-20.909998,,,,,,,,,-18.698094,-20.909998,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-82081","Nodes","-82081",21.000000,36.152087,"Default Known Flow Node","Known Flow",482897.022557,215065.335731,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-82049","Nodes","-82049",21.000000,36.079763,"Default Known Flow Node","Known Flow",482629.034674,215173.488359,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000861","Nodes","861",21.000000,38.506133,"DDS demands","Known Flow",482465.829868,214832.320476,,0.000000,,,,,,,-10.390000,,,,,,,,,-9.290924,-10.390000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002388","Nodes","2388",21.000000,40.795412,"Default Known Flow Node","Known Flow",482389.677332,214942.004154,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003751","Nodes","3751",21.000000,37.306423,"DDS demands","Known Flow",482896.772557,214775.710652,,0.000000,,,,,,,-5.070000,,,,,,,,,-4.533684,-5.070000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300014481","Nodes",,0.000000,39.009522,"Default Known Flow Node","Known Flow",482578.492470,214874.436679,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
