"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80010900010645","Nodes","10645",21.000000,37.513025,"Default Known Flow Node","Known Flow",457579.422668,150514.123166,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010646","Nodes","10646",21.000000,35.258916,"Default Known Flow Node","Known Flow",457664.160691,150330.691116,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010586","Nodes","10586",21.000000,33.377763,"Default Known Flow Node","Known Flow",457737.719711,150046.390039,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010648","Nodes","10648",21.000000,34.675267,"Default Known Flow Node","Known Flow",457747.465713,150291.841106,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010650","Nodes","10650",21.000000,34.183531,"Default Known Flow Node","Known Flow",457675.022694,150190.085078,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010651","Nodes","10651",21.000000,36.473474,"Default Known Flow Node","Known Flow",457644.609685,150441.551147,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010625","Nodes","10625",21.000000,34.638531,"Default Known Flow Node","Known Flow",457332.668600,150108.239056,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010654","Nodes","10654",21.000000,29.340889,"Default Known Flow Node","Known Flow",457242.072576,151067.615317,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010658","Nodes","10658",21.000000,36.655357,"Default Known Flow Node","Known Flow",457533.115655,150760.761233,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010660","Nodes","10660",21.000000,24.290915,"Default Known Flow Node","Known Flow",457390.807616,150974.114291,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010662","Nodes","10662",21.000000,29.591556,"Default Known Flow Node","Known Flow",457610.013676,150885.021267,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010664","Nodes","10664",21.000000,37.566265,"Default Known Flow Node","Known Flow",457742.825577,150732.885185,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010666","Nodes","10666",21.000000,37.509647,"Default Known Flow Node","Known Flow",457570.325026,150675.641580,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010661","Nodes","10661",21.000000,29.108160,"Default Known Flow Node","Known Flow",457557.851662,150970.817291,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010681","Nodes","10681",21.000000,30.389487,"Default Known Flow Node","Known Flow",457690.190698,150863.086261,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010674","Nodes","10674",21.000000,36.658418,"Default Known Flow Node","Known Flow",457408.073621,150826.284251,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010686","Nodes","10686",21.000000,30.251676,"Default Known Flow Node","Known Flow",457506.756648,151057.340314,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010691","Nodes","10691",21.000000,29.111508,"Default Known Flow Node","Known Flow",457605.915675,150891.889269,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010694","Nodes","10694",21.000000,36.096710,"Default Known Flow Node","Known Flow",457771.206720,151001.521299,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010687","Nodes","10687",21.000000,36.050338,"Default Known Flow Node","Known Flow",457800.918728,151002.151299,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010707","Nodes","10707",21.000000,29.385050,"Default Known Flow Node","Known Flow",457247.301577,150997.651298,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010713","Nodes","10713",21.000000,36.731257,"Default Known Flow Node","Known Flow",457625.996680,150771.647236,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010715","Nodes","10715",21.000000,36.096710,"Default Known Flow Node","Known Flow",457775.760721,150999.364298,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010695","Nodes","10695",21.000000,36.105143,"Default Known Flow Node","Known Flow",457785.382724,150997.261298,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010721","Nodes","10721",21.000000,29.950796,"Default Known Flow Node","Known Flow",457984.879778,149198.977808,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010722","Nodes","10722",21.000000,29.950796,"Default Known Flow Node","Known Flow",457989.916779,149200.129809,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010723","Nodes","10723",21.000000,29.906542,"Default Known Flow Node","Known Flow",457974.331775,149198.946808,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010724","Nodes","10724",21.000000,29.873034,"DDS demands","Known Flow",457782.870723,149257.811824,,0.000000,,,,,-2.450000,,,,,,-2.190834,-2.450000,,"",,,,,"D1 PROFILE",,,,,
"80010900010729","Nodes","10729",21.000000,30.063428,"Default Known Flow Node","Known Flow",458062.488799,149426.300870,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010732","Nodes","10732",21.000000,30.363023,"Default Known Flow Node","Known Flow",457991.356780,149700.456945,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010743","Nodes","10743",21.000000,33.115300,"Default Known Flow Node","Known Flow",457908.547757,150019.332032,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010744","Nodes","10744",21.000000,30.063428,"Default Known Flow Node","Known Flow",458045.564794,149424.821870,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010745","Nodes","10745",21.000000,30.379727,"Default Known Flow Node","Known Flow",457857.966743,149808.492974,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010746","Nodes","10746",21.000000,30.379727,"Default Known Flow Node","Known Flow",457829.752736,149822.019978,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010752","Nodes","10752",21.000000,30.272748,"Default Known Flow Node","Known Flow",458114.795813,149755.402960,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010758","Nodes","10758",21.000000,33.355382,"Default Known Flow Node","Known Flow",457823.068734,150083.362049,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010759","Nodes","10759",21.000000,35.672908,"Default Known Flow Node","Known Flow",457914.323759,150657.629205,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010769","Nodes","10769",21.000000,33.382298,"Default Known Flow Node","Known Flow",457858.995744,150112.383057,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010771","Nodes","10771",21.000000,36.292590,"Default Known Flow Node","Known Flow",458153.350824,150313.643112,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010794","Nodes","10794",21.000000,36.134363,"Default Known Flow Node","Known Flow",457937.459765,150607.223192,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010600","Nodes","10600",21.000000,34.922998,"Default Known Flow Node","Known Flow",457814.161731,150544.243174,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010749","Nodes","10749",21.000000,30.031434,"Default Known Flow Node","Known Flow",458137.974819,150110.997057,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010782","Nodes","10782",21.000000,34.460629,"Default Known Flow Node","Known Flow",457910.465758,150366.296126,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010816","Nodes","10816",21.000000,37.980064,"Default Known Flow Node","Known Flow",458021.929788,150448.419148,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010774","Nodes","10774",21.000000,33.382362,"Default Known Flow Node","Known Flow",457872.768614,150113.737486,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010760","Nodes","10760",21.000000,35.917101,"Default Known Flow Node","Known Flow",457927.212762,150630.013198,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010795","Nodes","10795",21.000000,36.134363,"Default Known Flow Node","Known Flow",457928.531763,150604.217191,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010781","Nodes","10781",21.000000,31.147025,"Default Known Flow Node","Known Flow",458105.331811,150145.521066,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010814","Nodes","10814",21.000000,33.475236,"Default Known Flow Node","Known Flow",457906.539757,150053.141041,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010817","Nodes","10817",21.000000,36.571221,"Default Known Flow Node","Known Flow",457980.548777,150360.720125,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010818","Nodes","10818",21.000000,37.052516,"Default Known Flow Node","Known Flow",457926.171762,150456.487151,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010820","Nodes","10820",21.000000,32.426710,"Default Known Flow Node","Known Flow",457859.763744,151099.550326,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010822","Nodes","10822",21.000000,37.735642,"DDS demands","Known Flow",457969.587774,150852.160258,,0.000000,,,,,-5.059999,,,,,,-4.524742,-5.059999,,"",,,,,"D1 PROFILE",,,,,
"80010900010824","Nodes","10824",21.000000,37.915009,"Default Known Flow Node","Known Flow",458013.490786,150957.210287,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010825","Nodes","10825",21.000000,37.190278,"Default Known Flow Node","Known Flow",458047.894795,151028.000306,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010828","Nodes","10828",21.000000,36.841529,"DDS demands","Known Flow",457859.779744,150920.667277,,0.000000,,,,,-0.199999,,,,,,-0.178843,-0.199999,,"",,,,,"D1 PROFILE",,,,,
"80010900010829","Nodes","10829",21.000000,36.798186,"Default Known Flow Node","Known Flow",457915.488759,150967.995290,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010831","Nodes","10831",21.000000,34.348154,"Default Known Flow Node","Known Flow",457930.999763,151207.147355,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010837","Nodes","10837",21.000000,34.394843,"Default Known Flow Node","Known Flow",457927.926271,151188.691104,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010838","Nodes","10838",21.000000,36.117871,"Default Known Flow Node","Known Flow",457800.249728,150996.884298,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010839","Nodes","10839",21.000000,36.597107,"Default Known Flow Node","Known Flow",457890.886752,150984.218294,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010840","Nodes","10840",21.000000,36.550274,"Default Known Flow Node","Known Flow",457888.697752,150987.311295,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010841","Nodes","10841",21.000000,37.166594,"Default Known Flow Node","Known Flow",457979.517776,151045.732311,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010845","Nodes","10845",21.000000,37.123008,"Default Known Flow Node","Known Flow",457973.888775,151042.264310,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010848","Nodes","10848",21.000000,37.124915,"DDS demands","Known Flow",458145.783822,151428.938415,,0.000000,,,,,-2.049999,,,,,,-1.833146,-2.049999,,"",,,,,"D1 PROFILE",,,,,
"80010900010511","Nodes","10511",21.000000,31.579716,"Default Known Flow Node","Known Flow",457544.963658,149821.749978,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010575","Nodes","10575",21.000000,33.314492,"Default Known Flow Node","Known Flow",457789.205725,150085.016049,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010659","Nodes","10659",21.000000,36.655357,"Default Known Flow Node","Known Flow",457531.806655,150753.479231,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010710","Nodes","10710",21.000000,30.295745,"Default Known Flow Node","Known Flow",457443.150630,151074.085319,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010657","Nodes","10657",21.000000,37.564485,"Default Known Flow Node","Known Flow",457809.100730,150754.834232,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900010539","Nodes","10539",21.000000,37.735642,"Default Known Flow Node","Known Flow",457971.368774,150852.674258,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900000002","Nodes","Highland Drive DG, Site ID 4258",21.000000,38.000000,"Default Known Pressure Node","Known Pressure",457634.152682,150608.097192,,1970.000049,,,,,,,,,,,1098.597795,1228.557142,,"",,,,,,,,,,
"80010900000009","Nodes","9",21.000000,37.791278,"DDS demands","Known Flow",457976.760776,150850.725258,,0.000000,,,,,-10.580000,,,,,,-9.460826,-10.580000,,"",,,,,"D1 PROFILE",,,,,
"80010900000003","Nodes","Avon Road DG, Site ID 4259",21.000000,38.000000,"Default Known Pressure Node","Known Pressure",458017.280787,150430.220143,,909.999984,,,,,,,,,,,313.315570,350.379424,,"",,,,,,,,,,
"80010900000029","Nodes","29",21.000000,35.219526,"DDS demands","Known Flow",457485.165642,150251.781095,,0.000000,,,,,-7.570000,,,,,,-6.769229,-7.570000,,"",,,,,"D1 PROFILE",,,,,
"80010900000023","Nodes","23",21.000000,34.900046,"DDS demands","Known Flow",457501.136366,150318.344829,,0.000000,,,,,-3.029999,,,,,,-2.709480,-3.029999,,"",,,,,"D1 PROFILE",,,,,
"80010900000021","Nodes","21",21.000000,34.894309,"DDS demands","Known Flow",457501.181646,150338.573118,,0.000000,,,,,-2.939999,,,,,,-2.629000,-2.939999,,"",,,,,"D1 PROFILE",,,,,
"80010900000022","Nodes","22",21.000000,34.762691,"DDS demands","Known Flow",457527.054653,150338.101118,,0.000000,,,,,-7.909999,,,,,,-7.073263,-7.909999,,"",,,,,"D1 PROFILE",,,,,
"80010900000027","Nodes","27",21.000000,35.495362,"DDS demands","Known Flow",457430.654627,150248.019094,,0.000000,,,,,-8.899999,,,,,,-7.958538,-8.899999,,"",,,,,"D1 PROFILE",,,,,
"80010900000031","Nodes","31",21.000000,34.979829,"DDS demands","Known Flow",457524.398653,150249.769094,,0.000000,,,,,-3.450000,,,,,,-3.085051,-3.450000,,"",,,,,"D1 PROFILE",,,,,
"80010900000024","Nodes","24",21.000000,34.890536,"DDS demands","Known Flow",457543.502658,150265.200099,,0.000000,,,,,-4.689999,,,,,,-4.193881,-4.689999,,"",,,,,"D1 PROFILE",,,,,
"80010900000026","Nodes","26",21.000000,34.111581,"DDS demands","Known Flow",457611.119676,150235.784091,,0.000000,,,,,-6.449999,,,,,,-5.767705,-6.449999,,"",,,,,"D1 PROFILE",,,,,
"80010900000033","Nodes","33",21.000000,35.040421,"DDS demands","Known Flow",457512.693649,150187.133077,,0.000000,,,,,-6.890000,,,,,,-6.161161,-6.890000,,"",,,,,"D1 PROFILE",,,,,
"80010900000011","Nodes","11",21.000000,30.341826,"DDS demands","Known Flow",457570.516665,151046.845311,,0.000000,,,,,-12.830000,,,,,,-11.472815,-12.830000,,"",,,,,"D1 PROFILE",,,,,
"80010900000025","Nodes","25",21.000000,34.891181,"DDS demands","Known Flow",457549.622659,150244.845093,,0.000000,,,,,-4.770000,,,,,,-4.265419,-4.770000,,"",,,,,"D1 PROFILE",,,,,
"80010900000071","Nodes","71",21.000000,33.142637,"DDS demands","Known Flow",457748.820714,149952.517013,,0.000000,,,,,-13.829999,,,,,,-12.367033,-13.829999,,"",,,,,"D1 PROFILE",,,,,
"80010900000114","Nodes","114",21.000000,30.959338,"DDS demands","Known Flow",457417.065549,149691.320896,,0.000000,,,,,-5.320000,,,,,,-4.757239,-5.320000,,"",,,,,"D1 PROFILE",,,,,
"80010900000110","Nodes","110",21.000000,31.140894,"DDS demands","Known Flow",457472.311638,149729.056953,,0.000000,,,,,-4.839999,,,,,,-4.328014,-4.839999,,"",,,,,"D1 PROFILE",,,,,
"80010900000111","Nodes","111",21.000000,31.125094,"DDS demands","Known Flow",457466.005637,149752.327959,,0.000000,,,,,-3.190000,,,,,,-2.852555,-3.190000,,"",,,,,"D1 PROFILE",,,,,
"80010900000113","Nodes","113",21.000000,30.980930,"DDS demands","Known Flow",457423.568625,149722.857951,,0.000000,,,,,-3.980000,,,,,,-3.558987,-3.980000,,"",,,,,"D1 PROFILE",,,,,
"80010900000006","Nodes","6",21.000000,33.117009,"Default Known Flow Node","Known Flow",457689.606030,149990.470517,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900000066","Nodes","66",21.000000,33.118653,"DDS demands","Known Flow",457689.365510,149990.304003,,0.000000,,,,,-7.620000,,,,,,-6.813940,-7.620000,,"",,,,,"D1 PROFILE",,,,,
"80010900000107","Nodes","107",21.000000,31.400293,"DDS demands","Known Flow",457532.117655,149780.146967,,0.000000,,,,,-9.140000,,,,,,-8.173152,-9.140000,,"",,,,,"D1 PROFILE",,,,,
"80010900000115","Nodes","115",21.000000,30.903934,"DDS demands","Known Flow",457402.401619,149659.110934,,0.000000,,,,,-1.720000,,,,,,-1.538054,-1.720000,,"",,,,,"D1 PROFILE",,,,,
"80010900000103","Nodes","103",21.000000,32.117015,"DDS demands","Known Flow",457615.675677,149913.833003,,0.000000,,,,,-13.839999,,,,,,-12.375975,-13.839999,,"",,,,,"D1 PROFILE",,,,,
"80010900000112","Nodes","112",21.000000,30.955395,"DDS demands","Known Flow",457451.090633,149784.052968,,0.000000,,,,,-3.700000,,,,,,-3.308606,-3.700000,,"",,,,,"D1 PROFILE",,,,,
"80010900000106","Nodes","106",21.000000,31.490246,"DDS demands","Known Flow",457507.670648,149851.353986,,0.000000,,,,,-2.559999,,,,,,-2.289197,-2.559999,,"",,,,,"D1 PROFILE",,,,,
"80010900000067","Nodes","67",21.000000,32.983597,"DDS demands","Known Flow",457639.025684,149963.496016,,0.000000,,,,,-2.759999,,,,,,-2.468041,-2.759999,,"",,,,,"D1 PROFILE",,,,,
"80010900000065","Nodes","65",21.000000,33.376440,"DDS demands","Known Flow",457726.401708,150046.651039,,0.000000,,,,,-2.920000,,,,,,-2.611116,-2.920000,,"",,,,,"D1 PROFILE",,,,,
"80010900000051","Nodes","51",21.000000,34.850085,"DDS demands","Known Flow",457731.563709,150376.177129,,0.000000,,,,,-2.140000,,,,,,-1.913626,-2.140000,,"",,,,,"D1 PROFILE",,,,,
"80010900000049","Nodes","49",21.000000,34.860219,"DDS demands","Known Flow",457737.068710,150345.018120,,0.000000,-1.290000,,,,-7.129999,,,,,,-7.529314,-8.420000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,
"80010900000089","Nodes","89",21.000000,37.451763,"DDS demands","Known Flow",457595.604672,150507.865165,,0.000000,,,,,-4.219999,,,,,,-3.773599,-4.219999,,"",,,,,"D1 PROFILE",,,,,
"80010900000046","Nodes","46",21.000000,34.496676,"DDS demands","Known Flow",457680.322695,150240.237092,,0.000000,,,,,-6.800000,,,,,,-6.080681,-6.800000,,"",,,,,"D1 PROFILE",,,,,
"80010900000047","Nodes","47",21.000000,35.270838,"DDS demands","Known Flow",457662.299690,150330.305116,,0.000000,,,,,-3.839999,,,,,,-3.433796,-3.839999,,"",,,,,"D1 PROFILE",,,,,
"80010900000060","Nodes","60",21.000000,34.402957,"DDS demands","Known Flow",457753.627369,150254.434579,,0.000000,,,,,-14.500000,,,,,,-12.966160,-14.500000,,"",,,,,"D1 PROFILE",,,,,
"80010900000039","Nodes","39",21.000000,33.424921,"DDS demands","Known Flow",457645.861686,150083.768049,,0.000000,,,,,-7.450000,,,,,,-6.661923,-7.450000,,"",,,,,"D1 PROFILE",,,,,
"80010900000005","Nodes","5",21.000000,33.444891,"Default Known Flow Node","Known Flow",457697.671194,150090.261770,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80010900000042","Nodes","42",21.000000,34.128750,"DDS demands","Known Flow",457623.059679,150183.014076,,0.000000,,,,,-6.679999,,,,,,-5.973375,-6.679999,,"",,,,,"D1 PROFILE",,,,,
"80010900000043","Nodes","43",21.000000,33.467580,"DDS demands","Known Flow",457710.527703,150081.586049,,0.000000,,,,,-6.540000,,,,,,-5.848185,-6.540000,,"",,,,,"D1 PROFILE",,,,,
"80010900000054","Nodes","54",21.000000,34.491860,"DDS demands","Known Flow",457805.409729,150334.623117,,0.000000,,,,,-11.430000,,,,,,-10.220911,-11.430000,,"",,,,,"D1 PROFILE",,,,,
"80010900000041","Nodes","41",21.000000,33.285620,"DDS demands","Known Flow",457634.393682,150145.179066,,0.000000,,,,,-4.800000,,,,,,-4.292246,-4.800000,,"",,,,,"D1 PROFILE",,,,,
"80010900000040","Nodes","40",21.000000,33.461219,"DDS demands","Known Flow",457650.236687,150060.452043,,0.000000,,,,,-2.140000,,,,,,-1.913626,-2.140000,,"",,,,,"D1 PROFILE",,,,,
"80010900000035","Nodes","35",21.000000,34.938417,"DDS demands","Known Flow",457501.951646,150177.721075,,0.000000,,,,,-14.760000,,,,,,-13.198656,-14.760000,,"",,,,,"D1 PROFILE",,,,,
"80010900000098","Nodes","98",21.000000,36.639304,"DDS demands","Known Flow",457890.008752,150508.581165,,0.000000,,,,,-1.479999,,,,,,-1.323442,-1.479999,,"",,,,,"D1 PROFILE",,,,,
"80010900000059","Nodes","59",21.000000,34.322160,"DDS demands","Known Flow",457918.569760,150327.163115,,0.000000,,,,,-5.160000,,,,,,-4.614164,-5.160000,,"",,,,,"D1 PROFILE",,,,,
"80010900000058","Nodes","58",21.000000,34.460629,"DDS demands","Known Flow",457912.836758,150355.962123,,0.000000,,,,,-8.489999,,,,,,-7.591909,-8.489999,,"",,,,,"D1 PROFILE",,,,,
"80010900000074","Nodes","74",21.000000,33.413923,"DDS demands","Known Flow",457984.901778,150071.395046,,0.000000,,,,,-5.659999,,,,,,-5.061273,-5.659999,,"",,,,,"D1 PROFILE",,,,,
"80010900000084","Nodes","84",21.000000,37.817604,"DDS demands","Known Flow",458030.375790,150643.305201,,0.000000,,,,,-10.229999,,,,,,-9.147848,-10.229999,,"",,,,,"D1 PROFILE",,,,,
"80010900000094","Nodes","94",21.000000,37.052516,"DDS demands","Known Flow",457929.040763,150450.707149,,0.000000,,,,,-2.840000,,,,,,-2.539578,-2.840000,,"",,,,,"D1 PROFILE",,,,,
"80010900000081","Nodes","81",21.000000,36.448829,"DDS demands","Known Flow",458155.059824,150345.335120,,0.000000,,,,,-1.970000,,,,,,-1.761609,-1.970000,,"",,,,,"D1 PROFILE",,,,,
"80010900000097","Nodes","97",21.000000,36.641252,"DDS demands","Known Flow",457894.045753,150498.584162,,0.000000,,,,,-1.479999,,,,,,-1.323442,-1.479999,,"",,,,,"D1 PROFILE",,,,,
"80010900000075","Nodes","75",21.000000,33.663088,"DDS demands","Known Flow",458034.652791,150167.971072,,0.000000,,,,,-5.449999,,,,,,-4.873487,-5.449999,,"",,,,,"D1 PROFILE",,,,,
"80010900000092","Nodes","92",21.000000,37.567481,"DDS demands","Known Flow",458061.557799,150383.813131,,0.000000,,,,,-2.309999,,,,,,-2.065643,-2.309999,,"",,,,,"D1 PROFILE",,,,,
"80010900000079","Nodes","79",21.000000,34.854096,"DDS demands","Known Flow",458037.716792,150307.531110,,0.000000,,,,,-7.250000,,,,,,-6.483080,-7.250000,,"",,,,,"D1 PROFILE",,,,,
"80010900000052","Nodes","52",21.000000,34.426476,"DDS demands","Known Flow",457795.749726,150380.155130,,0.000000,,,,,-4.570000,,,,,,-4.086576,-4.570000,,"",,,,,"D1 PROFILE",,,,,
"80010900000108","Nodes","108",21.000000,31.390737,"DDS demands","Known Flow",457605.349675,149808.620974,,0.000000,,,,,-8.109999,,,,,,-7.252106,-8.109999,,"",,,,,"D1 PROFILE",,,,,
"80010900000104","Nodes","104",21.000000,32.246541,"DDS demands","Known Flow",457642.971685,149858.513988,,0.000000,,,,,-4.900000,,,,,,-4.381668,-4.900000,,"",,,,,"D1 PROFILE",,,,,
"80010900000121","Nodes","121",21.000000,30.344035,"DDS demands","Known Flow",457274.823585,149611.137921,,0.000000,,,,,-4.819999,,,,,,-4.310130,-4.819999,,"",,,,,"D1 PROFILE",,,,,
"80010900000210","Nodes","210",21.000000,32.495437,"DDS demands","Known Flow",457635.245683,149953.361014,,0.000000,,,,,-4.210000,,,,,,-3.764657,-4.210000,,"",,,,,"D1 PROFILE",,,,,
"80010900000118","Nodes","118",21.000000,30.744164,"DDS demands","Known Flow",457359.812618,149697.792205,,0.000000,,,,,-7.649999,,,,,,-6.840766,-7.649999,,"",,,,,"D1 PROFILE",,,,,
"80010900000116","Nodes","116",21.000000,30.932958,"DDS demands","Known Flow",457370.545582,149732.567262,,0.000000,,,,,-6.119999,,,,,,-5.472613,-6.119999,,"",,,,,"D1 PROFILE",,,,,
"80010900000117","Nodes","117",21.000000,30.933193,"DDS demands","Known Flow",457365.942609,149738.127955,,0.000000,,,,,-13.260000,,,,,,-11.857329,-13.260000,,"",,,,,"D1 PROFILE",,,,,
"80010900000184","Nodes","184",21.000000,30.818872,"DDS demands","Known Flow",457447.590632,149887.856996,,0.000000,,,,,-20.879998,,,,,,-18.671268,-20.879998,,"",,,,,"D1 PROFILE",,,,,
"80010900000204","Nodes","204",21.000000,36.473474,"DDS demands","Known Flow",457641.261684,150444.272147,,0.000000,,,,,-3.010000,,,,,,-2.691595,-3.010000,,"",,,,,"D1 PROFILE",,,,,
"80010900000124","Nodes","124",21.000000,37.383454,"DDS demands","Known Flow",457528.028654,150639.916200,,0.000000,,,,,-12.760000,,,,,,-11.410220,-12.760000,,"",,,,,"D1 PROFILE",,,,,
"80010900000209","Nodes","209",21.000000,35.746569,"DDS demands","Known Flow",457349.554605,150319.474113,,0.000000,,-35.869998,,,-5.379999,,,,,,-36.886487,-41.249998,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,
