"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-PL)"
"80016200000141","Nodes","141",21.000000,34.742808,"DDS demands","Known Flow",486161.898445,242838.968289,,0.000000,,,,,-24.999999,,-22.355447,-24.999999,,"",,,,,"I2 PROFILE",
"80016200279633","Nodes","279633",21.000000,34.742808,"Default Known Flow Node","Known Flow",486149.898442,242822.468284,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200000189","Nodes","189",21.000000,55.794360,"DDS demands","Known Flow",486195.148454,242565.218214,,0.000000,,,,-9.029999,,,-8.074787,-9.029999,,"",,,,"D1 PROFILE",,
"80016200000190","Nodes","190",21.000000,55.766164,"DDS demands","Known Flow",486207.523458,242584.468219,,0.000000,,,,-4.289999,,,-3.836194,-4.289999,,"",,,,"D1 PROFILE",,
"80016200004013","Nodes","4013",21.000000,34.566367,"DDS demands","Known Flow",486198.273455,242896.968304,,0.000000,,,,,-130.419999,,-116.623894,-130.419999,,"",,,,,"I2 PROFILE",
"80016200000076","Nodes","76",21.000000,55.702995,"DDS demands","Known Flow",486258.523471,242545.218209,,0.000000,,,,-0.939999,,,-0.840564,-0.939999,,"",,,,"D1 PROFILE",,
"80016200279655","Nodes","279655",21.000000,33.787377,"Default Known Flow Node","Known Flow",486236.648465,242909.343308,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200000079","Nodes","79",21.000000,55.501576,"DDS demands","Known Flow",486290.773480,242552.468211,,0.000000,,,,-0.209999,,,-0.187785,-0.209999,,"",,,,"D1 PROFILE",,
"80016200000078","Nodes","78",21.000000,55.647290,"DDS demands","Known Flow",486273.523475,242521.343202,,0.000000,,,,-4.739999,,,-4.238592,-4.739999,,"",,,,"D1 PROFILE",,
"80016200000077","Nodes","77",21.000000,55.561662,"DDS demands","Known Flow",486247.273468,242573.218216,,0.000000,,,,-7.590000,,,-6.787114,-7.590000,,"",,,,"D1 PROFILE",,
"80016200000081","Nodes","81",21.000000,55.390202,"DDS demands","Known Flow",486299.523483,242520.593202,,0.000000,,,,-6.670000,,,-5.964433,-6.670000,,"",,,,"D1 PROFILE",,
"80016200000080","Nodes","80",21.000000,55.464458,"DDS demands","Known Flow",486307.273485,242579.093218,,0.000000,,,,-4.190000,,,-3.746773,-4.190000,,"",,,,"D1 PROFILE",,
"80016200279680","Nodes","279680",21.000000,34.421617,"Default Known Flow Node","Known Flow",486312.523486,242837.718288,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200279687","Nodes","279687",21.000000,59.206845,"Default Known Flow Node","Known Flow",486352.425230,242589.385547,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200279686","Nodes","279686",21.000000,59.206845,"Default Known Flow Node","Known Flow",486347.148496,242592.718222,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200000091","Nodes","91",21.000000,58.931452,"DDS demands","Known Flow",486400.898510,242640.718235,,0.000000,,,,-8.260000,,,-7.386240,-8.260000,,"",,,,"D1 PROFILE",,
"80016200000089","Nodes","89",21.000000,59.283945,"DDS demands","Known Flow",486360.898499,242534.218206,,0.000000,,,,-6.229999,,,-5.570977,-6.229999,,"",,,,"D1 PROFILE",,
"80016200004050","Nodes","4050",21.000000,33.464124,"Default Known Flow Node","Known Flow",486410.398513,242913.343309,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200279695","Nodes","279695",21.000000,34.594916,"Default Known Flow Node","Known Flow",486377.898504,242776.468272,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200004051","Nodes","4051",21.000000,33.803392,"DDS demands","Known Flow",486438.523520,242843.593290,,0.000000,-3.660000,,,,-2.640000,,-5.633573,-6.300000,,"","C1 PROFILE",,,,"I2 PROFILE",
"80016200000087","Nodes","87",21.000000,59.276363,"DDS demands","Known Flow",486461.280945,242541.711813,,0.000000,,,,-3.499999,,,-3.129762,-3.499999,,"",,,,"D1 PROFILE",,
"80016200004054","Nodes","4054",21.000000,33.117030,"DDS demands","Known Flow",486482.398532,242845.218290,,0.000000,-2.519999,,,,-3.140000,,-5.061273,-5.659999,,"","C1 PROFILE",,,,"I2 PROFILE",
"80016200279720","Nodes","Logger 0136, Wedgewood Avenue",21.000000,58.542590,"Val Log Cath","Known Flow",486495.398536,242556.718212,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200279708","Nodes","279708",21.000000,59.276363,"Default Known Flow Node","Known Flow",486451.273524,242547.968209,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200000100","Nodes","100",21.000000,56.179688,"DDS demands","Known Flow",486483.648533,242639.843234,,0.000000,,,,-7.119999,,,-6.366831,-7.119999,,"",,,,"D1 PROFILE",,
"80016200000152","Nodes","152",21.000000,56.104942,"DDS demands","Known Flow",486452.898524,242639.843234,,0.000000,,,,-6.439999,,,-5.758763,-6.439999,,"",,,,"D1 PROFILE",,
"80016200004055","Nodes","4055",21.000000,33.363862,"DDS demands","Known Flow",486491.398535,242793.968276,,0.000000,-6.280000,,,-1.240000,-13.609999,,-18.894825,-21.129999,,"","C1 PROFILE",,,"D1 PROFILE","I2 PROFILE",
"80016200279723","Nodes","279723",21.000000,33.363862,"Default Known Flow Node","Known Flow",486496.648536,242788.968275,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200000098","Nodes","98",21.000000,58.520707,"DDS demands","Known Flow",486496.523536,242556.593212,,0.000000,,,,-3.339999,,,-2.986687,-3.339999,,"",,,,"D1 PROFILE",,
"80016200000099","Nodes","99",21.000000,57.270658,"DDS demands","Known Flow",486496.095419,242590.842557,,0.000000,,,,-3.309999,,,-2.959861,-3.309999,,"",,,,"D1 PROFILE",,
"80016200000151","Nodes","151",21.000000,57.246810,"DDS demands","Known Flow",486463.398527,242597.718223,,0.000000,,,,-3.089999,,,-2.763133,-3.089999,,"",,,,"D1 PROFILE",,
"80016200004057","Nodes","4057",21.000000,33.197163,"DDS demands","Known Flow",486494.648536,242833.718287,,0.000000,-1.039999,,,,,,-0.929986,-1.039999,,"","C1 PROFILE",,,,,
"80016200004056","Nodes","4056",21.000000,33.200370,"DDS demands","Known Flow",486513.162407,242816.232964,,0.000000,,,,,-6.500000,,-5.812416,-6.500000,,"",,,,,"I2 PROFILE",
"80016200279730","Nodes","279730",21.000000,55.922834,"Default Known Flow Node","Known Flow",486546.648550,242663.468241,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200000154","Nodes","154",21.000000,57.186526,"DDS demands","Known Flow",486532.523546,242596.093222,,0.000000,,,,-3.849999,,,-3.442738,-3.849999,,"",,,,"D1 PROFILE",,
"80016200000101","Nodes","101",21.000000,58.347380,"DDS demands","Known Flow",486541.523548,242552.968211,,0.000000,,,,-4.030000,,,-3.603698,-4.030000,,"",,,,"D1 PROFILE",,
"80016200004058","Nodes","4058",21.000000,33.200370,"Default Known Flow Node","Known Flow",486530.648545,242799.718278,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200000102","Nodes","102",21.000000,57.948864,"DDS demands","Known Flow",486641.773576,242559.343212,,0.000000,,,,-6.439999,,,-5.758763,-6.439999,,"",,,,"D1 PROFILE",,
"80016200279732","Nodes","279732",21.000000,55.922834,"Default Known Flow Node","Known Flow",486554.023552,242668.968242,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200000153","Nodes","153",21.000000,55.838312,"DDS demands","Known Flow",486550.523551,242641.718235,,0.000000,,,,-8.050000,,,-7.198454,-8.050000,,"",,,,"D1 PROFILE",,
"80016200000184","Nodes","184",21.000000,57.832801,"Default Known Flow Node","Known Flow",486620.648570,242620.343229,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200000104","Nodes","104",21.000000,57.916078,"Default Known Flow Node","Known Flow",486609.398567,242639.218234,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200000185","Nodes","185",21.000000,57.791167,"Default Known Flow Node","Known Flow",486656.523580,242611.843227,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200000103","Nodes","103",21.000000,57.832801,"DDS demands","Known Flow",486620.773570,242614.343227,,0.000000,,,,-3.020000,,,-2.700538,-3.020000,,"",,,,"D1 PROFILE",,
"80016200000105","Nodes","105",21.000000,57.795293,"DDS demands","Known Flow",486588.023561,242613.593227,,0.000000,,,,-4.110000,,,-3.675235,-4.110000,,"",,,,"D1 PROFILE",,
"80016200000163","Nodes","163",21.000000,57.810252,"DDS demands","Known Flow",486715.398596,242574.718217,,0.000000,,,,-4.920000,,,-4.399552,-4.920000,,"",,,,"D1 PROFILE",,
"80016200310651","Nodes","310651",21.000000,33.650874,"Default Known Flow Node","Known Flow",486214.273459,243003.843333,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200004045","Nodes","4045",21.000000,34.298820,"Default Known Flow Node","Known Flow",486300.148483,243036.718342,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200004043","Nodes","4043",21.000000,33.269672,"Default Known Flow Node","Known Flow",486195.023454,243032.218341,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200310647","Nodes","310647",21.000000,33.269672,"Default Known Flow Node","Known Flow",486187.273452,243042.218344,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200000192","Nodes","192",21.000000,33.269672,"Default Known Flow Node","Known Flow",486202.898456,243025.218339,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200004042","Nodes","4042",21.000000,32.902963,"DDS demands","Known Flow",486175.234664,242998.238734,,0.000000,,,,,-99.999997,,-89.421791,-99.999997,,"",,,,,"I2 PROFILE",
"80016200002728","Nodes","2728",21.000000,31.552554,"Default Known Flow Node","Known Flow",486269.273474,241735.342988,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200002774","Nodes","2774",21.000000,34.346964,"Default Known Flow Node","Known Flow",486325.649824,242094.840062,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200002775","Nodes","2775",21.000000,34.390341,"Default Known Flow Node","Known Flow",486312.523486,242088.468084,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200002825","Nodes","2825",21.000000,32.546055,"Default Known Flow Node","Known Flow",486629.273572,242207.718117,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200002831","Nodes","2831",21.000000,32.546055,"Default Known Flow Node","Known Flow",486608.523567,242278.093136,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200002832","Nodes","2832",21.000000,32.546055,"Default Known Flow Node","Known Flow",486612.235082,242269.825856,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200002877","Nodes","2877",21.000000,56.143647,"Default Known Flow Node","Known Flow",486215.803437,242528.846416,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200002878","Nodes","2878",21.000000,56.143647,"Default Known Flow Node","Known Flow",486215.994460,242527.668204,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200002879","Nodes","2879",21.000000,56.143647,"Default Known Flow Node","Known Flow",486216.634460,242523.720203,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200002885","Nodes","2885",21.000000,34.629815,"Default Known Flow Node","Known Flow",486202.825456,242774.828271,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200002886","Nodes","2886",21.000000,34.629815,"Default Known Flow Node","Known Flow",486204.416457,242773.358271,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200002887","Nodes","2887",21.000000,34.673179,"Default Known Flow Node","Known Flow",486223.463462,242789.403275,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200002888","Nodes","2888",21.000000,34.629815,"Default Known Flow Node","Known Flow",486201.880456,242773.795271,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200002897","Nodes","2897",21.000000,34.629815,"Default Known Flow Node","Known Flow",486201.880456,242770.926270,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200000188","Nodes","188",21.000000,56.066974,"DDS demands","Known Flow",486164.398446,242555.593211,,0.000000,,,,-2.509999,,,-2.244486,-2.509999,,"",,,,"D1 PROFILE",,
"80016200000191","Nodes","191",21.000000,55.782639,"DDS demands","Known Flow",486166.148446,242586.093220,,0.000000,,,,-1.980000,,,-1.770551,-1.980000,,"",,,,"D1 PROFILE",,
"80016200004011","Nodes","4011",21.000000,34.589767,"DDS demands","Known Flow",486263.148473,242732.593260,,0.000000,,,,,-39.990001,,-35.759775,-39.990001,,"",,,,,"I2 PROFILE",
"80016200004024","Nodes","4024",21.000000,34.565894,"DDS demands","Known Flow",486290.951225,242808.521093,,0.000000,,,,,-6.000000,,-5.365307,-6.000000,,"",,,,,"I2 PROFILE",
"80016200001584","Nodes","1584",21.000000,34.617367,"Default Known Flow Node","Known Flow",486266.999469,242746.442961,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200007097","Nodes","7097",21.000000,27.072207,"Default Known Flow Node","Known Flow",485567.324200,242563.859665,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200007098","Nodes","7098",21.000000,27.072207,"Default Known Flow Node","Known Flow",485535.791275,242565.712214,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200007178","Nodes","7178",21.000000,33.446847,"Default Known Flow Node","Known Flow",486554.150706,242095.523914,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200007179","Nodes","7179",21.000000,33.446847,"Default Known Flow Node","Known Flow",486559.470553,242081.126082,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200007251","Nodes","7251",21.000000,34.567600,"Default Known Flow Node","Known Flow",486243.671467,242714.135255,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200007252","Nodes","7252",21.000000,34.610968,"Default Known Flow Node","Known Flow",486270.164475,242743.452263,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200007325","Nodes","7325",21.000000,33.091380,"Default Known Flow Node","Known Flow",486177.287449,242999.156332,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200007340","Nodes","7340",21.000000,33.650874,"Default Known Flow Node","Known Flow",486206.608288,242995.626258,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200007399","Nodes","7399",21.000000,34.993880,"Default Known Flow Node","Known Flow",486073.653799,242786.096717,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80016200007401","Nodes","Logger 0122, Broadway Avenue",21.000000,31.080694,"Val Log Cath","Known Flow",485780.724751,242643.176960,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
