"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"800005-109784","Nodes","-109784",21.000000,34.265851,"Default Known Flow Node","Known Flow",492425.900150,225181.713484,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-109775","Nodes","-109775",21.000000,36.266334,"Default Known Flow Node","Known Flow",492368.150134,225232.463498,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005068","Nodes","5068",21.000000,31.852435,"DDS demands","Known Flow",492055.799049,225387.375540,,0.000000,,,,,,,-9.370000,,,,,,-8.378822,-9.370000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005067","Nodes","5067",21.000000,31.877888,"DDS demands","Known Flow",492065.275051,225387.838540,,0.000000,,,,,,,-2.529999,,,,,,-2.262371,-2.529999,,"",,,,,,,"D1 PROFILE",,,,,
"800005-132986","Nodes","-132986",21.000000,33.395175,"Default Known Flow Node","Known Flow",492145.400073,225198.463488,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005064","Nodes","5064",21.000000,32.479502,"DDS demands","Known Flow",492150.661075,225395.558542,,0.000000,,,,,,,-4.489999,,,,,,-4.015038,-4.489999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005085","Nodes","5085",21.000000,34.619052,"DDS demands","Known Flow",492221.400094,225231.213497,,0.000000,-6.010000,,,-10.810000,,,-0.689999,,,,,,-15.657756,-17.510000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80000500005086","Nodes","5086",21.000000,34.847262,"DDS demands","Known Flow",492196.590087,225129.180470,,0.000000,-3.690000,,,-14.869999,,,-0.910000,,,-6.530000,,,-23.249666,-26.000000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,"I2 PROFILE",,
"80000500000361","Nodes","361",21.000000,34.196066,"DDS demands","Known Flow",492243.025100,225411.338546,,0.000000,-2.219999,,,,,,,,,,,,-1.985163,-2.219999,,"","C1 PROFILE",,,,,,,,,,,
"80000500000362","Nodes","362",21.000000,34.101397,"Point Loads","Known Flow",492232.650097,225341.713527,,0.000000,,,,,,,,,,,-5.539999,,-3.864094,-4.321199,,"",,,,,,,,,,,"PL-AF PROFILE",
"80000500005048","Nodes","5048",21.000000,34.281182,"DDS demands","Known Flow",492246.650101,225457.838559,,0.000000,-1.399999,,,,,,-2.539999,,,-1.399999,,,-4.775123,-5.339999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,"I2 PROFILE",,
"800005-133010","Nodes","-133010",21.000000,34.281030,"Default Known Flow Node","Known Flow",492246.400101,225460.213560,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005129","Nodes","5129",21.000000,34.502791,"DDS demands","Known Flow",492237.509608,225326.469180,,0.000000,-1.840000,,,-32.040000,,,-3.079999,,,,,,-33.050294,-36.960000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80000500005210","Nodes","5210",21.000000,30.480673,"DDS demands","Known Flow",492453.149139,225092.958413,,0.000000,,,,,,,-24.860000,,,,,,-22.230256,-24.860000,,"",,,,,,,"D1 PROFILE",,,,,
"800005-133016","Nodes","-133016",21.000000,30.480673,"Default Known Flow Node","Known Flow",492450.025156,225093.588460,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-157086","Nodes","-157086",21.000000,34.237439,"Default Known Flow Node","Known Flow",492364.400133,225408.713546,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-157103","Nodes","-157103",21.000000,30.775764,"Default Known Flow Node","Known Flow",492466.264232,225471.859477,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-275104","Nodes","-275104",21.000000,30.459531,"Default Known Flow Node","Known Flow",492473.650163,225477.838564,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005066","Nodes","5066",21.000000,31.755601,"DDS demands","Known Flow",492110.512064,225433.723552,,0.000000,,,,,,,-5.859999,,,,,,-5.240117,-5.859999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005083","Nodes","5083",21.000000,34.226731,"DDS demands","Known Flow",492202.900089,225211.088492,,0.000000,,,,,,,-1.080000,,,,,,-0.965755,-1.080000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005084","Nodes","5084",21.000000,34.546267,"DDS demands","Known Flow",492208.650091,225233.088498,,0.000000,-2.599999,,,-8.510000,,,-10.649999,,,,,,-19.458181,-21.760000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"800005-275099","Nodes","-275099",21.000000,34.214604,"Default Known Flow Node","Known Flow",492344.656720,225391.705455,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-275101","Nodes","-275101",21.000000,34.223709,"Default Known Flow Node","Known Flow",492357.650131,225390.963541,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-281070","Nodes","-281070",21.000000,36.381986,"Default Known Flow Node","Known Flow",492454.650157,225360.213532,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005224","Nodes","5224",21.000000,36.381986,"Default Known Flow Node","Known Flow",492414.150146,225328.213524,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005207","Nodes","5207",21.000000,34.875178,"DDS demands","Known Flow",492219.775094,225055.713450,,0.000000,-2.759999,,,,,,-1.729999,,,,,,-4.015038,-4.489999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"80000500006600","Nodes","6600",21.000000,37.688423,"DDS demands","Known Flow",492216.150093,225039.463445,,0.000000,,,,,,,-1.809999,,,,,,-1.618534,-1.809999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005209","Nodes","5209",21.000000,35.130429,"DDS demands","Known Flow",492223.360095,225051.933449,,0.000000,,,,-1.360000,,,-0.349999,,,,,,-1.529112,-1.710000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"800005-109752","Nodes","-109752",21.000000,35.130429,"Default Known Flow Node","Known Flow",492221.650094,225053.963449,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-109754","Nodes","-109754",21.000000,35.130429,"Default Known Flow Node","Known Flow",492234.025097,225058.463450,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-109757","Nodes","-109757",21.000000,34.181857,"Default Known Flow Node","Known Flow",492280.400110,225351.588530,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005128","Nodes","5128",21.000000,34.181207,"Default Known Flow Node","Known Flow",492281.025110,225348.463529,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005124","Nodes","5124",21.000000,33.883202,"DDS demands","Known Flow",492310.525118,225319.963522,,0.000000,-6.599999,,,,,,-5.229999,,,,,,-10.578597,-11.829999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"80000500000521","Nodes","521",21.000000,36.282053,"Default Known Flow Node","Known Flow",492318.268841,225300.086157,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-109762","Nodes","-109762",21.000000,36.282053,"Default Known Flow Node","Known Flow",492314.275119,225310.713519,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-109760","Nodes","-109760",21.000000,36.282053,"Default Known Flow Node","Known Flow",492286.275112,225285.088512,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-109768","Nodes","-109768",21.000000,34.242344,"Default Known Flow Node","Known Flow",492337.775126,225371.338535,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500000439","Nodes","439",21.000000,34.197736,"DDS demands","Known Flow",492348.775129,225380.088538,,0.000000,,,,,,,-0.999999,,,,,,-0.894217,-0.999999,,"",,,,,,,"D1 PROFILE",,,,,
"800005-109766","Nodes","-109766",21.000000,34.242344,"Default Known Flow Node","Known Flow",492335.775125,225369.838535,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005123","Nodes","5123",21.000000,36.282053,"DDS demands","Known Flow",492363.150133,225286.338512,,0.000000,,,,,,,-2.929999,,,,,,-2.620058,-2.929999,,"",,,,,,,"D1 PROFILE",,,,,
"800005-157088","Nodes","-157088",21.000000,34.241092,"Default Known Flow Node","Known Flow",492367.633426,225411.358967,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-109777","Nodes","-109777",21.000000,36.285152,"Default Known Flow Node","Known Flow",492385.900139,225318.088521,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005094","Nodes","5094",21.000000,33.817632,"DDS demands","Known Flow",492341.275127,225141.088473,,0.000000,-43.990000,,,-4.579999,,,-4.260000,,,,,,-47.241534,-52.830000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80000500005096","Nodes","5096",21.000000,30.726042,"DDS demands","Known Flow",492443.566608,225077.746193,,0.000000,,,,-4.249999,,,-23.649999,,,,,,-24.948679,-27.900000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"800005-109782","Nodes","-109782",21.000000,36.398186,"Default Known Flow Node","Known Flow",492419.797583,225424.225831,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500007000","Nodes","7000",21.000000,35.419470,"DDS demands","Known Flow",492490.538778,225213.698395,,0.000000,,,,,,,-1.700000,,,,,,-1.520170,-1.700000,,"",,,,,,,"D1 PROFILE",,,,,
"800005-109781","Nodes","-109781",21.000000,34.309464,"Default Known Flow Node","Known Flow",492417.775147,225204.588490,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005225","Nodes","5225",21.000000,36.381986,"DDS demands","Known Flow",492454.400157,225368.713535,,0.000000,,,,,,,-14.210000,,,,,,-12.706836,-14.210000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005072","Nodes","5072",21.000000,31.909162,"DDS demands","Known Flow",492055.874190,225332.219125,,0.000000,,,,,,,-6.190000,,,,,,-5.535208,-6.190000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005065","Nodes","5065",21.000000,32.107411,"DDS demands","Known Flow",492107.007395,225392.127606,,0.000000,,,,,,,-1.749999,,,,,,-1.564881,-1.749999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005199","Nodes","5199",21.000000,33.394690,"DDS demands","Known Flow",492174.900081,225191.838487,,0.000000,,,,,,,-0.469999,,,,,,-0.420282,-0.469999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005082","Nodes","5082",21.000000,33.342353,"DDS demands","Known Flow",492117.150066,225193.963487,,0.000000,,,,-5.559999,,,,,,,,,-4.971851,-5.559999,,"",,,,"C4 PROFILE",,,,,,,,
"80000500005088","Nodes","5088",21.000000,34.898102,"DDS demands","Known Flow",492200.025088,225176.713483,,0.000000,,,,,,,-2.200000,,,,,,-1.967279,-2.200000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005169","Nodes","5169",21.000000,34.145022,"DDS demands","Known Flow",492225.900095,225315.838520,,0.000000,,,,-1.659999,,,-3.729999,,,,,,-4.819834,-5.389999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80000500005170","Nodes","5170",21.000000,34.056814,"DDS demands","Known Flow",492201.025088,225291.963514,,0.000000,,,,,,,-3.640000,,,,,,-3.254953,-3.640000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500000363","Nodes","363",21.000000,34.057254,"DDS demands","Known Flow",492217.025093,225347.713529,,0.000000,,,,,,,-0.669999,,,,,,-0.599125,-0.669999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005047","Nodes","5047",21.000000,34.149753,"DDS demands","Known Flow",492239.525099,225457.338559,,0.000000,,,,,,,-8.390000,,,,,,-7.502488,-8.390000,,"",,,,,,,"D1 PROFILE",,,,,
"800005-133009","Nodes","-133009",21.000000,34.280481,"Default Known Flow Node","Known Flow",492245.650101,225468.838562,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005200","Nodes","5200",21.000000,34.130861,"DDS demands","Known Flow",492244.525100,225494.338569,,0.000000,-2.980000,,,,,,-2.549999,,,,,,-4.945025,-5.530000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"800005-133013","Nodes","-133013",21.000000,34.281030,"Default Known Flow Node","Known Flow",492255.650103,225441.338555,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005201","Nodes","5201",21.000000,33.750645,"DDS demands","Known Flow",492273.275108,225495.963569,,0.000000,,,,,,,-4.730000,,,,,,-4.229650,-4.730000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005202","Nodes","5202",21.000000,33.777251,"DDS demands","Known Flow",492270.650107,225473.713563,,0.000000,,,,,,,-5.079999,,,,,,-4.542626,-5.079999,,"",,,,,,,"D1 PROFILE",,,,,
"800005-157105","Nodes","-157105",21.000000,30.542982,"Default Known Flow Node","Known Flow",492468.152237,225469.961781,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005070","Nodes","5070",21.000000,31.912014,"DDS demands","Known Flow",492056.488607,225339.892512,,0.000000,,,,,,,-6.589999,,,,,,-5.892895,-6.589999,,"",,,,,,,"D1 PROFILE",,,,,
"800005-275079","Nodes","-275079, MAXIMO, 202630",21.000000,36.791101,"Point Loads","Known Flow",492002.525034,225048.588448,,0.000000,,,,,,,,,,,-1.009999,,-0.704464,-0.787799,,"",,,,,,,,,,,"PL-AF PROFILE",
"800005-275098","Nodes","-275098",21.000000,34.170983,"Default Known Flow Node","Known Flow",492324.275122,225413.213547,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005221","Nodes","5221",21.000000,30.424166,"DDS demands","Known Flow",492480.525164,225494.713569,,0.000000,,,,,,,-7.469999,,,,,,-6.679807,-7.469999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500000453","Nodes","453",21.000000,36.073984,"DDS demands","Known Flow",492626.275204,225008.713437,,0.000000,,,,,,,-4.590000,,,,,,-4.104460,-4.590000,,"",,,,,,,"D1 PROFILE",,,,,
"800005-109794","Nodes","-109794",21.000000,35.973492,"Default Known Flow Node","Known Flow",492517.400175,225228.963497,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005174","Nodes","5174",21.000000,35.151656,"DDS demands","Known Flow",492761.900241,225134.088471,,0.000000,,,,,,,-4.179999,,,,,,-3.737830,-4.179999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005106","Nodes","5106",21.000000,35.820542,"DDS demands","Known Flow",492784.025247,225275.838510,,0.000000,,,,,,,-22.079998,,,,,,-19.744330,-22.079998,,"",,,,,,,"D1 PROFILE",,,,,
"800005-281075","Nodes","-281075",21.000000,36.103783,"Default Known Flow Node","Known Flow",492646.900210,225404.338544,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005183","Nodes","5183",21.000000,32.143818,"DDS demands","Known Flow",492923.400285,225137.463472,,0.000000,,,,,,,-4.670000,,,,,,-4.175997,-4.670000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005182","Nodes","5182",21.000000,32.197664,"DDS demands","Known Flow",492957.025294,225152.963476,,0.000000,,,,,,,-7.880000,,,,,,-7.046437,-7.880000,,"",,,,,,,"D1 PROFILE",,,,,
"800005-275111","Nodes","-275111",21.000000,33.172737,"Default Known Flow Node","Known Flow",492912.275282,225223.088495,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-275112","Nodes","-275112",21.000000,33.172737,"Default Known Flow Node","Known Flow",492917.150283,225220.838495,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005165","Nodes","5165",21.000000,36.743618,"DDS demands","Known Flow",492958.025294,225438.838554,,0.000000,,,,,,,-2.009999,,,,,,-1.797377,-2.009999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005166","Nodes","5166",21.000000,36.671783,"DDS demands","Known Flow",492941.025290,225408.213546,,0.000000,,,,,,,-5.169999,,,,,,-4.623106,-5.169999,,"",,,,,,,"D1 PROFILE",,,,,
"800005-109793","Nodes","-109793",21.000000,35.973492,"Default Known Flow Node","Known Flow",492511.650173,225236.588499,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-222639","Nodes","-222639",21.000000,35.973492,"Default Known Flow Node","Known Flow",492508.150172,225244.713501,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-109795","Nodes","-109795",21.000000,36.364619,"Default Known Flow Node","Known Flow",492524.025176,225252.338503,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005105","Nodes","5105",21.000000,36.160759,"DDS demands","Known Flow",492612.408270,225427.208070,,0.000000,,,,-5.859999,,,-57.749998,,,,,,-56.881200,-63.609996,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80000500005097","Nodes","5097",21.000000,29.657410,"DDS demands","Known Flow",492592.520013,225227.206779,,0.000000,,,,,,,-23.029999,,,,,,-20.593838,-23.029999,,"",,,,,,,"D1 PROFILE",,,,,
"800005-133023","Nodes","-133023",21.000000,36.441169,"Default Known Flow Node","Known Flow",492636.775207,225036.213444,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005098","Nodes","5098",21.000000,29.556673,"DDS demands","Known Flow",492657.776464,225163.587003,,0.000000,,,,,,,-42.759998,,,,,,-38.236756,-42.759998,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005176","Nodes","5176",21.000000,34.402600,"DDS demands","Known Flow",492799.400251,225155.463477,,0.000000,,,,,,,-6.510000,,,,,,-5.821358,-6.510000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005175","Nodes","5175, ""PPS24622 - 7678.01"", ""Woodman Close,Hockliffe Road"", 9.32",22.999998,34.627234,"CSEP DDS Matched","Known Flow",492722.775230,225182.088484,,0.000000,,,,,,,-4.800000,-9.319999,,,,,-12.626357,-14.120000,,"",,,,,,,"D1 PROFILE","DC PROFILE",,,,
"80000500005216","Nodes","5216",21.000000,36.126254,"DDS demands","Known Flow",492801.275252,225278.463510,,0.000000,,,,,,,-8.460000,,,,,,-7.565083,-8.460000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005178","Nodes","5178",21.000000,33.571596,"DDS demands","Known Flow",492860.775268,225203.088490,,0.000000,,,,,,,-3.069999,,,,,,-2.745248,-3.069999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005177","Nodes","5177",21.000000,34.395270,"DDS demands","Known Flow",492769.150243,225193.338487,,0.000000,,,,,,,-3.880000,,,,,,-3.469565,-3.880000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005180","Nodes","5180",21.000000,33.182044,"DDS demands","Known Flow",492911.525282,225214.963493,,0.000000,,,,,,,-7.669999,,,,,,-6.858651,-7.669999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005179","Nodes","5179",21.000000,33.595426,"DDS demands","Known Flow",492838.650262,225225.088496,,0.000000,,,,,,,-3.010000,,,,,,-2.691595,-3.010000,,"",,,,,,,"D1 PROFILE",,,,,
"800005-133042","Nodes","-133042",21.000000,32.149477,"Default Known Flow Node","Known Flow",492996.152641,225180.966708,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"800005-157116","Nodes","-157116",21.000000,24.667689,"Default Known Flow Node","Known Flow",492518.150175,225426.213550,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005117","Nodes","5117",21.000000,24.655446,"DDS demands","Known Flow",492516.775174,225424.838550,,0.000000,,,,,,,-11.069999,,,,,,-9.898992,-11.069999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005113","Nodes","5113",21.000000,24.574826,"DDS demands","Known Flow",492519.619627,225427.619793,,0.000000,,,,,,,-3.660000,,,-22.940001,,,-23.786197,-26.600000,,"",,,,,,,"D1 PROFILE",,,"I2 PROFILE",,
"80000500008001","Nodes","Group Profile 2, Reference Point, Newman way, OPR, Site ID 9205",21.000000,23.399003,"OPR","Known Flow",492509.650172,225381.963538,,0.000000,,,,-9.340000,,,-12.459999,,,,,,-19.493951,-21.799999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80000500005112","Nodes","5112",21.000000,25.149675,"DDS demands","Known Flow",492566.525188,225478.463565,,0.000000,,,,,,,-10.899999,,,,,,-9.746974,-10.899999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005162","Nodes","5162",21.000000,36.898694,"DDS demands","Known Flow",492898.299049,225490.380200,,0.000000,,,,,,,-9.109999,,,,,,-8.146324,-9.109999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005164","Nodes","5164",21.000000,36.813461,"DDS demands","Known Flow",492959.525295,225455.463558,,0.000000,,,,,,,-9.029999,,,,,,-8.074787,-9.029999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005163","Nodes","5163",21.000000,36.756629,"DDS demands","Known Flow",492868.525270,225429.463551,,0.000000,,,,,,,-5.559999,,,,,,-4.971851,-5.559999,,"",,,,,,,"D1 PROFILE",,,,,
"800005-157169","Nodes","-157169",21.000000,37.048674,"Default Known Flow Node","Known Flow",492995.927547,225435.005683,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500000368","Nodes","368",21.000000,38.096181,"DDS demands","Known Flow",492787.775248,225014.463438,,0.000000,,,,,,,-4.190000,,,,,,-3.746773,-4.190000,,"",,,,,,,"D1 PROFILE",,,,,
"800005-275109","Nodes","-275109",21.000000,37.430685,"Default Known Flow Node","Known Flow",492672.275217,225095.463460,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500005181","Nodes","5181",21.000000,33.145310,"DDS demands","Known Flow",492935.275288,225205.213490,,0.000000,,,,,,,-4.050000,,,,,,-3.621582,-4.050000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005211","Nodes","5211",21.000000,37.356976,"DDS demands","Known Flow",492935.275288,225291.338514,,0.000000,,,,,,,-15.599999,,,,,,-13.949799,-15.599999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500005184","Nodes","5184",21.000000,32.086645,"DDS demands","Known Flow",493033.275315,225232.213498,,0.000000,,,,,,,-3.769999,,,,,,-3.371201,-3.769999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500006002","Nodes","6002",21.000000,37.187664,"DDS demands","Known Flow",493025.400313,225427.338551,,0.000000,,,,,,,-13.159999,,,,,,-11.767906,-13.159999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500006146","Nodes","6146",21.000000,42.659003,"DDS demands","Known Flow",493351.151613,225344.487728,,0.000000,,,,,,,-4.689999,,,,,,-4.193881,-4.689999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500006148","Nodes","6148",21.000000,41.629500,"DDS demands","Known Flow",493358.686808,225300.240339,,0.000000,,,,,,,-1.949999,,,,,,-1.743724,-1.949999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500006149","Nodes","6149",21.000000,40.751111,"DDS demands","Known Flow",493369.869406,225303.404517,,0.000000,,,,,,,-7.510000,,,,,,-6.715576,-7.510000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500006160","Nodes","6160",21.000000,41.055570,"DDS demands","Known Flow",493362.502441,225267.317662,,0.000000,,,,,,,-4.600000,,,,,,-4.113402,-4.600000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500006161","Nodes","6161",21.000000,39.992624,"DDS demands","Known Flow",493320.250182,225271.057487,,0.000000,,,,,,,-14.699999,,,,,,-13.145002,-14.699999,,"",,,,,,,"D1 PROFILE",,,,,
"800005-186316","Nodes","-186316",21.000000,43.340148,"Default Known Flow Node","Known Flow",493326.650395,225443.338555,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500006036","Nodes","6036",21.000000,43.340148,"DDS demands","Known Flow",493318.090527,225430.754272,,0.000000,,,,,,,-3.089999,,,,,,-2.763133,-3.089999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500006032","Nodes","6032",21.000000,46.677551,"DDS demands","Known Flow",493363.775405,225386.713540,,0.000000,,,,,,,-1.890000,,,,,,-1.690071,-1.890000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500006031","Nodes","6031",21.000000,45.568884,"DDS demands","Known Flow",493347.406708,225363.455442,,0.000000,,,,,,,-2.920000,,,,,,-2.611116,-2.920000,,"",,,,,,,"D1 PROFILE",,,,,
"800005-186321","Nodes","-186321",21.000000,46.183844,"Default Known Flow Node","Known Flow",493420.775420,225447.588556,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80000500006033","Nodes","6033",21.000000,46.436687,"DDS demands","Known Flow",493376.025408,225426.338550,,0.000000,,,,,,,-6.900000,,,,,,-6.170103,-6.900000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500006071","Nodes","6071",21.000000,47.850220,"DDS demands","Known Flow",493443.900427,225407.838545,,0.000000,,,,,,,-8.850000,,,,,,-7.913828,-8.850000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500006001","Nodes","6001",21.000000,37.806549,"DDS demands","Known Flow",493041.629317,225302.658517,,0.000000,,,,,,,-6.789999,,,,,,-6.071739,-6.789999,,"",,,,,,,"D1 PROFILE",,,,,
"80000500006003","Nodes","6003",21.000000,37.045756,"DDS demands","Known Flow",493063.650323,225491.463568,,0.000000,,,,,,,-24.280000,,,,,,-21.711611,-24.280000,,"",,,,,,,"D1 PROFILE",,,,,
"80000500006029","Nodes","6029",21.000000,38.009559,"DDS demands","Known Flow",493066.896488,225305.570539,,0.000000,,,,,,,-15.180000,,,,,,-13.574228,-15.180000,,"",,,,,,,"D1 PROFILE",,,,,
