"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"80620000008872","Nodes","8872",21.000000,35.873280,"Default Known Flow Node","Known Flow",476685.009866,196100.971571,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008871","Nodes","8871",21.000000,35.917881,"Default Known Flow Node","Known Flow",476669.367862,196064.123561,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008818","Nodes","8818",21.000000,33.797133,"Default Known Flow Node","Known Flow",475735.373608,196510.679682,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000089","Nodes","89",21.000000,31.051033,"DDS demands","Known Flow",476377.710783,196219.426603,,0.000000,,,,,-4.139999,,,,,-3.702062,-4.139999,,"",,,,,"D1 PROFILE",,,,
"80620000000229","Nodes","229",21.000000,31.214127,"Default Known Flow Node","Known Flow",476373.548867,196213.216189,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000090","Nodes","90",21.000000,31.091461,"DDS demands","Known Flow",476388.710786,196205.270599,,0.000000,,,,,-4.090000,,,,,-3.657351,-4.090000,,"",,,,,"D1 PROFILE",,,,
"80620000000231","Nodes","231",21.000000,31.636519,"Default Known Flow Node","Known Flow",476301.775820,196306.257213,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001033","Nodes","1033",21.000000,35.231641,"Default Known Flow Node","Known Flow",475979.984709,196334.044707,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001034","Nodes","1034",21.000000,35.231641,"Default Known Flow Node","Known Flow",475983.424675,196341.643636,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001083","Nodes","1083",21.000000,35.230934,"Default Known Flow Node","Known Flow",476162.647955,196244.844809,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001087","Nodes","1087",21.000000,33.571122,"DDS demands","Known Flow",476252.096749,195872.019508,,0.000000,,,,,-1.599999,,,,,-1.430748,-1.599999,,"",,,,,"D1 PROFILE",,,,
"80620000001089","Nodes","1089",21.000000,33.582569,"Default Known Flow Node","Known Flow",476251.520748,195874.743509,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001117","Nodes","1117",21.000000,33.589436,"Default Known Flow Node","Known Flow",476253.178749,195873.300509,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001095","Nodes","1095",21.000000,32.289413,"Default Known Flow Node","Known Flow",476196.473733,195922.129522,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001098","Nodes","1098",21.000000,33.480620,"DDS demands","Known Flow",476284.827757,195847.750502,,0.000000,,,,,-5.349999,,,,,-4.784065,-5.349999,,"",,,,,"D1 PROFILE",,,,
"80620000001110","Nodes","1110",21.000000,33.544619,"DDS demands","Known Flow",476253.334749,195875.131509,,0.000000,,,,,-8.220000,,,,,-7.350471,-8.220000,,"",,,,,"D1 PROFILE",,,,
"80620000001112","Nodes","1112",21.000000,35.231641,"Default Known Flow Node","Known Flow",475974.899930,196313.072439,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001260","Nodes","1260",21.000000,36.206556,"Default Known Flow Node","Known Flow",476322.890947,196122.580801,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001122","Nodes","1122",21.000000,35.315489,"Default Known Flow Node","Known Flow",475744.767345,196376.878161,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001123","Nodes","1123",21.000000,35.315489,"Default Known Flow Node","Known Flow",475744.947181,196377.694863,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001124","Nodes","1124",21.000000,30.445680,"Default Known Flow Node","Known Flow",476126.071714,196417.768657,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001125","Nodes","1125",21.000000,35.221634,"Default Known Flow Node","Known Flow",476165.013725,196197.464597,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001133","Nodes","1133",21.000000,32.302134,"Default Known Flow Node","Known Flow",475946.728665,196440.770663,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001136","Nodes","1136",21.000000,32.301252,"Default Known Flow Node","Known Flow",475932.710000,196408.185768,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001141","Nodes","1141",21.000000,33.721196,"Default Known Flow Node","Known Flow",475832.348736,196386.004541,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001158","Nodes","1158",21.000000,26.973349,"DDS demands","Known Flow",476964.670942,195918.913521,,0.000000,,,,,-24.490000,,,,,-21.899396,-24.490000,,"",,,,,"D1 PROFILE",,,,
"80620000001169","Nodes","1169",21.000000,33.410987,"Default Known Flow Node","Known Flow",476573.373836,195673.132454,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001170","Nodes","1170",21.000000,33.321351,"Default Known Flow Node","Known Flow",476606.950845,195692.625460,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001202","Nodes","1202",21.000000,29.480670,"Default Known Flow Node","Known Flow",476700.140777,195653.302707,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001203","Nodes","1203",21.000000,29.475285,"Default Known Flow Node","Known Flow",476701.845158,195653.870230,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001214","Nodes","1214",21.000000,34.717275,"Default Known Flow Node","Known Flow",476456.771218,195871.239683,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001321","Nodes","1321",21.000000,34.622303,"Default Known Flow Node","Known Flow",476462.916071,195860.579095,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001219","Nodes","1219",21.000000,34.074642,"DDS demands","Known Flow",476422.936795,195800.530489,,0.000000,,,,,,,0.000000,,,0.000000,0.000000,,"",,,,,,,"",,
"80620000001220","Nodes","1220",21.000000,33.594933,"DDS demands","Known Flow",476498.723171,195700.356795,,0.000000,,,,,-2.509999,,,,,-2.244486,-2.509999,,"",,,,,"D1 PROFILE",,,,
"80620000001223","Nodes","1223",21.000000,33.594933,"Default Known Flow Node","Known Flow",476500.547816,195697.088461,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001226","Nodes","1226",21.000000,32.561108,"Default Known Flow Node","Known Flow",476646.398856,196027.074551,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001310","Nodes","1310",21.000000,32.561108,"Default Known Flow Node","Known Flow",476660.557250,196025.591866,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001228","Nodes","1228",21.000000,32.353465,"Default Known Flow Node","Known Flow",476298.549439,195932.388915,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001234","Nodes","1234",21.000000,36.818257,"Default Known Flow Node","Known Flow",476372.135781,196054.741558,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001243","Nodes","1243",21.000000,36.161967,"Default Known Flow Node","Known Flow",476325.302768,196125.789578,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001244","Nodes","1244",21.000000,36.161967,"Default Known Flow Node","Known Flow",476347.377774,196156.545586,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001254","Nodes","1254",21.000000,33.835377,"Default Known Flow Node","Known Flow",476309.735003,195837.395550,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001256","Nodes","1256",21.000000,33.901701,"Default Known Flow Node","Known Flow",476337.106010,195827.726880,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001253","Nodes","1253",21.000000,33.833419,"DDS demands","Known Flow",476308.257764,195835.776499,,0.000000,,,,,-3.549999,,,,,-3.174473,-3.549999,,"",,,,,"D1 PROFILE",,,,
"80620000001090","Nodes","1090",21.000000,34.592085,"Default Known Flow Node","Known Flow",476445.352801,195877.400510,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001257","Nodes","1257",21.000000,32.516260,"Default Known Flow Node","Known Flow",476669.836862,196022.579549,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001227","Nodes","1227",21.000000,32.561108,"Default Known Flow Node","Known Flow",476665.585861,196025.329550,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001258","Nodes","1258",21.000000,36.392482,"Default Known Flow Node","Known Flow",476340.560773,196109.670573,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001259","Nodes","1259",21.000000,36.347910,"Default Known Flow Node","Known Flow",476379.530783,196141.988582,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001261","Nodes","1261",21.000000,34.248140,"Default Known Flow Node","Known Flow",476421.658210,195872.053341,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001262","Nodes","1262",21.000000,34.203381,"Default Known Flow Node","Known Flow",476438.237799,195880.655511,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001111","Nodes","1111",21.000000,34.151838,"Default Known Flow Node","Known Flow",476387.310785,195850.348503,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001277","Nodes","1277",21.000000,36.873099,"Default Known Flow Node","Known Flow",476374.601782,196059.832560,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001296","Nodes","1296",21.000000,34.029861,"Default Known Flow Node","Known Flow",476369.791781,195832.139498,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001297","Nodes","1297",21.000000,33.833419,"Default Known Flow Node","Known Flow",476290.383759,195845.190501,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001309","Nodes","1309",21.000000,32.516260,"Default Known Flow Node","Known Flow",476651.409881,196003.078933,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001319","Nodes","1319",21.000000,36.160569,"Default Known Flow Node","Known Flow",476384.583785,196010.304546,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001320","Nodes","1320",21.000000,36.205175,"Default Known Flow Node","Known Flow",476360.106778,195996.807542,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001325","Nodes","1325",21.000000,36.773705,"Default Known Flow Node","Known Flow",476378.226783,196028.415551,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001332","Nodes","1332",21.000000,26.686293,"Default Known Flow Node","Known Flow",477040.286963,195308.123355,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001333","Nodes","1333",21.000000,26.685241,"Default Known Flow Node","Known Flow",477057.939968,195312.631356,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001334","Nodes","1334",21.000000,26.730511,"Default Known Flow Node","Known Flow",477109.640982,195413.270384,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001224","Nodes","1224",21.000000,33.594933,"Default Known Flow Node","Known Flow",476496.016815,195705.204463,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001298","Nodes","1298",21.000000,33.833419,"Default Known Flow Node","Known Flow",476314.650766,195832.429498,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000001326","Nodes","1326",21.000000,36.818257,"Default Known Flow Node","Known Flow",476367.179213,196051.072665,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000123","Nodes","123",21.000000,35.910673,"Default Known Flow Node","Known Flow",476213.641738,196072.638563,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000218","Nodes","218",21.000000,35.186258,"Default Known Flow Node","Known Flow",476186.448731,196285.476621,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000070","Nodes","70",21.000000,28.387845,"Default Known Flow Node","Known Flow",476117.581712,196189.273595,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000052","Nodes","52",21.000000,28.387845,"Default Known Flow Node","Known Flow",476140.355718,196143.754582,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000154","Nodes","154",21.000000,27.119954,"DDS demands","Known Flow",477069.895971,195939.080527,,0.000000,,,,,-1.389999,,,,,-1.242962,-1.389999,,"",,,,,"D1 PROFILE",,,,
"80620000008519","Nodes","8519",21.000000,34.102077,"Default Known Flow Node","Known Flow",476383.409784,195852.793503,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008579","Nodes","8579",21.000000,35.231641,"Default Known Flow Node","Known Flow",475980.886675,196347.169638,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008627","Nodes","8627",21.000000,30.999369,"Default Known Flow Node","Known Flow",476067.071698,196395.494651,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008651","Nodes","8651",21.000000,32.376694,"Default Known Flow Node","Known Flow",476640.574854,195511.132410,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008652","Nodes","8652",21.000000,32.441825,"Default Known Flow Node","Known Flow",476641.981855,195508.466410,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008653","Nodes","8653",21.000000,31.680438,"Default Known Flow Node","Known Flow",476676.149864,195426.840387,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008668","Nodes","8668",21.000000,30.819751,"Default Known Flow Node","Known Flow",476668.804862,195342.619364,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008670","Nodes","8670",21.000000,29.367256,"Default Known Flow Node","Known Flow",476645.281856,195653.931449,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008671","Nodes","8671",21.000000,30.956856,"Default Known Flow Node","Known Flow",476567.746834,195548.102420,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008692","Nodes","8692",21.000000,30.967950,"Default Known Flow Node","Known Flow",476568.898129,195545.913988,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008673","Nodes","8673",21.000000,30.696790,"Default Known Flow Node","Known Flow",476693.282869,195364.220370,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008674","Nodes","8674",21.000000,30.696790,"Default Known Flow Node","Known Flow",476697.119870,195357.163368,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008676","Nodes","8676",21.000000,31.660116,"Default Known Flow Node","Known Flow",476698.545870,195405.288381,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008678","Nodes","8678",21.000000,33.644817,"DDS demands","Known Flow",476522.274822,195749.898475,,0.000000,,,,,-6.350000,,,,,-5.678283,-6.350000,,"",,,,,"D1 PROFILE",,,,
"80620000008728","Nodes","8728",21.000000,28.937029,"Default Known Flow Node","Known Flow",476792.205010,195167.228078,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008688","Nodes","8688",21.000000,30.706996,"Default Known Flow Node","Known Flow",476747.745883,195268.401344,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008721","Nodes","8721",21.000000,30.663163,"Default Known Flow Node","Known Flow",476748.854941,195263.832357,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008691","Nodes","8691",21.000000,30.967950,"Default Known Flow Node","Known Flow",476572.738836,195553.632422,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008693","Nodes","8693",21.000000,30.454495,"Default Known Flow Node","Known Flow",476721.845876,195250.333339,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008694","Nodes","8694",21.000000,30.592972,"Default Known Flow Node","Known Flow",476740.167881,195258.298341,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008696","Nodes","8696",21.000000,30.967761,"Default Known Flow Node","Known Flow",476671.405863,195359.496369,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008697","Nodes","8697",21.000000,30.696790,"Default Known Flow Node","Known Flow",476695.338869,195365.338371,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008702","Nodes","8702",21.000000,30.859458,"Default Known Flow Node","Known Flow",476667.544862,195348.175366,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008703","Nodes","8703",21.000000,33.410987,"DDS demands","Known Flow",476563.981141,195666.861853,,0.000000,,,,,-6.199999,,,,,-5.544150,-6.199999,,"",,,,,"D1 PROFILE",,,,
"80620000008704","Nodes","8704",21.000000,30.922939,"Default Known Flow Node","Known Flow",476577.270837,195544.718419,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008705","Nodes","8705",21.000000,30.922939,"Default Known Flow Node","Known Flow",476577.723837,195543.827419,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008707","Nodes","8707",21.000000,30.342812,"Default Known Flow Node","Known Flow",476694.300869,195306.210355,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008709","Nodes","8709",21.000000,30.958966,"Default Known Flow Node","Known Flow",476672.523863,195357.259368,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008710","Nodes","8710",21.000000,30.928713,"Default Known Flow Node","Known Flow",476673.360863,195353.764367,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008712","Nodes","8712",21.000000,31.870306,"Default Known Flow Node","Known Flow",476686.055867,195431.640389,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008714","Nodes","8714",21.000000,30.808791,"Default Known Flow Node","Known Flow",476657.750859,195348.791366,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008718","Nodes","8718",21.000000,30.447284,"Default Known Flow Node","Known Flow",476720.894876,195249.911339,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008656","Nodes","8656",21.000000,32.845346,"Default Known Flow Node","Known Flow",476626.061850,195549.046421,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008689","Nodes","8689",21.000000,30.662535,"Default Known Flow Node","Known Flow",476749.090884,195262.860343,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008722","Nodes","8722",21.000000,30.441288,"Default Known Flow Node","Known Flow",476721.284876,195248.985339,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008672","Nodes","8672",21.000000,31.223653,"Default Known Flow Node","Known Flow",476624.862850,195442.179392,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008726","Nodes","8726",21.000000,31.167828,"Default Known Flow Node","Known Flow",476643.465855,195410.103383,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008729","Nodes","8729",21.000000,28.937029,"Default Known Flow Node","Known Flow",476796.571897,195150.128312,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008735","Nodes","8735",21.000000,30.696790,"Default Known Flow Node","Known Flow",476691.223868,195363.101370,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008736","Nodes","8736",21.000000,31.420722,"Default Known Flow Node","Known Flow",476608.175845,195488.302404,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008737","Nodes","8737",21.000000,32.929102,"Default Known Flow Node","Known Flow",476623.905850,195550.738421,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008746","Nodes","8746",21.000000,30.967950,"Default Known Flow Node","Known Flow",476575.004823,195549.172045,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008748","Nodes","8748",21.000000,31.659874,"Default Known Flow Node","Known Flow",476699.772870,195407.085382,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008750","Nodes","8750",21.000000,31.377458,"Default Known Flow Node","Known Flow",476606.871845,195486.987404,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008751","Nodes","8751",21.000000,30.638029,"Default Known Flow Node","Known Flow",476746.078883,195261.007342,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008752","Nodes","8752",21.000000,30.922939,"Default Known Flow Node","Known Flow",476575.231836,195548.729421,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008754","Nodes","8754",21.000000,32.468823,"Default Known Flow Node","Known Flow",476645.383856,195510.375410,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008761","Nodes","8761",21.000000,33.321351,"Default Known Flow Node","Known Flow",476622.409849,195699.975462,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008775","Nodes","8775",21.000000,36.212811,"DDS demands","Known Flow",476476.926810,196135.930580,,0.000000,,-41.939999,,,,,,,,-37.503497,-41.939999,,"",,"C2 PROFILE",,,,,,,
"80620000008776","Nodes","8776",21.000000,36.212811,"Default Known Flow Node","Known Flow",476482.691811,196166.819589,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008779","Nodes","8779",21.000000,36.176178,"Default Known Flow Node","Known Flow",476486.513671,196136.068628,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008778","Nodes","8778",21.000000,36.211948,"Default Known Flow Node","Known Flow",476478.074810,196135.970580,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008780","Nodes","8780",21.000000,36.176178,"Default Known Flow Node","Known Flow",476486.520812,196133.835580,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008744","Nodes","P14135201, SLADE ROAD CSEP, 34.62 SCMH",24.000000,33.984333,"CSEP Unmatched","Known Flow",476357.952250,195833.109412,,0.000000,,,,,,,,,-34.619998,-30.957822,-34.619998,,"",,,,,,,,,"DC PROFILE"
"80620000008781","Nodes","8781",21.000000,32.379968,"Default Known Flow Node","Known Flow",476521.849822,195928.320524,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008782","Nodes","8782",21.000000,36.818257,"Default Known Flow Node","Known Flow",476366.680085,196052.067247,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008783","Nodes","8783",21.000000,36.212811,"Default Known Flow Node","Known Flow",476484.459812,196167.122589,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008785","Nodes","8785",21.000000,33.908057,"Default Known Flow Node","Known Flow",476506.664810,195778.605378,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008784","Nodes","8784",21.000000,29.554674,"Default Known Flow Node","Known Flow",476397.460788,196364.180642,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008786","Nodes","8786",21.000000,32.081640,"Default Known Flow Node","Known Flow",476481.825811,195919.014521,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008685","Nodes","8685",21.000000,30.833905,"Default Known Flow Node","Known Flow",476536.035826,195554.847422,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008787","Nodes","8787",21.000000,33.946893,"Default Known Flow Node","Known Flow",475758.462406,196377.888934,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000003","Nodes","3",21.000000,31.662264,"Default Known Flow Node","Known Flow",476698.879211,195406.604017,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000207","Nodes","207",21.000000,35.230934,"DDS demands","Known Flow",476162.378752,196244.385235,,0.000000,,-10.849999,,,,,,,,-9.702263,-10.849999,,"",,"C2 PROFILE",,,,,,,
"80620000000091","Nodes","91",21.000000,32.854451,"DDS demands","Known Flow",476625.101214,195548.542595,,0.000000,,,,,-9.000000,,,,,-8.047961,-9.000000,,"",,,,,"D1 PROFILE",,,,
"80620000000068","Nodes","68",21.000000,33.910475,"DDS demands","Known Flow",476505.780136,195778.091593,,0.000000,,,,,-9.409999,,,,,-8.414590,-9.409999,,"",,,,,"D1 PROFILE",,,,
"80620000000030","Nodes","30",21.000000,33.567739,"DDS demands","Known Flow",476251.553328,195872.514170,,0.000000,,,,,-7.649999,,,,,-6.840766,-7.649999,,"",,,,,"D1 PROFILE",,,,
"80620000000012","Nodes","12",21.000000,30.677547,"DDS demands","Known Flow",476704.584872,195361.426370,,0.000000,,,,,-5.980000,,,,,-5.347423,-5.980000,,"",,,,,"D1 PROFILE",,,,
"80620000000113","Nodes","113",21.000000,33.739683,"DDS demands","Known Flow",476520.534822,195749.980475,,0.000000,,,,,-9.999999,,,,,-8.942178,-9.999999,,"",,,,,"D1 PROFILE",,,,
"80620000000112","Nodes","112",21.000000,33.570493,"DDS demands","Known Flow",476538.977827,195714.419466,,0.000000,-3.079999,,,,-15.720000,,,,,-16.811296,-18.799999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"80620000000084","Nodes","84",21.000000,30.053355,"DDS demands","Known Flow",476341.582773,196406.132654,,0.000000,,,,,-5.349999,,,,,-4.784065,-5.349999,,"",,,,,"D1 PROFILE",,,,
"80620000000085","Nodes","85",21.000000,29.554674,"DDS demands","Known Flow",476382.468784,196364.949643,,0.000000,,,,,-4.159999,,,,,-3.719946,-4.159999,,"",,,,,"D1 PROFILE",,,,
"80620000000131","Nodes","131",21.000000,29.424028,"DDS demands","Known Flow",476413.744793,196322.560631,,0.000000,,,,,-5.619999,,,,,-5.025504,-5.619999,,"",,,,,"D1 PROFILE",,,,
"80620000000010","Nodes","10",21.000000,30.351683,"DDS demands","Known Flow",476745.954396,195187.362462,,0.000000,,,,,-4.190000,,,,,-3.746773,-4.190000,,"",,,,,"D1 PROFILE",,,,
