"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80004200000297","Nodes","297",21.000000,46.040378,"DDS demands","Known Flow",477320.918039,228428.904367,,0.000000,,,,,-3.450000,,,,,,,-3.085051,-3.450000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000248","Nodes","248",21.000000,45.954266,"DDS demands","Known Flow",477266.715332,228447.237409,,0.000000,,,,,-7.510000,,,,,,,-6.715575,-7.510000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000247","Nodes","247",21.000000,46.091888,"DDS demands","Known Flow",477252.544399,228392.053403,,0.000000,,,,,-7.380000,,,,,,,-6.599327,-7.380000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000054","Nodes","54",21.000000,39.597741,"DDS demands","Known Flow",476989.976949,227729.461177,,0.000000,-7.230000,,,0.000000,-5.349999,,,,,,,-11.249259,-12.579999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,,,
"80004200000098","Nodes","98",21.000000,39.383549,"DDS demands","Known Flow",476980.647192,227731.351051,,0.000000,,,,,-4.439999,,,,,,,-3.970326,-4.439999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000049","Nodes","49",21.000000,37.604188,"DDS demands","Known Flow",476813.545536,227942.117166,,0.000000,0.000000,-6.000000,,,-11.470000,,,,,,,-15.621985,-17.470000,,"","C1 PROFILE","C2 PROFILE",,,"D1 PROFILE",,,,,,
"80004200000070","Nodes","70",21.000000,33.595906,"DDS demands","Known Flow",476417.707794,227428.859095,,0.000000,,,,,-10.369999,,,,,,,-9.273038,-10.369999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000082","Nodes","82",21.000000,34.130419,"DDS demands","Known Flow",476465.994807,227478.643109,,0.000000,,,,,-13.290000,,,,,,,-11.884154,-13.290000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000324","Nodes","324",21.000000,34.577142,"DDS demands","Known Flow",476556.876831,227456.465103,,0.000000,,,,,-12.279999,,,,,,,-10.980994,-12.279999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000068","Nodes","68",21.000000,34.271179,"Default Known Flow Node","Known Flow",476599.514742,227346.656546,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004200000067","Nodes","67",21.000000,33.968078,"DDS demands","Known Flow",476666.992861,227315.677065,,0.000000,,,,,-11.640000,,,,,,,-10.408695,-11.640000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000071","Nodes","71",21.000000,34.649442,"DDS demands","Known Flow",476549.297499,227486.096575,,0.000000,,,,,-16.280000,,,,,,,-14.557866,-16.280000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000312","Nodes","312",21.000000,34.917261,"Default Known Flow Node","Known Flow",476661.093860,227467.741106,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004200000313","Nodes","313",21.000000,35.004643,"Default Known Flow Node","Known Flow",476686.097867,227485.611111,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004200000156","Nodes","156",21.000000,32.762781,"DDS demands","Known Flow",476626.823851,227194.880032,,0.000000,,,,,-10.459999,,,,,,,-9.353517,-10.459999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000080","Nodes","80",21.000000,42.886938,"DDS demands","Known Flow",477403.060062,227469.335106,,0.000000,,,,,-5.749999,,,,,,,-5.141752,-5.749999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000134","Nodes","134",21.000000,42.498803,"DDS demands","Known Flow",477577.422718,227387.434826,,0.000000,,,,,-3.869999,,,,,,,-3.460622,-3.869999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000008","Nodes","8",21.000000,42.301592,"Default Known Flow Node","Known Flow",477796.241169,227410.482090,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004200000009","Nodes","9",21.000000,42.382362,"Default Known Flow Node","Known Flow",477665.419169,227371.093690,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004200000135","Nodes","135",21.000000,42.475859,"Default Known Flow Node","Known Flow",477596.603114,227388.405084,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004200000010","Nodes","10",21.000000,41.567548,"DDS demands","Known Flow",477699.963143,227222.730039,,0.000000,,,,,-4.010000,,,-6.000000,,,,-8.951120,-10.010000,,"",,,,,"D1 PROFILE",,,"I2 PROFILE",,,
"80004200000278","Nodes","278",21.000000,42.203109,"DDS demands","Known Flow",477801.973170,227435.533097,,0.000000,,,,,-1.059999,,,-6.000000,,,,-6.313177,-7.060000,,"",,,,,"D1 PROFILE",,,"I2 PROFILE",,,
"80004200000279","Nodes","279",21.000000,42.159543,"Default Known Flow Node","Known Flow",477794.856168,227482.882110,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004200000096","Nodes","96",21.000000,29.478766,"DDS demands","Known Flow",476342.067773,227716.809174,,0.000000,,0.000000,,,-2.180000,,,,,,,-1.949394,-2.180000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,,
"80004200000303","Nodes","303",21.000000,29.325030,"DDS demands","Known Flow",476353.030776,227631.729151,,0.000000,,,,,-8.149999,,,,,,,-7.287875,-8.149999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000304","Nodes","304",21.000000,29.106810,"DDS demands","Known Flow",476379.410783,227618.092147,,0.000000,,,,,-12.080000,,,,,,,-10.802151,-12.080000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000305","Nodes","305",21.000000,29.248708,"DDS demands","Known Flow",476354.411776,227562.245132,,0.000000,,,,,-2.180000,,,,,,,-1.949394,-2.180000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000271","Nodes","271",21.000000,31.081422,"DDS demands","Known Flow",476431.776797,227637.311152,,0.000000,,,,,-2.959999,,,,,,,-2.646884,-2.959999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000323","Nodes","P13132549, PHASE 2 VERNEY ROAD, -26.59SCMH",22.999998,29.512131,"CSEP Unmatched","Known Flow",476347.596049,227713.102776,,0.000000,,,,,,,,,,-26.589999,,-23.777250,-26.589999,,"",,,,,,,,,,"DC PROFILE",
"80004200000065","Nodes","65",21.000000,35.170905,"DDS demands","Known Flow",476653.806829,227517.133900,,0.000000,,,,,-14.990000,,,,,,,-13.404324,-14.990000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000273","Nodes","273",21.000000,35.242621,"DDS demands","Known Flow",476655.386858,227537.996125,,0.000000,,,,,-6.079999,,,,,,,-5.436843,-6.079999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000274","Nodes","274",21.000000,35.263469,"DDS demands","Known Flow",476655.248775,227535.353413,,0.000000,,,,,-2.740000,,,,,,,-2.450156,-2.740000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000309","Nodes","309",21.000000,34.184768,"Default Known Flow Node","Known Flow",476659.551038,227598.039922,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004200000264","Nodes","264",21.000000,36.921708,"Default Known Flow Node","Known Flow",476672.469863,227826.803204,,0.000000,,,,,,,,,,,-403.469991,0.000000,0.000000,,"",,,,,,,,,,,""
"80004200000263","Nodes","263",21.000000,36.965269,"DDS demands","Known Flow",476691.537868,227831.457205,,0.000000,,,,,-4.719999,,,,,,,-4.220707,-4.719999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000276","Nodes","276",21.000000,36.230256,"DDS demands","Known Flow",476866.169916,227625.333149,,0.000000,,,,,-10.670000,,,,,,,-9.541304,-10.670000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000275","Nodes","275",21.000000,36.600004,"DDS demands","Known Flow",476819.531903,227581.243137,,0.000000,-7.530000,,,,-18.780000,,,,,,,-23.526870,-26.310000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,
"80004200000212","Nodes","212",21.000000,42.183141,"DDS demands","Known Flow",476957.347940,227979.173245,,0.000000,,-15.410000,,,-1.809999,,,,,,,-15.398430,-17.220000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,,
"80004200000050","Nodes","50",21.000000,38.745994,"DDS demands","Known Flow",476874.188092,227950.817432,,0.000000,,0.000000,,,-26.559999,,,,,,,-23.750423,-26.559999,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,,
"80004200000051","Nodes","51",21.000000,42.445012,"DDS demands","Known Flow",476964.536942,227978.254245,,0.000000,,-6.000000,,,,,,,,,,-5.365306,-6.000000,,"",,"C2 PROFILE",,,,,,,,,
"80004200000052","Nodes","52",21.000000,37.594107,"DDS demands","Known Flow",476982.512947,227839.088207,,0.000000,-6.000000,,,,-16.010000,,,,,,,-19.681734,-22.010001,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,
"80004200000310","Nodes","310",21.000000,33.895480,"DDS demands","Known Flow",476563.561833,227593.307140,,0.000000,,,,,-1.150000,,,,,,,-1.028350,-1.150000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000063","Nodes","63",21.000000,33.828538,"DDS demands","Known Flow",476538.244826,227588.816139,,0.000000,,,,,-24.009999,,,,,,,-21.470168,-24.009999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000161","Nodes","161",21.000000,34.241808,"DDS demands","Known Flow",476654.870858,227596.170141,,0.000000,,,,,-16.679999,,,,,,,-14.915553,-16.679999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000062","Nodes","62",21.000000,35.235873,"Default Known Flow Node","Known Flow",476654.981011,227530.242516,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004200000307","Nodes","307",21.000000,34.076070,"Default Known Flow Node","Known Flow",476661.762860,227610.104145,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004200000262","Nodes","262",21.000000,37.069123,"DDS demands","Known Flow",476687.107690,227907.632076,,0.000000,,,,,-0.889999,,,,,,,-0.795853,-0.889999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000261","Nodes","261",21.000000,37.069123,"Default Known Flow Node","Known Flow",476656.421859,227929.081231,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004200000265","Nodes","265",21.000000,36.949957,"DDS demands","Known Flow",476718.684876,227839.032207,,0.000000,,,,,-7.070000,,,,,,,-6.322120,-7.070000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000259","Nodes","259",21.000000,37.102522,"DDS demands","Known Flow",476706.442872,227920.167229,,0.000000,,,,,-8.649999,,,,,,,-7.734983,-8.649999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000319","Nodes","319",21.000000,37.090953,"DDS demands","Known Flow",476721.628876,227891.769221,,0.000000,,,,,-2.269999,,,,,,,-2.029874,-2.269999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000266","Nodes","266",21.000000,37.020663,"Default Known Flow Node","Known Flow",476733.921597,227815.451475,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004200000267","Nodes","267",21.000000,36.954786,"DDS demands","Known Flow",476734.440880,227841.465208,,0.000000,,,,,-6.329999,,,,,,,-5.660398,-6.329999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000314","Nodes","314",21.000000,37.018649,"DDS demands","Known Flow",476734.899880,227811.905200,,0.000000,,,,,-1.279999,,,,,,,-1.144598,-1.279999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000255","Nodes","255",21.000000,37.282374,"DDS demands","Known Flow",476773.873891,227910.587226,,0.000000,,,,,-2.929999,,,,,,,-2.620058,-2.929999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000256","Nodes","256",21.000000,37.279888,"DDS demands","Known Flow",476786.850894,227904.616225,,0.000000,,,,,-6.210000,,,,,,,-5.553092,-6.210000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000245","Nodes","245",21.000000,36.156538,"DDS demands","Known Flow",476778.417425,227559.220315,,0.000000,,,,,-9.569999,,,,,,,-8.557663,-9.569999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000246","Nodes","246",21.000000,36.155334,"DDS demands","Known Flow",476800.816898,227538.952125,,0.000000,,,,,-2.599999,,,,,,,-2.324966,-2.599999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000081","Nodes","81",21.000000,36.436611,"Default Known Flow Node","Known Flow",476799.568898,227578.954136,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004200000131","Nodes","131",21.000000,36.432863,"DDS demands","Known Flow",476786.498200,227593.569336,,0.000000,,,,,-1.279999,,,,,,,-1.144598,-1.279999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000253","Nodes","253",21.000000,37.555202,"DDS demands","Known Flow",476808.430188,227926.485495,,0.000000,0.000000,,,,-2.369999,,,,,,,-2.119296,-2.369999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,
"80004200000157","Nodes","157",21.000000,37.980446,"DDS demands","Known Flow",476902.625926,227833.543205,,0.000000,,,,,-8.180000,,,,,,,-7.314701,-8.180000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000213","Nodes","213",21.000000,38.692405,"DDS demands","Known Flow",476868.790263,227967.618618,,0.000000,,,,,-7.960000,,,,,,,-7.117974,-7.960000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000056","Nodes","56",21.000000,36.691147,"DDS demands","Known Flow",476896.794924,227813.916200,,0.000000,,,,,-5.810000,,,,,,,-5.195405,-5.810000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000133","Nodes","133",21.000000,34.873851,"DDS demands","Known Flow",476894.774923,227431.979096,,0.000000,,,,-5.169999,-5.229999,,,,,,,-9.299864,-10.399999,,"",,,,"C4 PROFILE","D1 PROFILE",,,,,,
"80004200000053","Nodes","53",21.000000,42.804179,"DDS demands","Known Flow",476969.524032,227978.772566,,0.000000,,,,,-7.560000,,,,,,,-6.760286,-7.560000,,"",,,,,"D1 PROFILE",,,,,,
"80004200000268","Nodes","268",21.000000,47.283778,"DDS demands","Known Flow",476981.984734,227904.688536,,0.000000,0.000000,,,0.000000,-3.150000,,,,,,,-2.816786,-3.150000,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,,,
"80004200000257","Nodes","257",21.000000,37.129670,"Default Known Flow Node","Known Flow",476716.971079,227924.034468,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004200000320","Nodes","320",21.000000,37.129242,"DDS demands","Known Flow",476716.828875,227929.457232,,0.000000,,,,,-1.059999,,,,,,,-0.947870,-1.059999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000237","Nodes","237",21.000000,36.725725,"DDS demands","Known Flow",476930.694933,227608.763144,,0.000000,-6.000000,,,,-1.399999,,,,,,,-6.617211,-7.400000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,,,
"80004200000064","Nodes","64",21.000000,33.828538,"Default Known Flow Node","Known Flow",476513.178516,227528.490263,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004200000311","Nodes","311",21.000000,33.881217,"DDS demands","Known Flow",476569.176835,227572.431134,,0.000000,,,,,-2.779999,,,,,,,-2.485925,-2.779999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000316","Nodes","316",21.000000,37.016076,"Default Known Flow Node","Known Flow",476742.609933,227783.281545,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004200000315","Nodes","315",21.000000,36.925386,"DDS demands","Known Flow",476703.006871,227794.789195,,0.000000,,,,,-4.439999,,,,,,,-3.970326,-4.439999,,"",,,,,"D1 PROFILE",,,,,,
"80004200000269","Nodes","269",21.000000,48.249282,"DDS demands","Known Flow",477221.525223,227938.910308,,0.000000,,,,,-6.159999,,,,,,,-5.508381,-6.159999,,"",,,,,"D1 PROFILE",,,,,,
