"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(PL-DC)"
"80014200000289","Nodes","289","21.000000","42.903438","Default Known Flow Node","Known Flow","453522.302564","252352.128877","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000035","Nodes","35","21.000000","37.678560","DDS demands","Known Flow","453729.830620","253100.738081","","0.000000","","","","-3.609999","","","","-3.228126","-3.609999","","","","","","D1 PROFILE","","",""
"80014200000215","Nodes","215, P13131665, BYFIELD ROAD, SCH 10.15","22.999998","37.733447","CSEP Unmatched","Known Flow","453701.711714","253128.994167","","0.000000","","","","","","","-10.150000","-9.076311","-10.150000","","","","","","","","","PL-DC PROFILE"
"80014200000052","Nodes","52","21.000000","38.558186","DDS demands","Known Flow","451745.931080","253425.031169","","0.000000","","","","-0.959999","","","","-0.858449","-0.959999","","","","","","D1 PROFILE","","",""
"80014200000075","Nodes","75","21.000000","34.495427","DDS demands","Known Flow","451696.441367","253173.242960","","0.000000","","","","-2.259999","","","","-2.020932","-2.259999","","","","","","D1 PROFILE","","",""
"80014200000058","Nodes","58","21.000000","34.797215","DDS demands","Known Flow","451684.599063","253366.280153","","0.000000","","","","-7.060000","","","","-6.313178","-7.060000","","","","","","D1 PROFILE","","",""
"80014200000218","Nodes","218","21.000000","41.352411","DDS demands","Known Flow","451832.645104","253259.986124","","0.000000","","","","-5.440000","","","","-4.864545","-5.440000","","","","","","D1 PROFILE","","",""
"80014200000078","Nodes","78","21.000000","41.172554","DDS demands","Known Flow","453829.488214","253015.322064","","0.000000","","","","-6.910000","","","","-6.179045","-6.910000","","","","","","D1 PROFILE","","",""
"80014200000212","Nodes","212","21.000000","42.790128","DDS demands","Known Flow","453837.289060","252654.778848","","0.000000","","","","-2.640000","","","","-2.360735","-2.640000","","","","","","D1 PROFILE","","",""
"80014200000275","Nodes","275","21.000000","41.208978","DDS demands","Known Flow","453501.299558","252587.096941","","0.000000","","","","-3.039999","","","","-2.718422","-3.039999","","","","","","D1 PROFILE","","",""
"80014200000213","Nodes","213","21.000000","42.578504","DDS demands","Known Flow","453803.357640","252613.368948","","0.000000","","","","-6.699999","","","","-5.991259","-6.699999","","","","","","D1 PROFILE","","",""
"80014200000253","Nodes","253","21.000000","42.796457","DDS demands","Known Flow","453922.555530","252799.623331","","0.000000","","","","-1.919999","","","","-1.716898","-1.919999","","","","","","D1 PROFILE","","",""
"80014200000159","Nodes","159","21.000000","36.646546","DDS demands","Known Flow","453637.391982","252757.632651","","0.000000","","","","-2.460000","","","","-2.199776","-2.460000","","","","","","D1 PROFILE","","",""
"80014200000036","Nodes","36","21.000000","37.765893","DDS demands","Known Flow","453383.464719","253195.290354","","0.000000","","","","-11.870000","","","","-10.614366","-11.870000","","","","","","D1 PROFILE","","",""
"80014200000304","Nodes","304","21.000000","27.139882","DDS demands","Known Flow","451586.308003","253038.243319","","0.000000","","","","-4.249999","","","","-3.800425","-4.249999","","","","","","D1 PROFILE","","",""
"80014200000117","Nodes","117","21.000000","34.749462","Default Known Flow Node","Known Flow","451687.831953","253411.682630","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000134","Nodes","134","21.000000","31.756433","DDS demands","Known Flow","451606.511982","253145.446392","","0.000000","","","","-4.679999","","","","-4.184939","-4.679999","","","","","","D1 PROFILE","","",""
"80014200000305","Nodes","305","21.000000","27.111398","DDS demands","Known Flow","451607.853043","253083.853076","","0.000000","","","","-5.919999","","","","-5.293770","-5.919999","","","","","","D1 PROFILE","","",""
"80014200000002","Nodes","Group Profile 1, Church Street DG, Site ID 4315","21.000000","44.000001","Default Known Pressure Node","Known Pressure","452003.991150","252873.966019","","9999.998887","","","","","","","","549.239847","614.212535","","","","","","","","",""
"80014200000229","Nodes","229","21.000000","34.733200","DDS demands","Known Flow","451687.725319","253417.910050","","0.000000","","","","-1.869999","","","","-1.672187","-1.869999","","","","","","D1 PROFILE","","",""
"80014200000214","Nodes","214","21.000000","40.862806","DDS demands","Known Flow","453670.805604","252905.401028","","0.000000","","","","-9.960000","","","","-8.906410","-9.960000","","","","","","D1 PROFILE","","",""
"80014200000407","Nodes","407","21.000000","33.577356","Default Known Flow Node","Known Flow","454641.512868","252876.828020","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000267","Nodes","267","21.000000","42.307723","Default Known Flow Node","Known Flow","453817.265718","251594.516248","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000029","Nodes","29","21.000000","38.201584","Default Known Flow Node","Known Flow","452066.946168","253597.903216","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000504","Nodes","504","21.000000","22.818995","Default Known Flow Node","Known Flow","451195.966931","253010.285056","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000510","Nodes","510","21.000000","23.868017","Default Known Flow Node","Known Flow","451229.586940","253025.432060","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000506","Nodes","506","21.000000","22.314781","Default Known Flow Node","Known Flow","451176.510925","253064.524071","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000508","Nodes","508","21.000000","22.552073","Default Known Flow Node","Known Flow","451168.283923","253327.128142","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000512","Nodes","512","21.000000","24.921037","Default Known Flow Node","Known Flow","451273.477776","252970.557487","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000509","Nodes","509","21.000000","24.921037","Default Known Flow Node","Known Flow","451274.276952","252968.876045","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000513","Nodes","513","21.000000","24.876236","Default Known Flow Node","Known Flow","451313.094962","252953.412041","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000514","Nodes","514","21.000000","25.535081","Default Known Flow Node","Known Flow","451571.638033","253496.537189","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000515","Nodes","515","21.000000","25.555413","Default Known Flow Node","Known Flow","451496.093012","253484.710185","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000516","Nodes","516","21.000000","29.080365","DDS demands","Known Flow","451546.729727","253105.945753","","0.000000","","-21.259999","","","","","","-19.011073","-21.259999","","","","C2 PROFILE","","","","",""
"80014200000517","Nodes","517","21.000000","29.169350","Default Known Flow Node","Known Flow","451527.514021","253129.762089","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000503","Nodes","503","21.000000","29.957862","DDS demands","Known Flow","451560.321030","253128.303088","","0.000000","","","","-3.280000","","","","-2.933034","-3.280000","","","","","","D1 PROFILE","","",""
"80014200000519","Nodes","519","21.000000","29.619719","Default Known Flow Node","Known Flow","451554.161028","253312.183138","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000534","Nodes","534","21.000000","29.619719","Default Known Flow Node","Known Flow","451557.529688","253312.576946","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000521","Nodes","521","21.000000","29.347026","Default Known Flow Node","Known Flow","451652.476055","253511.551193","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000524","Nodes","524","21.000000","22.540745","Default Known Flow Node","Known Flow","451159.125920","253352.769149","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000526","Nodes","526","21.000000","22.083920","Default Known Flow Node","Known Flow","451100.127904","253167.211099","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000528","Nodes","528","21.000000","34.266108","Default Known Flow Node","Known Flow","451672.655060","253140.274092","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000529","Nodes","529","21.000000","22.494557","Default Known Flow Node","Known Flow","451212.026935","253370.470154","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000532","Nodes","532","21.000000","27.124590","Default Known Flow Node","Known Flow","451592.521038","253041.433065","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000533","Nodes","","22.999998","25.539981","DDS demands","Known Flow","451497.285012","253438.184173","","0.000000","","","","-2.079999","","","","-1.859973","-2.079999","","","","","","D1 PROFILE","","",""
"80014200000535","Nodes","535","21.000000","29.619719","Default Known Flow Node","Known Flow","451530.900022","253303.836136","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000536","Nodes","536","21.000000","23.214678","DDS demands","Known Flow","451228.293924","253169.619008","","0.000000","","","","-14.069999","","","","-12.581645","-14.069999","","","","","","D1 PROFILE","","",""
"80014200000537","Nodes","537","21.000000","23.214678","Default Known Flow Node","Known Flow","451233.989941","253167.629099","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000538","Nodes","538","21.000000","22.672406","Default Known Flow Node","Known Flow","451339.673970","253143.876093","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000539","Nodes","539","21.000000","23.444320","Default Known Flow Node","Known Flow","451341.940970","253118.958086","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000540","Nodes","540","21.000000","22.667849","DDS demands","Known Flow","450994.118876","253299.096135","","0.000000","","","","-3.489999","","","","-3.120820","-3.489999","","","","","","D1 PROFILE","","",""
"80014200000542","Nodes","542","21.000000","23.214678","Default Known Flow Node","Known Flow","451253.493946","253163.975098","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000547","Nodes","547","21.000000","32.243599","Default Known Flow Node","Known Flow","451553.180028","253253.831123","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000557","Nodes","557","21.000000","42.896649","Default Known Flow Node","Known Flow","451949.291983","253019.776134","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000598","Nodes","598","21.000000","41.445752","Default Known Flow Node","Known Flow","451839.795106","253234.065117","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000558","Nodes","558","21.000000","42.896649","Default Known Flow Node","Known Flow","451943.669134","253019.038059","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000559","Nodes","559","21.000000","33.718483","Default Known Flow Node","Known Flow","451686.853064","252997.594053","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000549","Nodes","549","21.000000","34.358684","Default Known Flow Node","Known Flow","451672.776060","253363.662152","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000570","Nodes","570","21.000000","41.362833","Default Known Flow Node","Known Flow","451837.189105","253232.525117","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000581","Nodes","581","21.000000","34.808365","Default Known Flow Node","Known Flow","451697.429067","253392.659160","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000585","Nodes","585","21.000000","35.384148","Default Known Flow Node","Known Flow","451699.469068","253389.863160","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000587","Nodes","587","21.000000","35.384148","Default Known Flow Node","Known Flow","451707.228070","253395.258161","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000588","Nodes","588","21.000000","35.015994","Default Known Flow Node","Known Flow","451676.700061","253143.074092","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000596","Nodes","596","21.000000","38.201584","Default Known Flow Node","Known Flow","452074.355170","253597.259216","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000599","Nodes","599","21.000000","36.389852","Default Known Flow Node","Known Flow","451827.279102","253600.516217","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000582","Nodes","582","21.000000","34.495394","Default Known Flow Node","Known Flow","451675.294061","253143.386092","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000606","Nodes","606","21.000000","42.784584","Default Known Flow Node","Known Flow","453012.085425","251724.620706","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000608","Nodes","608","21.000000","42.798368","Default Known Flow Node","Known Flow","453015.847426","251730.682708","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000609","Nodes","609","21.000000","42.798368","Default Known Flow Node","Known Flow","453001.590422","251693.052698","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000610","Nodes","610","21.000000","42.798368","Default Known Flow Node","Known Flow","452985.189417","251858.315743","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000616","Nodes","616","21.000000","42.798368","Default Known Flow Node","Known Flow","453013.597425","251863.087744","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000613","Nodes","613","21.000000","41.672302","Default Known Flow Node","Known Flow","453315.409507","251624.396679","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000607","Nodes","607","21.000000","40.953184","Default Known Flow Node","Known Flow","453884.423662","250815.671459","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000612","Nodes","612","21.000000","41.585375","Default Known Flow Node","Known Flow","453318.739508","251630.741681","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000614","Nodes","614","21.000000","41.672084","Default Known Flow Node","Known Flow","453335.429513","251623.706679","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000618","Nodes","618","21.000000","36.467774","Default Known Flow Node","Known Flow","453335.686513","253006.427055","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000634","Nodes","634","21.000000","36.256319","Default Known Flow Node","Known Flow","453352.789517","253095.987080","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000640","Nodes","640","21.000000","37.732753","Default Known Flow Node","Known Flow","453731.002620","253122.447087","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000615","Nodes","615","21.000000","42.561881","Default Known Flow Node","Known Flow","454024.786700","251613.170676","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000643","Nodes","643","21.000000","42.935694","Default Known Flow Node","Known Flow","453538.980568","252415.525894","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000649","Nodes","649","21.000000","42.981064","Default Known Flow Node","Known Flow","453552.572572","252431.747899","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000611","Nodes","611","21.000000","42.947517","Default Known Flow Node","Known Flow","453457.375546","252389.444887","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000647","Nodes","647","21.000000","42.918512","Default Known Flow Node","Known Flow","453487.452554","252420.539896","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000648","Nodes","648","21.000000","42.961831","Default Known Flow Node","Known Flow","453492.964556","252473.210910","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000655","Nodes","655","21.000000","42.080594","Default Known Flow Node","Known Flow","453601.272421","252401.196209","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000651","Nodes","651","21.000000","42.037217","Default Known Flow Node","Known Flow","453577.870579","252354.859878","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000652","Nodes","652","21.000000","42.080594","Default Known Flow Node","Known Flow","453595.649583","252389.921887","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000653","Nodes","653","21.000000","41.576749","Default Known Flow Node","Known Flow","453631.808002","252386.576554","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000654","Nodes","654","21.000000","41.576749","Default Known Flow Node","Known Flow","453627.064592","252376.328884","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000659","Nodes","659","21.000000","38.455076","Default Known Flow Node","Known Flow","453555.280572","252803.488000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000672","Nodes","672","21.000000","43.242196","Default Known Flow Node","Known Flow","453791.551637","252552.824932","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000673","Nodes","673","21.000000","43.285490","Default Known Flow Node","Known Flow","453768.233630","252554.860932","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000766","Nodes","766","21.000000","41.180169","DDS demands","Known Flow","453508.330068","252572.286981","","0.000000","","","","-13.780000","","","","-12.322322","-13.780000","","","","","","D1 PROFILE","","",""
"80014200000675","Nodes","675","21.000000","43.285490","Default Known Flow Node","Known Flow","453729.883620","252570.138936","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000680","Nodes","680","21.000000","42.199131","Default Known Flow Node","Known Flow","453853.426654","252750.464986","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000683","Nodes","683","21.000000","38.285456","Default Known Flow Node","Known Flow","453631.718593","252543.427929","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000686","Nodes","686","21.000000","42.872262","DDS demands","Known Flow","453902.324667","252996.399052","","0.000000","","","","-0.869999","","","","-0.777969","-0.869999","","","","","","D1 PROFILE","","",""
"80014200000750","Nodes","750","21.000000","42.676794","Default Known Flow Node","Known Flow","453936.564676","252587.907941","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000767","Nodes","767","21.000000","41.175435","Default Known Flow Node","Known Flow","453500.998558","252571.674937","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000705","Nodes","705","21.000000","42.848143","Default Known Flow Node","Known Flow","453962.549683","253039.227064","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000711","Nodes","711","21.000000","42.830595","DDS demands","Known Flow","453934.807676","252985.823050","","0.000000","","","","-11.510000","","","","-10.292448","-11.510000","","","","","","D1 PROFILE","","",""
"80014200000757","Nodes","757","21.000000","42.435737","Default Known Flow Node","Known Flow","453873.390053","252785.281052","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000716","Nodes","716","21.000000","40.672289","Default Known Flow Node","Known Flow","453584.297580","252982.756049","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000729","Nodes","729","21.000000","42.872262","Default Known Flow Node","Known Flow","453889.474663","252998.748053","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000674","Nodes","674","21.000000","42.992678","DDS demands","Known Flow","453566.299575","252491.905915","","0.000000","","","","-7.300000","","","","-6.527790","-7.300000","","","","","","D1 PROFILE","","",""
"80014200000732","Nodes","732","21.000000","41.069342","DDS demands","Known Flow","453732.025621","252872.476019","","0.000000","","","","-13.680000","","","","-12.232901","-13.680000","","","","","","D1 PROFILE","","",""
"80014200000734","Nodes","734","21.000000","38.526842","Default Known Flow Node","Known Flow","453572.239577","252568.042936","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000736","Nodes","736","21.000000","42.025484","Default Known Flow Node","Known Flow","453888.539663","252698.642971","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000738","Nodes","738","21.000000","43.083545","DDS demands","Known Flow","453629.340593","252487.151914","","0.000000","","","-4.750000","-7.920000","","","","-11.329740","-12.670000","","","","","C4 PROFILE","D1 PROFILE","","",""
"80014200000743","Nodes","743","21.000000","38.359462","Default Known Flow Node","Known Flow","453550.746571","252799.141999","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000747","Nodes","747","21.000000","42.112295","Default Known Flow Node","Known Flow","453872.655659","252706.718974","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000749","Nodes","749","21.000000","42.441486","Default Known Flow Node","Known Flow","453934.182676","252854.212014","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000706","Nodes","706","21.000000","42.848143","Default Known Flow Node","Known Flow","453993.568692","253029.770062","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000740","Nodes","740","21.000000","43.018683","Default Known Flow Node","Known Flow","454003.313694","252961.448043","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000759","Nodes","759","21.000000","42.723174","Default Known Flow Node","Known Flow","453950.068680","252908.226028","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000712","Nodes","712","21.000000","42.723174","Default Known Flow Node","Known Flow","453951.833680","252914.210030","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000731","Nodes","731","21.000000","43.072145","Default Known Flow Node","Known Flow","453623.974591","252486.096914","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000762","Nodes","762","21.000000","42.949794","Default Known Flow Node","Known Flow","453576.936465","252467.315590","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000644","Nodes","644","21.000000","42.949794","Default Known Flow Node","Known Flow","453577.912579","252468.752909","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000763","Nodes","763","21.000000","42.997732","Default Known Flow Node","Known Flow","453572.932577","252489.524915","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000702","Nodes","702","21.000000","41.175435","Default Known Flow Node","Known Flow","453501.984558","252559.721934","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000769","Nodes","769","21.000000","42.763017","Default Known Flow Node","Known Flow","453821.506645","252633.401954","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000772","Nodes","772","21.000000","42.853354","Default Known Flow Node","Known Flow","453867.323657","252949.751040","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000658","Nodes","658","21.000000","40.856247","DDS demands","Known Flow","453670.466604","252907.854028","","0.000000","","","","-10.189999","","","","-9.112080","-10.189999","","","","","","D1 PROFILE","","",""
"80014200000728","Nodes","728","21.000000","37.992878","DDS demands","Known Flow","453620.464590","253094.064079","","0.000000","","","","-7.409999","","","","-6.626154","-7.409999","","","","","","D1 PROFILE","","",""
"80014200000780","Nodes","780","21.000000","37.745784","Default Known Flow Node","Known Flow","453580.373579","253137.840091","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000784","Nodes","784","21.000000","42.915664","Default Known Flow Node","Known Flow","453894.909665","253051.427067","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000791","Nodes","791","21.000000","42.352357","Default Known Flow Node","Known Flow","454279.378770","252669.017963","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000802","Nodes","802","21.000000","40.606770","Default Known Flow Node","Known Flow","454469.741821","252650.083958","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000803","Nodes","803","21.000000","42.488344","Default Known Flow Node","Known Flow","454361.708792","252568.917936","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000804","Nodes","804","21.000000","42.488344","Default Known Flow Node","Known Flow","454404.673804","252600.563945","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000817","Nodes","817","21.000000","42.488344","Default Known Flow Node","Known Flow","454419.049808","252612.405948","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000790","Nodes","790","21.000000","42.268341","Default Known Flow Node","Known Flow","454559.316846","252499.356917","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000822","Nodes","822","21.000000","42.456655","Default Known Flow Node","Known Flow","454163.132738","252615.088949","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000786","Nodes","786","21.000000","42.488517","Default Known Flow Node","Known Flow","454413.852806","252619.430950","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000830","Nodes","830","21.000000","42.400699","Default Known Flow Node","Known Flow","454449.537816","252585.553941","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000834","Nodes","834","21.000000","40.752011","Default Known Flow Node","Known Flow","454321.830335","252788.680755","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000835","Nodes","835","21.000000","42.352357","Default Known Flow Node","Known Flow","454284.726771","252668.440963","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000836","Nodes","836","21.000000","42.041306","DDS demands","Known Flow","454602.048857","252514.710921","","0.000000","","","","-3.209999","","","","-2.870439","-3.209999","","","","","","D1 PROFILE","","",""
"80014200000839","Nodes","839","21.000000","42.400699","Default Known Flow Node","Known Flow","454445.702815","252544.301929","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000591","Nodes","591","21.000000","37.987437","Default Known Flow Node","Known Flow","452059.464165","253605.275218","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000576","Nodes","576","21.000000","37.702395","Default Known Flow Node","Known Flow","453172.998468","253273.143128","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000760","Nodes","760","21.000000","42.723174","Default Known Flow Node","Known Flow","453954.985681","252925.077033","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000561","Nodes","561","21.000000","43.077968","Default Known Flow Node","Known Flow","451933.534131","252967.730045","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000715","Nodes","715","21.000000","38.526842","Default Known Flow Node","Known Flow","453585.851581","252561.164934","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000779","Nodes","779","21.000000","37.689639","Default Known Flow Node","Known Flow","453693.096610","253100.817081","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000798","Nodes","798","21.000000","42.429400","DDS demands","Known Flow","454312.426779","252693.898970","","0.000000","","","","-2.059999","","","","-1.842088","-2.059999","","","","","","D1 PROFILE","","",""
"80014200000833","Nodes","833","21.000000","38.296926","Default Known Flow Node","Known Flow","454390.517800","252766.830990","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000838","Nodes","838","21.000000","36.238607","Default Known Flow Node","Known Flow","454180.062743","252503.611918","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80014200000426","Nodes","530","21.000000","22.494510","DDS demands","Known Flow","451213.072935","253368.364154","","0.000000","","","","-0.540000","","","","-0.482877","-0.540000","","","","","","D1 PROFILE","","",""
"80014200000120","Nodes","210","21.000000","38.174086","DDS demands","Known Flow","452044.244548","253468.534061","","0.000000","","","","-3.749999","","","","-3.353317","-3.749999","","","","","","D1 PROFILE","","",""
"80014200000133","Nodes","133","21.000000","32.895354","DDS demands","Known Flow","451637.006739","253142.765942","","0.000000","","","","-1.450000","","","","-1.296616","-1.450000","","","","","","D1 PROFILE","","",""
"80014200000005","Nodes","5","21.000000","39.116441","Default Known Flow Node","Known Flow","454342.147787","252841.733010","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
