"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"80011900000676","Nodes","676","21.000000","23.623030","DDS demands","Known Flow","460801.289544","161396.174127","","0.000000","","","","","-2.329999","","","","","","","-2.083527","-2.329999","","","","","","","D1 PROFILE","","","","","",""
"80011900000673","Nodes","673","21.000000","23.815603","DDS demands","Known Flow","460781.849539","161437.075138","","0.000000","","","","","-3.440000","","","","","","","-3.076109","-3.440000","","","","","","","D1 PROFILE","","","","","",""
"80011900000674","Nodes","674","21.000000","23.805485","DDS demands","Known Flow","460755.365532","161440.061139","","0.000000","","","","","-1.770000","","","","","","","-1.582765","-1.770000","","","","","","","D1 PROFILE","","","","","",""
"80011900000671","Nodes","671","21.000000","23.996697","DDS demands","Known Flow","460781.999632","161449.569720","","0.000000","","","","","-0.829999","","","","","","","-0.742200","-0.829999","","","","","","","D1 PROFILE","","","","","",""
"80011900000672","Nodes","672","21.000000","23.986877","DDS demands","Known Flow","460803.283545","161449.226142","","0.000000","","","","","-1.980000","","","","","","","-1.770551","-1.980000","","","","","","","D1 PROFILE","","","","","",""
"80011900000670","Nodes","670","21.000000","24.425120","DDS demands","Known Flow","460782.256539","161470.956148","","0.000000","","","","","-1.679999","","","","","","","-1.502286","-1.679999","","","","","","","D1 PROFILE","","","","","",""
"80011900000916","Nodes","916","21.000000","33.950725","DDS demands","Known Flow","460000.651956","161738.498254","","0.000000","","","","","-0.479999","","","","","","","-0.429224","-0.479999","","","","","","","D1 PROFILE","","","","","",""
"80011900003720","Nodes","-194873","21.000000","35.547171","Default Known Flow Node","Known Flow","460000.700156","161949.884401","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000208","Nodes","208","21.000000","35.103581","DDS demands","Known Flow","460003.562327","161874.402257","","0.000000","","","","","-7.409999","","","","","","","-6.626154","-7.409999","","","","","","","D1 PROFILE","","","","","",""
"80011900000795","Nodes","795","21.000000","32.442331","Default Known Flow Node","Known Flow","460073.126127","161520.418853","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000235","Nodes","235","21.000000","28.353484","DDS demands","Known Flow","460485.753458","161504.239157","","0.000000","","","","","-2.980000","","","","","","","-2.664769","-2.980000","","","","","","","D1 PROFILE","","","","","",""
"80011900000918","Nodes","918","21.000000","30.298451","DDS demands","Known Flow","460391.469433","161566.794174","","0.000000","","","","","-5.579999","","","","","","","-4.989735","-5.579999","","","","","","","D1 PROFILE","","","","","",""
"80011900000418","Nodes","418","21.000000","35.457200","DDS demands","Known Flow","460007.149328","161953.022279","","0.000000","","","","","-4.539999","","","","","","","-4.059749","-4.539999","","","","","","","D1 PROFILE","","","","","",""
"80011900003723","Nodes","-194878","21.000000","32.344017","Default Known Flow Node","Known Flow","460000.888800","161500.587628","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003724","Nodes","-194879","21.000000","35.195620","Default Known Flow Node","Known Flow","460001.001311","161878.873842","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003719","Nodes","-194872","21.000000","30.391731","Default Known Flow Node","Known Flow","460000.511395","161556.268208","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000790","Nodes","790","21.000000","30.321266","DDS demands","Known Flow","459981.138321","161547.879169","","0.000000","","","","","-7.649999","","","","","","","-6.840766","-7.649999","","","","","","","D1 PROFILE","","","","","",""
"80011900003721","Nodes","-194874","21.000000","35.444974","Default Known Flow Node","Known Flow","460001.299235","161957.077546","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000341","Nodes","341","21.000000","35.391344","Default Known Flow Node","Known Flow","460011.488329","161946.352277","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003726","Nodes","-194895","21.000000","35.255369","Default Known Flow Node","Known Flow","460040.202337","161962.414281","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000343","Nodes","343","21.000000","35.162895","DDS demands","Known Flow","460034.586336","161909.824267","","0.000000","","","","","-6.449999","","","","","","","-5.767705","-6.449999","","","","","","","D1 PROFILE","","","","","",""
"80011900000422","Nodes","422","21.000000","35.112101","DDS demands","Known Flow","460045.197338","161890.845262","","0.000000","","","","","-4.909999","","","","","","","-4.390609","-4.909999","","","","","","","D1 PROFILE","","","","","",""
"80011900003728","Nodes","-194899","21.000000","35.141480","Default Known Flow Node","Known Flow","460048.534339","161918.043269","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000342","Nodes","342","21.000000","35.196873","DDS demands","Known Flow","460038.873337","161964.981282","","0.000000","","","","","-4.210000","","","","","","","-3.764657","-4.210000","","","","","","","D1 PROFILE","","","","","",""
"80011900000421","Nodes","421","21.000000","35.165365","DDS demands","Known Flow","460028.436334","161983.831287","","0.000000","","","","","-6.550000","","","","","","","-5.857127","-6.550000","","","","","","","D1 PROFILE","","","","","",""
"80011900000420","Nodes","420","21.000000","35.159817","DDS demands","Known Flow","460057.760342","161999.342291","","0.000000","","","","","-5.820000","","","","","","","-5.204348","-5.820000","","","","","","","D1 PROFILE","","","","","",""
"80011900001924","Nodes","-155461","21.000000","35.112101","Default Known Flow Node","Known Flow","460038.536337","161884.392260","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000423","Nodes","423","21.000000","35.112216","DDS demands","Known Flow","460058.977342","161898.538264","","0.000000","","","","","-3.119999","","","","","","","-2.789959","-3.119999","","","","","","","D1 PROFILE","","","","","",""
"80011900001925","Nodes","-155462","21.000000","35.141480","Default Known Flow Node","Known Flow","460057.716342","161922.917271","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900001926","Nodes","-155463","21.000000","35.112216","Default Known Flow Node","Known Flow","460063.767344","161901.597265","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000209","Nodes","209","21.000000","33.946621","DDS demands","Known Flow","460060.304343","161772.610230","","0.000000","","","","","-13.950000","","","","","","","-12.474339","-13.950000","","","","","","","D1 PROFILE","","","","","",""
"80011900000267","Nodes","267","21.000000","33.080306","DDS demands","Known Flow","460117.852971","161670.188087","","0.000000","","","","","-13.000000","","","","","","","-11.624833","-13.000000","","","","","","","D1 PROFILE","","","","","",""
"80011900000797","Nodes","797","21.000000","32.442331","Default Known Flow Node","Known Flow","460096.345352","161530.515164","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000796","Nodes","796","21.000000","32.442331","Default Known Flow Node","Known Flow","460065.254344","161533.094165","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000788","Nodes","788","21.000000","30.695952","DDS demands","Known Flow","460081.510348","161598.048182","","0.000000","","","","","-9.540000","","","","","","","-8.530839","-9.540000","","","","","","","D1 PROFILE","","","","","",""
"80011900000789","Nodes","789","21.000000","30.363007","DDS demands","Known Flow","460109.286356","161549.356169","","0.000000","","","","","-10.739999","","","","","","","-9.603899","-10.739999","","","","","","","D1 PROFILE","","","","","",""
"80011900000787","Nodes","787","21.000000","32.835352","DDS demands","Known Flow","460135.400847","161638.062641","","0.000000","","","","","-3.549999","","","","","","","-3.174473","-3.549999","","","","","","","D1 PROFILE","","","","","",""
"80011900000268","Nodes","268","21.000000","31.951818","DDS demands","Known Flow","460183.052667","161698.431837","","0.000000","","","","","-2.279999","","","","","","","-2.038816","-2.279999","","","","","","","D1 PROFILE","","","","","",""
"80011900000223","Nodes","223","21.000000","32.806846","DDS demands","Known Flow","460138.847398","161632.054954","","0.000000","","","","","-3.469999","","","","","","","-3.102936","-3.469999","","","","","","","D1 PROFILE","","","","","",""
"80011900000269","Nodes","269","21.000000","32.789411","DDS demands","Known Flow","460156.185369","161602.690184","","0.000000","","","","","-0.629999","","","","","","","-0.563357","-0.629999","","","","","","","D1 PROFILE","","","","","",""
"80011900000270","Nodes","270","21.000000","32.744887","DDS demands","Known Flow","460183.998376","161617.572188","","0.000000","","","","","-3.559999","","","","","","","-3.183415","-3.559999","","","","","","","D1 PROFILE","","","","","",""
"80011900000224","Nodes","224","21.000000","32.719638","DDS demands","Known Flow","460182.516376","161554.980171","","0.000000","","","","","-4.429999","","","","","","","-3.961385","-4.429999","","","","","","","D1 PROFILE","","","","","",""
"80011900000225","Nodes","225","21.000000","32.477889","DDS demands","Known Flow","460294.645406","161615.393187","","0.000000","","","","","-7.889999","","","","","","","-7.055379","-7.889999","","","","","","","D1 PROFILE","","","","","",""
"80011900000227","Nodes","227","21.000000","31.267806","DDS demands","Known Flow","460245.250393","161730.069218","","0.000000","","","","","-8.920000","","","","","","","-7.976423","-8.920000","","","","","","","D1 PROFILE","","","","","",""
"80011900008000","Nodes","8000","21.000000","32.699799","DDS demands","Known Flow","460210.315383","161511.409159","","0.000000","","","","","-12.680000","","","","","","","-11.338683","-12.680000","","","","","","","D1 PROFILE","","","","","",""
"80011900000231","Nodes","231","21.000000","30.880017","DDS demands","Known Flow","460218.615386","161785.236233","","0.000000","","","","","-15.580000","","","","","","","-13.931915","-15.580000","","","","","","","D1 PROFILE","","","","","",""
"80011900000232","Nodes","232","21.000000","30.814801","DDS demands","Known Flow","460171.698341","161791.247133","","0.000000","","","","","-3.769999","","","","","","","-3.371201","-3.769999","","","","","","","D1 PROFILE","","","","","",""
"80011900000229","Nodes","229","21.000000","30.893490","DDS demands","Known Flow","460273.367955","161744.448858","","0.000000","","","","","-11.570000","","","","","","","-10.346101","-11.570000","","","","","","","D1 PROFILE","","","","","",""
"80011900000230","Nodes","230","21.000000","30.558695","DDS demands","Known Flow","460341.452419","161791.460235","","0.000000","","","","","-12.600000","","","","","","","-11.267146","-12.600000","","","","","","","D1 PROFILE","","","","","",""
"80011900003736","Nodes","-194975","21.000000","30.143291","Default Known Flow Node","Known Flow","460326.999415","161748.307223","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000241","Nodes","241","21.000000","28.113936","DDS demands","Known Flow","460257.501396","161579.587177","","0.000000","","","","","-5.330000","","","","","","","-4.766181","-5.330000","","","","","","","D1 PROFILE","","","","","",""
"80011900003739","Nodes","-194979","21.000000","28.096877","Default Known Flow Node","Known Flow","460340.694740","161582.168838","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003737","Nodes","","21.000000","29.872210","DDS demands","Known Flow","460337.760507","161728.558292","","0.000000","","","","","-9.859999","","","","","","","-8.816988","-9.859999","","","","","","","D1 PROFILE","","","","","",""
"80011900000233","Nodes","233","21.000000","28.445546","DDS demands","Known Flow","460410.020560","161657.234993","","0.000000","","","","","-4.860000","","","","","","","-4.345898","-4.860000","","","","","","","D1 PROFILE","","","","","",""
"80011900003738","Nodes","-194978","21.000000","30.028615","Default Known Flow Node","Known Flow","460338.924207","161774.532696","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003741","Nodes","-194987","21.000000","30.504531","Default Known Flow Node","Known Flow","460359.853424","161801.468238","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000239","Nodes","239","21.000000","28.037417","DDS demands","Known Flow","460348.183421","161517.796160","","0.000000","","","","","-6.380000","","","","","","","-5.705110","-6.380000","","","","","","","D1 PROFILE","","","","","",""
"80011900000234","Nodes","234","21.000000","28.349997","DDS demands","Known Flow","460417.108376","161642.663991","","0.000000","","","","","-2.869999","","","","","","","-2.566405","-2.869999","","","","","","","D1 PROFILE","","","","","",""
"80011900001081","Nodes","1081","21.000000","28.340593","Default Known Flow Node","Known Flow","460418.302440","161639.485194","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900001082","Nodes","1082","21.000000","28.296624","DDS demands","Known Flow","460433.909434","161608.393644","","0.000000","","","","","-9.340000","","","","","","","-8.351995","-9.340000","","","","","","","D1 PROFILE","","","","","",""
"80011900000243","Nodes","243","21.000000","26.322754","DDS demands","Known Flow","460509.145465","161661.182199","","0.000000","","","","","-5.070000","","","","","","","-4.533684","-5.070000","","","","","","","D1 PROFILE","","","","","",""
"80011900000919","Nodes","919","21.000000","24.793578","DDS demands","Known Flow","460709.720519","161572.643175","","0.000000","","","","","-9.119999","","","","","","","-8.155266","-9.119999","","","","","","","D1 PROFILE","","","","","",""
"80011900000984","Nodes","984","21.000000","24.474680","Default Known Flow Node","Known Flow","460785.050540","161579.149177","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000258","Nodes","258","21.000000","24.476829","DDS demands","Known Flow","460766.953535","161532.048164","","0.000000","","","","","-9.980000","","","","","","","-8.924294","-9.980000","","","","","","","D1 PROFILE","","","","","",""
"80011900003760","Nodes","-195081","21.000000","24.523163","Default Known Flow Node","Known Flow","460789.783541","161635.181192","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003759","Nodes","-195066","21.000000","24.567121","Default Known Flow Node","Known Flow","460763.179534","161668.996202","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000273","Nodes","273","21.000000","24.523189","DDS demands","Known Flow","460791.227541","161628.774191","","0.000000","-1.240000","","","","-5.310000","","","","","","","-5.857127","-6.550000","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"80011900000247","Nodes","247","21.000000","25.995415","DDS demands","Known Flow","460542.372474","161581.507178","","0.000000","","","","","-9.560000","","","","","","","-8.548724","-9.560000","","","","","","","D1 PROFILE","","","","","",""
"80011900000784","Nodes","784","21.000000","30.079893","DDS demands","Known Flow","460561.828776","161900.066736","","0.000000","","","","","-4.130000","","","","","","","-3.693120","-4.130000","","","","","","","D1 PROFILE","","","","","",""
"80011900000786","Nodes","786","21.000000","29.669835","DDS demands","Known Flow","460535.631472","161967.959283","","0.000000","","","","","-5.300000","","","","","","","-4.739355","-5.300000","","","","","","","D1 PROFILE","","","","","",""
"80011900000403","Nodes","","21.000000","30.040186","DDS demands","Known Flow","460562.484773","161903.279652","","0.000000","","","","","-8.839999","","","","","","","-7.904886","-8.839999","","","","","","","D1 PROFILE","","","","","",""
"80011900000650","Nodes","650","21.000000","29.592912","DDS demands","Known Flow","460644.917502","161889.741262","","0.000000","","","","","-1.279999","","","","","","","-1.144598","-1.279999","","","","","","","D1 PROFILE","","","","","",""
"80011900000249","Nodes","249","21.000000","25.436793","DDS demands","Known Flow","460591.819487","161683.703206","","0.000000","","","","","-3.059999","","","","","","","-2.736306","-3.059999","","","","","","","D1 PROFILE","","","","","",""
"80011900000245","Nodes","245","21.000000","25.300174","DDS demands","Known Flow","460597.876489","161701.416210","","0.000000","","","","","-5.610000","","","","","","","-5.016562","-5.610000","","","","","","","D1 PROFILE","","","","","",""
"80011900000652","Nodes","652","21.000000","29.323499","DDS demands","Known Flow","460668.773508","161952.620279","","0.000000","","","","","-2.859999","","","","","","","-2.557463","-2.859999","","","","","","","D1 PROFILE","","","","","",""
"80011900003754","Nodes","-195037","21.000000","29.284047","Default Known Flow Node","Known Flow","460639.359940","161999.935228","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000654","Nodes","654","21.000000","28.413885","DDS demands","Known Flow","460720.516522","161986.153288","","0.000000","","","","","-4.739999","","","","","","","-4.238592","-4.739999","","","","","","","D1 PROFILE","","","","","",""
"80011900000277","Nodes","277","21.000000","24.531024","DDS demands","Known Flow","460772.273536","161596.805182","","0.000000","","","","","-6.179999","","","","","","","-5.526266","-6.179999","","","","","","","D1 PROFILE","","","","","",""
"80011900000920","Nodes","920","21.000000","24.487273","DDS demands","Known Flow","460715.424521","161787.332234","","0.000000","","","","","-2.789999","","","","","","","-2.494867","-2.789999","","","","","","","D1 PROFILE","","","","","",""
"80011900000783","Nodes","783","21.000000","24.258342","DDS demands","Known Flow","460630.983498","161812.427241","","0.000000","","","","","-5.280000","","","","","","","-4.721470","-5.280000","","","","","","","D1 PROFILE","","","","","",""
"80011900000921","Nodes","921","21.000000","24.575804","Default Known Flow Node","Known Flow","460706.857519","161826.922245","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000656","Nodes","656","21.000000","27.599480","DDS demands","Known Flow","460788.544427","161958.980396","","0.000000","","","","","-10.090000","","","","","","","-9.022658","-10.090000","","","","","","","D1 PROFILE","","","","","",""
"80011900003755","Nodes","-195054","21.000000","28.369802","Default Known Flow Node","Known Flow","460721.529929","161999.523037","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000782","Nodes","782","21.000000","24.487532","DDS demands","Known Flow","460734.443192","161755.390786","","0.000000","","","","","-3.240000","","","","","","","-2.897266","-3.240000","","","","","","","D1 PROFILE","","","","","",""
"80011900000872","Nodes","872","21.000000","24.503835","DDS demands","Known Flow","460719.481522","161752.892224","","0.000000","","","","","-5.310000","","","","","","","-4.748297","-5.310000","","","","","","","D1 PROFILE","","","","","",""
"80011900000254","Nodes","254","21.000000","24.592744","Default Known Flow Node","Known Flow","460745.325529","161720.080215","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003756","Nodes","-195059","21.000000","24.635420","Default Known Flow Node","Known Flow","460745.361444","161761.468978","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000255","Nodes","255","21.000000","24.611246","DDS demands","Known Flow","460758.077073","161684.753015","","0.000000","","","","","-5.179999","","","","","","","-4.632048","-5.179999","","","","","","","D1 PROFILE","","","","","",""
"80011900000658","Nodes","658","21.000000","27.372518","DDS demands","Known Flow","460870.625781","161977.863020","","0.000000","","","","","-4.659999","","","","","","","-4.167055","-4.659999","","","","","","","D1 PROFILE","","","","","",""
"80011900000657","Nodes","657","21.000000","27.224445","DDS demands","Known Flow","460798.444440","161864.945280","","0.000000","","","","","-5.179999","","","","","","","-4.632048","-5.179999","","","","","","","D1 PROFILE","","","","","",""
"80011900000985","Nodes","985","21.000000","26.634619","Default Known Flow Node","Known Flow","460899.663571","161961.912281","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000659","Nodes","659","21.000000","26.241446","DDS demands","Known Flow","460954.537586","161912.707268","","0.000000","","","","","-2.390000","","","","","","","-2.137181","-2.390000","","","","","","","D1 PROFILE","","","","","",""
"80011900000986","Nodes","986","21.000000","26.353307","DDS demands","Known Flow","460866.364562","161934.342274","","0.000000","","","","","-9.029999","","","","","","","-8.074787","-9.029999","","","","","","","D1 PROFILE","","","","","",""
"80011900000274","Nodes","274","21.000000","24.522727","DDS demands","Known Flow","460771.539536","161624.223189","","0.000000","","","","","-3.150000","","","","","","","-2.816786","-3.150000","","","","","","","D1 PROFILE","","","","","",""
"80011900001927","Nodes","-155465","21.000000","24.566926","Default Known Flow Node","Known Flow","460770.918536","161627.792190","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003893","Nodes","-209009","21.000000","41.798659","Default Known Flow Node","Known Flow","462410.840835","161812.211241","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000307","Nodes","307","21.000000","41.913095","DDS demands","Known Flow","462450.837488","161828.209652","","0.000000","","","","","-1.779999","","","","","","","-1.591707","-1.779999","","","","","","","D1 PROFILE","","","","","",""
"80011900000313","Nodes","313","21.000000","41.719780","DDS demands","Known Flow","462419.272574","161802.171928","","0.000000","","","","","-7.199999","","","","","","","-6.438368","-7.199999","","","","","","","D1 PROFILE","","","","","",""
"80011900000306","Nodes","306","21.000000","41.568181","DDS demands","Known Flow","462341.927077","161822.755388","","0.000000","","","","","-9.260000","","","","","","","-8.280457","-9.260000","","","","","","","D1 PROFILE","","","","","",""
"80011900000317","Nodes","317","21.000000","40.878069","DDS demands","Known Flow","462339.127963","161768.941229","","0.000000","","","","","-10.270000","","","","","","","-9.183618","-10.270000","","","","","","","D1 PROFILE","","","","","",""
"80011900000304","Nodes","304","21.000000","41.906483","DDS demands","Known Flow","462447.150099","161837.287885","","0.000000","","","","","-9.609999","","","","","","","-8.593433","-9.609999","","","","","","","D1 PROFILE","","","","","",""
"80011900000977","Nodes","977","21.000000","42.220809","Default Known Flow Node","Known Flow","462576.609026","161626.684525","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000969","Nodes","969","21.000000","42.331164","DDS demands","Known Flow","462556.730718","161822.956601","","0.000000","","","","","-2.509999","","","","","","","-2.244486","-2.509999","","","","","","","D1 PROFILE","","","","","",""
"80011900000970","Nodes","970","21.000000","42.209249","DDS demands","Known Flow","462538.323200","161751.757313","","0.000000","","","","","-5.650000","","","","","","","-5.052331","-5.650000","","","","","","","D1 PROFILE","","","","","",""
"80011900000005","Nodes","5, DUKES RIDE/LITTLE LONDON, SILCHESTER DG, R147D, Constant Setting,","21.000000","49.999998","Default Known Pressure Node","Known Pressure","462697.685060","161874.336257","","1970.000049","","","","","","","","","","","","150.219667","167.990007","","","","","","","","","","","","",""
"80011900003887","Nodes","-205454","21.000000","35.917360","Default Known Flow Node","Known Flow","459999.430195","162062.556768","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003764","Nodes","-197998","21.000000","35.898681","Default Known Flow Node","Known Flow","460000.825758","162063.527197","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900001933","Nodes","-158150","21.000000","35.159817","Default Known Flow Node","Known Flow","460057.539342","162006.157293","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900001041","Nodes","1041, P00085780, PLOTS 1-9 BLAKES LANE, -7.11SCMH","22.999998","36.136816","CSEP DDS Matched","Known Flow","459982.101321","162052.622306","","0.000000","","","","","","-4.829999","","","","","","-4.319072","-4.829999","","","","","","","","DC PROFILE","","","","",""
"80011900003765","Nodes","","21.000000","33.162981","Default Known Flow Node","Known Flow","460216.292385","162213.533350","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000756","Nodes","756","21.000000","33.162981","DDS demands","Known Flow","460217.463385","162205.526348","","0.000000","","","","","-5.460000","","","","","","","-4.882429","-5.460000","","","","","","","D1 PROFILE","","","","","",""
"80011900000755","Nodes","755","21.000000","35.535516","DDS demands","Known Flow","460044.544338","162088.072316","","0.000000","","","","","-14.730000","","","","","","","-13.171829","-14.730000","","","","","","","D1 PROFILE","","","","","",""
"80011900000757","Nodes","757","21.000000","32.013375","DDS demands","Known Flow","460291.388405","162060.595308","","0.000000","","","","","-10.419999","","","","","","","-9.317750","-10.419999","","","","","","","D1 PROFILE","","","","","",""
"80011900003929","Nodes","-6077","21.000000","35.631048","Default Known Flow Node","Known Flow","460018.452331","162129.452327","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900001047","Nodes","1047","21.000000","35.619747","DDS demands","Known Flow","459994.244325","162143.988331","","0.000000","","","","","-2.039999","","","","","","","-1.824204","-2.039999","","","","","","","D1 PROFILE","","","","","",""
"80011900001042","Nodes","1042","21.000000","35.631184","DDS demands","Known Flow","460019.874543","162125.462567","","0.000000","","","","","-4.360000","","","","","","","-3.898790","-4.360000","","","","","","","D1 PROFILE","","","","","",""
"80011900001043","Nodes","1043","21.000000","35.596297","DDS demands","Known Flow","460029.526334","162144.550331","","0.000000","","","","","-4.150000","","","","","","","-3.711004","-4.150000","","","","","","","D1 PROFILE","","","","","",""
"80011900003766","Nodes","-198015","21.000000","29.282629","Default Known Flow Node","Known Flow","460638.960230","162000.832320","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003767","Nodes","-198017","21.000000","28.365651","Default Known Flow Node","Known Flow","460721.645359","162000.778974","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000655","Nodes","655","21.000000","28.474148","DDS demands","Known Flow","460735.426526","162028.551299","","0.000000","","","","","-7.570000","","","","","","","-6.769229","-7.570000","","","","","","","D1 PROFILE","","","","","",""
"80011900000707","Nodes","707","21.000000","69.015512","DDS demands","Known Flow","461071.605618","162394.058399","","0.000000","","","","","-5.409999","","","","","","","-4.837718","-5.409999","","","","","","","D1 PROFILE","","","","","",""
"80011900000430","Nodes","430","21.000000","40.075674","DDS demands","Known Flow","461094.542624","162265.171364","","0.000000","","","","","-4.099999","","","","","","","-3.666293","-4.099999","","","","","","","D1 PROFILE","","","","","",""
"80011900003769","Nodes","-198032","21.000000","40.128795","Default Known Flow Node","Known Flow","461092.193623","162293.327371","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000426","Nodes","426","21.000000","45.626867","DDS demands","Known Flow","461105.022627","162398.376400","","0.000000","","","","","-6.070000","","","","","","","-5.427902","-6.070000","","","","","","","D1 PROFILE","","","","","",""
"80011900001069","Nodes","1069","21.000000","43.985059","DDS demands","Known Flow","461191.784650","162489.250425","","0.000000","","","","","-15.560000","","","","","","","-13.914031","-15.560000","","","","","","","D1 PROFILE","","","","","",""
"80011900003774","Nodes","-198072","21.000000","27.660888","Default Known Flow Node","Known Flow","461339.198713","162001.005341","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000923","Nodes","923","21.000000","27.872717","DDS demands","Known Flow","461373.767700","162012.258295","","0.000000","","","","","-7.900000","","","","","","","-7.064321","-7.900000","","","","","","","D1 PROFILE","","","","","",""
"80011900000771","Nodes","771","21.000000","39.099580","Default Known Flow Node","Known Flow","461356.020695","162242.545358","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000354","Nodes","354","21.000000","39.172155","DDS demands","Known Flow","461365.107698","162242.403358","","0.000000","","","","","-3.899999","","","","","","","-3.487449","-3.899999","","","","","","","D1 PROFILE","","","","","",""
"80011900000482","Nodes","482","21.000000","40.158770","DDS demands","Known Flow","461128.480633","162301.888374","","0.000000","","","","","-4.260000","","","","","","","-3.809368","-4.260000","","","","","","","D1 PROFILE","","","","","",""
"80011900003768","Nodes","-198031","21.000000","40.128795","Default Known Flow Node","Known Flow","461091.208623","162302.299374","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000483","Nodes","483","21.000000","39.906191","DDS demands","Known Flow","461110.787628","162359.325389","","0.000000","","","","","-6.919999","","","","","","","-6.187987","-6.919999","","","","","","","D1 PROFILE","","","","","",""
