"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80005800009271","Nodes","-270430",21.000000,36.093830,"Default Known Flow Node","Known Flow",480125.271802,134956.188933,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001072","Nodes","1072,",21.000000,35.449766,"DDS demands","Known Flow",480086.021792,134903.313918,,0.000000,-13.820000,,,,,,,,,,,,,,,,,-12.358091,-13.820000,,"","C1 PROFILE",,,,,,,,,,,,,,,,
"80005800000532","Nodes","532",21.000000,28.653937,"DDS demands","Known Flow",480190.021820,134789.438887,,0.000000,,,,,,,-1.820000,,,,,,,,,,,-1.627476,-1.820000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000530","Nodes","530",21.000000,28.548875,"DDS demands","Known Flow",480093.396794,134853.063905,,0.000000,,,,,,,-3.950000,,,,,,,,,,,-3.532160,-3.950000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009273","Nodes","-270443",21.000000,28.240867,"Default Known Flow Node","Known Flow",480146.896808,134890.813915,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000531","Nodes","531",21.000000,28.219994,"DDS demands","Known Flow",480145.896808,134885.438914,,0.000000,,,,,,,-7.669999,,,,,,,,,,,-6.858651,-7.669999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009272","Nodes","-270438",21.000000,28.240867,"Default Known Flow Node","Known Flow",480140.646807,134902.813918,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009278","Nodes","-270461",21.000000,27.637367,"Default Known Flow Node","Known Flow",480175.521816,134956.438933,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009274","Nodes","-270446",21.000000,27.181613,"Default Known Flow Node","Known Flow",480155.521811,134981.188940,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009280","Nodes","-270463",21.000000,28.543861,"Default Known Flow Node","Known Flow",480178.146817,134822.688896,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000535","Nodes","535",21.000000,28.514463,"DDS demands","Known Flow",480160.896812,134809.813893,,0.000000,,,,,,,-6.229999,,,,,,,,,,,-5.570977,-6.229999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009279","Nodes","-270462",21.000000,28.499957,"Default Known Flow Node","Known Flow",480177.271817,134832.938899,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000533","Nodes","533",21.000000,28.645890,"DDS demands","Known Flow",480198.396822,134776.313884,,0.000000,,,,,,,-2.710000,,,,,,,,,,,-2.423330,-2.710000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009281","Nodes","-270471",21.000000,35.961764,"Default Known Flow Node","Known Flow",480194.271821,134723.813870,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000756","Nodes","756",21.000000,36.005128,"Default Known Flow Node","Known Flow",480166.396814,134726.688870,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000754","Nodes","754",21.000000,35.961764,"DDS demands","Known Flow",480196.771822,134723.563870,,0.000000,,,,,,,-1.240000,,,,,,,,,,,-1.108830,-1.240000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000755","Nodes","755",21.000000,35.777831,"DDS demands","Known Flow",480186.771819,134673.938856,,0.000000,,,,,,,-5.260000,,,,,,,,,,,-4.703586,-5.260000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000749","Nodes","749",21.000000,36.524437,"DDS demands","Known Flow",480315.280903,134709.169555,,0.000000,,,,,,,-2.609999,,,,,,,,,,,-2.333908,-2.609999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009284","Nodes","-270483",21.000000,36.849646,"Default Known Flow Node","Known Flow",480217.896828,134669.063855,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009286","Nodes","-270485",21.000000,28.325161,"Default Known Flow Node","Known Flow",480221.646829,134962.938935,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009287","Nodes","-270486",21.000000,28.325161,"Default Known Flow Node","Known Flow",480221.771829,134970.188937,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000538","Nodes","538",21.000000,28.573707,"DDS demands","Known Flow",480249.271836,134844.688902,,0.000000,,,,,,,-2.949999,,,,,,,,,,,-2.637942,-2.949999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000537","Nodes","537",21.000000,28.537074,"DDS demands","Known Flow",480237.521833,134803.563891,,0.000000,,,,,,,-2.920000,,,,,,,,,,,-2.611116,-2.920000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000544","Nodes","544",21.000000,29.127740,"DDS demands","Known Flow",480236.021833,134924.688924,,0.000000,,,,,,,-0.140000,,,,,,,,,,,-0.125190,-0.140000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000545","Nodes","545",21.000000,29.461109,"DDS demands","Known Flow",480297.520668,134919.022239,,0.000000,,,,,,,-1.580000,,,,,,,,,,,-1.412864,-1.580000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000539","Nodes","539",21.000000,28.611596,"DDS demands","Known Flow",480208.771825,134870.563910,,0.000000,,,,,,,-3.800000,,,,,,,,,,,-3.398028,-3.800000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000752","Nodes","752",21.000000,35.906605,"DDS demands","Known Flow",480252.896837,134720.938869,,0.000000,,,,,,,-11.839999,,,,,,,,,,,-10.587540,-11.839999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000753","Nodes","753",21.000000,35.863479,"DDS demands","Known Flow",480248.021836,134695.688862,,0.000000,,,,,,,-4.530000,,,,,,,,,,,-4.050807,-4.530000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009290","Nodes","-270501",21.000000,28.964622,"Default Known Flow Node","Known Flow",480255.021838,134946.313930,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009292","Nodes","-270503",21.000000,28.964622,"Default Known Flow Node","Known Flow",480256.896838,134943.438929,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000541","Nodes","541",21.000000,28.617943,"DDS demands","Known Flow",480272.146842,134881.938913,,0.000000,,,,,,,-1.370000,,,,,,,,,,,-1.225078,-1.370000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000543","Nodes","543",21.000000,28.585718,"DDS demands","Known Flow",480271.521842,134903.688919,,0.000000,,,,,,,-4.199999,,,,,,,,,,,-3.755715,-4.199999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000644","Nodes","644",21.000000,29.698017,"DDS demands","Known Flow",480280.271845,134973.813938,,0.000000,,,,,,,-7.489999,,,,,,,,,,,-6.697691,-7.489999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000546","Nodes","546",21.000000,29.756733,"DDS demands","Known Flow",480292.514963,134972.813652,,0.000000,,,,,,,-2.279999,,,,,,,,,,,-2.038816,-2.279999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000645","Nodes","645",21.000000,29.661926,"DDS demands","Known Flow",480293.021848,134938.813928,,0.000000,,,,,,,-4.340000,,,,,,,,,,,-3.880905,-4.340000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000646","Nodes","646",21.000000,30.693048,"DDS demands","Known Flow",480357.896866,134934.563927,,0.000000,,,,,,,-10.270000,,,,,,,,,,,-9.183618,-10.270000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009303","Nodes","-270530",21.000000,29.507479,"Default Known Flow Node","Known Flow",480303.521235,134919.107354,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000647","Nodes","647",21.000000,29.459309,"DDS demands","Known Flow",480309.521853,134902.063918,,0.000000,,,,,,,-1.029999,,,,,,,,,,,-0.921044,-1.029999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000757","Nodes","757",21.000000,35.791639,"DDS demands","Known Flow",480326.396857,134772.688883,,0.000000,,,,,,,-3.059999,,,,,,,,,,,-2.736306,-3.059999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009302","Nodes","-270529",21.000000,29.523893,"Default Known Flow Node","Known Flow",480303.271851,134927.063925,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009305","Nodes","-270532",21.000000,29.507479,"Default Known Flow Node","Known Flow",480309.271853,134919.188923,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009304","Nodes","-270531",21.000000,29.522911,"Default Known Flow Node","Known Flow",480303.521851,134922.063924,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000498","Nodes","498",21.000000,36.368318,"Default Known Flow Node","Known Flow",480391.771875,134752.313877,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000759","Nodes","759",21.000000,35.542433,"DDS demands","Known Flow",480373.646870,134788.188887,,0.000000,,,,,,,-5.749999,,,,,,,,,,,-5.141752,-5.749999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800001079","Nodes","1079",21.000000,30.693048,"Default Known Flow Node","Known Flow",480368.646869,134946.188930,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800001080","Nodes","1080",21.000000,31.926924,"DDS demands","Known Flow",480367.146868,134900.438918,,0.000000,,,,,,,-1.510000,,,,,,,,,,,-1.350269,-1.510000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000997","Nodes","997",21.000000,31.926924,"DDS demands","Known Flow",480333.146859,134892.313915,,0.000000,,,,,,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009309","Nodes","-270559",21.000000,35.485412,"Default Known Flow Node","Known Flow",480376.771871,134790.188888,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000760","Nodes","760",21.000000,35.438604,"DDS demands","Known Flow",480389.646874,134772.563883,,0.000000,,,,,,,-3.270000,,,,,,,,,,,-2.924092,-3.270000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009310","Nodes","-270561",21.000000,34.755203,"Default Known Flow Node","Known Flow",480379.896872,134822.688896,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009311","Nodes","-270563",21.000000,33.727009,"Default Known Flow Node","Known Flow",480381.146872,134855.563905,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000762","Nodes","762",21.000000,33.635957,"DDS demands","Known Flow",480380.690995,134856.583631,,0.000000,,,,,,,-10.970000,,,,,,,,,,,-9.809570,-10.970000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000763","Nodes","763",21.000000,33.513392,"DDS demands","Known Flow",480336.521860,134849.188904,,0.000000,,,,,,,-6.760000,,,,,,,,,,,-6.044912,-6.760000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000496","Nodes","496",21.000000,35.803602,"DDS demands","Known Flow",480488.146901,134897.938917,,0.000000,,,,,,,-9.509999,,,,,,,,,,,-8.504012,-9.509999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009315","Nodes","-270579",21.000000,35.514233,"Default Known Flow Node","Known Flow",480428.646885,134952.438932,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000497","Nodes","497",21.000000,35.500392,"DDS demands","Known Flow",480427.396885,134956.188933,,0.000000,,,,,,,-7.900000,,,,,,,,,,,-7.064321,-7.900000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009316","Nodes","-270581",21.000000,35.514233,"Default Known Flow Node","Known Flow",480433.646886,134953.688932,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000494","Nodes","494",21.000000,35.710166,"DDS demands","Known Flow",480509.580686,134970.569084,,0.000000,,,,,,,-6.239999,,,,,,,,,,,-5.579919,-6.239999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000495","Nodes","495",21.000000,35.697722,"DDS demands","Known Flow",480538.034915,134974.411938,,0.000000,,,,,,,-2.440000,,,,,,,,,,,-2.181891,-2.440000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000032","Nodes","032, P00085450, SAVILE CRESCENT, 8.86",22.999998,37.235056,"CSEP DDS Matched","Known Flow",479954.797446,135408.026038,,0.000000,,,,,,,,-3.690000,,,,,,,,,,-3.299664,-3.690000,,"",,,,,,,,"DC PROFILE",,,,,,,,,
"80005800009252","Nodes","-270365",21.000000,37.199693,"Default Known Flow Node","Known Flow",480000.771769,135395.189052,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000215","Nodes","215",21.000000,37.220356,"DDS demands","Known Flow",479998.896768,135402.564054,,0.000000,,,,,,,-15.599999,,,,,,,,,,,-13.949799,-15.599999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009254","Nodes","-270367",21.000000,37.220956,"Default Known Flow Node","Known Flow",480000.896769,135401.814054,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009258","Nodes","-270372",21.000000,36.065823,"Default Known Flow Node","Known Flow",480001.520000,135101.563972,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000547","Nodes","547",21.000000,26.637864,"DDS demands","Known Flow",480155.646811,135018.938950,,0.000000,,,,,,,-17.920000,,,,,,,,,,,-16.024385,-17.920000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000549","Nodes","549",21.000000,30.786696,"DDS demands","Known Flow",480338.021860,135007.063947,,0.000000,,,,,,,-11.360000,,,,,,,,,,,-10.158315,-11.360000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009261","Nodes","-270390",21.000000,37.172705,"Default Known Flow Node","Known Flow",480040.896780,135345.939039,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009264","Nodes","-270399",21.000000,37.202977,"Default Known Flow Node","Known Flow",480052.771783,135341.064038,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009256","Nodes","-270369",21.000000,37.189949,"Default Known Flow Node","Known Flow",480001.018876,135321.187920,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000031","Nodes","31",21.000000,37.176552,"DDS demands","Known Flow",480036.398362,135329.182504,,0.000000,,,,,,,-8.090000,,,,,,,,,,,-7.234223,-8.090000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000359","Nodes","359",21.000000,36.037471,"DDS demands","Known Flow",480017.646773,135098.438972,,0.000000,-9.079999,,,,,,-12.919999,,,,,,,,,,,-19.672793,-21.999998,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000353","Nodes","353",21.000000,35.181327,"DDS demands","Known Flow",480139.021806,135157.438988,,0.000000,,,,,,,-1.840000,,,,,,,,,,,-1.645360,-1.840000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000351","Nodes","351",21.000000,35.145002,"DDS demands","Known Flow",480140.646807,135187.313996,,0.000000,,,,,,,-7.030000,,,,,,,,,,,-6.286352,-7.030000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000342","Nodes","342",21.000000,35.725540,"DDS demands","Known Flow",480185.771819,135105.688974,,0.000000,,,,,,,-3.390000,,,,,,,,,,,-3.031398,-3.390000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000341","Nodes","341",21.000000,35.738839,"DDS demands","Known Flow",480185.896819,135114.438976,,0.000000,,,,,,,-3.299999,,,,,,,,,,,-2.950918,-3.299999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000410","Nodes","410",21.000000,35.323009,"DDS demands","Known Flow",480232.646832,135107.563974,,0.000000,,,,,,,-1.519999,,,,,,,,,,,-1.359211,-1.519999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009296","Nodes","-270511",21.000000,35.698166,"Default Known Flow Node","Known Flow",480262.646840,135282.064021,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009297","Nodes","-270512",21.000000,35.698166,"Default Known Flow Node","Known Flow",480265.209341,135284.626522,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000025","Nodes","25",21.000000,36.430364,"DDS demands","Known Flow",480346.771863,135309.814029,,0.000000,,,,,,,-12.950000,,,,,,,,,,,-11.580122,-12.950000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009313","Nodes","-270571",21.000000,36.137494,"Default Known Flow Node","Known Flow",480407.021879,135245.064011,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000330","Nodes","330",21.000000,38.503314,"Default Known Flow Node","Known Flow",480417.771882,135425.439061,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000854","Nodes","854",21.000000,38.298315,"Default Known Flow Node","Known Flow",480434.396887,135376.939047,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000361","Nodes","361",21.000000,35.979324,"DDS demands","Known Flow",480057.521784,135090.813969,,0.000000,,,,,,,-1.429999,,,,,,,,,,,-1.278731,-1.429999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000649","Nodes","649",21.000000,35.502188,"DDS demands","Known Flow",480040.021779,135160.188988,,0.000000,,,,,,,-4.489999,,,,,,,,,,,-4.015038,-4.489999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000357","Nodes","357",21.000000,35.454788,"DDS demands","Known Flow",480028.021776,135169.563991,,0.000000,,,,,,,-1.179999,,,,,,,,,,,-1.055177,-1.179999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009259","Nodes","-270385",21.000000,35.446503,"Default Known Flow Node","Known Flow",480031.146777,135173.188992,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000358","Nodes","358",21.000000,35.522600,"DDS demands","Known Flow",480006.396770,135171.188991,,0.000000,,,,,,,-3.349999,,,,,,,,,,,-2.995629,-3.349999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000356","Nodes","356",21.000000,35.287535,"DDS demands","Known Flow",480042.521780,135232.439008,,0.000000,,,,,,,-5.030000,,,,,,,,,,,-4.497916,-5.030000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000030","Nodes","30",21.000000,37.205685,"DDS demands","Known Flow",480060.646785,135335.064036,,0.000000,,,,,,,-8.699999,,,,,,,,,,,-7.779695,-8.699999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009260","Nodes","-270387",21.000000,37.174144,"Default Known Flow Node","Known Flow",480038.396779,135339.189037,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000650","Nodes","650",21.000000,35.309004,"DDS demands","Known Flow",480094.646794,135142.063983,,0.000000,,,,,,,-6.840000,,,,,,,,,,,-6.116450,-6.840000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000354","Nodes","354",21.000000,35.183830,"DDS demands","Known Flow",480062.396785,135226.939006,,0.000000,,,,,,,-6.880000,,,,,,,,,,,-6.152219,-6.880000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009266","Nodes","-270403",21.000000,37.204333,"Default Known Flow Node","Known Flow",480057.771784,135338.564037,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800009267","Nodes","-270405",21.000000,35.978490,"Default Known Flow Node","Known Flow",480060.396785,135090.313969,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000360","Nodes","360",21.000000,35.955920,"DDS demands","Known Flow",480067.896787,135118.563977,,0.000000,,,,,,,-3.319999,,,,,,,,,,,-2.968803,-3.319999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000362","Nodes","362",21.000000,35.959914,"DDS demands","Known Flow",480122.146802,135079.938966,,0.000000,,,,,,,-3.309999,,,,,,,,,,,-2.959861,-3.309999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009265","Nodes","-270401",21.000000,36.021825,"Default Known Flow Node","Known Flow",480056.896784,135074.563965,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000352","Nodes","352,",21.000000,37.227910,"DDS demands","Known Flow",480150.521809,135355.064041,,0.000000,,,,-6.130000,,,-19.010001,,,,,,,,,,,-22.480638,-25.140000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,,,
"80005800000355","Nodes","355",21.000000,35.110798,"DDS demands","Known Flow",480078.396790,135257.814015,,0.000000,,,,,,,-3.000000,,,,,,,,,,,-2.682653,-3.000000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000648","Nodes","648",21.000000,35.786744,"DDS demands","Known Flow",480139.771806,135116.688976,,0.000000,,,,,,,-9.189999,,,,,,,,,,,-8.217862,-9.189999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000304","Nodes","304",21.000000,37.370102,"DDS demands","Known Flow",480216.521827,135363.564044,,0.000000,,,,,,,-4.800000,,,,,,,,,,,-4.292246,-4.800000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000412","Nodes","412",21.000000,35.488659,"DDS demands","Known Flow",480212.771826,135043.688957,,0.000000,,,,,,,-7.530000,,,,,,,,,,,-6.733460,-7.530000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000340","Nodes","340",21.000000,35.668877,"DDS demands","Known Flow",480191.521821,135179.813994,,0.000000,,,,,,,-6.459999,,,,,,,,,,,-5.776647,-6.459999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000339","Nodes","339",21.000000,35.685065,"DDS demands","Known Flow",480193.271821,135201.689000,,0.000000,,,,,,,-1.409999,,,,,,,,,,,-1.260847,-1.409999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000396","Nodes","396",21.000000,35.623791,"DDS demands","Known Flow",480229.896831,135178.938993,,0.000000,,,,,,,-0.629999,,,,,,,,,,,-0.563357,-0.629999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000338","Nodes","338",21.000000,35.699654,"DDS demands","Known Flow",480210.021826,135198.813999,,0.000000,,,,,,,-5.630000,,,,,,,,,,,-5.034446,-5.630000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009056","Nodes","-229250",21.000000,35.685065,"Default Known Flow Node","Known Flow",480187.396819,135201.564000,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000337","Nodes","337",21.000000,36.071362,"DDS demands","Known Flow",480212.271826,135272.439019,,0.000000,,,,,,,-8.979999,,,,,,,,,,,-8.030076,-8.979999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009283","Nodes","-270480",21.000000,36.168616,"Default Known Flow Node","Known Flow",480212.771826,135284.939022,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000346","Nodes","346",21.000000,35.747350,"DDS demands","Known Flow",480266.771841,135269.189018,,0.000000,,,,,,,-7.929999,,,,,,,,,,,-7.091147,-7.929999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000413","Nodes","413",21.000000,35.353133,"DDS demands","Known Flow",480225.396830,135013.063948,,0.000000,,,,,,,-3.540000,,,,,,,,,,,-3.165531,-3.540000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009282","Nodes","-270472",21.000000,36.168616,"Default Known Flow Node","Known Flow",480194.896821,135286.814023,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
"80005800000029","Nodes","29",21.000000,37.410532,"DDS demands","Known Flow",480239.395164,135359.618064,,0.000000,,,,,,,-20.040000,,,,,,,,,,,-17.920126,-20.040000,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800000028","Nodes","28",21.000000,37.493944,"DDS demands","Known Flow",480262.021742,135360.317200,,0.000000,,,,,,,-12.579999,,,,,,,,,,,-11.249261,-12.579999,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"80005800009294","Nodes","-270507",21.000000,35.452803,"Default Known Flow Node","Known Flow",480260.271839,135204.314000,,0.000000,,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,,
