"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80001200001694","Nodes","1694","21.000000","44.649823","DDS demands","Known Flow","484903.406250","234756.000000","","0.000000","","","","","","-1.952000","","","","","","","-1.745513","-1.952000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001734","Nodes","1734","21.000000","44.816726","DDS demands","Known Flow","484927.906250","234712.593750","","0.000000","","","","","","-0.019999","","","","","","","-0.017884","-0.019999","","","","","","","","D1 PROFILE","","","","","",""
"800012-130997","Nodes","-130997","21.000000","46.205042","Default Known Flow Node","Known Flow","484941.125000","234652.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001728","Nodes","1728","21.000000","44.324277","Default Known Flow Node","Known Flow","484990.500000","234753.906250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001732","Nodes","1732","21.000000","44.929255","DDS demands","Known Flow","484959.906250","234710.500000","","0.000000","","","","","","-0.680999","","","","","","","-0.608962","-0.680999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001729","Nodes","1729","21.000000","44.623616","Default Known Flow Node","Known Flow","484981.593750","234724.796875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-218805","Nodes","-218805","21.000000","46.289042","Default Known Flow Node","Known Flow","484968.750000","234632.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-131012","Nodes","-131012","21.000000","43.858426","Default Known Flow Node","Known Flow","484998.625000","234837.875000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001731","Nodes","1731","21.000000","44.561323","DDS demands","Known Flow","484998.593750","234739.406250","","0.000000","","","","","","-6.007999","","","","","","","-5.372460","-6.007999","","","","","","","","D1 PROFILE","","","","","",""
"800012-264238","Nodes","-264238","21.000000","44.649823","Default Known Flow Node","Known Flow","484896.500000","234751.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-131007","Nodes","-131007","21.000000","43.252597","Default Known Flow Node","Known Flow","484995.875000","234926.500000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001740","Nodes","1740","21.000000","45.672783","DDS demands","Known Flow","484786.500000","234563.906250","","0.000000","","","","","","-9.443000","","","","","","","-8.444100","-9.443000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001717","Nodes","1717","21.000000","43.293081","DDS demands","Known Flow","485087.093750","234940.593750","","0.000000","","","","","","-16.527999","","","","","","","-14.779633","-16.527999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001725","Nodes","1725","21.000000","43.843639","DDS demands","Known Flow","485018.312500","234847.296875","","0.000000","","","","","","-2.744999","","","","","","","-2.454628","-2.744999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001726","Nodes","1726","21.000000","44.206693","DDS demands","Known Flow","485034.406250","234782.296875","","0.000000","","","","","","-1.412999","","","","","","","-1.263529","-1.412999","","","","","","","","D1 PROFILE","","","","","",""
"800012-208133","Nodes","-208133","21.000000","40.185327","Default Known Flow Node","Known Flow","485103.750000","234531.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002076","Nodes","2076","21.000000","40.180317","DDS demands","Known Flow","485120.093750","234498.093750","","0.000000","","","","","","-4.361000","","","","","","","-3.899684","-4.361000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002075","Nodes","2075","21.000000","40.186629","DDS demands","Known Flow","485104.812500","234531.406250","","0.000000","","","","","","-5.600999","","","","","","","-5.008514","-5.600999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002326","Nodes","2326","21.000000","40.087091","DDS demands","Known Flow","485068.812500","234530.000000","","0.000000","","","","","","-4.756999","","","","","","","-4.253794","-4.756999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002362","Nodes","2362","21.000000","43.908078","DDS demands","Known Flow","485104.812500","234638.593750","","0.000000","","","","","","-15.501999","","","","","","","-13.862165","-15.501999","","","","","","","","D1 PROFILE","","","","","",""
"800012-208130","Nodes","-208130","21.000000","45.518941","Default Known Flow Node","Known Flow","485059.750000","234586.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002069","Nodes","2069","21.000000","41.078498","DDS demands","Known Flow","485188.312500","234590.000000","","0.000000","","","","","","-1.230000","","","","","","","-1.099888","-1.230000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002070","Nodes","2070","21.000000","40.734233","DDS demands","Known Flow","485204.000000","234612.593750","","0.000000","","","","","","-1.808999","","","","","","","-1.617640","-1.808999","","","","","","","","D1 PROFILE","","","","","",""
"800012-208153","Nodes","-208153","21.000000","40.744334","Default Known Flow Node","Known Flow","485221.375000","234790.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002012","Nodes","2012","21.000000","40.747293","DDS demands","Known Flow","485238.000000","234812.906250","","0.000000","","","","","","-13.001000","","","","","","","-11.625727","-13.001000","","","","","","","","D1 PROFILE","","","","","",""
"800012-208164","Nodes","-208164","21.000000","40.809833","Default Known Flow Node","Known Flow","485285.875000","234823.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001285","Nodes","1285","21.000000","40.866977","DDS demands","Known Flow","485322.500000","234848.296875","","0.000000","","","","","","-5.173999","","","","","","","-4.626683","-5.173999","","","","","","","","D1 PROFILE","","","","","",""
"800012-208168","Nodes","-208168","21.000000","40.161433","Default Known Flow Node","Known Flow","485317.000000","234724.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002078","Nodes","2078","21.000000","40.161433","DDS demands","Known Flow","485309.093750","234732.796875","","0.000000","","","","","","-4.412000","","","","","","","-3.945289","-4.412000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001277","Nodes","1277","21.000000","40.896825","Default Known Flow Node","Known Flow","485367.500000","234909.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001271","Nodes","1271","21.000000","40.926813","DDS demands","Known Flow","485396.593750","234886.406250","","0.000000","","","","","","-3.009000","","","","","","","-2.690701","-3.009000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001272","Nodes","1272","21.000000","40.922415","DDS demands","Known Flow","485392.812500","234877.593750","","0.000000","","","","","","-1.332000","","","","","","","-1.191098","-1.332000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001273","Nodes","1273","21.000000","40.837215","DDS demands","Known Flow","485378.500000","234849.796875","","0.000000","","","","","","-1.687000","","","","","","","-1.508545","-1.687000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001055","Nodes","1055","21.000000","40.951261","DDS demands","Known Flow","485477.593750","234857.296875","","0.000000","","","","","","-2.582000","","","","","","","-2.308870","-2.582000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001054","Nodes","1054","21.000000","40.955362","DDS demands","Known Flow","485499.593750","234841.500000","","0.000000","","","","","","-8.427000","","","","","","","-7.535574","-8.427000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000637","Nodes","637","21.000000","41.465248","Default Known Flow Node","Known Flow","485465.406250","234682.296875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000636","Nodes","636","21.000000","41.465248","DDS demands","Known Flow","485486.906250","234689.906250","","0.000000","","","","","","-0.883999","","","","","","","-0.790488","-0.883999","","","","","","","","D1 PROFILE","","","","","",""
"800012-208910","Nodes","-208910","21.000000","41.363441","Default Known Flow Node","Known Flow","485490.000000","234678.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001967","Nodes","1967","21.000000","41.363441","DDS demands","Known Flow","485495.000000","234679.093750","","0.000000","","","","","","-8.182999","","","","","","","-7.317384","-8.182999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001753","Nodes","1753","21.000000","42.056762","DDS demands","Known Flow","485453.312500","234934.000000","","0.000000","","","","","","-4.381000","","","","","","","-3.917568","-4.381000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001328","Nodes","1328","21.000000","41.607707","DDS demands","Known Flow","485436.000000","234913.796875","","0.000000","","","","","","-1.881000","","","","","","","-1.682023","-1.881000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001246","Nodes","1246","21.000000","43.469917","DDS demands","Known Flow","485495.906250","234994.500000","","0.000000","","","","","","-7.116000","","","","","","","-6.363254","-7.116000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001249","Nodes","1249","21.000000","43.023109","DDS demands","Known Flow","485481.312500","234972.406250","","0.000000","","","","","","-7.461000","","","","","","","-6.671759","-7.461000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001727","Nodes","1727","21.000000","44.206693","Default Known Flow Node","Known Flow","485047.000000","234810.906250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001719","Nodes","1719","21.000000","43.208333","DDS demands","Known Flow","485068.812500","234923.406250","","0.000000","","","","","","-2.226000","","","","","","","-1.990529","-2.226000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001718","Nodes","1718","21.000000","43.173372","DDS demands","Known Flow","485091.093750","234928.796875","","0.000000","","","","","","-2.977999","","","","","","","-2.662980","-2.977999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001714","Nodes","1714","21.000000","43.301004","Default Known Flow Node","Known Flow","485116.812500","234972.093750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-218823","Nodes","-218823","21.000000","43.364218","Default Known Flow Node","Known Flow","485127.500000","234996.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001713","Nodes","1713","21.000000","43.310456","DDS demands","Known Flow","485124.500000","234998.593750","","0.000000","","","","","","-21.030999","","","","","","","-18.806295","-21.030999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001278","Nodes","1278","21.000000","40.889370","Default Known Flow Node","Known Flow","485371.093750","234913.796875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-292587","Nodes","-292587","21.000000","40.527553","Default Known Flow Node","Known Flow","485397.125000","234803.625000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001276","Nodes","1276","21.000000","40.527553","DDS demands","Known Flow","485400.500000","234801.000000","","0.000000","","","","","","-5.590999","","","","","","","-4.999572","-5.590999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001269","Nodes","1269","21.000000","40.931107","DDS demands","Known Flow","485451.000000","234849.500000","","0.000000","","","","","","-1.006000","","","","","","","-0.899583","-1.006000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001268","Nodes","1268","21.000000","40.932722","DDS demands","Known Flow","485437.406250","234851.296875","","0.000000","","","","","","-2.825999","","","","","","","-2.527059","-2.825999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002062","Nodes","2062","21.000000","46.453261","DDS demands","Known Flow","485012.312500","234589.593750","","0.000000","","","","","","-3.792000","","","","","","","-3.390874","-3.792000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002061","Nodes","2061","21.000000","42.879351","DDS demands","Known Flow","485112.593750","234647.906250","","0.000000","","","","","","-12.095999","","","","","","","-10.816459","-12.095999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002064","Nodes","2064","21.000000","41.898687","DDS demands","Known Flow","485140.000000","234620.296875","","0.000000","","","","","","-4.422000","","","","","","","-3.954231","-4.422000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002073","Nodes","2073","21.000000","40.454061","DDS demands","Known Flow","485131.812500","234543.906250","","0.000000","","","","","","-2.815999","","","","","","","-2.518117","-2.815999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002074","Nodes","2074","21.000000","40.434475","DDS demands","Known Flow","485146.593750","234537.593750","","0.000000","","","","","","-4.208000","","","","","","","-3.762869","-4.208000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002066","Nodes","2066","21.000000","41.259628","DDS demands","Known Flow","485145.406250","234584.000000","","0.000000","","","","","","-7.400000","","","","","","","-6.617212","-7.400000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002065","Nodes","2065","21.000000","41.793091","DDS demands","Known Flow","485180.000000","234659.093750","","0.000000","","","","","","-4.644999","","","","","","","-4.153642","-4.644999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002562","Nodes","2562","21.000000","41.091003","DDS demands","Known Flow","485184.312500","234587.000000","","0.000000","","","","","","-2.206000","","","","","","","-1.972644","-2.206000","","","","","","","","D1 PROFILE","","","","","",""
"800012-292576","Nodes","-292576","21.000000","41.079427","Default Known Flow Node","Known Flow","485187.875000","234589.625000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002563","Nodes","2563","21.000000","41.072132","DDS demands","Known Flow","485192.906250","234566.796875","","0.000000","","","","","","-3.516999","","","","","","","-3.144964","-3.516999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002060","Nodes","2060","21.000000","40.831363","DDS demands","Known Flow","485187.406250","234722.796875","","0.000000","","","","","","-11.913000","","","","","","","-10.652818","-11.913000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002014","Nodes","2014","21.000000","40.740262","DDS demands","Known Flow","485192.906250","234762.093750","","0.000000","","","","","","-7.877999","","","","","","","-7.044648","-7.877999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002015","Nodes","2015","21.000000","40.725118","DDS demands","Known Flow","485151.312500","234777.406250","","0.000000","","","","","","-2.196000","","","","","","","-1.963702","-2.196000","","","","","","","","D1 PROFILE","","","","","",""
"800012-292578","Nodes","-292578","21.000000","40.744211","Default Known Flow Node","Known Flow","485220.625000","234789.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002071","Nodes","2071","21.000000","40.453868","DDS demands","Known Flow","485235.406250","234614.906250","","0.000000","","","","","","-9.464000","","","","","","","-8.462878","-9.464000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002072","Nodes","2072","21.000000","40.680956","DDS demands","Known Flow","485210.812500","234635.406250","","0.000000","","","","","","-5.376999","","","","","","","-4.808209","-5.376999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002016","Nodes","2016","21.000000","40.784403","DDS demands","Known Flow","485212.406250","234712.093750","","0.000000","","","","","","-5.824999","","","","","","","-5.208818","-5.824999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002013","Nodes","2013","21.000000","40.643477","DDS demands","Known Flow","485222.093750","234832.593750","","0.000000","","","","","","-2.855999","","","","","","","-2.553886","-2.855999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002032","Nodes","2032","21.000000","40.565748","DDS demands","Known Flow","485176.000000","234821.000000","","0.000000","","","","","","-4.381000","","","","","","","-3.917568","-4.381000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002564","Nodes","2564","21.000000","40.639494","DDS demands","Known Flow","485231.500000","234856.296875","","0.000000","","","","","","-1.381999","","","","","","","-1.235809","-1.381999","","","","","","","","D1 PROFILE","","","","","",""
"800012-208160","Nodes","-208160","21.000000","40.515360","Default Known Flow Node","Known Flow","485272.375000","234721.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-208163","Nodes","-208163","21.000000","40.472230","Default Known Flow Node","Known Flow","485280.000000","234725.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002080","Nodes","2080","21.000000","39.853070","DDS demands","Known Flow","485272.625000","234675.625000","","0.000000","","","","","","-7.237000","","","","","","","-6.471455","-7.237000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002082","Nodes","2082","21.000000","39.666786","DDS demands","Known Flow","485330.375000","234672.000000","","0.000000","","","","","","-5.021999","","","","","","","-4.490762","-5.021999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002081","Nodes","2081","21.000000","39.789047","DDS demands","Known Flow","485248.906250","234650.796875","","0.000000","","","","","","-2.754999","","","","","","","-2.463570","-2.754999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002077","Nodes","2077","21.000000","40.275462","DDS demands","Known Flow","485275.500000","234715.406250","","0.000000","","","","","","-4.879000","","","","","","","-4.362889","-4.879000","","","","","","","","D1 PROFILE","","","","","",""
"800012-208165","Nodes","-208165","21.000000","40.809833","Default Known Flow Node","Known Flow","485286.875000","234812.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002079","Nodes","2079","21.000000","40.140811","DDS demands","Known Flow","485298.312500","234766.000000","","0.000000","","","","","","-2.825999","","","","","","","-2.527059","-2.825999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001270","Nodes","1270","21.000000","40.945520","DDS demands","Known Flow","485409.093750","234877.406250","","0.000000","","","","","","-4.400999","","","","","","","-3.935452","-4.400999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001966","Nodes","1966","21.000000","41.465371","DDS demands","Known Flow","485494.093750","234690.593750","","0.000000","","","","","","-2.318000","","","","","","","-2.072797","-2.318000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000638","Nodes","638","21.000000","41.461734","DDS demands","Known Flow","485492.093750","234714.406250","","0.000000","","","","","","-6.901999","","","","","","","-6.171891","-6.901999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001755","Nodes","1755","21.000000","41.955527","DDS demands","Known Flow","485464.500000","234907.906250","","0.000000","","","","","","-3.151000","","","","","","","-2.817680","-3.151000","","","","","","","","D1 PROFILE","","","","","",""
"800012-102739","Nodes","-102739","21.000000","42.576150","Default Known Flow Node","Known Flow","485469.000000","234954.125000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002063","Nodes","2063","21.000000","46.479382","Default Known Flow Node","Known Flow","485007.406250","234595.796875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-218817","Nodes","-218817","21.000000","43.250649","Default Known Flow Node","Known Flow","485093.625000","234930.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001720","Nodes","1720","21.000000","42.731496","DDS demands","Known Flow","485100.000000","234904.593750","","0.000000","","","","","","-9.249999","","","","","","","-8.271515","-9.249999","","","","","","","","D1 PROFILE","","","","","",""
"800012-218819","Nodes","-218819","21.000000","43.250649","Default Known Flow Node","Known Flow","485100.375000","234934.500000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001721","Nodes","1721","21.000000","41.867010","DDS demands","Known Flow","485055.812500","234823.796875","","0.000000","","","","","","-11.924000","","","","","","","-10.662654","-11.924000","","","","","","","","D1 PROFILE","","","","","",""
"800012-218820","Nodes","-218820","21.000000","42.731496","Default Known Flow Node","Known Flow","485112.625000","234907.625000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001715","Nodes","1715","21.000000","43.235156","DDS demands","Known Flow","485132.906250","234969.593750","","0.000000","","","","","","-4.146999","","","","","","","-3.708321","-4.146999","","","","","","","","D1 PROFILE","","","","","",""
"800012-218826","Nodes","-218826","21.000000","43.235156","Default Known Flow Node","Known Flow","485140.875000","234979.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001716","Nodes","1716","21.000000","43.145111","DDS demands","Known Flow","485140.593750","234936.093750","","0.000000","","","","","","-5.458999","","","","","","","-4.881535","-5.458999","","","","","","","","D1 PROFILE","","","","","",""
"800012-292579","Nodes","-292579","21.000000","40.744211","Default Known Flow Node","Known Flow","485245.500000","234771.625000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-292590","Nodes","-292590","21.000000","40.527553","Default Known Flow Node","Known Flow","485403.625000","234798.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-102738","Nodes","-102738","21.000000","40.959570","Default Known Flow Node","Known Flow","485410.000000","234879.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001327","Nodes","1327","21.000000","41.562842","DDS demands","Known Flow","485415.312500","234913.406250","","0.000000","","","","","","-3.720000","","","","","","","-3.326490","-3.720000","","","","","","","","D1 PROFILE","","","","","",""
"800012-292594","Nodes","-292594","21.000000","40.932722","Default Known Flow Node","Known Flow","485425.625000","234855.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001267","Nodes","1267","21.000000","40.946937","DDS demands","Known Flow","485438.812500","234859.593750","","0.000000","","","","","","-6.567000","","","","","","","-5.872328","-6.567000","","","","","","","","D1 PROFILE","","","","","",""
"800012-292600","Nodes","-292600","21.000000","43.266442","Default Known Flow Node","Known Flow","485444.375000","234981.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-292602","Nodes","-292602","21.000000","42.078741","Default Known Flow Node","Known Flow","485454.125000","234934.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001754","Nodes","1754","21.000000","42.045749","DDS demands","Known Flow","485436.593750","234948.093750","","0.000000","","","","","","-3.598000","","","","","","","-3.217396","-3.598000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001056","Nodes","1056","21.000000","39.805045","DDS demands","Known Flow","485461.500000","234787.093750","","0.000000","","","","","","-15.989999","","","","","","","-14.298544","-15.989999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001965","Nodes","1965","21.000000","39.778099","DDS demands","Known Flow","485441.406250","234748.296875","","0.000000","","","","","","-2.754999","","","","","","","-2.463570","-2.754999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001053","Nodes","1053","21.000000","40.956825","DDS demands","Known Flow","485555.406250","234796.093750","","0.000000","","","","","","-11.831999","","","","","","","-10.580386","-11.831999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000635","Nodes","635","21.000000","41.474864","DDS demands","Known Flow","485565.000000","234697.500000","","0.000000","","","","","","-2.042999","","","","","","","-1.826887","-2.042999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001968","Nodes","1968","21.000000","41.176134","DDS demands","Known Flow","485595.000000","234687.000000","","0.000000","","","","","","-5.447999","","","","","","","-4.871698","-5.447999","","","","","","","","D1 PROFILE","","","","","",""
"80001200001248","Nodes","1248","21.000000","43.368521","DDS demands","Known Flow","485510.093750","234965.406250","","0.000000","","","","","","-3.221999","","","","","","","-2.881169","-3.221999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002479","Nodes","2479","21.000000","41.302948","DDS demands","Known Flow","485560.406250","234724.406250","","0.000000","","","","","","-6.616999","","","","","","","-5.917039","-6.616999","","","","","","","","D1 PROFILE","","","","","",""
"800012-209853","Nodes","-209853","21.000000","39.447958","Default Known Flow Node","Known Flow","485696.500000","234864.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001048","Nodes","1048","21.000000","39.192448","DDS demands","Known Flow","485687.000000","234809.500000","","0.000000","","","","","","-15.044000","","","","","","","-13.452613","-15.044000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000648","Nodes","648","21.000000","44.830172","DDS demands","Known Flow","485792.312500","234880.000000","","0.000000","","","","","","-19.902999","","","","","","","-17.797618","-19.902999","","","","","","","","D1 PROFILE","","","","","",""
"800012-209857","Nodes","-209857","21.000000","44.497394","Default Known Flow Node","Known Flow","485810.750000","234894.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002093","Nodes","2093","21.000000","42.342318","DDS demands","Known Flow","485802.406250","234731.406250","","0.000000","","","","","","-13.457999","","","","","","","-12.034384","-13.457999","","","","","","","","D1 PROFILE","","","","","",""
"800012-211699","Nodes","-211699","21.000000","42.890731","Default Known Flow Node","Known Flow","485817.125000","234767.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-209862","Nodes","-209862","21.000000","43.733190","Default Known Flow Node","Known Flow","485903.250000","234977.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002091","Nodes","2091","21.000000","43.270466","Default Known Flow Node","Known Flow","485903.406250","234906.296875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-209865","Nodes","-209865","21.000000","43.000211","Default Known Flow Node","Known Flow","485905.000000","234823.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002454","Nodes","2454","21.000000","42.913913","Default Known Flow Node","Known Flow","485905.812500","234778.906250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200000069","Nodes","69","21.000000","42.863484","DDS demands","Known Flow","485906.312500","234725.000000","","0.000000","","","","","","-9.656999","","","","","","","-8.635461","-9.656999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000067","Nodes","67","21.000000","43.119935","DDS demands","Known Flow","485908.500000","234612.406250","","0.000000","","","","","","-7.583000","","","","","","","-6.780854","-7.583000","","","","","","","","D1 PROFILE","","","","","",""
"80001200002085","Nodes","2085","21.000000","43.367949","DDS demands","Known Flow","485907.906250","234567.906250","","0.000000","","","","","","-6.211000","","","","","","","-5.553987","-6.211000","","","","","","","","D1 PROFILE","","","","","",""
"80001200000643","Nodes","643","21.000000","42.316818","DDS demands","Known Flow","485773.906250","234717.906250","","0.000000","","","","","","-5.376999","","","","","","","-4.808209","-5.376999","","","","","","","","D1 PROFILE","","","","","",""
"80001200000070","Nodes","70","21.000000","42.428253","DDS demands","Known Flow","485804.812500","234722.296875","","0.000000","","","","","","-6.291999","","","","","","","-5.626419","-6.291999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002451","Nodes","2451","21.000000","42.441671","Default Known Flow Node","Known Flow","485807.000000","234721.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-213714","Nodes","-213714","21.000000","38.123625","Default Known Flow Node","Known Flow","485970.625000","234620.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
