"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"80014900000069","Nodes","69",21.000000,29.556790,"DDS demands","Known Flow",458517.308574,186270.097354,,0.000000,,,,-1.710000,,,,-1.529112,-1.710000,,"",,,,"D1 PROFILE",,,
"80014900000056","Nodes","56",21.000000,30.075113,"DDS demands","Known Flow",458554.778410,186207.035893,,0.000000,,,,-6.380000,,,,-5.705110,-6.380000,,"",,,,"D1 PROFILE",,,
"80014900008192","Nodes","-254408",21.000000,30.039245,"Default Known Flow Node","Known Flow",458547.871449,186213.146730,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000055","Nodes","55",21.000000,30.280129,"DDS demands","Known Flow",458569.879583,186265.532483,,0.000000,,,,-12.170000,,,,-10.882632,-12.170000,,"",,,,"D1 PROFILE",,,
"80014900000070","Nodes","70",21.000000,30.140807,"DDS demands","Known Flow",458562.340117,186268.053515,,0.000000,,,,-8.310000,,,,-7.430950,-8.310000,,"",,,,"D1 PROFILE",,,
"80014900008193","Nodes","-254413",21.000000,30.750157,"Default Known Flow Node","Known Flow",458580.443940,186276.974898,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000053","Nodes","53",21.000000,35.306846,"DDS demands","Known Flow",458711.779570,186210.978950,,0.000000,,,,-6.059999,,,,-5.418960,-6.059999,,"",,,,"D1 PROFILE",,,
"80014900000054","Nodes","54",21.000000,35.279485,"DDS demands","Known Flow",458713.713976,186158.013865,,0.000000,,,,-2.669999,,,,-2.387561,-2.669999,,"",,,,"D1 PROFILE",,,
"80014900000129","Nodes","129",21.000000,35.744995,"DDS demands","Known Flow",458726.956380,186166.591657,,0.000000,,,,-3.739999,,,,-3.344374,-3.739999,,"",,,,"D1 PROFILE",,,
"80014900000073","Nodes","73",21.000000,30.164333,"DDS demands","Known Flow",458637.277496,186386.922672,,0.000000,,,,-10.479999,,,,-9.371402,-10.479999,,"",,,,"D1 PROFILE",,,
"80014900000025","Nodes","25",21.000000,34.994422,"DDS demands","Known Flow",458840.239011,186305.880905,,0.000000,-6.000000,,,-11.770000,,,,-15.890252,-17.770000,,"","C1 PROFILE",,,"D1 PROFILE",,,
"80014900000113","Nodes","113",21.000000,36.100331,"DDS demands","Known Flow",458803.312001,186167.338868,,0.000000,,,,-5.079999,,,,-4.542626,-5.079999,,"",,,,"D1 PROFILE",,,
"80014900000046","Nodes","46",21.000000,33.873037,"DDS demands","Known Flow",458869.277367,186356.787753,,0.000000,,,,-0.639999,,,,-0.572299,-0.639999,,"",,,,"D1 PROFILE",,,
"80014900000042","Nodes","42",21.000000,34.268292,"DDS demands","Known Flow",458839.238010,186338.639914,,0.000000,,,,-7.479999,,,,-6.688749,-7.479999,,"",,,,"D1 PROFILE",,,
"80014900000047","Nodes","47",21.000000,34.266208,"DDS demands","Known Flow",458861.449607,186336.620678,,0.000000,,,,-1.159999,,,,-1.037292,-1.159999,,"",,,,"D1 PROFILE",,,
"80014900000114","Nodes","114",21.000000,36.559028,"DDS demands","Known Flow",458841.172447,186199.618297,,0.000000,,,,-1.029999,,,,-0.921044,-1.029999,,"",,,,"D1 PROFILE",,,
"80014900000022","Nodes","22",21.000000,33.860661,"DDS demands","Known Flow",458940.462038,186492.540956,,0.000000,,,,-10.130000,,,,-9.058427,-10.130000,,"",,,,"D1 PROFILE",,,
"80014900000115","Nodes","115",21.000000,36.158387,"DDS demands","Known Flow",458977.771686,186245.124591,,0.000000,,,,-14.380000,,,,-12.858853,-14.380000,,"",,,,"D1 PROFILE",,,
"80014900000018","Nodes","18",21.000000,35.504160,"DDS demands","Known Flow",458979.966829,186308.674974,,0.000000,,,,-5.330000,,,,-4.766181,-5.330000,,"",,,,"D1 PROFILE",,,
"80014900000024","Nodes","24",21.000000,35.112590,"DDS demands","Known Flow",458986.275050,186341.264915,,0.000000,,,,-5.019999,,,,-4.488973,-5.019999,,"",,,,"D1 PROFILE",,,
"80014900000019","Nodes","19",21.000000,33.915294,"DDS demands","Known Flow",459009.864057,186439.870942,,0.000000,,,,-4.790000,,,,-4.283303,-4.790000,,"",,,,"D1 PROFILE",,,
"80014900000116","Nodes","116",21.000000,35.541467,"DDS demands","Known Flow",459068.968733,186289.490636,,0.000000,,,,-12.020000,,,,-10.748499,-12.020000,,"",,,,"D1 PROFILE",,,
"80014900000036","Nodes","36",21.000000,34.376588,"DDS demands","Known Flow",459094.351244,186088.378991,,0.000000,,-15.359999,,-11.859999,,,,-24.340610,-27.219997,,"",,"C2 PROFILE",,"D1 PROFILE",,,
"80014900000117","Nodes","117",21.000000,35.493089,"DDS demands","Known Flow",459075.637075,186395.023930,,0.000000,,,,-14.080000,,,,-12.590588,-14.080000,,"",,,,"D1 PROFILE",,,
"80014900000105","Nodes","105",21.000000,32.060272,"DDS demands","Known Flow",458789.225091,186541.449432,,0.000000,,,,-0.519999,,,,-0.464993,-0.519999,,"",,,,"D1 PROFILE",,,
"80014900000031","Nodes","31",21.000000,32.060093,"DDS demands","Known Flow",458798.157988,186529.317062,,0.000000,,,,-8.790000,,,,-7.860175,-8.790000,,"",,,,"D1 PROFILE",,,
"80014900000029","Nodes","29",21.000000,40.614068,"DDS demands","Known Flow",458626.651952,186829.688048,,0.000000,,-16.559999,,-0.739999,,,,-15.469969,-17.299999,,"",,"C2 PROFILE",,"D1 PROFILE",,,
"80014900008194","Nodes","-261130",21.000000,40.687708,"Default Known Flow Node","Known Flow",458665.431065,186806.521687,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000075","Nodes","75",21.000000,31.108572,"DDS demands","Known Flow",458737.865500,186545.899933,,0.000000,,,,-14.100000,,,,-12.608473,-14.100000,,"",,,,"D1 PROFILE",,,
"80014900000076","Nodes","76",21.000000,30.559822,"DDS demands","Known Flow",458726.549980,186595.052984,,0.000000,,,,-15.089999,,,,-13.493747,-15.089999,,"",,,,"D1 PROFILE",,,
"80014900008196","Nodes","-261142",21.000000,32.231067,"Default Known Flow Node","Known Flow",458772.529727,186598.606164,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000078","Nodes","78",21.000000,32.062335,"DDS demands","Known Flow",458781.254995,186568.635977,,0.000000,,,,-2.640000,,,,-2.360735,-2.640000,,"",,,,"D1 PROFILE",,,
"80014900000032","Nodes","32",21.000000,32.097951,"DDS demands","Known Flow",458818.072550,186524.296074,,0.000000,,,,-9.079999,,,,-8.119498,-9.079999,,"",,,,"D1 PROFILE",,,
"80014900000033","Nodes","33",21.000000,32.095471,"DDS demands","Known Flow",458883.022022,186537.089968,,0.000000,,,,-3.629999,,,,-3.246011,-3.629999,,"",,,,"D1 PROFILE",,,
"80014900000034","Nodes","34",21.000000,32.046184,"DDS demands","Known Flow",458887.109023,186518.389963,,0.000000,,,,-4.249999,,,,-3.800425,-4.249999,,"",,,,"D1 PROFILE",,,
"80014900000104","Nodes","104",21.000000,31.850902,"DDS demands","Known Flow",458905.356770,186517.574646,,0.000000,,,,-5.130000,,,,-4.587338,-5.130000,,"",,,,"D1 PROFILE",,,
"80014900008199","Nodes","-261181",21.000000,31.859471,"Default Known Flow Node","Known Flow",458910.120829,186513.863017,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000102","Nodes","102",21.000000,31.576702,"DDS demands","Known Flow",458931.618575,186581.347268,,0.000000,,,-2.369999,-9.819999,,,,-10.900515,-12.189999,,"",,,"C4 PROFILE","D1 PROFILE",,,
"80014900008200","Nodes","-261182",21.000000,31.525151,"Default Known Flow Node","Known Flow",458917.796811,186583.812507,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000103","Nodes","103",21.000000,31.457676,"DDS demands","Known Flow",458830.682008,186604.292987,,0.000000,,,,-3.289999,,,,-2.941976,-3.289999,,"",,,,"D1 PROFILE",,,
"80014900008201","Nodes","-261191",21.000000,31.651583,"Default Known Flow Node","Known Flow",458955.320042,186575.372979,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000083","Nodes","83",21.000000,27.707594,"DDS demands","Known Flow",458951.319098,186807.133151,,0.000000,,,-4.300000,-16.540001,,,,-18.635502,-20.840001,,"",,,"C4 PROFILE","D1 PROFILE",,,
"80014900000101","Nodes","101",21.000000,31.783661,"DDS demands","Known Flow",459016.415059,186604.778987,,0.000000,,,,-1.919999,,,,-1.716898,-1.919999,,"",,,,"D1 PROFILE",,,
"80014900000084","Nodes","84",21.000000,26.671246,"DDS demands","Known Flow",459079.718076,186712.867016,,0.000000,,,,-16.290001,,,,-14.566810,-16.290001,,"",,,,"D1 PROFILE",,,
"80014900000099","Nodes","99",21.000000,32.832974,"DDS demands","Known Flow",459046.367067,186536.725968,,0.000000,,,,-8.859999,,,,-7.922770,-8.859999,,"",,,,"D1 PROFILE",,,
"80014900000144","Nodes","144",21.000000,33.301711,"Default Known Flow Node","Known Flow",459043.639066,186531.281967,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000097","Nodes","97",21.000000,32.436160,"DDS demands","Known Flow",459073.161074,186539.401969,,0.000000,,,,-1.240000,,,,-1.108830,-1.240000,,"",,,,"D1 PROFILE",,,
"80014900000098","Nodes","98",21.000000,32.401235,"DDS demands","Known Flow",459081.897076,186556.516974,,0.000000,,,,-5.349999,,,,-4.784065,-5.349999,,"",,,,"D1 PROFILE",,,
"80014900000093","Nodes","93",21.000000,32.386629,"DDS demands","Known Flow",459081.576076,186535.835968,,0.000000,,,,-1.549999,,,,-1.386037,-1.549999,,"",,,,"D1 PROFILE",,,
"80014900000092","Nodes","92",21.000000,31.905067,"DDS demands","Known Flow",459099.721081,186573.482978,,0.000000,,,,-12.930000,,,,-11.562238,-12.930000,,"",,,,"D1 PROFILE",,,
"80014900000094","Nodes","94",21.000000,32.521060,"DDS demands","Known Flow",459108.604882,186525.470061,,0.000000,,,,-12.839999,,,,-11.481757,-12.839999,,"",,,,"D1 PROFILE",,,
"80014900000146","Nodes","146",21.000000,32.854776,"Default Known Flow Node","Known Flow",459107.231235,186518.118163,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000100","Nodes","100",21.000000,31.803418,"DDS demands","Known Flow",459000.133633,186555.901514,,0.000000,,,,-12.430000,,,,-11.115128,-12.430000,,"",,,,"D1 PROFILE",,,
"80014900008188","Nodes","-198221",21.000000,32.469164,"Default Known Flow Node","Known Flow",459029.461062,186544.154970,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000085","Nodes","85",21.000000,25.507179,"DDS demands","Known Flow",459212.607112,186658.473001,,0.000000,,,,-12.850000,,,,-11.490700,-12.850000,,"",,,,"D1 PROFILE",,,
"80014900008187","Nodes","-198220",21.000000,31.889759,"Default Known Flow Node","Known Flow",459004.235708,186554.361678,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000095","Nodes","95",21.000000,32.689909,"DDS demands","Known Flow",459101.304082,186435.466941,,0.000000,,,,-5.379999,,,,-4.810892,-5.379999,,"",,,,"D1 PROFILE",,,
"80014900000121","Nodes","121",21.000000,33.490290,"Default Known Flow Node","Known Flow",458860.549016,186431.602940,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000082","Nodes","82",21.000000,30.559822,"Default Known Flow Node","Known Flow",458721.373978,186621.733991,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000090","Nodes","90",21.000000,30.559822,"Default Known Flow Node","Known Flow",458732.709981,186632.134994,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000123","Nodes","123",21.000000,31.890786,"Default Known Flow Node","Known Flow",459115.453085,186607.070987,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000125","Nodes","125",21.000000,31.802368,"Default Known Flow Node","Known Flow",459048.135257,186639.222255,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900008210","Nodes","-94",21.000000,30.516340,"Default Known Flow Node","Known Flow",458683.719968,186638.954996,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000148","Nodes","P00064299, Honey Lane, 16.61",41.000000,35.514611,"CSEP DDS Matched","Known Flow",458843.686012,186265.147894,,0.000000,,,,,-6.000000,,,-5.365307,-6.000000,,"",,,,,"DC PROFILE",,
"80014900000139","Nodes","139",21.000000,29.389557,"DDS demands","Known Flow",458865.036017,186738.010023,,0.000000,,,,-7.349999,,,,-6.572501,-7.349999,,"",,,,"D1 PROFILE",,,
"80014900008209","Nodes","-443008",21.000000,29.433131,"Default Known Flow Node","Known Flow",458919.271032,186710.680016,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900008198","Nodes","-261168",21.000000,29.389871,"DDS demands","Known Flow",458862.048017,186740.631024,,0.000000,,,,-2.119999,,,,-1.895741,-2.119999,,"",,,,"D1 PROFILE",,,
"80014900000020","Nodes","20",21.000000,33.813458,"DDS demands","Known Flow",459012.187299,186453.137020,,0.000000,,,,-2.450000,,,,-2.190834,-2.450000,,"",,,,"D1 PROFILE",,,
"80014900008185","Nodes","-1462522",21.000000,35.536400,"Default Known Flow Node","Known Flow",458842.766556,186263.577135,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900008186","Nodes","-198218",21.000000,26.166444,"Default Known Flow Node","Known Flow",459001.201873,186905.545263,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900000087","Nodes","87",21.000000,26.032288,"DDS demands","Known Flow",458983.931050,186926.124074,,0.000000,,,,-6.619999,,,,-5.919722,-6.619999,,"",,,,"D1 PROFILE",,,
"80014900008202","Nodes","-283310",21.000000,36.101358,"Default Known Flow Node","Known Flow",459001.488891,186196.298328,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014900008204","Nodes","-29",21.000000,29.930024,"Default Known Flow Node","Known Flow",458604.768032,186077.262342,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
