"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"80007300000265","Nodes","265,",21.000000,28.347312,"DDS demands","Known Flow",453926.862674,202587.615336,,0.000000,,,,,,-1.999999,,,,,,,,-1.788435,-1.999999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004055","Nodes","4055,",21.000000,27.196929,"DDS demands","Known Flow",453508.764560,202761.957383,,0.000000,,,,,,-6.630000,,,,,,,,-5.928664,-6.630000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000259","Nodes","259,",21.000000,25.056689,"DDS demands","Known Flow",453564.026575,202779.390388,,0.000000,,,,,,-6.589999,,,,,,,,-5.892895,-6.589999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000251","Nodes","251,",21.000000,28.246327,"DDS demands","Known Flow",453531.144419,202693.184816,,0.000000,,,,,,-3.579999,,,,,,,,-3.201299,-3.579999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000252","Nodes","P09120773, Land Adj. Railway Lane,24.74 SCMH",24.000000,27.906087,"CSEP DDS Matched","Known Flow",453504.005441,202677.201423,,0.000000,,,,,,,-24.739999,,,,,,,-22.122949,-24.739999,,,"",,,,,,,"DC PROFILE",,,,,,,
"80007300004693","Nodes","4693,",21.000000,28.246397,"DDS demands","Known Flow",453533.139566,202702.707367,,0.000000,,,,,,-8.120000,,,,,,,,-7.261049,-8.120000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300002439","Nodes","P00082741, Sanford Road, 65.44",25.000000,29.355207,"CSEP DDS Matched","Known Flow",453576.373157,202645.094747,,0.000000,,,,,,,-65.440001,,,,,,,-58.517622,-65.440001,,,"",,,,,,,"DC PROFILE",,,,,,,
"80007300002440","Nodes","2440,",21.000000,29.346837,"Default Known Flow Node","Known Flow",453584.139580,202639.957350,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300002329","Nodes","2329,",21.000000,29.285142,"Default Known Flow Node","Known Flow",453585.764581,202642.207351,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300002740","Nodes","2740,",21.000000,28.719633,"DDS demands","Known Flow",453602.139585,202663.832357,,0.000000,,,,,,-3.319999,,,,,,,,-2.968803,-3.319999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300002330","Nodes","2330,",21.000000,29.328120,"DDS demands","Known Flow",453649.889598,202598.832339,,0.000000,,,,,,-0.850000,,,,,,,,-0.760085,-0.850000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300002741","Nodes","2741,",21.000000,28.661036,"DDS demands","Known Flow",453651.264599,202633.332348,,0.000000,,,,,,-5.229999,,,,,,,,-4.676759,-5.229999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300002737","Nodes","2737,",21.000000,29.765712,"DDS demands","Known Flow",453620.514590,202810.457396,,0.000000,,,,,,-3.849999,,,,,,,,-3.442738,-3.849999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000250","Nodes","250,",21.000000,29.333911,"DDS demands","Known Flow",453606.752660,202702.873745,,0.000000,-3.599999,,-2.929999,,,-1.450000,,,,,,,,-7.135858,-7.979999,,,"","C1 PROFILE",,"C3  PROFILE",,,"D1 PROFILE",,,,,,,,
"80007300002738","Nodes","2738,",21.000000,29.498658,"DDS demands","Known Flow",453613.864343,202693.302070,,0.000000,,,,-15.760000,,-7.450000,,,,,,,,-20.754796,-23.209999,,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,,,
"80007300906875","Nodes","906875,",21.000000,29.506536,"Default Known Flow Node","Known Flow",453615.764589,202702.582367,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300004694","Nodes","4694,",21.000000,29.520231,"DDS demands","Known Flow",453617.864999,202698.102858,,0.000000,,,,,,-1.590000,,,,-1.679999,,,,-2.924092,-3.270000,,,"",,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,,
"80007300906877","Nodes","906877,",21.000000,29.524896,"Default Known Flow Node","Known Flow",453618.639590,202703.332367,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906876","Nodes","906876,",21.000000,29.512859,"Default Known Flow Node","Known Flow",453616.891288,202701.955848,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906878","Nodes","906878,",21.000000,29.528629,"Default Known Flow Node","Known Flow",453619.289180,202699.811875,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906879","Nodes","906879,",21.000000,29.538147,"Default Known Flow Node","Known Flow",453620.877295,202701.717613,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906884","Nodes","906884,",21.000000,29.742236,"Default Known Flow Node","Known Flow",453655.227713,202741.240056,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300908588","Nodes","908588,",21.000000,29.698002,"Default Known Flow Node","Known Flow",453640.255756,202724.340204,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300000100","Nodes","100,",21.000000,30.577049,"DDS demands","Known Flow",453703.737613,202962.301438,,0.000000,-3.700000,,,,,-10.810000,,,,,,,,-12.975103,-14.510001,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"80007300906921","Nodes","906921,",21.000000,30.602559,"DDS demands","Known Flow",453702.889480,202969.459671,,0.000000,,,,,,-11.510000,,,,,,,,-10.292448,-11.510000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000105","Nodes","105,",21.000000,30.398298,"Default Known Flow Node","Known Flow",453800.264639,202831.207402,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906889","Nodes","906889,",21.000000,29.678977,"Default Known Flow Node","Known Flow",453850.889653,202747.332379,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300002133","Nodes","2133,",21.000000,29.855026,"DDS demands","Known Flow",453903.764667,202732.332375,,0.000000,,,,,,-1.200000,,,,,,,,-1.073061,-1.200000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000112","Nodes","112,",21.000000,30.659605,"DDS demands","Known Flow",453815.889643,202854.957409,,0.000000,,,,,,-5.409999,,,,,,,,-4.837718,-5.409999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300906888","Nodes","906888,",21.000000,30.659605,"Default Known Flow Node","Known Flow",453798.639639,202863.582411,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300000106","Nodes","106,",21.000000,29.533292,"DDS demands","Known Flow",453826.514646,202725.207373,,0.000000,,,,,,-9.039999,,,,,,,,-8.083729,-9.039999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004056","Nodes","4056,",21.000000,28.677536,"DDS demands","Known Flow",453893.764665,202672.957359,,0.000000,,,,,,-5.760000,,,,,,,,-5.150695,-5.760000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004057","Nodes","4057,",21.000000,28.533627,"DDS demands","Known Flow",453851.139653,202694.707365,,0.000000,,,,,,-7.750000,,,,,,,,-6.930188,-7.750000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004058","Nodes","4058,",21.000000,28.635249,"DDS demands","Known Flow",453907.139668,202666.457357,,0.000000,,,,,,-1.330000,,,,,,,,-1.189309,-1.330000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300906890","Nodes","906890,",21.000000,29.849490,"Default Known Flow Node","Known Flow",453905.620874,202731.655814,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906893","Nodes","906893,",21.000000,29.553599,"Default Known Flow Node","Known Flow",453980.279428,202719.376968,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906922","Nodes","906922,",21.000000,29.654578,"Default Known Flow Node","Known Flow",453963.514684,202751.582380,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300004059","Nodes","4059,",21.000000,28.628047,"DDS demands","Known Flow",453916.889671,202670.582358,,0.000000,,,,,,-2.720000,,,,,,,,-2.432272,-2.720000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300004060","Nodes","4060,",21.000000,28.620733,"DDS demands","Known Flow",453888.014663,202650.332353,,0.000000,,,,,,-2.809999,,,,,,,,-2.512752,-2.809999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000262","Nodes","262,",21.000000,28.336502,"DDS demands","Known Flow",453920.028852,202591.670753,,0.000000,,,,,,-3.569999,,,,,,,,-3.192357,-3.569999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300002742","Nodes","2742,",21.000000,28.105520,"DDS demands","Known Flow",453903.889667,202553.707327,,0.000000,,,,-18.629998,,,,,,,,,,-16.659278,-18.629998,,,"",,,,"C4 PROFILE",,,,,,,,,,
"80007300906898","Nodes","906898,",21.000000,28.532264,"Default Known Flow Node","Known Flow",453997.020177,202878.582872,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300000264","Nodes","264,",21.000000,28.554840,"DDS demands","Known Flow",453947.460679,202604.544340,,0.000000,,,,,,-4.760000,,,,,,,,-4.256477,-4.760000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000263","Nodes","263,",21.000000,28.586768,"DDS demands","Known Flow",453953.919287,202610.154457,,0.000000,,,,,,-9.899999,,,,,,,,-8.852757,-9.899999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300906896","Nodes","906896,",21.000000,28.159865,"Default Known Flow Node","Known Flow",453993.014692,202535.457322,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906894","Nodes","906894,",21.000000,28.838735,"Default Known Flow Node","Known Flow",453984.737878,202636.695200,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300002176","Nodes","2176,",21.000000,28.032517,"DDS demands","Known Flow",453994.629265,202548.596452,,0.000000,,,,,,-13.000000,,,,,,,,-11.624833,-13.000000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000260","Nodes","260,",21.000000,28.729424,"DDS demands","Known Flow",453975.168008,202673.876805,,0.000000,,,,,,-9.300000,,,,,,,,-8.316226,-9.300000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300906897","Nodes","906897,",21.000000,29.119996,"Default Known Flow Node","Known Flow",453993.180254,202690.284054,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906895","Nodes","906895,",21.000000,28.650321,"Default Known Flow Node","Known Flow",453985.737725,202648.149541,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300004697","Nodes","4697,",21.000000,29.582952,"DDS demands","Known Flow",453959.764683,202774.082387,,0.000000,,,,-0.070000,,-6.199999,,,,,,,,-5.606746,-6.269999,,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,,,
"80007300906923","Nodes","906923,",21.000000,29.654578,"Default Known Flow Node","Known Flow",453966.139684,202748.582380,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300908587","Nodes","908587,",21.000000,29.654252,"Default Known Flow Node","Known Flow",453637.764595,202726.582374,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300000102","Nodes","102,",21.000000,29.854029,"DDS demands","Known Flow",453674.254236,202762.716570,,0.000000,,,,,,-6.780000,,,,-11.419999,,,,-16.274765,-18.199999,,,"",,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,,
"80007300000103","Nodes","103,",21.000000,29.909445,"DDS demands","Known Flow",453681.139607,202755.207381,,0.000000,,-1.679999,,,,,,,,,,,,-1.502286,-1.679999,,,"",,"C2 PROFILE",,,,,,,,,,,,
"80007300001296","Nodes","1296,",21.000000,27.809532,"DDS demands","Known Flow",454248.139761,202519.832317,,0.000000,,,,,,-8.020000,,,,,,,,-7.171628,-8.020000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300000109","Nodes","109,",21.000000,29.482637,"DDS demands","Known Flow",454005.528160,202713.702802,,0.000000,,,,,,-1.379999,,,,,,,,-1.234020,-1.379999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300001287","Nodes","1287,",21.000000,29.241019,"DDS demands","Known Flow",454038.769730,202684.885039,,0.000000,,,,,,-7.210000,,,,,,,,-6.447310,-7.210000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300002175","Nodes","2175,",21.000000,28.532264,"DDS demands","Known Flow",454022.139700,202882.457416,,0.000000,,,,,,-15.750000,,,,,,,,-14.083932,-15.750000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300906924","Nodes","906924,",21.000000,28.181062,"Default Known Flow Node","Known Flow",454001.264694,202992.582446,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300001277","Nodes","1277,",21.000000,28.008782,"DDS demands","Known Flow",454111.639724,202761.082383,,0.000000,,,,,,-8.229999,,,,,,,,-7.359412,-8.229999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300001283","Nodes","1283,",21.000000,27.915412,"DDS demands","Known Flow",454120.348853,202713.674225,,0.000000,,,,,,-10.620000,,,,,,,,-9.496594,-10.620000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300906932","Nodes","906932,",21.000000,35.701433,"Default Known Flow Node","Known Flow",454341.139786,202946.832434,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906934","Nodes","906934,",21.000000,35.701433,"Default Known Flow Node","Known Flow",454344.139787,202945.082433,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906937","Nodes","906937,",21.000000,35.528411,"Default Known Flow Node","Known Flow",454357.014791,202959.957437,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906939","Nodes","906939,",21.000000,35.528411,"Default Known Flow Node","Known Flow",454360.139792,202957.832437,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906955","Nodes","906955,",21.000000,35.730829,"Default Known Flow Node","Known Flow",454438.389813,202996.957447,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300004703","Nodes","4703,",21.000000,35.706513,"DDS demands","Known Flow",454409.014805,202978.332442,,0.000000,-3.299999,,,,,,,,,,,,,-2.950919,-3.299999,,,"","C1 PROFILE",,,,,,,,,,,,,
"80007300906989","Nodes","906989,",21.000000,27.854298,"Default Known Flow Node","Known Flow",454179.389742,202692.707364,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300001288","Nodes","1288,",21.000000,27.854298,"DDS demands","Known Flow",454188.898238,202681.322618,,0.000000,,,,,,-15.299999,,,,,,,,-13.681533,-15.299999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300002560","Nodes","2560,",21.000000,27.946877,"DDS demands","Known Flow",454362.389792,202553.957327,,0.000000,,,,,,-4.949999,,,,,,,,-4.426378,-4.949999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300907003","Nodes","907003,",21.000000,27.982612,"Default Known Flow Node","Known Flow",454350.908067,202569.096194,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300001284","Nodes","1284,",21.000000,29.131162,"DDS demands","Known Flow",454034.077936,202762.816332,,0.000000,-3.180000,,,,,-9.920000,,,,,,,,-11.714255,-13.100000,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"80007300001272","Nodes","1272,",21.000000,28.499903,"DDS demands","Known Flow",454038.688547,202818.975431,,0.000000,,,,,,-2.609999,,,,,,,,-2.333908,-2.609999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300906926","Nodes","906926,",21.000000,29.168602,"Default Known Flow Node","Known Flow",454033.764703,202761.582383,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300001285","Nodes","1285,",21.000000,29.459112,"DDS demands","Known Flow",454014.011981,202710.824363,,0.000000,,,,,,-3.319999,,,,,,,,-2.968803,-3.319999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300001286","Nodes","1286,",21.000000,29.382515,"DDS demands","Known Flow",454043.728112,202696.877932,,0.000000,,,,,,-2.440000,,,,,,,,-2.181891,-2.440000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300906927","Nodes","906927,",21.000000,29.380604,"Default Known Flow Node","Known Flow",454045.889706,202695.332365,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906980","Nodes","906980,",21.000000,27.998555,"Default Known Flow Node","Known Flow",454124.283178,202771.686182,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300001278","Nodes","1278,",21.000000,27.978235,"DDS demands","Known Flow",454149.014734,202793.207392,,0.000000,,,,,,-3.459999,,,,,,,,-3.093993,-3.459999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300906929","Nodes","906929,",21.000000,27.978235,"Default Known Flow Node","Known Flow",454168.264739,202810.207396,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906930","Nodes","906930,",21.000000,28.040966,"Default Known Flow Node","Known Flow",454309.389641,202562.584690,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300001292","Nodes","1292,",21.000000,28.053496,"DDS demands","Known Flow",454308.889778,202570.707331,,0.000000,,,,,,-8.879999,,,,,,,,-7.940654,-8.879999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300906931","Nodes","906931,",21.000000,28.027770,"Default Known Flow Node","Known Flow",454328.266219,202555.461350,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300001293","Nodes","1293,",21.000000,28.029250,"DDS demands","Known Flow",454328.889783,202557.207328,,0.000000,,,,,,-7.289999,,,,,,,,-6.518848,-7.289999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300906933","Nodes","906933,",21.000000,35.701433,"Default Known Flow Node","Known Flow",454343.389787,202948.457434,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906935","Nodes","906935,",21.000000,35.701433,"Default Known Flow Node","Known Flow",454351.654732,202935.938386,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300004152","Nodes","4152,",21.000000,35.838410,"DDS demands","Known Flow",454339.889786,202926.707428,,0.000000,,,,,,-1.519999,,,,,,,,-1.359211,-1.519999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300906938","Nodes","906938,",21.000000,35.528411,"Default Known Flow Node","Known Flow",454359.264791,202961.457438,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906940","Nodes","906940,",21.000000,35.528411,"Default Known Flow Node","Known Flow",454367.301629,202948.159360,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300004151","Nodes","4151,",21.000000,35.512108,"DDS demands","Known Flow",454364.264793,202945.832433,,0.000000,,,,,,-2.069999,,,,,,,,-1.851031,-2.069999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300906941","Nodes","906941,",21.000000,35.409779,"Default Known Flow Node","Known Flow",454370.878897,202936.075050,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300004153","Nodes","4153,",21.000000,35.394812,"DDS demands","Known Flow",454371.889795,202934.582430,,0.000000,-9.739999,,,,,-5.780000,,,,,,,,-13.878261,-15.519999,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"80007300906936","Nodes","906936,",21.000000,35.366489,"Default Known Flow Node","Known Flow",454356.139790,202923.207427,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906945","Nodes","906945,",21.000000,34.545256,"Default Known Flow Node","Known Flow",454388.266531,202915.083879,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906944","Nodes","906944,",21.000000,35.562286,"Default Known Flow Node","Known Flow",454381.674094,202959.172028,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906948","Nodes","906948,",21.000000,34.337393,"Default Known Flow Node","Known Flow",454392.514800,202910.082424,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906942","Nodes","906942,",21.000000,34.545256,"Default Known Flow Node","Known Flow",454372.889795,202902.582422,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906953","Nodes","906953,",21.000000,33.592304,"Default Known Flow Node","Known Flow",454407.607870,202892.055597,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906943","Nodes","906943,",21.000000,34.337393,"Default Known Flow Node","Known Flow",454377.264796,202897.707420,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300004150","Nodes","4150,",21.000000,35.652200,"Default Known Flow Node","Known Flow",454398.264802,202972.207441,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906950","Nodes","906950,",21.000000,35.656404,"Default Known Flow Node","Known Flow",454402.264803,202974.707441,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906946","Nodes","906946,",21.000000,35.699674,"Default Known Flow Node","Known Flow",454388.389799,202993.832446,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906952","Nodes","906952,",21.000000,35.703122,"Default Known Flow Node","Known Flow",454405.639804,202976.582442,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906951","Nodes","906951,",21.000000,35.703122,"Default Known Flow Node","Known Flow",454403.514803,202978.832442,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300004154","Nodes","4154,",21.000000,33.437541,"DDS demands","Known Flow",454410.747299,202888.317714,,0.000000,-28.459999,,,,,,,,,,,,,-25.449440,-28.459999,,,"","C1 PROFILE",,,,,,,,,,,,,
"80007300906947","Nodes","906947,",21.000000,33.592304,"Default Known Flow Node","Known Flow",454392.514800,202878.957415,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300004704","Nodes","4704,",21.000000,35.553973,"DDS demands","Known Flow",454415.014806,202909.082423,,0.000000,-11.740000,,,,,,,,,,,,,-10.498118,-11.740000,,,"","C1 PROFILE",,,,,,,,,,,,,
"80007300906954","Nodes","906954,",21.000000,33.437541,"Default Known Flow Node","Known Flow",454411.889806,202886.957417,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906949","Nodes","906949,",21.000000,33.394111,"Default Known Flow Node","Known Flow",454395.639801,202875.082414,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906978","Nodes","906978,",21.000000,27.957572,"Default Known Flow Node","Known Flow",454118.676602,202755.049465,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906979","Nodes","906979,",21.000000,27.957315,"Default Known Flow Node","Known Flow",454124.036636,202759.816293,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906981","Nodes","906981,",21.000000,27.871564,"Default Known Flow Node","Known Flow",454126.785296,202718.555249,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906983","Nodes","906983,",21.000000,27.913084,"Default Known Flow Node","Known Flow",454132.111585,202766.997572,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906977","Nodes","906977,",21.000000,28.042400,"Default Known Flow Node","Known Flow",454105.889722,202785.332390,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906982","Nodes","906982,",21.000000,27.871564,"Default Known Flow Node","Known Flow",454128.139728,202719.582372,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300906984","Nodes","906984,",21.000000,27.911921,"Default Known Flow Node","Known Flow",454154.015831,202760.581186,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
"80007300001301","Nodes","1301,",21.000000,27.841758,"DDS demands","Known Flow",454141.764732,202566.332330,,0.000000,,,,,,-7.639999,,,,,,,,-6.831824,-7.639999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300001300","Nodes","1300,",21.000000,27.933739,"DDS demands","Known Flow",454150.139734,202543.707324,,0.000000,,,,,,-7.970000,,,,,,,,-7.126916,-7.970000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300001298","Nodes","1298,",21.000000,28.046882,"DDS demands","Known Flow",454164.608337,202552.378167,,0.000000,,,,,,-4.320000,,,,,,,,-3.863021,-4.320000,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300001290","Nodes","1290,",21.000000,28.377337,"DDS demands","Known Flow",454150.383398,202573.203048,,0.000000,,,,,,-1.519999,,,,,,,,-1.359211,-1.519999,,,"",,,,,,"D1 PROFILE",,,,,,,,
"80007300001299","Nodes","1299,",21.000000,28.376669,"Default Known Flow Node","Known Flow",454154.014735,202567.832330,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,
