"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80520000000150","Nodes","150","21.000000","37.943719","DDS demands","Known Flow","474133.843172","208988.021077","","0.000000","","","","-4.579999","","","","","","-4.095518","-4.579999","","","","","","D1 PROFILE","","","","",""
"80520000000148","Nodes","148","21.000000","41.326311","DDS demands","Known Flow","474020.745141","208832.772035","","0.000000","","","-6.000000","-19.030000","","","","","","-22.382274","-25.030001","","","","","C4 PROFILE","D1 PROFILE","","","","",""
"80520000000250","Nodes","250","21.000000","31.353528","DDS demands","Known Flow","474216.808195","208622.503978","","0.000000","","","","-8.250000","","","","","","-7.377297","-8.250000","","","","","","D1 PROFILE","","","","",""
"80520000000184","Nodes","184","21.000000","33.499590","DDS demands","Known Flow","474242.676827","208749.103280","","0.000000","","","","-25.690000","","","","","","-22.972457","-25.690000","","","","","","D1 PROFILE","","","","",""
"80520000000178","Nodes","178","21.000000","41.256747","DDS demands","Known Flow","474060.741152","209135.917118","","0.000000","","","","-11.819999","","","","","","-10.569655","-11.819999","","","","","","D1 PROFILE","","","","",""
"80520000000179","Nodes","179","21.000000","41.034122","DDS demands","Known Flow","474090.055933","209105.131264","","0.000000","","","","-5.969999","","","","","","-5.338480","-5.969999","","","","","","D1 PROFILE","","","","",""
"80520000000241","Nodes","241","21.000000","41.034122","Default Known Flow Node","Known Flow","474127.649219","209087.259409","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000185","Nodes","185","21.000000","29.345835","DDS demands","Known Flow","474195.909189","208469.513936","","0.000000","","","","-16.070000","","","","","","-14.370081","-16.070000","","","","","","D1 PROFILE","","","","",""
"80520000000025","Nodes","25","21.000000","31.091266","DDS demands","Known Flow","474212.682572","208603.569509","","0.000000","","","","-17.459998","","","","","","-15.613043","-17.459998","","","","","","D1 PROFILE","","","","",""
"80520000000118","Nodes","118","21.000000","43.049279","DDS demands","Known Flow","473285.315008","208489.756047","","0.000000","","","","-1.209999","","","","","","-1.082003","-1.209999","","","","","","D1 PROFILE","","","","",""
"80520000000120","Nodes","120","21.000000","42.849906","DDS demands","Known Flow","473314.322949","208453.301932","","0.000000","","","","-6.510000","","","","","","-5.821358","-6.510000","","","","","","D1 PROFILE","","","","",""
"80520000000117","Nodes","117","21.000000","43.269278","DDS demands","Known Flow","473295.138944","208494.955943","","0.000000","","","","-3.690000","","","","","","-3.299664","-3.690000","","","","","","D1 PROFILE","","","","",""
"80520000000121","Nodes","121","21.000000","42.379801","DDS demands","Known Flow","473322.379951","208474.699938","","0.000000","","","","-7.780000","","","","","","-6.957015","-7.780000","","","","","","D1 PROFILE","","","","",""
"80520000000122","Nodes","122","21.000000","41.383812","DDS demands","Known Flow","473358.495430","208448.040273","","0.000000","","","","-5.760000","","","","","","-5.150695","-5.760000","","","","","","D1 PROFILE","","","","",""
"80520000002966","Nodes","2966","21.000000","42.379801","Default Known Flow Node","Known Flow","473335.224955","208485.301941","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000123","Nodes","123","21.000000","41.051017","DDS demands","Known Flow","473371.995372","208450.586526","","0.000000","","","","-8.079999","","","","","","-7.225280","-8.079999","","","","","","D1 PROFILE","","","","",""
"80520000000255","Nodes","255","21.000000","40.240621","Default Known Flow Node","Known Flow","473413.465510","208450.936411","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000124","Nodes","124","21.000000","40.469037","DDS demands","Known Flow","473361.384962","208374.013910","","0.000000","","","","-8.100000","","","","","","-7.243165","-8.100000","","","","","","D1 PROFILE","","","","",""
"80520000000125","Nodes","125","21.000000","39.784908","DDS demands","Known Flow","473431.989981","208439.267928","","0.000000","","","","-12.409999","","","","","","-11.097243","-12.409999","","","","","","D1 PROFILE","","","","",""
"80520000000256","Nodes","256","21.000000","40.197540","Default Known Flow Node","Known Flow","473458.354988","208494.412943","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000126","Nodes","126","21.000000","39.040151","DDS demands","Known Flow","473453.022987","208403.276918","","0.000000","","","","-1.869999","","","","","","-1.672187","-1.869999","","","","","","D1 PROFILE","","","","",""
"80520000002967","Nodes","2967","21.000000","39.828018","Default Known Flow Node","Known Flow","473420.020116","208435.127800","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000130","Nodes","130","21.000000","38.485577","DDS demands","Known Flow","473446.579010","208371.305415","","0.000000","","","","-1.970000","","","","","","-1.761609","-1.970000","","","","","","D1 PROFILE","","","","",""
"80520000000260","Nodes","260","21.000000","38.528781","Default Known Flow Node","Known Flow","473415.009977","208382.026913","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000128","Nodes","128","21.000000","38.837515","DDS demands","Known Flow","473449.771986","208391.889915","","0.000000","","","","-2.079999","","","","","","-1.859973","-2.079999","","","","","","D1 PROFILE","","","","",""
"80520000000129","Nodes","129","21.000000","38.688365","DDS demands","Known Flow","473476.009993","208409.537920","","0.000000","","","","-5.619999","","","","","","-5.025504","-5.619999","","","","","","D1 PROFILE","","","","",""
"80520000000127","Nodes","127","21.000000","39.002593","DDS demands","Known Flow","473466.669991","208412.072921","","0.000000","","","","-4.289999","","","","","","-3.836194","-4.289999","","","","","","D1 PROFILE","","","","",""
"80520000000133","Nodes","133","21.000000","37.652118","DDS demands","Known Flow","473465.400990","208325.490897","","0.000000","","","","-5.870000","","","","","","-5.249059","-5.870000","","","","","","D1 PROFILE","","","","",""
"80520000000136","Nodes","136","21.000000","36.777769","DDS demands","Known Flow","473501.966000","208284.857886","","0.000000","","","","-3.059999","","","","","","-2.736306","-3.059999","","","","","","D1 PROFILE","","","","",""
"80520000000142","Nodes","142","21.000000","35.816658","DDS demands","Known Flow","473517.727005","208263.205880","","0.000000","","","","-2.869999","","","","","","-2.566405","-2.869999","","","","","","D1 PROFILE","","","","",""
"80520000000141","Nodes","141","21.000000","35.846781","DDS demands","Known Flow","473543.819578","208245.716795","","0.000000","","","","-3.010000","","","","","","-2.691595","-3.010000","","","","","","D1 PROFILE","","","","",""
"80520000000135","Nodes","135","21.000000","37.116753","DDS demands","Known Flow","473526.763007","208369.524909","","0.000000","","","","-5.369999","","","","","","-4.801949","-5.369999","","","","","","D1 PROFILE","","","","",""
"80520000000134","Nodes","134","21.000000","37.260153","DDS demands","Known Flow","473502.111000","208348.797904","","0.000000","","","","-3.829999","","","","","","-3.424854","-3.829999","","","","","","D1 PROFILE","","","","",""
"80520000000104","Nodes","104","21.000000","33.648885","DDS demands","Known Flow","473669.309046","208169.136855","","0.000000","","","","-5.440000","","","","","","-4.864545","-5.440000","","","","","","D1 PROFILE","","","","",""
"80520000000103","Nodes","103","21.000000","33.842601","DDS demands","Known Flow","473691.425052","208196.034862","","0.000000","","","","-5.919999","","","","","","-5.293770","-5.919999","","","","","","D1 PROFILE","","","","",""
"80520000000164","Nodes","164","21.000000","34.536930","DDS demands","Known Flow","473688.486051","208465.185935","","0.000000","","","","-8.239999","","","","","","-7.368355","-8.239999","","","","","","D1 PROFILE","","","","",""
"80520000000163","Nodes","163","21.000000","34.819280","DDS demands","Known Flow","473719.154059","208471.250937","","0.000000","","","","-2.130000","","","","","","-1.904684","-2.130000","","","","","","D1 PROFILE","","","","",""
"80520000000106","Nodes","106","21.000000","33.591394","DDS demands","Known Flow","473723.417060","208156.528851","","0.000000","","","","-6.289999","","","","","","-5.624630","-6.289999","","","","","","D1 PROFILE","","","","",""
"80520000000105","Nodes","105","21.000000","33.668920","DDS demands","Known Flow","473705.008055","208152.337850","","0.000000","","","","-1.049999","","","","","","-0.938928","-1.049999","","","","","","D1 PROFILE","","","","",""
"80520000000160","Nodes","160","21.000000","33.764764","DDS demands","Known Flow","473747.531918","208261.046613","","0.000000","","","","-1.779999","","","","","","-1.591707","-1.779999","","","","","","D1 PROFILE","","","","",""
"80520000000098","Nodes","98","21.000000","33.814644","DDS demands","Known Flow","473746.689067","208277.526884","","0.000000","","","","-13.130000","","","","","","-11.741081","-13.130000","","","","","","D1 PROFILE","","","","",""
"80520000002979","Nodes","2979","21.000000","33.721212","Default Known Flow Node","Known Flow","473749.993068","208237.317873","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000099","Nodes","99","21.000000","33.721212","DDS demands","Known Flow","473757.057070","208240.429874","","0.000000","","","","-8.470000","","","","","","-7.574026","-8.470000","","","","","","D1 PROFILE","","","","",""
"80520000000196","Nodes","196","21.000000","31.558687","DDS demands","Known Flow","473872.842101","208166.766854","","0.000000","","","","-7.860000","","","","","","-7.028552","-7.860000","","","","","","D1 PROFILE","","","","",""
"80520000000197","Nodes","197","21.000000","30.651258","DDS demands","Known Flow","473907.595678","208171.138838","","0.000000","","","","-11.310000","","","","","","-10.113604","-11.310000","","","","","","D1 PROFILE","","","","",""
"80520000002984","Nodes","2984","21.000000","33.079156","Default Known Flow Node","Known Flow","473878.765103","208254.724878","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000002982","Nodes","2982","21.000000","33.079156","DDS demands","Known Flow","473846.504094","208260.713880","","0.000000","","","","-9.980000","","","","","","-8.924294","-9.980000","","","","","","D1 PROFILE","","","","",""
"80520000002971","Nodes","2971","21.000000","37.260153","Default Known Flow Node","Known Flow","473512.444003","208335.796900","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000138","Nodes","138","21.000000","36.571636","Default Known Flow Node","Known Flow","473515.460004","208286.228886","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000140","Nodes","140","21.000000","35.876757","DDS demands","Known Flow","473548.481013","208253.063877","","0.000000","","","","-3.950000","","","","","","-3.532160","-3.950000","","","","","","D1 PROFILE","","","","",""
"80520000000139","Nodes","139","21.000000","36.364619","DDS demands","Known Flow","473548.469013","208289.613887","","0.000000","","","","-6.869999","","","","","","-6.143277","-6.869999","","","","","","D1 PROFILE","","","","",""
"80520000002972","Nodes","2972","21.000000","35.846781","Default Known Flow Node","Known Flow","473555.277015","208235.696873","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000143","Nodes","143","21.000000","35.157545","DDS demands","Known Flow","473587.725024","208223.309869","","0.000000","","","","-2.609999","","","","","","-2.333908","-2.609999","","","","","","D1 PROFILE","","","","",""
"80520000000110","Nodes","110","21.000000","34.751714","DDS demands","Known Flow","473618.099032","208237.386873","","0.000000","","","","-9.419999","","","","","","-8.423532","-9.419999","","","","","","D1 PROFILE","","","","",""
"80520000000144","Nodes","144","21.000000","34.564801","DDS demands","Known Flow","473586.814023","208188.517860","","0.000000","","","","-8.609999","","","","","","-7.699215","-8.609999","","","","","","D1 PROFILE","","","","",""
"80520000000102","Nodes","102","21.000000","34.204065","DDS demands","Known Flow","473679.963853","208250.293543","","0.000000","","","","-8.649999","","","","","","-7.734984","-8.649999","","","","","","D1 PROFILE","","","","",""
"80520000000109","Nodes","109","21.000000","33.539426","DDS demands","Known Flow","473698.457054","208114.857840","","0.000000","","","","-2.230000","","","","","","-1.994105","-2.230000","","","","","","D1 PROFILE","","","","",""
"80520000000225","Nodes","225","21.000000","33.526664","DDS demands","Known Flow","473622.967033","208120.744841","","0.000000","","","","-1.479999","","","","","","-1.323442","-1.479999","","","","","","D1 PROFILE","","","","",""
"80520000000168","Nodes","168","21.000000","33.087940","DDS demands","Known Flow","473705.447056","208108.147838","","0.000000","","","","-2.329999","","","","","","-2.083527","-2.329999","","","","","","D1 PROFILE","","","","",""
"80520000000107","Nodes","107","21.000000","33.648906","DDS demands","Known Flow","473704.982055","208144.637848","","0.000000","","","-3.559999","-3.029999","","","","","","-5.892895","-6.589999","","","","","C4 PROFILE","D1 PROFILE","","","","",""
"80520000000108","Nodes","108","21.000000","33.605393","Default Known Flow Node","Known Flow","473728.751062","208148.405849","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000145","Nodes","145","21.000000","32.969822","DDS demands","Known Flow","473685.060050","208092.127834","","0.000000","","","","-4.630000","","","","","","-4.140228","-4.630000","","","","","","D1 PROFILE","","","","",""
"80520000000169","Nodes","169","21.000000","31.778452","DDS demands","Known Flow","473795.692553","208102.762639","","0.000000","","","","-3.099999","","","","","","-2.772075","-3.099999","","","","","","D1 PROFILE","","","","",""
"80520000000162","Nodes","162","21.000000","35.097709","DDS demands","Known Flow","473715.874387","208478.075578","","0.000000","","","","-2.700000","","","","","","-2.414388","-2.700000","","","","","","D1 PROFILE","","","","",""
"80520000002976","Nodes","2976","21.000000","35.054270","Default Known Flow Node","Known Flow","473706.781056","208474.047938","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000165","Nodes","165","21.000000","34.413632","DDS demands","Known Flow","473756.658070","208471.913937","","0.000000","","","","-5.559999","","","","","","-4.971851","-5.559999","","","","","","D1 PROFILE","","","","",""
"80520000000101","Nodes","101","21.000000","33.704431","DDS demands","Known Flow","473771.466074","208204.554864","","0.000000","","","","-6.010000","","","","","","-5.374249","-6.010000","","","","","","D1 PROFILE","","","","",""
"80520000002980","Nodes","2980","21.000000","34.413632","Default Known Flow Node","Known Flow","473756.922070","208459.458934","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000166","Nodes","166","21.000000","34.325216","DDS demands","Known Flow","473764.912072","208488.763942","","0.000000","","","","-5.310000","","","","","","-4.748297","-5.310000","","","","","","D1 PROFILE","","","","",""
"80520000000200","Nodes","200","21.000000","30.900663","DDS demands","Known Flow","473875.814102","208093.884834","","0.000000","","","","-23.979998","","","","","","-21.443343","-23.979998","","","","","","D1 PROFILE","","","","",""
"80520000002983","Nodes","2983","21.000000","32.625054","Default Known Flow Node","Known Flow","473854.316096","208230.890871","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000003023","Nodes","3023","21.000000","29.785798","Default Known Flow Node","Known Flow","473904.979110","208083.759831","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000218","Nodes","218","21.000000","21.453241","DDS demands","Known Flow","473943.632095","208334.866385","","0.000000","","","","-16.899999","","","","","","-15.112282","-16.899999","","","","","","D1 PROFILE","","","","",""
"80520000000198","Nodes","198","21.000000","30.690918","DDS demands","Known Flow","473915.148113","208184.510859","","0.000000","","","","-1.820000","","","","","","-1.627476","-1.820000","","","","","","D1 PROFILE","","","","",""
"80520000000199","Nodes","199","21.000000","29.376648","DDS demands","Known Flow","473985.393132","208120.330841","","0.000000","","","","-11.430000","","","","","","-10.220911","-11.430000","","","","","","D1 PROFILE","","","","",""
"80520000002987","Nodes","2987","21.000000","30.690918","Default Known Flow Node","Known Flow","473913.760112","208189.534860","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000002989","Nodes","2989","21.000000","30.690918","Default Known Flow Node","Known Flow","473919.653114","208184.032859","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000097","Nodes","97","21.000000","21.040669","DDS demands","Known Flow","473938.109119","208301.302891","","0.000000","","","","-15.670000","","","","","","-14.012395","-15.670000","","","","","","D1 PROFILE","","","","",""
"80520000002990","Nodes","2990,P13131419, WHITE HART LANE (ISEP2), SCH 4.43","22.999998","21.048841","CSEP Unmatched","Known Flow","474020.694195","208254.779511","","0.000000","","","","","","","","-2.949999","","-2.637942","-2.949999","","","","","","","","","","PL-DC PROFILE",""
"80520000003022","Nodes","3022","21.000000","29.785798","Default Known Flow Node","Known Flow","473898.707108","208085.954832","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000226","Nodes","226","21.000000","23.375375","DDS demands","Known Flow","473994.653134","208017.690813","","0.000000","","","","-7.269999","","","","","","-6.500963","-7.269999","","","","","","D1 PROFILE","","","","",""
"80520000000202","Nodes","Logger 0152, Station Road","21.000000","24.908256","Val Log Post","Known Flow","474047.291149","208089.275833","","0.000000","","","","-11.109999","","","","","","-9.934760","-11.109999","","","","","","D1 PROFILE","","","","",""
"80520000000221","Nodes","Logger 0613, Wyre Close,","21.000000","20.576178","DDS demands","Known Flow","474041.696147","208337.880901","","0.000000","","","","-8.029999","","","","","","-7.180569","-8.029999","","","","","","D1 PROFILE","","","","",""
"80520000002992","Nodes","2992","21.000000","22.846659","DDS demands","Known Flow","474090.380669","208434.526206","","0.000000","","","","-13.250000","","","","","","-11.848387","-13.250000","","","","","","D1 PROFILE","","","","",""
"80520000000222","Nodes","222","21.000000","29.060674","DDS demands","Known Flow","474180.022185","208438.675928","","0.000000","","","","-1.059999","","","","","","-0.947870","-1.059999","","","","","","D1 PROFILE","","","","",""
"80520000000282","Nodes","282","21.000000","28.530265","DDS demands","Known Flow","474157.230179","208317.626895","","0.000000","","","","-2.970000","","","","","","-2.655827","-2.970000","","","","","","D1 PROFILE","","","","",""
"80520000000033","Nodes","33","21.000000","28.547537","DDS demands","Known Flow","474163.586180","208342.183902","","0.000000","","","","-13.380000","","","","","","-11.964636","-13.380000","","","","","","D1 PROFILE","","","","",""
"80520000000029","Nodes","29","21.000000","28.644588","DDS demands","Known Flow","474169.085182","208372.176910","","0.000000","","","","-12.319999","","","","","","-11.016764","-12.319999","","","","","","D1 PROFILE","","","","",""
"80520000042042","Nodes","42042","21.000000","28.257205","DDS demands","Known Flow","474279.740777","208456.564150","","0.000000","","","","-3.289999","","","","","","-2.941976","-3.289999","","","","","","D1 PROFILE","","","","",""
"80520000003002","Nodes","3002","21.000000","27.125582","Default Known Flow Node","Known Flow","474326.780225","208495.431943","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000242","Nodes","242","21.000000","27.306618","DDS demands","Known Flow","474349.121231","208488.443942","","0.000000","","","","-8.810000","","","","","","-7.878060","-8.810000","","","","","","D1 PROFILE","","","","",""
"80520000000203","Nodes","203","21.000000","24.867345","DDS demands","Known Flow","474049.130149","208107.120838","","0.000000","","","-11.779999","-1.309999","","","","","","-11.705311","-13.089998","","","","","C4 PROFILE","D1 PROFILE","","","","",""
"80520000000219","Nodes","219","21.000000","21.002601","DDS demands","Known Flow","474054.898151","208252.907877","","0.000000","","","","-4.439999","","","","","","-3.970327","-4.439999","","","","","","D1 PROFILE","","","","",""
"80520000000233","Nodes","233","21.000000","21.111056","DDS demands","Known Flow","474001.128136","208256.044878","","0.000000","","","","-6.919999","","","","","","-6.187987","-6.919999","","","","","","D1 PROFILE","","","","",""
"80520000000234","Nodes","234","21.000000","22.889740","DDS demands","Known Flow","474060.715472","208160.032829","","0.000000","","","","-13.529999","","","","","","-12.098767","-13.529999","","","","","","D1 PROFILE","","","","",""
"80520000000232","Nodes","232","21.000000","14.806846","Default Known Flow Node","Known Flow","474228.328198","208001.898809","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000002995","Nodes","2995","21.000000","14.806846","Default Known Flow Node","Known Flow","474227.760733","208027.978938","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000231","Nodes","231","21.000000","14.494901","DDS demands","Known Flow","474227.621198","208034.391818","","0.000000","","","","-8.739999","","-4.489999","","","","-11.830502","-13.229999","","","","","","D1 PROFILE","","I2 PROFILE","","",""
"80520000000207","Nodes","207","21.000000","13.359598","DDS demands","Known Flow","474395.775481","208028.564213","","0.000000","","","","-7.719999","","","","","","-6.903361","-7.719999","","","","","","D1 PROFILE","","","","",""
"80520000003025","Nodes","3025","21.000000","23.690185","Default Known Flow Node","Known Flow","474096.153162","208013.660812","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000223","Nodes","P10124174, Stanbridge Road, 8.95","22.999998","36.727994","CSEP DDS Matched","Known Flow","474418.014210","209361.590878","","0.000000","","","","","-8.949999","","","","","-8.003250","-8.949999","","","","","","","DC PROFILE","","","",""
"80520000000204","Nodes","204","21.000000","23.887186","DDS demands","Known Flow","474103.777164","208095.934835","","0.000000","","","","-11.060000","","","","","","-9.890050","-11.060000","","","","","","D1 PROFILE","","","","",""
"80520000000224","Nodes","224","21.000000","20.416433","DDS demands","Known Flow","474151.255177","208091.277833","","0.000000","","","-2.400000","-19.190000","","","","","","-19.306165","-21.590001","","","","","C4 PROFILE","D1 PROFILE","","","","",""
"80520000002993","Nodes","2993","21.000000","24.560085","Default Known Flow Node","Known Flow","474119.844168","208131.479844","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520000000285","Nodes","285","21.000000","25.254942","DDS demands","Known Flow","474128.719171","208177.664857","","0.000000","","","","-11.819999","","","","","","-10.569655","-11.819999","","","","","","D1 PROFILE","","","","",""
"80520000000286","Nodes","286","21.000000","25.219595","DDS demands","Known Flow","474104.954164","208199.510863","","0.000000","","","","-3.940000","","","","","","-3.523218","-3.940000","","","","","","D1 PROFILE","","","","",""
"80520000000205","Nodes","205","21.000000","19.236190","DDS demands","Known Flow","474180.665185","208091.675834","","0.000000","","","","-3.170000","","","","","","-2.834670","-3.170000","","","","","","D1 PROFILE","","","","",""
