"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"80017000000078","Nodes","78",21.000000,39.704734,"DDS demands","Known Flow",486933.812500,241179.000000,,0.000000,,,,,-0.739999,,,,-0.661721,-0.739999,,"",,,,,"D1 PROFILE",,,
"80017000000080","Nodes","80",21.000000,38.334287,"DDS demands","Known Flow",486892.812500,241181.796875,,0.000000,,,,,-1.529999,,,,-1.368153,-1.529999,,"",,,,,"D1 PROFILE",,,
"80017000000091","Nodes","91",21.000000,27.496116,"DDS demands","Known Flow",486981.093750,241048.000000,,0.000000,,,,,-1.220000,,,,-1.090945,-1.220000,,"",,,,,"D1 PROFILE",,,
"80017000000093","Nodes","93",21.000000,27.420956,"DDS demands","Known Flow",486997.500000,241062.406250,,0.000000,,,,,-0.639999,,,,-0.572299,-0.639999,,"",,,,,"D1 PROFILE",,,
"80017000000092","Nodes","92",21.000000,27.478636,"DDS demands","Known Flow",486961.093750,241068.000000,,0.000000,,,,,-2.570000,,,,-2.298140,-2.570000,,"",,,,,"D1 PROFILE",,,
"80017000001854","Nodes","-284991",21.000000,27.419766,"Default Known Flow Node","Known Flow",486998.875000,241062.375000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000001853","Nodes","-284990",21.000000,27.409465,"Default Known Flow Node","Known Flow",486998.375000,241071.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000082","Nodes","82",21.000000,35.852017,"DDS demands","Known Flow",486851.593750,241152.593750,,0.000000,,,,,-4.010000,,,,-3.585814,-4.010000,,"",,,,,"D1 PROFILE",,,
"80017000001856","Nodes","-308604",21.000000,27.584797,"Default Known Flow Node","Known Flow",486970.250000,241036.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000001","Nodes","REDVERS GATE DG, Site ID 5396",21.000000,45.000001,"Default Known Pressure Node","Known Pressure",486660.500000,241497.296875,,1679.999959,,,,,,,,,275.767870,308.390014,,"",,,,,,,,
"80017000000002","Nodes","VERNON DRIVE DG, Site ID 5397",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",486939.000000,241180.593750,,1870.000043,,,,,,,,,198.954541,222.490003,,"",,,,,,,,
"80017000000095","Nodes","95",21.000000,27.405319,"DDS demands","Known Flow",487001.406250,241074.906250,,0.000000,,,,,-3.589999,,,,-3.210242,-3.589999,,"",,,,,"D1 PROFILE",,,
"80017000000094","Nodes","94",21.000000,27.343155,"DDS demands","Known Flow",487026.000000,241042.000000,,0.000000,,,,,-3.540000,,,,-3.165531,-3.540000,,"",,,,,"D1 PROFILE",,,
"80017000000129","Nodes","129",21.000000,49.244186,"DDS demands","Known Flow",487020.000000,241237.406250,,0.000000,,,,-8.879999,,,,,-7.940654,-8.879999,,"",,,,"C4 PROFILE",,,,
"80017000000128","Nodes","128",21.000000,49.320021,"DDS demands","Known Flow",487039.500000,241228.093750,,0.000000,,,,-3.999999,,,,,-3.576871,-3.999999,,"",,,,"C4 PROFILE",,,,
"80017000000124","Nodes","124",21.000000,49.705768,"DDS demands","Known Flow",487109.500000,241284.500000,,0.000000,,,,,-2.829999,,,,-2.530636,-2.829999,,"",,,,,"D1 PROFILE",,,
"80017000000138","Nodes","138",21.000000,49.252155,"DDS demands","Known Flow",487170.312500,241329.906250,,0.000000,,,,,-6.399999,,,,-5.722994,-6.399999,,"",,,,,"D1 PROFILE",,,
"80017000000145","Nodes","145",21.000000,48.286872,"DDS demands","Known Flow",487219.812500,241361.000000,,0.000000,,,,,-1.559999,,,,-1.394979,-1.559999,,"",,,,,"D1 PROFILE",,,
"80017000000143","Nodes",,0.000000,48.249681,"DDS demands","Known Flow",487239.901498,241372.410203,,0.000000,,,,,-1.529999,,,,-1.368153,-1.529999,,"",,,,,"D1 PROFILE",,,
"80017000000252","Nodes","252",21.000000,48.455925,"DDS demands","Known Flow",487240.406250,241307.000000,,0.000000,,,,,-11.170000,,,,-9.988414,-11.170000,,"",,,,,"D1 PROFILE",,,
"80017000000251","Nodes","251",21.000000,49.072060,"DDS demands","Known Flow",487201.000000,241333.500000,,0.000000,,,-1.850000,,-1.279999,,,,-2.798902,-3.130000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,
"80017000000147","Nodes","147",21.000000,47.826544,"DDS demands","Known Flow",487319.906250,241435.906250,,0.000000,,,,,-10.100000,,,,-9.031600,-10.100000,,"",,,,,"D1 PROFILE",,,
"80017000000130","Nodes","130",21.000000,49.320021,"Default Known Flow Node","Known Flow",487029.812500,241193.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000126","Nodes","126",21.000000,49.394470,"Default Known Flow Node","Known Flow",487045.406250,241234.296875,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000127","Nodes","127",21.000000,49.354451,"DDS demands","Known Flow",487048.093750,241259.796875,,0.000000,,,,-13.359999,,,,,-11.946751,-13.359999,,"",,,,"C4 PROFILE",,,,
"80017000001857","Nodes","-72944",21.000000,49.354451,"Default Known Flow Node","Known Flow",487036.250000,241271.625000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000125","Nodes","125",21.000000,49.613705,"Default Known Flow Node","Known Flow",487078.593750,241225.796875,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000131","Nodes","131",21.000000,49.590120,"DDS demands","Known Flow",487095.406250,241198.703125,,0.000000,,-11.360000,,,,,,,-10.158315,-11.360000,,"",,"C2 PROFILE",,,,,,
"80017000000123","Nodes","123",21.000000,49.974281,"Default Known Flow Node","Known Flow",487085.312500,241315.796875,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000003","Nodes","GRANVILLE SQ DG, Site ID 5398",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",487088.093750,241318.406250,,1870.000043,,,,,,,,,555.210984,620.889980,,"",,,,,,,,
"80017000000132","Nodes","132",21.000000,49.429118,"DDS demands","Known Flow",487128.000000,241157.500000,,0.000000,,-30.029999,,,-0.629999,,,,-27.416721,-30.660000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,
"80017000001859","Nodes","P14133872, BEAUFORT DRIVE CSEP, 6.18 SCMH",22.999998,49.687242,"CSEP Unmatched","Known Flow",487099.000000,241276.250000,,0.000000,,,,,,,,-6.179999,-5.526266,-6.179999,,"",,,,,,,,"DC PROFILE"
"80017000001860","Nodes","-72963",21.000000,49.687242,"Default Known Flow Node","Known Flow",487101.500000,241273.125000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000001861","Nodes","-72968",21.000000,49.424232,"Default Known Flow Node","Known Flow",487131.250000,241153.375000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000001862","Nodes","-72969",21.000000,49.429118,"Default Known Flow Node","Known Flow",487134.875000,241162.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000001863","Nodes","-72971",21.000000,49.018232,"Default Known Flow Node","Known Flow",487162.500000,241101.125000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000133","Nodes","133",21.000000,48.725132,"DDS demands","Known Flow",487195.093750,241072.296875,,0.000000,-2.490000,,,,-5.570000,,,,-7.207396,-8.059999,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"80017000000139","Nodes","139",21.000000,49.110620,"DDS demands","Known Flow",487188.906250,241382.093750,,0.000000,,,,,-4.619999,,,,-4.131286,-4.619999,,"",,,,,"D1 PROFILE",,,
"80017000000134","Nodes","134",21.000000,48.088999,"DDS demands","Known Flow",487269.812500,241096.906250,,0.000000,,,,,-12.130000,,,,-10.846863,-12.130000,,"",,,,,"D1 PROFILE",,,
"80017000000140","Nodes","140",21.000000,48.753098,"DDS demands","Known Flow",487254.906250,241329.296875,,0.000000,,,,,-3.489999,,,,-3.120820,-3.489999,,"",,,,,"D1 PROFILE",,,
"80017000000141","Nodes","141",21.000000,48.314530,"DDS demands","Known Flow",487254.812500,241372.093750,,0.000000,,,,,-2.559999,,,,-2.289197,-2.559999,,"",,,,,"D1 PROFILE",,,
"80017000000144","Nodes","144",21.000000,48.108750,"DDS demands","Known Flow",487257.093750,241422.406250,,0.000000,,,,,-5.969999,,,,-5.338480,-5.969999,,"",,,,,"D1 PROFILE",,,
"80017000000142","Nodes","142",21.000000,48.294911,"DDS demands","Known Flow",487281.000000,241372.593750,,0.000000,,,,,-3.299999,,,,-2.950918,-3.299999,,"",,,,,"D1 PROFILE",,,
"80017000000254","Nodes","254",21.000000,47.748129,"DDS demands","Known Flow",487286.093750,241309.796875,,0.000000,,,,,-12.760000,,,,-11.410220,-12.760000,,"",,,,,"D1 PROFILE",,,
"80017000000148","Nodes","148",21.000000,47.699262,"DDS demands","Known Flow",487438.593750,241349.406250,,0.000000,,,,,-4.990000,,,,-4.462147,-4.990000,,"",,,,,"D1 PROFILE",,,
"80017000000150","Nodes","150",21.000000,47.400404,"Default Known Flow Node","Known Flow",487444.520696,241298.147238,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000001868","Nodes","-89221",21.000000,40.432967,"Default Known Flow Node","Known Flow",487793.375000,241449.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000187","Nodes","187",21.000000,37.984186,"DDS demands","Known Flow",487790.500000,241400.093750,,0.000000,,,,0.000000,-6.840000,,,,-6.116450,-6.840000,,"",,,,"C4 PROFILE","D1 PROFILE",,,
"80017000000230","Nodes","230",21.000000,36.610583,"Default Known Flow Node","Known Flow",487798.093750,241351.093750,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000193","Nodes","193",21.000000,35.091072,"DDS demands","Known Flow",487853.093750,241340.593750,,0.000000,,,,,-8.859999,,,,-7.922770,-8.859999,,"",,,,,"D1 PROFILE",,,
"80017000000188","Nodes","188",21.000000,37.955020,"DDS demands","Known Flow",487815.500000,241405.000000,,0.000000,,,,,-3.800000,,,,-3.398028,-3.800000,,"",,,,,"D1 PROFILE",,,
"80017000000206","Nodes","206",21.000000,36.692676,"DDS demands","Known Flow",487942.406250,241398.093750,,0.000000,,,,,-3.660000,,,,-3.272837,-3.660000,,"",,,,,"D1 PROFILE",,,
"80017000000205","Nodes","205",21.000000,36.729979,"DDS demands","Known Flow",487963.000000,241431.093750,,0.000000,,,,,-10.410000,,,,-9.308808,-10.410000,,"",,,,,"D1 PROFILE",,,
"80017000000212","Nodes","212",21.000000,30.640659,"DDS demands","Known Flow",487945.812500,241307.500000,,0.000000,,,,,-6.340000,,,,-5.669341,-6.340000,,"",,,,,"D1 PROFILE",,,
"80017000001875","Nodes","-89254",21.000000,30.785500,"Default Known Flow Node","Known Flow",487986.125000,241345.875000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000001874","Nodes","-89253",21.000000,30.785500,"Default Known Flow Node","Known Flow",487983.750000,241350.250000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000152","Nodes","152",21.000000,46.306442,"DDS demands","Known Flow",487508.906250,241350.796875,,0.000000,,,,,-3.650000,,,,-3.263895,-3.650000,,"",,,,,"D1 PROFILE",,,
"80017000000153","Nodes","153",21.000000,45.887415,"DDS demands","Known Flow",487502.593750,241400.296875,,0.000000,,,,,-9.509999,,,,-8.504012,-9.509999,,"",,,,,"D1 PROFILE",,,
"80017000000154","Nodes","154",21.000000,45.885623,"DDS demands","Known Flow",487560.812500,241445.593750,,0.000000,,,,,-0.509999,,,,-0.456051,-0.509999,,"",,,,,"D1 PROFILE",,,
"80017000000166","Nodes","166",21.000000,41.383027,"DDS demands","Known Flow",487602.312500,241279.593750,,0.000000,,,,,-9.899999,,,,-8.852757,-9.899999,,"",,,,,"D1 PROFILE",,,
"80017000001864","Nodes","-89198",21.000000,41.383027,"Default Known Flow Node","Known Flow",487598.625000,241278.875000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000001865","Nodes","-89201",21.000000,41.383027,"Default Known Flow Node","Known Flow",487618.125000,241230.375000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000001867","Nodes","-89208",21.000000,43.051322,"Default Known Flow Node","Known Flow",487682.027313,241441.963636,,0.000000,,,,,-8.090000,,,,-7.234223,-8.090000,,"",,,,,"D1 PROFILE",,,
"80017000000165","Nodes","165",21.000000,42.011693,"DDS demands","Known Flow",487721.406250,241308.406250,,0.000000,,,,,0.000000,,,,0.000000,0.000000,,"",,,,,"",,,
"80017000000170","Nodes","170",21.000000,42.718025,"DDS demands","Known Flow",487707.292027,241460.003208,,0.000000,,,,,-9.379999,,,,-8.387763,-9.379999,,"",,,,,"D1 PROFILE",,,
"80017000000176","Nodes","176",21.000000,42.246687,"DDS demands","Known Flow",487760.500000,241482.296875,,0.000000,,,,,-2.880000,,,,-2.575347,-2.880000,,"",,,,,"D1 PROFILE",,,
"80017000000185","Nodes","185",21.000000,42.014245,"DDS demands","Known Flow",487795.593750,241490.593750,,0.000000,,,,,-2.160000,,,,-1.931510,-2.160000,,"",,,,,"D1 PROFILE",,,
"80017000000186","Nodes","186",21.000000,41.988490,"Default Known Flow Node","Known Flow",487796.593750,241479.093750,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000226","Nodes","226",21.000000,29.097985,"DDS demands","Known Flow",487900.093750,241282.593750,,0.000000,,,,,-14.310000,,,,-12.796258,-14.310000,,"",,,,,"D1 PROFILE",,,
"80017000000190","Nodes","190",21.000000,41.117387,"DDS demands","Known Flow",487863.093750,241464.593750,,0.000000,,,,,-1.960000,,,,-1.752667,-1.960000,,"",,,,,"D1 PROFILE",,,
"80017000000204","Nodes","204",21.000000,41.009095,"DDS demands","Known Flow",487874.406250,241462.406250,,0.000000,,,,,-6.030000,,,,-5.392134,-6.030000,,"",,,,,"D1 PROFILE",,,
"80017000000191","Nodes","191",21.000000,37.667398,"DDS demands","Known Flow",487864.312500,241408.593750,,0.000000,,,,,-7.349999,,,,-6.572501,-7.349999,,"",,,,,"D1 PROFILE",,,
"80017000000192","Nodes","192",21.000000,37.598081,"DDS demands","Known Flow",487900.312500,241380.906250,,0.000000,,,,,-3.680000,,,,-3.290721,-3.680000,,"",,,,,"D1 PROFILE",,,
"80017000000203","Nodes","203",21.000000,37.669457,"DDS demands","Known Flow",487950.312500,241438.093750,,0.000000,,,,,-1.240000,,,,-1.108830,-1.240000,,"",,,,,"D1 PROFILE",,,
"80017000000227","Nodes","227",21.000000,29.049368,"DDS demands","Known Flow",487975.093750,241261.593750,,0.000000,,,,,-8.839999,,,,-7.904886,-8.839999,,"",,,,,"D1 PROFILE",,,
"80017000000201","Nodes","201",21.000000,39.326405,"DDS demands","Known Flow",487959.593750,241475.906250,,0.000000,,,,,-2.359999,,,,-2.110354,-2.359999,,"",,,,,"D1 PROFILE",,,
"80017000001873","Nodes","-89248",21.000000,39.302351,"Default Known Flow Node","Known Flow",487961.000000,241479.375000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000255","Nodes","255",21.000000,29.093082,"Default Known Flow Node","Known Flow",487975.000000,241243.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000001872","Nodes","-89245",21.000000,29.049368,"Default Known Flow Node","Known Flow",487954.250000,241217.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000155","Nodes","155",21.000000,45.700552,"DDS demands","Known Flow",487506.593750,241439.093750,,0.000000,,,,,-8.189999,,,,-7.323644,-8.189999,,"",,,,,"D1 PROFILE",,,
"80017000000196","Nodes","196",21.000000,45.434969,"DDS demands","Known Flow",487506.593750,241459.296875,,0.000000,,,,,-1.760000,,,,-1.573823,-1.760000,,"",,,,,"D1 PROFILE",,,
"80017000000156","Nodes","156",21.000000,45.213298,"Default Known Flow Node","Known Flow",487455.812500,241433.906250,,0.000000,,,,,-6.800000,,,,-6.080681,-6.800000,,"",,,,,"D1 PROFILE",,,
"80017000000207","Nodes","207",21.000000,31.729899,"DDS demands","Known Flow",488032.500000,241372.796875,,0.000000,,,,,-5.010000,,,,-4.480031,-5.010000,,"",,,,,"D1 PROFILE",,,
"80017000001876","Nodes","-89259",21.000000,29.263534,"Default Known Flow Node","Known Flow",488032.500000,241280.375000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000209","Nodes","209",21.000000,31.136694,"DDS demands","Known Flow",488034.093750,241491.000000,,0.000000,,,,,-7.230000,,,,-6.465195,-7.230000,,"",,,,,"D1 PROFILE",,,
"80017000000208","Nodes","208",21.000000,31.460667,"DDS demands","Known Flow",488074.093750,241422.406250,,0.000000,,,,,-5.810000,,,,-5.195405,-5.810000,,"",,,,,"D1 PROFILE",,,
"80017000001878","Nodes","-89274",21.000000,29.017468,"Default Known Flow Node","Known Flow",488129.000000,241321.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000217","Nodes",,0.000000,29.017468,"DDS demands","Known Flow",488125.766175,241318.602891,,0.000000,,,,,-2.130000,,,,-1.904684,-2.130000,,"",,,,,"D1 PROFILE",,,
"80017000000244","Nodes","244",21.000000,26.655451,"Default Known Flow Node","Known Flow",488140.000000,241168.406250,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000245","Nodes","245",21.000000,25.516676,"Default Known Flow Node","Known Flow",488197.500000,241206.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000222","Nodes","222",21.000000,26.439605,"DDS demands","Known Flow",488150.593750,241107.500000,,0.000000,,,,,-6.710000,,,,-6.000202,-6.710000,,"",,,,,"D1 PROFILE",,,
"80017000000246","Nodes","246",21.000000,25.215580,"DDS demands","Known Flow",488188.000000,241258.296875,,0.000000,,,,,-10.499999,,,,-9.389287,-10.499999,,"",,,,,"D1 PROFILE",,,
"80017000000224","Nodes","224",21.000000,27.496488,"Default Known Flow Node","Known Flow",488022.906250,241176.093750,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000248","Nodes","248",21.000000,27.487533,"DDS demands","Known Flow",488013.906250,241214.796875,,0.000000,,,,,-1.729999,,,,-1.546996,-1.729999,,"",,,,,"D1 PROFILE",,,
"80017000000249","Nodes","249",21.000000,27.346634,"DDS demands","Known Flow",487969.406250,241148.296875,,0.000000,,,,,-4.920000,,,,-4.399552,-4.920000,,"",,,,,"D1 PROFILE",,,
"80017000000240","Nodes","240",21.000000,29.451790,"DDS demands","Known Flow",488069.812500,241309.093750,,0.000000,,,,,-4.079999,,,,-3.648408,-4.079999,,"",,,,,"D1 PROFILE",,,
"80017000000223","Nodes","223",21.000000,27.510257,"DDS demands","Known Flow",488038.812500,241164.093750,,0.000000,,,,,-2.140000,,,,-1.913626,-2.140000,,"",,,,,"D1 PROFILE",,,
"80017000000225","Nodes","225",21.000000,27.227338,"DDS demands","Known Flow",488029.000000,241112.000000,,0.000000,,,,,-9.899999,,,,-8.852757,-9.899999,,"",,,,,"D1 PROFILE",,,
"80017000000259","Nodes","259",21.000000,29.329328,"Default Known Flow Node","Known Flow",488071.518645,241304.845187,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000215","Nodes","215",21.000000,29.295915,"Default Known Flow Node","Known Flow",488073.774650,241299.341603,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000219","Nodes","219",21.000000,28.451566,"DDS demands","Known Flow",488087.000000,241229.296875,,0.000000,,,,,-2.900000,,,,-2.593232,-2.900000,,"",,,,,"D1 PROFILE",,,
"80017000000210","Nodes","210",21.000000,31.062838,"DDS demands","Known Flow",488112.312500,241383.093750,,0.000000,,,,,-11.270000,,,,-10.077835,-11.270000,,"",,,,,"D1 PROFILE",,,
"80017000001877","Nodes","-89269",21.000000,28.326540,"Default Known Flow Node","Known Flow",488084.394896,241191.216858,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000220","Nodes","220",21.000000,28.374863,"DDS demands","Known Flow",488097.312500,241259.500000,,0.000000,,,,,-5.199999,,,,-4.649932,-5.199999,,"",,,,,"D1 PROFILE",,,
"80017000000218","Nodes","218",21.000000,28.824415,"DDS demands","Known Flow",488152.906250,241277.000000,,0.000000,,,,,-7.580000,,,,-6.778171,-7.580000,,"",,,,,"D1 PROFILE",,,
"80017000000247","Nodes","247",21.000000,25.420604,"DDS demands","Known Flow",488201.812500,241182.906250,,0.000000,,,,,-8.499999,,,,-7.600851,-8.499999,,"",,,,,"D1 PROFILE",,,
"80017000000047","Nodes","47",21.000000,27.258676,"DDS demands","Known Flow",486428.906250,241508.296875,,0.000000,,,,,-2.910000,,,,-2.602174,-2.910000,,"",,,,,"D1 PROFILE",,,
"80017000000036","Nodes","36",21.000000,26.068627,"DDS demands","Known Flow",486495.675531,241540.159915,,0.000000,,,,,-8.339999,,,,-7.457777,-8.339999,,"",,,,,"D1 PROFILE",,,
"80017000000031","Nodes","31",21.000000,26.783535,"DDS demands","Known Flow",486532.000000,241503.796875,,0.000000,,,,,-4.380000,,,,-3.916674,-4.380000,,"",,,,,"D1 PROFILE",,,
"80017000000029","Nodes","29",21.000000,26.985055,"DDS demands","Known Flow",486603.093750,241504.906250,,0.000000,,,,,-6.070000,,,,-5.427902,-6.070000,,"",,,,,"D1 PROFILE",,,
"80017000001842","Nodes","-190379",21.000000,26.985055,"Default Known Flow Node","Known Flow",486600.000000,241512.000000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000034","Nodes","34",21.000000,26.392287,"DDS demands","Known Flow",486530.277309,241560.476107,,0.000000,,,,,-2.910000,,,,-2.602174,-2.910000,,"",,,,,"D1 PROFILE",,,
"80017000000032","Nodes","32",21.000000,26.407400,"DDS demands","Known Flow",486552.289984,241559.579793,,0.000000,,,,,-3.729999,,,,-3.335432,-3.729999,,"",,,,,"D1 PROFILE",,,
"80017000001843","Nodes","-190384",21.000000,26.985055,"Default Known Flow Node","Known Flow",486613.000000,241513.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000030","Nodes","30",21.000000,26.976266,"DDS demands","Known Flow",486614.312500,241495.906250,,0.000000,,,,,-2.759999,,,,-2.468041,-2.759999,,"",,,,,"D1 PROFILE",,,
"80017000000033","Nodes","33",21.000000,26.372996,"DDS demands","Known Flow",486577.283164,241548.483683,,0.000000,,,,,-3.970000,,,,-3.550045,-3.970000,,"",,,,,"D1 PROFILE",,,
"80017000000158","Nodes","158",21.000000,45.229748,"DDS demands","Known Flow",487466.093750,241492.796875,,0.000000,,,,,-3.589999,,,,-3.210242,-3.589999,,"",,,,,"D1 PROFILE",,,
"80017000000157","Nodes","157",21.000000,45.257772,"DDS demands","Known Flow",487493.593750,241500.296875,,0.000000,,,,,-2.599999,,,,-2.324966,-2.599999,,"",,,,,"D1 PROFILE",,,
"80017000000171","Nodes","171",21.000000,42.153206,"DDS demands","Known Flow",487694.812500,241517.296875,,0.000000,,,,,-17.020000,,,,-15.219588,-17.020000,,"",,,,,"D1 PROFILE",,,
"80017000000177","Nodes","177",21.000000,41.750746,"DDS demands","Known Flow",487788.000000,241531.500000,,0.000000,,,,,-3.410000,,,,-3.049283,-3.410000,,"",,,,,"D1 PROFILE",,,
"80017000000202","Nodes","202",21.000000,38.759079,"DDS demands","Known Flow",487956.312500,241523.906250,,0.000000,,,,,-11.289999,,,,-10.095719,-11.289999,,"",,,,,"D1 PROFILE",,,
"80017000000159","Nodes","159",21.000000,45.243532,"DDS demands","Known Flow",487524.406250,241511.906250,,0.000000,,,,,-2.499999,,,,-2.235544,-2.499999,,"",,,,,"D1 PROFILE",,,
"80017000000169","Nodes","169",21.000000,43.551381,"DDS demands","Known Flow",487576.500000,241519.296875,,0.000000,,,,,-6.020000,,,,-5.383191,-6.020000,,"",,,,,"D1 PROFILE",,,
"80017000000175","Nodes","175",21.000000,41.638775,"DDS demands","Known Flow",487734.406250,241589.500000,,0.000000,,,,,-2.440000,,,,-2.181891,-2.440000,,"",,,,,"D1 PROFILE",,,
"80017000000173","Nodes","173",21.000000,41.645380,"DDS demands","Known Flow",487719.593750,241583.093750,,0.000000,,,,,-4.960000,,,,-4.435321,-4.960000,,"",,,,,"D1 PROFILE",,,
"80017000001870","Nodes","-89228",21.000000,41.011006,"Default Known Flow Node","Known Flow",487834.125000,241574.250000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000182","Nodes","182",21.000000,41.011006,"DDS demands","Known Flow",487845.406250,241568.906250,,0.000000,,,,,-5.239999,,,,-4.685701,-5.239999,,"",,,,,"D1 PROFILE",,,
"80017000001866","Nodes","-89206",21.000000,41.960771,"Default Known Flow Node","Known Flow",487645.875000,241538.125000,,0.000000,,,,,-6.610000,,,,-5.910780,-6.610000,,"",,,,,"D1 PROFILE",,,
"80017000000172","Nodes","172",21.000000,41.959398,"DDS demands","Known Flow",487653.812500,241556.296875,,0.000000,,,,,-0.839999,,,,-0.751143,-0.839999,,"",,,,,"D1 PROFILE",,,
"80017000000174","Nodes","174",21.000000,41.628103,"DDS demands","Known Flow",487702.406250,241577.796875,,0.000000,,,,,-3.650000,,,,-3.263895,-3.650000,,"",,,,,"D1 PROFILE",,,
"80017000000181","Nodes","181",21.000000,41.508431,"DDS demands","Known Flow",487802.812500,241526.406250,,0.000000,,,,,-6.469999,,,,-5.785589,-6.469999,,"",,,,,"D1 PROFILE",,,
"80017000000178","Nodes","178",21.000000,41.737969,"DDS demands","Known Flow",487788.312500,241543.296875,,0.000000,,,,,-5.019999,,,,-4.488973,-5.019999,,"",,,,,"D1 PROFILE",,,
"80017000000179","Nodes","179",21.000000,41.620138,"DDS demands","Known Flow",487790.500000,241601.296875,,0.000000,,,,,-5.739999,,,,-5.132810,-5.739999,,"",,,,,"D1 PROFILE",,,
"80017000001869","Nodes","-89226",21.000000,41.508431,"Default Known Flow Node","Known Flow",487812.250000,241515.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000183","Nodes","183",21.000000,40.951844,"DDS demands","Known Flow",487859.000000,241583.796875,,0.000000,,,,,-3.180000,,,,-2.843613,-3.180000,,"",,,,,"D1 PROFILE",,,
"80017000001871","Nodes","-89236",21.000000,40.951844,"Default Known Flow Node","Known Flow",487865.250000,241590.500000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017000000184","Nodes","184",21.000000,40.896093,"DDS demands","Known Flow",487894.000000,241551.593750,,0.000000,,,,,-3.960000,,,,-3.541102,-3.960000,,"",,,,,"D1 PROFILE",,,
"80017000001000","Nodes","1000",21.000000,41.699630,"Default Known Flow Node","Known Flow",487716.062500,241228.750000,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
