"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80002500000622","Nodes","622","21.000000","37.961435","DDS demands","Known Flow","459049.766068","223482.088021","","0.000000","","","","","","-0.850000","","","","","","","-0.760085","-0.850000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001560","Nodes","1560","21.000000","40.189535","DDS demands","Known Flow","459142.541724","223278.106000","","0.000000","","","","","","-0.479999","","","","","","","-0.429224","-0.479999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000374","Nodes","374","21.000000","38.155523","DDS demands","Known Flow","459070.921649","223323.122399","","0.000000","","","","","","-12.080000","","","","","","","-10.802152","-12.080000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000779","Nodes","779","21.000000","34.074787","DDS demands","Known Flow","459159.266097","223456.838015","","0.000000","","","","","","-8.810000","","","","","","","-7.878060","-8.810000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000885","Nodes","885","21.000000","33.790938","DDS demands","Known Flow","459177.266102","223480.588021","","0.000000","","","","","","-8.209999","","","","","","","-7.341529","-8.209999","","","","","","","","D1 PROFILE","","","","","",""
"800025-78021","Nodes","-78021","21.000000","42.032220","Default Known Flow Node","Known Flow","459248.766122","223290.587969","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78020","Nodes","-78020","21.000000","42.034193","Default Known Flow Node","Known Flow","459244.188558","223285.048766","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78031","Nodes","-78031","21.000000","43.088797","Default Known Flow Node","Known Flow","459260.641125","223271.212964","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78036","Nodes","-78036","21.000000","43.088797","Default Known Flow Node","Known Flow","459266.256850","223266.576726","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78033","Nodes","-78033","21.000000","42.021268","Default Known Flow Node","Known Flow","459262.266125","223320.962978","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000494","Nodes","494","21.000000","42.017031","DDS demands","Known Flow","459271.891128","223332.587981","","0.000000","","","","","","-13.539999","","","","","","","-12.107709","-13.539999","","","","","","","","D1 PROFILE","","","","","",""
"800025-78038","Nodes","-78038","21.000000","43.088797","Default Known Flow Node","Known Flow","459267.516127","223274.587965","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000498","Nodes","498","21.000000","43.088797","DDS demands","Known Flow","459270.941866","223271.990039","","0.000000","","","","","","-1.309999","","","","","","","-1.171425","-1.309999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000497","Nodes","497","21.000000","43.046123","DDS demands","Known Flow","459293.469079","223254.906420","","0.000000","","","","","","-7.970000","","","","","","","-7.126916","-7.970000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000809","Nodes","809","21.000000","40.873935","DDS demands","Known Flow","459300.159584","223496.048835","","0.000000","","","","","","-0.910000","","","","","","","-0.813738","-0.910000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000887","Nodes","887","21.000000","41.764233","Default Known Flow Node","Known Flow","459281.141131","223440.088010","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78084","Nodes","-78084","21.000000","42.050972","Default Known Flow Node","Known Flow","459322.233174","223404.387714","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000937","Nodes","937","21.000000","43.174075","DDS demands","Known Flow","459316.141140","223237.712955","","0.000000","","","","","","-2.369999","","","","","","","-2.119296","-2.369999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000938","Nodes","938","21.000000","43.158270","DDS demands","Known Flow","459323.891142","223222.587951","","0.000000","","","","","","-2.939999","","","","","","","-2.629000","-2.939999","","","","","","","","D1 PROFILE","","","","","",""
"800025-78079","Nodes","-78079","21.000000","42.490107","Default Known Flow Node","Known Flow","459320.391141","223339.462983","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78087","Nodes","-78087","21.000000","42.490107","Default Known Flow Node","Known Flow","459324.785718","223335.861871","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000501","Nodes","501","21.000000","42.447889","DDS demands","Known Flow","459349.266510","223324.514286","","0.000000","","","","","","-10.880000","","","","","","","-9.729090","-10.880000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000499","Nodes","499","21.000000","42.627154","DDS demands","Known Flow","459331.232044","223302.016105","","0.000000","","","","","","-6.610000","","","","","","","-5.910780","-6.610000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000639","Nodes","639","21.000000","38.666206","DDS demands","Known Flow","459387.391159","223487.463023","","0.000000","","","","","","-4.480000","","","","","","","-4.006096","-4.480000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000638","Nodes","638","21.000000","38.787419","DDS demands","Known Flow","459433.266172","223492.713024","","0.000000","","","","","","-4.960000","","","","","","","-4.435321","-4.960000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000397","Nodes","397","21.000000","45.864973","Default Known Flow Node","Known Flow","459411.391166","223029.212898","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78107","Nodes","-78107","21.000000","44.828561","Default Known Flow Node","Known Flow","459395.891162","223307.962974","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78115","Nodes","-78115","21.000000","44.828561","Default Known Flow Node","Known Flow","459422.266169","223313.712976","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000642","Nodes","642","21.000000","38.636942","DDS demands","Known Flow","459427.266170","223454.338014","","0.000000","","","","","","-2.049999","","","","","","","-1.833146","-2.049999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000640","Nodes","640","21.000000","38.649657","DDS demands","Known Flow","459434.641172","223474.963019","","0.000000","","","","","","-6.300000","","","","","","","-5.633573","-6.300000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000396","Nodes","396","21.000000","45.854074","Default Known Flow Node","Known Flow","459441.663053","223056.915205","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78127","Nodes","-78127","21.000000","45.854074","Default Known Flow Node","Known Flow","459448.141176","223063.087907","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000641","Nodes","641","21.000000","38.647249","DDS demands","Known Flow","459443.141175","223456.338014","","0.000000","","","","","","-0.959999","","","","","","","-0.858449","-0.959999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000939","Nodes","939","21.000000","45.183092","DDS demands","Known Flow","459443.426178","223245.717788","","0.000000","-2.390000","","","","","","","-0.019999","","","","","-2.155065","-2.410000","","","C1 PROFILE","","","","","","","I2 PROFILE","","","",""
"80002500000940","Nodes","940","21.000000","44.988852","DDS demands","Known Flow","459461.516180","223297.337971","","0.000000","","","","","","","","-7.109999","","","","","-6.357889","-7.109999","","","","","","","","","","I2 PROFILE","","","",""
"80002500001105","Nodes","1105","21.000000","34.262002","DDS demands","Known Flow","459451.141177","223401.963000","","0.000000","","","","","","-4.239999","","","","","","","-3.791483","-4.239999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001104","Nodes","1104","21.000000","34.301719","DDS demands","Known Flow","459480.016185","223403.838000","","0.000000","","","","","","-9.970000","","","","","","","-8.915352","-9.970000","","","","","","","","D1 PROFILE","","","","","",""
"800025-89399","Nodes","-89399","21.000000","44.786993","Default Known Flow Node","Known Flow","459140.016092","223144.337930","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-89397","Nodes","-89397","21.000000","44.786993","Default Known Flow Node","Known Flow","459136.266091","223146.837930","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001113","Nodes","1113","21.000000","43.283653","Default Known Flow Node","Known Flow","459475.390850","223147.326053","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-95012","Nodes","-95012","21.000000","43.111326","Default Known Flow Node","Known Flow","459467.391181","223138.462928","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001110","Nodes","1110","21.000000","43.607403","Default Known Flow Node","Known Flow","459487.391187","223160.712934","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-276274","Nodes","-276274","21.000000","45.070506","Default Known Flow Node","Known Flow","459405.516164","223280.837967","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-276275","Nodes","-276275","21.000000","45.117491","Default Known Flow Node","Known Flow","459405.891165","223273.212965","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-292222","Nodes","-292222","21.000000","38.083585","Default Known Flow Node","Known Flow","459068.391073","223324.712979","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-77977","Nodes","-77977","21.000000","40.126609","Default Known Flow Node","Known Flow","459015.127432","223155.091784","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001563","Nodes","1563","21.000000","40.126609","Default Known Flow Node","Known Flow","458993.391052","223163.712935","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001562","Nodes","1562","21.000000","40.110729","DDS demands","Known Flow","459044.891066","223266.087963","","0.000000","","","","","","-1.649999","","","","","","","-1.475459","-1.649999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000375","Nodes","375","21.000000","37.936264","DDS demands","Known Flow","459097.657081","223362.544989","","0.000000","","","","","","-3.450000","","","","","","","-3.085051","-3.450000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000380","Nodes","380","21.000000","37.905611","DDS demands","Known Flow","459132.810835","223333.767640","","0.000000","","","","","","-2.970000","","","","","","","-2.655827","-2.970000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000381","Nodes","381","21.000000","37.900778","DDS demands","Known Flow","459141.891093","223332.337981","","0.000000","","","","","","-7.900000","","","","","","","-7.064321","-7.900000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000382","Nodes","382","21.000000","37.843145","DDS demands","Known Flow","459177.335628","223375.009072","","0.000000","","","","","","-6.880000","","","","","","","-6.152219","-6.880000","","","","","","","","D1 PROFILE","","","","","",""
"800025-77992","Nodes","-77992","21.000000","37.897243","Default Known Flow Node","Known Flow","459134.266091","223420.713005","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-89402","Nodes","-89402","21.000000","44.786993","Default Known Flow Node","Known Flow","459147.141094","223139.587928","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78005","Nodes","-78005","21.000000","33.790938","Default Known Flow Node","Known Flow","459185.016104","223482.588022","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000383","Nodes","383","21.000000","37.885215","DDS demands","Known Flow","459183.641104","223386.212995","","0.000000","","","","","","-4.739999","","","","","","","-4.238592","-4.739999","","","","","","","","D1 PROFILE","","","","","",""
"800025-78007","Nodes","-78007","21.000000","37.843145","Default Known Flow Node","Known Flow","459207.391110","223354.587987","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000886","Nodes","886","21.000000","35.124323","DDS demands","Known Flow","459179.891103","223444.463011","","0.000000","","","","","","-5.810000","","","","","","","-5.195405","-5.810000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000384","Nodes","384","21.000000","38.078855","DDS demands","Known Flow","459216.766113","223422.838005","","0.000000","","","","","","-7.999999","","","","","","","-7.153743","-7.999999","","","","","","","","D1 PROFILE","","","","","",""
"800025-78015","Nodes","-78015","21.000000","37.842052","Default Known Flow Node","Known Flow","459221.016114","223354.712987","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000385","Nodes","385","21.000000","42.429137","DDS demands","Known Flow","459260.766125","223396.337998","","0.000000","","","","","","-2.319999","","","","","","","-2.074585","-2.319999","","","","","","","","D1 PROFILE","","","","","",""
"800025-78008","Nodes","-78008","21.000000","45.329620","Default Known Flow Node","Known Flow","459211.266112","223055.712905","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78009","Nodes","-78009","21.000000","42.034193","Default Known Flow Node","Known Flow","459216.016113","223308.212974","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000437","Nodes","437","21.000000","45.604728","Default Known Flow Node","Known Flow","459285.016132","223009.087893","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78034","Nodes","-78034","21.000000","42.021268","Default Known Flow Node","Known Flow","459263.141126","223339.462983","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78043","Nodes","-78043","21.000000","43.088797","Default Known Flow Node","Known Flow","459271.391128","223262.337962","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78048","Nodes","-78048","21.000000","42.010053","Default Known Flow Node","Known Flow","459274.891129","223425.463006","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000505","Nodes","505","21.000000","42.024921","DDS demands","Known Flow","459314.266140","223408.463001","","0.000000","","","","","","-11.589999","","","","","","","-10.363985","-11.589999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000888","Nodes","888","21.000000","41.564244","DDS demands","Known Flow","459261.766125","223465.963017","","0.000000","","","","","","-10.810000","","","","","","","-9.666496","-10.810000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000496","Nodes","496","21.000000","43.174786","DDS demands","Known Flow","459304.805110","223246.309687","","0.000000","","","","","","-3.810000","","","","","","","-3.406970","-3.810000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000506","Nodes","506","21.000000","42.055969","DDS demands","Known Flow","459316.266140","223487.088023","","0.000000","","","","","","-7.889999","","","","","","","-7.055379","-7.889999","","","","","","","","D1 PROFILE","","","","","",""
"800025-78053","Nodes","-78053","21.000000","42.024921","Default Known Flow Node","Known Flow","459285.766132","223373.212992","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000503","Nodes","503","21.000000","42.203882","DDS demands","Known Flow","459370.391155","223383.712995","","0.000000","","","","","","-10.779999","","","","","","","-9.639668","-10.779999","","","","","","","","D1 PROFILE","","","","","",""
"800025-78059","Nodes","-78059","21.000000","42.050972","Default Known Flow Node","Known Flow","459296.516135","223376.462993","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78090","Nodes","-78090","21.000000","42.447293","Default Known Flow Node","Known Flow","459329.391144","223332.087981","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000502","Nodes","502","21.000000","42.447293","DDS demands","Known Flow","459329.141144","223341.087983","","0.000000","","","","","","-3.499999","","","","","","","-3.129762","-3.499999","","","","","","","","D1 PROFILE","","","","","",""
"800025-276273","Nodes","-276273","21.000000","42.490107","Default Known Flow Node","Known Flow","459318.641141","223349.712985","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000500","Nodes","500","21.000000","42.583235","DDS demands","Known Flow","459357.266151","223271.587964","","0.000000","","","","","","-3.720000","","","","","","","-3.326490","-3.720000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000395","Nodes","395","21.000000","45.456590","DDS demands","Known Flow","459388.766160","223225.462952","","0.000000","-4.169999","","","","","","","","","","","","-3.728888","-4.169999","","","C1 PROFILE","","","","","","","","","","",""
"80002500000504","Nodes","504","21.000000","42.160353","DDS demands","Known Flow","459387.266159","223404.963000","","0.000000","","","","","","-3.780000","","","","","","","-3.380143","-3.780000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001324","Nodes","1324","21.000000","45.852677","Default Known Flow Node","Known Flow","459438.641173","223059.837907","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-95009","Nodes","-95009","21.000000","45.101960","Default Known Flow Node","Known Flow","459462.141180","223235.587954","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-316439","Nodes","-316439","21.000000","44.786993","Default Known Flow Node","Known Flow","459140.146804","223148.221718","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-316441","Nodes","-316441","21.000000","44.786993","Default Known Flow Node","Known Flow","459151.141095","223145.587930","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000373","Nodes","373","21.000000","36.813436","DDS demands","Known Flow","458982.891049","223296.212971","","0.000000","","","","","","-6.730000","","","","","","","-6.018086","-6.730000","","","","","","","","D1 PROFILE","","","","","",""
"800025-95006","Nodes","-95006","21.000000","45.864973","Default Known Flow Node","Known Flow","459420.891169","223021.087896","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000941","Nodes","941","21.000000","45.000556","DDS demands","Known Flow","459465.141181","223232.837954","","0.000000","-2.959999","-19.520000","","","","-1.209999","","","","","","","-21.184023","-23.690000","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","","",""
"800025-95007","Nodes","-95007","21.000000","45.000556","Default Known Flow Node","Known Flow","459442.266174","223219.087950","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001114","Nodes","1114","21.000000","42.891195","DDS demands","Known Flow","459458.266179","223146.587930","","0.000000","-4.730000","","","","","","","-15.920000","","","","","-18.465601","-20.650001","","","C1 PROFILE","","","","","","","I2 PROFILE","","","",""
"800025-276279","Nodes","-276279","21.000000","43.326389","Default Known Flow Node","Known Flow","459464.641180","223153.712932","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-95020","Nodes","-95020","21.000000","44.629332","Default Known Flow Node","Known Flow","459483.266186","223224.587951","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-276280","Nodes","-276280","21.000000","43.477972","Default Known Flow Node","Known Flow","459471.266182","223160.712934","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-95026","Nodes","-95026","21.000000","44.629332","Default Known Flow Node","Known Flow","459492.891188","223235.087954","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-316448","Nodes","-316448","21.000000","44.629332","Default Known Flow Node","Known Flow","459480.891185","223226.587952","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-276283","Nodes","-276283","21.000000","43.519741","Default Known Flow Node","Known Flow","459484.174542","223157.057826","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-276282","Nodes","-276282","21.000000","43.607403","Default Known Flow Node","Known Flow","459478.641184","223168.087936","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-316449","Nodes","-316449","21.000000","44.629332","Default Known Flow Node","Known Flow","459491.391188","223236.712955","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-316450","Nodes","-316450","21.000000","44.629332","Default Known Flow Node","Known Flow","459495.796130","223238.185572","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001109","Nodes","1109","21.000000","43.883063","DDS demands","Known Flow","459497.695862","223172.038590","","0.000000","","","","","","","","-4.340000","","","","","-3.880905","-4.340000","","","","","","","","","","I2 PROFILE","","","",""
"800025-276285","Nodes","-276285","21.000000","43.925757","Default Known Flow Node","Known Flow","459488.891187","223180.337939","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-276284","Nodes","-276284","21.000000","43.283653","Default Known Flow Node","Known Flow","459485.141186","223138.837928","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-276286","Nodes","-276286","21.000000","43.519741","Default Known Flow Node","Known Flow","459493.641188","223148.337931","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-292221","Nodes","-292221","21.000000","38.083585","Default Known Flow Node","Known Flow","459062.766071","223315.587976","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-302186","Nodes","-302186","21.000000","44.564586","Default Known Flow Node","Known Flow","459143.891093","223097.212917","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-316438","Nodes","-316438","21.000000","44.786993","Default Known Flow Node","Known Flow","459136.891091","223150.337931","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-316440","Nodes","-316440","21.000000","44.786993","Default Known Flow Node","Known Flow","459141.891093","223151.087931","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78143","Nodes","-78143","21.000000","45.810126","Default Known Flow Node","Known Flow","459512.141193","223048.962904","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001101","Nodes","1101","21.000000","34.791754","DDS demands","Known Flow","459504.766191","223409.213002","","0.000000","","","","","","-2.400000","","","","","","","-2.146123","-2.400000","","","","","","","","D1 PROFILE","","","","","",""
"800025-78142","Nodes","-78142","21.000000","34.164962","Default Known Flow Node","Known Flow","459505.519199","223364.657323","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001102","Nodes","1102","21.000000","34.060447","DDS demands","Known Flow","459512.142894","223467.771655","","0.000000","","","","","","-9.340000","","","","","","","-8.351995","-9.340000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001107","Nodes","1107","21.000000","34.080021","DDS demands","Known Flow","459527.516198","223356.462987","","0.000000","","","","","","-6.800000","","","","","","","-6.080681","-6.800000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000923","Nodes","923","21.000000","34.687284","DDS demands","Known Flow","459629.641225","223327.712979","","0.000000","","","","","","-7.860000","","","","","","","-7.028552","-7.860000","","","","","","","","D1 PROFILE","","","","","",""
"800025-78192","Nodes","-78192","21.000000","35.397372","Default Known Flow Node","Known Flow","459705.461326","223392.546699","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000851","Nodes","851","21.000000","35.131321","DDS demands","Known Flow","459691.016242","223368.962991","","0.000000","","","","","","-2.900000","","","","","","","-2.593232","-2.900000","","","","","","","","D1 PROFILE","","","","","",""
"800025-78193","Nodes","-78193","21.000000","69.870686","Default Known Flow Node","Known Flow","459706.516246","223046.087903","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78196","Nodes","-78196","21.000000","69.870686","Default Known Flow Node","Known Flow","459716.391249","223058.712906","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000540","Nodes","540","21.000000","41.751892","DDS demands","Known Flow","459739.141255","223121.837923","","0.000000","","","","","","","","-10.459999","","","","","-9.353518","-10.459999","","","","","","","","","","I2 PROFILE","","","",""
"80002500000743","Nodes","743","21.000000","41.683644","Default Known Flow Node","Known Flow","459754.266259","223098.337917","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78208","Nodes","-78208","21.000000","40.439978","Default Known Flow Node","Known Flow","459761.641261","223050.212904","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78221","Nodes","-78221","21.000000","41.422089","Default Known Flow Node","Known Flow","459815.493517","223183.230406","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-78244","Nodes","-78244","21.000000","40.569364","Default Known Flow Node","Known Flow","459868.020608","223089.190674","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000541","Nodes","541","21.000000","40.737159","Default Known Flow Node","Known Flow","459886.883964","223106.532792","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000740","Nodes","740","21.000000","40.736004","DDS demands","Known Flow","459893.391297","223099.962917","","0.000000","-2.309999","","","-4.600000","","-1.510000","","-42.840000","","","","","-45.837611","-51.259999","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","I2 PROFILE","","","",""
"800025-95036","Nodes","-95036","21.000000","44.629332","Default Known Flow Node","Known Flow","459515.141194","223259.337961","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001108","Nodes","1108","21.000000","44.413603","Default Known Flow Node","Known Flow","459511.266193","223178.212939","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-95041","Nodes","-95041","21.000000","44.277296","Default Known Flow Node","Known Flow","459529.766198","223163.462935","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-205722","Nodes","-205722","21.000000","33.710607","Default Known Flow Node","Known Flow","459816.641276","223431.838008","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000934","Nodes","934","21.000000","33.522768","DDS demands","Known Flow","459794.761782","223415.055887","","0.000000","","","","","","-5.599999","","","","","","","-5.007620","-5.599999","","","","","","","","D1 PROFILE","","","","","",""
"800025-205724","Nodes","-205724","21.000000","35.308675","Default Known Flow Node","Known Flow","459878.016293","223227.837952","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000974","Nodes","974","21.000000","34.730763","Default Known Flow Node","Known Flow","459894.391297","223237.962955","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-276287","Nodes","-276287","21.000000","44.320587","Default Known Flow Node","Known Flow","459508.891193","223161.462934","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-302187","Nodes","-302187","21.000000","69.870686","Default Known Flow Node","Known Flow","459689.016242","223055.212905","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
