"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80004600002355","Nodes",,21.000000,38.843905,"Default Known Flow Node","Known Flow",472005.747593,140604.183470,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002360","Nodes",,21.000000,30.553579,"Default Known Flow Node","Known Flow",472152.116973,140822.886655,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002357","Nodes",,21.000000,30.655770,"Default Known Flow Node","Known Flow",472115.132623,140909.049553,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002359","Nodes",,21.000000,30.509450,"Default Known Flow Node","Known Flow",472159.149635,140827.164530,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002361","Nodes",,21.000000,30.509450,"Default Known Flow Node","Known Flow",472153.628633,140836.059533,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002363","Nodes",,21.000000,29.791481,"Default Known Flow Node","Known Flow",472268.101664,140913.190554,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002283","Nodes",,21.000000,34.317352,"Default Known Flow Node","Known Flow",471672.048502,140723.144502,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002309","Nodes",,21.000000,35.809429,"Default Known Flow Node","Known Flow",471760.208526,140555.177456,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002356","Nodes",,21.000000,39.640189,"Default Known Flow Node","Known Flow",472005.670593,140761.964513,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002352","Nodes",,21.000000,29.770317,"Default Known Flow Node","Known Flow",471864.543555,140402.930415,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002372","Nodes",,21.000000,29.770317,"Default Known Flow Node","Known Flow",471867.745556,140415.123418,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002377","Nodes",,21.000000,37.342670,"Default Known Flow Node","Known Flow",472834.436819,138827.906986,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002389","Nodes",,21.000000,35.745772,"Default Known Flow Node","Known Flow",472293.996672,138972.895026,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002394","Nodes",,21.000000,36.389897,"Default Known Flow Node","Known Flow",472273.726666,138789.736976,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002387","Nodes",,21.000000,35.889151,"Default Known Flow Node","Known Flow",472412.424704,138842.379990,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002402","Nodes",,21.000000,37.692586,"Default Known Flow Node","Known Flow",472453.142715,139481.682164,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002133","Nodes",,21.000000,23.638229,"Default Known Flow Node","Known Flow",472177.032640,139471.012161,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002404","Nodes",,21.000000,32.266504,"Default Known Flow Node","Known Flow",472202.188647,139712.004227,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002405","Nodes",,21.000000,32.310378,"Default Known Flow Node","Known Flow",472217.634651,139733.297233,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002406","Nodes",,21.000000,35.812314,"Default Known Flow Node","Known Flow",472235.059655,139244.176100,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002407","Nodes",,21.000000,25.264242,"Default Known Flow Node","Known Flow",472345.936686,139714.657228,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002408","Nodes",,21.000000,25.397300,"Default Known Flow Node","Known Flow",472319.118678,139742.095235,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002409","Nodes",,21.000000,49.507817,"Default Known Flow Node","Known Flow",472580.987750,139723.476230,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002411","Nodes",,21.000000,46.264697,"Default Known Flow Node","Known Flow",472583.658750,139482.171164,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002412","Nodes",,21.000000,46.255762,"DDS demands","Known Flow",472579.066749,139485.769165,,0.000000,-4.849999,,,,,,,,,,,,,,-4.336956,-4.849999,,"","C1 PROFILE",,,,,,,,,,,,,
"80004600002413","Nodes",,21.000000,46.608760,"Default Known Flow Node","Known Flow",472614.109759,139432.806151,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002416","Nodes",,21.000000,48.260641,"Default Known Flow Node","Known Flow",472726.937789,139313.039118,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002417","Nodes",,21.000000,33.929842,"Default Known Flow Node","Known Flow",472770.723801,139721.210229,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002505","Nodes",,21.000000,33.929842,"Default Known Flow Node","Known Flow",472771.582303,139720.151631,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002419","Nodes",,21.000000,38.583045,"Default Known Flow Node","Known Flow",472384.992696,139392.703140,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002420","Nodes",,21.000000,38.939852,"Default Known Flow Node","Known Flow",472403.822701,139409.388145,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002425","Nodes",,21.000000,49.585069,"DDS demands","Known Flow",472587.739751,139711.722227,,0.000000,-63.200001,,,,,,,,,,,,,-545.539990,-56.514572,-63.200001,,"","C1 PROFILE",,,,,,,,,,,,,"PL-PL PROFILE"
"80004600002428","Nodes",,21.000000,46.741475,"Default Known Flow Node","Known Flow",472622.379761,139414.335146,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002429","Nodes",,21.000000,46.613030,"Default Known Flow Node","Known Flow",472627.156762,139418.390147,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002431","Nodes",,21.000000,37.472357,"DDS demands","Known Flow",472686.103778,139234.186097,,0.000000,-10.560000,,,,,,,,,,,,,,-9.442941,-10.560000,,"","C1 PROFILE",,,,,,,,,,,,,
"80004600002432","Nodes",,21.000000,47.521990,"Default Known Flow Node","Known Flow",472751.447796,139376.937136,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002501","Nodes",,21.000000,47.521990,"Default Known Flow Node","Known Flow",472752.127303,139375.347573,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002434","Nodes",,21.000000,33.992415,"Default Known Flow Node","Known Flow",472763.615799,139649.873210,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002435","Nodes",,21.000000,33.992415,"Default Known Flow Node","Known Flow",472773.763802,139643.285208,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002436","Nodes",,21.000000,34.757537,"Default Known Flow Node","Known Flow",472776.588803,139623.095203,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002437","Nodes",,21.000000,36.562907,"Default Known Flow Node","Known Flow",472807.068811,139609.346199,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002438","Nodes",,21.000000,47.480216,"Default Known Flow Node","Known Flow",472763.798799,139414.779146,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002439","Nodes",,21.000000,47.349120,"Default Known Flow Node","Known Flow",472807.337811,139420.901148,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002441","Nodes",,21.000000,34.465600,"Default Known Flow Node","Known Flow",472350.832328,139612.280347,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002442","Nodes",,21.000000,34.950581,"Default Known Flow Node","Known Flow",472370.041692,139594.736195,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002508","Nodes",,21.000000,35.093998,"Default Known Flow Node","Known Flow",472380.223695,139590.299194,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002446","Nodes",,21.000000,46.881872,"Default Known Flow Node","Known Flow",472621.042760,139455.184157,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002448","Nodes",,21.000000,46.747899,"Default Known Flow Node","Known Flow",472684.175778,139445.626154,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002450","Nodes",,21.000000,28.259761,"Default Known Flow Node","Known Flow",473248.441392,141270.757266,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002452","Nodes",,21.000000,32.139213,"DDS demands","Known Flow",472752.773796,139658.543212,,0.000000,-249.999997,,,,,,,,,,,,,,-223.554478,-249.999997,,"","C1 PROFILE",,,,,,,,,,,,,
"80004600002517","Nodes",,21.000000,32.469168,"Default Known Flow Node","Known Flow",472755.066797,139654.069211,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002454","Nodes",,21.000000,32.563545,"Default Known Flow Node","Known Flow",472218.291651,139698.572223,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002455","Nodes",,21.000000,32.563545,"Default Known Flow Node","Known Flow",472219.874651,139699.705224,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002136","Nodes",,21.000000,32.348484,"Default Known Flow Node","Known Flow",472208.006648,139710.512227,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002457","Nodes",,21.000000,39.412439,"Default Known Flow Node","Known Flow",472426.874708,139434.514151,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002458","Nodes",,21.000000,39.410824,"DDS demands","Known Flow",472810.872660,139870.720798,,0.000000,,,,,,,,,,-0.469999,,,,,-0.420282,-0.469999,,"",,,,,,,,,,"I2 PROFILE",,,,
"80004600002462","Nodes",,21.000000,48.930172,"Default Known Flow Node","Known Flow",472543.762739,139768.891242,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002426","Nodes",,21.000000,49.585069,"Default Known Flow Node","Known Flow",472563.754745,139693.972222,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002463","Nodes",,21.000000,49.585069,"Default Known Flow Node","Known Flow",472562.226744,139692.982222,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002464","Nodes",,21.000000,46.737206,"Default Known Flow Node","Known Flow",472617.270483,139420.380647,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002465","Nodes",,21.000000,46.737206,"Default Known Flow Node","Known Flow",472621.766761,139424.240149,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002466","Nodes",,21.000000,47.580864,"Default Known Flow Node","Known Flow",472737.896792,139378.005136,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002467","Nodes",,21.000000,47.623559,"Default Known Flow Node","Known Flow",472744.323794,139370.368134,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002453","Nodes",,21.000000,33.479745,"Default Known Flow Node","Known Flow",472764.040799,139642.276208,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002469","Nodes",,21.000000,47.480952,"Default Known Flow Node","Known Flow",472761.462799,139414.054146,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002472","Nodes",,21.000000,35.093998,"Default Known Flow Node","Known Flow",472389.221697,139599.880196,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002473","Nodes",,21.000000,35.093998,"Default Known Flow Node","Known Flow",472396.947700,139617.897201,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002474","Nodes",,21.000000,35.093998,"Default Known Flow Node","Known Flow",472410.197703,139617.259201,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002475","Nodes",,21.000000,46.876180,"Default Known Flow Node","Known Flow",472663.202772,139445.325154,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002476","Nodes",,21.000000,46.876180,"Default Known Flow Node","Known Flow",472664.926772,139438.559153,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002478","Nodes",,21.000000,46.747899,"Default Known Flow Node","Known Flow",472688.725454,139447.367517,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002515","Nodes",,21.000000,46.747899,"Default Known Flow Node","Known Flow",472700.385782,139443.855154,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002477","Nodes",,21.000000,46.747899,"Default Known Flow Node","Known Flow",472688.969779,139454.436157,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002480","Nodes",,21.000000,36.857417,"Default Known Flow Node","Known Flow",472279.729668,139297.626114,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002481","Nodes",,21.000000,36.720814,"Default Known Flow Node","Known Flow",472273.336666,139304.794116,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002483","Nodes",,21.000000,37.278737,"Default Known Flow Node","Known Flow",472450.450714,139551.748183,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002485","Nodes",,21.000000,45.940980,"DDS demands","Known Flow",472571.713747,139469.359161,,0.000000,-6.190000,,,,,,,,,,,,,,-5.535208,-6.190000,,"","C1 PROFILE",,,,,,,,,,,,,
"80004600002495","Nodes",,21.000000,45.948323,"DDS demands","Known Flow",472573.887555,139471.686119,,0.000000,-16.950000,,,,,,,,,,,,,,-15.156994,-16.950000,,"","C1 PROFILE",,,,,,,,,,,,,
"80004600002487","Nodes",,21.000000,46.876180,"Default Known Flow Node","Known Flow",472649.210768,139430.143150,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002488","Nodes",,21.000000,49.838269,"Default Known Flow Node","Known Flow",472683.372343,139284.601172,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002489","Nodes",,21.000000,49.880841,"Default Known Flow Node","Known Flow",472686.188778,139272.640107,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002490","Nodes",,21.000000,48.865586,"Default Known Flow Node","Known Flow",472716.410786,139297.363114,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002491","Nodes",,21.000000,48.695070,"Default Known Flow Node","Known Flow",472728.370790,139282.781110,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002492","Nodes",,21.000000,36.719384,"DDS demands","Known Flow",472271.765665,139306.438117,,0.000000,,,,,,,-3.000000,,,,,,,,-2.682653,-3.000000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004600002456","Nodes",,21.000000,34.502224,"Default Known Flow Node","Known Flow",472353.328688,139611.276200,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002493","Nodes",,21.000000,25.258569,"Default Known Flow Node","Known Flow",472323.821680,139743.125235,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002497","Nodes",,21.000000,37.124155,"Default Known Flow Node","Known Flow",472577.522749,139621.336202,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002424","Nodes",,21.000000,49.585069,"Default Known Flow Node","Known Flow",472584.209750,139713.305227,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002514","Nodes",,21.000000,49.507817,"Default Known Flow Node","Known Flow",472583.286842,139716.025776,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002513","Nodes",,21.000000,49.507817,"Default Known Flow Node","Known Flow",472585.318929,139716.996312,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002499","Nodes",,21.000000,48.004724,"Default Known Flow Node","Known Flow",472725.331789,139330.942123,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002451","Nodes",,21.000000,48.026986,"Default Known Flow Node","Known Flow",472719.804787,139339.829126,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002433","Nodes",,21.000000,47.508856,"DDS demands","Known Flow",472770.055801,139346.934128,,0.000000,,,,,,,,,,-4.739999,,,,,-4.238592,-4.739999,,"",,,,,,,,,,"I2 PROFILE",,,,
"80004600002502","Nodes",,21.000000,47.670548,"Default Known Flow Node","Known Flow",472698.831782,139368.171133,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002503","Nodes",,21.000000,33.929842,"Default Known Flow Node","Known Flow",472764.607800,139750.619237,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002418","Nodes",,21.000000,33.850510,"DDS demands","Known Flow",472777.718803,139713.597227,,0.000000,-14.900000,,,,,,-5.330000,,,,,,,,-18.090028,-20.230000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,
"80004600002504","Nodes",,21.000000,33.851240,"DDS demands","Known Flow",472764.754800,139711.568227,,0.000000,,,,-6.000000,,,,,,-6.000000,,,,,-10.730614,-12.000000,,"",,,,"C4 PROFILE",,,,,,"I2 PROFILE",,,,
"80004600002506","Nodes",,21.000000,36.257244,"Default Known Flow Node","Known Flow",472232.816655,139274.077108,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002443","Nodes",,21.000000,35.227186,"Default Known Flow Node","Known Flow",472387.193697,139586.719193,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002509","Nodes",,21.000000,37.195378,"Default Known Flow Node","Known Flow",472527.121491,139620.023145,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002510","Nodes",,21.000000,37.108439,"Default Known Flow Node","Known Flow",472502.273728,139631.268205,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002449","Nodes",,21.000000,46.833415,"Default Known Flow Node","Known Flow",472708.828784,139421.874148,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002519","Nodes",,21.000000,46.602378,"Default Known Flow Node","Known Flow",472632.323764,139362.261132,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002535","Nodes",,21.000000,46.602378,"Default Known Flow Node","Known Flow",472639.653165,139353.917602,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002521","Nodes",,21.000000,46.464217,"Default Known Flow Node","Known Flow",472650.943769,139381.089137,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002522","Nodes",,21.000000,46.464217,"Default Known Flow Node","Known Flow",472653.463769,139385.864138,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002523","Nodes",,21.000000,46.533283,"Default Known Flow Node","Known Flow",472667.633773,139361.990132,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002526","Nodes",,21.000000,46.662604,"Default Known Flow Node","Known Flow",472616.710759,139391.443140,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002540","Nodes",,21.000000,46.602378,"Default Known Flow Node","Known Flow",472631.086763,139363.663132,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002531","Nodes",,21.000000,47.195693,"Default Known Flow Node","Known Flow",472666.731773,139411.127145,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002532","Nodes",,21.000000,47.195693,"Default Known Flow Node","Known Flow",472673.918775,139416.575147,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002533","Nodes",,21.000000,46.646408,"Default Known Flow Node","Known Flow",472630.721763,139404.149143,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002414","Nodes",,21.000000,46.737206,"Default Known Flow Node","Known Flow",472620.876760,139416.255146,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002520","Nodes",,21.000000,46.602378,"Default Known Flow Node","Known Flow",472646.568767,139346.045127,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002534","Nodes",,21.000000,46.602378,"Default Known Flow Node","Known Flow",472634.473764,139349.359128,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002530","Nodes",,21.000000,46.463379,"Default Known Flow Node","Known Flow",472651.952769,139379.933137,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002536","Nodes",,21.000000,46.602378,"Default Known Flow Node","Known Flow",472641.384766,139341.491126,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002527","Nodes",,21.000000,46.602378,"Default Known Flow Node","Known Flow",472637.663765,139369.435134,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002539","Nodes",,21.000000,46.602378,"Default Known Flow Node","Known Flow",472625.904762,139359.116131,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002541","Nodes",,21.000000,46.747899,"Default Known Flow Node","Known Flow",472681.007549,139444.462984,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002542","Nodes",,21.000000,46.747899,"Default Known Flow Node","Known Flow",472709.517785,139474.769162,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002486","Nodes",,21.000000,46.717438,"DDS demands","Known Flow",472592.144753,139478.766163,,0.000000,-2.450000,,,,,,,,,,,,,,-2.190834,-2.450000,,"","C1 PROFILE",,,,,,,,,,,,,
"80004600002089","Nodes",,21.000000,29.443678,"Default Known Flow Node","Known Flow",472269.130631,139878.385089,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002592","Nodes",,21.000000,29.441181,"Default Known Flow Node","Known Flow",472278.287864,139881.948791,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002546","Nodes",,21.000000,30.400065,"Default Known Flow Node","Known Flow",472302.718674,140334.680396,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002549","Nodes",,21.000000,33.461835,"DDS demands","Known Flow",472522.974734,140247.892373,,0.000000,,-40.019999,,,,,-3.690000,,,,,,,,-39.086266,-43.709999,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,
"80004600002619","Nodes",,21.000000,32.852633,"Default Known Flow Node","Known Flow",472468.407719,140301.798387,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002551","Nodes",,21.000000,39.475443,"Default Known Flow Node","Known Flow",472637.527765,140270.499379,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002554","Nodes",,21.000000,33.039190,"Default Known Flow Node","Known Flow",472754.125797,140152.061347,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002555","Nodes",,21.000000,29.165012,"Default Known Flow Node","Known Flow",472236.930656,139829.574259,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004600002556","Nodes",,21.000000,28.961657,"DDS demands","Known Flow",472229.876654,139822.599257,,0.000000,-19.120001,,,,,,,,,,,,,,-17.097448,-19.120001,,"","C1 PROFILE",,,,,,,,,,,,,
"80004600002557","Nodes",,21.000000,29.527462,"Default Known Flow Node","Known Flow",472293.229671,139897.412277,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
