"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-DC)"
"80120000000128","Nodes","128",21.000000,22.858719,"DDS demands","Known Flow",450299.510271,236263.482861,,0.000000,,,,,-4.360000,,,-3.898790,-4.360000,,"",,,,,"D1 PROFILE",,
"80120000000132","Nodes","132",21.000000,21.275470,"DDS demands","Known Flow",450232.192957,236129.584016,,0.000000,,,,,-3.190000,,,-2.852555,-3.190000,,"",,,,,"D1 PROFILE",,
"80120000000133","Nodes","133",21.000000,21.107916,"DDS demands","Known Flow",450297.024888,236123.144441,,0.000000,,,,,-1.909999,,,-1.707956,-1.909999,,"",,,,,"D1 PROFILE",,
"80120000000131","Nodes","131",21.000000,21.512428,"DDS demands","Known Flow",450201.513660,236146.466467,,0.000000,,,,,-5.610000,,,-5.016562,-5.610000,,"",,,,,"D1 PROFILE",,
"80120000000134","Nodes","134",21.000000,21.052373,"DDS demands","Known Flow",450321.513693,236117.966460,,0.000000,,,,,-7.590000,,,-6.787114,-7.590000,,"",,,,,"D1 PROFILE",,
"80120000000135","Nodes","135",21.000000,21.107916,"Default Known Flow Node","Known Flow",450294.763685,236081.466450,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000015","Nodes","15",21.000000,22.482370,"DDS demands","Known Flow",450379.138708,236291.841507,,0.000000,,,,,-2.400000,,,-2.146123,-2.400000,,"",,,,,"D1 PROFILE",,
"80120000000129","Nodes","129",21.000000,22.680438,"DDS demands","Known Flow",450316.013691,236190.591479,,0.000000,,,,,-5.160000,,,-4.614164,-5.160000,,"",,,,,"D1 PROFILE",,
"80120000008210","Nodes","-165410",21.000000,23.400306,"DDS demands","Known Flow",450314.513691,236484.466559,,0.000000,,,,,-6.059999,,,-5.418960,-6.059999,,"",,,,,"D1 PROFILE",,
"80120000000110","Nodes","110",21.000000,22.752864,"DDS demands","Known Flow",450370.388706,236404.091538,,0.000000,,,,,-10.569999,,,-9.451883,-10.569999,,"",,,,,"D1 PROFILE",,
"80120000000111","Nodes","111",21.000000,22.433168,"DDS demands","Known Flow",450324.263693,236462.341553,,0.000000,,,,,-6.910000,,,-6.179045,-6.910000,,"",,,,,"D1 PROFILE",,
"80120000000073","Nodes","73",21.000000,22.326578,"DDS demands","Known Flow",450430.134570,236273.578231,,0.000000,,,-5.719999,,-1.059999,,,-6.062796,-6.779999,,"",,,"C3  PROFILE",,"D1 PROFILE",,
"80120000000108","Nodes","108",21.000000,22.339069,"DDS demands","Known Flow",450387.888711,236316.466514,,0.000000,,,-7.289999,,-4.530000,,,-10.569655,-11.820000,,"",,,"C3  PROFILE",,"D1 PROFILE",,
"80120000000075","Nodes","75",21.000000,22.233316,"DDS demands","Known Flow",450491.638739,236293.841508,,0.000000,,,,,-2.900000,,,-2.593232,-2.900000,,"",,,,,"D1 PROFILE",,
"80120000000074","Nodes","74",21.000000,22.320491,"DDS demands","Known Flow",450441.638725,236236.341492,,0.000000,,,,,-1.150000,,,-1.028350,-1.150000,,"",,,,,"D1 PROFILE",,
"80120000008002","Nodes","8002",21.000000,22.145807,"Default Known Flow Node","Known Flow",450504.590214,236385.374736,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000050","Nodes","50",21.000000,22.103566,"DDS demands","Known Flow",450500.513741,236400.966537,,0.000000,,,,,-4.150000,,,-3.711004,-4.150000,,"",,,,,"D1 PROFILE",,
"80120000000051","Nodes","51",21.000000,22.056651,"Default Known Flow Node","Known Flow",450544.138753,236356.091525,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008208","Nodes","-165397",21.000000,24.118129,"DDS demands","Known Flow",450212.638663,236503.341565,,0.000000,,,,,-7.430000,,,-6.644039,-7.430000,,"",,,,,"D1 PROFILE",,
"80120000008202","Nodes","-165375",21.000000,26.638567,"Default Known Flow Node","Known Flow",450072.013625,236515.216568,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008201","Nodes","-165373",21.000000,26.638567,"Default Known Flow Node","Known Flow",450069.513624,236511.966567,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000114","Nodes","114",21.000000,25.477031,"DDS demands","Known Flow",450084.763628,236544.341576,,0.000000,,,,,-18.649999,,,-16.677163,-18.649999,,"",,,,,"D1 PROFILE",,
"80120000000115","Nodes","115",21.000000,23.958625,"DDS demands","Known Flow",450069.513624,236649.841604,,0.000000,,,,,-14.670000,,,-13.118176,-14.670000,,"",,,,,"D1 PROFILE",,
"80120000000113","Nodes","113",21.000000,25.521361,"Default Known Flow Node","Known Flow",450114.128058,236496.177413,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008204","Nodes","-165381",21.000000,23.689435,"Default Known Flow Node","Known Flow",450146.888645,236698.716618,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008203","Nodes","-165380",21.000000,23.689435,"Default Known Flow Node","Known Flow",450144.388644,236683.716614,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000026","Nodes","26",21.000000,23.303944,"DDS demands","Known Flow",450090.638630,236692.591616,,0.000000,,,,,-8.479999,,,-7.582967,-8.479999,,"",,,,,"D1 PROFILE",,
"80120000000126","Nodes","126",21.000000,23.785652,"DDS demands","Known Flow",450193.888658,236701.216618,,0.000000,,,,,-1.539999,,,-1.377095,-1.539999,,"",,,,,"D1 PROFILE",,
"80120000000021","Nodes","21",21.000000,23.812646,"Default Known Flow Node","Known Flow",450198.262412,236648.091501,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000022","Nodes","22",21.000000,23.817736,"DDS demands","Known Flow",450234.013669,236650.716605,,0.000000,,,,,-10.479999,,,-9.371402,-10.479999,,"",,,,,"D1 PROFILE",,
"80120000000071","Nodes","71",21.000000,23.825832,"DDS demands","Known Flow",450199.139198,236637.591650,,0.000000,,,,,-2.079999,,,-1.859973,-2.079999,,"",,,,,"D1 PROFILE",,
"80120000000072","Nodes","72",21.000000,23.733785,"DDS demands","Known Flow",450153.888647,236635.091600,,0.000000,,,,,-10.199999,,,-9.121022,-10.199999,,"",,,,,"D1 PROFILE",,
"80120000000019","Nodes","19",21.000000,23.946553,"DDS demands","Known Flow",450204.763661,236588.966588,,0.000000,,,,,-7.250000,,,-6.483080,-7.250000,,"",,,,,"D1 PROFILE",,
"80120000000020","Nodes","20",21.000000,23.979987,"DDS demands","Known Flow",450235.138669,236592.341589,,0.000000,,,,,-5.500000,,,-4.918198,-5.500000,,"",,,,,"D1 PROFILE",,
"80120000000069","Nodes","69",21.000000,24.000260,"DDS demands","Known Flow",450206.763661,236575.966584,,0.000000,,,,,-6.260000,,,-5.597804,-6.260000,,"",,,,,"D1 PROFILE",,
"80120000000112","Nodes","112",21.000000,24.046158,"DDS demands","Known Flow",450211.513663,236524.091570,,0.000000,,,,,-7.300000,,,-6.527790,-7.300000,,"",,,,,"D1 PROFILE",,
"80120000001000","Nodes","1000",21.000000,27.981946,"Default Known Flow Node","Known Flow",450044.257310,236472.529308,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008019","Nodes",,21.000000,30.958545,"Default Known Flow Node","Known Flow",449787.138547,236122.216461,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008102","Nodes",,21.000000,29.821841,"DDS demands","Known Flow",449589.848201,236281.267295,,0.000000,,,,,-1.420000,,,-1.269789,-1.420000,,"",,,,,"D1 PROFILE",,
"80120000008028","Nodes",,21.000000,32.602519,"Default Known Flow Node","Known Flow",449863.263568,236290.216507,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008021","Nodes",,21.000000,32.543067,"Default Known Flow Node","Known Flow",449778.388545,236136.591465,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008030","Nodes",,21.000000,30.965198,"Default Known Flow Node","Known Flow",449895.559717,236110.183068,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008031","Nodes",,21.000000,30.926634,"Default Known Flow Node","Known Flow",449894.343686,236113.545510,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008051","Nodes",,21.000000,23.617157,"Default Known Flow Node","Known Flow",450043.693617,236230.330490,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008052","Nodes",,21.000000,23.617157,"Default Known Flow Node","Known Flow",450036.722615,236233.811491,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008121","Nodes",,21.000000,41.140183,"Default Known Flow Node","Known Flow",449884.972591,236534.569270,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008090","Nodes",,21.000000,29.821841,"Default Known Flow Node","Known Flow",449580.788491,236281.963504,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008091","Nodes",,21.000000,29.690186,"Default Known Flow Node","Known Flow",449548.593482,236335.906519,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008108","Nodes",,21.000000,37.400176,"Default Known Flow Node","Known Flow",449943.301076,236506.043783,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008109","Nodes",,21.000000,38.561317,"Default Known Flow Node","Known Flow",449922.680584,236541.621575,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008110","Nodes",,21.000000,28.250356,"DDS demands","Known Flow",450041.731616,236463.170554,,0.000000,-2.279999,,,,-9.050000,,,-10.131489,-11.329999,,"","C1 PROFILE",,,,"D1 PROFILE",,
"80120000008122","Nodes",,21.000000,41.140183,"Default Known Flow Node","Known Flow",449885.994574,236526.394571,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008139","Nodes",,21.000000,20.781092,"Default Known Flow Node","Known Flow",450149.564646,236113.581459,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008140","Nodes",,21.000000,20.781092,"Default Known Flow Node","Known Flow",450144.513644,236113.122458,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008143","Nodes",,21.000000,20.781092,"Default Known Flow Node","Known Flow",450137.333642,236136.287465,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008157","Nodes",,21.000000,25.521361,"Default Known Flow Node","Known Flow",450124.138639,236488.466561,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008168","Nodes",,21.000000,25.521361,"Default Known Flow Node","Known Flow",450105.638634,236502.716564,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008173","Nodes",,21.000000,22.339069,"Default Known Flow Node","Known Flow",450435.590724,236310.867512,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008174","Nodes",,21.000000,22.339069,"Default Known Flow Node","Known Flow",450464.611731,236331.207518,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008176","Nodes",,21.000000,22.339069,"Default Known Flow Node","Known Flow",450441.138725,236310.216512,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"801200-8183","Nodes",,21.000000,45.313691,"Default Known Flow Node","Known Flow",449724.138530,236442.591548,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
