"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"80003900093688","Nodes","93688","21.000000","35.304179","Default Known Flow Node","Known Flow","492229.325436","212377.434852","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000090","Nodes","90","21.000000","35.589484","Default Known Flow Node","Known Flow","492280.145661","212481.187058","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000092","Nodes","92","21.000000","35.524388","DDS demands","Known Flow","492289.395069","212473.335069","","0.000000","","","","","","-4.590000","","","","-4.104459","-4.590000","","","","","","","","D1 PROFILE","","",""
"80003900000091","Nodes","91","21.000000","35.534181","DDS demands","Known Flow","492281.634697","212469.609626","","0.000000","","","","","","-3.049999","","","","-2.727364","-3.049999","","","","","","","","D1 PROFILE","","",""
"80003900093694","Nodes","93694","21.000000","35.523040","Default Known Flow Node","Known Flow","492284.429125","212460.490180","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000093","Nodes","93","21.000000","35.463344","DDS demands","Known Flow","492311.045439","212491.293119","","0.000000","","","","","","-5.440000","","","","-4.864544","-5.440000","","","","","","","","D1 PROFILE","","",""
"80003900000095","Nodes","95","21.000000","35.490520","DDS demands","Known Flow","492299.994200","212444.861006","","0.000000","","","","","","-4.050000","","","","-3.621582","-4.050000","","","","","","","","D1 PROFILE","","",""
"80003900000271","Nodes","271","21.000000","41.202094","Default Known Flow Node","Known Flow","492304.940420","212242.356427","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000269","Nodes","269","21.000000","41.245524","Default Known Flow Node","Known Flow","492281.202718","212207.776269","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000270","Nodes","270","21.000000","41.245524","Default Known Flow Node","Known Flow","492295.260114","212207.950954","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000272","Nodes","272","21.000000","41.202562","Default Known Flow Node","Known Flow","492310.941488","212250.025422","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000133","Nodes","133","21.000000","41.221183","DDS demands","Known Flow","492359.059131","212377.754000","","0.000000","","","","","","-4.019999","","","","-3.594755","-4.019999","","","","","","","","D1 PROFILE","","",""
"80003900000129","Nodes","129","21.000000","41.370744","DDS demands","Known Flow","492390.358029","212310.887953","","0.000000","","","","","","-3.440000","","","","-3.076109","-3.440000","","","","","","","","D1 PROFILE","","",""
"80003900093721","Nodes","93721","21.000000","40.902410","Default Known Flow Node","Known Flow","492401.286333","212286.943566","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000126","Nodes","126","21.000000","41.396244","DDS demands","Known Flow","492423.058149","212364.381996","","0.000000","","","","","","-0.959999","","","","-0.858449","-0.959999","","","","","","","","D1 PROFILE","","",""
"80003900000155","Nodes","155","21.000000","44.035861","DDS demands","Known Flow","492396.931060","212011.445269","","0.000000","","","","","","-7.989999","","","","-7.144799","-7.989999","","","","","","","","D1 PROFILE","","",""
"80003900000130","Nodes","130","21.000000","39.883617","DDS demands","Known Flow","492408.314204","212272.115829","","0.000000","","","","","","-7.389999","","","","-6.608269","-7.389999","","","","","","","","D1 PROFILE","","",""
"80003900000124","Nodes","124","21.000000","41.384227","Default Known Flow Node","Known Flow","492408.059145","212394.630004","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000122","Nodes","122","21.000000","41.383755","DDS demands","Known Flow","492415.560147","212403.005007","","0.000000","","","","","","-13.950000","","","","-12.474338","-13.950000","","","","","","","","D1 PROFILE","","",""
"80003900000125","Nodes","125","21.000000","41.363918","DDS demands","Known Flow","492395.435141","212398.380005","","0.000000","","","","","","-3.150000","","","","-2.816786","-3.150000","","","","","","","","D1 PROFILE","","",""
"80003900000222","Nodes","222","21.000000","39.750063","DDS demands","Known Flow","492442.891272","212267.755108","","0.000000","","","","","","-4.099999","","","","-3.666292","-4.099999","","","","","","","","D1 PROFILE","","",""
"80003900000123","Nodes","123","21.000000","41.320208","DDS demands","Known Flow","492379.066137","212411.134009","","0.000000","","","","","","-3.540000","","","","-3.165530","-3.540000","","","","","","","","D1 PROFILE","","",""
"80003900093751","Nodes","93751","21.000000","41.488188","Default Known Flow Node","Known Flow","492462.057159","212426.877013","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900093723","Nodes","93723","21.000000","37.723005","Default Known Flow Node","Known Flow","492407.886996","212222.356160","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000127","Nodes","127","21.000000","41.389261","DDS demands","Known Flow","492445.558155","212365.504996","","0.000000","","","","","","-1.630000","","","","-1.457575","-1.630000","","","","","","","","D1 PROFILE","","",""
"80003900000211","Nodes","211","21.000000","36.256993","DDS demands","Known Flow","492430.459175","212195.493520","","0.000000","","","","","","-3.999999","","","","-3.576871","-3.999999","","","","","","","","D1 PROFILE","","",""
"80003900093753","Nodes","93753","21.000000","41.564622","Default Known Flow Node","Known Flow","492464.809160","212448.504019","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000137","Nodes","137","21.000000","42.436904","DDS demands","Known Flow","492467.826381","212341.586118","","0.000000","","","","","","-18.819999","","","","-16.829178","-18.819999","","","","","","","","D1 PROFILE","","",""
"80003900000114","Nodes","114","21.000000","42.516433","DDS demands","Known Flow","492500.377181","212383.508469","","0.000000","","","","","","-5.300000","","","","-4.739354","-5.300000","","","","","","","","D1 PROFILE","","",""
"80003900000159","Nodes","159","21.000000","44.039133","Default Known Flow Node","Known Flow","492264.860896","212006.508827","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900096188","Nodes","96188","21.000000","43.685527","Default Known Flow Node","Known Flow","492302.227270","212025.469217","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900136137","Nodes","136137","21.000000","43.896661","Default Known Flow Node","Known Flow","492371.183576","212026.852435","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900096194","Nodes","96194","21.000000","46.603179","Default Known Flow Node","Known Flow","492418.683538","212095.502974","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900096209","Nodes","96209","21.000000","45.306368","Default Known Flow Node","Known Flow","492676.461797","212006.686233","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900003050","Nodes","3050","21.000000","45.612060","Default Known Flow Node","Known Flow","492615.994408","212007.518308","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000120","Nodes","120","21.000000","41.629533","DDS demands","Known Flow","492508.513586","212491.387653","","0.000000","","","","","","-13.359999","","","","-11.946749","-13.359999","","","","","","","","D1 PROFILE","","",""
"80003900000115","Nodes","115","21.000000","42.381260","DDS demands","Known Flow","492518.807241","212345.945839","","0.000000","","","","","","-1.259999","","","","-1.126714","-1.259999","","","","","","","","D1 PROFILE","","",""
"80003900000118","Nodes","118","21.000000","42.121242","DDS demands","Known Flow","492519.071739","212468.190213","","0.000000","","","","","","-1.379999","","","","-1.234020","-1.379999","","","","","","","","D1 PROFILE","","",""
"80003900093772","Nodes","93772","21.000000","42.377077","Default Known Flow Node","Known Flow","492523.946318","212336.298108","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000140","Nodes","140","21.000000","43.743887","DDS demands","Known Flow","492581.748423","212110.079110","","0.000000","","","","","","-4.949999","","","","-4.426378","-4.949999","","","","","","","","D1 PROFILE","","",""
"80003900093798","Nodes","93798","21.000000","43.754506","Default Known Flow Node","Known Flow","492578.490969","212095.875169","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000143","Nodes","143","21.000000","42.916120","DDS demands","Known Flow","492582.587925","212292.030855","","0.000000","","","","","","-4.869999","","","","-4.354840","-4.869999","","","","","","","","D1 PROFILE","","",""
"80003900000141","Nodes","141","21.000000","43.159597","DDS demands","Known Flow","492592.258153","212217.421871","","0.000000","","","","","","-7.230000","","","","-6.465194","-7.230000","","","","","","","","D1 PROFILE","","",""
"80003900000026","Nodes","26","21.000000","42.654368","DDS demands","Known Flow","492655.857896","212411.297001","","0.000000","","","","","","-1.900000","","","","-1.699013","-1.900000","","","","","","","","D1 PROFILE","","",""
"80003900000028","Nodes","28","21.000000","41.380578","DDS demands","Known Flow","492670.512652","212472.590168","","0.000000","","","","-2.700000","","-9.100000","","","","-10.527626","-11.773000","","","","","","C4 PROFILE","","D1 PROFILE","","",""
"80003900093825","Nodes","93825","21.000000","41.168194","Default Known Flow Node","Known Flow","492677.255431","212243.946402","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000046","Nodes","46","21.000000","44.367798","DDS demands","Known Flow","492669.739732","212221.923932","","0.000000","","","","","","-4.639999","","","","-4.149170","-4.639999","","","","","","","","D1 PROFILE","","",""
"80003900093832","Nodes","93832","21.000000","39.580316","Default Known Flow Node","Known Flow","492683.025121","212253.310004","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000043","Nodes","43","21.000000","31.583832","DDS demands","Known Flow","492710.766266","212390.727692","","0.000000","","","","","","-5.749999","","","","-5.141752","-5.749999","","","","","","","","D1 PROFILE","","",""
"80003900000044","Nodes","44","21.000000","30.866239","DDS demands","Known Flow","492719.802734","212416.554511","","0.000000","","","","","","-12.950000","","","","-11.580120","-12.950000","","","","","","","","D1 PROFILE","","",""
"80003900093841","Nodes","93841","21.000000","31.706183","Default Known Flow Node","Known Flow","492718.929748","212373.755252","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000042","Nodes","42","21.000000","31.710519","DDS demands","Known Flow","492719.612828","212372.590910","","0.000000","","","","","","-15.510000","","","","-13.869318","-15.510000","","","","","","","","D1 PROFILE","","",""
"80003900000047","Nodes","47","21.000000","32.262495","Default Known Flow Node","Known Flow","492739.314050","212263.012529","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000050","Nodes","50","21.000000","32.242438","DDS demands","Known Flow","492740.010580","212250.498840","","0.000000","","","","","","-4.400000","","","","-3.934558","-4.400000","","","","","","","","D1 PROFILE","","",""
"80003900000051","Nodes","51","21.000000","32.216280","Default Known Flow Node","Known Flow","492735.224656","212233.964812","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000040","Nodes","40","21.000000","31.894016","DDS demands","Known Flow","492769.627898","212364.705167","","0.000000","","","","","","-8.539999","","","","-7.636620","-8.539999","","","","","","","","D1 PROFILE","","",""
"80003900093855","Nodes","93855","21.000000","31.946391","Default Known Flow Node","Known Flow","492774.625156","212372.775686","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000038","Nodes","38","21.000000","32.094955","DDS demands","Known Flow","492786.749595","212388.164148","","0.000000","","","","","","-8.920000","","","","-7.976423","-8.920000","","","","","","","","D1 PROFILE","","",""
"80003900000037","Nodes","37","21.000000","32.539794","DDS demands","Known Flow","492832.536306","212406.265169","","0.000000","","","","","","-4.780000","","","","-4.274361","-4.780000","","","","","","","","D1 PROFILE","","",""
"80003900001074","Nodes","1074","21.000000","34.648193","DDS demands","Known Flow","492959.739743","212115.101939","","0.000000","","","","","","-13.820000","","","","-12.358089","-13.820000","","","","","","","","D1 PROFILE","","",""
"80003900001075","Nodes","1075","21.000000","34.645756","DDS demands","Known Flow","492942.233290","212088.845921","","0.000000","","","","","","-5.480000","","","","-4.900313","-5.480000","","","","","","","","D1 PROFILE","","",""
"80003900000188","Nodes","188","21.000000","45.911025","DDS demands","Known Flow","492627.525777","212051.985120","","0.000000","","","","","","-8.800000","","-11.159999","","-17.848587","-19.960000","","","","","","","","D1 PROFILE","","I2 PROFILE",""
"80003900000195","Nodes","195","21.000000","45.248488","DDS demands","Known Flow","492687.523221","212049.897911","","0.000000","","","","","","-3.910000","","","","-3.496391","-3.910000","","","","","","","","D1 PROFILE","","",""
"80003900000197","Nodes","197","21.000000","45.224562","DDS demands","Known Flow","492725.148231","212043.495909","","0.000000","","","","","","-2.209999","","","","-1.976221","-2.209999","","","","","","","","D1 PROFILE","","",""
"80003900000117","Nodes","117","21.000000","42.515048","DDS demands","Known Flow","492520.672552","212448.209940","","0.000000","","","","","","-3.619999","","","","-3.237068","-3.619999","","","","","","","","D1 PROFILE","","",""
"80003900000138","Nodes","138","21.000000","43.921380","DDS demands","Known Flow","492529.249010","212209.785393","","0.000000","","","","","","-4.110000","","","","-3.675235","-4.110000","","","","","","","","D1 PROFILE","","",""
"80003900093781","Nodes","93781","21.000000","42.981463","Default Known Flow Node","Known Flow","492545.121465","212293.476445","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000144","Nodes","144","21.000000","42.938990","DDS demands","Known Flow","492555.228787","212263.652850","","0.000000","","","","","","-3.489999","","","","-3.120820","-3.489999","","","","","","","","D1 PROFILE","","",""
"80003900000139","Nodes","139","21.000000","44.107800","DDS demands","Known Flow","492550.666033","212110.500422","","0.000000","","","","","","","","-46.530000","","-41.607953","-46.530000","","","","","","","","","","I2 PROFILE",""
"80003900000145","Nodes","145","21.000000","44.541288","Default Known Flow Node","Known Flow","492547.824562","212092.081879","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000027","Nodes","27","21.000000","42.649752","DDS demands","Known Flow","492627.709205","212423.565012","","0.000000","","","","","","-1.269999","","","","-1.135656","-1.269999","","","","","","","","D1 PROFILE","","",""
"80003900093818","Nodes","93818","21.000000","41.367522","Default Known Flow Node","Known Flow","492659.008838","212450.728579","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900093834","Nodes","93834","21.000000","37.478094","Default Known Flow Node","Known Flow","492690.642372","212265.689457","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000045","Nodes","45","21.000000","32.407954","DDS demands","Known Flow","492725.610141","212274.253349","","0.000000","","","","","","-10.390000","","","","-9.290923","-10.390000","","","","","","","","D1 PROFILE","","",""
"80003900000053","Nodes","53","21.000000","32.124869","DDS demands","Known Flow","492734.720037","212214.975319","","0.000000","","","","","","-3.349999","","","","-2.995629","-3.349999","","","","","","","","D1 PROFILE","","",""
"80003900093846","Nodes","93846","21.000000","32.122686","Default Known Flow Node","Known Flow","492729.147799","212209.064206","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000052","Nodes","52","21.000000","32.137134","DDS demands","Known Flow","492718.677810","212226.023418","","0.000000","","","","","","-4.750000","","","","-4.247534","-4.750000","","","","","","","","D1 PROFILE","","",""
"80003900093853","Nodes","93853","21.000000","32.173756","Default Known Flow Node","Known Flow","492750.249072","212263.740803","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900093856","Nodes","93856","21.000000","31.982081","Default Known Flow Node","Known Flow","492775.226931","212370.494237","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000041","Nodes","41","21.000000","31.728858","DDS demands","Known Flow","492788.108154","212336.498883","","0.000000","","","","","","-10.140000","","","","-9.067368","-10.140000","","","","","","","","D1 PROFILE","","",""
"80003900093865","Nodes","93865","21.000000","32.534953","Default Known Flow Node","Known Flow","492836.854101","212396.214728","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000035","Nodes","35","21.000000","32.962084","DDS demands","Known Flow","492855.120084","212437.527135","","0.000000","","","","","","-7.099999","","","","-6.348945","-7.099999","","","","","","","","D1 PROFILE","","",""
"80003900001044","Nodes","1044","21.000000","31.636505","DDS demands","Known Flow","492879.337343","212344.865851","","0.000000","","","","","","-8.199999","","","","-7.332585","-8.199999","","","","","","","","D1 PROFILE","","",""
"80003900001046","Nodes","1046","21.000000","31.604694","DDS demands","Known Flow","492893.970277","212331.829987","","0.000000","","","","","","-4.650000","","","","-4.158112","-4.650000","","","","","","","","D1 PROFILE","","",""
"80003900093870","Nodes","93870","21.000000","31.701595","Default Known Flow Node","Known Flow","492881.679915","212349.450498","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900001042","Nodes","1042","21.000000","32.753104","DDS demands","Known Flow","492939.971380","212403.590265","","0.000000","","","","","","-9.220000","","","","-8.244688","-9.220000","","","","","","","","D1 PROFILE","","",""
"80003900001076","Nodes","1076","21.000000","34.675234","DDS demands","Known Flow","492986.109155","212068.968299","","0.000000","","","","","","-6.370000","","","","-5.696167","-6.370000","","","","","","","","D1 PROFILE","","",""
"80003900093877","Nodes","93877","21.000000","34.732547","Default Known Flow Node","Known Flow","492967.761381","212025.256084","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900093882","Nodes","93882","21.000000","34.676907","Default Known Flow Node","Known Flow","492992.254249","212058.666096","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000187","Nodes","187","21.000000","45.322214","Default Known Flow Node","Known Flow","492569.964106","212037.266226","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000147","Nodes","147","21.000000","45.331979","Default Known Flow Node","Known Flow","492570.453133","212035.539610","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000190","Nodes","190","21.000000","45.573935","DDS demands","Known Flow","492623.984204","212005.972899","","0.000000","","","","","","-2.209999","","","","-1.976221","-2.209999","","","","","","","","D1 PROFILE","","",""
"80003900000189","Nodes","189","21.000000","46.344525","DDS demands","Known Flow","492644.077209","212115.123928","","0.000000","","","","","","-1.150000","","","","-1.028350","-1.150000","","","","","","","","D1 PROFILE","","",""
"80003900000021","Nodes","21","21.000000","46.602312","Default Known Flow Node","Known Flow","492652.776211","212171.523944","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000196","Nodes","196","21.000000","45.201898","DDS demands","Known Flow","492700.447224","212098.029924","","0.000000","","","","","","-2.840000","","","","-2.539578","-2.840000","","","","","","","","D1 PROFILE","","",""
"80003900001082","Nodes","1082","21.000000","32.913794","DDS demands","Known Flow","493187.883539","212023.459183","","0.000000","","","","","","-7.129999","","","","-6.375773","-7.129999","","","","","","","","D1 PROFILE","","",""
"80003900095618","Nodes","95618","21.000000","31.744380","Default Known Flow Node","Known Flow","493327.505834","212030.237809","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900001069","Nodes","1069","21.000000","34.767388","DDS demands","Known Flow","493074.966855","212011.813162","","0.000000","","","","","","-10.569999","","","","-9.451881","-10.569999","","","","","","","","D1 PROFILE","","",""
"80003900001104","Nodes","1104","21.000000","31.508411","DDS demands","Known Flow","493273.097159","212333.014375","","0.000000","","","","","","-7.639999","","","","-6.831823","-7.639999","","","","","","","","D1 PROFILE","","",""
"80003900001110","Nodes","1110","21.000000","31.153138","Default Known Flow Node","Known Flow","493431.005831","212017.303926","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900076719","Nodes","76719","21.000000","32.691726","Default Known Flow Node","Known Flow","493019.831557","212463.971881","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900001060","Nodes","1060","21.000000","34.034937","DDS demands","Known Flow","493048.508893","212222.643116","","0.000000","","","","","","-11.069999","","","","-9.898991","-11.069999","","","","","","","","D1 PROFILE","","",""
"80003900076756","Nodes","76756","21.000000","33.675213","Default Known Flow Node","Known Flow","493109.209580","212337.482427","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900001059","Nodes","1059","21.000000","33.651768","DDS demands","Known Flow","493099.218983","212325.256700","","0.000000","","","","","","-3.899999","","","","-3.487449","-3.899999","","","","","","","","D1 PROFILE","","",""
"80003900001056","Nodes","1056","21.000000","32.369315","DDS demands","Known Flow","493204.888763","212357.538792","","0.000000","","","","","","-3.390000","","","","-3.031398","-3.390000","","","","","","","","D1 PROFILE","","",""
"80003900076787","Nodes","76787","21.000000","31.722124","Default Known Flow Node","Known Flow","493295.141946","212097.512166","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900001089","Nodes","1089","21.000000","31.718185","DDS demands","Known Flow","493279.805045","212118.518912","","0.000000","","","","","","-6.419999","","","","-5.740878","-6.419999","","","","","","","","D1 PROFILE","","",""
"80003900001088","Nodes","1088","21.000000","31.681390","DDS demands","Known Flow","493298.723637","212132.656848","","0.000000","","","","","","-21.160000","","","","-18.921648","-21.160000","","","","","","","","D1 PROFILE","","",""
"80003900001081","Nodes","1081","21.000000","32.976040","DDS demands","Known Flow","493175.710650","212041.437855","","0.000000","","","","","","-23.049999","","","","-20.611720","-23.049999","","","","","","","","D1 PROFILE","","",""
"80003900076768","Nodes","76768","21.000000","32.986057","Default Known Flow Node","Known Flow","493176.322003","212040.296621","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900001086","Nodes","1086","21.000000","31.599465","DDS demands","Known Flow","493341.844399","212044.222909","","0.000000","","","","","","-13.899999","","","","-12.429626","-13.899999","","","","","","","","D1 PROFILE","","",""
"80003900001063","Nodes","1063","21.000000","34.198560","Default Known Flow Node","Known Flow","493008.632536","212185.580575","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900001064","Nodes","1064","21.000000","34.384170","DDS demands","Known Flow","493073.605382","212124.318046","","0.000000","","","","","","-4.090000","","","","-3.657350","-4.090000","","","","","","","","D1 PROFILE","","",""
"80003900001066","Nodes","1066","21.000000","34.401075","DDS demands","Known Flow","493080.711928","212118.441560","","0.000000","","","","","","-9.289999","","","","-8.307283","-9.289999","","","","","","","","D1 PROFILE","","",""
"80003900076740","Nodes","76740","21.000000","34.399119","Default Known Flow Node","Known Flow","493081.706843","212120.005819","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900001067","Nodes","1067","21.000000","34.273640","DDS demands","Known Flow","493153.159595","212217.187935","","0.000000","","","","","","-18.469999","","","","-16.516202","-18.469999","","","","","","","","D1 PROFILE","","",""
"80003900076767","Nodes","76767","21.000000","33.861799","Default Known Flow Node","Known Flow","493170.207257","212285.671522","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900001096","Nodes","1096","21.000000","31.566426","DDS demands","Known Flow","493264.648920","212338.127035","","0.000000","","","","","","-3.950000","","","","-3.532160","-3.950000","","","","","","","","D1 PROFILE","","",""
"80003900000230","Nodes","230","21.000000","30.635763","Default Known Flow Node","Known Flow","493262.714377","212243.923963","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000107","Nodes","107","21.000000","30.745900","DDS demands","Known Flow","492441.152550","212511.907353","","0.000000","","","","","","-3.459999","","","","-3.093993","-3.459999","","","","","","","","D1 PROFILE","","",""
"80003900000076","Nodes","76","21.000000","32.567258","DDS demands","Known Flow","492439.323054","212889.157238","","0.000000","","","","","","-13.979999","","","","-12.501164","-13.979999","","","","","","","","D1 PROFILE","","",""
"80003900000075","Nodes","75","21.000000","30.427665","DDS demands","Known Flow","492489.119167","212921.914148","","0.000000","","","","","","-0.860000","","","","-0.769027","-0.860000","","","","","","","","D1 PROFILE","","",""
"80003900000073","Nodes","73","21.000000","30.429360","DDS demands","Known Flow","492492.995168","212945.165154","","0.000000","","","","","","-12.289999","","","","-10.989936","-12.289999","","","","","","","","D1 PROFILE","","",""
"80003900000087","Nodes","87","21.000000","35.737413","DDS demands","Known Flow","492238.386229","212515.896232","","0.000000","","","","","","-8.399999","","","","-7.511429","-8.399999","","","","","","","","D1 PROFILE","","",""
"80003900000086","Nodes","86","21.000000","35.368597","DDS demands","Known Flow","492309.193859","212589.216294","","0.000000","","","","","","-13.659999","","","","-12.215014","-13.659999","","","","","","","","D1 PROFILE","","",""
"80003900000085","Nodes","85","21.000000","35.331196","Default Known Flow Node","Known Flow","492358.425803","212561.370616","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000084","Nodes","84","21.000000","35.228250","DDS demands","Known Flow","492355.710628","212637.796343","","0.000000","","","","","","-20.309998","","","","-18.161561","-20.309998","","","","","","","","D1 PROFILE","","",""
"80003900000243","Nodes","243","21.000000","34.136092","DDS demands","Known Flow","492444.913545","212773.495918","","0.000000","","","","","","-8.010000","","","","-7.162684","-8.010000","","","","","","","","D1 PROFILE","","",""
"80003900000077","Nodes","77","21.000000","32.609591","DDS demands","Known Flow","492408.117245","212820.930367","","0.000000","","","","","","-12.740000","","","","-11.392335","-12.740000","","","","","","","","D1 PROFILE","","",""
"80003900000078","Nodes","78","21.000000","32.561766","DDS demands","Known Flow","492420.636964","212819.632324","","0.000000","","","","","","-7.600000","","","","-6.796055","-7.600000","","","","","","","","D1 PROFILE","","",""
"80003900093734","Nodes","93734","21.000000","33.247273","Default Known Flow Node","Known Flow","492421.975348","212584.115846","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900093742","Nodes","93742","21.000000","33.168061","Default Known Flow Node","Known Flow","492442.167154","212800.052115","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80003900000106","Nodes","106","21.000000","30.872399","DDS demands","Known Flow","492446.849034","212506.746205","","0.000000","","","","","","-3.890000","","","","-3.478507","-3.890000","","","","","","","","D1 PROFILE","","",""
"80003900000110","Nodes","110","21.000000","30.787039","DDS demands","Known Flow","492426.734225","212477.301778","","0.000000","","","","","","-3.950000","","","","-3.532160","-3.950000","","","","","","","","D1 PROFILE","","",""
"80003900000104","Nodes","104","21.000000","32.999251","DDS demands","Known Flow","492476.376769","212564.430417","","0.000000","","","","","","-2.480000","","","","-2.217660","-2.480000","","","","","","","","D1 PROFILE","","",""
"80003900000105","Nodes","105","21.000000","32.706580","DDS demands","Known Flow","492496.607884","212521.266378","","0.000000","","","","","","-5.530000","","","","-4.945024","-5.530000","","","","","","","","D1 PROFILE","","",""
"80003900000103","Nodes","103","21.000000","32.513462","DDS demands","Known Flow","492354.889130","212520.122039","","0.000000","","","","","","-8.779999","","","","-7.851232","-8.779999","","","","","","","","D1 PROFILE","","",""
"80003900000071","Nodes","71","21.000000","30.578574","DDS demands","Known Flow","492485.858515","212955.155834","","0.000000","","","","","","-4.900000","","","","-4.381667","-4.900000","","","","","","","","D1 PROFILE","","",""
"80003900000072","Nodes","72","21.000000","30.501605","DDS demands","Known Flow","492461.744159","212931.789151","","0.000000","","","","","","-3.729999","","","","-3.335432","-3.729999","","","","","","","","D1 PROFILE","","",""
"80003900000121","Nodes","121","21.000000","40.061924","DDS demands","Known Flow","492575.639986","212483.149556","","0.000000","","","","","","-11.709999","","","","-10.471290","-11.709999","","","","","","","","D1 PROFILE","","",""
