"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-AF)"
"60603400000356","Nodes","356","21.000000","22.184893","DDS demands","Known Flow","323189.184098","871032.817225","","0.000000","","","","","","-15.819999","","","","-14.146526","-15.819999","","","","","","","","D1 PROFILE","","",""
"60603400001567","Nodes","-322160","21.000000","24.240842","Default Known Flow Node","Known Flow","323425.855504","871194.213303","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000367","Nodes","367","21.000000","24.065580","Default Known Flow Node","Known Flow","323436.639060","871241.244314","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000369","Nodes","369","21.000000","24.109113","DDS demands","Known Flow","323364.610146","871255.682286","","0.000000","","","","","","-2.910000","","","","-2.602174","-2.910000","","","","","","","","D1 PROFILE","","",""
"60603400000380","Nodes","380","21.000000","24.101859","DDS demands","Known Flow","323319.947134","871218.189276","","0.000000","","","","","","-3.319999","","","","-2.968803","-3.319999","","","","","","","","D1 PROFILE","","",""
"60603400000366","Nodes","366","21.000000","23.966107","DDS demands","Known Flow","323322.245135","871229.662279","","0.000000","","","","","","-2.450000","","","","-2.190834","-2.450000","","","","","","","","D1 PROFILE","","",""
"60603400000363","Nodes","363","21.000000","23.519871","Default Known Flow Node","Known Flow","323314.442258","871169.153429","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000342","Nodes","342","21.000000","25.716160","DDS demands","Known Flow","323502.513184","871049.566230","","0.000000","","","","","","-7.389999","","","","-6.608270","-7.389999","","","","","","","","D1 PROFILE","","",""
"60603400000296","Nodes","296","21.000000","25.027807","DDS demands","Known Flow","323842.522339","870975.813582","","0.000000","","","","","","-1.729999","","","","-1.546996","-1.729999","","","","","","","","D1 PROFILE","","",""
"60603400000036","Nodes","36","21.000000","24.642509","DDS demands","Known Flow","323856.925086","871041.223482","","0.000000","","","","","","-6.979999","","","","-6.241640","-6.979999","","","","","","","","D1 PROFILE","","",""
"60603400000303","Nodes","303","21.000000","24.210630","DDS demands","Known Flow","323777.113811","871091.960762","","0.000000","","","","","","-17.209999","","","","-15.389490","-17.209999","","","","","","","","D1 PROFILE","","",""
"60603400000345","Nodes","345","21.000000","24.808839","DDS demands","Known Flow","323515.263187","871109.896246","","0.000000","","","","","","-13.680000","","","","-12.232901","-13.680000","","","","","","","","D1 PROFILE","","",""
"60603400000347","Nodes","347","21.000000","24.470952","DDS demands","Known Flow","323524.014718","871150.386039","","0.000000","-5.919999","","","","","-7.469999","","","","-11.973576","-13.390000","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"60603400000348","Nodes","348","21.000000","24.436446","DDS demands","Known Flow","323524.811809","871154.909310","","0.000000","","","","","","-5.709999","","","","-5.105984","-5.709999","","","","","","","","D1 PROFILE","","",""
"60603400000311","Nodes","311","21.000000","26.682952","DDS demands","Known Flow","323667.628631","871011.014249","","0.000000","","","","","","-19.390000","","","","-17.338884","-19.390000","","","","","","","","D1 PROFILE","","",""
"60603400000313","Nodes","313","21.000000","24.922940","DDS demands","Known Flow","323690.040235","871111.829247","","0.000000","","","","","","-11.870000","","","","-10.614366","-11.870000","","","","","","","","D1 PROFILE","","",""
"60603400000343","Nodes","343","21.000000","25.568672","DDS demands","Known Flow","323450.416169","871060.166233","","0.000000","","","","","","-6.869999","","","","-6.143277","-6.869999","","","","","","","","D1 PROFILE","","",""
"60603400000349","Nodes","349","21.000000","24.218685","DDS demands","Known Flow","323534.705849","871197.427723","","0.000000","","","","","","-3.430000","","","","-3.067167","-3.430000","","","","","","","","D1 PROFILE","","",""
"60603400000320","Nodes","320","21.000000","24.123893","DDS demands","Known Flow","323602.589207","871138.071204","","0.000000","","","","","","-19.290000","","","","-17.249463","-19.290000","","","","","","","","D1 PROFILE","","",""
"60603400000321","Nodes","321","21.000000","25.744078","DDS demands","Known Flow","323582.529205","871033.219226","","0.000000","","","-1.469999","","","-12.939999","","","","-12.885679","-14.409999","","","","","C3 PROFILE","","","D1 PROFILE","","",""
"60603400000318","Nodes","318","21.000000","23.527950","DDS demands","Known Flow","323616.568003","871204.020515","","0.000000","","","","","","-8.669999","","","","-7.752868","-8.669999","","","","","","","","D1 PROFILE","","",""
"60603400000316","Nodes","316","21.000000","23.397043","DDS demands","Known Flow","323668.826254","871192.914831","","0.000000","","","","","","-1.150000","","","","-1.028350","-1.150000","","","","","","","","D1 PROFILE","","",""
"60603400000317","Nodes","317","21.000000","23.506714","DDS demands","Known Flow","323661.831227","871156.269259","","0.000000","","","","","","-5.199999","","","","-4.649932","-5.199999","","","","","","","","D1 PROFILE","","",""
"60603400000314","Nodes","314","21.000000","23.381932","DDS demands","Known Flow","323705.629239","871186.884267","","0.000000","","","","","","-7.219999","","","","-6.456253","-7.219999","","","","","","","","D1 PROFILE","","",""
"60603400000305","Nodes","P09121009, Commerce Street, -11.260","22.999998","23.994938","CSEP DDS Matched","Known Flow","323822.343753","871081.801009","","0.000000","","","","","","","-3.559999","","","-3.183415","-3.559999","","","","","","","","","DC PROFILE","",""
"60603400000304","Nodes","304","21.000000","23.748767","DDS demands","Known Flow","323819.127686","871152.726780","","0.000000","","","","","","-5.379999","","","","-4.810892","-5.379999","","","","","","","","D1 PROFILE","","",""
"60603400000381","Nodes","P00068117, King Street, -10.890","22.999998","23.761733","CSEP DDS Matched","Known Flow","323699.586237","871146.663256","","0.000000","","","","","","-8.479999","-4.800000","","","-11.875213","-13.279999","","","","","","","","D1 PROFILE","DC PROFILE","",""
"60603400000312","Nodes","P07111845, High Street, -9.900","22.999998","23.862601","CSEP DDS Matched","Known Flow","323784.485458","871125.561985","","0.000000","","","","","","","-4.600000","","","-4.113402","-4.600000","","","","","","","","","DC PROFILE","",""
"60603400000344","Nodes","344 (C4, -7.730)","21.000000","25.082596","DDS demands","Known Flow","323519.069188","871046.170229","","0.000000","","","","-7.730000","","-8.140000","","","","-14.191238","-15.869999","","","","","","C4 PROFILE","","D1 PROFILE","","",""
"60603400000026","Nodes","26","21.000000","40.315979","DDS demands","Known Flow","322861.350379","869791.152771","","0.000000","","","","","","-6.540000","","","","-5.848185","-6.540000","","","","","","","","D1 PROFILE","","",""
"60603400000027","Nodes","27","21.000000","40.298838","DDS demands","Known Flow","322822.543999","869804.882891","","0.000000","","","","","","-1.330000","","","","-1.189309","-1.330000","","","","","","","","D1 PROFILE","","",""
"60603400001581","Nodes","-846376","21.000000","48.215501","Default Known Flow Node","Known Flow","322538.335921","869779.721884","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000010","Nodes","10","21.000000","48.215501","Default Known Flow Node","Known Flow","322540.018922","869781.859885","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001582","Nodes","-846377","21.000000","48.219565","Default Known Flow Node","Known Flow","322540.905922","869783.295885","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000414","Nodes","Lossiemouth DG, Constant, Site ID 1085","21.000000","49.999998","Default Known Pressure Node","Known Pressure","322437.480894","869782.120885","","3964.879873","","","","","","","","","","392.588501","439.030006","","","","","","","","","","",""
"60603400000267","Nodes","267","21.000000","48.120080","DDS demands","Known Flow","322347.236869","870181.157994","","0.000000","","","","","","-5.680000","","","","-5.079157","-5.680000","","","","","","","","D1 PROFILE","","",""
"60603400000266","Nodes","266","21.000000","48.503649","DDS demands","Known Flow","322358.771073","870135.972124","","0.000000","","","","","","-2.109999","","","","-1.886799","-2.109999","","","","","","","","D1 PROFILE","","",""
"60603400000269","Nodes","269","21.000000","44.881349","Default Known Flow Node","Known Flow","322355.179684","870093.246339","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001553","Nodes","-322114","21.000000","44.128886","Default Known Flow Node","Known Flow","322489.111204","870303.311728","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000278","Nodes","278","21.000000","44.125607","DDS demands","Known Flow","322490.650207","870291.461741","","0.000000","","","","","","-4.790000","","","","-4.283303","-4.790000","","","","","","","","D1 PROFILE","","",""
"60603400000273","Nodes","273","21.000000","46.486393","DDS demands","Known Flow","322386.413297","870220.087600","","0.000000","","","","","","-4.340000","","","","-3.880905","-4.340000","","","","","","","","D1 PROFILE","","",""
"60603400000275","Nodes","275","21.000000","44.779719","DDS demands","Known Flow","322440.648895","870241.232010","","0.000000","","","","","","-3.400000","","","","-3.040340","-3.400000","","","","","","","","D1 PROFILE","","",""
"60603400000276","Nodes","276","21.000000","44.082822","DDS demands","Known Flow","322447.739454","870292.975826","","0.000000","","","","","","-4.900000","","","","-4.381668","-4.900000","","","","","","","","D1 PROFILE","","",""
"60603400000279","Nodes","279","21.000000","43.925844","Default Known Flow Node","Known Flow","322436.597768","870330.476211","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000281","Nodes","281","21.000000","43.713862","DDS demands","Known Flow","322407.628886","870314.077030","","0.000000","","","","","","-8.120000","","","","-7.261049","-8.120000","","","","","","","","D1 PROFILE","","",""
"60603400000008","Nodes","8","21.000000","44.898285","DDS demands","Known Flow","322417.156042","870149.990934","","0.000000","","","","","","-3.729999","","","","-3.335432","-3.729999","","","","","","","","D1 PROFILE","","",""
"60603400000415","Nodes","415","21.000000","42.243301","DDS demands","Known Flow","322495.836285","870112.959331","","0.000000","","","","","","-4.079999","","","","-3.648408","-4.079999","","","","","","","","D1 PROFILE","","",""
"60603400000417","Nodes","417","21.000000","42.354560","DDS demands","Known Flow","322579.548482","870107.480402","","0.000000","","","","","","-3.209999","","","","-2.870439","-3.209999","","","","","","","","D1 PROFILE","","",""
"60603400000293","Nodes","293","21.000000","25.177480","DDS demands","Known Flow","323793.623263","870759.204151","","0.000000","-3.270000","","","","","-9.819999","","","","-11.705312","-13.090000","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"60603400000294","Nodes","294","21.000000","25.510943","DDS demands","Known Flow","323634.333220","870685.522131","","0.000000","","","","","","-3.609999","","","","-3.228126","-3.609999","","","","","","","","D1 PROFILE","","",""
"60603400001535","Nodes","-1422197","21.000000","24.296202","Default Known Flow Node","Known Flow","323819.735874","871061.748820","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001540","Nodes","-2943617","21.000000","49.400421","Default Known Flow Node","Known Flow","322260.893808","870275.832173","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001541","Nodes","-2943620","21.000000","49.983124","DDS demands","Known Flow","322282.174447","870113.500195","","0.000000","","","","","","0.000000","","","","0.000000","0.000000","","","","","","","","D1 PROFILE","","",""
"60603400001539","Nodes","-2791396","21.000000","48.120080","Default Known Flow Node","Known Flow","322293.662664","870231.938161","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000128","Nodes","Muirtown Crescent RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","322281.200851","870109.038974","","499.999994","","","","","","","","","","7.323644","8.189999","","","","","","","","","","",""
"60603400001542","Nodes","1542","21.000000","44.097867","DDS demands","Known Flow","322660.120667","870209.758808","","0.000000","","","","","","-6.710000","","","","-6.000202","-6.710000","","","","","","","","D1 PROFILE","","",""
"60603400001537","Nodes","6 props @ St Margarets Crescent","21.000000","41.612240","Point Loads","Known Flow","322691.631265","870415.868039","","0.000000","","","","","","","","","-11.449999","-10.238795","-11.449999","","","","","","","","","","","PL-AF PROFILE"
"60603400001005","Nodes","1005","21.000000","41.569775","Default Known Flow Node","Known Flow","322669.889957","870400.982054","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001538","Nodes","-254334","21.000000","49.849752","Default Known Flow Node","Known Flow","323083.332633","870304.103162","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000133","Nodes","Manson Terrace DG, Constant, Site ID 1086","21.000000","49.999998","Default Known Pressure Node","Known Pressure","323084.815070","870305.576028","","3964.879873","","","","","","","","","","2105.532577","2354.608068","","","","","","","","","","",""
"60603400000200","Nodes","200","21.000000","31.161809","DDS demands","Known Flow","323652.621224","870487.592077","","0.000000","","","-1.009999","","","-2.570000","","","","-3.201300","-3.580000","","","","","C3 PROFILE","","","D1 PROFILE","","",""
"60603400000039","Nodes","39","21.000000","42.746895","DDS demands","Known Flow","323215.133105","870561.981097","","0.000000","-30.120000","","","","","-4.900000","","","","-31.315511","-35.020001","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"60603400000298","Nodes","P00038983, Pitgaveny Street, -17.080","22.999998","24.920470","CSEP DDS Matched","Known Flow","323830.663273","870939.233200","","0.000000","","","","","","","-6.908000","","","-6.177257","-6.908000","","","","","","","","","DC PROFILE","",""
"60603400001577","Nodes","-3846488","21.000000","23.940442","Default Known Flow Node","Known Flow","323363.315315","871075.897985","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001576","Nodes","-3846487","21.000000","24.071485","Default Known Flow Node","Known Flow","323360.624145","871059.973233","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400000037","Nodes","37","21.000000","23.965207","DDS demands","Known Flow","323911.983683","871051.831720","","0.000000","","","","","","-5.500000","","","","-4.918198","-5.500000","","","","","","","","D1 PROFILE","","",""
"60603400000118","Nodes","P00103478, Shackleton Place, -15.140","22.999998","40.144859","CSEP DDS Matched","Known Flow","322791.715631","869609.867341","","0.000000","","","","","","","-15.100000","","","-13.502690","-15.100000","","","","","","","","","DC PROFILE","",""
"60603400000001","Nodes","","21.000000","47.652700","Default Known Flow Node","Known Flow","322551.680931","869826.524697","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001533","Nodes","","21.000000","34.138277","Default Known Flow Node","Known Flow","323356.308144","869984.510940","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001026","Nodes","","21.000000","48.513541","Default Known Flow Node","Known Flow","322359.046872","870138.285982","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001027","Nodes","","21.000000","49.838693","Default Known Flow Node","Known Flow","322324.393863","870090.699969","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001028","Nodes","","21.000000","46.480064","Default Known Flow Node","Known Flow","322585.850934","869931.628926","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001038","Nodes","","21.000000","47.256124","Default Known Flow Node","Known Flow","322579.640933","869847.370903","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001039","Nodes","","21.000000","47.256124","Default Known Flow Node","Known Flow","322600.227938","869847.467903","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001040","Nodes","","21.000000","44.751749","Default Known Flow Node","Known Flow","322684.110961","869831.756899","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001042","Nodes","","21.000000","45.990447","Default Known Flow Node","Known Flow","322731.477974","869925.212924","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001046","Nodes","","21.000000","43.737036","Default Known Flow Node","Known Flow","322708.636968","869737.752873","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001048","Nodes","","21.000000","40.018169","Default Known Flow Node","Known Flow","322805.135994","869765.306881","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001050","Nodes","","21.000000","44.944888","DDS demands","Known Flow","322404.363885","870109.015974","","0.000000","","","","","","-2.289999","","","","-2.047759","-2.289999","","","","","","","","D1 PROFILE","","",""
"60603400001051","Nodes","","21.000000","44.923123","DDS demands","Known Flow","322431.633892","870083.524967","","0.000000","","","","","","-2.609999","","","","-2.333908","-2.609999","","","","","","","","D1 PROFILE","","",""
"60603400001052","Nodes","","21.000000","42.088349","Default Known Flow Node","Known Flow","322471.351903","870082.095967","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001053","Nodes","","21.000000","42.086647","DDS demands","Known Flow","322455.195899","870092.251970","","0.000000","","","","","","-1.139999","","","","-1.019408","-1.139999","","","","","","","","D1 PROFILE","","",""
"60603400001054","Nodes","","21.000000","46.305690","Default Known Flow Node","Known Flow","322640.483949","869979.892939","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001056","Nodes","","21.000000","46.170299","Default Known Flow Node","Known Flow","322700.942966","869940.910928","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001057","Nodes","","21.000000","46.163477","Default Known Flow Node","Known Flow","322707.637967","869949.214931","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001058","Nodes","","21.000000","46.072252","Default Known Flow Node","Known Flow","322722.924972","869930.677926","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001059","Nodes","","21.000000","46.011151","DDS demands","Known Flow","322729.422973","869955.808932","","0.000000","","","","","","-3.209999","","","","-2.870439","-3.209999","","","","","","","","D1 PROFILE","","",""
"60603400001062","Nodes","","21.000000","45.114166","Default Known Flow Node","Known Flow","322629.056946","869664.800853","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001066","Nodes","","21.000000","44.069909","Default Known Flow Node","Known Flow","322355.446872","870085.483968","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001068","Nodes","","21.000000","48.439675","Default Known Flow Node","Known Flow","322356.885872","870120.155977","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001107","Nodes","","21.000000","45.117544","Default Known Flow Node","Known Flow","322355.101871","870095.506970","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001076","Nodes","","21.000000","43.208362","Default Known Flow Node","Known Flow","322382.442879","870042.540956","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001070","Nodes","","21.000000","47.426931","Default Known Flow Node","Known Flow","322534.757920","869857.837906","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001074","Nodes","","21.000000","44.425529","Default Known Flow Node","Known Flow","322665.196956","869600.586836","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001069","Nodes","","21.000000","43.208362","Default Known Flow Node","Known Flow","322404.115885","870047.602957","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001078","Nodes","","21.000000","42.431862","DDS demands","Known Flow","322519.875916","870156.378987","","0.000000","","","","","","-11.369999","","","","-10.167257","-11.369999","","","","","","","","D1 PROFILE","","",""
"60603400001079","Nodes","","21.000000","42.046953","Default Known Flow Node","Known Flow","322691.975963","870105.127973","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001080","Nodes","","21.000000","46.182562","DDS demands","Known Flow","322727.419973","869978.955939","","0.000000","","","","","","-7.900000","","","","-7.064321","-7.900000","","","","","","","","D1 PROFILE","","",""
"60603400001081","Nodes","","21.000000","46.098632","Default Known Flow Node","Known Flow","322748.423978","869956.030932","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001083","Nodes","","21.000000","47.144775","Default Known Flow Node","Known Flow","322584.648224","869859.943219","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001085","Nodes","","21.000000","44.751749","Default Known Flow Node","Known Flow","322666.594956","869831.910899","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001086","Nodes","","21.000000","44.751749","DDS demands","Known Flow","322689.089962","869831.760899","","0.000000","","","","","","-10.589999","","","","-9.469767","-10.589999","","","","","","","","D1 PROFILE","","",""
"60603400001088","Nodes","","21.000000","44.751749","Default Known Flow Node","Known Flow","322711.320968","869809.080892","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001089","Nodes","","21.000000","46.305690","Default Known Flow Node","Known Flow","322653.830953","870001.002945","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001031","Nodes","","21.000000","46.365205","Default Known Flow Node","Known Flow","322674.668958","869964.545935","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001094","Nodes","","21.000000","46.471915","Default Known Flow Node","Known Flow","322596.142937","869807.744892","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001095","Nodes","","21.000000","40.415143","Default Known Flow Node","Known Flow","322795.374991","869598.996835","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001098","Nodes","","21.000000","42.050298","Default Known Flow Node","Known Flow","322465.150901","870065.290962","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001023","Nodes","","21.000000","46.793104","Default Known Flow Node","Known Flow","322599.546938","869726.911870","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001043","Nodes","","21.000000","45.055210","Default Known Flow Node","Known Flow","322692.605963","869874.717910","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001099","Nodes","","21.000000","42.255548","Default Known Flow Node","Known Flow","322497.107910","870114.473976","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001108","Nodes","","21.000000","42.242233","Default Known Flow Node","Known Flow","322512.706914","870103.976973","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001109","Nodes","","21.000000","47.468804","Default Known Flow Node","Known Flow","322543.937923","869882.920913","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001035","Nodes","","21.000000","47.666808","Default Known Flow Node","Known Flow","322548.202924","869821.814896","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001113","Nodes","","21.000000","40.507753","Default Known Flow Node","Known Flow","322791.830990","869597.299835","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001065","Nodes","","21.000000","43.860702","Default Known Flow Node","Known Flow","322736.501975","869593.131834","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001115","Nodes","","21.000000","42.028867","DDS demands","Known Flow","322449.127897","869994.002943","","0.000000","","","","","","-18.879998","","","","-16.882833","-18.879998","","","","","","","","D1 PROFILE","","",""
"60603400001117","Nodes","","21.000000","46.522015","Default Known Flow Node","Known Flow","322572.026930","869941.833929","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001199","Nodes","","21.000000","45.764962","Default Known Flow Node","Known Flow","322796.962484","869918.046284","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001120","Nodes","","21.000000","46.365776","DDS demands","Known Flow","322367.671875","870233.817008","","0.000000","","","","","","-2.039999","","","","-1.824204","-2.039999","","","","","","","","D1 PROFILE","","",""
"60603400001121","Nodes","","21.000000","46.365776","Default Known Flow Node","Known Flow","322347.645869","870251.477013","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001122","Nodes","","21.000000","46.421305","Default Known Flow Node","Known Flow","322388.006880","870221.791005","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001152","Nodes","","21.000000","46.410863","DDS demands","Known Flow","322378.237959","870233.488244","","0.000000","","","","","","-1.019999","","","","-0.912102","-1.019999","","","","","","","","D1 PROFILE","","",""
"60603400001123","Nodes","","21.000000","22.506524","Default Known Flow Node","Known Flow","322406.035885","870409.757056","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001124","Nodes","","21.000000","22.550279","Default Known Flow Node","Known Flow","322439.953895","870436.698063","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001125","Nodes","","21.000000","41.613177","Default Known Flow Node","Known Flow","322693.504964","870418.287058","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001127","Nodes","","21.000000","49.390660","Default Known Flow Node","Known Flow","322261.032846","870278.505020","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001129","Nodes","","21.000000","48.120080","Default Known Flow Node","Known Flow","322308.890859","870188.306996","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001134","Nodes","","21.000000","22.550279","Default Known Flow Node","Known Flow","322447.863897","870440.300064","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001136","Nodes","","21.000000","43.659324","DDS demands","Known Flow","322496.241910","870224.764006","","0.000000","","","","","","-4.469999","","","","-3.997153","-4.469999","","","","","","","","D1 PROFILE","","",""
"60603400001138","Nodes","","21.000000","26.317525","Default Known Flow Node","Known Flow","322650.009952","870661.441124","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001185","Nodes","","21.000000","26.317525","Default Known Flow Node","Known Flow","322650.807952","870644.167120","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001169","Nodes","","21.000000","36.198086","Default Known Flow Node","Known Flow","322574.175733","870446.014273","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001184","Nodes","","21.000000","26.317525","Default Known Flow Node","Known Flow","322662.902754","870632.388448","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001145","Nodes","","21.000000","37.688431","Default Known Flow Node","Known Flow","322761.606982","870482.303076","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001147","Nodes","","21.000000","44.097867","Default Known Flow Node","Known Flow","322615.747942","870254.310014","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001153","Nodes","","21.000000","46.410863","Default Known Flow Node","Known Flow","322376.341877","870273.060019","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001154","Nodes","Logger 10216, 11 Ardviot Place","21.000000","43.918911","Val Log Cath","Known Flow","322435.681893","870332.161035","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001156","Nodes","","21.000000","44.064567","Default Known Flow Node","Known Flow","322448.505897","870295.136025","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001157","Nodes","","21.000000","44.129984","Default Known Flow Node","Known Flow","322479.173905","870362.190043","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603400001158","Nodes","","21.000000","22.612476","DDS demands","Known Flow","322574.115931","870541.481092","","0.000000","","","","","","-9.710000","","","","-8.682855","-9.710000","","","","","","","","D1 PROFILE","","",""
