"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"60207000002930","Nodes","","21.000000","34.187216","Default Known Flow Node","Known Flow","349195.230000","732998.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000271","Nodes","271","21.000000","34.198053","DDS demands","Known Flow","349210.730000","732890.095000","","0.000000","","","","","","-3.890000","","","","-3.478507","-3.890000","","","","","","","","D1 PROFILE","","",""
"60207000000160","Nodes","160","21.000000","34.120681","DDS demands","Known Flow","349231.855000","732870.595000","","0.000000","","","","","","-4.810000","","","","-4.301188","-4.810000","","","","","","","","D1 PROFILE","","",""
"60207000000159","Nodes","159","21.000000","34.108901","Default Known Flow Node","Known Flow","349228.480000","732844.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000158","Nodes","158","21.000000","34.175074","DDS demands","Known Flow","349183.480000","732851.470000","","0.000000","","","","","","-10.229999","","","","-9.147848","-10.229999","","","","","","","","D1 PROFILE","","",""
"60207000000155","Nodes","155","21.000000","34.167646","DDS demands","Known Flow","349103.480000","732854.970000","","0.000000","","","","","","-15.890000","","","","-14.209122","-15.890000","","","","","","","","D1 PROFILE","","",""
"60207000000156","Nodes","156","21.000000","34.169729","DDS demands","Known Flow","349146.355000","732853.720000","","0.000000","","","","","","-4.949999","","","","-4.426378","-4.949999","","","","","","","","D1 PROFILE","","",""
"60207000002873","Nodes","","21.000000","34.170033","Default Known Flow Node","Known Flow","349146.855000","732857.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000208","Nodes","208","21.000000","34.149418","DDS demands","Known Flow","349252.230000","732957.470000","","0.000000","","","","","","-9.500000","","","","-8.495070","-9.500000","","","","","","","","D1 PROFILE","","",""
"60207000000209","Nodes","209","21.000000","34.149294","DDS demands","Known Flow","349319.980000","732967.970000","","0.000000","","","","","","-3.079999","","","","-2.754191","-3.079999","","","","","","","","D1 PROFILE","","",""
"60207000000206","Nodes","206","21.000000","34.188449","DDS demands","Known Flow","349259.105000","732908.470000","","0.000000","","","","","","-5.619999","","","","-5.025504","-5.619999","","","","","","","","D1 PROFILE","","",""
"60207000000207","Nodes","207","21.000000","34.145078","DDS demands","Known Flow","349327.730000","732918.970000","","0.000000","","","","","","-4.219999","","","","-3.773599","-4.219999","","","","","","","","D1 PROFILE","","",""
"60207000000205","Nodes","205","21.000000","34.151538","DDS demands","Known Flow","349262.230000","732866.220000","","0.000000","","","","","","-4.590000","","","","-4.104460","-4.590000","","","","","","","","D1 PROFILE","","",""
"60207000000211","Nodes","211","21.000000","39.401310","DDS demands","Known Flow","349160.605000","732683.345000","","0.000000","","","","","","-12.939999","","","","-11.571179","-12.939999","","","","","","","","D1 PROFILE","","",""
"60207000000212","Nodes","212","21.000000","38.042275","DDS demands","Known Flow","349019.105000","732704.220000","","0.000000","","","","","","-12.770000","","","","-11.419162","-12.770000","","","","","","","","D1 PROFILE","","",""
"60207000002922","Nodes","","21.000000","38.021086","Default Known Flow Node","Known Flow","349002.105000","732693.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000215","Nodes","215","21.000000","38.658505","DDS demands","Known Flow","349105.480000","732642.595000","","0.000000","","","","","","-10.920000","","","","-9.764859","-10.920000","","","","","","","","D1 PROFILE","","",""
"60207000000214","Nodes","214","21.000000","37.999930","DDS demands","Known Flow","349033.855000","732612.470000","","0.000000","","","","","","-11.050000","","","","-9.881108","-11.050000","","","","","","","","D1 PROFILE","","",""
"60207000000200","Nodes","200","21.000000","39.800401","DDS demands","Known Flow","349198.855000","732636.095000","","0.000000","","","","","","-15.330000","","","","-13.708360","-15.330000","","","","","","","","D1 PROFILE","","",""
"60207000000201","Nodes","201","21.000000","39.616312","DDS demands","Known Flow","349222.605000","732651.595000","","0.000000","","","","","","-15.449999","","","","-13.815665","-15.449999","","","","","","","","D1 PROFILE","","",""
"60207000000202","Nodes","202","21.000000","35.623688","DDS demands","Known Flow","349326.855000","732804.470000","","0.000000","","","","","","-26.359999","","","","-23.571583","-26.359999","","","","","","","","D1 PROFILE","","",""
"60207000000198","Nodes","198","21.000000","39.458816","DDS demands","Known Flow","349268.855000","732585.345000","","0.000000","","","-4.090000","","","-10.479999","","","","-13.028754","-14.569999","","","","","C3 PROFILE","","","D1 PROFILE","","",""
"60207000000199","Nodes","199","21.000000","39.416121","Default Known Flow Node","Known Flow","349326.480000","732645.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000195","Nodes","195","21.000000","39.325250","DDS demands","Known Flow","349329.480000","732525.845000","","0.000000","","","","","","-4.179999","","","","-3.737830","-4.179999","","","","","","","","D1 PROFILE","","",""
"60207000000204","Nodes","204","21.000000","34.227779","DDS demands","Known Flow","349329.730000","732856.970000","","0.000000","","","","","","-7.210000","","","","-6.447311","-7.210000","","","","","","","","D1 PROFILE","","",""
"60207000000188","Nodes","188","21.000000","33.693466","DDS demands","Known Flow","349364.230000","732852.470000","","0.000000","","","","","","-5.189999","","","","-4.640990","-5.189999","","","","","","","","D1 PROFILE","","",""
"60207000002820","Nodes","","21.000000","33.662141","Default Known Flow Node","Known Flow","349364.855000","732877.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000193","Nodes","193","21.000000","32.076527","DDS demands","Known Flow","349442.730000","732829.970000","","0.000000","","","","","","-17.700000","","","","-15.827657","-17.700000","","","","","","","","D1 PROFILE","","",""
"60207000000190","Nodes","190","21.000000","33.254450","DDS demands","Known Flow","349357.105000","732792.970000","","0.000000","","","","","","-1.850000","","","","-1.654303","-1.850000","","","","","","","","D1 PROFILE","","",""
"60207000000191","Nodes","191","21.000000","33.250976","DDS demands","Known Flow","349349.855000","732791.220000","","0.000000","","","","","","-5.449999","","","","-4.873487","-5.449999","","","","","","","","D1 PROFILE","","",""
"60207000000185","Nodes","185","21.000000","33.281440","DDS demands","Known Flow","349363.230000","732898.845000","","0.000000","","","","","","-6.579999","","","","-5.883953","-6.579999","","","","","","","","D1 PROFILE","","",""
"60207000002851","Nodes","","21.000000","35.618165","Default Known Flow Node","Known Flow","349200.855000","732713.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000411","Nodes","411","21.000000","33.157256","Default Known Flow Node","Known Flow","349427.980000","732733.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000410","Nodes","410","21.000000","33.200430","Default Known Flow Node","Known Flow","349420.105000","732743.220000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000409","Nodes","409","21.000000","33.114089","Default Known Flow Node","Known Flow","349424.855000","732697.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000386","Nodes","386","21.000000","33.070928","Default Known Flow Node","Known Flow","349450.605000","732699.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000412","Nodes","412","21.000000","33.070928","Default Known Flow Node","Known Flow","349464.855000","732713.720000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002850","Nodes","","21.000000","33.070928","Default Known Flow Node","Known Flow","349467.230000","732711.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000480","Nodes","480","21.000000","33.114089","DDS demands","Known Flow","349382.730000","732681.970000","","0.000000","","","","","","-5.429999","","","","-4.855602","-5.429999","","","","","","","","D1 PROFILE","","",""
"60207000002810","Nodes","","21.000000","39.239729","Default Known Flow Node","Known Flow","349332.730000","732522.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000194","Nodes","194","21.000000","32.984623","Default Known Flow Node","Known Flow","349416.230000","732612.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000197","Nodes","197","21.000000","39.215935","Default Known Flow Node","Known Flow","349283.480000","732512.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002803","Nodes","","21.000000","39.215935","Default Known Flow Node","Known Flow","349284.855000","732510.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000196","Nodes","196","21.000000","39.239614","DDS demands","Known Flow","349350.230000","732503.720000","","0.000000","","-15.999999","","","","-3.710000","","","","-17.625034","-19.710000","","","","C2 PROFILE","","","","D1 PROFILE","","",""
"60207000000094","Nodes","94","21.000000","39.196948","Default Known Flow Node","Known Flow","349303.230000","732457.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002852","Nodes","","21.000000","35.618165","Default Known Flow Node","Known Flow","349186.105000","732723.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002855","Nodes","","21.000000","35.704187","Default Known Flow Node","Known Flow","349162.855000","732735.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000203","Nodes","203","21.000000","35.617955","DDS demands","Known Flow","349196.855000","732708.095000","","0.000000","","","","","","-12.749999","","","","-11.401277","-12.749999","","","","","","","","D1 PROFILE","","",""
"60207000000252","Nodes","252","21.000000","35.284322","DDS demands","Known Flow","349882.355000","732505.345000","","0.000000","-9.270000","","","","","-13.930000","","","","-20.745856","-23.200001","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"60207000000219","Nodes","219","21.000000","31.421199","DDS demands","Known Flow","349512.480000","732782.595000","","0.000000","","","","","","-15.410000","","","","-13.779898","-15.410000","","","","","","","","D1 PROFILE","","",""
"60207000001002","Nodes","1002","21.000000","28.756348","Default Known Flow Node","Known Flow","349817.730000","732974.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000229","Nodes","229","21.000000","28.556998","DDS demands","Known Flow","349826.730000","732964.095000","","0.000000","","","","","","-18.430000","","","","-16.480436","-18.430000","","","","","","","","D1 PROFILE","","",""
"60207000000249","Nodes","249","21.000000","36.314618","DDS demands","Known Flow","349752.230000","732524.595000","","0.000000","-9.649999","","","-6.399999","","-15.680000","","","","-28.373534","-31.729998","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","",""
"60207000000247","Nodes","247","21.000000","35.454611","DDS demands","Known Flow","349841.230000","732625.470000","","0.000000","-16.479999","","-6.000000","","","-11.510000","","","","-30.394466","-33.990000","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","",""
"60207000000251","Nodes","251","21.000000","35.247458","DDS demands","Known Flow","349865.605000","732518.345000","","0.000000","","","","","","-3.869999","","","","-3.460623","-3.869999","","","","","","","","D1 PROFILE","","",""
"60207000000250","Nodes","250","21.000000","34.572642","DDS demands","Known Flow","349822.855000","732560.720000","","0.000000","","","","","","-8.319999","","","","-7.439892","-8.319999","","","","","","","","D1 PROFILE","","",""
"60207000002807","Nodes","","21.000000","35.270612","Default Known Flow Node","Known Flow","349870.605000","732517.720000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000485","Nodes","485","21.000000","31.057576","DDS demands","Known Flow","349927.605000","732747.470000","","0.000000","","","","","","-7.129999","","","","-6.375773","-7.129999","","","","","","","","D1 PROFILE","","",""
"60207000002794","Nodes","","21.000000","31.100665","Default Known Flow Node","Known Flow","349914.105000","732743.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002926","Nodes","","21.000000","28.614341","Default Known Flow Node","Known Flow","349850.105000","732998.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002812","Nodes","","21.000000","35.356359","Default Known Flow Node","Known Flow","349919.980000","732541.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000253","Nodes","253","21.000000","35.508566","DDS demands","Known Flow","349923.980000","732537.470000","","0.000000","","","","","","-16.339999","","","","-14.611520","-16.339999","","","","","","","","D1 PROFILE","","",""
"60207000000231","Nodes","231","21.000000","28.278540","DDS demands","Known Flow","349978.480000","732976.220000","","0.000000","","","","","","-14.250000","","","","-12.742605","-14.250000","","","","","","","","D1 PROFILE","","",""
"60207000002885","Nodes","","21.000000","28.172438","Default Known Flow Node","Known Flow","349942.105000","732954.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000384","Nodes","384","21.000000","28.436361","DDS demands","Known Flow","349908.355000","732978.470000","","0.000000","","","","","","-6.350000","","","","-5.678283","-6.350000","","","","","","","","D1 PROFILE","","",""
"60207000002792","Nodes","","21.000000","28.306204","Default Known Flow Node","Known Flow","349901.105000","732972.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002886","Nodes","","21.000000","28.834040","Default Known Flow Node","Known Flow","349822.980000","732960.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000227","Nodes","227","21.000000","28.976043","DDS demands","Known Flow","349773.855000","732956.220000","","0.000000","","","","","","-19.969998","","","","-17.857530","-19.969998","","","","","","","","D1 PROFILE","","",""
"60207000000342","Nodes","342","21.000000","28.357608","DDS demands","Known Flow","349694.605000","732732.345000","","0.000000","","","","","","-9.609999","","","","-8.593433","-9.609999","","","","","","","","D1 PROFILE","","",""
"60207000002856","Nodes","","21.000000","28.173552","Default Known Flow Node","Known Flow","349622.605000","732737.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000404","Nodes","404","21.000000","28.304354","Default Known Flow Node","Known Flow","349598.230000","732662.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000405","Nodes","405","21.000000","28.475239","DDS demands","Known Flow","349581.355000","732686.595000","","0.000000","","","","","","-1.169999","","","","-1.046234","-1.169999","","","","","","","","D1 PROFILE","","",""
"60207000000341","Nodes","341","21.000000","28.343136","DDS demands","Known Flow","349721.480000","732661.970000","","0.000000","","","","","","-19.399998","","","","-17.347825","-19.399998","","","","","","","","D1 PROFILE","","",""
"60207000000401","Nodes","401","21.000000","28.134663","DDS demands","Known Flow","349652.480000","732591.095000","","0.000000","","","","","","-6.540000","","","","-5.848185","-6.540000","","","","","","","","D1 PROFILE","","",""
"60207000000402","Nodes","402","21.000000","28.174914","DDS demands","Known Flow","349612.605000","732613.720000","","0.000000","","","","","","-3.039999","","","","-2.718422","-3.039999","","","","","","","","D1 PROFILE","","",""
"60207000000403","Nodes","403","21.000000","28.108982","DDS demands","Known Flow","349575.730000","732603.345000","","0.000000","","","","","","-5.059999","","","","-4.524742","-5.059999","","","","","","","","D1 PROFILE","","",""
"60207000002800","Nodes","","21.000000","28.134663","Default Known Flow Node","Known Flow","349651.230000","732589.720000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000257","Nodes","257","21.000000","35.347354","DDS demands","Known Flow","349917.980000","732539.720000","","0.000000","","","","","","-10.960000","","","","-9.800629","-10.960000","","","","","","","","D1 PROFILE","","",""
"60207000000246","Nodes","246","21.000000","35.045094","Default Known Flow Node","Known Flow","349887.355000","732665.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002817","Nodes","","21.000000","34.473589","Default Known Flow Node","Known Flow","349835.355000","732567.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000481","Nodes","481","21.000000","34.486998","DDS demands","Known Flow","349835.855000","732522.720000","","0.000000","","","","","","0.000000","","","","0.000000","0.000000","","","","","","","","D1 PROFILE","","",""
"60207000002731","Nodes","","21.000000","35.247458","Default Known Flow Node","Known Flow","349834.730000","732486.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000255","Nodes","255","21.000000","34.932454","DDS demands","Known Flow","349900.480000","732619.845000","","0.000000","","-43.769999","","","","","","","","-39.139915","-43.769999","","","","C2 PROFILE","","","","","","",""
"60207000000245","Nodes","245","21.000000","34.586122","DDS demands","Known Flow","349903.230000","732679.345000","","0.000000","","","","-2.380000","","-13.179999","","","","-13.914030","-15.559999","","","","","","C4 PROFILE","","D1 PROFILE","","",""
"60207000002860","Nodes","","21.000000","32.213841","Default Known Flow Node","Known Flow","349990.855000","732755.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002744","Nodes","","21.000000","31.100665","Default Known Flow Node","Known Flow","349921.105000","732736.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000484","Nodes","484","21.000000","31.485294","DDS demands","Known Flow","349934.730000","732779.845000","","0.000000","","","","","","-6.030000","","","","-5.392134","-6.030000","","","","","","","","D1 PROFILE","","",""
"60207000002862","Nodes","","21.000000","31.485294","Default Known Flow Node","Known Flow","349905.730000","732767.220000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002859","Nodes","","21.000000","31.299970","Default Known Flow Node","Known Flow","349930.105000","732749.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000244","Nodes","244","21.000000","32.034449","DDS demands","Known Flow","349993.605000","732757.845000","","0.000000","-9.679999","","","","","-16.670000","","","","-23.562642","-26.350001","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"60207000000363","Nodes","363","21.000000","32.039426","DDS demands","Known Flow","349996.980000","732760.845000","","0.000000","","","","","","-12.560000","","","","-11.231377","-12.560000","","","","","","","","D1 PROFILE","","",""
"60207000000483","Nodes","483","21.000000","31.743069","DDS demands","Known Flow","349958.105000","732799.470000","","0.000000","","","","","","-0.579999","","","","-0.518646","-0.579999","","","","","","","","D1 PROFILE","","",""
"60207000000225","Nodes","225","21.000000","28.611797","DDS demands","Known Flow","349793.855000","732738.595000","","0.000000","","","","","","-29.860000","","","","-26.701347","-29.860000","","","","","","","","D1 PROFILE","","",""
"60207000002740","Nodes","","21.000000","29.002059","Default Known Flow Node","Known Flow","349742.730000","732783.720000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000222","Nodes","222","21.000000","29.701185","DDS demands","Known Flow","349698.855000","732841.595000","","0.000000","","","","","","-14.979999","","","","-13.395383","-14.979999","","","","","","","","D1 PROFILE","","",""
"60207000000224","Nodes","224","21.000000","29.310252","DDS demands","Known Flow","349739.980000","732880.470000","","0.000000","","","","","","-9.279999","","","","-8.298341","-9.279999","","","","","","","","D1 PROFILE","","",""
"60207000000343","Nodes","343","21.000000","27.892180","DDS demands","Known Flow","349637.855000","732723.470000","","0.000000","","","","","","-9.840000","","","","-8.799104","-9.840000","","","","","","","","D1 PROFILE","","",""
"60207000002843","Nodes","","21.000000","28.408403","Default Known Flow Node","Known Flow","349723.980000","732664.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000629","Nodes","629","21.000000","28.703811","Default Known Flow Node","Known Flow","349781.605000","732915.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002714","Nodes","","21.000000","34.516419","Default Known Flow Node","Known Flow","349848.230000","732583.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000254","Nodes","254","21.000000","34.335350","DDS demands","Known Flow","349858.480000","732540.845000","","0.000000","","","","","","-8.489999","","","","-7.591909","-8.489999","","","","","","","","D1 PROFILE","","",""
"60207000002732","Nodes","","21.000000","35.270612","Default Known Flow Node","Known Flow","349885.105000","732541.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002750","Nodes","","21.000000","31.485294","Default Known Flow Node","Known Flow","349894.480000","732765.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002795","Nodes","","21.000000","31.485294","Default Known Flow Node","Known Flow","349904.980000","732755.720000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002765","Nodes","","21.000000","28.172438","Default Known Flow Node","Known Flow","349930.355000","732940.220000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002924","Nodes","","21.000000","30.610770","Default Known Flow Node","Known Flow","348793.730000","732993.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000469","Nodes","469","21.000000","30.488886","DDS demands","Known Flow","348791.605000","733004.595000","","0.000000","","","","","","-13.609999","","","","-12.170305","-13.609999","","","","","","","","D1 PROFILE","","",""
"60207000000477","Nodes","477","21.000000","29.916684","DDS demands","Known Flow","348956.730000","733048.345000","","0.000000","","","","","","-17.940000","","","","-16.042270","-17.940000","","","","","","","","D1 PROFILE","","",""
"60207000000471","Nodes","471","21.000000","29.037876","DDS demands","Known Flow","348786.605000","733055.345000","","0.000000","","-84.999996","","","","-4.600000","","","","-80.121921","-89.599997","","","","C2 PROFILE","","","","D1 PROFILE","","",""
"60207000000164","Nodes","164","21.000000","34.250216","DDS demands","Known Flow","349153.605000","733011.470000","","0.000000","","","","","","-6.639999","","","","-5.937606","-6.639999","","","","","","","","D1 PROFILE","","",""
"60207000000172","Nodes","172","21.000000","34.184964","DDS demands","Known Flow","349192.980000","733017.470000","","0.000000","","","","","","-4.400000","","","","-3.934558","-4.400000","","","","","","","","D1 PROFILE","","",""
"60207000002923","Nodes","","21.000000","33.281235","Default Known Flow Node","Known Flow","349354.855000","732980.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000181","Nodes","181","21.000000","33.410849","Default Known Flow Node","Known Flow","349368.855000","733087.470000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000171","Nodes","171","21.000000","32.823374","DDS demands","Known Flow","349192.855000","733123.845000","","0.000000","","","","","","-0.839999","","","","-0.751143","-0.839999","","","","","","","","D1 PROFILE","","",""
"60207000000170","Nodes","170","21.000000","32.825700","DDS demands","Known Flow","349199.230000","733076.845000","","0.000000","","","","","","-7.989999","","","","-7.144800","-7.989999","","","","","","","","D1 PROFILE","","",""
"60207000000169","Nodes","169","21.000000","32.391386","DDS demands","Known Flow","349141.855000","733069.220000","","0.000000","","","","","","-11.279999","","","","-10.086777","-11.279999","","","","","","","","D1 PROFILE","","",""
"60207000000165","Nodes","165","21.000000","32.161440","DDS demands","Known Flow","349071.105000","733059.595000","","0.000000","","","","","","-11.890000","","","","-10.632251","-11.890000","","","","","","","","D1 PROFILE","","",""
"60207000000167","Nodes","167","21.000000","31.102966","DDS demands","Known Flow","349074.730000","733118.095000","","0.000000","","","","","","-5.480000","","","","-4.900314","-5.480000","","","","","","","","D1 PROFILE","","",""
"60207000002907","Nodes","","21.000000","33.367639","Default Known Flow Node","Known Flow","349490.355000","733230.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002928","Nodes","","21.000000","34.184957","Default Known Flow Node","Known Flow","349245.855000","733001.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000173","Nodes","173","21.000000","34.180813","DDS demands","Known Flow","349242.230000","733024.845000","","0.000000","","","","","","-11.319999","","","","-10.122546","-11.319999","","","","","","","","D1 PROFILE","","",""
"60207000002940","Nodes","","21.000000","33.325154","Default Known Flow Node","Known Flow","349363.355000","733004.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002735","Nodes","","21.000000","33.367639","Default Known Flow Node","Known Flow","349492.730000","733245.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000179","Nodes","179","21.000000","31.948756","DDS demands","Known Flow","349284.355000","733240.095000","","0.000000","","","","","","-5.160000","","","","-4.614164","-5.160000","","","","","","","","D1 PROFILE","","",""
"60207000000180","Nodes","180","21.000000","31.964650","DDS demands","Known Flow","349267.230000","733294.095000","","0.000000","","","","","","-2.640000","","","","-2.360735","-2.640000","","","","","","","","D1 PROFILE","","",""
"60207000002905","Nodes","","21.000000","31.907954","Default Known Flow Node","Known Flow","349291.730000","733217.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000178","Nodes","178","21.000000","31.887765","Default Known Flow Node","Known Flow","349310.980000","733223.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000177","Nodes","177","21.000000","31.992073","DDS demands","Known Flow","349240.730000","733197.970000","","0.000000","","","","","","-17.969998","","","","-16.069095","-17.969998","","","","","","","","D1 PROFILE","","",""
"60207000000175","Nodes","175","21.000000","32.395691","DDS demands","Known Flow","349248.230000","733143.970000","","0.000000","","","","","","-5.960000","","","","-5.329538","-5.960000","","","","","","","","D1 PROFILE","","",""
"60207000000176","Nodes","176","21.000000","32.394292","DDS demands","Known Flow","349289.480000","733148.345000","","0.000000","","","","","","-4.340000","","","","-3.880905","-4.340000","","","","","","","","D1 PROFILE","","",""
"60207000002798","Nodes","","21.000000","32.394292","Default Known Flow Node","Known Flow","349307.230000","733150.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000174","Nodes","174","21.000000","33.009975","DDS demands","Known Flow","349256.605000","733084.345000","","0.000000","","","","","","-14.229999","","","","-12.724720","-14.229999","","","","","","","","D1 PROFILE","","",""
"60207000002893","Nodes","","21.000000","32.382347","Default Known Flow Node","Known Flow","349138.730000","733091.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002890","Nodes","","21.000000","32.816824","Default Known Flow Node","Known Flow","349195.230000","733076.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000166","Nodes","166","21.000000","31.310047","DDS demands","Known Flow","349041.980000","733175.345000","","0.000000","","","","","","-27.809999","","","","-24.868198","-27.809999","","","","","","","","D1 PROFILE","","",""
"60207000000168","Nodes","168","21.000000","32.403705","DDS demands","Known Flow","349131.230000","733147.220000","","0.000000","","","","","","-2.380000","","","","-2.128238","-2.380000","","","","","","","","D1 PROFILE","","",""
"60207000000182","Nodes","182","21.000000","33.367639","Default Known Flow Node","Known Flow","349491.730000","733231.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002902","Nodes","","21.000000","33.324435","Default Known Flow Node","Known Flow","349549.230000","733179.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000450","Nodes","450","21.000000","26.279706","DDS demands","Known Flow","349799.855000","733317.595000","","0.000000","","","","","","-4.630000","","","","-4.140228","-4.630000","","","","","","","","D1 PROFILE","","",""
"60207000000451","Nodes","451","21.000000","26.404850","DDS demands","Known Flow","349773.605000","733314.595000","","0.000000","","","","","","-12.760000","","","","-11.410220","-12.760000","","","","","","","","D1 PROFILE","","",""
