"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"60201600002204","Nodes","2204,","21.000000","26.786687","Default Known Flow Node","Known Flow","313227.225388","683631.408232","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002554","Nodes","2554,","21.000000","26.786541","Default Known Flow Node","Known Flow","313227.727388","683655.718238","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002553","Nodes","2553,","21.000000","26.786362","Default Known Flow Node","Known Flow","313241.354391","683650.611237","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002195","Nodes","2195,","21.000000","26.786541","Default Known Flow Node","Known Flow","313226.723387","683656.229239","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000407","Nodes","407,","21.000000","26.699896","Default Known Flow Node","Known Flow","313240.218005","683601.635968","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000450","Nodes","450,","21.000000","26.785852","DDS demands","Known Flow","313259.754396","683667.983242","","0.000000","-0.419999","","","","","","","","","","-0.375571","-0.419999","","","C1 PROFILE","","","","","","","","",""
"60201600002555","Nodes","2555,","21.000000","26.786362","Default Known Flow Node","Known Flow","313242.740392","683659.401239","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000406","Nodes","406,","21.000000","26.786691","Default Known Flow Node","Known Flow","313216.694726","683657.538187","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000405","Nodes","405,","21.000000","26.786917","DDS demands","Known Flow","313201.523381","683660.347240","","0.000000","","","","","-4.999999","","","","","","-4.471089","-4.999999","","","","","","","D1 PROFILE","","","","",""
"60201600002174","Nodes","2174,","21.000000","28.293486","DDS demands","Known Flow","313148.747366","680487.589376","","0.000000","","","","","-1.019999","","","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","","","",""
"60201600002565","Nodes","2565,","21.000000","30.970771","Default Known Flow Node","Known Flow","313062.488510","680893.940631","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002561","Nodes","2561,","21.000000","30.199289","Default Known Flow Node","Known Flow","313021.169624","680807.170562","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002189","Nodes","2189,","21.000000","29.801679","Default Known Flow Node","Known Flow","312593.270480","682045.528742","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002330","Nodes","2330,","21.000000","29.503226","Default Known Flow Node","Known Flow","312807.351273","682666.962969","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002242","Nodes","2242,","21.000000","29.503226","Default Known Flow Node","Known Flow","312795.101270","682653.462966","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002384","Nodes","2384,","21.000000","30.820766","Default Known Flow Node","Known Flow","312741.476255","682894.213031","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000605","Nodes","605,","21.000000","31.033555","DDS demands","Known Flow","312579.351211","682788.588003","","0.000000","0.000000","","","","-4.650000","","","","","","-4.158113","-4.650000","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60201600002462","Nodes","2462,","21.000000","30.682209","Default Known Flow Node","Known Flow","312754.868201","682865.475730","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002345","Nodes","2345,","21.000000","29.583799","Default Known Flow Node","Known Flow","312799.610942","682740.717209","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002396","Nodes","2396,","21.000000","33.814868","Default Known Flow Node","Known Flow","313086.651349","682932.233042","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000210","Nodes","210,","21.000000","40.870441","DDS demands","Known Flow","313740.354446","682686.962402","","0.000000","","","","","-3.619999","","","","","","-3.237068","-3.619999","","","","","","","D1 PROFILE","","","","",""
"60201600002341","Nodes","2341,","21.000000","41.511674","Default Known Flow Node","Known Flow","313688.979209","682725.776747","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002327","Nodes","Logger 9449, Post, Fraser Avenue","21.000000","37.757698","Default Known Flow Node","Known Flow","313569.476481","682654.337966","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002513","Nodes","2513,","21.000000","28.288571","Default Known Flow Node","Known Flow","313038.226336","683279.713136","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000192","Nodes","192,","21.000000","28.288571","DDS demands","Known Flow","313071.601345","683273.588134","","0.000000","","","","","-3.780000","","","","","","-3.380143","-3.780000","","","","","","","D1 PROFILE","","","","",""
"60201600002518","Nodes","2518,","21.000000","27.679562","Default Known Flow Node","Known Flow","313095.982581","683352.712183","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002229","Nodes","2229,","21.000000","27.679562","Default Known Flow Node","Known Flow","313075.226346","683294.838140","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002519","Nodes","2519,","21.000000","27.679562","Default Known Flow Node","Known Flow","313082.851348","683354.463157","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002379","Nodes","2379,","21.000000","28.288571","Default Known Flow Node","Known Flow","313071.726345","683274.713135","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002535","Nodes","2535,","21.000000","27.652180","Default Known Flow Node","Known Flow","313107.976355","683428.463177","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002540","Nodes","2540,","21.000000","27.591822","Default Known Flow Node","Known Flow","313104.226354","683497.963196","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002527","Nodes","2527,","21.000000","27.722980","Default Known Flow Node","Known Flow","313086.351349","683377.713163","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002218","Nodes","2218,","21.000000","27.722980","Default Known Flow Node","Known Flow","313092.101351","683414.463173","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000111","Nodes","111,","21.000000","41.332985","DDS demands","Known Flow","313740.476527","682994.838059","","0.000000","","","","","-12.020000","","","","","","-10.748499","-12.020000","","","","","","","D1 PROFILE","","","","",""
"60201600002442","Nodes","2442,","21.000000","42.362779","Default Known Flow Node","Known Flow","313665.351507","683106.713089","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002444","Nodes","2444,","21.000000","42.362779","Default Known Flow Node","Known Flow","313683.226512","683108.338090","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002441","Nodes","2441,","21.000000","42.362779","Default Known Flow Node","Known Flow","313651.476503","683105.463089","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002541","Nodes","2541,","21.000000","27.586708","Default Known Flow Node","Known Flow","313107.872721","683518.718753","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002543","Nodes","2543,","21.000000","27.350460","Default Known Flow Node","Known Flow","313155.148368","683530.452204","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002544","Nodes","2544,","21.000000","27.338901","Default Known Flow Node","Known Flow","313155.751368","683536.169206","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002274","Nodes","2274,","21.000000","27.586260","Default Known Flow Node","Known Flow","313105.895355","683517.144201","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002542","Nodes","2542,","21.000000","27.586260","Default Known Flow Node","Known Flow","313106.127355","683519.348201","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002259","Nodes","2259,","21.000000","27.586708","Default Known Flow Node","Known Flow","313108.351355","683519.963202","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002552","Nodes","2552,","21.000000","26.981126","Default Known Flow Node","Known Flow","313179.237622","683638.964243","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002551","Nodes","2551,","21.000000","26.976606","Default Known Flow Node","Known Flow","313186.958377","683634.878233","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002549","Nodes","2549,","21.000000","26.873500","Default Known Flow Node","Known Flow","313223.440682","683613.593239","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002546","Nodes","2546,","21.000000","26.873500","Default Known Flow Node","Known Flow","313209.749383","683595.301222","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002224","Nodes","2224,","21.000000","26.873500","Default Known Flow Node","Known Flow","313212.029934","683590.382601","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002548","Nodes","2548,","21.000000","26.699896","Default Known Flow Node","Known Flow","313226.030427","683610.275623","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002435","Nodes","2435,","21.000000","39.689109","Default Known Flow Node","Known Flow","313409.314437","683084.027083","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002194","Nodes","2194,","21.000000","39.603975","Default Known Flow Node","Known Flow","313284.978403","683198.910114","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002334","Nodes","2334,","21.000000","37.585148","Default Known Flow Node","Known Flow","313492.535460","682682.719974","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000318","Nodes","318,","21.000000","37.563853","DDS demands","Known Flow","313289.275405","682973.795053","","0.000000","","","","","-19.559999","","","","","","-17.490900","-19.559999","","","","","","","D1 PROFILE","","","","",""
"60201600000153","Nodes","153,","21.000000","27.133506","DDS demands","Known Flow","312834.382281","680688.947431","","0.000000","","","","","-1.159999","","","","","","-1.037292","-1.159999","","","","","","","D1 PROFILE","","","","",""
"60201600002387","Nodes","2387,","21.000000","27.133911","Default Known Flow Node","Known Flow","312836.051499","680684.967563","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002409","Nodes","2409,","21.000000","37.193709","Default Known Flow Node","Known Flow","313273.351400","682966.713051","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002416","Nodes","2416,","21.000000","29.247289","Default Known Flow Node","Known Flow","312904.131915","682986.051334","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000167","Nodes","167,","21.000000","29.052927","DDS demands","Known Flow","312928.351306","683072.088080","","0.000000","","","","","-5.400000","","","","","","-4.828776","-5.400000","","","","","","","D1 PROFILE","","","","",""
"60201600000383","Nodes","383,","21.000000","30.438621","DDS demands","Known Flow","312919.770304","682747.264991","","0.000000","-7.230000","","","","-2.109999","","","","","","-8.351995","-9.340000","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60201600002337","Nodes","2337,","21.000000","28.374696","Default Known Flow Node","Known Flow","312877.927293","682707.481980","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002429","Nodes","2429,","21.000000","40.242865","Default Known Flow Node","Known Flow","313441.671259","683055.018739","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002488","Nodes","2488,","21.000000","39.596697","Default Known Flow Node","Known Flow","313275.081401","683193.877113","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000027","Nodes","27,","21.000000","28.401355","DDS demands","Known Flow","313062.808906","683135.035256","","0.000000","","","","","-5.689999","","","","","","-5.088099","-5.689999","","","","","","","D1 PROFILE","","","","",""
"60201600002196","Nodes","2196,","21.000000","33.298986","Default Known Flow Node","Known Flow","313147.835366","682868.338024","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002208","Nodes","2208,","21.000000","30.171198","Default Known Flow Node","Known Flow","312971.394745","680812.668278","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002558","Nodes","2558,","21.000000","30.157408","Default Known Flow Node","Known Flow","312969.554630","680796.475233","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002545","Nodes","2545,","21.000000","49.549763","Default Known Flow Node","Known Flow","313985.929603","683545.577607","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000005","Nodes","5, ""Hillend RRI""","21.000000","50.000003","Default Known Pressure Node","Known Pressure","314020.981604","683586.552220","","0.000000","","","","","","","","","","","12.787315","14.300000","","","","","","","","","","","",""
"60201600001005","Nodes","1005,","21.000000","30.004843","Default Known Flow Node","Known Flow","312842.601283","682809.588008","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000385","Nodes","385,","21.000000","23.090666","DDS demands","Known Flow","313451.304449","680355.857341","","0.000000","","","","","-7.760000","","","","","","-6.939131","-7.760000","","","","","","","D1 PROFILE","","","","",""
"60201600002480","Nodes","2480,","21.000000","28.323858","Default Known Flow Node","Known Flow","313066.851344","683172.213107","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000172","Nodes","172,","21.000000","30.129278","DDS demands","Known Flow","312715.427248","682774.213999","","0.000000","","","","","-4.999999","","","","","","-4.471089","-4.999999","","","","","","","D1 PROFILE","","","","",""
"60201600002362","Nodes","2362,","21.000000","25.548509","Default Known Flow Node","Known Flow","312783.731975","680616.404597","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000155","Nodes","155,","21.000000","25.335510","DDS demands","Known Flow","312769.381263","680641.639418","","0.000000","","","","","-2.529999","","","","","","-2.262371","-2.529999","","","","","","","D1 PROFILE","","","","",""
"60201600002253","Nodes","2253,","21.000000","29.247289","Default Known Flow Node","Known Flow","312918.757304","682980.984055","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002277","Nodes","2277,","21.000000","28.380861","Default Known Flow Node","Known Flow","313061.709343","683134.187097","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002234","Nodes","2234,","21.000000","31.316801","Default Known Flow Node","Known Flow","313115.801859","680764.326639","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002393","Nodes","2393,","21.000000","33.725180","DDS demands","Known Flow","313070.959845","682922.602281","","0.000000","","","","","-1.019999","","","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","","","",""
"60201600002401","Nodes","2401,","21.000000","34.224634","DDS demands","Known Flow","313107.559985","682942.451790","","0.000000","","","","","-1.019999","","","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","","","",""
"60201600002408","Nodes","2408,","21.000000","36.362836","Default Known Flow Node","Known Flow","313237.687390","682960.682049","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002491","Nodes","2491,","21.000000","28.052309","Default Known Flow Node","Known Flow","313114.034357","683202.429115","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000181","Nodes","181,","21.000000","29.749183","DDS demands","Known Flow","312666.783235","682377.984891","","0.000000","","","-2.369999","","","","","","","","-2.119296","-2.369999","","","","","C3 PROFILE","","","","","","",""
"60201600002213","Nodes","2213,","21.000000","37.585148","Default Known Flow Node","Known Flow","313477.354456","682684.017974","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002219","Nodes","2219,","21.000000","36.362836","Default Known Flow Node","Known Flow","313237.980391","682957.282048","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000028","Nodes","28,","21.000000","29.374602","DDS demands","Known Flow","313059.662342","683076.923081","","0.000000","-2.019999","","","","-6.690000","","","","","","-7.788638","-8.709999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60201600002263","Nodes","2263,","21.000000","29.421416","Default Known Flow Node","Known Flow","313072.008345","683064.892078","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002180","Nodes","2180,","21.000000","36.490718","Default Known Flow Node","Known Flow","313223.636349","681201.733178","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002266","Nodes","2266,","21.000000","28.052309","Default Known Flow Node","Known Flow","313107.978355","683193.186113","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002177","Nodes","2177,","21.000000","36.624769","Default Known Flow Node","Known Flow","313218.984719","681198.331131","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002179","Nodes","2179,","21.000000","36.948543","Default Known Flow Node","Known Flow","313216.410531","681198.376388","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000002","Nodes","North Queensferry DG, Tel, Profiled, Site ID 2008","21.000000","37.000000","Default Known Pressure Node","Known Pressure","313216.225385","681199.370570","","999998.967025","","","","","","","","","","","714.929874","799.502940","","","","","","","","","","","",""
"60201600000058","Nodes","58,","21.000000","29.618387","DDS demands","Known Flow","312656.924232","682338.774880","","0.000000","","","","","-14.479999","","","","","","-12.948275","-14.479999","","","","","","","D1 PROFILE","","","","",""
"60201600001004","Nodes","1004,","21.000000","41.285005","Default Known Flow Node","Known Flow","313769.796149","682736.547068","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002503","Nodes","2503,","21.000000","28.042906","Default Known Flow Node","Known Flow","313080.157348","683248.539128","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002381","Nodes","2381,","21.000000","27.509626","Default Known Flow Node","Known Flow","312564.857207","682882.537028","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000292","Nodes","292,","21.000000","28.019851","DDS demands","Known Flow","312639.389765","683054.389332","","0.000000","","","","","-15.160000","","","","","","-13.556343","-15.160000","","","","","","","D1 PROFILE","","","","",""
"60201600002532","Nodes","2532,","21.000000","27.608517","Default Known Flow Node","Known Flow","313109.368356","683423.430175","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002533","Nodes","2533,","21.000000","27.609925","Default Known Flow Node","Known Flow","313107.538128","683423.625207","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002303","Nodes","2303,","21.000000","29.333909","Default Known Flow Node","Known Flow","312667.364235","682318.050874","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002311","Nodes","2311,","21.000000","29.333909","Default Known Flow Node","Known Flow","312669.549236","682317.516874","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002297","Nodes","2297,","21.000000","29.333909","Default Known Flow Node","Known Flow","312671.785236","682317.244874","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002335","Nodes","2335,","21.000000","27.529513","Default Known Flow Node","Known Flow","312864.065289","682686.538975","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002336","Nodes","2336,","21.000000","27.529513","DDS demands","Known Flow","312861.253669","682689.346921","","0.000000","","","","","-0.750000","","","","","","-0.670663","-0.750000","","","","","","","D1 PROFILE","","","","",""
"60201600002378","Nodes","2378,","21.000000","36.624769","Default Known Flow Node","Known Flow","313218.591385","681199.034570","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002472","Nodes","2472,","21.000000","28.603652","Default Known Flow Node","Known Flow","312751.757258","683143.641099","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000036","Nodes","36,","21.000000","28.587863","DDS demands","Known Flow","312749.100428","683143.277632","","0.000000","","","","","-8.869999","","","","","","-7.931712","-8.869999","","","","","","","D1 PROFILE","","","","",""
"60201600000125","Nodes","125,","21.000000","39.573317","DDS demands","Known Flow","313217.230423","683219.788928","","0.000000","","","","","-2.660000","","","","","","-2.378619","-2.660000","","","","","","","D1 PROFILE","","","","",""
"60201600002499","Nodes","2499,","21.000000","39.531753","Default Known Flow Node","Known Flow","313216.790385","683229.098122","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002292","Nodes","2292,","21.000000","39.531753","Default Known Flow Node","Known Flow","313216.696385","683231.089123","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002512","Nodes","2512,","21.000000","28.042818","Default Known Flow Node","Known Flow","313083.702305","683270.131141","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000059","Nodes","Logger 9879, 76 Hope Street","21.000000","29.296345","Val Log Post","Known Flow","312637.587227","682275.005863","","0.000000","","","-1.919999","","-6.840000","","","","","","-7.833348","-8.760000","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"60201600000060","Nodes","60,","21.000000","29.333909","DDS demands","Known Flow","312647.606230","682310.696872","","0.000000","","","","","-11.249999","","","","","","-10.059950","-11.249999","","","","","","","D1 PROFILE","","","","",""
"60201600002506","Nodes","2506,","21.000000","39.637867","Default Known Flow Node","Known Flow","313213.789384","683255.999130","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002284","Nodes","2284,","21.000000","39.637867","Default Known Flow Node","Known Flow","313213.656384","683257.995130","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002294","Nodes","2294,","21.000000","28.561307","Default Known Flow Node","Known Flow","312728.998252","683130.451096","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002443","Nodes","2443,","21.000000","28.561307","Default Known Flow Node","Known Flow","312739.909394","683106.793794","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002300","Nodes","2300,","21.000000","28.504265","Default Known Flow Node","Known Flow","312625.014224","682880.187027","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002383","Nodes","2383,","21.000000","27.702083","Default Known Flow Node","Known Flow","312618.598222","682889.276030","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002497","Nodes","2497,","21.000000","39.535283","Default Known Flow Node","Known Flow","313218.223385","683227.173122","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002301","Nodes","2301,","21.000000","39.747835","Default Known Flow Node","Known Flow","313245.193393","683229.599123","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002415","Nodes","2415,","21.000000","29.080979","Default Known Flow Node","Known Flow","312730.481252","682983.158055","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002287","Nodes","2287,","21.000000","29.080979","Default Known Flow Node","Known Flow","312730.092252","683003.702061","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002304","Nodes","2304,","21.000000","28.597847","Default Known Flow Node","Known Flow","312750.515360","683143.956836","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002457","Nodes","2457,","21.000000","28.361155","Default Known Flow Node","Known Flow","312780.664061","683136.188931","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002500","Nodes","2500,","21.000000","39.535283","Default Known Flow Node","Known Flow","313215.086384","683229.276122","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000032","Nodes","32,","21.000000","28.300362","DDS demands","Known Flow","312785.978268","683178.228109","","0.000000","","","","","-6.550000","","","","","","-5.857127","-6.550000","","","","","","","D1 PROFILE","","","","",""
"60201600002306","Nodes","2306,","21.000000","29.411677","Default Known Flow Node","Known Flow","312632.968226","682232.898851","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002307","Nodes","2307,","21.000000","29.411677","Default Known Flow Node","Known Flow","312626.308224","682234.786852","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000622","Nodes","622,","21.000000","29.378035","DDS demands","Known Flow","313060.395036","683075.914893","","0.000000","-5.079999","","","","-0.950000","","","","","","-5.392133","-6.029999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60201600002299","Nodes","2299,","21.000000","28.029075","Default Known Flow Node","Known Flow","312693.348320","682993.474223","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002505","Nodes","2505,","21.000000","28.214592","Default Known Flow Node","Known Flow","312777.706265","683252.208129","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002504","Nodes","2504,","21.000000","28.106627","Default Known Flow Node","Known Flow","312780.464763","683263.976650","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002376","Nodes","2376,","21.000000","27.648872","Default Known Flow Node","Known Flow","312606.237219","682880.690028","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002375","Nodes","2375,","21.000000","27.643874","Default Known Flow Node","Known Flow","312605.137972","682880.465715","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002282","Nodes","2282,","21.000000","28.583316","Default Known Flow Node","Known Flow","312600.255217","682888.200030","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002431","Nodes","2431,","21.000000","28.486886","Default Known Flow Node","Known Flow","312728.988252","683064.806078","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002490","Nodes","2490,","21.000000","28.523821","Default Known Flow Node","Known Flow","312764.342262","683197.732114","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002293","Nodes","2293,","21.000000","28.523821","Default Known Flow Node","Known Flow","312741.446255","683176.360108","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000042","Nodes","42,","21.000000","27.999730","DDS demands","Known Flow","312757.270260","683061.571077","","0.000000","","","","","-15.500000","","","","","","-13.860377","-15.500000","","","","","","","D1 PROFILE","","","","",""
"60201600000037","Nodes","37,","21.000000","28.484874","DDS demands","Known Flow","312728.416103","683063.837298","","0.000000","","","","","-4.469999","","","","","","-3.997153","-4.469999","","","","","","","D1 PROFILE","","","","",""
