"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"60201400001505","Nodes","","21.000000","31.199429","DDS demands","Known Flow","337358.844954","714365.147595","","0.000000","","","","","","-0.519999","","","","","","","","","-0.464993","-0.519999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400001350","Nodes","","21.000000","38.219547","Default Known Flow Node","Known Flow","337640.079736","714199.278648","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001486","Nodes","","21.000000","33.120582","Default Known Flow Node","Known Flow","337429.833973","714228.651558","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001509","Nodes","","21.000000","29.298885","Default Known Flow Node","Known Flow","337552.336007","714579.061653","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001510","Nodes","","21.000000","31.933413","Default Known Flow Node","Known Flow","336265.836644","714436.168635","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001512","Nodes","","21.000000","39.810659","Default Known Flow Node","Known Flow","337646.269032","714433.702613","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001520","Nodes","","21.000000","32.589099","Default Known Flow Node","Known Flow","337294.415937","714188.816547","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001523","Nodes","","21.000000","31.161113","Default Known Flow Node","Known Flow","337371.785958","714277.596571","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001553","Nodes","","21.000000","32.319774","DDS demands","Known Flow","337514.651997","714544.748644","","0.000000","-10.150000","","","","","0.000000","","","","","","","","","-9.076311","-10.150000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","",""
"60201400001526","Nodes","","21.000000","30.833632","Default Known Flow Node","Known Flow","337534.601002","714592.090657","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001527","Nodes","","21.000000","30.833632","Default Known Flow Node","Known Flow","337538.208003","714605.334660","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001530","Nodes","","21.000000","40.555918","Default Known Flow Node","Known Flow","337578.450014","714320.530583","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001533","Nodes","","21.000000","40.811826","Default Known Flow Node","Known Flow","337594.938018","714315.639581","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001532","Nodes","","21.000000","40.725196","Default Known Flow Node","Known Flow","337622.288026","714236.330560","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001534","Nodes","","21.000000","30.540030","DDS demands","Known Flow","337215.203915","714421.011610","","0.000000","","","","","","-3.059999","","","","","","","","","-2.736306","-3.059999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400001535","Nodes","","21.000000","31.640581","Default Known Flow Node","Known Flow","337286.997935","714570.443651","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001536","Nodes","","21.000000","31.724947","DDS demands","Known Flow","337285.230934","714578.778653","","0.000000","-14.510000","","","","","","","","","","","","","","-12.975102","-14.510000","","","C1 PROFILE","","","","","","","","","","","","",""
"60201400001537","Nodes","","21.000000","31.770001","Default Known Flow Node","Known Flow","337288.019935","714557.358647","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001539","Nodes","","21.000000","32.871418","Default Known Flow Node","Known Flow","337281.175933","714200.348550","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001540","Nodes","","21.000000","32.621846","DDS demands","Known Flow","337307.699940","714189.191547","","0.000000","","","","","","-1.080000","","","","","","","","","-0.965755","-1.080000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400001543","Nodes","","21.000000","31.892444","Default Known Flow Node","Known Flow","337349.265952","714580.069653","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001544","Nodes","","21.000000","24.517608","Default Known Flow Node","Known Flow","337394.492964","714169.904542","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001591","Nodes","","21.000000","30.605107","Default Known Flow Node","Known Flow","337447.313978","714477.572625","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001545","Nodes","","21.000000","31.084079","Default Known Flow Node","Known Flow","337395.535964","714420.787610","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001674","Nodes","","21.000000","34.045075","Default Known Flow Node","Known Flow","337408.061968","714671.708678","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001554","Nodes","","21.000000","32.319774","Default Known Flow Node","Known Flow","337497.769992","714542.162643","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001556","Nodes","","21.000000","24.169577","Default Known Flow Node","Known Flow","337307.999309","714101.148311","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001557","Nodes","","21.000000","40.013266","Default Known Flow Node","Known Flow","337560.984009","714324.577584","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001559","Nodes","","21.000000","40.723860","DDS demands","Known Flow","337580.838015","714261.822567","","0.000000","","","","","","-0.710000","","","","","","","","","-0.634894","-0.710000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400001560","Nodes","","21.000000","40.724990","Default Known Flow Node","Known Flow","337603.836021","714274.889570","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001562","Nodes","","21.000000","32.011472","DDS demands","Known Flow","336431.384112","714453.143680","","0.000000","","","","","","-3.370000","","","","","","","","","-3.013514","-3.370000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400001601","Nodes","","21.000000","27.086872","Default Known Flow Node","Known Flow","337656.223989","714588.756601","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001564","Nodes","","21.000000","34.434841","Default Known Flow Node","Known Flow","337662.447037","714623.799665","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001566","Nodes","","21.000000","38.741806","Default Known Flow Node","Known Flow","337692.273045","714243.544562","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001568","Nodes","","21.000000","31.566448","Default Known Flow Node","Known Flow","337114.896013","714494.937552","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001569","Nodes","","21.000000","30.757563","Default Known Flow Node","Known Flow","337178.220905","714341.634588","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001571","Nodes","","21.000000","30.238032","DDS demands","Known Flow","337209.137913","714431.003613","","0.000000","","","","","","-3.039999","","","","","","","","","-2.718422","-3.039999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400001572","Nodes","","21.000000","30.676100","Default Known Flow Node","Known Flow","337212.756914","714359.336593","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001417","Nodes","","21.000000","32.904368","DDS demands","Known Flow","337300.719938","714216.564554","","0.000000","","","","","","-1.510000","","","","","","","","","-1.350269","-1.510000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400001575","Nodes","","21.000000","24.235207","Default Known Flow Node","Known Flow","337336.067948","714101.126523","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001580","Nodes","","21.000000","40.810203","Default Known Flow Node","Known Flow","337609.644022","714276.066571","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001581","Nodes","","21.000000","37.911417","Default Known Flow Node","Known Flow","337693.666631","714200.657274","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001582","Nodes","","21.000000","37.911417","Default Known Flow Node","Known Flow","337696.033046","714200.657550","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001583","Nodes","","21.000000","31.713523","Default Known Flow Node","Known Flow","337121.707890","714531.352640","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001584","Nodes","","21.000000","31.324467","DDS demands","Known Flow","337116.706888","714560.031648","","0.000000","","","-17.309999","","","","","","","","","","","","-15.478911","-17.309999","","","","","C3 PROFILE","","","","","","","","","","",""
"60201400001474","Nodes","","21.000000","27.785343","Default Known Flow Node","Known Flow","337121.268889","714193.679548","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001586","Nodes","","21.000000","30.757563","Default Known Flow Node","Known Flow","337169.686903","714412.295608","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001588","Nodes","","21.000000","24.518149","Default Known Flow Node","Known Flow","337346.902951","714089.224520","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001589","Nodes","","21.000000","31.084079","Default Known Flow Node","Known Flow","337404.857967","714415.329608","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001590","Nodes","","21.000000","30.734915","Default Known Flow Node","Known Flow","337414.086969","714495.634630","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001593","Nodes","","21.000000","36.725166","Default Known Flow Node","Known Flow","337512.861996","714400.554604","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001600","Nodes","","21.000000","39.938299","Default Known Flow Node","Known Flow","337624.498907","714352.335811","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001432","Nodes","","21.000000","40.065988","Default Known Flow Node","Known Flow","337627.866027","714349.100590","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001434","Nodes","","21.000000","40.065988","Default Known Flow Node","Known Flow","337636.844030","714364.331595","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001604","Nodes","","21.000000","42.077052","Default Known Flow Node","Known Flow","338297.585614","713884.957832","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001605","Nodes","","21.000000","33.758955","Default Known Flow Node","Known Flow","337348.084329","714692.646035","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001606","Nodes","","21.000000","28.072215","Default Known Flow Node","Known Flow","337589.863017","714572.630651","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001607","Nodes","","21.000000","34.607249","Default Known Flow Node","Known Flow","337382.557961","714894.786739","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001608","Nodes","","21.000000","34.136479","Default Known Flow Node","Known Flow","337408.242581","714676.658117","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001547","Nodes","","21.000000","28.759149","Default Known Flow Node","Known Flow","338082.036151","714977.718761","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001609","Nodes","","21.000000","34.481389","Default Known Flow Node","Known Flow","337394.668964","714686.409682","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001610","Nodes","","21.000000","33.785690","Default Known Flow Node","Known Flow","337484.089988","714809.953716","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001611","Nodes","","21.000000","33.208850","DDS demands","Known Flow","337332.552178","714250.835651","","0.000000","","","","","","-1.590000","","","","","","","","","-1.421806","-1.590000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400001612","Nodes","","21.000000","40.878965","Default Known Flow Node","Known Flow","337135.404893","714949.188754","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001614","Nodes","","21.000000","38.364065","Default Known Flow Node","Known Flow","337214.973915","715134.437804","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001616","Nodes","","21.000000","38.422454","Default Known Flow Node","Known Flow","337273.803931","714935.418750","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001617","Nodes","","21.000000","33.287233","DDS demands","Known Flow","337435.569631","714237.170192","","0.000000","","","","","","-1.220000","","","","","","","","","-1.090945","-1.220000","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400001618","Nodes","","21.000000","38.072197","Default Known Flow Node","Known Flow","337277.703932","714957.399756","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001620","Nodes","","21.000000","37.999260","Default Known Flow Node","Known Flow","337281.056933","714962.628757","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001622","Nodes","","21.000000","35.775747","Default Known Flow Node","Known Flow","337313.071942","715041.664779","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001623","Nodes","","21.000000","35.775747","Default Known Flow Node","Known Flow","337280.121933","715033.350777","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001624","Nodes","","21.000000","37.928337","Default Known Flow Node","Known Flow","337693.697002","714201.602644","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001625","Nodes","","21.000000","35.993782","Default Known Flow Node","Known Flow","337545.342005","715110.843798","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001626","Nodes","","21.000000","36.025824","Default Known Flow Node","Known Flow","337585.969016","715061.131784","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001627","Nodes","","21.000000","36.076056","Default Known Flow Node","Known Flow","337613.041023","715094.411793","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001629","Nodes","","21.000000","32.206171","Default Known Flow Node","Known Flow","337176.668905","714791.549711","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001630","Nodes","","21.000000","32.206171","Default Known Flow Node","Known Flow","337177.900905","714789.271710","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001631","Nodes","","21.000000","32.206171","Default Known Flow Node","Known Flow","337181.569906","714782.685708","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001632","Nodes","","21.000000","38.460628","Default Known Flow Node","Known Flow","337485.929989","714343.326589","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001633","Nodes","","21.000000","33.758955","Default Known Flow Node","Known Flow","337361.691955","714687.092682","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001636","Nodes","","21.000000","32.111383","Default Known Flow Node","Known Flow","337688.473044","714834.996723","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001637","Nodes","","21.000000","36.018353","DDS demands","Known Flow","337211.422914","715116.908799","","0.000000","","-111.730003","","","","","","","","","","","","","-99.910966","-111.730003","","","","C2 PROFILE","","","","","","","","","","","",""
"60201400001638","Nodes","","21.000000","36.158971","Default Known Flow Node","Known Flow","337221.422917","715118.729800","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001639","Nodes","","21.000000","38.072567","Default Known Flow Node","Known Flow","337278.716074","714957.516467","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001640","Nodes","","21.000000","38.051715","Default Known Flow Node","Known Flow","337280.610933","714958.482756","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001641","Nodes","","21.000000","37.971224","Default Known Flow Node","Known Flow","337280.373933","714964.829758","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001643","Nodes","","21.000000","37.910119","Default Known Flow Node","Known Flow","337288.503935","714963.919758","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001621","Nodes","","21.000000","37.723313","Default Known Flow Node","Known Flow","337303.756939","714968.547759","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001642","Nodes","","21.000000","37.910119","Default Known Flow Node","Known Flow","337287.436935","714966.971759","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001644","Nodes","","21.000000","36.865813","Default Known Flow Node","Known Flow","337390.268963","714992.480765","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001702","Nodes","","21.000000","36.538739","Default Known Flow Node","Known Flow","337454.611980","715010.350770","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001646","Nodes","","21.000000","30.307264","Default Known Flow Node","Known Flow","337597.416019","714923.251747","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001649","Nodes","","21.000000","38.903314","Default Known Flow Node","Known Flow","337494.863991","714341.530588","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001650","Nodes","","21.000000","40.798186","Default Known Flow Node","Known Flow","337593.985018","714324.971584","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001651","Nodes","","21.000000","33.922194","Default Known Flow Node","Known Flow","337477.824986","714830.114721","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001652","Nodes","","21.000000","41.975951","Default Known Flow Node","Known Flow","338271.353241","713941.309321","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001653","Nodes","","21.000000","33.384365","Default Known Flow Node","Known Flow","337486.869989","714756.695701","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001654","Nodes","","21.000000","32.902453","Default Known Flow Node","Known Flow","337663.865037","714727.848693","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001655","Nodes","","21.000000","32.111383","Default Known Flow Node","Known Flow","337675.189040","714862.960730","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001658","Nodes","","21.000000","31.893823","DDS demands","Known Flow","335968.758508","714398.862452","","0.000000","","","","","","-1.019999","","","","","","","","","-0.912102","-1.019999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400001659","Nodes","","21.000000","36.326383","Default Known Flow Node","Known Flow","337218.694916","715128.063802","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001661","Nodes","","21.000000","34.897678","Default Known Flow Node","Known Flow","337252.391925","715093.650793","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001662","Nodes","","21.000000","35.816802","Default Known Flow Node","Known Flow","337365.483956","715123.602801","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001664","Nodes","","21.000000","36.201382","Default Known Flow Node","Known Flow","337373.090958","715053.085782","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001665","Nodes","","21.000000","36.202886","Default Known Flow Node","Known Flow","337372.362958","715049.081781","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001666","Nodes","","21.000000","36.106545","Default Known Flow Node","Known Flow","337566.728011","715088.072791","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001716","Nodes","","21.000000","36.148656","Default Known Flow Node","Known Flow","337570.123261","715076.993456","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001198","Nodes","","21.000000","35.175314","Default Known Flow Node","Known Flow","338034.487553","714077.931365","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001668","Nodes","","21.000000","30.694380","Default Known Flow Node","Known Flow","337151.789898","714821.441719","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001693","Nodes","","21.000000","30.694380","Default Known Flow Node","Known Flow","337154.322898","714816.636718","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001670","Nodes","","21.000000","29.729227","Default Known Flow Node","Known Flow","337547.676348","713765.342062","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001671","Nodes","","21.000000","31.315223","DDS demands","Known Flow","337205.442912","714809.368716","","0.000000","","","","","","-1.019999","","","","","","","","","-0.912102","-1.019999","","","","","","","","D1 PROFILE","","","","","","","",""
"60201400001672","Nodes","","21.000000","35.530844","Default Known Flow Node","Known Flow","336969.499848","714636.173669","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001673","Nodes","","21.000000","33.863203","Default Known Flow Node","Known Flow","337319.464943","714717.905691","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001707","Nodes","","21.000000","33.637915","Default Known Flow Node","Known Flow","337348.345951","714697.535685","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001677","Nodes","","21.000000","29.471767","Default Known Flow Node","Known Flow","337546.628005","713714.555418","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001678","Nodes","","21.000000","35.530844","DDS demands","Known Flow","336963.484847","714636.114669","","0.000000","","-41.280000","","","","","","","","","","","","","-36.913316","-41.280000","","","","C2 PROFILE","","","","","","","","","","","",""
"60201400001663","Nodes","","21.000000","35.925513","Default Known Flow Node","Known Flow","337369.176957","715116.947799","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001700","Nodes","","21.000000","36.165690","Default Known Flow Node","Known Flow","337371.520398","715079.071320","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001679","Nodes","","21.000000","36.224835","Default Known Flow Node","Known Flow","337373.909958","715048.750781","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001681","Nodes","","21.000000","31.919157","Default Known Flow Node","Known Flow","336133.538428","714422.323732","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001682","Nodes","","21.000000","35.698006","Default Known Flow Node","Known Flow","337120.062889","714806.363715","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001683","Nodes","","21.000000","35.783876","Default Known Flow Node","Known Flow","337134.641893","714773.244706","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001684","Nodes","","21.000000","29.931431","Default Known Flow Node","Known Flow","337128.479891","714860.787730","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001686","Nodes","","21.000000","35.474234","Default Known Flow Node","Known Flow","337368.519957","714716.984691","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001687","Nodes","","21.000000","35.474234","Default Known Flow Node","Known Flow","337364.020956","714712.461689","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001688","Nodes","","21.000000","24.823325","Default Known Flow Node","Known Flow","337219.781072","714120.055926","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001690","Nodes","","21.000000","32.024989","Default Known Flow Node","Known Flow","337674.494040","714858.259729","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001691","Nodes","","21.000000","49.696377","Default Known Flow Node","Known Flow","337957.974359","713710.092935","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001692","Nodes","","21.000000","38.222662","Default Known Flow Node","Known Flow","337219.575916","715109.104797","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001699","Nodes","","21.000000","38.222662","Default Known Flow Node","Known Flow","337220.534495","715105.713811","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001669","Nodes","","21.000000","30.694380","Default Known Flow Node","Known Flow","337157.940899","714806.133715","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60201400001613","Nodes","","21.000000","40.276679","DDS demands","Known Flow","337167.104902","714944.136752","","0.000000","","-6.000000","","","","0.000000","","","","","","","","","-5.365307","-6.000000","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
