"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)"
"60206100001778","Nodes","1778","21.000000","27.726270","Default Known Flow Node","Known Flow","342009.284220","727907.597280","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001757","Nodes","1757","21.000000","23.132471","Default Known Flow Node","Known Flow","342126.629251","727839.401261","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001760","Nodes","1760","21.000000","28.240834","Default Known Flow Node","Known Flow","342065.145235","727990.490302","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001761","Nodes","1761","21.000000","28.352305","Default Known Flow Node","Known Flow","342081.566239","728029.877313","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001762","Nodes","1762","21.000000","26.249696","Default Known Flow Node","Known Flow","342136.654254","727937.836288","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001801","Nodes","1801","21.000000","30.877995","Default Known Flow Node","Known Flow","342221.488277","727998.187304","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001775","Nodes","1775","21.000000","32.098395","Default Known Flow Node","Known Flow","342246.505284","727864.956268","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001902","Nodes","1902","21.000000","31.079564","Default Known Flow Node","Known Flow","342315.749070","727878.294435","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001777","Nodes","1777","21.000000","27.726270","Default Known Flow Node","Known Flow","341998.159217","727907.275280","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001779","Nodes","1779","21.000000","27.419834","Default Known Flow Node","Known Flow","342062.588234","727949.650291","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001780","Nodes","1780","21.000000","27.419834","Default Known Flow Node","Known Flow","342064.010234","727954.731293","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001751","Nodes","1751","21.000000","28.258049","Default Known Flow Node","Known Flow","342057.928233","727987.991302","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001781","Nodes","1781","21.000000","26.089410","Default Known Flow Node","Known Flow","342099.725244","727946.694290","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001782","Nodes","1782","21.000000","26.089410","Default Known Flow Node","Known Flow","342104.806246","727961.377294","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001784","Nodes","1784","21.000000","26.582896","Default Known Flow Node","Known Flow","342175.784265","728143.696344","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001785","Nodes","1785","21.000000","26.408713","Default Known Flow Node","Known Flow","342174.185264","728143.947344","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001786","Nodes","1786","21.000000","26.420084","Default Known Flow Node","Known Flow","342197.069271","727924.712284","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001787","Nodes","1787","21.000000","25.995022","Default Known Flow Node","Known Flow","342251.276436","728200.274385","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001788","Nodes","1788","21.000000","25.995022","Default Known Flow Node","Known Flow","342248.547285","728200.585360","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001789","Nodes","1789","21.000000","32.825140","Default Known Flow Node","Known Flow","342259.211288","727757.439239","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001790","Nodes","1790,","21.000000","28.226864","Default Known Flow Node","Known Flow","342035.513963","727911.782383","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001791","Nodes","1791","21.000000","28.226864","Default Known Flow Node","Known Flow","342025.480224","727914.152282","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001792","Nodes","1792","21.000000","26.101627","Default Known Flow Node","Known Flow","342091.850242","727948.412291","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001793","Nodes","1793","21.000000","30.519584","Default Known Flow Node","Known Flow","342258.937287","727995.212304","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001795","Nodes","1795","21.000000","25.048942","Default Known Flow Node","Known Flow","342056.368232","727846.974263","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001823","Nodes","1823","21.000000","25.053313","Default Known Flow Node","Known Flow","342055.094002","727848.795819","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001799","Nodes","1799","21.000000","24.780286","DDS demands","Known Flow","342088.908241","727782.032246","","0.000000","","","","","","-13.930000","","-12.456455","-13.930000","","","","","","","","D1 PROFILE",""
"60206100001770","Nodes","1770","21.000000","30.877843","Default Known Flow Node","Known Flow","342223.519278","727997.557304","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001802","Nodes","1802","21.000000","30.877995","Default Known Flow Node","Known Flow","342221.797277","727999.868305","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001803","Nodes","1803","21.000000","27.726270","Default Known Flow Node","Known Flow","341988.035214","727898.484277","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001805","Nodes","1805","21.000000","25.040992","Default Known Flow Node","Known Flow","342048.142230","727836.215260","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001807","Nodes","1807","21.000000","33.320438","Default Known Flow Node","Known Flow","342264.175289","727706.303225","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001810","Nodes","1810","21.000000","27.437963","Default Known Flow Node","Known Flow","342157.628260","728304.292388","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001813","Nodes","1813","21.000000","25.995022","Default Known Flow Node","Known Flow","342246.379284","728189.295356","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001772","Nodes","1772","21.000000","26.258191","Default Known Flow Node","Known Flow","342241.602283","728144.516344","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001852","Nodes","1852","21.000000","26.241438","Default Known Flow Node","Known Flow","342296.717743","728132.896426","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001818","Nodes","1818","21.000000","25.074802","Default Known Flow Node","Known Flow","342055.129232","727851.908265","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001798","Nodes","1798","21.000000","26.112388","Default Known Flow Node","Known Flow","342089.470241","727948.997291","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001753","Nodes","1753","21.000000","30.377910","Default Known Flow Node","Known Flow","342267.812290","727993.800303","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001828","Nodes","1828","21.000000","26.261030","Default Known Flow Node","Known Flow","342240.217282","728144.788344","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001827","Nodes","1827","21.000000","26.277500","Default Known Flow Node","Known Flow","342230.850280","728252.779374","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001830","Nodes","1830","21.000000","26.778184","Default Known Flow Node","Known Flow","342374.471319","728447.685427","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001832","Nodes","1832","21.000000","34.020489","Default Known Flow Node","Known Flow","342316.077303","727088.513057","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001833","Nodes","1833","21.000000","34.020489","DDS demands","Known Flow","342316.336303","727086.392056","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001836","Nodes","1836","21.000000","33.639760","Default Known Flow Node","Known Flow","342266.744290","727701.940224","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001838","Nodes","1838","21.000000","30.049967","DDS demands","Known Flow","342459.331342","727698.071223","","0.000000","","","","","","-23.409999","","-20.933639","-23.409999","","","","","","","","D1 PROFILE",""
"60206100001842","Nodes","1842","21.000000","33.648756","Default Known Flow Node","Known Flow","342269.268290","727699.081223","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001844","Nodes","1844","21.000000","33.396110","Default Known Flow Node","Known Flow","342264.948289","727704.245224","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001847","Nodes","1847","21.000000","33.631814","Default Known Flow Node","Known Flow","342266.760290","727704.185224","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001846","Nodes","1846","21.000000","34.095711","Default Known Flow Node","Known Flow","342331.236307","727178.031081","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001843","Nodes","1843","21.000000","33.913835","Default Known Flow Node","Known Flow","342269.552290","727704.449225","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001848","Nodes","1848","21.000000","33.650669","Default Known Flow Node","Known Flow","342269.826290","727702.010224","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001851","Nodes","1851","21.000000","29.720036","Default Known Flow Node","Known Flow","342479.545348","727844.336263","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001817","Nodes","1817","21.000000","26.231739","Default Known Flow Node","Known Flow","342298.876298","728132.441341","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001875","Nodes","1875","21.000000","26.058785","DDS demands","Known Flow","342291.457296","728108.859335","","0.000000","","","","","","-1.019999","","-0.912102","-1.019999","","","","","","","","D1 PROFILE",""
"60206100001854","Nodes","1854","21.000000","26.203410","Default Known Flow Node","Known Flow","342296.644298","728137.420342","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001858","Nodes","1858","21.000000","29.203396","Default Known Flow Node","Known Flow","342473.662346","727925.912285","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001861","Nodes","1861","21.000000","31.345687","Default Known Flow Node","Known Flow","342335.347308","727740.151234","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001862","Nodes","1862","21.000000","30.154100","Default Known Flow Node","Known Flow","342418.149404","727788.922061","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001863","Nodes","1863","21.000000","30.154100","Default Known Flow Node","Known Flow","342376.861320","727790.837248","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001866","Nodes","1866","21.000000","26.953405","Default Known Flow Node","Known Flow","342463.793343","728374.637407","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001931","Nodes","1931","21.000000","26.953405","Default Known Flow Node","Known Flow","342449.917339","728356.672402","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001868","Nodes","1868","21.000000","27.332160","Default Known Flow Node","Known Flow","342536.714363","728134.306341","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001894","Nodes","1894","21.000000","29.527148","Default Known Flow Node","Known Flow","342443.199338","727916.046282","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001870","Nodes","1870","21.000000","30.293435","Default Known Flow Node","Known Flow","342407.957328","727726.262230","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001872","Nodes","1872","21.000000","26.023522","DDS demands","Known Flow","342303.793300","728161.522349","","0.000000","","","","","","-8.939999","","-7.994307","-8.939999","","","","","","","","D1 PROFILE",""
"60206100001876","Nodes","1876","21.000000","26.058785","Default Known Flow Node","Known Flow","342296.359298","728107.530334","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001878","Nodes","1878","21.000000","29.801552","Default Known Flow Node","Known Flow","342316.572303","728006.889307","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001879","Nodes","1879","21.000000","29.845017","Default Known Flow Node","Known Flow","342315.384303","727965.368296","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001880","Nodes","1880","21.000000","28.278926","Default Known Flow Node","Known Flow","342319.090304","728124.680339","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001881","Nodes","1881","21.000000","28.671078","Default Known Flow Node","Known Flow","342340.975310","728127.121340","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001883","Nodes","1883","21.000000","30.723605","Default Known Flow Node","Known Flow","342345.658004","727886.085713","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001885","Nodes","Logger id : 9610","21.000000","26.999958","Val Log Cath","Known Flow","342298.955298","728292.489385","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001889","Nodes","1889","21.000000","35.341728","Default Known Flow Node","Known Flow","342276.262292","727707.760225","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001890","Nodes","1890","21.000000","35.212621","Default Known Flow Node","Known Flow","342274.111292","727707.526225","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001891","Nodes","1891","21.000000","29.570921","Default Known Flow Node","Known Flow","342345.786311","727983.425300","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001893","Nodes","1893","21.000000","29.020042","Default Known Flow Node","Known Flow","342394.585324","728133.299341","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001895","Nodes","1895","21.000000","27.797405","DDS demands","Known Flow","342456.979900","728070.984994","","0.000000","","","","","","-13.859999","","-12.393859","-13.859999","","","","","","","","D1 PROFILE",""
"60206100001897","Nodes","1897","21.000000","26.755731","Default Known Flow Node","Known Flow","342569.508372","728352.181401","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001913","Nodes","1913","21.000000","26.488209","Default Known Flow Node","Known Flow","342483.691582","728331.272862","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001903","Nodes","1903","21.000000","30.887697","Default Known Flow Node","Known Flow","342324.450865","727879.666068","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001901","Nodes","1901","21.000000","31.041302","Default Known Flow Node","Known Flow","342316.196303","727875.096271","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001776","Nodes","1776","21.000000","31.016054","Default Known Flow Node","Known Flow","342326.501306","727879.989272","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001905","Nodes","1905","21.000000","30.100675","Default Known Flow Node","Known Flow","342422.412332","727837.515261","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001906","Nodes","1906","21.000000","29.883150","Default Known Flow Node","Known Flow","342372.836318","727828.373258","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001907","Nodes","1907","21.000000","29.192438","Default Known Flow Node","Known Flow","342438.004336","728005.772307","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001908","Nodes","1908","21.000000","29.367075","Default Known Flow Node","Known Flow","342429.765334","728090.845330","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001910","Nodes","1910","21.000000","27.077147","Default Known Flow Node","Known Flow","342383.445321","728448.230427","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001911","Nodes","1911","21.000000","26.658461","Default Known Flow Node","Known Flow","342421.945332","728429.208422","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001921","Nodes","1921","21.000000","26.504534","Default Known Flow Node","Known Flow","342502.677802","728355.546181","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001912","Nodes","1912","21.000000","26.488209","Default Known Flow Node","Known Flow","342488.493350","728327.909394","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001916","Nodes","1916","21.000000","26.103341","Default Known Flow Node","Known Flow","342589.618377","728434.757423","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001918","Nodes","1918","21.000000","26.931291","DDS demands","Known Flow","342336.525309","728497.438440","","0.000000","","","","","","-9.620000","","-8.602376","-9.620000","","","","","","","","D1 PROFILE",""
"60206100001919","Nodes","1919","21.000000","26.800881","Default Known Flow Node","Known Flow","342309.743301","728521.792447","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001920","Nodes","1920","21.000000","26.504534","Default Known Flow Node","Known Flow","342485.091349","728369.297405","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001923","Nodes","1923","21.000000","26.464753","Default Known Flow Node","Known Flow","342514.412357","728454.407429","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001900","Nodes","1900","21.000000","26.435890","Default Known Flow Node","Known Flow","342524.513360","728383.662409","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001937","Nodes","1937","21.000000","26.749092","Default Known Flow Node","Known Flow","342551.393367","728365.936405","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001925","Nodes","1925","21.000000","25.414528","Default Known Flow Node","Known Flow","342606.213382","728497.075440","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001926","Nodes","1926","21.000000","25.546041","Default Known Flow Node","Known Flow","342631.010389","728485.309437","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001927","Nodes","1927","21.000000","27.086889","Default Known Flow Node","Known Flow","342376.619691","728450.353960","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001929","Nodes","1929","21.000000","26.924440","DDS demands","Known Flow","342393.621324","728557.813457","","0.000000","","","","","","-1.019999","","-0.912102","-1.019999","","","","","","","","D1 PROFILE",""
"60206100001867","Nodes","1867","21.000000","26.866037","Default Known Flow Node","Known Flow","342418.791331","728306.263388","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001932","Nodes","1932","21.000000","26.619510","Default Known Flow Node","Known Flow","342500.586353","728316.216391","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001933","Nodes","1933","21.000000","26.987126","Default Known Flow Node","Known Flow","342560.568370","728565.175459","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001934","Nodes","1934","21.000000","26.103341","Default Known Flow Node","Known Flow","342603.660381","728453.971428","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001935","Nodes","1935","21.000000","25.589890","Default Known Flow Node","Known Flow","342610.485383","728464.263431","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001936","Nodes","1936","21.000000","26.530244","Default Known Flow Node","Known Flow","342524.060360","728346.715399","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001938","Nodes","Logger id : 9693","21.000000","26.059529","Val Log Cath","Known Flow","342573.478373","728413.726418","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001939","Nodes","1939","21.000000","25.226016","Default Known Flow Node","Known Flow","342577.845374","728489.590438","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001940","Nodes","1940","21.000000","25.226016","Default Known Flow Node","Known Flow","342595.424379","728512.790444","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001941","Nodes","Logger id : 9726","21.000000","27.062695","Val Log Cath","Known Flow","342325.195306","728474.809434","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001946","Nodes","1946","21.000000","25.649391","Default Known Flow Node","Known Flow","342445.108338","728527.385448","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001947","Nodes","1947","21.000000","27.785592","Default Known Flow Node","Known Flow","343187.248696","728923.133152","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001948","Nodes","1948","21.000000","27.785602","Default Known Flow Node","Known Flow","343176.163537","728915.446554","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001949","Nodes","1949","21.000000","27.611242","Default Known Flow Node","Known Flow","343228.963551","728933.595559","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001950","Nodes","1950","21.000000","27.807938","Default Known Flow Node","Known Flow","343295.180569","728923.236556","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001586","Nodes","1586","21.000000","26.722281","Default Known Flow Node","Known Flow","340142.991712","726552.564911","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001645","Nodes","1645","21.000000","28.330649","Default Known Flow Node","Known Flow","340608.863838","726744.467963","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001727","Nodes","1727","21.000000","25.782540","Default Known Flow Node","Known Flow","341849.382176","727638.129206","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001892","Nodes","1892","21.000000","29.570921","Default Known Flow Node","Known Flow","342342.673310","728017.544310","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001814","Nodes","1814","21.000000","25.995022","Default Known Flow Node","Known Flow","342251.771286","728216.604364","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001514","Nodes","1514","21.000000","31.057685","DDS demands","Known Flow","339426.331517","726111.747791","","0.000000","","","","","","-7.539999","","-6.742402","-7.539999","","","","","","","","D1 PROFILE",""
"60206100001538","Nodes","1538","21.000000","33.088807","DDS demands","Known Flow","339505.265538","726294.301841","","0.000000","","","","","","-0.990000","","-0.885275","-0.990000","","","","","","","","D1 PROFILE",""
"60206100001518","Nodes","1518","21.000000","26.993313","Default Known Flow Node","Known Flow","339675.046584","726235.121825","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001576","Nodes","1576","21.000000","26.455788","Default Known Flow Node","Known Flow","340318.544759","726810.606981","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001590","Nodes","1590","21.000000","28.561448","Default Known Flow Node","Known Flow","340243.717739","726708.785954","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001648","Nodes","1648","21.000000","27.391147","Default Known Flow Node","Known Flow","340493.588807","726936.813016","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001623","Nodes","1623","21.000000","27.337991","Default Known Flow Node","Known Flow","340440.069793","726897.008005","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001636","Nodes","1636","21.000000","26.474255","Default Known Flow Node","Known Flow","340624.728843","726881.083000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001597","Nodes","1597","21.000000","27.279670","Default Known Flow Node","Known Flow","340824.692897","726960.630022","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001676","Nodes","1676","21.000000","26.076859","Default Known Flow Node","Known Flow","341120.775978","727077.903054","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001679","Nodes","1679","21.000000","26.161654","Default Known Flow Node","Known Flow","341273.852019","727207.669089","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001709","Nodes","1709","21.000000","27.166309","Default Known Flow Node","Known Flow","341633.451117","727271.395107","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001703","Nodes","1703","21.000000","26.195772","DDS demands","Known Flow","341506.994083","727372.450134","","0.000000","","","","","","-1.679999","","-1.502286","-1.679999","","","","","","","","D1 PROFILE",""
"60206100001804","Nodes","1804","21.000000","27.726270","Default Known Flow Node","Known Flow","341998.567217","727917.454282","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001824","Nodes","1824","21.000000","26.095870","Default Known Flow Node","Known Flow","342089.698241","727941.252289","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001839","Nodes","1839","21.000000","30.616355","Default Known Flow Node","Known Flow","342436.048336","727612.252199","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100001869","Nodes","1869","21.000000","27.332160","Default Known Flow Node","Known Flow","342537.169363","728119.163337","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100002003","Nodes","2003","21.000000","25.062370","Default Known Flow Node","Known Flow","342053.698180","727850.898122","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100000021","Nodes","21","21.000000","33.088811","Default Known Flow Node","Known Flow","339501.781537","726282.055837","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60206100000033","Nodes","33","21.000000","25.623858","DDS demands","Known Flow","340037.214683","726486.441893","","0.000000","","","","","","-10.069999","","-9.004774","-10.069999","","","","","","","","D1 PROFILE",""
"60206100000235","Nodes","235","21.000000","25.115183","DDS demands","Known Flow","339957.383661","726279.475837","","0.000000","","","","","","-14.040000","","-12.554819","-14.040000","","","","","","","","D1 PROFILE",""
"60206100000032","Nodes","32","21.000000","27.081918","DDS demands","Known Flow","340194.903726","726681.526946","","0.000000","","","","","","-19.549998","","-17.481957","-19.549998","","","","","","","","D1 PROFILE",""
"60206100000049","Nodes","49","21.000000","26.105829","DDS demands","Known Flow","340383.740777","726881.289001","","0.000000","","","","","","-4.679999","","-4.184939","-4.679999","","","","","","","","D1 PROFILE",""
"60206100000240","Nodes","240","21.000000","22.259353","DDS demands","Known Flow","341518.647086","727033.958042","","0.000000","","","","","","-15.680000","","-14.021337","-15.680000","","","","","","","","D1 PROFILE",""
"60206100000065","Nodes","65","21.000000","26.123262","DDS demands","Known Flow","341654.056123","727448.541155","","0.000000","","","","","","-4.300000","","-3.845137","-4.300000","","","","","","","","D1 PROFILE",""
"60206100000054","Nodes","54","21.000000","26.161734","DDS demands","Known Flow","341268.721018","727211.679090","","0.000000","","","","","","-27.640000","","-24.716183","-27.640000","","","","","","","","D1 PROFILE",""
"60206100000137","Nodes","137","21.000000","21.178583","DDS demands","Known Flow","341761.590260","727209.856692","","0.000000","-0.629999","","","","","-20.790002","","-19.154149","-21.420002","","","C1 PROFILE","","","","","D1 PROFILE",""
"60206100000115","Nodes","115","21.000000","27.759541","DDS demands","Known Flow","342008.285658","727899.591504","","0.000000","","","","","","-12.369999","","-11.061474","-12.369999","","","","","","","","D1 PROFILE",""
"60206100000074","Nodes","74","21.000000","23.017096","DDS demands","Known Flow","342123.209318","727839.793241","","0.000000","","","","","","-4.460000","","-3.988211","-4.460000","","","","","","","","D1 PROFILE",""
"60206100000073","Nodes","73","21.000000","25.056319","DDS demands","Known Flow","342053.280973","727849.808291","","0.000000","","","","","","-9.949999","","-8.897467","-9.949999","","","","","","","","D1 PROFILE",""
"60206100000076","Nodes","76","21.000000","28.251571","DDS demands","Known Flow","342057.491233","727986.462301","","0.000000","","","-0.980000","","","-5.270000","","-5.588861","-6.249999","","","","","C3 PROFILE","","","D1 PROFILE",""
"60206100000271","Nodes","271","21.000000","26.582896","DDS demands","Known Flow","342178.930266","728157.305348","","0.000000","","","","","","-13.600000","","-12.161363","-13.600000","","","","","","","","D1 PROFILE",""
