"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"60207401462563","Nodes","-1462563","21.000000","37.212634","Default Known Flow Node","Known Flow","306497.260000","725656.980000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000202","Nodes","202","21.000000","37.126974","Default Known Flow Node","Known Flow","306529.760000","725668.105000","","0.000000","","","","","-9.960000","","","","","","","-8.906410","-9.960000","","","","","","","D1 PROFILE","","","","","",""
"60207400001001","Nodes","1001","21.000000","49.402722","DDS demands","Known Flow","307275.510000","725672.730000","","0.000000","","","","","-4.039999","","","","","","","-3.612640","-4.039999","","","","","","","D1 PROFILE","","","","","",""
"60207400000201","Nodes","-101","21.000000","49.408640","Default Known Flow Node","Known Flow","307282.510000","725661.480000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000229","Nodes","-129","21.000000","49.000039","Default Known Flow Node","Known Flow","307232.010000","725811.980000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000234","Nodes","-134","21.000000","49.000039","Default Known Flow Node","Known Flow","307219.885000","725827.730000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001000","Nodes","1000","21.000000","49.154840","DDS demands","Known Flow","307261.260000","725743.980000","","0.000000","","","","","-8.810000","","","","","","","-7.878060","-8.810000","","","","","","","D1 PROFILE","","","","","",""
"60207400000032","Nodes","32","21.000000","47.046272","Default Known Flow Node","Known Flow","306551.385000","725324.480000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000200","Nodes","-100","21.000000","45.786163","Default Known Flow Node","Known Flow","306942.760000","725637.605000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000142","Nodes","142","21.000000","45.786163","Default Known Flow Node","Known Flow","306978.510000","725645.730000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000356","Nodes","-56","21.000000","47.046272","Default Known Flow Node","Known Flow","306560.510000","725324.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000054","Nodes","-54","21.000000","47.046272","Default Known Flow Node","Known Flow","306570.010000","725323.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000033","Nodes","33","21.000000","47.046272","Default Known Flow Node","Known Flow","306597.760000","725200.605000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000130","Nodes","20285/01, DYERS CLOSE, 11.35","28.000000","49.126890","CSEP DDS Matched","Known Flow","307219.260000","725731.355000","","0.000000","","","","","","-4.999999","","","","","","-4.471089","-4.999999","","","","","","","","DC PROFILE","","","","",""
"60207400000052","Nodes","-52","21.000000","31.242787","Default Known Flow Node","Known Flow","308249.635000","725319.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000361","Nodes","-61","21.000000","31.199620","Default Known Flow Node","Known Flow","308249.635000","725359.792500","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000177","Nodes","HUNTING TOWER DG, Clocked, Tel, Site ID 1522","21.000000","49.999998","Default Known Pressure Node","Known Pressure","307313.260000","725418.230000","","3963.999869","","","","","","","","","","","","290.850328","325.256639","","","","","","","","","","","","",""
"60207400000031","Nodes","31","21.000000","35.127664","DDS demands","Known Flow","308105.635000","725582.355000","","0.000000","","","","","-26.600000","","","","","","","-23.786197","-26.600000","","","","","","","D1 PROFILE","","","","","",""
"60207401462519","Nodes","-1462519","21.000000","35.127664","Default Known Flow Node","Known Flow","308121.135000","725615.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000260","Nodes","-160","21.000000","37.133257","Default Known Flow Node","Known Flow","306383.760000","726178.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462476","Nodes","-1462476","21.000000","37.133257","Default Known Flow Node","Known Flow","306389.510000","726163.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462523","Nodes","-1462523","21.000000","31.199620","Default Known Flow Node","Known Flow","308255.260000","725370.042500","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000262","Nodes","-162","21.000000","37.205948","Default Known Flow Node","Known Flow","306403.135000","726186.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462542","Nodes","-1462542","21.000000","45.786163","Default Known Flow Node","Known Flow","306945.135000","725638.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462539","Nodes","-1462539","21.000000","23.263645","Default Known Flow Node","Known Flow","306417.853750","727019.292500","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000227","Nodes","-227","21.000000","22.841356","Default Known Flow Node","Known Flow","306302.510000","727150.480000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000218","Nodes","218","21.000000","37.832969","Default Known Flow Node","Known Flow","306504.135000","725745.355000","","0.000000","","","","","-2.339999","","","","","","","-2.092469","-2.339999","","","","","","","D1 PROFILE","","","","","",""
"60207401462508","Nodes","-1462508","21.000000","37.790193","Default Known Flow Node","Known Flow","306538.635000","725752.980000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000051","Nodes","-51","21.000000","31.285960","Default Known Flow Node","Known Flow","308195.135000","725256.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000058","Nodes","-58","21.000000","31.156459","Default Known Flow Node","Known Flow","308348.760000","725327.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462552","Nodes","-1462552","21.000000","37.718275","Default Known Flow Node","Known Flow","306484.510000","725713.605000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000114","Nodes","114","21.000000","37.718275","Default Known Flow Node","Known Flow","306510.885000","725724.730000","","0.000000","","","","","-5.619999","","","","","","","-5.025504","-5.619999","","","","","","","D1 PROFILE","","","","","",""
"60207400000079","Nodes","-79","21.000000","35.417279","Default Known Flow Node","Known Flow","308055.260000","725535.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000081","Nodes","-81","21.000000","35.417279","Default Known Flow Node","Known Flow","308056.260000","725536.480000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000072","Nodes","57350/01, DALCRUE RD, 7.15","22.999998","22.805693","CSEP DDS Matched","Known Flow","306301.385000","727138.605000","","0.000000","","","","","","-7.150000","","","","","","-6.393657","-7.150000","","","","","","","","DC PROFILE","","","","",""
"60207400000109","Nodes","-109","21.000000","37.582687","Default Known Flow Node","Known Flow","306524.010000","725690.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000096","Nodes","96","21.000000","36.937217","Default Known Flow Node","Known Flow","306547.010000","725617.855000","","0.000000","","","","","-9.039999","","","","","","","-8.083729","-9.039999","","","","","","","D1 PROFILE","","","","","",""
"60207401462569","Nodes","-1462569","21.000000","36.937217","Default Known Flow Node","Known Flow","306553.635000","725601.730000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207404904558","Nodes","-4904558","21.000000","38.576428","Default Known Flow Node","Known Flow","306531.135000","725877.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000080","Nodes","-80","21.000000","35.425346","Default Known Flow Node","Known Flow","308057.885000","725535.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462592","Nodes","-1462592","21.000000","36.765872","Default Known Flow Node","Known Flow","306575.510000","725630.980000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462538","Nodes","-1462538","21.000000","35.425346","Default Known Flow Node","Known Flow","308061.010000","725536.355000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000056","Nodes","56","21.000000","37.088278","DDS demands","Known Flow","306378.760000","726190.105000","","0.000000","","","","","-7.159999","","","","","","","-6.402599","-7.159999","","","","","","","D1 PROFILE","","","","","",""
"60207400000061","Nodes","61","21.000000","30.793378","DDS demands","Known Flow","306595.635000","726382.105000","","0.000000","","","","","-9.050000","","","","","","","-8.092672","-9.050000","","","","","","","D1 PROFILE","","","","","",""
"60207400000210","Nodes","-210","21.000000","30.869190","Default Known Flow Node","Known Flow","306590.666250","726443.167500","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000268","Nodes","-168","21.000000","30.419501","Default Known Flow Node","Known Flow","306766.416250","726260.542500","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462600","Nodes","-1462600","21.000000","30.419501","Default Known Flow Node","Known Flow","306787.010000","726258.355000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000158","Nodes","158","21.000000","48.586326","DDS demands","Known Flow","307072.885000","725685.105000","","0.000000","","","","","-5.369999","","","","","","","-4.801949","-5.369999","","","","","","","D1 PROFILE","","","","","",""
"60207401462548","Nodes","-1462548","21.000000","30.419501","Default Known Flow Node","Known Flow","306767.885000","726256.355000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000206","Nodes","-206","21.000000","30.794638","Default Known Flow Node","Known Flow","306598.822500","726382.792500","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000062","Nodes","62","21.000000","30.772569","DDS demands","Known Flow","306558.197500","726448.355000","","0.000000","","","","","-4.750000","","","","","","","-4.247535","-4.750000","","","","","","","D1 PROFILE","","","","","",""
"60207400000204","Nodes","-204","21.000000","30.793378","Default Known Flow Node","Known Flow","306594.353750","726381.667500","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462598","Nodes","-1462598","21.000000","30.793378","Default Known Flow Node","Known Flow","306594.041250","726382.605000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000306","Nodes","92600/01, Castlebrae Lodge, 21.60","24.000000","32.106739","CSEP DDS Matched","Known Flow","308143.849004","725324.941577","","0.000000","","","","","","-11.000000","","","","","","-9.836397","-11.000000","","","","","","","","DC PROFILE","","","","",""
"60207400000010","Nodes","","21.000000","27.605421","Default Known Flow Node","Known Flow","306422.749604","726807.244888","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000004","Nodes","","21.000000","27.633802","Default Known Flow Node","Known Flow","306398.697530","726780.221973","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000003","Nodes","","21.000000","27.630274","Default Known Flow Node","Known Flow","306402.771144","726782.789810","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001524","Nodes","","21.000000","48.208617","Default Known Flow Node","Known Flow","306552.308571","725272.619563","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001525","Nodes","","21.000000","48.208617","Default Known Flow Node","Known Flow","306551.254571","725272.340563","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001665","Nodes","","21.000000","26.471660","Default Known Flow Node","Known Flow","306356.668518","726664.527942","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001667","Nodes","","21.000000","27.633802","Default Known Flow Node","Known Flow","306399.935614","726779.318917","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001668","Nodes","","21.000000","26.473412","Default Known Flow Node","Known Flow","306359.078519","726657.065940","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001672","Nodes","","21.000000","22.873279","Default Known Flow Node","Known Flow","306358.938519","727144.111072","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001673","Nodes","","21.000000","23.145975","Default Known Flow Node","Known Flow","306485.834553","726985.994029","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001693","Nodes","","21.000000","22.867789","Default Known Flow Node","Known Flow","306367.199521","727143.906072","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001694","Nodes","","21.000000","22.911913","Default Known Flow Node","Known Flow","306372.222522","727180.734082","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001712","Nodes","","21.000000","49.876785","Default Known Flow Node","Known Flow","307260.908751","724967.496580","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001708","Nodes","","21.000000","49.829956","Default Known Flow Node","Known Flow","307351.799789","724969.850480","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001709","Nodes","","21.000000","49.590370","Default Known Flow Node","Known Flow","307386.077798","724965.472479","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001711","Nodes","","21.000000","49.834147","Default Known Flow Node","Known Flow","307352.039005","724972.558462","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001713","Nodes","","21.000000","49.876785","Default Known Flow Node","Known Flow","307259.410764","724958.706477","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001767","Nodes","","21.000000","40.840018","Default Known Flow Node","Known Flow","307760.838639","725532.807127","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001749","Nodes","","21.000000","48.916294","Default Known Flow Node","Known Flow","307163.139738","726023.109767","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001750","Nodes","","21.000000","49.000039","Default Known Flow Node","Known Flow","307236.389757","725948.359747","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001768","Nodes","Logger 9362, Alexander House,","21.000000","40.797566","Val Log Cath","Known Flow","307777.284905","725561.411641","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001781","Nodes","","21.000000","46.557612","Default Known Flow Node","Known Flow","307463.902858","725713.629695","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001782","Nodes","","21.000000","46.473546","Default Known Flow Node","Known Flow","307643.521868","725631.454660","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001806","Nodes","","21.000000","32.063636","Default Known Flow Node","Known Flow","308144.247004","725325.870577","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000002","Nodes","Logger 9289, Pidgeon Rock,","21.000000","28.896777","Val Log Cath","Known Flow","306407.574617","726579.163399","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000005","Nodes","Lime Tree Cottage, Logger 9678","21.000000","25.251664","Default Known Flow Node","Known Flow","306458.261579","726876.251067","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"602074-00886","Nodes","","21.000000","26.554462","Default Known Flow Node","Known Flow","306444.987990","726838.521993","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000006","Nodes","","21.000000","27.585202","Default Known Flow Node","Known Flow","306426.831452","726812.241365","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
