"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-AF)"
"60202100001051","Nodes","","21.000000","25.719402","Default Known Flow Node","Known Flow","326780.258076","686421.401991","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001049","Nodes","","21.000000","27.198787","Default Known Flow Node","Known Flow","326762.118071","686574.211033","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001052","Nodes","","21.000000","27.286642","Default Known Flow Node","Known Flow","326800.625081","686578.798034","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001053","Nodes","","21.000000","28.619365","Default Known Flow Node","Known Flow","326836.363091","686640.701051","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001056","Nodes","","21.000000","27.255080","Default Known Flow Node","Known Flow","326853.698096","686425.811992","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001057","Nodes","","21.000000","28.512754","Default Known Flow Node","Known Flow","326925.430115","686596.913039","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001135","Nodes","","21.000000","26.971220","Default Known Flow Node","Known Flow","326948.100285","686281.868279","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001062","Nodes","","21.000000","25.777713","Default Known Flow Node","Known Flow","326645.689039","686428.471993","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001064","Nodes","","21.000000","26.393185","Default Known Flow Node","Known Flow","326689.864051","686575.463033","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001066","Nodes","","21.000000","25.808749","Default Known Flow Node","Known Flow","326695.734053","686453.644000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001067","Nodes","","21.000000","25.808749","Default Known Flow Node","Known Flow","326721.258060","686464.271003","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001068","Nodes","","21.000000","26.021472","Default Known Flow Node","Known Flow","326736.783064","686128.963911","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001069","Nodes","","21.000000","25.630427","Default Known Flow Node","Known Flow","326737.224064","686124.247910","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001070","Nodes","","21.000000","25.630427","Default Known Flow Node","Known Flow","326746.112066","686124.749910","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001071","Nodes","","21.000000","26.021472","Default Known Flow Node","Known Flow","326745.803066","686129.955912","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001072","Nodes","","21.000000","30.028266","Default Known Flow Node","Known Flow","326743.964244","686679.110927","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001073","Nodes","","21.000000","30.028266","Default Known Flow Node","Known Flow","326747.327067","686676.115060","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001077","Nodes","","21.000000","26.275907","Default Known Flow Node","Known Flow","326815.382085","686255.412946","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001076","Nodes","","21.000000","26.281139","Default Known Flow Node","Known Flow","326814.328085","686266.048949","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001078","Nodes","","21.000000","26.390920","Default Known Flow Node","Known Flow","326881.453103","686273.047951","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001079","Nodes","","21.000000","26.358481","Default Known Flow Node","Known Flow","326887.626105","686240.922942","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001082","Nodes","","21.000000","25.676151","Default Known Flow Node","Known Flow","326422.546978","686384.518981","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001084","Nodes","","21.000000","23.353654","Default Known Flow Node","Known Flow","326613.521030","686279.230952","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001086","Nodes","","21.000000","25.311319","Default Known Flow Node","Known Flow","326595.633025","686530.518021","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001089","Nodes","","21.000000","23.692665","Default Known Flow Node","Known Flow","326675.120047","686305.780960","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001090","Nodes","","21.000000","25.852500","Default Known Flow Node","Known Flow","326684.348049","686477.016006","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001091","Nodes","","21.000000","25.731725","Default Known Flow Node","Known Flow","326727.870061","686436.958995","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001092","Nodes","","21.000000","26.086482","Default Known Flow Node","Known Flow","326764.242071","686218.103936","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001093","Nodes","","21.000000","26.086482","Default Known Flow Node","Known Flow","326750.828068","686208.607933","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001096","Nodes","","21.000000","26.086482","Default Known Flow Node","Known Flow","326769.711073","686222.574937","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001097","Nodes","","21.000000","26.287472","Default Known Flow Node","Known Flow","326813.750085","686270.396950","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001098","Nodes","","21.000000","28.833874","Default Known Flow Node","Known Flow","326832.534090","686663.143057","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001101","Nodes","","21.000000","26.358481","Default Known Flow Node","Known Flow","326884.347104","686231.826939","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001103","Nodes","","21.000000","27.447863","Default Known Flow Node","Known Flow","326956.840124","686375.578979","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001116","Nodes","","21.000000","27.203710","Default Known Flow Node","Known Flow","326865.540555","686363.560831","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001104","Nodes","","21.000000","25.819224","Default Known Flow Node","Known Flow","326670.526046","686413.691989","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001105","Nodes","","21.000000","25.808749","Default Known Flow Node","Known Flow","326682.637049","686445.172998","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001106","Nodes","","21.000000","25.808749","Default Known Flow Node","Known Flow","326687.196050","686447.850998","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001108","Nodes","","21.000000","26.762549","Default Known Flow Node","Known Flow","326830.179089","686359.375974","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001109","Nodes","","21.000000","27.155792","Default Known Flow Node","Known Flow","326860.623097","686363.150975","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001110","Nodes","","21.000000","27.180450","Default Known Flow Node","Known Flow","326862.545098","686363.062975","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001112","Nodes","","21.000000","25.839770","Default Known Flow Node","Known Flow","326555.285014","686493.821011","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001087","Nodes","","21.000000","25.774255","Default Known Flow Node","Known Flow","326667.057045","686564.527030","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001074","Nodes","","21.000000","25.926945","Default Known Flow Node","Known Flow","326769.260073","686500.266013","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001113","Nodes","","21.000000","26.292845","Default Known Flow Node","Known Flow","326793.505079","686355.363973","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001114","Nodes","","21.000000","26.269498","Default Known Flow Node","Known Flow","326835.676091","686189.848928","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001122","Nodes","","21.000000","25.873101","Default Known Flow Node","Known Flow","326740.369065","686495.223011","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001123","Nodes","","21.000000","25.873101","Default Known Flow Node","Known Flow","326747.302067","686450.065999","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001124","Nodes","","21.000000","26.021472","Default Known Flow Node","Known Flow","326748.386067","686146.936916","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001126","Nodes","","21.000000","25.768902","Default Known Flow Node","Known Flow","326754.155068","686416.896990","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001128","Nodes","","21.000000","25.902924","Default Known Flow Node","Known Flow","326756.198069","686499.075012","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001083","Nodes","","21.000000","25.660380","Default Known Flow Node","Known Flow","326487.759996","686280.316953","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001129","Nodes","","21.000000","27.116558","Default Known Flow Node","Known Flow","326914.739112","686371.491977","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001130","Nodes","","21.000000","26.145115","Default Known Flow Node","Known Flow","326858.876097","686261.388948","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001041","Nodes","","21.000000","30.580733","Default Known Flow Node","Known Flow","326910.952111","686734.514076","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001132","Nodes","","21.000000","30.162664","Default Known Flow Node","Known Flow","326922.681114","686706.262069","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001134","Nodes","","21.000000","30.162664","Default Known Flow Node","Known Flow","326923.717115","686706.533069","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001131","Nodes","","21.000000","26.964640","Default Known Flow Node","Known Flow","326944.615120","686283.480954","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001136","Nodes","","21.000000","29.681839","Default Known Flow Node","Known Flow","326830.578089","686899.224121","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001137","Nodes","","21.000000","29.768739","Default Known Flow Node","Known Flow","326821.301087","686893.379119","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001141","Nodes","","21.000000","32.483946","Default Known Flow Node","Known Flow","326717.933059","687213.943207","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001142","Nodes","","21.000000","32.527399","Default Known Flow Node","Known Flow","326709.296056","687252.691217","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001247","Nodes","","21.000000","30.941147","Default Known Flow Node","Known Flow","326906.900110","686782.105089","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001147","Nodes","Maximo 331612, Linties Nest","21.000000","29.612730","Point Loads","Known Flow","326934.203117","686872.228114","","0.000000","","","","","","","-8.310000","-7.430950","-8.310000","","","","","","","","","PL-AF PROFILE"
"60202100001148","Nodes","","21.000000","29.612730","Default Known Flow Node","Known Flow","326931.335117","686890.298119","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001151","Nodes","","21.000000","30.924491","Default Known Flow Node","Known Flow","326897.464107","686777.680088","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001152","Nodes","","21.000000","30.837903","Default Known Flow Node","Known Flow","326892.058106","686773.628087","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001153","Nodes","","21.000000","30.924491","Default Known Flow Node","Known Flow","326900.543108","686781.409089","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001155","Nodes","","21.000000","27.925686","Default Known Flow Node","Known Flow","326731.341062","686997.190148","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001156","Nodes","","21.000000","28.130411","Default Known Flow Node","Known Flow","326732.948063","687057.248164","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001241","Nodes","","21.000000","30.893515","Default Known Flow Node","Known Flow","326777.705075","687157.271191","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001161","Nodes","","21.000000","29.593547","Default Known Flow Node","Known Flow","326827.227088","686935.764131","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001164","Nodes","","21.000000","31.574006","Default Known Flow Node","Known Flow","326820.790087","687152.898190","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001166","Nodes","","21.000000","29.268465","Default Known Flow Node","Known Flow","326873.473101","686982.516144","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001167","Nodes","","21.000000","29.268465","Default Known Flow Node","Known Flow","326870.003100","686985.360144","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001170","Nodes","","21.000000","31.314039","DDS demands","Known Flow","326880.261103","687168.091194","","0.000000","","","","-10.039999","","","","-8.977947","-10.039999","","","","","","D1 PROFILE","","",""
"60202100001171","Nodes","","21.000000","30.389746","DDS demands","Known Flow","326901.233108","687122.615182","","0.000000","","","","-7.420000","","","","-6.635097","-7.420000","","","","","","D1 PROFILE","","",""
"60202100001176","Nodes","","21.000000","29.681839","Default Known Flow Node","Known Flow","326834.407090","686903.413122","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001177","Nodes","","21.000000","29.674711","Default Known Flow Node","Known Flow","326821.522087","686953.712136","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001181","Nodes","","21.000000","30.924020","Default Known Flow Node","Known Flow","326909.212044","686760.084837","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001146","Nodes","","21.000000","30.943097","Default Known Flow Node","Known Flow","326909.847111","686754.036082","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001184","Nodes","","21.000000","32.129453","Default Known Flow Node","Known Flow","326866.684099","687227.987211","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001190","Nodes","","21.000000","29.768739","Default Known Flow Node","Known Flow","326821.659087","686892.212119","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001178","Nodes","","21.000000","29.852994","Default Known Flow Node","Known Flow","326862.531098","686884.738117","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001192","Nodes","","21.000000","30.046999","Default Known Flow Node","Known Flow","326712.169057","687077.704170","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001193","Nodes","","21.000000","29.707539","Default Known Flow Node","Known Flow","326718.298059","687053.157163","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001196","Nodes","","21.000000","27.930130","Default Known Flow Node","Known Flow","326744.172066","686984.176144","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001200","Nodes","","21.000000","29.327422","Default Known Flow Node","Known Flow","326856.811096","686965.937139","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001201","Nodes","","21.000000","29.327422","Default Known Flow Node","Known Flow","326854.884096","686967.507140","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001202","Nodes","","21.000000","28.976514","Default Known Flow Node","Known Flow","326885.382104","686997.228148","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001203","Nodes","","21.000000","28.976514","Default Known Flow Node","Known Flow","326882.208103","686999.797148","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001206","Nodes","","21.000000","28.869031","Default Known Flow Node","Known Flow","326897.109107","687011.276152","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001208","Nodes","","21.000000","31.186870","DDS demands","Known Flow","326929.738116","687230.032211","","0.000000","","","","-11.799999","","","","-10.551771","-11.799999","","","","","","D1 PROFILE","","",""
"60202100001253","Nodes","","21.000000","32.595799","Default Known Flow Node","Known Flow","326846.415094","687269.609222","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001211","Nodes","","21.000000","34.479198","Default Known Flow Node","Known Flow","326930.012116","686993.685147","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001212","Nodes","","21.000000","34.479198","Default Known Flow Node","Known Flow","326927.683116","686991.718146","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001236","Nodes","","21.000000","30.013457","Default Known Flow Node","Known Flow","326729.813926","687083.263959","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001165","Nodes","","21.000000","31.913744","Default Known Flow Node","Known Flow","326854.575096","687207.812205","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001220","Nodes","","21.000000","29.500838","Default Known Flow Node","Known Flow","326876.171102","687013.790152","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001221","Nodes","","21.000000","28.968399","Default Known Flow Node","Known Flow","326886.200104","686998.238148","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001222","Nodes","","21.000000","28.968399","Default Known Flow Node","Known Flow","326883.035104","687000.801149","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001150","Nodes","","21.000000","38.949600","Default Known Flow Node","Known Flow","326933.882117","687289.790227","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001225","Nodes","","21.000000","39.044906","Default Known Flow Node","Known Flow","326984.226131","687250.541217","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001227","Nodes","","21.000000","31.022580","Default Known Flow Node","Known Flow","326897.629108","686860.235110","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001228","Nodes","","21.000000","30.935973","Default Known Flow Node","Known Flow","326904.911109","686782.058089","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001230","Nodes","","21.000000","31.585535","Default Known Flow Node","Known Flow","326824.626088","687154.311190","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001229","Nodes","","21.000000","31.531410","Default Known Flow Node","Known Flow","326830.246089","687144.224188","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001233","Nodes","","21.000000","38.827627","Default Known Flow Node","Known Flow","326957.076124","687311.249233","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001234","Nodes","","21.000000","34.135977","Default Known Flow Node","Known Flow","327030.220144","687395.744256","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001239","Nodes","","21.000000","30.974570","Default Known Flow Node","Known Flow","326785.949077","687144.769188","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001240","Nodes","","21.000000","30.893515","Default Known Flow Node","Known Flow","326789.941078","687160.918192","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001243","Nodes","","21.000000","29.304026","Default Known Flow Node","Known Flow","326867.966099","686979.673143","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001244","Nodes","","21.000000","29.304026","Default Known Flow Node","Known Flow","326866.323099","686981.008143","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001246","Nodes","","21.000000","30.136720","DDS demands","Known Flow","326882.441103","687094.926174","","0.000000","","","","-7.730000","","","","-6.912304","-7.730000","","","","","","D1 PROFILE","","",""
"60202100001250","Nodes","","21.000000","29.453114","Default Known Flow Node","Known Flow","326844.232093","686950.197135","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001251","Nodes","","21.000000","29.453114","Default Known Flow Node","Known Flow","326842.367092","686951.714135","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001252","Nodes","","21.000000","31.932952","Default Known Flow Node","Known Flow","326857.444924","687208.473520","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001185","Nodes","","21.000000","32.218847","Default Known Flow Node","Known Flow","326857.229097","687225.645210","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001256","Nodes","","21.000000","38.982995","Default Known Flow Node","Known Flow","326942.313120","687295.483229","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001264","Nodes","","21.000000","37.396576","Default Known Flow Node","Known Flow","327063.480153","686882.892117","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001342","Nodes","","21.000000","37.140914","Default Known Flow Node","Known Flow","327083.951158","686898.859121","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001266","Nodes","","21.000000","39.042197","Default Known Flow Node","Known Flow","326990.031133","687255.898218","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001296","Nodes","","21.000000","39.042391","Default Known Flow Node","Known Flow","326989.379412","687254.455340","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001269","Nodes","","21.000000","39.532571","Default Known Flow Node","Known Flow","327101.017163","687281.025225","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001270","Nodes","","21.000000","39.532571","Default Known Flow Node","Known Flow","327077.152156","687281.538225","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001271","Nodes","","21.000000","39.567400","Default Known Flow Node","Known Flow","327102.258163","687248.374216","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001303","Nodes","","21.000000","39.641270","Default Known Flow Node","Known Flow","327099.003162","687172.099195","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001273","Nodes","","21.000000","39.762753","Default Known Flow Node","Known Flow","327107.884141","687149.915073","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001304","Nodes","","21.000000","39.738071","Default Known Flow Node","Known Flow","327104.013708","687147.601902","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001275","Nodes","","21.000000","39.891807","Default Known Flow Node","Known Flow","327110.423165","687154.954191","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001278","Nodes","","21.000000","39.323664","Default Known Flow Node","Known Flow","327144.846175","687301.195230","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001280","Nodes","","21.000000","38.516761","Default Known Flow Node","Known Flow","327049.076149","687028.418156","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001351","Nodes","","21.000000","39.474757","Default Known Flow Node","Known Flow","327102.090399","687265.685424","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001282","Nodes","","21.000000","39.065026","Default Known Flow Node","Known Flow","327118.989168","687117.502180","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001284","Nodes","","21.000000","37.982781","Default Known Flow Node","Known Flow","327130.121171","686999.053148","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001285","Nodes","","21.000000","38.068067","Default Known Flow Node","Known Flow","327104.365164","686999.534148","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001286","Nodes","","21.000000","37.411345","Default Known Flow Node","Known Flow","327134.676172","686952.505136","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001287","Nodes","","21.000000","37.411345","Default Known Flow Node","Known Flow","327139.562173","686948.806135","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001288","Nodes","","21.000000","36.878606","Default Known Flow Node","Known Flow","327186.375186","687216.116207","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001291","Nodes","","21.000000","38.009074","Default Known Flow Node","Known Flow","327184.183185","687251.679217","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001292","Nodes","","21.000000","38.994662","Default Known Flow Node","Known Flow","327017.710140","687153.049190","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001331","Nodes","","21.000000","38.975453","Default Known Flow Node","Known Flow","327011.525138","687145.551188","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001294","Nodes","","21.000000","39.407162","Default Known Flow Node","Known Flow","327033.933145","687182.619198","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001298","Nodes","","21.000000","37.140914","Default Known Flow Node","Known Flow","327081.925158","686901.662122","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001299","Nodes","","21.000000","37.140914","Default Known Flow Node","Known Flow","327082.742158","686902.323122","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001300","Nodes","","21.000000","38.082948","Default Known Flow Node","Known Flow","327088.028159","686982.756144","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001272","Nodes","","21.000000","39.746640","Default Known Flow Node","Known Flow","327105.831164","687153.590190","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001302","Nodes","","21.000000","39.812011","Default Known Flow Node","Known Flow","327058.587151","687177.721197","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001274","Nodes","","21.000000","39.201617","Default Known Flow Node","Known Flow","327051.227149","687117.979181","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001305","Nodes","","21.000000","37.357576","Default Known Flow Node","Known Flow","327125.319169","686926.816129","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001306","Nodes","","21.000000","37.357576","Default Known Flow Node","Known Flow","327128.249170","686928.739129","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001307","Nodes","","21.000000","37.357576","Default Known Flow Node","Known Flow","327130.234171","686931.142130","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001308","Nodes","","21.000000","39.321181","Default Known Flow Node","Known Flow","327143.888175","687301.698231","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001310","Nodes","","21.000000","39.363749","Default Known Flow Node","Known Flow","327168.024181","687141.512187","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001313","Nodes","","21.000000","39.084329","Default Known Flow Node","Known Flow","327052.091150","687077.083169","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001314","Nodes","","21.000000","39.084329","Default Known Flow Node","Known Flow","327048.673149","687076.866169","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001316","Nodes","","21.000000","38.063781","Default Known Flow Node","Known Flow","327094.415161","686981.927144","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001335","Nodes","","21.000000","38.068067","Default Known Flow Node","Known Flow","327093.324161","686983.240144","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001317","Nodes","","21.000000","39.762342","Default Known Flow Node","Known Flow","327106.828573","687151.994047","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60202100001318","Nodes","","21.000000","39.779426","Default Known Flow Node","Known Flow","327108.130332","687152.158409","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
