"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60603300000117","Nodes","117","21.000000","24.133415","DDS demands","Known Flow","382739.145293","807288.859179","","0.000000","","","","-3.110000","","","","","","-2.781017","-3.110000","","","","","","D1 PROFILE","","","","",""
"60603300000113","Nodes","113","21.000000","25.400553","DDS demands","Known Flow","382773.186312","807289.179880","","0.000000","","","","-6.900000","","","","","","-6.170103","-6.900000","","","","","","D1 PROFILE","","","","",""
"60603300002616","Nodes","-811","21.000000","25.479486","Default Known Flow Node","Known Flow","382772.767312","807312.157886","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000111","Nodes","111","21.000000","25.603904","DDS demands","Known Flow","382803.820320","807331.034892","","0.000000","","","","-3.729999","","","","","","-3.335432","-3.729999","","","","","","D1 PROFILE","","","","",""
"60603300000110","Nodes","110","21.000000","25.647706","DDS demands","Known Flow","382802.460320","807349.410897","","0.000000","","","","-8.649999","","","","","","-7.734984","-8.649999","","","","","","D1 PROFILE","","","","",""
"60603300000109","Nodes","109","21.000000","26.454109","DDS demands","Known Flow","382867.000187","807369.601650","","0.000000","","","","-4.060000","","","","","","-3.630524","-4.060000","","","","","","D1 PROFILE","","","","",""
"60603300000002","Nodes","Fare Park DG, Constant, Site ID 1318","21.000000","30.000000","Default Known Pressure Node","Known Pressure","382888.945343","807326.288890","","1387.699904","","","","","","","","","","280.212093","313.359985","","","","","","","","","","",""
"60603300000124","Nodes","124","21.000000","25.732370","DDS demands","Known Flow","382895.846345","807376.674904","","0.000000","","","","-10.100000","","","","","","-9.031600","-10.100000","","","","","","D1 PROFILE","","","","",""
"60603300000125","Nodes","125","21.000000","25.538535","DDS demands","Known Flow","382924.665353","807359.102899","","0.000000","","","","-5.509999","","","","","","-4.927140","-5.509999","","","","","","D1 PROFILE","","","","",""
"60603300000126","Nodes","126","21.000000","23.801152","DDS demands","Known Flow","382970.537366","807397.818910","","0.000000","","","","-16.489999","","","","","","-14.745652","-16.489999","","","","","","D1 PROFILE","","","","",""
"60603300000118","Nodes","118","21.000000","25.523563","DDS demands","Known Flow","382783.891315","807370.977902","","0.000000","","","","-14.380000","","","","","","-12.858853","-14.380000","","","","","","D1 PROFILE","","","","",""
"60603300000120","Nodes","120","21.000000","25.478200","DDS demands","Known Flow","382701.596292","807404.386912","","0.000000","","","","-11.989999","","","","","","-10.721671","-11.989999","","","","","","D1 PROFILE","","","","",""
"60603300000119","Nodes","119","21.000000","25.813672","DDS demands","Known Flow","382758.612308","807434.488920","","0.000000","","","","-14.749999","","","","","","-13.189713","-14.749999","","","","","","D1 PROFILE","","","","",""
"60603300000121","Nodes","121","21.000000","25.568111","DDS demands","Known Flow","382828.767327","807469.105929","","0.000000","","","","-13.449999","","","","","","-12.027230","-13.449999","","","","","","D1 PROFILE","","","","",""
"60603300000123","Nodes","123","21.000000","24.354449","DDS demands","Known Flow","382825.568326","807430.737919","","0.000000","","","","-7.129999","","","","","","-6.375773","-7.129999","","","","","","D1 PROFILE","","","","",""
"60603300000127","Nodes","127","21.000000","23.662120","DDS demands","Known Flow","382992.857372","807336.574893","","0.000000","","","","-2.769999","","","","","","-2.476983","-2.769999","","","","","","D1 PROFILE","","","","",""
"60603300002620","Nodes","-986","21.000000","23.311483","Default Known Flow Node","Known Flow","382980.871368","807423.820917","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000128","Nodes","128","21.000000","23.388168","DDS demands","Known Flow","382975.406556","807429.059859","","0.000000","","","","-2.300000","","","","","","-2.056701","-2.300000","","","","","","D1 PROFILE","","","","",""
"60603300000143","Nodes","143","21.000000","23.048198","DDS demands","Known Flow","382961.749814","807467.600925","","0.000000","","","","-10.090000","","","","","","-9.022658","-10.090000","","","","","","D1 PROFILE","","","","",""
"60603300000144","Nodes","144","21.000000","22.459975","DDS demands","Known Flow","382872.583339","807444.145922","","0.000000","","","","-11.459999","","","","","","-10.247737","-11.459999","","","","","","D1 PROFILE","","","","",""
"60603300000145","Nodes","145","21.000000","23.094075","DDS demands","Known Flow","382968.070683","807494.596007","","0.000000","","","","-9.909999","","","","","","-8.861699","-9.909999","","","","","","D1 PROFILE","","","","",""
"60603300000106","Nodes","106","21.000000","32.912703","DDS demands","Known Flow","382881.217677","807038.940975","","0.000000","","","","-1.120000","","","","","","-1.001524","-1.120000","","","","","","D1 PROFILE","","","","",""
"60603300000243","Nodes","243","21.000000","31.505723","DDS demands","Known Flow","383047.579387","807061.809818","","0.000000","","","","-13.100000","","","","","","-11.714255","-13.100000","","","","","","D1 PROFILE","","","","",""
"60603300000334","Nodes","334","21.000000","31.245409","DDS demands","Known Flow","383032.110382","807100.415829","","0.000000","","","","-10.060000","","","","","","-8.995832","-10.060000","","","","","","D1 PROFILE","","","","",""
"60603300000129","Nodes","129","21.000000","23.305485","DDS demands","Known Flow","383038.156384","807424.405917","","0.000000","","","","-7.940000","","","","","","-7.100090","-7.940000","","","","","","D1 PROFILE","","","","",""
"60603300000251","Nodes","251","21.000000","32.005530","DDS demands","Known Flow","383078.116395","807077.780823","","0.000000","","","","-10.329999","","","","","","-9.237270","-10.329999","","","","","","D1 PROFILE","","","","",""
"60603300000281","Nodes","281","21.000000","49.073502","Default Known Flow Node","Known Flow","383259.851141","807067.388542","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000130","Nodes","130","21.000000","22.896507","DDS demands","Known Flow","383059.335390","807370.451902","","0.000000","","","","-4.510000","","","","","","-4.032922","-4.510000","","","","","","D1 PROFILE","","","","",""
"60603300000131","Nodes","131","21.000000","23.208293","DDS demands","Known Flow","383050.506457","807455.039718","","0.000000","","","","-1.999999","","","","","","-1.788435","-1.999999","","","","","","D1 PROFILE","","","","",""
"60603300000135","Nodes","135","21.000000","23.187199","DDS demands","Known Flow","383059.348140","807457.932245","","0.000000","","","","-4.860000","","","","","","-4.345898","-4.860000","","","","","","D1 PROFILE","","","","",""
"60603300000132","Nodes","132","21.000000","23.168519","DDS demands","Known Flow","383104.203736","807467.176263","","0.000000","","","","-15.299999","","","","","","-13.681533","-15.299999","","","","","","D1 PROFILE","","","","",""
"60603300002621","Nodes","-992","21.000000","22.894328","Default Known Flow Node","Known Flow","383121.153692","807425.947927","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000133","Nodes","133","21.000000","23.329522","DDS demands","Known Flow","383135.021410","807478.322932","","0.000000","","","","-2.580000","","","","","","-2.307082","-2.580000","","","","","","D1 PROFILE","","","","",""
"60603300000338","Nodes","338","21.000000","31.032583","DDS demands","Known Flow","383036.858384","807147.128842","","0.000000","","","","-7.230000","","","","","","-6.465195","-7.230000","","","","","","D1 PROFILE","","","","",""
"60603300000249","Nodes","","21.000000","32.566054","Default Known Flow Node","Known Flow","383144.448814","807033.668703","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000252","Nodes","252","21.000000","32.480240","DDS demands","Known Flow","383149.050787","807088.151453","","0.000000","","","","-7.780000","","","","","","-6.957015","-7.780000","","","","","","D1 PROFILE","","","","",""
"60603300000255","Nodes","255","21.000000","32.436848","Default Known Flow Node","Known Flow","383140.680565","807116.765931","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000256","Nodes","256","21.000000","32.414200","DDS demands","Known Flow","383150.172434","807124.855377","","0.000000","","","","-2.920000","","","","","","-2.611116","-2.920000","","","","","","D1 PROFILE","","","","",""
"60603300002612","Nodes","-478","21.000000","32.395790","Default Known Flow Node","Known Flow","383148.613976","807132.130295","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000253","Nodes","253","21.000000","32.395430","DDS demands","Known Flow","383163.420418","807123.359835","","0.000000","","","","-5.270000","","","","","","-4.712528","-5.270000","","","","","","D1 PROFILE","","","","",""
"60603300002610","Nodes","-443","21.000000","32.224814","Default Known Flow Node","Known Flow","383202.373630","807118.954120","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000257","Nodes","257","21.000000","32.367033","DDS demands","Known Flow","383148.319262","807140.258372","","0.000000","","","","-1.539999","","","","","","-1.377095","-1.539999","","","","","","D1 PROFILE","","","","",""
"60603300000258","Nodes","258","21.000000","32.350177","DDS demands","Known Flow","383201.777429","807141.508840","","0.000000","","","","-3.880000","","","","","","-3.469565","-3.880000","","","","","","D1 PROFILE","","","","",""
"60603300000254","Nodes","254","21.000000","31.536046","DDS demands","Known Flow","383234.475904","807101.441463","","0.000000","","","","-10.090000","","","","","","-9.022658","-10.090000","","","","","","D1 PROFILE","","","","",""
"60603300000280","Nodes","280","21.000000","49.073502","DDS demands","Known Flow","383298.243455","807040.416813","","0.000000","-21.149999","","-17.670000","-1.799999","","","","","","-36.323131","-40.619997","","","C1 PROFILE","","C4 PROFILE","D1 PROFILE","","","","",""
"60603300000336","Nodes","336","21.000000","31.179678","DDS demands","Known Flow","383128.462409","807128.792837","","0.000000","","","","-9.779999","","","","","","-8.745450","-9.779999","","","","","","D1 PROFILE","","","","",""
"60603300000335","Nodes","335","21.000000","31.277168","Default Known Flow Node","Known Flow","383078.842728","807173.492479","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000134","Nodes","134","21.000000","22.446029","DDS demands","Known Flow","383109.904404","807402.581911","","0.000000","","","","-10.140000","","","","","","-9.067369","-10.140000","","","","","","D1 PROFILE","","","","",""
"60603300002608","Nodes","-422","21.000000","32.224814","Default Known Flow Node","Known Flow","383204.591429","807109.851831","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002559","Nodes","-1462481","21.000000","47.543377","Default Known Flow Node","Known Flow","383711.199010","807425.178559","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000272","Nodes","272","21.000000","47.529482","DDS demands","Known Flow","383714.652110","807416.493231","","0.000000","","","","-15.020000","","","","","","-13.431153","-15.020000","","","","","","D1 PROFILE","","","","",""
"60603300000271","Nodes","271","21.000000","47.531841","DDS demands","Known Flow","383749.123536","807348.696594","","0.000000","","","","-5.670000","","","","","","-5.070216","-5.670000","","","","","","D1 PROFILE","","","","",""
"60603300000270","Nodes","270","21.000000","47.888739","DDS demands","Known Flow","383709.513567","807320.445889","","0.000000","","","","-15.460000","","","","","","-13.824608","-15.460000","","","","","","D1 PROFILE","","","","",""
"60603300000122","Nodes","122","21.000000","25.212855","DDS demands","Known Flow","382825.633471","807508.275461","","0.000000","","","","-4.439999","","","","","","-3.970327","-4.439999","","","","","","D1 PROFILE","","","","",""
"60603300000146","Nodes","146","21.000000","23.244910","DDS demands","Known Flow","382935.904356","807543.547949","","0.000000","","","","-4.860000","","","","","","-4.345898","-4.860000","","","","","","D1 PROFILE","","","","",""
"60603300000148","Nodes","148","21.000000","23.240356","DDS demands","Known Flow","382921.665352","807542.367949","","0.000000","","","","-6.890000","","","","","","-6.161161","-6.890000","","","","","","D1 PROFILE","","","","",""
"60603300002566","Nodes","-1462545","21.000000","23.244910","Default Known Flow Node","Known Flow","382935.116356","807556.735953","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000147","Nodes","147","21.000000","22.921326","DDS demands","Known Flow","382900.417389","807509.504141","","0.000000","","","","-7.389999","","","","","","-6.608270","-7.389999","","","","","","D1 PROFILE","","","","",""
"60603300000138","Nodes","138","21.000000","23.021153","DDS demands","Known Flow","383009.945376","807507.411940","","0.000000","","","","-10.159999","","","","","","-9.085253","-10.159999","","","","","","D1 PROFILE","","","","",""
"60603300000140","Nodes","140","21.000000","23.162180","DDS demands","Known Flow","382985.955512","807594.606984","","0.000000","","","","-4.530000","","","","","","-4.050807","-4.530000","","","","","","D1 PROFILE","","","","",""
"60603300000139","Nodes","Logger 9153- West side of 25 Fare Park Crescent","21.000000","23.145277","Val Log Post","Known Flow","383004.058654","807564.343200","","0.000000","","","","-9.109999","","","","","","-8.146324","-9.109999","","","","","","D1 PROFILE","","","","",""
"60603300000137","Nodes","137","21.000000","23.249987","DDS demands","Known Flow","383074.294394","807544.457950","","0.000000","","","","-6.849999","","","","","","-6.125392","-6.849999","","","","","","D1 PROFILE","","","","",""
"60603300000136","Nodes","136","21.000000","23.331526","DDS demands","Known Flow","383084.881397","807523.676944","","0.000000","","","","-8.339999","","","","","","-7.457777","-8.339999","","","","","","D1 PROFILE","","","","",""
"60603300002544","Nodes","-1089","21.000000","23.307283","Default Known Flow Node","Known Flow","383034.051326","807499.993551","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000141","Nodes","141","21.000000","23.230596","DDS demands","Known Flow","383008.748828","807576.823973","","0.000000","","","","-8.029999","","","","","","-7.180569","-8.029999","","","","","","D1 PROFILE","","","","",""
"60603300000142","Nodes","142","21.000000","23.247515","DDS demands","Known Flow","383069.862393","807600.981965","","0.000000","","","","-6.020000","","","","","","-5.383191","-6.020000","","","","","","D1 PROFILE","","","","",""
"60603300000345","Nodes","345","21.000000","41.194943","Default Known Flow Node","Known Flow","383796.430590","807517.116942","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002604","Nodes","-326872","21.000000","32.049178","DDS demands","Known Flow","381988.558098","806445.042651","","0.000000","-10.189999","","","","","","","","","-9.112080","-10.189999","","","C1 PROFILE","","","","","","","",""
"60603300002618","Nodes","-9","21.000000","32.114835","Default Known Flow Node","Known Flow","381998.076024","806452.451183","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000165","Nodes","165","21.000000","27.740014","DDS demands","Known Flow","381498.147136","806960.680514","","0.000000","","","","-6.699999","","","","","","-5.991259","-6.699999","","","","","","D1 PROFILE","","","","",""
"60603300000166","Nodes","166","21.000000","27.150914","DDS demands","Known Flow","381555.983981","806880.617769","","0.000000","","","","-5.850000","","","","","","-5.231174","-5.850000","","","","","","D1 PROFILE","","","","",""
"60603300000363","Nodes","363","21.000000","28.217769","DDS demands","Known Flow","381679.135014","806843.743759","","0.000000","","","","-4.760000","","","","","","-4.256477","-4.760000","","","","","","D1 PROFILE","","","","",""
"60603300000360","Nodes","360","21.000000","30.600430","DDS demands","Known Flow","381873.958067","806786.870744","","0.000000","","","","-1.450000","","","","","","-1.296616","-1.450000","","","","","","D1 PROFILE","","","","",""
"60603300000362","Nodes","","21.000000","27.728516","DDS demands","Known Flow","381524.871595","806979.054703","","0.000000","","","","-8.810000","","","","","","-7.878060","-8.810000","","","","","","D1 PROFILE","","","","",""
"60603300000361","Nodes","361","21.000000","28.771083","DDS demands","Known Flow","381791.122496","806837.975909","","0.000000","","","","-9.469999","","","","","","-8.468243","-9.469999","","","","","","D1 PROFILE","","","","",""
"60603300000167","Nodes","167","21.000000","27.730328","DDS demands","Known Flow","381545.609978","806995.140800","","0.000000","","","","-6.239999","","","","","","-5.579919","-6.239999","","","","","","D1 PROFILE","","","","",""
"60603300000169","Nodes","169","21.000000","27.497053","DDS demands","Known Flow","381591.480990","806909.047777","","0.000000","","","","-3.880000","","","","","","-3.469565","-3.880000","","","","","","D1 PROFILE","","","","",""
"60603300000340","Nodes","340","21.000000","36.518010","DDS demands","Known Flow","382160.412145","806627.382700","","0.000000","","","","-10.100000","","","","","","-9.031600","-10.100000","","","","","","D1 PROFILE","","","","",""
"60603300002572","Nodes","-1462601","21.000000","36.518010","Default Known Flow Node","Known Flow","382160.068391","806696.885829","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002617","Nodes","-86","21.000000","28.585950","DDS demands","Known Flow","381385.122379","807026.701335","","0.000000","","","","-1.019999","","","","","","-0.912102","-1.019999","","","","","","D1 PROFILE","","","","",""
"60603300000172","Nodes","172","21.000000","27.983004","DDS demands","Known Flow","381514.237027","807036.608126","","0.000000","","","","-5.780000","","","","","","-5.168579","-5.780000","","","","","","D1 PROFILE","","","","",""
"60603300000168","Nodes","168","21.000000","27.850994","DDS demands","Known Flow","381608.119995","807027.996809","","0.000000","","","","-5.409999","","","","","","-4.837718","-5.409999","","","","","","D1 PROFILE","","","","",""
"60603300000173","Nodes","173","21.000000","28.510033","DDS demands","Known Flow","381479.707292","807100.031643","","0.000000","","","","-11.449999","","","","","","-10.238795","-11.449999","","","","","","D1 PROFILE","","","","",""
"60603300000175","Nodes","175","21.000000","29.279935","DDS demands","Known Flow","381558.744981","807088.371826","","0.000000","","","","-2.980000","","","","","","-2.664769","-2.980000","","","","","","D1 PROFILE","","","","",""
"60603300000176","Nodes","176","21.000000","30.074061","DDS demands","Known Flow","381556.321561","807202.214883","","0.000000","","","","-12.060000","","","","","","-10.784268","-12.060000","","","","","","D1 PROFILE","","","","",""
"60603300000366","Nodes","366","21.000000","32.804405","DDS demands","Known Flow","381649.773232","807151.267274","","0.000000","","","","-6.110000","","","","","","-5.463671","-6.110000","","","","","","D1 PROFILE","","","","",""
"60603300000174","Nodes","174","21.000000","27.078355","DDS demands","Known Flow","381428.744946","807067.121820","","0.000000","","","","-6.289999","","","","","","-5.624630","-6.289999","","","","","","D1 PROFILE","","","","",""
"60603300000164","Nodes","164","21.000000","28.251881","DDS demands","Known Flow","381382.808107","806974.216227","","0.000000","","","","-5.599999","","","","","","-5.007620","-5.599999","","","","","","D1 PROFILE","","","","",""
"60603300000177","Nodes","177","21.000000","28.789040","DDS demands","Known Flow","381650.995007","807307.746885","","0.000000","","","","-13.369999","","","","","","-11.955693","-13.369999","","","","","","D1 PROFILE","","","","",""
"60603300000369","Nodes","369","21.000000","32.357307","Default Known Flow Node","Known Flow","383147.600821","807148.216546","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000337","Nodes","337","21.000000","31.933573","DDS demands","Known Flow","383113.974405","807170.867848","","0.000000","","","","-11.270000","","","","","","-10.077835","-11.270000","","","","","","D1 PROFILE","","","","",""
"60603300000344","Nodes","344","21.000000","47.969451","DDS demands","Known Flow","383644.752549","807426.951918","","0.000000","","","","-3.759999","","","","","","-3.362259","-3.759999","","","","","","D1 PROFILE","","","","",""
"60603300000006","Nodes","Hillside Road RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","383633.864546","807405.105912","","999998.967025","","","","","","","","","","42.931398","48.010002","","","","","","","","","","",""
"60603300000264","Nodes","264","21.000000","42.239368","DDS demands","Known Flow","383709.573567","807501.838938","","0.000000","","","","-4.289999","","","","","","-3.836194","-4.289999","","","","","","D1 PROFILE","","","","",""
"60603300002547","Nodes","-1118","21.000000","41.609515","Default Known Flow Node","Known Flow","383721.968570","807541.142949","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002613","Nodes","","21.000000","41.511127","DDS demands","Known Flow","383718.140732","807544.271549","","0.000000","","","","-12.199999","","","","","","-10.909458","-12.199999","","","","","","D1 PROFILE","","","","",""
"60603300002546","Nodes","-1106","21.000000","41.194943","DDS demands","Known Flow","383782.716587","807510.699941","","0.000000","","","","-7.560000","","","","","","-6.760287","-7.560000","","","","","","D1 PROFILE","","","","",""
"60603300000267","Nodes","267","21.000000","40.846840","DDS demands","Known Flow","383598.762537","807503.341939","","0.000000","","","","-9.520000","","","","","","-8.512955","-9.520000","","","","","","D1 PROFILE","","","","",""
"60603300002560","Nodes","","21.000000","41.444757","DDS demands","Known Flow","383768.839583","807541.905949","","0.000000","","","","-7.030000","","","","","","-6.286352","-7.030000","","","","","","D1 PROFILE","","","","",""
"60603300000333","Nodes","333","21.000000","32.158933","DDS demands","Known Flow","381989.744099","806483.898661","","0.000000","-6.000000","","","-3.020000","","","-15.999999","","","-22.373331","-25.019998","","","C1 PROFILE","","","D1 PROFILE","","","I2 PROFILE","",""
"60603300002545","Nodes","-11","21.000000","32.159272","Default Known Flow Node","Known Flow","381990.091099","806481.536660","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002603","Nodes","-3","21.000000","32.180541","Default Known Flow Node","Known Flow","382129.611137","806364.189629","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300001001","Nodes","P00037656, Broadstraik Farm CSEP, 487.50","36.000000","37.894704","CSEP DDS Matched","Known Flow","382368.414628","806543.049930","","0.000000","","","","","-514.840017","","","","","-460.379165","-514.840017","","","","","","","DC PROFILE","","","",""
"60603300002586","Nodes","-150","21.000000","40.292049","Default Known Flow Node","Known Flow","382526.473245","807221.785862","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002588","Nodes","-166","21.000000","40.011174","Default Known Flow Node","Known Flow","382569.185256","807279.243878","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002587","Nodes","(C2 -32.25)","21.000000","39.844177","DDS demands","Known Flow","382573.369258","807278.655877","","0.000000","","-32.250000","","","","","","","","-28.838528","-32.250000","","","","C2 PROFILE","","","","","","",""
"60603300000000","Nodes","","21.000000","31.536046","Default Known Flow Node","Known Flow","383234.118437","807095.093827","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002007","Nodes","2007","21.000000","32.551192","Default Known Flow Node","Known Flow","383136.291411","806985.106797","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002595","Nodes","-230","21.000000","33.121552","Default Known Flow Node","Known Flow","383001.639374","806447.818651","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002564","Nodes","-1462523","21.000000","33.121552","Default Known Flow Node","Known Flow","383005.260375","806430.457647","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000298","Nodes","298","21.000000","43.887353","DDS demands","Known Flow","381980.303096","807261.115873","","0.000000","","","","-6.939999","","","","","","-6.205872","-6.939999","","","","","","D1 PROFILE","","","","",""
"60603300002590","Nodes","-177","21.000000","47.194595","Default Known Flow Node","Known Flow","382097.707493","807321.782674","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000022","Nodes","22","21.000000","46.976446","DDS demands","Known Flow","382096.095105","807329.965797","","0.000000","","","","-6.079999","","","","","","-5.436844","-6.079999","","","","","","D1 PROFILE","","","","",""
"60603300000309","Nodes","365","21.000000","34.578807","DDS demands","Known Flow","381710.977023","807151.316843","","0.000000","","","","-4.670000","","","","","","-4.175997","-4.670000","","","","","","D1 PROFILE","","","","",""
"60603300000325","Nodes","325","21.000000","43.713579","Default Known Flow Node","Known Flow","382993.177372","808113.980105","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000216","Nodes","216","21.000000","33.165525","DDS demands","Known Flow","382967.799365","806440.640649","","0.000000","","","","-1.999999","","","","","","-1.788435","-1.999999","","","","","","D1 PROFILE","","","","",""
"60603300002607","Nodes","-404","21.000000","34.995585","Default Known Flow Node","Known Flow","382646.235277","807099.559829","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000101","Nodes","101","21.000000","34.857039","DDS demands","Known Flow","382651.632279","807065.401819","","0.000000","","","","-4.679999","","","","","","-4.184939","-4.679999","","","","","","D1 PROFILE","","","","",""
"60603300000021","Nodes","21","21.000000","46.681089","DDS demands","Known Flow","382134.714138","807330.708892","","0.000000","","","","-3.489999","","","","","","-3.120820","-3.489999","","","","","","D1 PROFILE","","","","",""
"60603300002584","Nodes","","21.000000","38.468773","DDS demands","Known Flow","382552.354252","806557.291681","","0.000000","","","","-4.179999","","","","","","-3.737830","-4.179999","","","","","","D1 PROFILE","","","","",""
"60603300002578","Nodes","-1462645","21.000000","32.573585","Default Known Flow Node","Known Flow","382329.661191","806191.624582","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002597","Nodes","-247","21.000000","38.151693","Default Known Flow Node","Known Flow","382592.904263","806579.655687","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002580","Nodes","-1462659","21.000000","38.151693","Default Known Flow Node","Known Flow","382591.644262","806579.434687","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002622","Nodes","","21.000000","38.749282","Default Known Flow Node","Known Flow","382453.547225","806528.101673","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300000235","Nodes","","21.000000","28.026922","DDS demands","Known Flow","381361.691928","806934.118784","","0.000000","","","","-4.010000","","","","","","-3.585814","-4.010000","","","","","","D1 PROFILE","","","","",""
"60603300000149","Nodes","149","21.000000","47.990871","DDS demands","Known Flow","383623.644543","807437.118920","","0.000000","","","","-3.650000","","","","","","-3.263895","-3.650000","","","","","","D1 PROFILE","","","","",""
"60603300000008","Nodes","","21.000000","28.032459","DDS demands","Known Flow","381429.565919","806948.560641","","0.000000","","","","-5.530000","","","","","","-4.945025","-5.530000","","","","","","D1 PROFILE","","","","",""
"60603300002050","Nodes","","21.000000","30.539095","Default Known Flow Node","Known Flow","381858.491063","806828.007755","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002052","Nodes","","21.000000","28.749125","DDS demands","Known Flow","381790.091044","806840.236758","","0.000000","","","","-2.039999","","","","","","-1.824204","-2.039999","","","","","","D1 PROFILE","","","","",""
"60603300002053","Nodes","","21.000000","27.365595","DDS demands","Known Flow","381509.382301","806915.876014","","0.000000","","","","-6.030000","","","","","","-5.392134","-6.030000","","","","","","D1 PROFILE","","","","",""
"60603300002057","Nodes","","21.000000","31.837254","DDS demands","Known Flow","381922.313080","806715.460724","","0.000000","","","","-1.729999","","","","","","-1.546996","-1.729999","","","","","","D1 PROFILE","","","","",""
"60603300002059","Nodes","","21.000000","24.404862","Default Known Flow Node","Known Flow","382030.276110","806601.954693","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002064","Nodes","","21.000000","28.509672","DDS demands","Known Flow","381478.619960","807102.246829","","0.000000","","","","-9.770000","","","","","","-8.736509","-9.770000","","","","","","D1 PROFILE","","","","",""
"60603300002066","Nodes","","21.000000","29.302386","DDS demands","Known Flow","381535.796187","807118.233140","","0.000000","","","","-6.890000","","","","","","-6.161161","-6.890000","","","","","","D1 PROFILE","","","","",""
"60603300002138","Nodes","","21.000000","27.848707","DDS demands","Known Flow","381529.832800","807015.994350","","0.000000","","","","-6.370000","","","","","","-5.696168","-6.370000","","","","","","D1 PROFILE","","","","",""
"60603300002072","Nodes","","21.000000","33.188730","Default Known Flow Node","Known Flow","381957.599090","806867.850766","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603300002073","Nodes","","21.000000","33.232688","Default Known Flow Node","Known Flow","381958.958090","806877.158768","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
