"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"6.02027E+13","Nodes","162","21","30.255498","DDS demands","Known Flow","324704.0655","748887.042","","0","","","","","-5.57","","","","","-4.980793","-5.57","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","3126","21","30.843408","Default Known Flow Node","Known Flow","324593.3825","748888.501","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","27","21","28.596902","DDS demands","Known Flow","324702.0635","748928.946","","0","","","","","-12.76","","","","","-11.41022","-12.76","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","3127","21","29.812331","Default Known Flow Node","Known Flow","324755.6755","748890.334","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","110","21","29.676509","DDS demands","Known Flow","324771.5075","748890.98","","0","","-8.22","","","","","","","","-7.350471","-8.22","","","","C2 PROFILE","","","","","","",""
"6.02027E+13","Nodes","175","21","29.111557","DDS demands","Known Flow","324787.8599","748892.2929","","0","","","","","-18.669999","","","","","-16.695048","-18.669999","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","77","21","28.592176","DDS demands","Known Flow","324636.0294","748994.0227","","0","","","","","-13.26","","","","","-11.857329","-13.26","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","3050","21","27.005375","Default Known Flow Node","Known Flow","324890.7676","748899.4506","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","165","21","34.853636","DDS demands","Known Flow","324708.6225","748726.5869","","0","","","","","-6.78","","","","","-6.062797","-6.78","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","3113","21","34.785873","Default Known Flow Node","Known Flow","324560.7045","748785.71","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3051","21","34.392761","Default Known Flow Node","Known Flow","324581.8365","748767.812","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3092","21","35.656515","Default Known Flow Node","Known Flow","324579.3355","748710.4339","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3024","21","40.119906","Default Known Flow Node","Known Flow","324585.4219","748512.9087","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3080","21","36.073257","Default Known Flow Node","Known Flow","324695.6257","748599.7794","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3061","21","36.05612","Default Known Flow Node","Known Flow","324723.5581","748628.3882","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3065","21","36.635766","Default Known Flow Node","Known Flow","324726.4265","748524.1289","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3079","21","29.812331","Default Known Flow Node","Known Flow","324755.9635","748885.88","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","306","21","21.711349","Default Known Flow Node","Known Flow","325056.6749","748721.3962","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","43","21","38.515647","DDS demands","Known Flow","324488.0269","748392.6989","","0","","","","","-9.26","","","","","-8.280457","-9.26","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","143","21","37.467581","DDS demands","Known Flow","324460.4338","748433.0728","","0","","","-2.85","","-2.63","","","","","-4.900314","-5.48","","","","","C3 PROFILE","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","399","21","37.467581","Default Known Flow Node","Known Flow","324463.9298","748428.2848","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","383","21","35.945773","Default Known Flow Node","Known Flow","324902.7493","748485.8118","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3096","21","45.765414","Default Known Flow Node","Known Flow","324886.2676","748191.7808","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3106","21","38.824068","Default Known Flow Node","Known Flow","324462.4784","748586.5889","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","363","21","38.822897","Default Known Flow Node","Known Flow","324389.597","748600.4217","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","308","21","38.786428","DDS demands","Known Flow","324454.9404","748575.4949","","0","","","","","-6.929999","","","","","-6.196929","-6.929999","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","3072","21","38.867396","Default Known Flow Node","Known Flow","324482.8045","748572.4609","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3041","21","39.083067","Default Known Flow Node","Known Flow","324350.8507","748612.9022","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","198","21","34.793517","DDS demands","Known Flow","324712.3925","748739.2199","","0","","","","","-1.62","","","","","-1.448633","-1.62","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","385","21","34.680823","DDS demands","Known Flow","324744.5915","748742.8529","","0","","","","","-6.5","","","","","-5.812416","-6.5","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","598","21","35.10354","DDS demands","Known Flow","324701.0755","748740.4929","","0","","","","","-1.44","","","","","-1.287673","-1.44","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","390","21","31.708838","Default Known Flow Node","Known Flow","324306.0442","748363.1064","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3188","21","31.710677","DDS demands","Known Flow","324312.7874","748353.0388","","0","","","","","-1.429999","","","","","-1.278731","-1.429999","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","P00017813, West Pitnacree Farm, 37.94","23.7","30.542419","CSEP DDS Matched","Known Flow","324268.7289","748332.6522","","0","-10.529999","","","","-14.34","-37.939999","","","","-56.165826","-62.809999","","","C1 PROFILE","","","","D1 PROFILE","DC PROFILE","","",""
"6.02027E+13","Nodes","3138","21","42.974649","Default Known Flow Node","Known Flow","324478.4938","748151.393","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3136","21","43.018704","Default Known Flow Node","Known Flow","324482.1689","748146.762","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","New Alyth Road RRI","21","50.000019","Default Known Pressure Node","Known Pressure","324609.8503","747966.8564","","0","","","","","","","","","","2.020932","2.259999","","","","","","","","","","",""
"6.02027E+13","Nodes","387","21","49.944576","DDS demands","Known Flow","324624.6085","748000.7267","","0","","","","","-2.259999","","","","","-2.020932","-2.259999","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","3145","21","43.225478","Default Known Flow Node","Known Flow","324606.2983","748174.7889","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","144","21","43.607703","Default Known Flow Node","Known Flow","324828.2619","748256.4654","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3170","21","43.607995","Default Known Flow Node","Known Flow","324829.2712","748255.1256","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3011","21","36.031298","Default Known Flow Node","Known Flow","324736.048","748443.4295","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","68","21","43.608307","DDS demands","Known Flow","324830.3449","748253.7005","","0","","","","","-3.339999","","","","","-2.986687","-3.339999","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","3159","21","44.566624","Default Known Flow Node","Known Flow","324880.7781","748195.1378","","0","","","","","","","","","","0","0","","","","","","","","","","",""
