"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"60211100000007","Nodes","7","21.000000","49.105800","DDS demands","Known Flow","345746.254236","716358.906137","","0.000000","","","","-21.129999","","-18.894825","-21.129999","","","","","","D1 PROFILE",""
"60211100000002","Nodes","2","21.000000","71.991739","DDS demands","Known Flow","345896.209277","715955.542028","","0.000000","","-1.209999","","-13.780000","","-13.404326","-14.990000","","","","C3 PROFILE","","D1 PROFILE",""
"60211100000082","Nodes","-56123","21.000000","70.865184","Default Known Flow Node","Known Flow","345818.506608","716067.651245","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000018","Nodes","18","21.000000","63.643695","DDS demands","Known Flow","346076.764341","716245.015499","","0.000000","","","","-21.979999","","-19.654909","-21.979999","","","","","","D1 PROFILE",""
"60211100000019","Nodes","19","21.000000","69.454729","DDS demands","Known Flow","346013.614309","716105.255068","","0.000000","","","","-5.460000","","-4.882429","-5.460000","","","","","","D1 PROFILE",""
"60211100000017","Nodes","17","21.000000","53.361187","DDS demands","Known Flow","346116.773337","716325.036128","","0.000000","-1.659999","","","-13.699999","","-13.735186","-15.359999","","","C1 PROFILE","","","D1 PROFILE",""
"60211100000016","Nodes","16","21.000000","63.541416","DDS demands","Known Flow","346165.103350","716239.712105","","0.000000","","","","-4.730000","","-4.229650","-4.730000","","","","","","D1 PROFILE",""
"60211100000087","Nodes","-56130","21.000000","60.383036","Default Known Flow Node","Known Flow","346175.217547","716356.363768","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000010","Nodes","10","21.000000","57.920447","DDS demands","Known Flow","346282.961382","716422.634155","","0.000000","","","","-13.080000","","-11.696370","-13.080000","","","","","","D1 PROFILE",""
"60211100000009","Nodes","9","21.000000","57.866603","DDS demands","Known Flow","346105.452334","716422.544155","","0.000000","","","","-3.370000","","-3.013514","-3.370000","","","","","","D1 PROFILE",""
"60211100000011","Nodes","11","21.000000","57.381436","DDS demands","Known Flow","346321.742463","716422.755198","","0.000000","","","","-11.790000","","-10.542829","-11.790000","","","","","","D1 PROFILE",""
"60211100000012","Nodes","12","21.000000","55.389639","DDS demands","Known Flow","346437.833685","716422.662162","","0.000000","","","","-1.409999","","-1.260847","-1.409999","","","","","","D1 PROFILE",""
"60211100000089","Nodes","-56132","21.000000","52.288118","Default Known Flow Node","Known Flow","346234.072007","716273.516803","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000014","Nodes","14","21.000000","54.491930","DDS demands","Known Flow","346442.419426","716308.927124","","0.000000","","","","-13.210000","","-11.812618","-13.210000","","","","","","D1 PROFILE",""
"60211100000086","Nodes","-56129","21.000000","60.414688","Default Known Flow Node","Known Flow","346139.368343","716367.842140","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000015","Nodes","15","21.000000","51.644498","DDS demands","Known Flow","346206.293362","716264.080111","","0.000000","","","","-24.110001","","-21.559593","-24.110001","","","","","","D1 PROFILE",""
"60211100000088","Nodes","-56131","21.000000","52.456653","Default Known Flow Node","Known Flow","346224.577990","716306.609884","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000013","Nodes","13","21.000000","55.119671","DDS demands","Known Flow","346607.563471","716407.729151","","0.000000","","","","-4.190000","","-3.746773","-4.190000","","","","","","D1 PROFILE",""
"60211100000071","Nodes","-1656502","21.000000","72.864033","DDS demands","Known Flow","345905.332280","715889.286010","","0.000000","","","","-11.589999","","-10.363985","-11.589999","","","","","","D1 PROFILE",""
"60211100000001","Nodes","Strathkinness DG, Tel, Constant, Site ID 1741","21.000000","74.999996","Default Known Pressure Node","Known Pressure","345912.889128","715750.137067","","1982.439936","","","","","","345.248594","386.089982","","","","","","",""
"60211100000072","Nodes","-1656504","21.000000","72.266638","DDS demands","Known Flow","345944.769856","715895.996726","","0.000000","","","","-7.629999","","-6.822882","-7.629999","","","","","","D1 PROFILE",""
"60211100000020","Nodes","20","21.000000","70.098259","DDS demands","Known Flow","345956.162294","716041.234051","","0.000000","","","","-15.940000","","-14.253833","-15.940000","","","","","","D1 PROFILE",""
"60211100000074","Nodes","-2962200","21.000000","50.091610","Default Known Flow Node","Known Flow","345716.650228","716369.539140","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000068","Nodes","-1627494","21.000000","53.615530","DDS demands","Known Flow","345825.046258","716267.516112","","0.000000","","","","-6.919999","","-6.187987","-6.919999","","","","","","D1 PROFILE",""
"60211100000080","Nodes","-3517859","21.000000","51.397323","Default Known Flow Node","Known Flow","345643.193208","716224.846101","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000084","Nodes","-56126","21.000000","51.446219","Default Known Flow Node","Known Flow","345961.433295","716431.616157","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000070","Nodes","-1627496","21.000000","55.855909","Default Known Flow Node","Known Flow","345880.993273","716280.214116","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000077","Nodes","","21.000000","52.687855","Default Known Flow Node","Known Flow","345769.713243","716434.678158","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000085","Nodes","-56127","21.000000","51.488486","Default Known Flow Node","Known Flow","345962.345295","716400.001148","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000075","Nodes","-2962201","21.000000","50.006783","Default Known Flow Node","Known Flow","345697.109223","716321.400127","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000091","Nodes","-965904","21.000000","70.098259","Default Known Flow Node","Known Flow","345961.499295","716053.878054","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000069","Nodes","-1627495","21.000000","53.731273","DDS demands","Known Flow","345830.328259","716268.505113","","0.000000","","","","-9.699999","","-8.673912","-9.699999","","","","","","D1 PROFILE",""
"60211100000076","Nodes","-3377865","21.000000","59.705926","Default Known Flow Node","Known Flow","345881.952273","716210.182097","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000022","Nodes","22","21.000000","47.756365","DDS demands","Known Flow","345348.337128","716162.699084","","0.000000","","","","-16.649999","","-14.888727","-16.649999","","","","","","D1 PROFILE",""
"60211100000078","Nodes","-3427391","21.000000","50.768472","Default Known Flow Node","Known Flow","346003.789307","716431.102157","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000008","Nodes","8","21.000000","50.497979","DDS demands","Known Flow","346020.682311","716430.682157","","0.000000","","","","-19.350001","","-17.303117","-19.350001","","","","","","D1 PROFILE",""
"60211100000079","Nodes","-3427392","21.000000","50.768472","Default Known Flow Node","Known Flow","346020.264311","716392.327146","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000043","Nodes","","21.000000","49.267110","Default Known Flow Node","Known Flow","345745.537236","716350.298135","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000027","Nodes","","21.000000","70.661175","Default Known Flow Node","Known Flow","345885.784274","716097.079066","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000041","Nodes","","21.000000","70.865184","Default Known Flow Node","Known Flow","345885.393274","716079.163061","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000051","Nodes","","21.000000","57.460308","Default Known Flow Node","Known Flow","346321.552393","716424.439155","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000053","Nodes","","21.000000","72.226117","Default Known Flow Node","Known Flow","345937.301288","715868.793004","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000055","Nodes","","21.000000","63.684857","Default Known Flow Node","Known Flow","346075.710326","716244.145106","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000056","Nodes","","21.000000","70.780658","DDS demands","Known Flow","345946.924348","715981.086847","","0.000000","","","","-5.969999","","-5.338480","-5.969999","","","","","","D1 PROFILE",""
"60211100000060","Nodes","","21.000000","72.276698","DDS demands","Known Flow","345941.627497","715895.698930","","0.000000","","","","-11.130000","","-9.952645","-11.130000","","","","","","D1 PROFILE",""
"60211100000061","Nodes","","21.000000","72.317219","Default Known Flow Node","Known Flow","345976.783299","715943.700024","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000065","Nodes","","21.000000","74.999996","Default Known Flow Node","Known Flow","345911.482281","715749.595971","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000067","Nodes","","21.000000","55.406278","Default Known Flow Node","Known Flow","346437.765425","716424.355155","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000042","Nodes","","21.000000","70.865184","Default Known Flow Node","Known Flow","345816.768256","716067.352058","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100000064","Nodes","","21.000000","52.456653","Default Known Flow Node","Known Flow","346224.298367","716307.628123","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100010083","Nodes","-56124","21.000000","56.078185","Default Known Flow Node","Known Flow","345881.438273","716276.576115","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60211100500056","Nodes","","21.000000","60.414688","Default Known Flow Node","Known Flow","346173.817353","716355.433136","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
