"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)"
"60207600004229","Nodes","4229","21.000000","25.095268","Default Known Flow Node","Known Flow","303173.552314","689093.819858","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004230","Nodes","4230","21.000000","25.139433","Default Known Flow Node","Known Flow","303229.157667","689137.868730","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004223","Nodes","4223","21.000000","22.995788","Default Known Flow Node","Known Flow","303032.559614","688795.587637","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004231","Nodes","4231","21.000000","23.120052","Default Known Flow Node","Known Flow","303027.010612","688841.862650","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004233","Nodes","4233","21.000000","22.832806","Default Known Flow Node","Known Flow","302983.024600","688772.497631","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004235","Nodes","4235","21.000000","22.698504","Default Known Flow Node","Known Flow","303003.369606","688780.156633","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004236","Nodes","4236","21.000000","23.169230","Default Known Flow Node","Known Flow","303025.177612","688841.746650","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004238","Nodes","4238","21.000000","22.961492","Default Known Flow Node","Known Flow","303097.965631","688933.425675","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004239","Nodes","4239","21.000000","22.961492","Default Known Flow Node","Known Flow","303116.864636","688947.808678","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004240","Nodes","4240","21.000000","23.316156","Default Known Flow Node","Known Flow","303133.823641","688957.006681","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004242","Nodes","4242","21.000000","24.735736","DDS demands","Known Flow","303432.893722","689121.245726","","0.000000","","","","-1.379999","","","","","-1.234020","-1.379999","","","","","","D1 PROFILE","","","",""
"60207600004243","Nodes","4243","21.000000","24.733779","DDS demands","Known Flow","303441.137725","689107.093722","","0.000000","","","","-1.220000","","","","","-1.090945","-1.220000","","","","","","D1 PROFILE","","","",""
"60207600004246","Nodes","4246","21.000000","22.820917","Default Known Flow Node","Known Flow","303029.762613","688740.891622","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004254","Nodes","4254","21.000000","24.838948","DDS demands","Known Flow","303369.055705","689111.216723","","0.000000","","","","-5.030000","","","","","-4.497916","-5.030000","","","","","","D1 PROFILE","","","",""
"60207600004247","Nodes","4247","21.000000","24.975245","Default Known Flow Node","Known Flow","303292.213684","689140.698731","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004251","Nodes","4251","21.000000","23.981530","DDS demands","Known Flow","302945.527590","688926.396673","","0.000000","","","","-4.269999","","","","","-3.818310","-4.269999","","","","","","D1 PROFILE","","","",""
"60207600004252","Nodes","4252","21.000000","23.135500","Default Known Flow Node","Known Flow","302936.245587","688864.581656","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004253","Nodes","4253","21.000000","25.015576","Default Known Flow Node","Known Flow","303355.781702","689151.354734","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004257","Nodes","4257","21.000000","23.138780","Default Known Flow Node","Known Flow","303086.892628","688921.009671","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004264","Nodes","4264","21.000000","23.051463","Default Known Flow Node","Known Flow","302998.853725","688844.405311","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004263","Nodes","4263","21.000000","23.050403","Default Known Flow Node","Known Flow","303002.695201","688842.983090","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004260","Nodes","4260","21.000000","23.953975","Default Known Flow Node","Known Flow","303165.179650","689188.429744","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004271","Nodes","4271","21.000000","44.914925","Default Known Flow Node","Known Flow","304288.382955","688914.563669","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004277","Nodes","4277","21.000000","49.999998","Default Known Flow Node","Known Flow","304407.021988","689035.905702","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004279","Nodes","4279","21.000000","44.758711","Default Known Flow Node","Known Flow","304279.918953","688885.999662","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004282","Nodes","4282","21.000000","49.665227","Default Known Flow Node","Known Flow","305303.189231","689052.360707","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004283","Nodes","4283","21.000000","49.965938","Default Known Flow Node","Known Flow","305382.710253","689041.263704","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004134","Nodes","4134","21.000000","27.948114","Default Known Flow Node","Known Flow","302635.551506","689000.606693","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004172","Nodes","4172","21.000000","27.948065","DDS demands","Known Flow","302506.957471","688972.670685","","0.000000","-4.130000","","","","","","","","-3.693120","-4.130000","","","C1 PROFILE","","","","","","",""
"60207600004139","Nodes","4139","21.000000","26.281172","Default Known Flow Node","Known Flow","302907.855580","689041.661704","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004262","Nodes","4262","21.000000","24.713260","DDS demands","Known Flow","303460.833730","689121.115726","","0.000000","","","","-2.640000","","","","","-2.360735","-2.640000","","","","","","D1 PROFILE","","","",""
"60207600004043","Nodes","4043","21.000000","23.881959","Default Known Flow Node","Known Flow","302119.915365","689075.018713","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004007","Nodes","4007","21.000000","24.177168","Default Known Flow Node","Known Flow","302116.975364","689113.694724","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004188","Nodes","4188","21.000000","22.763929","Default Known Flow Node","Known Flow","302925.849585","688713.769615","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004101","Nodes","4101","21.000000","23.988182","Default Known Flow Node","Known Flow","302920.944583","688950.969679","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004152","Nodes","4152","21.000000","21.218668","Default Known Flow Node","Known Flow","302786.034546","688716.422616","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004190","Nodes","4190","21.000000","30.275084","Default Known Flow Node","Known Flow","302395.644440","689261.383764","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004107","Nodes","4107","21.000000","23.919416","Default Known Flow Node","Known Flow","302848.897564","689280.600769","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004160","Nodes","4160","21.000000","27.450534","Default Known Flow Node","Known Flow","302711.118526","689290.311772","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004256","Nodes","4256","21.000000","25.139433","Default Known Flow Node","Known Flow","303234.721669","689141.300731","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004326","Nodes","4326","21.000000","26.280824","Default Known Flow Node","Known Flow","302908.251109","689041.692848","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004324","Nodes","4324","21.000000","30.298346","Default Known Flow Node","Known Flow","302482.790735","689193.751596","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004330","Nodes","4330","21.000000","23.123950","Default Known Flow Node","Known Flow","302935.574401","688860.815169","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600000007","Nodes","7","21.000000","26.527301","DDS demands","Known Flow","301738.014636","689151.644123","","0.000000","","","","-25.499999","","","","","-22.802555","-25.499999","","","","","","D1 PROFILE","","","",""
"60207600000001","Nodes","COMRIE DG, Tel, Clocked, Site ID 2047","21.000000","30.000000","Default Known Pressure Node","Known Pressure","301752.567265","689459.198818","","543.190012","","","","","","","","","324.815706","363.240014","","","","","","","","","",""
"60207600000002","Nodes","OAKLEY DG, Tel, Clocked, Site ID 2061","21.000000","35.999999","Default Known Pressure Node","Known Pressure","302348.802427","689371.197794","","2155.200006","","","","","","","","","929.736224","1039.720003","","","","","","","","","",""
"60207600000005","Nodes","5","21.000000","25.250512","DDS demands","Known Flow","301857.334774","689068.617676","","0.000000","","","","-6.690000","","","","","-5.982318","-6.690000","","","","","","D1 PROFILE","","","",""
"60207600000006","Nodes","6","21.000000","25.034667","DDS demands","Known Flow","301851.489795","689140.881152","","0.000000","","","","-7.089999","","","","","-6.340004","-7.089999","","","","","","D1 PROFILE","","","",""
"60207600000008","Nodes","8","21.000000","26.424321","DDS demands","Known Flow","301748.760649","689150.404340","","0.000000","","","","-9.189999","","","","","-8.217862","-9.189999","","","","","","D1 PROFILE","","","",""
"60207600000010","Nodes","10","21.000000","26.283208","DDS demands","Known Flow","301800.447669","689097.899487","","0.000000","","","","-4.929999","","","","","-4.408494","-4.929999","","","","","","D1 PROFILE","","","",""
"60207600000040","Nodes","40","21.000000","29.854901","DDS demands","Known Flow","302286.663411","689201.374747","","0.000000","","","","-18.900000","","","","","-16.900719","-18.900000","","","","","","D1 PROFILE","","","",""
"60207600000115","Nodes","115","21.000000","33.585641","DDS demands","Known Flow","302274.312145","689282.274956","","0.000000","","","","-18.230000","","","","","-16.301591","-18.230000","","","","","","D1 PROFILE","","","",""
"60207600003024","Nodes","3024","21.000000","27.762792","DDS demands","Known Flow","301752.016265","689267.802766","","0.000000","","","","-1.850000","","","","","-1.654303","-1.850000","","","","","","D1 PROFILE","","","",""
"60207600000036","Nodes","36","21.000000","30.476259","DDS demands","Known Flow","302479.355463","689193.917745","","0.000000","","","-4.539999","-3.270000","","","","","-6.983841","-7.810000","","","","","C4 PROFILE","D1 PROFILE","","","",""
"60207600000042","Nodes","42","21.000000","28.035899","DDS demands","Known Flow","302505.158470","688988.557690","","0.000000","","","","-2.700000","","","","","-2.414388","-2.700000","","","","","","D1 PROFILE","","","",""
"60207600003091","Nodes","3091","21.000000","27.857101","DDS demands","Known Flow","302449.149455","688979.488687","","0.000000","","","","-6.439999","","","","","-5.758763","-6.439999","","","","","","D1 PROFILE","","","",""
"60207600000066","Nodes","66","21.000000","24.838414","DDS demands","Known Flow","303386.810710","689115.229724","","0.000000","","","","-4.869999","","","","","-4.354840","-4.869999","","","","","","D1 PROFILE","","","",""
"60207600002071","Nodes","2071","21.000000","49.965938","DDS demands","Known Flow","305378.823252","689042.075704","","0.000000","","","","-2.529999","","","","","-2.262371","-2.529999","","","","","","D1 PROFILE","","","",""
"60207600003016","Nodes","3016","21.000000","27.371610","DDS demands","Known Flow","301758.857267","689229.193755","","0.000000","","","","-4.639999","","","","","-4.149170","-4.639999","","","","","","D1 PROFILE","","","",""
"60207600003073","Nodes","3073","21.000000","23.125906","DDS demands","Known Flow","302936.104587","688862.993655","","0.000000","","","","-4.340000","","","","","-3.880905","-4.340000","","","","","","D1 PROFILE","","","",""
"60207600000099","Nodes","99","21.000000","23.123099","DDS demands","Known Flow","302935.113587","688863.129655","","0.000000","","","","-7.050000","","","","","-6.304236","-7.050000","","","","","","D1 PROFILE","","","",""
"60207600000143","Nodes","143","21.000000","27.603748","DDS demands","Known Flow","302470.325461","688944.690678","","0.000000","","","","-8.250000","","","","","-7.377297","-8.250000","","","","","","D1 PROFILE","","","",""
"60207600002056","Nodes","2056","21.000000","49.802984","DDS demands","Known Flow","304277.763952","689207.838749","","0.000000","","","","-4.360000","","","","","-3.898790","-4.360000","","","","","","D1 PROFILE","","","",""
"60207600000019","Nodes","19","21.000000","26.212995","DDS demands","Known Flow","301947.079318","689280.750769","","0.000000","","","","-9.249999","","","","","-8.271515","-9.249999","","","","","","D1 PROFILE","","","",""
"60207600000015","Nodes","15","21.000000","26.485895","DDS demands","Known Flow","301811.725281","689280.596769","","0.000000","","","","-8.409999","","","","","-7.520372","-8.409999","","","","","","D1 PROFILE","","","",""
"60207600000025","Nodes","25","21.000000","23.625364","DDS demands","Known Flow","302051.987347","689096.126719","","0.000000","","","","-8.749999","","","","","-7.824406","-8.749999","","","","","","D1 PROFILE","","","",""
"60207600000101","Nodes","101","21.000000","22.445965","DDS demands","Known Flow","302849.603564","688945.717678","","0.000000","","","","-1.299999","","","","","-1.162483","-1.299999","","","","","","D1 PROFILE","","","",""
"60207600002002","Nodes","2002","21.000000","24.868999","DDS demands","Known Flow","301905.941307","689155.097735","","0.000000","","","","-6.619999","","","","","-5.919722","-6.619999","","","","","","D1 PROFILE","","","",""
"60207600003066","Nodes","3066","21.000000","24.885148","DDS demands","Known Flow","301981.884328","689080.091714","","0.000000","","","","-11.130000","","","","","-9.952645","-11.130000","","","","","","D1 PROFILE","","","",""
"60207600000116","Nodes","P00046347, Dean Acres, 35.35","25.000000","27.066643","CSEP DDS Matched","Known Flow","301715.988255","689229.920755","","0.000000","","","","","-35.400000","","","","-31.655314","-35.400000","","","","","","","DC PROFILE","","",""
"60207600000022","Nodes","22","21.000000","24.925060","DDS demands","Known Flow","302061.585349","689131.114728","","0.000000","","","","-10.189999","","","","","-9.112080","-10.189999","","","","","","D1 PROFILE","","","",""
"60207600003055","Nodes","3055","21.000000","26.486820","DDS demands","Known Flow","301809.108281","689235.489757","","0.000000","","","","-3.430000","","","","","-3.067167","-3.430000","","","","","","D1 PROFILE","","","",""
"60207600000017","Nodes","17","21.000000","26.270039","DDS demands","Known Flow","301887.128302","689283.612770","","0.000000","","","","-10.270000","","","","","-9.183618","-10.270000","","","","","","D1 PROFILE","","","",""
"60207600000013","Nodes","13","21.000000","27.216579","DDS demands","Known Flow","301839.408289","689330.022783","","0.000000","","","","-14.699999","","","","","-13.145002","-14.699999","","","","","","D1 PROFILE","","","",""
"60207600000100","Nodes","100","21.000000","22.727076","DDS demands","Known Flow","302853.096565","688916.984670","","0.000000","","","","-10.199999","","","","","-9.121022","-10.199999","","","","","","D1 PROFILE","","","",""
"60207600000052","Nodes","52","21.000000","23.100279","DDS demands","Known Flow","302934.134215","688851.600595","","0.000000","","","","-4.969999","","","","","-4.444263","-4.969999","","","","","","D1 PROFILE","","","",""
"60207600000142","Nodes","142","21.000000","27.898819","DDS demands","Known Flow","302446.625454","688979.162687","","0.000000","","","","-3.410000","","","","","-3.049283","-3.410000","","","","","","D1 PROFILE","","","",""
"60207600000102","Nodes","102","21.000000","21.656220","DDS demands","Known Flow","302780.330545","688909.057668","","0.000000","","","","-7.010000","","","","","-6.268468","-7.010000","","","","","","D1 PROFILE","","","",""
"60207600000135","Nodes","135","21.000000","26.281696","DDS demands","Known Flow","302899.226577","689084.447716","","0.000000","","","","-11.640000","","","","","-10.408696","-11.640000","","","","","","D1 PROFILE","","","",""
"60207600000108","Nodes","108","21.000000","21.167294","DDS demands","Known Flow","302663.788513","688845.422651","","0.000000","","","","-6.579999","","","","","-5.883953","-6.579999","","","","","","D1 PROFILE","","","",""
"60207600000103","Nodes","103","21.000000","21.242162","DDS demands","Known Flow","302814.561554","688850.011652","","0.000000","","","","-13.179999","","","","","-11.785791","-13.179999","","","","","","D1 PROFILE","","","",""
"60207600000149","Nodes","149","21.000000","49.524021","DDS demands","Known Flow","302614.850500","689395.585800","","0.000000","-3.349999","","","-1.399999","","","-5.179999","","-8.879583","-9.929999","","","C1 PROFILE","","","D1 PROFILE","","","I2 PROFILE",""
"60207600003068","Nodes","3068","21.000000","49.604236","DDS demands","Known Flow","302648.663509","689394.072800","","0.000000","","","","-1.399999","","","","","-1.251905","-1.399999","","","","","","D1 PROFILE","","","",""
"60207600000148","Nodes","OAKLEY INDUSTRIAL ESTATE  RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","302561.160485","689362.081791","","199.999994","","","","","","","","","10.131488","11.329999","","","","","","","","","",""
"60207600000067","Nodes","67","21.000000","22.954890","DDS demands","Known Flow","303018.812610","688805.328640","","0.000000","","","","-2.549999","","","","","-2.280255","-2.549999","","","","","","D1 PROFILE","","","",""
"60207600000098","Nodes","98","21.000000","23.937833","DDS demands","Known Flow","303000.958605","688944.104677","","0.000000","","","","-5.019999","","","","","-4.488973","-5.019999","","","","","","D1 PROFILE","","","",""
"60207600000061","Nodes","61","21.000000","23.480361","DDS demands","Known Flow","303118.595637","688845.619651","","0.000000","","","","-5.019999","","","","","-4.488973","-5.019999","","","","","","D1 PROFILE","","","",""
"60207600000055","Nodes","55","21.000000","23.052883","DDS demands","Known Flow","302998.730977","688843.498143","","0.000000","","","","-6.179999","","","","","-5.526266","-6.179999","","","","","","D1 PROFILE","","","",""
"60207600000132","Nodes","132","21.000000","24.840144","DDS demands","Known Flow","302980.816599","689170.900739","","0.000000","","","","-11.810000","","","","","-10.560714","-11.810000","","","","","","D1 PROFILE","","","",""
"60207600000120","Nodes","120","21.000000","24.999582","DDS demands","Known Flow","303118.606637","689122.694726","","0.000000","","","","-7.440000","","","","","-6.652981","-7.440000","","","","","","D1 PROFILE","","","",""
"60207600000139","Nodes","139","21.000000","23.634623","DDS demands","Known Flow","303047.726618","689210.598750","","0.000000","","","","-17.150000","","","","","-15.335837","-17.150000","","","","","","D1 PROFILE","","","",""
"60207600000111","Nodes","111","21.000000","22.708026","DDS demands","Known Flow","303066.481623","688678.561605","","0.000000","","","","-6.239999","","","","","-5.579919","-6.239999","","","","","","D1 PROFILE","","","",""
"60207600000094","Nodes","94","21.000000","21.917825","DDS demands","Known Flow","303071.579624","688926.493673","","0.000000","","","","-13.309999","","","","","-11.902040","-13.309999","","","","","","D1 PROFILE","","","",""
"60207600000140","Nodes","140","21.000000","24.759970","DDS demands","Known Flow","303097.379631","689190.361744","","0.000000","","","","-10.229999","","","","","-9.147848","-10.229999","","","","","","D1 PROFILE","","","",""
"60207600002063","Nodes","2063","21.000000","44.748317","DDS demands","Known Flow","304295.748957","688886.503662","","0.000000","","","","-3.079999","","","","","-2.754191","-3.079999","","","","","","D1 PROFILE","","","",""
"60207600002059","Nodes","2059","21.000000","50.618262","DDS demands","Known Flow","304453.068000","689533.688838","","0.000000","","","","-1.659999","","","","","-1.484401","-1.659999","","","","","","D1 PROFILE","","","",""
"60207600002069","Nodes","2069","21.000000","49.681254","DDS demands","Known Flow","305230.679212","689105.059721","","0.000000","","","","-3.140000","","","","","-2.807844","-3.140000","","","","","","D1 PROFILE","","","",""
"60207600002070","Nodes","Clune Road RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","305452.502272","689170.486739","","999998.967025","","","","","","","","","2.807844","3.140000","","","","","","","","","",""
"60207600000059","Nodes","59","21.000000","22.851447","DDS demands","Known Flow","303104.495633","688890.117663","","0.000000","","","","-7.539999","","","","","-6.742402","-7.539999","","","","","","D1 PROFILE","","","",""
"60207600000123","Nodes","123","21.000000","24.174139","DDS demands","Known Flow","303342.287698","689172.979740","","0.000000","","","","-9.999999","","","","","-8.942178","-9.999999","","","","","","D1 PROFILE","","","",""
"60207600000122","Nodes","122","21.000000","23.599812","DDS demands","Known Flow","303179.118653","689181.870742","","0.000000","","","","-16.200001","","","","","-14.486330","-16.200001","","","","","","D1 PROFILE","","","",""
"60207600004002","Nodes","4002","21.000000","28.684736","Default Known Flow Node","Known Flow","302495.572085","689050.594600","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60207600004000","Nodes","Logger 10108, 108 Wardlaw Way, Oakley","0.000000","26.277126","Val Log Cath","Known Flow","302900.420498","689075.086973","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
