"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"60203900003045","Nodes","3045","21.000000","24.295561","Default Known Flow Node","Known Flow","306924.452660","686120.246195","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60203900003055","Nodes","3055","21.000000","23.999450","Default Known Flow Node","Known Flow","306830.879267","686302.151956","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60203900003053","Nodes","3053","21.000000","26.917222","Default Known Flow Node","Known Flow","306985.113514","686293.677670","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60203900000122","Nodes","122","21.000000","22.673633","DDS demands","Known Flow","306840.956927","686011.988539","","0.000000","","","","","-9.670000","","","-8.647087","-9.670000","","","","","","","D1 PROFILE","",""
"60203900003056","Nodes","3056","21.000000","26.917222","Default Known Flow Node","Known Flow","307005.482695","686304.277959","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60203900000061","Nodes","61","21.000000","26.805020","DDS demands","Known Flow","307020.844020","686247.669208","","0.000000","","","","","-15.259999","","","-13.645765","-15.259999","","","","","","","D1 PROFILE","",""
"60203900000116","Nodes","116","21.000000","22.111966","DDS demands","Known Flow","307050.340251","686039.376898","","0.000000","","","","","-7.050000","","","-6.304236","-7.050000","","","","","","","D1 PROFILE","",""
"60203900003025","Nodes","3025","21.000000","26.798598","Default Known Flow Node","Known Flow","307023.608619","686240.276555","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60203900000119","Nodes","119","21.000000","21.599701","DDS demands","Known Flow","307069.152712","685968.881868","","0.000000","","","","","-6.020000","","","-5.383191","-6.020000","","","","","","","D1 PROFILE","",""
"60203900000125","Nodes","125","21.000000","22.060093","Default Known Flow Node","Known Flow","307065.761286","686041.580208","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60203900000184","Nodes","184","21.000000","26.918034","DDS demands","Known Flow","307007.922201","686298.699603","","0.000000","","","","","-7.629999","","","-6.822882","-7.629999","","","","","","","D1 PROFILE","",""
"60203900000029","Nodes","29","21.000000","35.401819","DDS demands","Known Flow","306306.534504","686673.413060","","0.000000","","","","","-9.090000","","","-8.128440","-9.090000","","","","","","","D1 PROFILE","",""
"60203900000028","Nodes","28","21.000000","35.487081","DDS demands","Known Flow","306185.949297","686698.806100","","0.000000","","","","","-5.260000","","","-4.703586","-5.260000","","","","","","","D1 PROFILE","",""
"60203900000023","Nodes","23","21.000000","35.051196","DDS demands","Known Flow","306395.475529","686843.334106","","0.000000","","","","","-34.080001","","","-30.474946","-34.080001","","","","","","","D1 PROFILE","",""
"60203900000022","Nodes","22","21.000000","35.150842","DDS demands","Known Flow","306180.526720","686915.866422","","0.000000","","","","","-23.099999","","","-20.656432","-23.099999","","","","","","","D1 PROFILE","",""
"60203900000025","Nodes","25","21.000000","35.511570","DDS demands","Known Flow","306299.600816","686739.447240","","0.000000","","","","","-22.230000","","","-19.878464","-22.230000","","","","","","","D1 PROFILE","",""
"60203900000085","Nodes","85","21.000000","35.463122","DDS demands","Known Flow","306301.315438","686719.581267","","0.000000","","","","","-9.760000","","","-8.727566","-9.760000","","","","","","","D1 PROFILE","",""
"60203900000027","Nodes","27","21.000000","35.577845","DDS demands","Known Flow","306172.942709","686757.964035","","0.000000","","","","","-7.690000","","","-6.876535","-7.690000","","","","","","","D1 PROFILE","",""
"60203900000126","Nodes","126","21.000000","35.462074","Default Known Flow Node","Known Flow","306302.597503","686707.616069","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60203900000086","Nodes","86","21.000000","35.461605","DDS demands","Known Flow","306353.740517","686688.110064","","0.000000","","-1.850000","","","","","","-1.654303","-1.850000","","","","C2 PROFILE","","","","",""
"60203900000031","Nodes","31","21.000000","34.879572","DDS demands","Known Flow","306324.012925","686558.696240","","0.000000","","","","","-9.670000","","","-8.647087","-9.670000","","","","","","","D1 PROFILE","",""
"60203900000088","Nodes","88","21.000000","35.736587","DDS demands","Known Flow","306474.576613","686766.657693","","0.000000","","","","","-8.879999","","","-7.940654","-8.879999","","","","","","","D1 PROFILE","",""
"60203900000024","Nodes","24","21.000000","35.830487","DDS demands","Known Flow","306491.826555","686768.252085","","0.000000","","","","","-9.200000","","","-8.226804","-9.200000","","","","","","","D1 PROFILE","",""
"60203900000034","Nodes","34","21.000000","37.512754","DDS demands","Known Flow","306514.186182","686684.161086","","0.000000","","","","","-13.409999","","","-11.991461","-13.409999","","","","","","","D1 PROFILE","",""
"60203900000193","Nodes","193","21.000000","38.625090","Default Known Flow Node","Known Flow","306671.332604","686704.575068","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60203900000194","Nodes","194","21.000000","38.650035","DDS demands","Known Flow","306674.074604","686709.818070","","0.000000","","","","","-4.480000","","","-4.006096","-4.480000","","","","","","","D1 PROFILE","",""
"60203900000042","Nodes","42","21.000000","31.635952","DDS demands","Known Flow","306787.877454","686757.812697","","0.000000","","","","","-12.560000","","","-11.231377","-12.560000","","","","","","","D1 PROFILE","",""
"60203900003020","Nodes","3020","21.000000","38.125889","Default Known Flow Node","Known Flow","306729.407620","686620.670045","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60203900000175","Nodes","175","21.000000","38.125889","DDS demands","Known Flow","306732.871620","686621.547046","","0.000000","-2.990000","","","","","","","-2.673711","-2.990000","","","C1 PROFILE","","","","","",""
"60203900003033","Nodes","3033","21.000000","31.056834","Default Known Flow Node","Known Flow","306829.094990","686547.799033","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60203900003066","Nodes","3066","21.000000","30.503290","Default Known Flow Node","Known Flow","306896.382434","686539.036500","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60203900003063","Nodes","3063","21.000000","30.467859","Default Known Flow Node","Known Flow","306878.881660","686529.113020","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60203900003060","Nodes","3060","21.000000","29.777525","Default Known Flow Node","Known Flow","306882.552661","686509.589015","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60203900003065","Nodes","3065","21.000000","30.467859","Default Known Flow Node","Known Flow","306872.287658","686532.829021","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60203900003009","Nodes","3009","21.000000","38.473409","Default Known Flow Node","Known Flow","306631.261593","686684.976063","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60203900000049","Nodes","49","21.000000","38.727645","DDS demands","Known Flow","306685.404811","686694.950975","","0.000000","","","","","-2.130000","","","-1.904684","-2.130000","","","","","","","D1 PROFILE","",""
"60203900000043","Nodes","43","21.000000","32.313133","DDS demands","Known Flow","306693.997063","686758.086968","","0.000000","","","","","-8.369999","","","-7.484603","-8.369999","","","","","","","D1 PROFILE","",""
"60203900000128","Nodes","128","21.000000","32.636201","DDS demands","Known Flow","306648.134489","686757.630656","","0.000000","","","","","-5.039999","","","-4.506857","-5.039999","","","","","","","D1 PROFILE","",""
"60203900003002","Nodes","3002","21.000000","37.871295","Default Known Flow Node","Known Flow","306755.553211","686628.081074","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"60203900000041","Nodes","41","21.000000","33.987701","DDS demands","Known Flow","306829.519647","686859.628110","","0.000000","","","","","-3.829999","","","-3.424854","-3.829999","","","","","","","D1 PROFILE","",""
"60203900000181","Nodes","181","21.000000","36.547463","DDS demands","Known Flow","306853.761653","686639.488050","","0.000000","","","","","-11.079999","","","-9.907934","-11.079999","","","","","","","D1 PROFILE","",""
"60203900000179","Nodes","179","21.000000","31.181698","DDS demands","Known Flow","306886.992662","686560.019029","","0.000000","","","","","-14.850000","","","-13.279136","-14.850000","","","","","","","D1 PROFILE","",""
