"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)"
"60205400000128","Nodes","1002","21.000000","35.542367","Default Known Flow Node","Known Flow","323475.542274","698646.171186","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000968","Nodes","","21.000000","33.717491","Default Known Flow Node","Known Flow","323463.315341","698677.546867","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000130","Nodes","9532","21.000000","34.492411","Default Known Flow Node","Known Flow","323105.417040","698698.757454","","0.000000","","","-11.069999","-17.530000","","","-25.574631","-28.600000","","","","","C4 PROFILE","D1 PROFILE","",""
"60205400001026","Nodes","","21.000000","33.827160","Default Known Flow Node","Known Flow","323270.283120","698741.291343","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001055","Nodes","","21.000000","37.400697","Default Known Flow Node","Known Flow","323291.564126","698745.500345","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001028","Nodes","","21.000000","33.725445","Default Known Flow Node","Known Flow","323327.566136","698759.381348","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001029","Nodes","","21.000000","33.725445","Default Known Flow Node","Known Flow","323327.897136","698757.022348","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001030","Nodes","","21.000000","33.725445","Default Known Flow Node","Known Flow","323328.187136","698759.511348","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001032","Nodes","","21.000000","32.366911","Default Known Flow Node","Known Flow","323144.069086","698716.855337","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000129","Nodes","1082","21.000000","35.905964","Default Known Flow Node","Known Flow","323144.209363","698716.354437","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001035","Nodes","","21.000000","33.480117","Default Known Flow Node","Known Flow","323365.169146","698759.186348","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001037","Nodes","","21.000000","35.533815","Default Known Flow Node","Known Flow","323483.383178","698795.206358","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001038","Nodes","","21.000000","32.578241","Default Known Flow Node","Known Flow","323200.584101","698729.731340","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001039","Nodes","","21.000000","36.261513","Default Known Flow Node","Known Flow","323147.593087","698798.126359","","0.000000","","","","-1.940000","","","-1.734782","-1.940000","","","","","","D1 PROFILE","",""
"60205400001040","Nodes","","21.000000","32.195607","Default Known Flow Node","Known Flow","323218.527106","698723.102338","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001009","Nodes","","21.000000","32.039853","Default Known Flow Node","Known Flow","323224.591108","698724.290339","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001042","Nodes","","21.000000","37.641939","Default Known Flow Node","Known Flow","323305.499130","698753.840347","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001043","Nodes","","21.000000","37.369407","Default Known Flow Node","Known Flow","323304.291130","698760.086349","","0.000000","","-33.860000","","","","","-30.278218","-33.860000","","","","C2 PROFILE","","","",""
"60205400000125","Nodes","204","21.000000","35.874759","Default Known Flow Node","Known Flow","323145.225086","698713.629336","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001033","Nodes","","21.000000","32.366911","Default Known Flow Node","Known Flow","323144.514086","698715.266336","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000124","Nodes","202","21.000000","35.896824","Default Known Flow Node","Known Flow","323144.723257","698714.784744","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001054","Nodes","","21.000000","37.400697","Default Known Flow Node","Known Flow","323290.102126","698750.532346","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001027","Nodes","","21.000000","37.400697","Default Known Flow Node","Known Flow","323309.417131","698748.948345","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001059","Nodes","","21.000000","37.517011","Default Known Flow Node","Known Flow","323670.230229","698819.004365","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001058","Nodes","","21.000000","37.565907","Default Known Flow Node","Known Flow","323668.703229","698826.259367","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001065","Nodes","","21.000000","37.594814","Default Known Flow Node","Known Flow","323668.578229","698827.015367","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001066","Nodes","","21.000000","37.507395","Default Known Flow Node","Known Flow","323663.245227","698818.113364","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001003","Nodes","","21.000000","31.134955","Default Known Flow Node","Known Flow","323389.081153","698672.671325","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001012","Nodes","","21.000000","30.071819","Default Known Flow Node","Known Flow","323371.386148","698595.761304","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000127","Nodes","1001","21.000000","37.256229","Default Known Flow Node","Known Flow","323326.285136","698759.115348","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001053","Nodes","","21.000000","33.198562","Default Known Flow Node","Known Flow","323438.211166","698762.735349","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000997","Nodes","","21.000000","24.898235","Default Known Flow Node","Known Flow","322900.387020","698403.914252","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400001046","Nodes","","21.000000","35.533815","Default Known Flow Node","Known Flow","323473.529176","698793.698358","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000276","Nodes","","21.000000","39.038252","Default Known Flow Node","Known Flow","323484.673619","698785.871931","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000285","Nodes","","21.000000","38.177674","Default Known Flow Node","Known Flow","323363.990785","698764.826366","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000282","Nodes","","21.000000","39.912001","Default Known Flow Node","Known Flow","323560.386982","698800.214110","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000279","Nodes","","21.000000","39.426297","Default Known Flow Node","Known Flow","323518.294354","698792.275881","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000273","Nodes","","21.000000","38.745098","Default Known Flow Node","Known Flow","323636.240224","698813.400315","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000274","Nodes","","21.000000","40.721584","Default Known Flow Node","Known Flow","323636.080994","698815.054903","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000277","Nodes","","21.000000","36.977828","Default Known Flow Node","Known Flow","323484.372312","698788.344766","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000278","Nodes","","21.000000","39.511127","Default Known Flow Node","Known Flow","323518.057004","698794.747804","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000281","Nodes","","21.000000","39.975277","Default Known Flow Node","Known Flow","323560.148187","698802.153457","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000286","Nodes","","21.000000","38.146166","Default Known Flow Node","Known Flow","323363.660523","698766.729752","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000008","Nodes","","21.000000","25.607753","Default Known Flow Node","Known Flow","322538.439907","698263.418441","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000007","Nodes","","21.000000","25.437813","Default Known Flow Node","Known Flow","322872.350562","698391.546594","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000005","Nodes","","21.000000","37.523932","Default Known Flow Node","Known Flow","323662.745488","698821.064793","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000006","Nodes","","21.000000","24.152773","Default Known Flow Node","Known Flow","322866.046598","698390.272006","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60205400000004","Nodes","","21.000000","41.031907","Default Known Flow Node","Known Flow","323663.558790","698821.134445","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
