"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)"
"60602900000177","Nodes","","21.000000","31.041294","DDS demands","Known Flow","391082.293573","793498.604128","","0.000000","","","","-3.589999","","","-3.210241","-3.589999","","","","","","D1 PROFILE","",""
"60602900000096","Nodes","","21.000000","28.086451","DDS demands","Known Flow","391220.499610","793577.137149","","0.000000","","","","-15.160000","","","-13.556342","-15.160000","","","","","","D1 PROFILE","",""
"60602900001815","Nodes","","21.000000","27.830563","Default Known Flow Node","Known Flow","391237.289615","793578.585149","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900000097","Nodes","","21.000000","27.789991","DDS demands","Known Flow","391232.770614","793501.575129","","0.000000","","","","-5.919999","","","-5.293769","-5.919999","","","","","","D1 PROFILE","",""
"60602900001758","Nodes","","21.000000","31.388513","Default Known Flow Node","Known Flow","391142.720392","793724.361315","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001818","Nodes","","21.000000","27.830563","Default Known Flow Node","Known Flow","391235.291615","793598.844155","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001784","Nodes","","21.000000","27.830563","Default Known Flow Node","Known Flow","391225.425612","793609.063158","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001816","Nodes","","21.000000","27.573333","Default Known Flow Node","Known Flow","391271.325624","793579.087150","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001817","Nodes","","21.000000","27.573333","Default Known Flow Node","Known Flow","391264.739623","793597.439155","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001766","Nodes","","21.000000","27.573333","Default Known Flow Node","Known Flow","391261.872622","793611.179158","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001774","Nodes","","21.000000","30.165202","Default Known Flow Node","Known Flow","391032.093559","793765.304200","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900000179","Nodes","","21.000000","34.429752","DDS demands","Known Flow","390837.381781","794231.305742","","0.000000","","","","-11.430000","","","-10.220910","-11.430000","","","","","","D1 PROFILE","",""
"60602900000136","Nodes","","21.000000","31.659580","DDS demands","Known Flow","390903.300524","794013.217268","","0.000000","","","","-3.690000","","","-3.299663","-3.690000","","","","","","D1 PROFILE","",""
"60602900000180","Nodes","","21.000000","33.655818","DDS demands","Known Flow","390903.814159","794328.840636","","0.000000","","","","-17.389999","","","-15.550446","-17.389999","","","","","","D1 PROFILE","",""
"60602900000182","Nodes","","21.000000","31.661113","DDS demands","Known Flow","390958.989539","794226.173326","","0.000000","","","","-4.489999","","","-4.015037","-4.489999","","","","","","D1 PROFILE","",""
"60602900000157","Nodes","","21.000000","31.553016","DDS demands","Known Flow","390964.884541","794232.694327","","0.000000","","","","-4.400000","","","-3.934558","-4.400000","","","","","","D1 PROFILE","",""
"60602900000174","Nodes","","21.000000","35.468707","DDS demands","Known Flow","390847.463509","794041.749275","","0.000000","","","","-2.019999","","","-1.806319","-2.019999","","","","","","D1 PROFILE","",""
"60602900000154","Nodes","","21.000000","30.999283","DDS demands","Known Flow","391018.085555","794172.973311","","0.000000","","","","-10.369999","","","-9.273038","-10.369999","","","","","","D1 PROFILE","",""
"60602900000155","Nodes","","21.000000","30.773738","DDS demands","Known Flow","391039.722561","794192.246316","","0.000000","","","","-8.689999","","","-7.770752","-8.689999","","","","","","D1 PROFILE","",""
"60602900000152","Nodes","","21.000000","30.840513","DDS demands","Known Flow","391025.749558","794138.647302","","0.000000","","","","-10.369999","","","-9.273038","-10.369999","","","","","","D1 PROFILE","",""
"60602900000156","Nodes","","21.000000","30.453387","DDS demands","Known Flow","391034.247560","794258.722335","","0.000000","","","","-9.180000","","","-8.208919","-9.180000","","","","","","D1 PROFILE","",""
"60602900000153","Nodes","","21.000000","30.821767","DDS demands","Known Flow","390991.771548","794046.819277","","0.000000","","","","-6.239999","","","-5.579918","-6.239999","","","","","","D1 PROFILE","",""
"60602900000151","Nodes","","21.000000","30.875295","DDS demands","Known Flow","391027.865558","794132.014300","","0.000000","","","","-4.590000","","","-4.104459","-4.590000","","","","","","D1 PROFILE","",""
"60602900000141","Nodes","","21.000000","31.074598","DDS demands","Known Flow","391044.639563","794082.119286","","0.000000","","","","-7.139999","","","-6.384714","-7.139999","","","","","","D1 PROFILE","",""
"60602900000138","Nodes","","21.000000","31.274014","DDS demands","Known Flow","391051.111564","794020.476270","","0.000000","","","","-5.530000","","","-4.945024","-5.530000","","","","","","D1 PROFILE","",""
"60602900001776","Nodes","","21.000000","32.062588","Default Known Flow Node","Known Flow","390880.326518","793888.638234","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001764","Nodes","","21.000000","31.932065","Default Known Flow Node","Known Flow","390934.827533","793872.010229","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001778","Nodes","","21.000000","32.019073","Default Known Flow Node","Known Flow","390884.077519","793946.763250","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001762","Nodes","","21.000000","31.932065","Default Known Flow Node","Known Flow","390963.666541","793861.933227","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001763","Nodes","","21.000000","31.932065","Default Known Flow Node","Known Flow","390935.192787","793870.753107","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001785","Nodes","","21.000000","31.932065","Default Known Flow Node","Known Flow","390938.451534","793859.537226","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900000104","Nodes","","21.000000","40.628851","DDS demands","Known Flow","390492.215030","793232.614927","","0.000000","","","","-16.319999","","","-14.593633","-16.319999","","","","","","D1 PROFILE","",""
"60602900000115","Nodes","","21.000000","40.375050","DDS demands","Known Flow","390334.561622","793188.465144","","0.000000","","","","-7.259999","","","-6.492021","-7.259999","","","","","","D1 PROFILE","",""
"60602900000102","Nodes","","21.000000","38.056963","DDS demands","Known Flow","390500.263999","793171.549381","","0.000000","","","","-13.040000","","","-11.660600","-13.040000","","","","","","D1 PROFILE","",""
"60602900000103","Nodes","","21.000000","35.724607","DDS demands","Known Flow","390385.051543","793167.640777","","0.000000","","","","-9.580000","","","-8.566606","-9.580000","","","","","","D1 PROFILE","",""
"60602900000112","Nodes","","21.000000","43.784095","Default Known Flow Node","Known Flow","390521.381650","793430.566123","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900000108","Nodes","","21.000000","42.799601","DDS demands","Known Flow","390563.184745","793379.188963","","0.000000","","","","-12.220000","","","-10.927341","-12.220000","","","","","","D1 PROFILE","",""
"60602900001810","Nodes","","21.000000","37.109615","Default Known Flow Node","Known Flow","391017.242555","793469.946120","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900000066","Nodes","","21.000000","36.509133","Default Known Flow Node","Known Flow","391037.283305","793365.257890","","0.000000","","0.000000","","","","","0.000000","0.000000","","","","C2 PROFILE","","","",""
"60602900001807","Nodes","","21.000000","24.516102","DDS demands","Known Flow","391244.173617","793449.980114","","0.000000","","","","-2.209999","","","-1.976221","-2.209999","","","","","","D1 PROFILE","",""
"60602900001771","Nodes","","21.000000","36.509133","Default Known Flow Node","Known Flow","391036.672560","793361.353090","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900000060","Nodes","","21.000000","34.774296","DDS demands","Known Flow","391083.201573","793240.538057","","0.000000","-13.999999","","","","","","-12.519049","-13.999999","","","C1 PROFILE","","","","",""
"60602900001753","Nodes","","21.000000","35.125880","DDS demands","Known Flow","390988.519148","793645.036059","","0.000000","","","","-19.240000","","","-17.204751","-19.240000","","","","","","D1 PROFILE","",""
"60602900001779","Nodes","","21.000000","34.996140","Default Known Flow Node","Known Flow","391027.086558","793704.772184","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001761","Nodes","","21.000000","30.897608","Default Known Flow Node","Known Flow","391225.799319","793778.077261","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001788","Nodes","","21.000000","35.337853","DDS demands","Known Flow","390846.103056","794058.162812","","0.000000","","-42.669999","","","","","-38.156274","-42.669999","","","","C2 PROFILE","","","",""
"60602900001789","Nodes","","21.000000","35.337853","Default Known Flow Node","Known Flow","390853.482511","794058.987280","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900000150","Nodes","","21.000000","35.337853","Default Known Flow Node","Known Flow","390862.101513","794059.917280","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900000188","Nodes","","21.000000","42.026647","DDS demands","Known Flow","390568.700433","793385.008097","","0.000000","","","","-3.280000","","","-2.933034","-3.280000","","","","","","D1 PROFILE","",""
"60602900001800","Nodes","","21.000000","41.946223","Default Known Flow Node","Known Flow","390575.537435","793382.599096","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900000059","Nodes","","21.000000","30.696223","DDS demands","Known Flow","391227.868087","793813.735786","","0.000000","","","","-7.820000","","","-6.992783","-7.820000","","","","","","D1 PROFILE","",""
"60602900000070","Nodes","","21.000000","31.107670","DDS demands","Known Flow","391176.210879","793800.313736","","0.000000","","","","-11.600000","","","-10.372927","-11.600000","","","","","","D1 PROFILE","",""
"60602900000189","Nodes","","21.000000","24.691693","Default Known Flow Node","Known Flow","391213.904091","793444.319095","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900000014","Nodes","","21.000000","24.691693","Default Known Flow Node","Known Flow","391199.146605","793441.327112","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900000015","Nodes","","21.000000","36.399674","DDS demands","Known Flow","390921.381883","793605.364845","","0.000000","","","","-6.989999","","","-6.250582","-6.989999","","","","","","D1 PROFILE","",""
"60602900001502","Nodes","","21.000000","43.547202","Default Known Flow Node","Known Flow","390481.429409","793390.179098","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001503","Nodes","","21.000000","43.547202","Default Known Flow Node","Known Flow","390518.644420","793394.647099","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001504","Nodes","","21.000000","41.139862","Default Known Flow Node","Known Flow","390517.622419","793255.368062","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001505","Nodes","","21.000000","41.096868","Default Known Flow Node","Known Flow","390563.872432","793306.493075","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001506","Nodes","","21.000000","40.686278","Default Known Flow Node","Known Flow","390626.051449","793450.483115","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001510","Nodes","","21.000000","27.435025","Default Known Flow Node","Known Flow","390739.974480","793224.381053","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001516","Nodes","","21.000000","43.739630","Default Known Flow Node","Known Flow","390520.021420","793432.163110","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001517","Nodes","","21.000000","43.771351","Default Known Flow Node","Known Flow","390521.022420","793431.049109","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001518","Nodes","","21.000000","43.701131","Default Known Flow Node","Known Flow","390508.647417","793399.907101","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001530","Nodes","","21.000000","36.417793","Default Known Flow Node","Known Flow","390485.247410","793134.493029","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001536","Nodes","","21.000000","28.390230","Default Known Flow Node","Known Flow","390809.712499","793079.257014","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001539","Nodes","","21.000000","28.633422","Default Known Flow Node","Known Flow","390858.588512","793102.132020","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001541","Nodes","","21.000000","29.091278","Default Known Flow Node","Known Flow","390878.088517","793137.632029","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001543","Nodes","","21.000000","26.967384","Default Known Flow Node","Known Flow","390602.212442","793234.757056","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001540","Nodes","","21.000000","28.431259","DDS demands","Known Flow","390839.713507","793074.257012","","0.000000","","","","","","-8.159999","-7.296816","-8.159999","","","","","","","","DH PROFILE"
"60602900001548","Nodes","","21.000000","40.617142","Default Known Flow Node","Known Flow","390490.747412","793231.993055","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001551","Nodes","","21.000000","26.878653","Default Known Flow Node","Known Flow","390583.088437","793235.632056","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001542","Nodes","","21.000000","28.666537","Default Known Flow Node","Known Flow","390814.588500","793141.633031","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001561","Nodes","","21.000000","41.226805","Default Known Flow Node","Known Flow","390608.426444","793462.357118","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001563","Nodes","","21.000000","41.226805","Default Known Flow Node","Known Flow","390606.176443","793464.858119","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001567","Nodes","","21.000000","29.086700","Default Known Flow Node","Known Flow","390877.217517","793135.757029","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001572","Nodes","","21.000000","43.739630","Default Known Flow Node","Known Flow","390518.774420","793431.169109","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001576","Nodes","","21.000000","36.354518","DDS demands","Known Flow","390813.389500","793797.664209","","0.000000","","","","-9.989999","","","-8.933235","-9.989999","","","","","","D1 PROFILE","",""
"60602900001579","Nodes","","21.000000","40.375050","Default Known Flow Node","Known Flow","390333.622369","793186.867043","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001588","Nodes","","21.000000","34.422295","Default Known Flow Node","Known Flow","390837.828506","794232.129327","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001595","Nodes","","21.000000","33.682921","Default Known Flow Node","Known Flow","390902.607524","794329.429354","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001611","Nodes","","21.000000","26.310284","Default Known Flow Node","Known Flow","391135.210587","793395.824100","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001616","Nodes","","21.000000","30.914831","Default Known Flow Node","Known Flow","391244.938617","793696.464182","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001619","Nodes","","21.000000","22.900501","Default Known Flow Node","Known Flow","391294.199631","793332.190082","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001669","Nodes","","21.000000","31.663813","Default Known Flow Node","Known Flow","391165.886410","793664.565195","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001617","Nodes","","21.000000","30.913510","Default Known Flow Node","Known Flow","391247.251618","793668.269174","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001624","Nodes","","21.000000","31.867783","Default Known Flow Node","Known Flow","391130.923586","793637.286165","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001634","Nodes","","21.000000","26.391533","Default Known Flow Node","Known Flow","391119.361583","793397.950100","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001626","Nodes","","21.000000","31.663624","Default Known Flow Node","Known Flow","391167.657596","793664.656173","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001647","Nodes","","21.000000","23.551036","Default Known Flow Node","Known Flow","391275.400625","793389.418098","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001680","Nodes","","21.000000","31.489293","Default Known Flow Node","Known Flow","391202.703606","793666.725173","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001620","Nodes","","21.000000","22.941096","Default Known Flow Node","Known Flow","391309.498635","793354.355088","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001656","Nodes","","21.000000","23.255227","Default Known Flow Node","Known Flow","391294.977631","793389.941098","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001635","Nodes","","21.000000","31.640781","Default Known Flow Node","Known Flow","391169.286597","793632.308164","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001749","Nodes","","21.000000","36.972626","Default Known Flow Node","Known Flow","390973.530083","793534.213494","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001655","Nodes","","21.000000","31.489293","Default Known Flow Node","Known Flow","391205.703606","793666.692173","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001691","Nodes","","21.000000","31.388513","Default Known Flow Node","Known Flow","391142.787589","793723.160189","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001696","Nodes","","21.000000","31.197505","Default Known Flow Node","Known Flow","391204.878606","793725.329189","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001699","Nodes","","21.000000","31.385793","Default Known Flow Node","Known Flow","391128.156585","793721.765188","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001701","Nodes","","21.000000","31.368516","Default Known Flow Node","Known Flow","391170.498597","793725.036189","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001703","Nodes","","21.000000","30.900254","Default Known Flow Node","Known Flow","391225.643612","793777.325204","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001705","Nodes","","21.000000","31.186414","Default Known Flow Node","Known Flow","391220.877611","793720.603188","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001723","Nodes","","21.000000","31.184946","Default Known Flow Node","Known Flow","391223.409472","793720.143483","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001712","Nodes","","21.000000","31.005497","Default Known Flow Node","Known Flow","391243.391096","793716.449402","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001713","Nodes","","21.000000","31.005497","Default Known Flow Node","Known Flow","391247.434618","793723.696189","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001714","Nodes","","21.000000","31.265758","Default Known Flow Node","Known Flow","391073.576571","793996.025263","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001702","Nodes","","21.000000","31.194090","Default Known Flow Node","Known Flow","391209.253607","793724.224189","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001706","Nodes","","21.000000","31.004317","Default Known Flow Node","Known Flow","391243.743617","793711.377186","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001695","Nodes","","21.000000","31.116292","Default Known Flow Node","Known Flow","391177.508599","793800.304210","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001718","Nodes","","21.000000","31.119257","Default Known Flow Node","Known Flow","391207.998607","793775.916203","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001694","Nodes","","21.000000","31.116240","Default Known Flow Node","Known Flow","391176.020598","793823.056216","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001722","Nodes","","21.000000","31.181895","Default Known Flow Node","Known Flow","391205.637606","793698.719182","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001724","Nodes","","21.000000","31.545148","Default Known Flow Node","Known Flow","391013.254554","793984.793260","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001670","Nodes","","21.000000","31.393732","Default Known Flow Node","Known Flow","391161.899595","793724.407189","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001731","Nodes","","21.000000","30.900254","Default Known Flow Node","Known Flow","391227.873613","793777.452204","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001513","Nodes","","21.000000","29.187447","Default Known Flow Node","Known Flow","390889.338520","793161.757036","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001537","Nodes","","21.000000","28.161928","Default Known Flow Node","Known Flow","390750.337483","793081.257014","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001555","Nodes","","21.000000","28.588387","Default Known Flow Node","Known Flow","390787.712493","793122.883025","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001521","Nodes","","21.000000","26.512357","Default Known Flow Node","Known Flow","390641.087453","793173.258039","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001531","Nodes","","21.000000","35.724607","Default Known Flow Node","Known Flow","390384.247383","793165.993037","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001629","Nodes","","21.000000","30.892506","Default Known Flow Node","Known Flow","391250.172619","793644.249167","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001681","Nodes","","21.000000","31.489293","Default Known Flow Node","Known Flow","391203.938606","793647.828168","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001715","Nodes","","21.000000","31.191111","Default Known Flow Node","Known Flow","391093.737576","793951.625251","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001729","Nodes","","21.000000","31.515736","Default Known Flow Node","Known Flow","391118.773583","793692.417180","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001700","Nodes","","21.000000","31.385793","Default Known Flow Node","Known Flow","391127.919585","793739.635193","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001730","Nodes","","21.000000","31.387145","Default Known Flow Node","Known Flow","391140.047589","793693.655181","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001692","Nodes","","21.000000","31.388513","Default Known Flow Node","Known Flow","391141.647589","793743.537194","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001704","Nodes","","21.000000","30.696223","Default Known Flow Node","Known Flow","391228.905613","793813.604213","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900001234","Nodes","","21.000000","27.189164","DDS demands","Known Flow","391278.196626","793564.783146","","0.000000","","","","-10.549999","","","-9.433997","-10.549999","","","","","","D1 PROFILE","",""
"60602900000055","Nodes","","21.000000","31.378309","DDS demands","Known Flow","391166.891515","793724.772338","","0.000000","","","","-3.930000","","","-3.514275","-3.930000","","","","","","D1 PROFILE","",""
"60602900000073","Nodes","","21.000000","31.387145","DDS demands","Known Flow","391137.786588","793722.783189","","0.000000","","","","-4.369999","","","-3.907731","-4.369999","","","","","","D1 PROFILE","",""
"60602900000029","Nodes","","21.000000","39.158552","DDS demands","Known Flow","390710.641472","793428.552109","","0.000000","","","","-2.980000","","","-2.664769","-2.980000","","","","","","D1 PROFILE","",""
"60602900000181","Nodes","","21.000000","33.699861","DDS demands","Known Flow","390920.312529","794277.998340","","0.000000","","","","-4.579999","","","-4.095517","-4.579999","","","","","","D1 PROFILE","",""
"60602900000081","Nodes","","21.000000","31.171159","DDS demands","Known Flow","391220.929611","793755.340198","","0.000000","","","","-4.439999","","","-3.970326","-4.439999","","","","","","D1 PROFILE","",""
"60602900000001","Nodes","Newtonhill DG, Constant, Site ID 1349","21.000000","45.000001","Default Known Pressure Node","Known Pressure","390513.270418","793421.910107","","3964.879873","","","","","","","1341.425012","1500.109984","","","","","","","",""
"60602900000040","Nodes","","21.000000","37.240731","DDS demands","Known Flow","390922.270529","793438.407111","","0.000000","","","","-3.619999","","","-3.237068","-3.619999","","","","","","D1 PROFILE","",""
"60602900000164","Nodes","","21.000000","26.953095","DDS demands","Known Flow","390707.087471","793192.257044","","0.000000","","","","-10.280000","","","-9.192559","-10.280000","","","","","","D1 PROFILE","",""
"60602900000160","Nodes","","21.000000","26.648214","DDS demands","Known Flow","390570.837434","793199.132046","","0.000000","","","","-10.770000","","","-9.630726","-10.770000","","","","","","D1 PROFILE","",""
"60602900000051","Nodes","","21.000000","31.871524","DDS demands","Known Flow","391129.616586","793662.702172","","0.000000","","","","-1.570000","","","-1.403921","-1.570000","","","","","","D1 PROFILE","",""
"60602900000099","Nodes","","21.000000","29.780350","DDS demands","Known Flow","391152.262592","793502.652129","","0.000000","","","","-6.390000","","","-5.714051","-6.390000","","","","","","D1 PROFILE","",""
"60602900000054","Nodes","","21.000000","31.489293","DDS demands","Known Flow","391184.255601","793665.783173","","0.000000","","","","-2.359999","","","-2.110353","-2.359999","","","","","","D1 PROFILE","",""
"60602900000092","Nodes","","21.000000","21.691401","DDS demands","Known Flow","391346.333645","793243.613058","","0.000000","","","","-5.090000","","","-4.551568","-5.090000","","","","","","D1 PROFILE","",""
"60602900000168","Nodes","","21.000000","23.071845","DDS demands","Known Flow","391335.035642","793395.514100","","0.000000","","","","-1.649999","","","-1.475459","-1.649999","","","","","","D1 PROFILE","",""
"60602900000064","Nodes","","21.000000","30.914358","DDS demands","Known Flow","391256.902620","793697.300182","","0.000000","","","","-2.119999","","","-1.895741","-2.119999","","","","","","D1 PROFILE","",""
"60602900000079","Nodes","","21.000000","30.896188","DDS demands","Known Flow","391263.836622","793662.530172","","0.000000","","","","-2.570000","","","-2.298139","-2.570000","","","","","","D1 PROFILE","",""
"60602900000134","Nodes","","21.000000","30.220367","DDS demands","Known Flow","391087.201574","793930.854245","","0.000000","","","","-6.820000","","","-6.098565","-6.820000","","","","","","D1 PROFILE","",""
"60602900000131","Nodes","","21.000000","31.348165","DDS demands","Known Flow","391028.788558","793947.572250","","0.000000","","","","-3.160000","","","-2.825728","-3.160000","","","","","","D1 PROFILE","",""
"60602900000056","Nodes","","21.000000","31.385357","DDS demands","Known Flow","391125.044585","793721.517188","","0.000000","","","","-8.899999","","","-7.958537","-8.899999","","","","","","D1 PROFILE","",""
"60602900001002","Nodes","Logger 10292, 3 Greystone Place","21.000000","25.554540","Val Log Post","Known Flow","391114.891419","793377.695105","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60602900000003","Nodes","","21.000000","34.150110","DDS demands","Known Flow","391055.476152","793531.367500","","0.000000","","","-5.889999","","","","-5.266942","-5.889999","","","","","C4 PROFILE","","",""
"60602900000002","Nodes","","21.000000","40.444034","DDS demands","Known Flow","390417.849549","793236.440272","","0.000000","","","","-6.999999","","","-6.259524","-6.999999","","","","","","D1 PROFILE","",""
"60602900000008","Nodes","","21.000000","35.821820","DDS demands","Known Flow","390841.876467","793934.206861","","0.000000","","","","-16.469999","","","-14.727766","-16.469999","","","","","","D1 PROFILE","",""
"60602900000019","Nodes","","21.000000","29.795387","DDS demands","Known Flow","390976.904765","793260.393982","","0.000000","","","","-16.450000","","","-14.709882","-16.450000","","","","","","D1 PROFILE","",""
"60602900000068","Nodes","","21.000000","37.466541","DDS demands","Known Flow","390735.182415","793556.764949","","0.000000","","","","-0.750000","","","-0.670663","-0.750000","","","","","","D1 PROFILE","",""
"60602900000021","Nodes","","21.000000","28.259687","DDS demands","Known Flow","390837.167867","793225.492843","","0.000000","","","","-8.810000","","","-7.878059","-8.810000","","","","","","D1 PROFILE","",""
"60602900000018","Nodes","","21.000000","37.658090","DDS demands","Known Flow","390628.424668","793376.304112","","0.000000","","","","-2.069999","","","-1.851030","-2.069999","","","","","","D1 PROFILE","",""
"60602900000011","Nodes","","21.000000","29.651459","DDS demands","Known Flow","390943.045129","793256.433795","","0.000000","","","","-8.159999","","","-7.296816","-8.159999","","","","","","D1 PROFILE","",""
