"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60201700003159","Nodes","3159","21.000000","34.099710","Default Known Flow Node","Known Flow","311158.722825","703304.866585","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000288","Nodes","288","21.000000","34.146327","DDS demands","Known Flow","311170.637828","703290.456581","","0.000000","","","","","-5.830000","","","","","","","","-5.213290","-5.830000","","","","","","","D1 PROFILE","","","","","","",""
"60201700002136","Nodes","2136","21.000000","34.089888","Default Known Flow Node","Known Flow","311176.600830","703274.465577","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000120","Nodes","120","21.000000","34.206282","DDS demands","Known Flow","311186.899832","703249.371570","","0.000000","","","","","-0.920000","","","","","","","","-0.822680","-0.920000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000116","Nodes","116","21.000000","34.231942","DDS demands","Known Flow","311247.705634","703197.446717","","0.000000","","","","","-7.679999","","","","","","","","-6.867593","-7.679999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000040","Nodes","40","21.000000","29.867459","DDS demands","Known Flow","311595.900944","703293.868582","","0.000000","","","","","-17.479999","","","","","","","","-15.630928","-17.479999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000342","Nodes","342","21.000000","32.802333","DDS demands","Known Flow","311423.017897","702763.508438","","0.000000","","","","","-0.660000","","","","","","","","-0.590183","-0.660000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000107","Nodes","107","21.000000","34.511504","DDS demands","Known Flow","311117.267813","703094.972528","","0.000000","","","","","-4.190000","","","","","","","","-3.746773","-4.190000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000123","Nodes","123","21.000000","34.506490","DDS demands","Known Flow","311142.697721","703104.731803","","0.000000","","","","","-6.690000","","","","","","","","-5.982318","-6.690000","","","","","","","D1 PROFILE","","","","","","",""
"60201700002154","Nodes","2154","21.000000","34.019443","Default Known Flow Node","Known Flow","311130.654817","703323.125590","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002153","Nodes","2153","21.000000","34.513633","Default Known Flow Node","Known Flow","311143.640821","703105.070531","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000096","Nodes","96","21.000000","35.013655","DDS demands","Known Flow","311201.994828","702984.816615","","0.000000","","","","","-11.310000","","","","","","","","-10.113604","-11.310000","","","","","","","D1 PROFILE","","","","","","",""
"60201700003061","Nodes","3061","21.000000","27.633551","DDS demands","Known Flow","311521.199923","703201.850557","","0.000000","","","","","-4.190000","","","","","","","","-3.746773","-4.190000","","","","","","","D1 PROFILE","","","","","","",""
"60201700003142","Nodes","3142","21.000000","35.704396","Default Known Flow Node","Known Flow","311534.611927","702995.560501","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000165","Nodes","165","21.000000","35.980372","DDS demands","Known Flow","311378.229884","702866.541466","","0.000000","","","","","-17.100000","","","","","","","","-15.291126","-17.100000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000167","Nodes","167","21.000000","34.797585","DDS demands","Known Flow","311393.374889","702822.086454","","0.000000","","","","","-11.069999","","","","","","","","-9.898992","-11.069999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000169","Nodes","169","21.000000","33.377537","DDS demands","Known Flow","311399.495890","702791.131445","","0.000000","","","","","-10.770000","","","","","","","","-9.630727","-10.770000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000253","Nodes","253","21.000000","33.106199","Default Known Flow Node","Known Flow","311403.796891","702777.813442","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000168","Nodes","168","21.000000","33.131927","DDS demands","Known Flow","311468.807909","702855.731463","","0.000000","","","","","-20.499999","","","","","","","","-18.331467","-20.499999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000091","Nodes","91","21.000000","34.522082","DDS demands","Known Flow","311132.452818","703150.740543","","0.000000","","","","","-3.010000","","","","","","","","-2.691595","-3.010000","","","","","","","D1 PROFILE","","","","","","",""
"60201700002172","Nodes","2172","21.000000","34.231240","Default Known Flow Node","Known Flow","311198.027835","703219.819562","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000094","Nodes","94","21.000000","36.268187","DDS demands","Known Flow","311240.179847","703069.854521","","0.000000","","","","","-5.010000","","","","","","","","-4.480031","-5.010000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000092","Nodes","92","21.000000","36.372999","DDS demands","Known Flow","311312.858867","703030.793511","","0.000000","","","","","-8.550000","","","","","","","","-7.645563","-8.550000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000117","Nodes","117","21.000000","34.206502","DDS demands","Known Flow","311323.968870","703161.352546","","0.000000","","","","","-13.359999","","","","","","","","-11.946751","-13.359999","","","","","","","D1 PROFILE","","","","","","",""
"60201700002180","Nodes","2180","21.000000","34.244877","Default Known Flow Node","Known Flow","311362.526880","703177.668551","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000102","Nodes","102","21.000000","37.583817","DDS demands","Known Flow","311357.343879","702910.661478","","0.000000","","","","","-8.060000","","","","","","","","-7.207396","-8.060000","","","","","","","D1 PROFILE","","","","","","",""
"60201700003137","Nodes","3137","21.000000","32.074421","Default Known Flow Node","Known Flow","311706.965974","702919.086480","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003024","Nodes","3024","21.000000","32.802333","Default Known Flow Node","Known Flow","311429.780899","702746.713433","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003045","Nodes","3045","21.000000","34.759189","Default Known Flow Node","Known Flow","311124.023815","703025.132509","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002192","Nodes","2192","21.000000","34.201283","Default Known Flow Node","Known Flow","311266.723854","703204.687558","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000124","Nodes","124","21.000000","34.242097","DDS demands","Known Flow","311243.685848","703266.309575","","0.000000","","","","","-5.070000","","","","","","","","-4.533684","-5.070000","","","","","","","D1 PROFILE","","","","","","",""
"60201700002142","Nodes","2142","21.000000","34.229682","Default Known Flow Node","Known Flow","311249.353849","703198.045556","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000113","Nodes","113","21.000000","33.691613","DDS demands","Known Flow","311381.996886","703293.470582","","0.000000","","","","","-9.770000","","","","","","","","-8.736509","-9.770000","","","","","","","D1 PROFILE","","","","","","",""
"60201700003027","Nodes","3027","21.000000","30.052985","DDS demands","Known Flow","311487.855914","703255.821572","","0.000000","","","","","-6.239999","","","","","","","","-5.579919","-6.239999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000561","Nodes","561","21.000000","33.404504","Default Known Flow Node","Known Flow","311445.350903","703105.996531","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002200","Nodes","2200","21.000000","33.360603","Default Known Flow Node","Known Flow","311529.685926","703090.822527","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002201","Nodes","2201","21.000000","28.673008","DDS demands","Known Flow","311593.900943","703360.981600","","0.000000","","","","","-1.269999","","","","","","","","-1.135656","-1.269999","","","","","","","D1 PROFILE","","","","","","",""
"60201700003075","Nodes","3075","21.000000","32.186671","Default Known Flow Node","Known Flow","311705.561578","703188.902344","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000271","Nodes","271","21.000000","25.701558","DDS demands","Known Flow","311721.576036","703307.862851","","0.000000","","","","","-9.370000","","","","","","","","-8.378822","-9.370000","","","","","","","D1 PROFILE","","","","","","",""
"60201700002205","Nodes","2205","21.000000","32.966795","Default Known Flow Node","Known Flow","311699.931972","702954.594490","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000088","Nodes","88","21.000000","35.384686","DDS demands","Known Flow","311234.456845","702871.711467","","0.000000","","","","","-6.749999","","","","","","","","-6.035970","-6.749999","","","","","","","D1 PROFILE","","","","","","",""
"60201700003122","Nodes","3122","21.000000","32.546466","Default Known Flow Node","Known Flow","311457.287906","702734.672430","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000173","Nodes","173","21.000000","33.050639","DDS demands","Known Flow","311448.652904","702911.815478","","0.000000","","","","","-4.480000","","","","","","","","-4.006096","-4.480000","","","","","","","D1 PROFILE","","","","","","",""
"60201700003099","Nodes","3099","21.000000","31.184129","Default Known Flow Node","Known Flow","311498.544917","702783.382443","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002214","Nodes","2214","21.000000","33.810783","Default Known Flow Node","Known Flow","311288.705860","703337.920594","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002216","Nodes","2216","21.000000","30.898156","DDS demands","Known Flow","311444.178902","703210.241559","","0.000000","","","","","-2.089999","","","","","","","","-1.868915","-2.089999","","","","","","","D1 PROFILE","","","","","","",""
"60201700002148","Nodes","2148","21.000000","33.990232","Default Known Flow Node","Known Flow","311687.815969","702976.549496","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003140","Nodes","3140","21.000000","33.830702","Default Known Flow Node","Known Flow","311689.080969","702972.941495","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003068","Nodes","3068","21.000000","31.184129","Default Known Flow Node","Known Flow","311501.459918","702806.081449","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003133","Nodes","3133","21.000000","32.704034","Default Known Flow Node","Known Flow","311506.798919","702876.186469","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000115","Nodes","115","21.000000","34.203282","DDS demands","Known Flow","311265.325880","703204.152996","","0.000000","","","","","-8.619999","","","","","","","","-7.708158","-8.619999","","","","","","","D1 PROFILE","","","","","","",""
"60201700003153","Nodes","3153","21.000000","34.144482","Default Known Flow Node","Known Flow","311310.104425","703221.679380","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000002","Nodes","SPRINGFIELD DG, CLOCKED, TEL, PROFILED, SITE ID 1850","21.000000","40.000000","Default Known Pressure Node","Known Pressure","311390.437888","702941.029486","","999998.967025","","","","","","","","","","","","","1199.231231","1341.094974","","","","","","","","","","","","","",""
"60201700000118","Nodes","118","21.000000","34.332282","DDS demands","Known Flow","311211.610839","703184.332552","","0.000000","","","","","-6.340000","","","","","","","","-5.669341","-6.340000","","","","","","","D1 PROFILE","","","","","","",""
"60201700002225","Nodes","2225","21.000000","34.142688","Default Known Flow Node","Known Flow","311311.475866","703222.216563","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000284","Nodes","284","21.000000","33.395157","DDS demands","Known Flow","311170.982828","703421.880617","","0.000000","","","","","-18.510000","","","","","","","","-16.551973","-18.510000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000358","Nodes","358","21.000000","26.354990","DDS demands","Known Flow","311397.147262","703519.683855","","0.000000","","","","","-22.209998","","","","","","","","-19.860578","-22.209998","","","","","","","D1 PROFILE","","","","","","",""
"60201700002241","Nodes","2241","21.000000","26.425872","Default Known Flow Node","Known Flow","311449.154904","703541.020649","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000357","Nodes","357","21.000000","26.414807","DDS demands","Known Flow","311448.601590","703542.270969","","0.000000","","","","","-6.989999","","","","","","","","-6.250582","-6.989999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000351","Nodes","351","21.000000","26.470579","DDS demands","Known Flow","311470.827910","703656.910681","","0.000000","","","","","-17.979999","","","","","","","","-16.078037","-17.979999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000354","Nodes","354","21.000000","26.515982","DDS demands","Known Flow","311486.023914","703562.184655","","0.000000","","","","","-3.289999","","","","","","","","-2.941976","-3.289999","","","","","","","D1 PROFILE","","","","","","",""
"60201700003165","Nodes","3165","21.000000","26.850159","Default Known Flow Node","Known Flow","311478.243912","703397.567610","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000283","Nodes","283","21.000000","33.513969","DDS demands","Known Flow","311204.314837","703395.201610","","0.000000","","","","","-3.980000","","","","","","","","-3.558987","-3.980000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000365","Nodes","365","21.000000","26.123384","DDS demands","Known Flow","311242.017847","703558.740654","","0.000000","","","","","-18.350000","","","","","","","","-16.408899","-18.350000","","","","","","","D1 PROFILE","","","","","","",""
"60201700003174","Nodes","3174","21.000000","26.334658","Default Known Flow Node","Known Flow","311305.611865","703637.268676","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003101","Nodes","3101","21.000000","26.850159","Default Known Flow Node","Known Flow","311464.362908","703387.548608","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000364","Nodes","364","21.000000","26.339363","DDS demands","Known Flow","311316.799026","703641.431466","","0.000000","","","","","-11.199999","","","","","","","","-10.015240","-11.199999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000356","Nodes","356","21.000000","26.208500","DDS demands","Known Flow","311437.766901","703469.270630","","0.000000","","","","","-6.139999","","","","","","","","-5.490497","-6.139999","","","","","","","D1 PROFILE","","","","","","",""
"60201700003171","Nodes","3171","21.000000","26.443749","Default Known Flow Node","Known Flow","311503.829919","703521.623644","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003029","Nodes","3029","21.000000","26.850159","Default Known Flow Node","Known Flow","311525.700925","703443.039623","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002259","Nodes","2259","21.000000","26.769574","DDS demands","Known Flow","311569.229936","703543.860650","","0.000000","","","","","-2.840000","","","","","","","","-2.539578","-2.840000","","","","","","","D1 PROFILE","","","","","","",""
"60201700003087","Nodes","3087","21.000000","33.735682","Default Known Flow Node","Known Flow","311242.955848","703342.869596","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003163","Nodes","3163","21.000000","33.735682","Default Known Flow Node","Known Flow","311253.999851","703356.737599","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003172","Nodes","3172","21.000000","26.167227","Default Known Flow Node","Known Flow","311317.501868","703541.832650","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000362","Nodes","362","21.000000","26.338404","DDS demands","Known Flow","311365.499881","703643.052677","","0.000000","","","","","-6.159999","","","","","","","","-5.508382","-6.159999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000349","Nodes","349","21.000000","26.721644","DDS demands","Known Flow","311536.836928","703594.119664","","0.000000","","","","","-8.420000","","","","","","","","-7.529314","-8.420000","","","","","","","D1 PROFILE","","","","","","",""
"60201700002237","Nodes","2237","21.000000","33.351219","Default Known Flow Node","Known Flow","311154.167824","703432.522620","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002270","Nodes","2270","21.000000","33.395157","Default Known Flow Node","Known Flow","311131.698817","703389.883608","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002271","Nodes","2271","21.000000","26.123384","Default Known Flow Node","Known Flow","311187.501833","703582.619661","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000282","Nodes","282","21.000000","33.720544","DDS demands","Known Flow","311244.463848","703364.496601","","0.000000","","","","","-2.539999","","","","","","","","-2.271313","-2.539999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000355","Nodes","355","21.000000","26.444756","DDS demands","Known Flow","311504.354362","703525.036392","","0.000000","","","","","-10.859999","","","","","","","","-9.711205","-10.859999","","","","","","","D1 PROFILE","","","","","","",""
"60201700002275","Nodes","2275","21.000000","27.290739","Default Known Flow Node","Known Flow","311607.644947","703471.037630","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000292","Nodes","292","21.000000","27.826774","DDS demands","Known Flow","311599.652464","703417.078360","","0.000000","","-21.030000","","","-4.610000","","","","","","","","-22.927746","-25.640000","","","","C2 PROFILE","","","D1 PROFILE","","","","","","",""
"60201700000286","Nodes","286","21.000000","33.640056","DDS demands","Known Flow","311241.210847","703419.305616","","0.000000","","","","","-4.280000","","","","","","","","-3.827252","-4.280000","","","","","","","D1 PROFILE","","","","","","",""
"60201700002253","Nodes","2253","21.000000","32.099533","Default Known Flow Node","Known Flow","311319.691869","703354.621599","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000360","Nodes","360","21.000000","26.205925","DDS demands","Known Flow","311285.246859","703510.768641","","0.000000","","","","","-2.309999","","","","","","","","-2.065643","-2.309999","","","","","","","D1 PROFILE","","","","","","",""
"60201700003086","Nodes","3086","21.000000","26.429898","Default Known Flow Node","Known Flow","311554.930933","703692.998691","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003096","Nodes","3096","21.000000","26.135507","Default Known Flow Node","Known Flow","311346.102876","703570.188657","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000279","Nodes","279","21.000000","29.340870","DDS demands","Known Flow","311229.012844","703487.367635","","0.000000","","","","","-6.489999","","","","","","","","-5.803474","-6.489999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000289","Nodes","289","21.000000","34.015802","DDS demands","Known Flow","311128.774344","703322.491134","","0.000000","","","","","-5.330000","","","","","","","","-4.766181","-5.330000","","","","","","","D1 PROFILE","","","","","","",""
"60201700002283","Nodes","2283","21.000000","33.351219","Default Known Flow Node","Known Flow","311179.957831","703458.126627","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000361","Nodes","361","21.000000","26.644129","DDS demands","Known Flow","311584.799941","703637.205676","","0.000000","","","","","-7.719999","","","","","","","","-6.903361","-7.719999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000348","Nodes","348","21.000000","26.847967","Default Known Flow Node","Known Flow","311586.704076","703594.311740","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000035","Nodes","35","21.000000","22.068078","DDS demands","Known Flow","311548.741931","704634.752947","","0.000000","","","","","-20.349999","","","","","","","","-18.197333","-20.349999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000158","Nodes","158","21.000000","27.441238","DDS demands","Known Flow","311688.608969","705233.506110","","0.000000","-1.460000","","","","-2.030000","","","","","","","","-3.120820","-3.489999","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"60201700000143","Nodes","143","21.000000","32.738191","DDS demands","Known Flow","311801.791000","701976.312224","","0.000000","","","","","-3.650000","","","","","","","","-3.263895","-3.650000","","","","","","","D1 PROFILE","","","","","","",""
"60201700002294","Nodes","2294","21.000000","32.727596","DDS demands","Known Flow","311789.499996","701894.515201","","0.000000","","","","","-1.019999","","","","","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","","","","","",""
"60201700003111","Nodes","3111","21.000000","36.514821","Default Known Flow Node","Known Flow","311827.581007","701676.865142","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002302","Nodes","2302","21.000000","36.471230","Default Known Flow Node","Known Flow","311887.036023","701652.723136","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003220","Nodes","3220","21.000000","28.374571","Default Known Flow Node","Known Flow","311753.549987","702021.589236","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000324","Nodes","324","21.000000","25.840006","DDS demands","Known Flow","311936.526036","701662.407138","","0.000000","-15.999999","","","","","","","","","","","","-14.307486","-15.999999","","","C1 PROFILE","","","","","","","","","","",""
"60201700000140","Nodes","140","21.000000","29.647816","DDS demands","Known Flow","311968.381045","702045.938243","","0.000000","","","","","-1.949999","","","","","","","","-1.743724","-1.949999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000321","Nodes","321","21.000000","28.883517","DDS demands","Known Flow","311964.068044","702031.994239","","0.000000","","","","-6.969999","-2.279999","","","","","","","","-8.271515","-9.249999","","","","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"60201700000369","Nodes","369","21.000000","22.048925","DDS demands","Known Flow","312146.472094","701844.503188","","0.000000","","","","","-11.230000","","","","","","","","-10.042066","-11.230000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000367","Nodes","367","21.000000","23.072280","DDS demands","Known Flow","312076.063074","701966.154221","","0.000000","","","","","-11.119999","","","","","","","","-9.943702","-11.119999","","","","","","","D1 PROFILE","","","","","","",""
"60201700002317","Nodes","2317","21.000000","22.555548","Default Known Flow Node","Known Flow","312119.766086","701924.943210","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003106","Nodes","3106","21.000000","22.555548","Default Known Flow Node","Known Flow","312122.347710","701922.700427","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000326","Nodes","326","21.000000","38.863672","DDS demands","Known Flow","311776.894993","701540.935105","","0.000000","","","","","-6.049999","","","","","","","","-5.410018","-6.049999","","","","","","","D1 PROFILE","","","","","","",""
"60201700002320","Nodes","2320","21.000000","38.863672","Default Known Flow Node","Known Flow","311749.622986","701514.780098","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002321","Nodes","2321","21.000000","38.932418","Default Known Flow Node","Known Flow","311800.520999","701508.282096","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002678","Nodes","2678","21.000000","38.943892","Default Known Flow Node","Known Flow","311804.570725","701551.003619","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000267","Nodes","QUEICH BRIDGE DG, GCM, TEL, CLOCKED, SITE ID 1849","21.000000","40.000000","Default Known Pressure Node","Known Pressure","311802.699000","701552.175108","","999998.967025","","","","","","","","","","","","","1030.275835","1152.152984","","","","","","","","","","","","","",""
"60201700003109","Nodes","3109","21.000000","39.222674","Default Known Flow Node","Known Flow","311812.180003","701551.200108","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002327","Nodes","2327","21.000000","33.052801","Default Known Flow Node","Known Flow","311878.643021","701857.318191","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003028","Nodes","3028","21.000000","22.276753","Default Known Flow Node","Known Flow","312120.882087","701875.668196","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000195","Nodes","195","21.000000","31.658524","DDS demands","Known Flow","311916.354031","701984.927226","","0.000000","","","","-1.500000","-24.929999","","","","","","","","-23.634179","-26.429999","","","","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"60201700003053","Nodes","3053","21.000000","31.650586","Default Known Flow Node","Known Flow","311916.683485","701985.889066","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002333","Nodes","2333","21.000000","29.394759","Default Known Flow Node","Known Flow","312041.777065","702077.366251","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000505","Nodes","505","21.000000","29.194447","DDS demands","Known Flow","312043.287585","702079.133881","","0.000000","","","","","-1.970000","","","","","","","","-1.761609","-1.970000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000252","Nodes","252","21.000000","28.357608","DDS demands","Known Flow","311833.852008","702141.136269","","0.000000","","","","","-15.550000","","","","","","","","-13.905088","-15.550000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000504","Nodes","504","21.000000","30.121632","Default Known Flow Node","Known Flow","311972.736151","702089.380424","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000295","Nodes","295","21.000000","38.930379","DDS demands","Known Flow","311799.770986","701500.688874","","0.000000","","","","","-1.960000","","","","","","","","-1.752667","-1.960000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000296","Nodes","296","21.000000","36.831654","DDS demands","Known Flow","311826.206006","701660.625138","","0.000000","","","","","-13.919999","","","","","","","","-12.447512","-13.919999","","","","","","","D1 PROFILE","","","","","","",""
"60201700003178","Nodes","3178","21.000000","28.839354","Default Known Flow Node","Known Flow","311945.591039","701984.707226","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002353","Nodes","2353","21.000000","30.785853","Default Known Flow Node","Known Flow","311949.874040","702097.600257","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000322","Nodes","322","21.000000","27.908195","DDS demands","Known Flow","311996.373053","702029.064238","","0.000000","","-28.479998","","","","","","","","","","","-25.467324","-28.479998","","","","C2 PROFILE","","","","","","","","","",""
"60201700003195","Nodes","3195","21.000000","22.555548","Default Known Flow Node","Known Flow","312137.288091","701926.013210","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002358","Nodes","2358","21.000000","34.330805","Default Known Flow Node","Known Flow","311851.721013","701803.910177","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700001004","Nodes","P00066413, SANDPORT, 60.65 SCMH","24.000000","24.771045","CSEP DDS Matched","Known Flow","311969.622045","701892.147201","","0.000000","","","","","","-60.650001","","","","","","","-54.234315","-60.650001","","","","","","","","DC PROFILE","","","","","",""
"60201700002362","Nodes","2362","21.000000","28.611546","Default Known Flow Node","Known Flow","311706.012974","702190.128282","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003079","Nodes","3079","21.000000","30.712115","Default Known Flow Node","Known Flow","311923.539033","702217.276289","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
