"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60601700000354","Nodes","354","21.000000","27.172128","DDS demands","Known Flow","371924.178235","850396.180465","","0.000000","","","","","-6.829999","","","","","-6.107508","-6.829999","","","","","","","D1 PROFILE","","","",""
"60601700000255","Nodes","255","21.000000","23.035699","Default Known Flow Node","Known Flow","371604.742273","850362.133601","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000256","Nodes","256","21.000000","23.008008","Default Known Flow Node","Known Flow","371608.367274","850331.133592","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000311","Nodes","311","21.000000","22.525963","DDS demands","Known Flow","371687.867295","850200.758557","","0.000000","","","","","-17.360000","","","","","-15.523622","-17.360000","","","","","","","D1 PROFILE","","","",""
"60601700000312","Nodes","312","21.000000","22.069257","DDS demands","Known Flow","371797.367325","850025.133509","","0.000000","","","","","-4.360000","","","","","-3.898790","-4.360000","","","","","","","D1 PROFILE","","","",""
"60601700000313","Nodes","313","21.000000","21.878062","DDS demands","Known Flow","371746.742311","850043.633514","","0.000000","","","","","-5.449999","","","","","-4.873487","-5.449999","","","","","","","D1 PROFILE","","","",""
"60601700000025","Nodes","25","21.000000","25.082914","DDS demands","Known Flow","371838.991056","850259.883046","","0.000000","","","","","-4.280000","","","","","-3.827252","-4.280000","","","","","","","D1 PROFILE","","","",""
"60601700000087","Nodes","","21.000000","26.429686","DDS demands","Known Flow","371905.010355","850124.524536","","0.000000","","","","","-21.299998","","","","","-19.046840","-21.299998","","","","","","","D1 PROFILE","","","",""
"60601700000309","Nodes","309","21.000000","24.816806","DDS demands","Known Flow","371826.992333","850275.383577","","0.000000","","","","","-4.860000","","","","","-4.345898","-4.860000","","","","","","","D1 PROFILE","","","",""
"60601700000352","Nodes","352","21.000000","23.809513","Default Known Flow Node","Known Flow","371778.242320","850237.883567","","0.000000","","","","","-5.449999","","","","","-4.873487","-5.449999","","","","","","","D1 PROFILE","","","",""
"60601700000022","Nodes","22","21.000000","26.401556","DDS demands","Known Flow","371903.534354","850294.781582","","0.000000","","","","","-9.119999","","","","","-8.155266","-9.119999","","","","","","","D1 PROFILE","","","",""
"60601700000021","Nodes","21","21.000000","26.274526","DDS demands","Known Flow","371820.992332","850388.008608","","0.000000","","","","","-12.770000","","","","","-11.419162","-12.770000","","","","","","","D1 PROFILE","","","",""
"60601700000023","Nodes","23","21.000000","26.445919","DDS demands","Known Flow","371957.242369","850189.633554","","0.000000","","","","","-2.440000","","","","","-2.181891","-2.440000","","","","","","","D1 PROFILE","","","",""
"60601700323959","Nodes","","21.000000","27.172128","Default Known Flow Node","Known Flow","371893.367351","850417.008616","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000246","Nodes","246","21.000000","27.510286","DDS demands","Known Flow","371988.367377","850368.758603","","0.000000","","","","","-2.209999","","","","","-1.976221","-2.209999","","","","","","","D1 PROFILE","","","",""
"60601700000088","Nodes","88","21.000000","26.257843","DDS demands","Known Flow","371866.117344","850104.258531","","0.000000","","","","","-3.329999","","","","","-2.977745","-3.329999","","","","","","","D1 PROFILE","","","",""
"60601700000310","Nodes","310, 340494, MUIRESK DRIVE, 16.89","22.999998","23.269504","CSEP Unmatched","Known Flow","371778.117320","850194.008555","","0.000000","","","","","-2.710000","-9.689999","","","","-11.088301","-12.399999","","","","","","","D1 PROFILE","DC PROFILE","","",""
"60601700000353","Nodes","353","21.000000","23.677482","Default Known Flow Node","Known Flow","371735.867308","850259.633573","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000039","Nodes","39","21.000000","30.500401","DDS demands","Known Flow","372207.398196","850009.131491","","0.000000","","","","","-9.980000","","","","","-8.924294","-9.980000","","","","","","","D1 PROFILE","","","",""
"60601700000092","Nodes","92","21.000000","27.605191","DDS demands","Known Flow","372018.492385","850444.883623","","0.000000","","","","","-15.489999","","","","","-13.851434","-15.489999","","","","","","","D1 PROFILE","","","",""
"60601700000247","Nodes","247","21.000000","27.572887","DDS demands","Known Flow","372002.492381","850379.133605","","0.000000","","","","","-0.839999","","","","","-0.751143","-0.839999","","","","","","","D1 PROFILE","","","",""
"60601700000233","Nodes","233","21.000000","28.145539","DDS demands","Known Flow","372033.492389","850265.758575","","0.000000","","","","","-4.309999","","","","","-3.854079","-4.309999","","","","","","","D1 PROFILE","","","",""
"60601700000232","Nodes","232","21.000000","28.396171","DDS demands","Known Flow","372086.492404","850291.883582","","0.000000","","","","","-5.760000","","","","","-5.150695","-5.760000","","","","","","","D1 PROFILE","","","",""
"60601700323969","Nodes","","21.000000","29.637462","Default Known Flow Node","Known Flow","372167.884426","850093.149528","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000033","Nodes","","21.000000","29.162070","DDS demands","Known Flow","372172.270572","850096.947080","","0.000000","","","","","-8.109999","","","","","-7.252106","-8.109999","","","","","","","D1 PROFILE","","","",""
"60601700000250","Nodes","250","21.000000","27.398460","DDS demands","Known Flow","372014.242384","850362.633601","","0.000000","","","","","-5.830000","","","","","-5.213290","-5.830000","","","","","","","D1 PROFILE","","","",""
"60601700000248","Nodes","248","21.000000","27.472960","DDS demands","Known Flow","372062.117397","850403.008612","","0.000000","","","","","-5.980000","","","","","-5.347423","-5.980000","","","","","","","D1 PROFILE","","","",""
"60601700000106","Nodes","106","21.000000","26.120957","DDS demands","Known Flow","372122.117414","850467.508629","","0.000000","","","","","-11.960000","","","","","-10.694846","-11.960000","","","","","","","D1 PROFILE","","","",""
"60601700000091","Nodes","91","21.000000","26.126848","DDS demands","Known Flow","372129.742416","850445.758624","","0.000000","","","","","-4.469999","","","","","-3.997153","-4.469999","","","","","","","D1 PROFILE","","","",""
"60601700001025","Nodes","1025","21.000000","26.120957","Default Known Flow Node","Known Flow","372116.867412","850491.633636","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000251","Nodes","251","21.000000","27.309499","DDS demands","Known Flow","372068.992399","850369.883603","","0.000000","","","","","-6.030000","","","","","-5.392134","-6.030000","","","","","","","D1 PROFILE","","","",""
"60601700000249","Nodes","249","21.000000","27.463307","DDS demands","Known Flow","372108.117410","850409.008614","","0.000000","","","","","-4.010000","","","","","-3.585814","-4.010000","","","","","","","D1 PROFILE","","","",""
"60601700000231","Nodes","231","21.000000","28.582675","DDS demands","Known Flow","372142.117419","850289.633581","","0.000000","","","","","-6.090000","","","","","-5.445787","-6.090000","","","","","","","D1 PROFILE","","","",""
"60601700000234","Nodes","234","21.000000","28.493396","DDS demands","Known Flow","372172.992427","850334.883593","","0.000000","","","","","-6.320000","","","","","-5.651457","-6.320000","","","","","","","D1 PROFILE","","","",""
"60601700000230","Nodes","230","21.000000","28.820168","DDS demands","Known Flow","372191.367432","850241.133568","","0.000000","","","","","-19.920001","","","","","-17.812821","-19.920001","","","","","","","D1 PROFILE","","","",""
"60601700323970","Nodes","","21.000000","28.836512","Default Known Flow Node","Known Flow","372185.117431","850238.758567","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000203","Nodes","203","21.000000","26.435146","Default Known Flow Node","Known Flow","372274.117455","850214.883561","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000204","Nodes","204","21.000000","26.224626","DDS demands","Known Flow","372233.867444","850240.258568","","0.000000","-5.919999","","","","-2.700000","","","","","-7.708158","-8.619999","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"60601700000031","Nodes","31","21.000000","28.522514","DDS demands","Known Flow","372210.242438","850178.383551","","0.000000","","","","","-12.430000","","","","","-11.115128","-12.430000","","","","","","","D1 PROFILE","","","",""
"60601700000202","Nodes","202","21.000000","26.906666","Default Known Flow Node","Known Flow","372344.492474","850228.758564","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000201","Nodes","201","21.000000","26.917062","DDS demands","Known Flow","372357.367478","850233.383566","","0.000000","","","","","-5.039999","","","","","-4.506857","-5.039999","","","","","","","D1 PROFILE","","","",""
"60601700323993","Nodes","MAXIMO 475868 - DIVERSIFIED LOAD ADDED","21.000000","26.114869","Point Loads","Known Flow","372364.242479","850185.758553","","0.000000","","","","","","","","-16.999999","","-15.201703","-16.999999","","","","","","","","","","PL-AF PROFILE",""
"60601700000200","Nodes","200","21.000000","27.644678","DDS demands","Known Flow","372449.992503","850260.383573","","0.000000","-6.000000","","","","-4.199999","","","","","-9.121022","-10.199999","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"60601700323997","Nodes","","21.000000","27.644678","Default Known Flow Node","Known Flow","372447.617502","850269.758576","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000035","Nodes","35","21.000000","27.555477","DDS demands","Known Flow","372469.867508","850167.508548","","0.000000","","","","","-23.219998","","","","","-20.763737","-23.219998","","","","","","","D1 PROFILE","","","",""
"60601700323998","Nodes","","21.000000","27.566300","Default Known Flow Node","Known Flow","372470.288261","850165.392645","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000036","Nodes","36","21.000000","27.941656","DDS demands","Known Flow","372482.867512","850102.133530","","0.000000","","","","","-29.600001","","","","","-26.468851","-29.600001","","","","","","","D1 PROFILE","","","",""
"60601700000037","Nodes","37","21.000000","27.991386","DDS demands","Known Flow","372357.492478","850071.133522","","0.000000","","","-8.810000","","-21.639999","","","","","-27.228934","-30.450000","","","","","C3 PROFILE","","D1 PROFILE","","","",""
"60601700000038","Nodes","38","21.000000","29.838567","DDS demands","Known Flow","372256.742450","850027.883510","","0.000000","","","","","-14.340000","","","","","-12.823084","-14.340000","","","","","","","D1 PROFILE","","","",""
"60601700323973","Nodes","","21.000000","28.365926","Default Known Flow Node","Known Flow","372225.277540","850112.238200","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700323971","Nodes","","21.000000","30.500401","Default Known Flow Node","Known Flow","372218.117440","849978.633496","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000040","Nodes","40","21.000000","29.446910","DDS demands","Known Flow","372291.992460","849946.758488","","0.000000","","","","","-10.029999","","","","","-8.969005","-10.029999","","","","","","","D1 PROFILE","","","",""
"60601700000028","Nodes","","21.000000","30.259630","DDS demands","Known Flow","372115.839552","850061.733855","","0.000000","","","","","-13.040000","","","","","-11.660601","-13.040000","","","","","","","D1 PROFILE","","","",""
"60601700000027","Nodes","27","21.000000","30.091802","DDS demands","Known Flow","372008.367383","850101.758530","","0.000000","","","","","-9.869999","","","","","-8.825930","-9.869999","","","","","","","D1 PROFILE","","","",""
"60601700000226","Nodes","226","21.000000","30.048197","Default Known Flow Node","Known Flow","372073.742400","850065.633520","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700323965","Nodes","","21.000000","29.048859","Default Known Flow Node","Known Flow","372127.742415","850188.008553","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000350","Nodes","350","21.000000","30.602177","Default Known Flow Node","Known Flow","372133.242417","850022.383508","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000032","Nodes","32","21.000000","28.275751","DDS demands","Known Flow","372224.367441","850115.758534","","0.000000","","","","","-19.509999","","","","","-17.446189","-19.509999","","","","","","","D1 PROFILE","","","",""
"60601700323975","Nodes","","21.000000","28.234637","Default Known Flow Node","Known Flow","372235.242444","850072.258522","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000348","Nodes","348","21.000000","26.114869","Default Known Flow Node","Known Flow","372382.867485","850181.883552","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700323986","Nodes","","21.000000","26.114869","Default Known Flow Node","Known Flow","372335.867472","850178.758551","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000048","Nodes","48","21.000000","24.659311","DDS demands","Known Flow","372887.742622","850020.758508","","0.000000","","","","","-9.419999","","","","","-8.423532","-9.419999","","","","","","","D1 PROFILE","","","",""
"60601700324000","Nodes","","21.000000","27.314517","Default Known Flow Node","Known Flow","372527.992524","850176.008550","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000253","Nodes","253","21.000000","23.477702","DDS demands","Known Flow","372727.742578","850092.883528","","0.000000","","","","","-6.119999","","","","","-5.472613","-6.119999","","","","","","","D1 PROFILE","","","",""
"60601700000314","Nodes","314","21.000000","23.065456","DDS demands","Known Flow","372698.367570","850084.133525","","0.000000","-5.610000","","","0.000000","-11.640000","","","","","-15.425259","-17.250000","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","",""
"60601700000254","Nodes","254","21.000000","23.078761","DDS demands","Known Flow","372707.867573","850197.008556","","0.000000","","","","","-9.699999","","","","","-8.673912","-9.699999","","","","","","","D1 PROFILE","","","",""
"60601700000081","Nodes","81","21.000000","25.694769","DDS demands","Known Flow","372807.617600","850044.883514","","0.000000","","","","","-13.669999","","","","","-12.223958","-13.669999","","","","","","","D1 PROFILE","","","",""
"60601700000343","Nodes","343","21.000000","25.781702","DDS demands","Known Flow","372796.367597","850043.258514","","0.000000","","","","","-1.640000","","","","","-1.466517","-1.640000","","","","","","","D1 PROFILE","","","",""
"60601700000082","Nodes","82","21.000000","25.168030","DDS demands","Known Flow","372911.992629","850206.883559","","0.000000","","","","","-14.340000","","","","","-12.823084","-14.340000","","","","","","","D1 PROFILE","","","",""
"60601700324029","Nodes","","21.000000","25.057607","Default Known Flow Node","Known Flow","372856.492613","850189.508554","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000047","Nodes","47","21.000000","24.511578","DDS demands","Known Flow","372858.742614","850014.383506","","0.000000","","","","","-5.650000","","","","","-5.052331","-5.650000","","","","","","","D1 PROFILE","","","",""
"60601700000315","Nodes","315","21.000000","26.065724","DDS demands","Known Flow","372742.742582","850024.758509","","0.000000","","","","","-26.770001","","","","","-23.938215","-26.770001","","","","","","","D1 PROFILE","","","",""
"60601700000225","Nodes","225","21.000000","26.795814","DDS demands","Known Flow","372537.742527","850128.633537","","0.000000","","","","","-12.770000","","","","","-11.419162","-12.770000","","","","","","","D1 PROFILE","","","",""
"60601700000344","Nodes","344","21.000000","25.957592","Default Known Flow Node","Known Flow","372768.367589","850096.758529","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000083","Nodes","83","21.000000","25.263619","DDS demands","Known Flow","372837.492608","850278.008578","","0.000000","-17.129999","","","","-13.470000","","","","","-27.363067","-30.599999","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"60601700324030","Nodes","","21.000000","24.836940","Default Known Flow Node","Known Flow","372857.992614","850157.883545","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000085","Nodes","85","21.000000","25.537951","DDS demands","Known Flow","372973.367645","850330.258592","","0.000000","","","","","-4.190000","","","","","-3.746773","-4.190000","","","","","","","D1 PROFILE","","","",""
"60601700327746","Nodes","","21.000000","25.488369","Default Known Flow Node","Known Flow","373013.821251","850288.714087","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000177","Nodes","177","21.000000","23.054056","DDS demands","Known Flow","373067.867671","850113.633533","","0.000000","","","","","-2.450000","","","","","-2.190834","-2.450000","","","","","","","D1 PROFILE","","","",""
"60601700000176","Nodes","176","21.000000","23.398621","DDS demands","Known Flow","373114.867684","850164.508547","","0.000000","","","","","-8.590000","","","","","-7.681332","-8.590000","","","","","","","D1 PROFILE","","","",""
"60601700000175","Nodes","175","21.000000","24.564766","DDS demands","Known Flow","373092.867678","850084.758525","","0.000000","","","","","-7.620000","","","","","-6.813940","-7.620000","","","","","","","D1 PROFILE","","","",""
"60601700000174","Nodes","174","21.000000","24.762960","DDS demands","Known Flow","373159.242696","850053.508517","","0.000000","","","","","-6.280000","","","","","-5.615688","-6.280000","","","","","","","D1 PROFILE","","","",""
"60601700000178","Nodes","178","21.000000","23.626644","DDS demands","Known Flow","373180.867702","850226.633564","","0.000000","","","","","-2.219999","","","","","-1.985163","-2.219999","","","","","","","D1 PROFILE","","","",""
"60601700000075","Nodes","75","21.000000","24.423394","DDS demands","Known Flow","373206.492709","850120.633535","","0.000000","","","","","-10.660000","","","","","-9.532363","-10.660000","","","","","","","D1 PROFILE","","","",""
"60601700000074","Nodes","74","21.000000","24.666705","DDS demands","Known Flow","373346.992747","850090.758527","","0.000000","","","","","-18.740000","","","","","-16.757644","-18.740000","","","","","","","D1 PROFILE","","","",""
"60601700000073","Nodes","","21.000000","24.761718","DDS demands","Known Flow","373363.580751","850199.635557","","0.000000","","","","","-11.510000","","","","","-10.292448","-11.510000","","","","","","","D1 PROFILE","","","",""
"60601700000072","Nodes","Logger 9677, 37 Delgaty Crescent","21.000000","24.649660","Val Log Cath","Known Flow","373267.900725","850214.566561","","0.000000","","","","","-8.529999","","","","","-7.627678","-8.529999","","","","","","","D1 PROFILE","","","",""
"60601700000076","Nodes","76","21.000000","24.835514","DDS demands","Known Flow","373335.502087","850012.565124","","0.000000","","","","","-6.890000","","","","","-6.161161","-6.890000","","","","","","","D1 PROFILE","","","",""
"60601700733848","Nodes","","21.000000","24.763075","Default Known Flow Node","Known Flow","373161.492696","850052.508517","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000077","Nodes","77","21.000000","24.819333","DDS demands","Known Flow","373190.867704","850038.883513","","0.000000","","","","","-10.169999","","","","","-9.094195","-10.169999","","","","","","","D1 PROFILE","","","",""
"60601700327760","Nodes","","21.000000","24.819333","Default Known Flow Node","Known Flow","373194.742705","850046.758515","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700327762","Nodes","","21.000000","24.835514","Default Known Flow Node","Known Flow","373338.117744","850012.133506","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000084","Nodes","84","21.000000","25.469374","DDS demands","Known Flow","373018.992658","850283.758579","","0.000000","","","","","-7.739999","","","","","-6.921246","-7.739999","","","","","","","D1 PROFILE","","","",""
"60601700000292","Nodes","292","21.000000","27.766061","Default Known Flow Node","Known Flow","371698.117298","850653.258680","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700756274","Nodes","","21.000000","27.878647","Default Known Flow Node","Known Flow","371745.367311","850664.383683","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000276","Nodes","276","21.000000","27.774167","Default Known Flow Node","Known Flow","371718.617304","850633.258675","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000280","Nodes","280","21.000000","27.691587","DDS demands","Known Flow","371785.117322","850559.883655","","0.000000","","","","","-14.199999","","","","","-12.697893","-14.199999","","","","","","","D1 PROFILE","","","",""
"60601700756275","Nodes","","21.000000","27.878647","Default Known Flow Node","Known Flow","371748.492312","850647.508678","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000289","Nodes","289","21.000000","27.960428","DDS demands","Known Flow","371742.867310","850679.883687","","0.000000","","","","","-2.329999","","","","","-2.083527","-2.329999","","","","","","","D1 PROFILE","","","",""
"60601700756276","Nodes","","21.000000","27.718046","Default Known Flow Node","Known Flow","371821.915641","850551.847238","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000291","Nodes","291","21.000000","27.805731","Default Known Flow Node","Known Flow","371831.742335","850564.883656","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700756278","Nodes","","21.000000","27.805731","Default Known Flow Node","Known Flow","371851.492340","850537.008648","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700001111","Nodes","Logger 9174, 16 Lendrum Place","21.000000","27.981165","Val Log Cath","Known Flow","371842.546656","850579.593764","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000279","Nodes","279","21.000000","28.068915","Default Known Flow Node","Known Flow","371866.242344","850666.008683","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700756279","Nodes","","21.000000","27.805731","Default Known Flow Node","Known Flow","371864.992344","850556.508654","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700761314","Nodes","","21.000000","26.999506","Default Known Flow Node","Known Flow","372426.990795","849954.516614","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000355","Nodes","355","21.000000","40.310340","Default Known Flow Node","Known Flow","372439.242500","849641.258405","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700756285","Nodes","","21.000000","43.396145","Default Known Flow Node","Known Flow","372333.367471","849765.883439","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700001022","Nodes","1022","21.000000","28.272024","Default Known Flow Node","Known Flow","372455.492504","849957.883491","","","0.000000","","","","","","","","","0.000000","0.000000","","","C1 PROFILE","","","","","","","",""
"60601700352034","Nodes","","21.000000","28.272024","Default Known Flow Node","Known Flow","372462.117506","849951.508489","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700761315","Nodes","","21.000000","26.999506","Default Known Flow Node","Known Flow","372428.742497","849954.883490","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700846674","Nodes","","21.000000","40.310340","Default Known Flow Node","Known Flow","372441.117500","849641.633405","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700846673","Nodes","","21.000000","40.231005","Default Known Flow Node","Known Flow","372438.992500","849643.008405","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700846672","Nodes","","21.000000","40.231005","Default Known Flow Node","Known Flow","372436.617499","849642.633405","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000356","Nodes","356","21.000000","27.891597","Default Known Flow Node","Known Flow","372577.242537","849984.758498","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700846675","Nodes","","21.000000","34.174759","Default Known Flow Node","Known Flow","372582.117539","849668.883412","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000060","Nodes","60","21.000000","34.174759","DDS demands","Known Flow","372584.992540","849669.508412","","0.000000","-1.960000","-0.199999","","","-11.929999","","","","","-12.599530","-14.089999","","","C1 PROFILE","C2 PROFILE","","","D1 PROFILE","","","",""
"60601700000318","Nodes","318","21.000000","25.505479","DDS demands","Known Flow","372825.367605","849896.008474","","0.000000","","","","","-0.569999","","","","","-0.509704","-0.569999","","","","","","","D1 PROFILE","","","",""
"60601700000357","Nodes","357","21.000000","27.847819","Default Known Flow Node","Known Flow","372583.867539","849938.008485","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700761316","Nodes","","21.000000","24.529900","Default Known Flow Node","Known Flow","373077.617674","849787.758444","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700733849","Nodes","","21.000000","24.491492","DDS demands","Known Flow","373178.617701","849956.508490","","","","","-15.240000","","0.000000","","","","","-13.627881","-15.240000","","","","","C3 PROFILE","","D1 PROFILE","","","",""
"60601700000181","Nodes","181","21.000000","24.523600","DDS demands","Known Flow","373079.492674","849787.383444","","0.000000","","","","","-6.900000","","","","","-6.170103","-6.900000","","","","","","","D1 PROFILE","","","",""
"60601700000079","Nodes","79","21.000000","25.264080","DDS demands","Known Flow","372911.367628","850082.008525","","0.000000","","","","","-15.469999","","","","","-13.833550","-15.469999","","","","","","","D1 PROFILE","","","",""
"60601700324037","Nodes","","21.000000","25.185527","Default Known Flow Node","Known Flow","372942.992054","850100.510583","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000345","Nodes","345","21.000000","25.153568","Default Known Flow Node","Known Flow","372940.367636","850109.758532","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000346","Nodes","346","21.000000","25.594631","Default Known Flow Node","Known Flow","373028.367660","850179.008551","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700327749","Nodes","","21.000000","25.594631","Default Known Flow Node","Known Flow","373053.492667","850207.883559","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000277","Nodes","","21.000000","27.800649","Default Known Flow Node","Known Flow","371671.664291","850686.388689","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700756273","Nodes","","21.000000","27.800649","Default Known Flow Node","Known Flow","371672.567291","850686.899689","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000287","Nodes","287","21.000000","27.933993","DDS demands","Known Flow","371685.367295","850757.133708","","0.000000","","","","","-12.859999","","","","","-11.499641","-12.859999","","","","","","","D1 PROFILE","","","",""
"60601700000288","Nodes","288","21.000000","28.021787","Default Known Flow Node","Known Flow","371711.992302","850775.383713","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000024","Nodes","24","21.000000","23.683739","DDS demands","Known Flow","371713.808837","850337.581567","","0.000000","","","","","-3.819999","","","","","-3.415912","-3.819999","","","","","","","D1 PROFILE","","","",""
"60601700000071","Nodes","","21.000000","24.596611","DDS demands","Known Flow","373187.937704","850226.158564","","0.000000","","","","","-3.800000","","","","","-3.398028","-3.800000","","","","","","","D1 PROFILE","","","",""
"60601700001039","Nodes","1039, 338605, DEVERON RD, 161.08","21.000000","23.543723","CSEP DDS Matched","Known Flow","371692.311297","850342.105595","","0.000000","","","","","","-161.079995","","","","-144.040612","-161.079995","","","","","","","","DC PROFILE","","",""
"60601700000316","Nodes","316","21.000000","28.062720","DDS demands","Known Flow","373156.617695","849776.508441","","0.000000","","","","","-5.270000","","","","","-4.712528","-5.270000","","","","","","","D1 PROFILE","","","",""
"60601700001035","Nodes","1035","21.000000","28.113729","Default Known Flow Node","Known Flow","373157.367303","849776.381129","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000317","Nodes","317","21.000000","27.739392","DDS demands","Known Flow","373241.992718","849762.008437","","0.000000","","","","","-8.329999","","","","","-7.448834","-8.329999","","","","","","","D1 PROFILE","","","",""
"60601700001034","Nodes","1034","21.000000","28.403346","Default Known Flow Node","Known Flow","373081.992675","849723.133427","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60601700000055","Nodes","55","21.000000","28.072818","DDS demands","Known Flow","373142.492691","849702.633421","","0.000000","","-39.999997","","","-2.970000","","","","","-38.424541","-42.969998","","","","C2 PROFILE","","","D1 PROFILE","","","",""
